path,bytes,sha256,validation
experiment-reports/servers/server4/blue-alphaedit-fivearm-sequential1000-review-2026-09-07-v1/supplement-receipt.json,141,f86363de794f6f8a48946b836954b6832d9488054b2e68ff8eb9115137bc6a48,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/blue-alphaedit-fivearm-sequential1000-review-2026-09-07-v1/analysis-manifest.json,12259,bd967468fd4d2bfe61cf106906acd157a533e2408a80aeb625ac018c6ad458ce,MANIFEST_FILE_IDENTITY
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/counterfact-age-strata-primary.png,335452,1981d574269eeccf55dce0f9c4dab7d86c75019b77a64e925fad21fc46c86254,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/counterfact-backfill-compute.csv,2216,60cc5a5275b2b03f15adaa2a208b693b5761d055c2a92f6c575b7c3ea71bb05a,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/counterfact-backfill-member-inventory.csv,16516,117075e4f8d39cdc3703e3d3ec02a704e18d335eb4608b67727ee421490b3bda,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/counterfact-cumulative-nll-advantage.png,274482,bdcabbdfb62db354eeb9d190b06924e55961b472988aca17f8ec5eef6fbd38fd,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/counterfact-cumulative-primary.png,151292,0ac792211036852ef869ca22c07dd2367411c95ef5cd19d3eac2e01e071a6362,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/counterfact-existing-raw-member-inventory.csv,16125,fcf43edaf608dd75b30f3790d9234909fb5050fcbcb2fc94d7177ec555489a40,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/counterfact-finalw-full10k-primary.png,54689,73a50f9caad6b394b67869587c425faf76963bf5f7d6e24de7ee309db4bdc78f,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/counterfact-finalw-full10k.csv,1717,015a51dba4d707cb9e27b4bf874b4bd85d44786ccd883e2d534126845c5d7dea,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/counterfact-mechanism-associations.csv,13360,27cb248bbb453822e04d1e3bc0314be72fab267689976a51d56780e56c0133ef,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/counterfact-mechanism-associations.png,46508,37a12246c625a83b47421e8b61d4946b59e5fdd3fefa909f3ddfcf727fcf0c0d,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/counterfact-primary-age-distributions.csv,129712,f65a353697d4e49dfb758d3411482e687c9f1a52a514a68d3b757ac89986c001,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/counterfact-primary-age-strata.csv,16997,3c6983928a923ee52d9113ca1aa4dd21f4743f489d1da483292055c2a59ebb26,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/counterfact-primary-bit-roots.csv,18341,4cd375f1a20a8e5ab32db98d2588f908284c140b09c9f4363a090b36d4fe2a31,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/counterfact-primary-checkpoints.csv,9081,78b5a0f5f9ea5dc145a926b68d5b3bc87ad88c540b3e30d51912ddbae831b373,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/counterfact-primary-distributions.csv,41798,a0182755bb9b37ef487f47438ea95d006a25f47fdc8b9590438c826505e85f24,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/counterfact-primary-paired-deltas.csv,14823,d95db33c112e4f1b6976cf629c2c896d43259fbd21030f735a26d76331d93ef2,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/counterfact-primary-transitions.csv,15247,8f1dffb5bd103f0f7a29642102b9e5e6e88d90a316db276bc4ea2d1f10a4938f,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/counterfact-secondary-accuracy.png,240398,6916f8650c621c5e1a48ac7a8af8483fd48d83ed5f6ac0e8a2858a002ae56c6a,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/counterfact-source-audit.csv,1014,9fd1d9b33731921708f732fd2ca4373986e116b9e9d10e6be4a49aa90072b0e0,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/official-layer-debt-lifelong-counterfact-metrics-v6-factual-ko.md,312488,60b70b81747068f84ae7904376995882695a12b4dd90214b8902ec601ca5eb23,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/plot-reproduction.csv,3800,86a1669b405fdea8ae89afecfc598132cdfdd558a36ab0d6e031868c202e1367,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v6/analysis-manifest.json,15407,4a9374bd9874a4ddaefae81fcec56deaf4b175ad3b553b46d3d6a1e25f21107f,MANIFEST_FILE_IDENTITY
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v3/arm-summary.csv,2317,47e451b9497445cf8c59c6e03a3d3738c47b13395e6ecf6d282e32fcccc2abe2,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v3/execution-provenance.csv,10820,d20a01c1c1fbfc66df909ea1ae916caca670a0bdd8b9f4c14061efbe2a034716,PUBLICATION_MEMBER_REHASH; not new remote raw/state verification
experiment-reports/servers/server4/official-layer-realization-debt-lifelong-b100x100-2026-09-03-v3/analysis-manifest.json,46003,47398d3e497edbbf8f2ace5be4f315134653f16ee2698d47945d4769fe0deb15,MANIFEST_FILE_IDENTITY
/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-v1/sample.lock.json,8783285,a8d22c230611b6c14740d1d00658a53856bbde26d060189d5ddf30f2ffdbac92,SMALL_SEALED_METADATA_ONLY
/data/janghj/ODE-edit/local/worktrees/blue-lifelong-label-baseline-v2/experiment-reports/servers/server2/alpha-native-response-v31-sequential-routing-2026-09-06-v1/main-four-terminal-v1/sample.lock.json,676766,105750c7951164790e0fecced4bf5e08535f94e438bb1fbd3104ad9d77dba5e8,SMALL_SEALED_METADATA_ONLY
/data/janghj/ODE-edit/local/state/official-layer-realization-debt-lifelong-b100-v1/stream-seal-v1.json,4364914,5848dca7323335483039ec125b644dadfb87b0996133f9825f951088cf3a7861,SMALL_SEALED_METADATA_ONLY
/data/janghj/ODE-edit/local/state/official-layer-realization-debt-lifelong-b100-v1/campaign-20260901-tech-r1/preflight.json,13887,794c1f8b5792e9cbd09420b79543a76e6884fe1104cb48fe33659758275f60b8,SMALL_SEALED_METADATA_ONLY
/data/janghj/ODE-edit/local/worktrees/official-layer-realization-debt-lifelong-b100-v1-tech-r1/project/run_scripts/fixed_z_nonuniqueness/config/memit-llama3-8b.yaml,644,1c5bccc160493c078de3066313443fe8cc6bc53ec2c61865d64851a10cb80444,HISTORICAL_NATIVE_CONFIG_BYTES
/data/janghj/ODE-edit/local/worktrees/official-layer-realization-debt-lifelong-b100-v1-tech-r1/project/run_scripts/fixed_z_nonuniqueness/config/alphaedit-llama3-8b.yaml,743,63239e48ea8faf78dfcc40d7d4f5aff3ff0832eb4208384d11f4a812819765c3,HISTORICAL_NATIVE_CONFIG_BYTES
