arm,batch,scope,metric,numerator,denominator,rate,request_denominator,pair_strict_num,ties,bit_order_sha256,new_nll_prompt_n,new_nll_prompt_mean,new_nll_prompt_median,new_nll_prompt_q25,new_nll_prompt_q75,new_nll_prompt_p90,new_nll_prompt_max,new_nll_request_n,new_nll_request_mean,new_nll_request_median,new_nll_request_q25,new_nll_request_q75,new_nll_request_p90,new_nll_request_max,new_strict_num,new_strict_den,new_token_correct,new_token_den,true_nll_prompt_n,true_nll_prompt_mean,true_nll_prompt_median,true_nll_prompt_q25,true_nll_prompt_q75,true_nll_prompt_p90,true_nll_prompt_max,true_nll_request_n,true_nll_request_mean,true_nll_request_median,true_nll_request_q25,true_nll_request_q75,true_nll_request_p90,true_nll_request_max,true_strict_num,true_strict_den,true_token_correct,true_token_den,margin_prompt_n,margin_prompt_mean,margin_prompt_median,margin_prompt_q25,margin_prompt_q75,margin_prompt_p90,margin_prompt_max,margin_request_n,margin_request_mean,margin_request_median,margin_request_q25,margin_request_q75,margin_request_p90,margin_request_max,arm_display_label,validation_origin,new_nll_prompt_p99,new_nll_request_p99,true_nll_prompt_p99,true_nll_request_p99,margin_prompt_p99,margin_request_p99,source_arm
MEMIT_BLUE(L6-only),10,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,RS,962,1000,0.962,1000,962,0,d18f9ee76f67914d5b6f1f750fb07824525f735832921882c26e5f8255ee19e8,1000,0.4330242268876682,0.011175007559359074,0.003305271500721574,0.05840409453958273,0.5296749830245978,12.639116287231445,1000,0.4330242268876682,0.011175007559359074,0.003305271500721574,0.05840409453958273,0.5296749830245978,12.639116287231445,927,1000,942,1015,1000,10.408202856624033,10.339453220367432,7.32545530796051,13.42233943939209,16.27667694091797,25.293720245361328,1000,10.408202856624033,10.339453220367432,7.32545530796051,13.42233943939209,16.27667694091797,25.293720245361328,15,1000,26,1011,1000,9.975178629736366,10.2404341729125,7.1318258456885815,13.330601781432051,16.25545532246615,25.293554081421462,1000,9.975178629736366,10.2404341729125,7.1318258456885815,13.330601781432051,16.25545532246615,25.293554081421462,MEMIT_BLUE(L6-only),,9.37626305580139,9.37626305580139,21.101401195526122,21.101401195526122,21.100976746371888,21.100976746371888,MEMIT_L6_ONLY
MEMIT_BLUE(L6-only),10,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,PS,1654,2000,0.827,1000,745,0,e3994058dae8f95e6aeb20547fe98c724e138b024d477d0647114d6450c2e23d,2000,2.696765544396163,1.057581901550293,0.10004022531211376,4.43720269203186,7.55393238067627,20.948339462280273,1000,2.696765544396163,1.7743897438049316,0.377638623045641,3.9406406432390213,6.68108539581299,20.765097618103027,1039,2000,1068,2030,2000,7.7754454800009265,7.614251375198364,4.952312588691711,10.431993007659912,12.970363521575928,27.535785675048828,1000,7.7754454800009265,7.614297688007355,5.342553839087486,10.197629809379578,12.34399881362915,25.87552547454834,80,2000,101,2022,2000,5.078679935604763,5.246680211275816,1.484614998102188,8.82283070962876,11.755954381078483,27.534619891899638,1000,5.078679935604763,5.2266686395742,2.0577534586191177,8.312342509394512,10.882373072195334,25.874058117507957,MEMIT_BLUE(L6-only),,13.987760257720947,12.109140548706051,17.399880905151367,16.102393760681153,17.213118638031883,15.59084445985849,MEMIT_L6_ONLY
MEMIT_BLUE(L6-only),10,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,NS,8111,10000,0.8111,1000,448,0,52334fae26a86a40a599890737ca162f5288e9e30e2137e59d4c6e1e8162c743,10000,9.015941919628542,9.035244464874268,6.3335161209106445,11.7644362449646,14.11083278656006,23.834989547729492,1000,9.015941919628542,8.837020111083984,6.80821989774704,11.105271971225738,13.15145923614502,21.38610210418701,331,10000,472,10150,10000,4.673479347508546,4.096354961395264,1.6752648949623108,7.0269834995269775,9.777798557281496,19.980127334594727,1000,4.673479347508546,4.346650520758703,3.0983447492122647,6.21502628326416,7.77298306465149,14.076753854751587,2081,10000,2191,10110,10000,-4.342462572119996,-4.325266361236572,-7.782808482646942,-1.0088480710983276,1.9684642791748068,19.714838325977325,1000,-4.342462572119995,-4.3292687208857386,-6.908069476485252,-1.6405060529708864,0.3592292642593389,8.678414368629456,MEMIT_BLUE(L6-only),,18.33226415634156,15.998358751296996,14.262822608947754,10.98716504526138,7.530805172920229,3.726747146606444,MEMIT_L6_ONLY
AlphaEdit_BLUE(L6-only),10,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,RS,997,1000,0.997,1000,997,0,3cdc18061d877bb74ee655684d18c8d3a118142cefca58b3b384e1167f49485e,1000,0.03362901893950925,0.0010194944334216416,0.0004988260625395924,0.002159348572604358,0.004599870508536699,7.942999839782715,1000,0.03362901893950925,0.0010194944334216416,0.0004988260625395924,0.002159348572604358,0.004599870508536699,7.942999839782715,995,1000,1010,1015,1000,14.298245141029359,14.256490707397461,11.660220623016357,16.904573440551758,19.653154373168945,28.147201538085938,1000,14.298245141029359,14.256490707397461,11.660220623016357,16.904573440551758,19.653154373168945,28.147201538085938,0,1000,10,1011,1000,14.264616122089848,14.254781367315445,11.654187274485594,16.90019870004835,19.652962021385612,28.146297982370015,1000,14.264616122089848,14.254781367315445,11.654187274485594,16.90019870004835,19.652962021385612,28.146297982370015,AlphaEdit_BLUE(L6-only),,0.47774394333362563,0.47774394333362563,23.91108423233032,23.91108423233032,23.910965081697793,23.910965081697793,AlphaEdit_L6_ONLY
AlphaEdit_BLUE(L6-only),10,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,PS,1913,2000,0.9565,1000,932,0,f85969d800f338dabf10efcf87f8d11178e790a349db4f15f95295dcde2b00da,2000,1.445784429588224,0.2411850169301033,0.027463269885629416,1.8863078951835632,4.780879974365237,19.83445167541504,1000,1.445784429588224,0.6593424007296562,0.08467811811715364,2.0988919008523226,3.828070597164333,12.282371044158936,1375,2000,1405,2030,2000,9.570298528164626,9.42070198059082,6.8956568241119385,12.076531648635864,14.515543365478521,27.563587188720703,1000,9.570298528164626,9.362269520759583,7.2371973395347595,11.697941839694977,13.912443590164187,24.513668060302734,19,2000,41,2022,2000,8.124514098576402,8.104094327311032,5.122705038636923,11.200362489093095,14.04148773618509,27.55952766118571,1000,8.124514098576402,8.140694903209805,5.562508538947441,10.634523711152724,13.219622441683898,24.510518257826334,AlphaEdit_BLUE(L6-only),,10.201477947235105,8.632852292060852,19.47937686920166,18.571418085098262,19.065084573179483,17.75555171193846,AlphaEdit_L6_ONLY
AlphaEdit_BLUE(L6-only),10,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,NS,7331,10000,0.7331,1000,312,0,c7aee6a189c29cc6b2813a5242d69d23c1dcc162bd58c2e88ebb8afc5b9af847,10000,8.304506265943276,8.362394332885742,5.553321838378906,11.10113525390625,13.454216766357423,25.85604476928711,1000,8.304506265943274,8.32465020418167,6.058472081378568,10.453104984760284,12.099672622680664,21.02934169769287,511,10000,655,10150,10000,5.296747794042844,4.825209617614746,2.15626460313797,7.708099126815796,10.572402572631837,22.735126495361328,1000,5.296747794042844,5.10401668548584,3.4545926205813884,6.964404691755772,8.3655042552948,14.569420337677002,1706,10000,1816,10110,10000,-3.007758471900433,-3.1190505027770996,-6.508370339870453,0.27417826652526855,3.4159761309623726,20.05186429200694,1000,-3.0077584719004324,-3.043757745623589,-5.383598485589028,-0.3538904845714569,1.532202396243811,12.397548043863207,AlphaEdit_BLUE(L6-only),,17.619281406402596,15.28844396781921,15.573899812698365,11.44026894712448,10.221765007376677,5.397776400804519,AlphaEdit_L6_ONLY
MEMIT_BLUE(L7-only),10,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,RS,963,1000,0.963,1000,963,0,053b4c0ae267463cb71795ac4e72661f3d8dc7b6f9813acbbd15ad60d537eacc,1000,0.4571373246561634,0.01676816400140524,0.004842636524699628,0.11831767298281193,1.199688661098481,11.870972633361816,1000,0.4571373246561634,0.01676816400140524,0.004842636524699628,0.11831767298281193,1.199688661098481,11.870972633361816,909,1000,924,1015,1000,10.078141623951495,10.1157546043396,7.038278698921204,13.047568321228027,15.58360242843628,24.505233764648438,1000,10.078141623951495,10.1157546043396,7.038278698921204,13.047568321228027,15.58360242843628,24.505233764648438,17,1000,28,1011,1000,9.62100429929533,9.926449233433232,6.608471439220011,12.974725059990305,15.51244159685448,24.504640635976102,1000,9.62100429929533,9.926449233433232,6.608471439220011,12.974725059990305,15.51244159685448,24.504640635976102,MEMIT_BLUE(L7-only),,8.262519969940174,8.262519969940174,20.205000400543213,20.205000400543213,20.014884231706382,20.014884231706382,MEMIT_L7_ONLY
MEMIT_BLUE(L7-only),10,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,PS,1651,2000,0.8255,1000,734,0,14be39b097d173289edf12053c99395fc17472efe10c674818f3efaac749bb2b,2000,2.7309656080400164,1.1376035809516907,0.12169692106544971,4.3996617794036865,8.00956382751465,18.46329689025879,1000,2.7309656080400164,1.8055706545710564,0.37015171355960774,4.247153891716152,6.8457056999206545,16.883180618286133,1016,2000,1046,2030,2000,7.9956409198828045,7.8396477699279785,5.192213535308838,10.624616146087646,13.182674980163574,22.986801147460938,1000,7.9956409198828045,7.870208024978638,5.510757654905319,10.293855786323547,12.40284628868103,19.21850872039795,89,2000,110,2022,2000,5.264675311842788,5.388424873352051,1.527843713760376,8.931658413261175,12.203219346143305,22.972966961562634,1000,5.264675311842788,5.354748126119375,2.1101895719766617,8.56893003731966,11.571180375965195,18.9313193767739,MEMIT_BLUE(L7-only),,13.310667371749876,11.554702630043028,18.36292827606201,17.020291085243223,17.46854038766585,16.364112657611255,MEMIT_L7_ONLY
MEMIT_BLUE(L7-only),10,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,NS,7784,10000,0.7784,1000,403,0,d2f5718d9ddc39355780085b0c65e60020e1f6df6b4a877ce59de866e2bcb022,10000,8.407548087568733,8.424594402313232,5.687371134757996,11.14962887763977,13.547482776641846,22.77668571472168,1000,8.407548087568731,8.303867396712302,6.191536784172058,10.648057842254639,12.499366497993469,21.22197570800781,478,10000,620,10150,10000,4.73051915115657,4.088900804519653,1.8425423800945282,7.016228437423706,9.742094802856446,21.225780487060547,1000,4.73051915115657,4.488626477122306,3.139251786470413,6.148001873493195,7.525590829849243,13.943102836608887,1977,10000,2087,10110,10000,-3.677028936412162,-3.777406692504883,-7.024991899728775,-0.4324488639831543,2.6078914642334006,20.918291211128235,1000,-3.6770289364121624,-3.685451813042164,-6.248509532213211,-1.1700877904891969,1.2015878552198416,10.767989867925644,MEMIT_BLUE(L7-only),,17.67528392791749,15.846840911865232,14.158058395385742,10.688136212825771,8.527534349560742,4.576460048317907,MEMIT_L7_ONLY
AlphaEdit_BLUE(L7-only),10,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,RS,997,1000,0.997,1000,997,0,9b0acdf34d67fd5f9b0e88fdd9cdb631420b50e403e73205e2a6df910de98e1b,1000,0.0521118996722671,0.001197753008455038,0.000537012834683992,0.0025629609590396285,0.005838744062930346,10.93648910522461,1000,0.0521118996722671,0.001197753008455038,0.000537012834683992,0.0025629609590396285,0.005838744062930346,10.93648910522461,992,1000,1007,1015,1000,14.25735399234295,14.117394924163818,11.236871480941772,16.788792610168457,19.746023178100586,28.162696838378906,1000,14.25735399234295,14.117394924163818,11.236871480941772,16.788792610168457,19.746023178100586,28.162696838378906,1,1000,12,1011,1000,14.205242092670682,14.08273735421244,11.227421062118083,16.77158245125611,19.74538233759231,28.161791496153455,1000,14.205242092670682,14.08273735421244,11.227421062118083,16.77158245125611,19.74538233759231,28.161791496153455,AlphaEdit_BLUE(L7-only),,0.4314869976043655,0.4314869976043655,24.147452602386473,24.147452602386473,24.14629833975341,24.14629833975341,AlphaEdit_L7_ONLY
AlphaEdit_BLUE(L7-only),10,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,PS,1910,2000,0.955,1000,927,0,2d8f13baf9547e72ccc144c4d167a2f45b9f0aab3785b23fb90a91e241c84928,2000,1.412044558560996,0.21352344006299973,0.022945404052734375,1.8430757820606232,4.840254354476929,16.57091522216797,1000,1.412044558560996,0.5525641911663115,0.06972198351286352,2.1844754964113235,3.892427614331247,12.417130947113037,1391,2000,1421,2030,2000,9.733092459708452,9.470856666564941,6.941954731941223,12.255274057388306,15.182960414886475,24.377622604370117,1000,9.733092459708452,9.45210325717926,7.129087030887604,11.923886120319366,14.199803352355957,23.787487030029297,16,2000,36,2022,2000,8.321047901147455,8.235975934192538,5.0801414251327515,11.526276437332854,14.723375758319166,24.37737789764651,1000,8.321047901147455,8.170133084058762,5.518042971089017,11.062282462167786,13.70017234995903,23.775312900776044,AlphaEdit_BLUE(L7-only),,10.044038972854612,8.647838230133056,20.801753883361815,19.661712980270384,20.800818438872227,19.568566737786455,AlphaEdit_L7_ONLY
AlphaEdit_BLUE(L7-only),10,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,NS,7147,10000,0.7147,1000,287,0,40d7cd4004299135d16228a4b1fadb1e20a4b86f72f4ce7f77445aeb2786bd05,10000,8.087405407649584,8.115379333496094,5.376118183135986,10.80034589767456,13.213328742980957,22.201007843017578,1000,8.087405407649584,8.170873951911926,5.934992516040802,10.191150546073914,11.781098318099975,20.098606300354003,556,10000,701,10150,10000,5.392759238939651,4.959689617156982,2.421666979789734,7.8183722496032715,10.508760738372803,21.523900985717773,1000,5.39275923893965,5.23586452207528,3.630487810447812,6.932944984734059,8.491743023395538,13.718498134613037,1554,10000,1664,10110,10000,-2.6946461687099332,-2.7793405055999756,-6.06327748298645,0.546043872833252,3.571053695678712,19.36493476771284,1000,-2.6946461687099337,-2.7901022136211395,-4.906539291143417,-0.3192837417125702,1.9144496953487402,11.908218677327387,AlphaEdit_BLUE(L7-only),,17.448683319091806,15.351682578086852,15.388961811065673,11.77359617424011,10.450985629707581,5.783255213757973,AlphaEdit_L7_ONLY
BASE_ALPHAEDIT_NATIVE,10,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,RS,989,1000,0.989,1000,989,0,3f628f645f25d72c998758dba38e97a28a517e499c310c71441ffe65fe2c0dbf,1000,0.14801844512877868,0.0035207209875807166,0.0013132707099430263,0.010232164058834314,0.039232140779495286,14.680933952331543,1000,0.14801844512877868,0.0035207209875807166,0.0013132707099430263,0.010232164058834314,0.039232140779495286,14.680933952331543,975,1000,990,1015,1000,12.359596647202968,12.173962593078613,9.48745083808899,15.127763509750366,18.039875793457032,25.738529205322266,1000,12.359596647202968,12.173962593078613,9.48745083808899,15.127763509750366,18.039875793457032,25.738529205322266,2,1000,13,1011,1000,12.21157820207419,12.137092385644792,9.439381413802039,15.119853617623448,18.038520016771507,25.738351718435297,1000,12.21157820207419,12.137092385644792,9.439381413802039,15.119853617623448,18.038520016771507,25.738351718435297,BASE_ALPHAEDIT_NATIVE,,4.867322740554809,4.867322740554809,22.223995609283445,22.223995609283445,22.22355325553304,22.22355325553304,BASE_ALPHAEDIT
BASE_ALPHAEDIT_NATIVE,10,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,PS,1854,2000,0.927,1000,887,0,05f41263c09d672dfaf016040c8735ba5f8ced4253e66c6899779fa2a80e5f1b,2000,1.5957542687095483,0.30833353102207184,0.03003260586410761,2.119229018688202,5.507583618164069,19.504573822021484,1000,1.5957542687095483,0.686560308560729,0.10312029579654336,2.3866913616657257,4.40562877682969,18.496359825134277,1367,2000,1397,2030,2000,8.937790074467193,8.722738265991211,6.023482799530029,11.529670238494873,14.0037055015564,26.978748321533203,1000,8.937790074467193,8.743221759796143,6.387755751609802,11.262923836708069,13.693641948699952,24.87311840057373,40,2000,62,2022,2000,7.342035805757645,7.439415722154081,4.188251078128815,10.697957984462846,13.737561328522862,26.976472347276285,1000,7.342035805757645,7.38473357539624,4.528711723396555,10.282591865543509,13.08108539725654,24.86948379839305,BASE_ALPHAEDIT_NATIVE,,10.679021492004393,9.0062199306488,19.15540536880493,18.347007465362548,19.153235777708467,18.341794369467824,BASE_ALPHAEDIT
BASE_ALPHAEDIT_NATIVE,10,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,NS,7510,10000,0.751,1000,333,0,8d20c20b72aa70e206baf9230a0e9b5ca98f66d030d3cd6be769a88c1f32df1a,10000,8.30139534636507,8.30077600479126,5.4421868324279785,11.13439154624939,13.678835010528564,22.917938232421875,1000,8.30139534636507,8.215762186050416,6.079492819309235,10.59397189617157,12.433883767127991,21.387193870544433,524,10000,665,10150,10000,4.942251429700988,4.448347091674805,1.7961870431900024,7.331223845481873,10.131092071533203,22.102184295654297,1000,4.942251429700987,4.613822746276855,3.2945371441543103,6.343336573243142,8.035968322753908,15.221487331390382,1969,10000,2079,10110,10000,-3.3591439166640806,-3.4033178091049194,-6.853625655174255,-0.01811957359313965,3.2209138393402115,16.840715233702213,1000,-3.35914391666408,-3.353580032661557,-5.908513948554173,-0.7615263223648071,1.4646242547035218,9.829312586784363,BASE_ALPHAEDIT_NATIVE,,18.070285243988042,16.185610684394835,14.989658851623545,11.585267958641051,9.626486821174622,5.473550448682155,BASE_ALPHAEDIT
BASE_MEMIT_NATIVE,10,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,RS,949,1000,0.949,1000,949,0,35baeb3e46a0bc81492b9bd7bc8abbb8f59f66612074fadec61fb8ed4f1c4176,1000,0.7580164008224237,0.030575385317206383,0.006494487053714693,0.4213029444217682,2.778400444984437,12.852563858032227,1000,0.7580164008224237,0.030575385317206383,0.006494487053714693,0.4213029444217682,2.778400444984437,12.852563858032227,829,1000,844,1015,1000,10.024217026673258,9.974287033081055,6.827127695083618,13.087098598480225,15.898898506164553,25.904708862304688,1000,10.024217026673258,9.974287033081055,6.827127695083618,13.087098598480225,15.898898506164553,25.904708862304688,20,1000,31,1011,1000,9.266200625850834,9.559890862554312,5.94209558959119,12.90311548113823,15.808257928676904,25.8959995592013,1000,9.266200625850834,9.559890862554312,5.94209558959119,12.90311548113823,15.808257928676904,25.8959995592013,BASE_MEMIT_NATIVE,,8.824681329727168,8.824681329727168,21.356649360656736,21.356649360656736,21.331135297119616,21.331135297119616,BASE_MEMIT
BASE_MEMIT_NATIVE,10,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,PS,1783,2000,0.8915,1000,839,0,53d19922c2119138bdac2b51239a1dc664ff2810e39b1afd267facd4aff2b931,2000,2.1082862349044897,0.6586015820503235,0.05827605165541172,3.11505663394928,6.681354856491089,20.281641006469727,1000,2.1082862349044897,0.9811564572155476,0.1678120824508369,3.1470592245459557,5.919365787506104,20.170859336853027,1186,2000,1214,2030,2000,8.65765444284305,8.524872779846191,5.633684515953064,11.487993240356445,13.843351364135744,25.69810676574707,1000,8.65765444284305,8.534898042678833,5.922494828701019,11.293596029281616,13.30101342201233,24.894694328308105,48,2000,68,2022,2000,6.54936820793856,6.602688670158386,3.0303504317998886,10.242023959755898,13.015959148789989,25.69809746746614,1000,6.54936820793856,6.688801529817283,3.350670449435711,10.061972096562386,12.583010631089564,24.894681692208906,BASE_MEMIT_NATIVE,,12.335677404403686,10.825129742622375,19.708006286621092,18.290747518539426,19.14725880309357,17.502925129300493,BASE_MEMIT
BASE_MEMIT_NATIVE,10,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,NS,7018,10000,0.7018,1000,323,0,15ce5dcff18108e45239dbdbc7eb9dfd2de4375ceb36ec341144cbe1d7152156,10000,7.207238125814836,7.189748048782349,4.334390163421631,9.945833444595337,12.33374538421631,22.563846588134766,1000,7.207238125814836,7.160593357682227,4.846427097916603,9.504761600494383,11.380741958618163,19.50484504699707,801,10000,940,10150,10000,4.699047508946573,4.1495280265808105,1.7627430856227875,6.964191913604736,9.65683040618897,23.27663230895996,1000,4.699047508946574,4.2513497352600105,2.8457791477441785,6.2901961505413055,8.18142067015171,14.621750640869141,2057,10000,2167,10110,10000,-2.508190616868263,-2.5739262104034424,-5.883378267288208,0.7108716070652008,3.7319700241088882,23.274944419390522,1000,-2.5081906168682635,-2.5729854099452494,-5.134286423772574,0.11219450761564076,2.573845639154316,12.56751919205999,BASE_MEMIT_NATIVE,,16.628334693908695,15.032354097366333,14.257488861083987,11.693994783401484,10.08195470362902,6.184934880577842,BASE_MEMIT
