batch,layer,norm,relative_norm
17,model.layers.8.mlp.down_proj.weight,3.265630040831479,0.04137503120467597
18,model.layers.4.mlp.down_proj.weight,1.27997656461574,0.01650077287074964
18,model.layers.5.mlp.down_proj.weight,1.5134947178560423,0.019427934211053183
18,model.layers.6.mlp.down_proj.weight,1.8235018265722809,0.02341839144654929
18,model.layers.7.mlp.down_proj.weight,2.1210792714315634,0.026855996500234097
18,model.layers.8.mlp.down_proj.weight,3.3076350680749718,0.041892380920642826
19,model.layers.4.mlp.down_proj.weight,1.2727673773711323,0.01640578236249013
19,model.layers.5.mlp.down_proj.weight,1.4995844089604622,0.019247183227531744
19,model.layers.6.mlp.down_proj.weight,1.8069807664019883,0.023203520964091954
19,model.layers.7.mlp.down_proj.weight,2.103506427978269,0.026630215956656225
19,model.layers.8.mlp.down_proj.weight,3.2732107728860527,0.04144188384206329
20,model.layers.4.mlp.down_proj.weight,1.2701869651063409,0.016370368235433995
20,model.layers.5.mlp.down_proj.weight,1.5009291729813163,0.01926235559395029
20,model.layers.6.mlp.down_proj.weight,1.8096720116715472,0.023235390862022254
20,model.layers.7.mlp.down_proj.weight,2.10033795389379,0.02658691332034685
20,model.layers.8.mlp.down_proj.weight,3.2746200431327197,0.041445460866757156
21,model.layers.4.mlp.down_proj.weight,1.2709248995101583,0.016377841941131642
21,model.layers.5.mlp.down_proj.weight,1.5012108107347935,0.019263684545045928
21,model.layers.6.mlp.down_proj.weight,1.8047474113838666,0.023169641944080225
21,model.layers.7.mlp.down_proj.weight,2.0952143024511876,0.026519448922644462
21,model.layers.8.mlp.down_proj.weight,3.2850756554728506,0.04156444459488954
22,model.layers.4.mlp.down_proj.weight,1.28535929688887,0.016561646017809094
22,model.layers.5.mlp.down_proj.weight,1.5188403146711784,0.019487622687143116
22,model.layers.6.mlp.down_proj.weight,1.8253432164523342,0.02343144047775393
22,model.layers.7.mlp.down_proj.weight,2.11883174278895,0.026815630792777982
22,model.layers.8.mlp.down_proj.weight,3.316472156420582,0.04194689847890314
23,model.layers.4.mlp.down_proj.weight,1.2870780991156656,0.01658158144138604
23,model.layers.5.mlp.down_proj.weight,1.520139721979258,0.01950187944274532
23,model.layers.6.mlp.down_proj.weight,1.8228562662947352,0.02339669693305005
23,model.layers.7.mlp.down_proj.weight,2.104395215634375,0.026629569308966473
23,model.layers.8.mlp.down_proj.weight,3.2788413625293793,0.041455598622239444
24,model.layers.4.mlp.down_proj.weight,1.2901826756690384,0.01661941159003783
24,model.layers.5.mlp.down_proj.weight,1.520366246254303,0.019502347921510867
24,model.layers.6.mlp.down_proj.weight,1.824508198749911,0.023415153806845532
24,model.layers.7.mlp.down_proj.weight,2.1105849194077115,0.026704700780405193
24,model.layers.8.mlp.down_proj.weight,3.289664885949896,0.0415766171404159
25,model.layers.4.mlp.down_proj.weight,1.2965005830171477,0.016698617407688767
25,model.layers.5.mlp.down_proj.weight,1.5333306893629566,0.019666261409064252
25,model.layers.6.mlp.down_proj.weight,1.839600264248158,0.02360600106103576
25,model.layers.7.mlp.down_proj.weight,2.132178248298278,0.026974561005282637
25,model.layers.8.mlp.down_proj.weight,3.3206241021977876,0.041952404590947824
26,model.layers.4.mlp.down_proj.weight,1.265562044335206,0.016297979946694095
