arm,batch,scope,metric,numerator,denominator,rate,request_denominator,pair_strict_num,ties,bit_order_sha256,new_nll_prompt_n,new_nll_prompt_mean,new_nll_prompt_median,new_nll_prompt_q25,new_nll_prompt_q75,new_nll_prompt_p90,new_nll_prompt_max,new_nll_request_n,new_nll_request_mean,new_nll_request_median,new_nll_request_q25,new_nll_request_q75,new_nll_request_p90,new_nll_request_max,new_strict_num,new_strict_den,new_token_correct,new_token_den,true_nll_prompt_n,true_nll_prompt_mean,true_nll_prompt_median,true_nll_prompt_q25,true_nll_prompt_q75,true_nll_prompt_p90,true_nll_prompt_max,true_nll_request_n,true_nll_request_mean,true_nll_request_median,true_nll_request_q25,true_nll_request_q75,true_nll_request_p90,true_nll_request_max,true_strict_num,true_strict_den,true_token_correct,true_token_den,margin_prompt_n,margin_prompt_mean,margin_prompt_median,margin_prompt_q25,margin_prompt_q75,margin_prompt_p90,margin_prompt_max,margin_request_n,margin_request_mean,margin_request_median,margin_request_q25,margin_request_q75,margin_request_p90,margin_request_max,arm_display_label,validation_origin,new_nll_prompt_p99,new_nll_request_p99,true_nll_prompt_p99,true_nll_request_p99,margin_prompt_p99,margin_request_p99,source_arm
MEMIT_BLUE(L4+L8),20,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,PS,3823,4000,0.95575,2000,1854,0,f1931402197fd92535a019ba4d3fc035d9ac0f09e822cac17582797259d2ad3b,4000,1.5423896579117806,0.20936362445354462,0.01617921842262149,1.972964107990265,5.151971673965454,19.77492332458496,2000,1.5423896579117806,0.5584627911448479,0.05960076488554478,2.3173451580223627,4.1909072607755675,14.400413990020752,2752,4000,2797,4048,4000,10.806882063699653,10.575837135314941,7.46372926235199,13.810357809066772,16.745796966552735,28.07682991027832,2000,10.806882063699653,10.505626440048218,7.815124273300171,13.519272804260254,16.054753732681274,27.42784309387207,29,4000,77,4054,4000,9.264492405787873,9.269066385924816,5.539119224064052,12.967216255608946,16.241719943564384,28.073701274115592,2000,9.264492405787873,9.146882157307118,5.89929934265092,12.542163460864685,15.40517068190966,27.42735499315313,MEMIT_BLUE(L4+L8),REUSED_V3_AGGREGATE,,,,,,,MEMIT_ORIGINAL
MEMIT_BLUE(L4+L8),20,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,NS,15943,20000,0.79715,2000,790,0,e10bb27f97bc90f790a4f57a404355f85613a16b61c0543866ccb5879906c10d,20000,9.73019002434663,9.765220642089844,6.941304683685303,12.53526759147644,15.110273551940942,29.05171775817871,2000,9.73019002434663,9.737146639823912,7.372258618474007,11.847459387779235,13.866729879379273,21.75527420043945,615,20000,830,20240,20000,5.488041603216593,4.94027304649353,2.158665657043457,8.20186996459961,11.139728355407716,28.172298431396484,2000,5.488041603216592,5.1971771121025085,3.5858931094408035,7.034020856022835,8.921251924037934,18.793067169189452,3624,20000,3894,20270,20000,-4.242148421130037,-4.171192646026611,-7.851943880319595,-0.830324649810791,2.380038356781007,24.584172414732166,2000,-4.242148421130037,-4.104218567907811,-6.920564025640488,-1.53907850086689,0.5079361772537234,8.451323986053467,MEMIT_BLUE(L4+L8),REUSED_V3_AGGREGATE,,,,,,,MEMIT_ORIGINAL
MEMIT_BLUE(L4+L8),30,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,RS,2962,3000,0.9873333333333333,3000,2962,0,9144bdcac905ff09ef1f460513005c8593ed7b6b83aeba479578b3f9858eea7e,3000,0.4247328630892412,0.005188571056351066,0.0012682974629569799,0.026339635252952576,0.371522498130798,23.44193458557129,3000,0.4247328630892412,0.005188571056351066,0.0012682974629569799,0.026339635252952576,0.371522498130798,23.44193458557129,2784,3000,2824,3040,3000,13.693931833870845,13.492053508758545,10.45310378074646,16.69830322265625,19.914398002624512,32.71031188964844,3000,13.693931833870845,13.492053508758545,10.45310378074646,16.69830322265625,19.914398002624512,32.71031188964844,8,3000,45,3039,3000,13.269198970781602,13.317550069943536,9.958169553487096,16.54553382465383,19.787667435384357,32.7101832710905,3000,13.269198970781602,13.317550069943536,9.958169553487096,16.54553382465383,19.787667435384357,32.7101832710905,MEMIT_BLUE(L4+L8),REUSED_V3_AGGREGATE,,,,,,,MEMIT_ORIGINAL
MEMIT_BLUE(L4+L8),30,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,PS,5690,6000,0.9483333333333334,3000,2757,0,30eb2a2b00e6ed5add584463fab2a9bfc6f3db7b136e7093205a24503a851a66,6000,1.771637171773352,0.22224513441324234,0.013949046144261956,2.233538568019867,6.062617778778079,22.648427963256836,3000,1.771637171773352,0.5855227475985885,0.05248627986293286,2.46690506208688,4.977021306753158,20.570327758789062,4011,6000,4086,6080,6000,11.409007363817452,11.297515392303467,8.11333703994751,14.556046724319458,17.571858787536623,30.024879455566406,3000,11.409007363817452,11.321568489074707,8.308173716068268,14.292940378189087,16.94584541320801,27.158486366271973,73,6000,143,6078,6000,9.637370192044099,9.784316665492952,5.706386844161898,13.626854101195931,17.093954203276372,30.02487862110172,3000,9.637370192044099,9.73749296553433,6.043033418245614,13.277105438959552,16.35722538919799,27.158290484018096,MEMIT_BLUE(L4+L8),REUSED_V3_AGGREGATE,,,,,,,MEMIT_ORIGINAL
MEMIT_BLUE(L4+L8),30,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,NS,22196,30000,0.7398666666666667,3000,839,0,e2991d73831d4941f66d9c6ee4d24263f90bd8106d2695d997da973ba7987d4b,30000,9.725300294791131,9.726080417633057,6.652540326118469,12.793055295944214,15.53388729095459,30.28908348083496,3000,9.725300294791131,9.74961143732071,7.29347288608551,11.974914515018463,14.056027479171751,22.655876541137694,1228,30000,1603,30400,30000,6.151396236812964,5.675045490264893,2.440038025379181,9.162702083587646,12.275402069091797,32.05670166015625,3000,6.151396236812965,5.885284589231015,4.0734507293440405,7.894759845733642,9.949731866121292,18.91652069091797,4807,30000,5182,30390,30000,-3.5739040579781673,-3.5417540073394775,-7.44448259472847,0.1621689796447754,3.6704891204833983,25.901854306459427,3000,-3.5739040579781673,-3.515566098690033,-6.353405638411641,-0.8717185497283936,1.6183080983161915,13.212737219955306,MEMIT_BLUE(L4+L8),REUSED_V3_AGGREGATE,,,,,,,MEMIT_ORIGINAL
MEMIT_BLUE(L4+L8),40,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,RS,3896,4000,0.974,4000,3896,0,a45b7c0426a4aa7d5300e591b02ef889bc4c0cf30849feca9f62ba630cd32499,4000,0.8175719042391495,0.00822306890040636,0.0016037174209486693,0.09219097159802914,2.234490060806273,23.3060245513916,4000,0.8175719042391495,0.00822306890040636,0.0016037174209486693,0.09219097159802914,2.234490060806273,23.3060245513916,3443,4000,3496,4053,4000,13.444154142179759,13.348778247833252,10.107885122299194,16.623188495635986,19.793801307678223,30.721677780151367,4000,13.444154142179759,13.348778247833252,10.107885122299194,16.623188495635986,19.793801307678223,30.721677780151367,23,4000,68,4047,4000,12.626582237940609,12.838896955363452,9.130165185779333,16.330632481069188,19.688676559203305,30.721605065125914,4000,12.626582237940609,12.838896955363452,9.130165185779333,16.330632481069188,19.688676559203305,30.721605065125914,MEMIT_BLUE(L4+L8),REUSED_V3_AGGREGATE,,,,,,,MEMIT_ORIGINAL
MEMIT_BLUE(L4+L8),40,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,PS,7506,8000,0.93825,4000,3604,0,d973917d19882cfef5cdb7e337f44d2d51e177e1f33ed47d72da4c5381c8533d,8000,1.9588549992369089,0.22216247767210007,0.011792001780122519,2.599726617336273,6.691199445724492,25.758298873901367,4000,1.9588549992369089,0.6654597268352518,0.05016852030530572,2.70974217337789,5.767936778068542,21.886103630065918,5165,8000,5265,8106,8000,11.795349677437285,11.779696464538574,8.322031497955322,15.00010633468628,18.170165824890137,31.254186630249023,4000,11.795349677437285,11.777349710464478,8.539913594722748,14.806896209716797,17.710329246520995,29.77225971221924,93,8000,178,8094,8000,9.836494678200378,10.08574444707483,5.753436733037233,14.051365390943829,17.619835204631094,31.253862195211696,4000,9.836494678200378,10.06133242789656,6.129078142344952,13.677898832698702,16.870934837602544,29.77210779511006,MEMIT_BLUE(L4+L8),REUSED_V3_AGGREGATE,,,,,,,MEMIT_ORIGINAL
MEMIT_BLUE(L4+L8),40,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,NS,27664,40000,0.6916,4000,841,0,fee4e70105f4ee47cdddfc29e07a1345127e3acebbc61b35103715783cccca9b,40000,9.871582994518578,9.87582015991211,6.526746511459351,13.180166006088257,16.085213088989256,34.32775115966797,4000,9.871582994518576,9.806147432327272,7.281189554929734,12.323420119285583,14.51487343788147,22.64493598937988,1771,40000,2248,40530,40000,7.0024279243389635,6.617760181427002,3.0840449929237366,10.301112174987793,13.533133316040038,33.735267639160156,4000,7.0024279243389635,6.557817742228508,4.737505195476115,8.927087426185608,11.287917580604553,20.836459159851074,5396,40000,5846,40470,40000,-2.8691550701796134,-2.838206708431244,-6.802748203277588,1.0285556316375732,4.8469232782721505,24.965330123908643,4000,-2.8691550701796134,-2.9891815900802614,-5.611008111666888,-0.257407508790493,2.545074084333608,11.519039381366747,MEMIT_BLUE(L4+L8),REUSED_V3_AGGREGATE,,,,,,,MEMIT_ORIGINAL
MEMIT_BLUE(L4+L8),50,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,RS,4679,5000,0.9358,5000,4679,0,f0441af71174e78a44b3e96d6000d324de2212e374c3cb05b7e998661cf7a955,5000,1.599875913026193,0.04135934077203274,0.0035786593216471374,1.3430458903312683,6.070141267776493,23.626949310302734,5000,1.599875913026193,0.04135934077203274,0.0035786593216471374,1.3430458903312683,6.070141267776493,23.626949310302734,3663,5000,3730,5069,5000,12.07758295717137,12.007097721099854,8.643929719924927,15.429338455200195,18.417550086975098,31.845870971679688,5000,12.07758295717137,12.007097721099854,8.643929719924927,15.429338455200195,18.417550086975098,31.845870971679688,60,5000,106,5056,5000,10.477707044145177,10.896995883435011,6.5706495977938175,14.955379982522572,18.122725548187738,31.845715534844203,5000,10.477707044145177,10.896995883435011,6.5706495977938175,14.955379982522572,18.122725548187738,31.845715534844203,MEMIT_BLUE(L4+L8),REUSED_V3_AGGREGATE,,,,,,,MEMIT_ORIGINAL
MEMIT_BLUE(L4+L8),50,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,PS,9005,10000,0.9005,5000,4239,0,368fd440c59f98e0e507e3387620505a1964046176b24918bc0e87833624a536,10000,2.576767345733417,0.545121043920517,0.02216468984261155,4.0260069370269775,8.200791358947756,24.24962043762207,5000,2.576767345733417,1.2146158465184271,0.09818390454165637,3.8890928245236864,7.25620883703232,22.804984092712402,5706,10000,5832,10138,10000,11.288811487257876,11.230820178985596,7.902189493179321,14.557110786437988,17.679314994812014,32.06843185424805,5000,11.288811487257876,11.19221043586731,8.090954661369324,14.282094359397888,17.01862831115723,29.84830379486084,184,10000,279,10112,10000,8.71204414152446,8.950217094970867,4.452085278462619,13.31462722318247,16.872563556036038,32.068421363885136,5000,8.71204414152446,8.8900195825845,4.929709941148758,12.815717708901502,16.00949180213502,29.8482073606192,MEMIT_BLUE(L4+L8),REUSED_V3_AGGREGATE,,,,,,,MEMIT_ORIGINAL
MEMIT_BLUE(L4+L8),50,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,NS,32416,50000,0.64832,5000,913,0,3eba02c0a7757f5972a17f7d08338bac5899056420e8a6f2a609e541cf12be7c,50000,9.630195247309711,9.598278999328613,6.196590423583984,12.947357654571533,15.991504764556884,31.647241592407227,5000,9.630195247309711,9.591837739944458,6.978674298617989,12.113074231147767,14.455679001808166,23.71843147277832,2518,50000,3070,50690,50000,7.538673450143487,7.28813099861145,3.7669254541397095,10.834060668945312,13.91108226776123,30.72435188293457,5000,7.538673450143487,7.179088927805424,5.298433473333716,9.350217831134795,11.756088995933533,20.649548721313476,5288,50000,5727,50560,50000,-2.091521797166223,-2.0497922897338867,-5.902717351913452,1.6274042129516602,5.456696033477783,30.724345564862233,5000,-2.0915217971662226,-2.1732122131623326,-4.8408305296674365,0.5474056839942932,3.1816517338156753,13.635248319804669,MEMIT_BLUE(L4+L8),REUSED_V3_AGGREGATE,,,,,,,MEMIT_ORIGINAL
MEMIT_BLUE(L4+L8),60,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,RS,4511,6000,0.7518333333333334,6000,4511,0,93b176e51483e424be01759160b97d4a07904f9dcbf0cda830d84d1d94b802e9,6000,4.666694363400277,3.232547402381897,0.24540576338768005,7.7766172885894775,11.710665225982666,27.002349853515625,6000,4.666694363400277,3.232547402381897,0.24540576338768005,7.7766172885894775,11.710665225982666,27.002349853515625,2157,6000,2218,6085,6000,9.562426745243084,9.318783283233643,5.988299489021301,12.864108562469482,16.09872970581055,39.04135513305664,6000,9.562426745243084,9.318783283233643,5.988299489021301,12.864108562469482,16.09872970581055,39.04135513305664,277,6000,320,6073,6000,4.895732381842808,4.8846400156617165,0.051569461822509766,9.666972816572525,13.973615022003653,39.04134905340152,6000,4.895732381842808,4.8846400156617165,0.051569461822509766,9.666972816572525,13.973615022003653,39.04134905340152,MEMIT_BLUE(L4+L8),REUSED_V3_AGGREGATE,,,,,,,MEMIT_ORIGINAL
MEMIT_BLUE(L4+L8),60,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,PS,8656,12000,0.7213333333333334,6000,3673,0,c555d03b76859fcca9c044c2ce0e1b4630852093e1c5327d88e7e12c51b452fd,12000,5.353293061466634,4.680523872375488,1.0451680123806,8.569965124130249,11.912308311462404,29.86212921142578,6000,5.353293061466634,4.819978475570679,1.8985951477661729,8.085089564323425,11.128696322441101,27.449705123901367,3242,12000,3361,12170,12000,9.019557176280436,8.911948204040527,5.9436116218566895,11.907464265823364,14.716574001312257,28.64727210998535,6000,9.019557176280436,8.88699746131897,6.277662456035614,11.548969745635986,14.122079610824585,24.261205673217773,462,12000,537,12146,12000,3.666264114813803,3.4053505063056946,-0.47741055488586426,7.82078745868057,11.49640085240826,28.644674815936014,6000,3.666264114813803,3.4493775367736816,-0.13330793380737305,7.3484000116586685,10.75421569729224,24.260702108065743,MEMIT_BLUE(L4+L8),REUSED_V3_AGGREGATE,,,,,,,MEMIT_ORIGINAL
MEMIT_BLUE(L4+L8),60,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,NS,37773,60000,0.62955,6000,1345,0,9d6dd4581a2538e1620ffea6986a0578732b57f01768e3505408ce0cf132c233,60000,9.668400671243848,9.540366172790527,6.237908244132996,12.964689016342163,16.12906894683838,34.0172119140625,6000,9.668400671243846,9.49830207824707,6.994107794761658,12.270196318626404,14.817798023223878,23.828623867034914,2960,60000,3368,60850,60000,7.9693265650727785,7.765340566635132,4.319406747817993,11.25774097442627,14.392537593841551,30.977699279785156,6000,7.9693265650727785,7.822388667613268,5.430731238611043,10.106775238737463,12.405867094993596,21.910176086425782,5312,60000,5665,60730,60000,-1.6990741061710688,-1.6689157485961914,-5.271429061889648,1.8720777034759521,5.433436918258664,27.848385691720978,6000,-1.6990741061710688,-1.7897311922162773,-4.544277191162109,1.0624045804142952,3.869151043444872,21.58991079952957,MEMIT_BLUE(L4+L8),REUSED_V3_AGGREGATE,,,,,,,MEMIT_ORIGINAL
MEMIT_BLUE(L4+L8),70,CHECKPOINT_FINAL_W_ON_ALL_SEEN_REQUESTS,RS,4944,7000,0.7062857142857143,7000,4944,0,3f20a45b4ee9e424e3cf85cf421addea023f8207c39e2882d5cb671fd8eff442,7000,4.791836308459353,3.8707520961761475,0.4154988005757332,7.825800180435181,11.138146686553956,28.745569229125977,7000,4.791836308459353,3.8707520961761475,0.4154988005757332,7.825800180435181,11.138146686553956,28.745569229125977,2350,7000,2413,7106,7000,8.650463820487344,8.352030754089355,5.2892560958862305,11.560473442077637,14.708332252502446,40.127384185791016,7000,8.650463820487344,8.352030754089355,5.2892560958862305,11.560473442077637,14.708332252502446,40.127384185791016,325,7000,351,7090,7000,3.858627512027991,3.3109958171844482,-0.7823700904846191,8.257747918367386,12.619497831258926,40.127384185791016,7000,3.858627512027991,3.3109958171844482,-0.7823700904846191,8.257747918367386,12.619497831258926,40.127384185791016,MEMIT_BLUE(L4+L8),REUSED_V3_AGGREGATE,,,,,,,MEMIT_ORIGINAL
