entry,arm,step,panel,metric,numerator,denominator,evaluation_resolution,evaluation_total_pairs,percent,new_nll_mean,new_nll_median,new_nll_p90,true_nll_mean,true_nll_median,true_nll_p90,margin_mean,margin_median,margin_p90,new_strict_numerator,new_token_numerator,new_token_denominator,true_strict_numerator,true_token_numerator,true_token_denominator
Early,EP,8,Fixed100,RS,100,100,Curve1100,1100,100.0,0.056094213758551635,0.002081490820273757,0.009082769509404906,14.065151562690735,14.397433280944824,19.424365043640137,14.009057348932183,14.39184006524738,19.42305994819035,99,100,101,0,3,103
Early,EP,8,Past100,NS,160,200,Curve1100,1100,80.0,9.222053761631251,9.54847240447998,13.635413360595702,5.610210610106588,4.968740463256836,11.835182857513427,-3.611843151524663,-3.585959881544113,2.712268447875976,1,7,206,34,36,202
Early,EP,8,Past100,RS,100,100,Curve1100,1100,100.0,0.0023219398446963167,0.0011716767912730575,0.004430905403569342,14.644727616310119,14.501974105834961,19.090878105163576,14.642405676465422,14.500692414469086,19.09053815432126,100,103,103,0,1,101
Late,H,1,Current100,NS,123,200,Curve1100,1100,61.5,8.105056939646602,7.804139852523804,13.645982933044433,6.898019859269262,6.483798265457153,11.656350898742676,-1.2070370803773403,-1.007103443145752,3.725665301084518,9,12,204,14,14,200
Late,H,1,Current100,PS,193,200,Curve1100,1100,96.5,1.3705193399178097,0.2420520856976509,4.7093917369842515,10.154501082897186,9.9740309715271,14.790486526489257,8.783981742979377,9.209717251360416,14.356287001818417,147,151,204,0,0,200
Late,H,1,Current100,RS,100,100,Curve1100,1100,100.0,0.008634210449381499,0.003215025528334081,0.01569314040243626,13.327280149459838,13.01701831817627,18.92948875427247,13.318645939010457,13.006734361581039,18.928773897903746,100,102,102,0,0,100
Late,H,1,Fixed100,NS,135,200,Curve1100,1100,67.5,8.40538679088466,8.166400909423828,13.821206474304198,6.680339089587797,6.462201356887817,10.838164234161377,-1.7250477012968621,-1.5781021118164062,4.2962815284729,13,13,202,13,19,206
Late,H,1,Fixed100,RS,99,100,Curve1100,1100,99.0,0.7144229018679471,0.02288242895156145,2.54939494132996,11.087522195577622,11.159125328063965,16.589591598510744,10.373099293709675,10.829703813767992,16.589067055252965,88,89,101,0,3,103
Late,H,1,Past100,NS,142,200,Curve1100,1100,71.0,8.307888461071999,7.985886096954346,13.621284103393554,6.21882142185932,5.666911840438843,11.133053207397461,-2.0890670392126776,-2.1657702922821045,3.339187240600586,9,11,202,18,20,202
Late,H,1,Past100,RS,100,100,Curve1100,1100,100.0,0.14574040748106198,0.004582549445331097,0.08822815045714384,12.908788542747498,13.121065616607666,18.166970634460448,12.763048135266436,13.118069381453097,18.15313441324979,98,99,101,0,1,101
Late,H,2,Current100,NS,123,200,Curve1100,1100,61.5,8.104716444425286,7.804375648498535,13.647585582733154,6.898624970391393,6.483017206192017,11.655972480773926,-1.2060914740338922,-1.0076017379760742,3.7253497064113614,9,12,204,14,14,200
Late,H,2,Current100,PS,193,200,Curve1100,1100,96.5,1.3626874715698067,0.24057000130414963,4.7000369071960435,10.160253843069077,9.962045192718506,14.778409767150878,8.79756637149927,9.217425137758255,14.358721770811826,147,151,204,0,0,200
Late,H,2,Current100,RS,100,100,Curve1100,1100,100.0,0.0068680752668296915,0.003068678081035614,0.012529941927641649,13.3720081615448,13.037734985351562,19.005599594116216,13.36514008627797,13.03453279135283,19.004920249467258,100,102,102,0,0,100
Late,H,2,Fixed100,NS,135,200,Curve1100,1100,67.5,8.40538517304696,8.166736602783203,13.823128890991208,6.680291549947579,6.461134672164917,10.835554122924805,-1.725093623099383,-1.5787301063537598,4.2960851192474365,13,13,202,13,19,206
Late,H,2,Fixed100,RS,99,100,Curve1100,1100,99.0,0.7141461594364955,0.02279685717076063,2.5479523181915327,11.088735766410828,11.161400318145752,16.58963489532471,10.374589606974332,10.832207340630703,16.589110459145743,88,89,101,0,3,103
Late,H,2,Past100,NS,142,200,Curve1100,1100,71.0,8.307993045593612,7.986414670944214,13.623358821868896,6.218868567987811,5.666356563568115,11.130674171447755,-2.089124477605801,-2.1627087593078613,3.339488649368286,9,11,202,18,20,202
Late,H,2,Past100,RS,100,100,Curve1100,1100,100.0,0.1457195654530369,0.004557929700240493,0.08786677420139319,12.909954850673676,13.122267246246338,18.16889762878418,12.76423528522064,13.119274398311973,18.15506684705615,98,99,101,0,1,101
Late,H,4,Current100,NS,123,200,Curve1100,1100,61.5,8.104554884172977,7.80513072013855,13.649084758758544,6.899376188889146,6.505684852600098,11.655963134765624,-1.2051786952838301,-1.0082182884216309,3.7249402821063993,9,12,204,14,14,200
Late,H,4,Current100,PS,193,200,Curve1100,1100,96.5,1.3529243120257162,0.23838254809379578,4.682749700546263,10.171695702075958,9.956317901611328,14.757345867156982,8.818771390050243,9.224794119596481,14.368085559364408,148,152,204,0,0,200
Late,H,4,Current100,RS,100,100,Curve1100,1100,100.0,0.00559459591502673,0.002985122031532228,0.01207443866878748,13.440924334526063,13.071940898895264,19.138628005981452,13.435329738611035,13.068144944845699,19.138005999848254,100,102,102,0,0,100
Late,H,4,Fixed100,NS,135,200,Curve1100,1100,67.5,8.405444670999422,8.167513370513916,13.825830554962156,6.680329604246654,6.460041046142578,10.832292461395264,-1.725115066752769,-1.5794291496276855,4.2958342075347895,13,13,202,13,19,206
Late,H,4,Fixed100,RS,99,100,Curve1100,1100,99.0,0.7138016954081832,0.02269823756068945,2.546234750747685,11.09044600367546,11.166238784790039,16.589980316162112,10.376644308267277,10.836853549350053,16.58945593928802,88,89,101,0,3,103
Late,H,4,Past100,NS,142,200,Curve1100,1100,71.0,8.30821536647156,7.987243413925171,13.626492023468018,6.218962856950238,5.665307521820068,11.128203010559082,-2.0892525095213204,-2.1598289012908936,3.339708042144775,9,11,202,18,20,202
Late,H,4,Past100,RS,100,100,Curve1100,1100,100.0,0.14568238684980314,0.004527078242972493,0.0873208902776242,12.911621179580688,13.123752117156982,18.17116012573242,12.765938792730886,13.120763013022952,18.157337673427538,98,99,101,0,1,101
Late,H,8,Current100,NS,123,200,Curve1100,1100,61.5,8.104665112681687,7.806655406951904,13.6502534866333,6.900395415201783,6.553805589675903,11.656480026245116,-1.2042696974799036,-1.0090689659118652,3.7246137559413905,9,12,204,14,14,200
Late,H,8,Current100,PS,193,200,Curve1100,1100,96.5,1.3418614638928557,0.22254720330238342,4.6533646106719955,10.191292416453361,9.97602367401123,14.7236590385437,8.849430952560505,9.233633995056152,14.368455830030143,148,152,204,0,0,200
Late,H,8,Current100,RS,100,100,Curve1100,1100,100.0,0.004623307005967945,0.0028160313377156854,0.00962653458118439,13.540269708633422,13.116551399230957,19.34869709014893,13.535646401627455,13.11291293951217,19.348154539015383,100,102,102,0,0,100
Late,H,8,Fixed100,NS,135,200,Curve1100,1100,67.5,8.405676081660204,8.169282913208008,13.829396724700926,6.6805560255819,6.4588942527771,10.8283540725708,-1.7251200560783035,-1.579848289489746,4.295517063140869,13,13,202,13,19,206
Late,H,8,Fixed100,RS,99,100,Curve1100,1100,99.0,0.7132806939381408,0.022565696388483047,2.5428249835968058,11.092888454198837,11.174656391143799,16.591388320922853,10.379607760260697,10.844204441760667,16.590864193753806,88,89,101,0,3,103
Late,H,8,Past100,NS,142,200,Curve1100,1100,71.0,8.308605844727717,7.98929238319397,13.630513954162597,6.219127085695509,5.6635918617248535,11.12590045928955,-2.0894787590322084,-2.157471179962158,3.3396495819091796,9,11,202,18,20,202
Late,H,8,Past100,RS,100,100,Curve1100,1100,100.0,0.14563274573054513,0.004490944556891918,0.08656529039144524,12.914057545661926,13.125576496124268,18.17338809967041,12.768424799931381,13.122591492836364,18.15957403718494,98,99,101,0,1,101
Late,R,1,Current100,NS,123,200,Curve1100,1100,61.5,8.105056939646602,7.804139852523804,13.645982933044433,6.898019859269262,6.483798265457153,11.656350898742676,-1.2070370803773403,-1.007103443145752,3.725665301084518,9,12,204,14,14,200
Late,R,1,Current100,PS,193,200,Curve1100,1100,96.5,1.3705193399178097,0.2420520856976509,4.7093917369842515,10.154501082897186,9.9740309715271,14.790486526489257,8.783981742979377,9.209717251360416,14.356287001818417,147,151,204,0,0,200
Late,R,1,Current100,RS,100,100,Curve1100,1100,100.0,0.008634210449381499,0.003215025528334081,0.01569314040243626,13.327280149459838,13.01701831817627,18.92948875427247,13.318645939010457,13.006734361581039,18.928773897903746,100,102,102,0,0,100
Late,R,1,Fixed100,NS,135,200,Curve1100,1100,67.5,8.40538679088466,8.166400909423828,13.821206474304198,6.680339089587797,6.462201356887817,10.838164234161377,-1.7250477012968621,-1.5781021118164062,4.2962815284729,13,13,202,13,19,206
Late,R,1,Fixed100,RS,99,100,Curve1100,1100,99.0,0.7144229018679471,0.02288242895156145,2.54939494132996,11.087522195577622,11.159125328063965,16.589591598510744,10.373099293709675,10.829703813767992,16.589067055252965,88,89,101,0,3,103
Late,R,1,Past100,NS,142,200,Curve1100,1100,71.0,8.307888461071999,7.985886096954346,13.621284103393554,6.21882142185932,5.666911840438843,11.133053207397461,-2.0890670392126776,-2.1657702922821045,3.339187240600586,9,11,202,18,20,202
Late,R,1,Past100,RS,100,100,Curve1100,1100,100.0,0.14574040748106198,0.004582549445331097,0.08822815045714384,12.908788542747498,13.121065616607666,18.166970634460448,12.763048135266436,13.118069381453097,18.15313441324979,98,99,101,0,1,101
Late,R,2,Current100,NS,123,200,Curve1100,1100,61.5,8.104716444425286,7.804375648498535,13.647585582733154,6.898624970391393,6.483017206192017,11.655972480773926,-1.2060914740338922,-1.0076017379760742,3.7253497064113614,9,12,204,14,14,200
Late,R,2,Current100,PS,193,200,Curve1100,1100,96.5,1.3626874715698067,0.24057000130414963,4.7000369071960435,10.160253843069077,9.962045192718506,14.778409767150878,8.79756637149927,9.217425137758255,14.358721770811826,147,151,204,0,0,200
Late,R,2,Current100,RS,100,100,Curve1100,1100,100.0,0.0068680752668296915,0.003068678081035614,0.012529941927641649,13.3720081615448,13.037734985351562,19.005599594116216,13.36514008627797,13.03453279135283,19.004920249467258,100,102,102,0,0,100
Late,R,2,Fixed100,NS,135,200,Curve1100,1100,67.5,8.40538517304696,8.166736602783203,13.823128890991208,6.680291549947579,6.461134672164917,10.835554122924805,-1.725093623099383,-1.5787301063537598,4.2960851192474365,13,13,202,13,19,206
Late,R,2,Fixed100,RS,99,100,Curve1100,1100,99.0,0.7141461594364955,0.02279685717076063,2.5479523181915327,11.088735766410828,11.161400318145752,16.58963489532471,10.374589606974332,10.832207340630703,16.589110459145743,88,89,101,0,3,103
Late,R,2,Past100,NS,142,200,Curve1100,1100,71.0,8.307993045593612,7.986414670944214,13.623358821868896,6.218868567987811,5.666356563568115,11.130674171447755,-2.089124477605801,-2.1627087593078613,3.339488649368286,9,11,202,18,20,202
Late,R,2,Past100,RS,100,100,Curve1100,1100,100.0,0.1457195654530369,0.004557929700240493,0.08786677420139319,12.909954850673676,13.122267246246338,18.16889762878418,12.76423528522064,13.119274398311973,18.15506684705615,98,99,101,0,1,101
Late,R,4,Current100,NS,123,200,Curve1100,1100,61.5,8.104554884172977,7.80513072013855,13.649084758758544,6.899376188889146,6.505684852600098,11.655963134765624,-1.2051786952838301,-1.0082182884216309,3.7249402821063993,9,12,204,14,14,200
Late,R,4,Current100,PS,193,200,Curve1100,1100,96.5,1.3529243120257162,0.23838254809379578,4.682749700546263,10.171695702075958,9.956317901611328,14.757345867156982,8.818771390050243,9.224794119596481,14.368085559364408,148,152,204,0,0,200
Late,R,4,Current100,RS,100,100,Curve1100,1100,100.0,0.00559459591502673,0.002985122031532228,0.01207443866878748,13.440924334526063,13.071940898895264,19.138628005981452,13.435329738611035,13.068144944845699,19.138005999848254,100,102,102,0,0,100
Late,R,4,Fixed100,NS,135,200,Curve1100,1100,67.5,8.405444670999422,8.167513370513916,13.825830554962156,6.680329604246654,6.460041046142578,10.832292461395264,-1.725115066752769,-1.5794291496276855,4.2958342075347895,13,13,202,13,19,206
Late,R,4,Fixed100,RS,99,100,Curve1100,1100,99.0,0.7138016954081832,0.02269823756068945,2.546234750747685,11.09044600367546,11.166238784790039,16.589980316162112,10.376644308267277,10.836853549350053,16.58945593928802,88,89,101,0,3,103
Late,R,4,Past100,NS,142,200,Curve1100,1100,71.0,8.30821536647156,7.987243413925171,13.626492023468018,6.218962856950238,5.665307521820068,11.128203010559082,-2.0892525095213204,-2.1598289012908936,3.339708042144775,9,11,202,18,20,202
Late,R,4,Past100,RS,100,100,Curve1100,1100,100.0,0.14568238684980314,0.004527078242972493,0.0873208902776242,12.911621179580688,13.123752117156982,18.17116012573242,12.765938792730886,13.120763013022952,18.157337673427538,98,99,101,0,1,101
Late,R,8,Current100,NS,123,200,Curve1100,1100,61.5,8.104665112681687,7.806655406951904,13.6502534866333,6.900395415201783,6.553805589675903,11.656480026245116,-1.2042696974799036,-1.0090689659118652,3.7246137559413905,9,12,204,14,14,200
Late,R,8,Current100,PS,193,200,Curve1100,1100,96.5,1.3418614638928557,0.22254720330238342,4.6533646106719955,10.191292416453361,9.97602367401123,14.7236590385437,8.849430952560505,9.233633995056152,14.368455830030143,148,152,204,0,0,200
Late,R,8,Current100,RS,100,100,Curve1100,1100,100.0,0.004623307005967945,0.0028160313377156854,0.00962653458118439,13.540269708633422,13.116551399230957,19.34869709014893,13.535646401627455,13.11291293951217,19.348154539015383,100,102,102,0,0,100
Late,R,8,Fixed100,NS,135,200,Curve1100,1100,67.5,8.405676081660204,8.169282913208008,13.829396724700926,6.6805560255819,6.4588942527771,10.8283540725708,-1.7251200560783035,-1.579848289489746,4.295517063140869,13,13,202,13,19,206
Late,R,8,Fixed100,RS,99,100,Curve1100,1100,99.0,0.7132806939381408,0.022565696388483047,2.5428249835968058,11.092888454198837,11.174656391143799,16.591388320922853,10.379607760260697,10.844204441760667,16.590864193753806,88,89,101,0,3,103
Late,R,8,Past100,NS,142,200,Curve1100,1100,71.0,8.308605844727717,7.98929238319397,13.630513954162597,6.219127085695509,5.6635918617248535,11.12590045928955,-2.0894787590322084,-2.157471179962158,3.3396495819091796,9,11,202,18,20,202
Late,R,8,Past100,RS,100,100,Curve1100,1100,100.0,0.14563274573054513,0.004490944556891918,0.08656529039144524,12.914057545661926,13.125576496124268,18.17338809967041,12.768424799931381,13.122591492836364,18.15957403718494,98,99,101,0,1,101
Late,EP,1,Current100,NS,123,200,Curve1100,1100,61.5,8.105056939646602,7.804139852523804,13.645982933044433,6.898019859269262,6.483798265457153,11.656350898742676,-1.2070370803773403,-1.007103443145752,3.725665301084518,9,12,204,14,14,200
Late,EP,1,Current100,PS,193,200,Curve1100,1100,96.5,1.3705193399178097,0.2420520856976509,4.7093917369842515,10.154501082897186,9.9740309715271,14.790486526489257,8.783981742979377,9.209717251360416,14.356287001818417,147,151,204,0,0,200
Late,EP,1,Current100,RS,100,100,Curve1100,1100,100.0,0.008634210449381499,0.003215025528334081,0.01569314040243626,13.327280149459838,13.01701831817627,18.92948875427247,13.318645939010457,13.006734361581039,18.928773897903746,100,102,102,0,0,100
Late,EP,1,Fixed100,NS,135,200,Curve1100,1100,67.5,8.40538679088466,8.166400909423828,13.821206474304198,6.680339089587797,6.462201356887817,10.838164234161377,-1.7250477012968621,-1.5781021118164062,4.2962815284729,13,13,202,13,19,206
Late,EP,1,Fixed100,RS,99,100,Curve1100,1100,99.0,0.7144229018679471,0.02288242895156145,2.54939494132996,11.087522195577622,11.159125328063965,16.589591598510744,10.373099293709675,10.829703813767992,16.589067055252965,88,89,101,0,3,103
Late,EP,1,Past100,NS,142,200,Curve1100,1100,71.0,8.307888461071999,7.985886096954346,13.621284103393554,6.21882142185932,5.666911840438843,11.133053207397461,-2.0890670392126776,-2.1657702922821045,3.339187240600586,9,11,202,18,20,202
Late,EP,1,Past100,RS,100,100,Curve1100,1100,100.0,0.14574040748106198,0.004582549445331097,0.08822815045714384,12.908788542747498,13.121065616607666,18.166970634460448,12.763048135266436,13.118069381453097,18.15313441324979,98,99,101,0,1,101
Late,EP,2,Current100,NS,123,200,Curve1100,1100,61.5,8.104716444425286,7.804375648498535,13.647585582733154,6.898624970391393,6.483017206192017,11.655972480773926,-1.2060914740338922,-1.0076017379760742,3.7253497064113614,9,12,204,14,14,200
Late,EP,2,Current100,PS,193,200,Curve1100,1100,96.5,1.3626874715698067,0.24057000130414963,4.7000369071960435,10.160253843069077,9.962045192718506,14.778409767150878,8.79756637149927,9.217425137758255,14.358721770811826,147,151,204,0,0,200
Late,EP,2,Current100,RS,100,100,Curve1100,1100,100.0,0.0068680752668296915,0.003068678081035614,0.012529941927641649,13.3720081615448,13.037734985351562,19.005599594116216,13.36514008627797,13.03453279135283,19.004920249467258,100,102,102,0,0,100
Late,EP,2,Fixed100,NS,135,200,Curve1100,1100,67.5,8.40538517304696,8.166736602783203,13.823128890991208,6.680291549947579,6.461134672164917,10.835554122924805,-1.725093623099383,-1.5787301063537598,4.2960851192474365,13,13,202,13,19,206
Late,EP,2,Fixed100,RS,99,100,Curve1100,1100,99.0,0.7141461594364955,0.02279685717076063,2.5479523181915327,11.088735766410828,11.161400318145752,16.58963489532471,10.374589606974332,10.832207340630703,16.589110459145743,88,89,101,0,3,103
Late,EP,2,Past100,NS,142,200,Curve1100,1100,71.0,8.307993045593612,7.986414670944214,13.623358821868896,6.218868567987811,5.666356563568115,11.130674171447755,-2.089124477605801,-2.1627087593078613,3.339488649368286,9,11,202,18,20,202
Late,EP,2,Past100,RS,100,100,Curve1100,1100,100.0,0.1457195654530369,0.004557929700240493,0.08786677420139319,12.909954850673676,13.122267246246338,18.16889762878418,12.76423528522064,13.119274398311973,18.15506684705615,98,99,101,0,1,101
Late,EP,4,Current100,NS,123,200,Curve1100,1100,61.5,8.104554884172977,7.80513072013855,13.649084758758544,6.899376188889146,6.505684852600098,11.655963134765624,-1.2051786952838301,-1.0082182884216309,3.7249402821063993,9,12,204,14,14,200
Late,EP,4,Current100,PS,193,200,Curve1100,1100,96.5,1.3529243120257162,0.23838254809379578,4.682749700546263,10.171695702075958,9.956317901611328,14.757345867156982,8.818771390050243,9.224794119596481,14.368085559364408,148,152,204,0,0,200
Late,EP,4,Current100,RS,100,100,Curve1100,1100,100.0,0.00559459591502673,0.002985122031532228,0.01207443866878748,13.440924334526063,13.071940898895264,19.138628005981452,13.435329738611035,13.068144944845699,19.138005999848254,100,102,102,0,0,100
Late,EP,4,Fixed100,NS,135,200,Curve1100,1100,67.5,8.405444670999422,8.167513370513916,13.825830554962156,6.680329604246654,6.460041046142578,10.832292461395264,-1.725115066752769,-1.5794291496276855,4.2958342075347895,13,13,202,13,19,206
Late,EP,4,Fixed100,RS,99,100,Curve1100,1100,99.0,0.7138016954081832,0.02269823756068945,2.546234750747685,11.09044600367546,11.166238784790039,16.589980316162112,10.376644308267277,10.836853549350053,16.58945593928802,88,89,101,0,3,103
Late,EP,4,Past100,NS,142,200,Curve1100,1100,71.0,8.30821536647156,7.987243413925171,13.626492023468018,6.218962856950238,5.665307521820068,11.128203010559082,-2.0892525095213204,-2.1598289012908936,3.339708042144775,9,11,202,18,20,202
Late,EP,4,Past100,RS,100,100,Curve1100,1100,100.0,0.14568238684980314,0.004527078242972493,0.0873208902776242,12.911621179580688,13.123752117156982,18.17116012573242,12.765938792730886,13.120763013022952,18.157337673427538,98,99,101,0,1,101
Late,EP,8,Current100,NS,123,200,Curve1100,1100,61.5,8.104665112681687,7.806655406951904,13.6502534866333,6.900395415201783,6.553805589675903,11.656480026245116,-1.2042696974799036,-1.0090689659118652,3.7246137559413905,9,12,204,14,14,200
Late,EP,8,Current100,PS,193,200,Curve1100,1100,96.5,1.3418614638928557,0.22254720330238342,4.6533646106719955,10.191292416453361,9.97602367401123,14.7236590385437,8.849430952560505,9.233633995056152,14.368455830030143,148,152,204,0,0,200
Late,EP,8,Current100,RS,100,100,Curve1100,1100,100.0,0.004623307005967945,0.0028160313377156854,0.00962653458118439,13.540269708633422,13.116551399230957,19.34869709014893,13.535646401627455,13.11291293951217,19.348154539015383,100,102,102,0,0,100
Late,EP,8,Fixed100,NS,135,200,Curve1100,1100,67.5,8.405676081660204,8.169282913208008,13.829396724700926,6.6805560255819,6.4588942527771,10.8283540725708,-1.7251200560783035,-1.579848289489746,4.295517063140869,13,13,202,13,19,206
Late,EP,8,Fixed100,RS,99,100,Curve1100,1100,99.0,0.7132806939381408,0.022565696388483047,2.5428249835968058,11.092888454198837,11.174656391143799,16.591388320922853,10.379607760260697,10.844204441760667,16.590864193753806,88,89,101,0,3,103
Late,EP,8,Past100,NS,142,200,Curve1100,1100,71.0,8.308605844727717,7.98929238319397,13.630513954162597,6.219127085695509,5.6635918617248535,11.12590045928955,-2.0894787590322084,-2.157471179962158,3.3396495819091796,9,11,202,18,20,202
Late,EP,8,Past100,RS,100,100,Curve1100,1100,100.0,0.14563274573054513,0.004490944556891918,0.08656529039144524,12.914057545661926,13.125576496124268,18.17338809967041,12.768424799931381,13.122591492836364,18.15957403718494,98,99,101,0,1,101
Middle,EP-Free,1,Current100,NS,141,200,Curve1100,1100,70.5,8.589040874615312,8.150859832763672,13.605861949920653,6.116000946518033,5.969178199768066,10.695851135253907,-2.4730399280972777,-2.73246431350708,4.383490246534347,7,8,202,19,25,206
Middle,EP-Free,1,Current100,PS,197,200,Curve1100,1100,98.5,1.1786215372703737,0.15783029794692993,3.8174085617065403,10.585548044443131,10.451349258422852,15.122189235687255,9.406926507172757,9.450418706983328,15.078482171113137,150,151,202,0,6,206
Middle,EP-Free,1,Current100,RS,100,100,Curve1100,1100,100.0,0.013153043243510182,0.0013869319227524102,0.006530339177697903,14.29530207157135,14.105273246765137,19.932085609436037,14.28214902832784,14.104796961939428,19.930624651850668,100,101,101,0,3,103
Middle,EP-Free,1,Fixed100,NS,144,200,Curve1100,1100,72.0,8.708282986376435,8.878385066986084,13.826951694488523,6.182496871848125,5.824220418930054,10.976802825927733,-2.5257861145283096,-2.5270657539367676,4.109723305702209,10,10,202,19,25,206
Middle,EP-Free,1,Fixed100,RS,100,100,Curve1100,1100,100.0,0.22739801190728032,0.005876402836292982,0.20403392612934135,12.724751253128051,12.893320560455322,17.823524665832522,12.497353241220772,12.496228396485094,17.803211501502666,97,98,101,0,3,103
Middle,EP-Free,1,Past100,NS,137,200,Curve1100,1100,68.5,7.9791360605915544,8.222677230834961,12.42553253173828,6.061965855397284,5.848797798156738,11.207389354705809,-1.9171702051942703,-2.0382699966430664,4.239080345630645,8,10,202,23,29,206
Middle,EP-Free,1,Past100,RS,100,100,Curve1100,1100,100.0,0.027776930633117446,0.0024928940692916512,0.030326191894710093,13.629080672264099,13.18333101272583,18.530585479736335,13.601303741630982,13.182679548641318,18.529914594336883,99,100,101,0,3,103
Middle,EP-Free,2,Current100,NS,141,200,Curve1100,1100,70.5,8.588829818889499,8.151364803314209,13.606314468383788,6.116080433866009,5.968660831451416,10.695636081695557,-2.4727493850234894,-2.7323360443115234,4.382896149158477,7,8,202,19,25,206
Middle,EP-Free,2,Current100,PS,197,200,Curve1100,1100,98.5,1.1762627926724962,0.1580551713705063,3.8104994773864718,10.590037165880203,10.473226547241211,15.101191902160645,9.413774373207707,9.449803670402616,15.076674604602157,150,151,202,0,6,206
Middle,EP-Free,2,Current100,RS,100,100,Curve1100,1100,100.0,0.011900993611488957,0.0013849676470272243,0.006287625525146724,14.311697568893432,14.127581119537354,19.918425750732425,14.299796575281944,14.125144285091665,19.916967209172437,100,101,101,0,3,103
Middle,EP-Free,2,Fixed100,NS,144,200,Curve1100,1100,72.0,8.708315771240741,8.880123615264893,13.82731018066406,6.182603854257613,5.823025465011597,10.975942325592039,-2.5257119169831275,-2.525800585746765,4.109197282791137,10,10,202,19,25,206
Middle,EP-Free,2,Fixed100,RS,100,100,Curve1100,1100,100.0,0.22734422507470298,0.005873203510418534,0.20363542139530202,12.725255131721497,12.894142627716064,17.823915481567386,12.497910906646794,12.497363715956453,17.803651599847946,97,98,101,0,3,103
Middle,EP-Free,2,Past100,NS,137,200,Curve1100,1100,68.5,7.9791370975284375,8.222419738769531,12.425690460205077,6.061930763237179,5.848868370056152,11.2065447807312,-1.9172063342912589,-2.0374603271484375,4.239053511619568,8,10,202,23,29,206
Middle,EP-Free,2,Past100,RS,100,100,Curve1100,1100,100.0,0.027761888783206814,0.0024931320222094655,0.030352298356592682,13.62928517818451,13.183120727539062,18.53063182830811,13.601523289401303,13.182469442093861,18.52996076412965,99,100,101,0,3,103
Middle,EP-Free,4,Current100,NS,141,200,Curve1100,1100,70.5,8.588593969419598,8.152092456817627,13.607118129730223,6.116200876822695,5.968485593795776,10.69530611038208,-2.4723930925969033,-2.7331089973449707,4.381828320026397,7,8,202,19,25,206
Middle,EP-Free,4,Current100,PS,197,200,Curve1100,1100,98.5,1.1725509516472812,0.1478944569826126,3.798012399673459,10.5983232152462,10.498828411102295,15.112424182891845,9.425772263598919,9.447949463035911,15.079878778592683,150,151,202,0,6,206
Middle,EP-Free,4,Current100,RS,100,100,Curve1100,1100,100.0,0.010098756914303522,0.001381455804221332,0.006278457352891565,14.338807377815247,14.127685546875,19.90156841278076,14.328708620900944,14.1252715679002,19.900116834300572,100,101,101,0,3,103
Middle,EP-Free,4,Fixed100,NS,144,200,Curve1100,1100,72.0,8.70840267105028,8.883068084716797,13.827926254272459,6.182803390431218,5.820817232131958,10.974348735809324,-2.5255992806190624,-2.523810863494873,4.108450555801391,10,10,202,19,25,206
Middle,EP-Free,4,Fixed100,RS,100,100,Curve1100,1100,100.0,0.22726751531932676,0.005867278669029474,0.20346841514110586,12.726152682304383,12.89522409439087,17.824446487426762,12.498885166985055,12.4992297689314,17.80426476029243,97,98,101,0,3,103
Middle,EP-Free,4,Past100,NS,137,200,Curve1100,1100,68.5,7.979120733453892,8.222039222717285,12.426039886474609,6.061876287274063,5.8490822315216064,11.205262088775633,-1.9172444461798295,-2.036238670349121,4.239100360870362,8,10,202,23,29,206
Middle,EP-Free,4,Past100,RS,100,100,Curve1100,1100,100.0,0.027730569298146292,0.002493845415301621,0.03040571305900815,13.629605484008788,13.182610034942627,18.53071422576905,13.601874914710642,13.181959047185956,18.53004310195684,99,100,101,0,3,103
Middle,EP-Free,8,Current100,NS,141,200,Curve1100,1100,70.5,8.588439054340125,8.15325117111206,13.608563423156737,6.116343148387968,5.96959114074707,10.693909072875977,-2.4720959059521554,-2.731841564178467,4.3804166376590725,7,8,202,19,25,206
Middle,EP-Free,8,Current100,PS,197,200,Curve1100,1100,98.5,1.1672177114512305,0.14457637816667557,3.7860682487487765,10.612245903015136,10.508785247802734,15.156997966766358,9.445028191563907,9.477874100208282,15.086886319238692,150,151,202,0,6,206
Middle,EP-Free,8,Current100,RS,100,100,Curve1100,1100,100.0,0.00788835063620354,0.0013758011627942324,0.006186892418190838,14.380670976638793,14.129584789276123,19.892799758911135,14.372782626002591,14.127215632266598,19.891367536282633,100,101,101,0,3,103
Middle,EP-Free,8,Fixed100,NS,144,200,Curve1100,1100,72.0,8.708586978390812,8.887471675872803,13.828957939147948,6.1831391239957885,5.817457914352417,10.971580123901365,-2.5254478543950243,-2.5211057662963867,4.107462382316589,10,10,202,19,25,206
Middle,EP-Free,8,Fixed100,RS,100,100,Curve1100,1100,100.0,0.2271733178129216,0.005857443204149604,0.20310673862695713,12.727570841312408,12.895890235900879,17.82497425079346,12.500397523499487,12.502070389979053,17.80491364923801,97,98,101,0,3,103
Middle,EP-Free,8,Past100,NS,137,200,Curve1100,1100,68.5,7.97906829267391,8.221569538116455,12.426780319213867,6.061796961575746,5.849522113800049,11.203871822357177,-1.9172713310981635,-2.034712314605713,4.239310073852539,8,10,202,23,29,206
