entry,index,H_N_eigenvalue,B_eigenvalue,backend,prepared_sha
Middle,82,6.344945497455142,0.660192916768162,CPU_FP64_reconstruction,600927c1ec6c11d8af7b042d00f9787389b30f415b64171b6c27725e05508cb0
Middle,83,6.401744303815892,0.6661028445453664,CPU_FP64_reconstruction,600927c1ec6c11d8af7b042d00f9787389b30f415b64171b6c27725e05508cb0
Middle,84,6.429789004856786,0.6690209016015704,CPU_FP64_reconstruction,600927c1ec6c11d8af7b042d00f9787389b30f415b64171b6c27725e05508cb0
Middle,85,6.478696445360404,0.6741097310975369,CPU_FP64_reconstruction,600927c1ec6c11d8af7b042d00f9787389b30f415b64171b6c27725e05508cb0
Middle,86,6.524379157592722,0.6788630269369781,CPU_FP64_reconstruction,600927c1ec6c11d8af7b042d00f9787389b30f415b64171b6c27725e05508cb0
Middle,87,6.583793572488145,0.6850451093336852,CPU_FP64_reconstruction,600927c1ec6c11d8af7b042d00f9787389b30f415b64171b6c27725e05508cb0
Middle,88,6.65557528631665,0.6925140117918799,CPU_FP64_reconstruction,600927c1ec6c11d8af7b042d00f9787389b30f415b64171b6c27725e05508cb0
Middle,89,6.704745092326089,0.6976301404740438,CPU_FP64_reconstruction,600927c1ec6c11d8af7b042d00f9787389b30f415b64171b6c27725e05508cb0
Middle,90,6.799672360729904,0.7075073427657715,CPU_FP64_reconstruction,600927c1ec6c11d8af7b042d00f9787389b30f415b64171b6c27725e05508cb0
Middle,91,6.86771783256717,0.7145874884570346,CPU_FP64_reconstruction,600927c1ec6c11d8af7b042d00f9787389b30f415b64171b6c27725e05508cb0
Middle,92,6.926985427312662,0.720754294186187,CPU_FP64_reconstruction,600927c1ec6c11d8af7b042d00f9787389b30f415b64171b6c27725e05508cb0
Middle,93,7.038790597380082,0.7323876457045214,CPU_FP64_reconstruction,600927c1ec6c11d8af7b042d00f9787389b30f415b64171b6c27725e05508cb0
Middle,94,7.121301535356111,0.7409729261973986,CPU_FP64_reconstruction,600927c1ec6c11d8af7b042d00f9787389b30f415b64171b6c27725e05508cb0
Middle,95,7.245371567531522,0.7538824392039728,CPU_FP64_reconstruction,600927c1ec6c11d8af7b042d00f9787389b30f415b64171b6c27725e05508cb0
Middle,96,7.388616139608246,0.7687870671300081,CPU_FP64_reconstruction,600927c1ec6c11d8af7b042d00f9787389b30f415b64171b6c27725e05508cb0
Middle,97,7.489487458283104,0.7792827491056714,CPU_FP64_reconstruction,600927c1ec6c11d8af7b042d00f9787389b30f415b64171b6c27725e05508cb0
Middle,98,7.801015113077352,0.8116972672689955,CPU_FP64_reconstruction,600927c1ec6c11d8af7b042d00f9787389b30f415b64171b6c27725e05508cb0
Middle,99,11.708042857945529,1.218224327873884,CPU_FP64_reconstruction,600927c1ec6c11d8af7b042d00f9787389b30f415b64171b6c27725e05508cb0
Late,0,2.4059971527255706,0.10801118219079507,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,1,2.8921181044710984,0.1298343579274199,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,2,2.9710047376005653,0.13337577463014239,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,3,3.202755748731155,0.143779652563984,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,4,3.500090057632267,0.1571277274666956,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,5,3.642577186935675,0.16352432825468882,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,6,3.7269017196462015,0.16730986576267487,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,7,3.7442059324518753,0.16808669481249516,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,8,3.9084920548476125,0.17546190649028276,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,9,4.030087668711405,0.1809206353120378,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,10,4.051398553474739,0.18187733380779939,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,11,4.1269416411812765,0.18526865046014165,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,12,4.166246632693728,0.18703314905667992,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,13,4.186007740216372,0.18792027420664187,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,14,4.21015795112784,0.18900443709841844,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,15,4.244217368912082,0.19053344887444598,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,16,4.261010103144705,0.19128731638198934,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,17,4.270650422977206,0.19172009425981268,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,18,4.308757606753439,0.19343082029494957,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,19,4.3356094913512475,0.19463626802217326,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,20,4.346360012869944,0.19511888560843546,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,21,4.368506188409491,0.19611308237975,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,22,4.390544974492591,0.19710245817189853,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,23,4.414696905466251,0.1981866982815347,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,24,4.432656029918071,0.1989929279401841,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,25,4.445011861653401,0.19954761188532985,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,26,4.462760045967347,0.20034437191778365,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,27,4.492355679844998,0.20167299335824937,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,28,4.504724672637262,0.2022282681358977,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,29,4.518977495696644,0.20286811272858807,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,30,4.541461643109186,0.20387748189589155,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,31,4.550569780815986,0.20428636879758783,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,32,4.559935561927428,0.20470682195100942,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,33,4.582217383819467,0.20570710822366672,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,34,4.5977878648224175,0.20640610575095084,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,35,4.614331428739042,0.20714878738474218,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,36,4.6314320319037625,0.20791647589256257,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,37,4.638691427640976,0.20824236817995773,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,38,4.655581642507935,0.20900061183505525,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,39,4.668252840910914,0.2095694533724318,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,40,4.68854357376939,0.21048035471788,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,41,4.713973819712125,0.2116219815583628,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,42,4.731208401139773,0.21239568468284686,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,43,4.749753354306002,0.21322821364610386,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,44,4.769613406262112,0.21411978065719545,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,45,4.797351241197698,0.21536500089339208,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,46,4.798414644490033,0.21541273970580946,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,47,4.82444864770132,0.2165814707081819,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,48,4.8306907654232045,0.216861694861295,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,49,4.8486513855921585,0.21766799166639747,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,50,4.881631340028991,0.2191485436542857,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,51,4.88780291108292,0.2194256007924266,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,52,4.900930391764053,0.22001492597344338,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,53,4.928284189657179,0.22124290583389217,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,54,4.945018889248508,0.22199416802238653,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,55,4.950620473705582,0.22224563704788586,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,56,4.980852040582077,0.22360280709861127,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,57,4.991417027431984,0.22407709557322436,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,58,5.007729672129354,0.22480941067028293,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,59,5.042203888764708,0.22635704379597815,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,60,5.060873879316916,0.22719518599774685,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,61,5.081262545910216,0.22811048383155424,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,62,5.090697402169878,0.22853403793977572,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,63,5.109036442864894,0.2293573229812688,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,64,5.11617967992039,0.22967800061721638,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,65,5.151763363040056,0.23127544044631362,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,66,5.15865427105381,0.23158479040547353,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,67,5.181791192565718,0.23262346422182636,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,68,5.209704714324756,0.23387657147546015,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,69,5.231676753717834,0.2348629508430752,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,70,5.252525278014429,0.23579889283022903,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,71,5.273955261450796,0.23676093796094302,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,72,5.294241259959169,0.23767162676966763,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,73,5.32751841298092,0.23916552073947164,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,74,5.339949662781761,0.2397235903887134,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,75,5.367112073917283,0.240942978422725,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,76,5.395787653027529,0.24223029632174864,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,77,5.458326003497564,0.2450377980508671,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,78,5.477093566133617,0.24588032050558536,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,79,5.505191366108731,0.24714170046558862,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,80,5.515845074810087,0.24761997188425872,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,81,5.553386695680488,0.2493053083972204,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,82,5.5702917589740295,0.25006421863503064,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,83,5.587208667955448,0.2508236606551624,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,84,5.612135309690757,0.25194267945318033,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,85,5.643855869930239,0.25336669411061213,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,86,5.651990074997619,0.25373185875950394,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,87,5.706229318329268,0.25616679297659095,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,88,5.729207263546496,0.2571983299526081,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,89,5.768623146717344,0.2589678067508474,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,90,5.824924406942598,0.26149531002277454,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,91,5.858024685253713,0.26298126364793867,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,92,5.901025502697498,0.26491167704099394,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,93,6.038836060517206,0.27109833493109875,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,94,6.157537391440268,0.2764271322100554,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,95,6.565179180429328,0.29472718360005823,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,96,6.640508301304343,0.2981088947504174,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,97,6.824024604170735,0.3063473969454131,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,98,7.8594852127060415,0.3528317929527824,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
Late,99,10.222811681894537,0.458927382280756,CPU_FP64_reconstruction,e3b7144ad4718ca2debe32be3f4740ff37742ce7d2b6be0813c02baafb15e101
