contrast,before,after,population,metric,request_denominator,prompt_denominator,paired_identity_sha256,status,preference_delta_pp,desired_target_nll_mean_delta,actual_resamples,preference_delta_pp_ci95_low,preference_delta_pp_ci95_high,preference_delta_pp_ci95_confidence,preference_delta_pp_ci95_includes_zero,desired_target_nll_mean_delta_ci95_low,desired_target_nll_mean_delta_ci95_high,desired_target_nll_mean_delta_ci95_confidence,desired_target_nll_mean_delta_ci95_includes_zero,bootstrap_seed,CI_zero_is_gate
TERMINAL_CROSS_POLICY_DIFFERENT_TRAJECTORIES,N4,FROZEN4,suffix,PS,1000,2000,7f708103ac78bc37c6a7158350c26b4f6023fad62292790a92063b673b2330c6,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,1.55,-0.16341811829345898,1000,0.9,2.25,0.95,False,-0.20999001174806528,-0.11778920231632731,0.95,False,20260914,False
TERMINAL_CROSS_POLICY_DIFFERENT_TRAJECTORIES,N4,FROZEN4,suffix,NS,1000,10000,a408f97bcdf4e820bbfcf632ee8a20ecca0a35c2402645409510b29c06c07d6c,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.52,0.0917955009316327,1000,-0.92025,-0.12,0.95,False,0.07518691432991473,0.10943122763342049,0.95,False,20260914,False
TERMINAL_CROSS_POLICY_DIFFERENT_TRAJECTORIES,N4,FROZEN4,entry_old,RS,5000,5000,681e6ea5be85b8839b375b86ccda53416c3635d7757c35c9faa2b715df3a123b,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.12,0.037388234681664106,1000,-0.24,-0.02,0.95,False,0.025551516818776238,0.05096774451730535,0.95,False,20260914,False
TERMINAL_CROSS_POLICY_DIFFERENT_TRAJECTORIES,N4,FROZEN4,entry_old,PS,5000,10000,65aaff769a86ea333dc4b80af36d5241c56c088c9a5eeab16849f722df5cb8e1,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.14,0.045026125973607126,1000,-0.31,0.02024999999999977,0.95,True,0.03567510100390755,0.053805010409493245,0.95,False,20260914,False
TERMINAL_CROSS_POLICY_DIFFERENT_TRAJECTORIES,N4,FROZEN4,entry_old,NS,5000,50000,de1d4f73b5a8d48f087536a9f2c83454ec2e3fe5ca2f68ebe508c42840767fa8,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.276,0.08442035825398983,1000,-0.466,-0.10195000000000004,0.95,False,0.07736197957100556,0.09137620802712748,0.95,False,20260914,False
TERMINAL_CROSS_POLICY_DIFFERENT_TRAJECTORIES,N4,FROZEN4,fullseen,RS,6000,6000,dd04a48f9ca716c282410c9f89be643490e05ee5360caef1faf0e635264ba58c,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.11666666666666667,0.027086354842508625,1000,-0.21666666666666667,-0.016666666666666666,0.95,False,0.016862435151741496,0.03760966460794404,0.95,False,20260914,False
TERMINAL_CROSS_POLICY_DIFFERENT_TRAJECTORIES,N4,FROZEN4,fullseen,PS,6000,12000,3c1401b8dc5085f9af1fb6718c83b8c4fc863d5ea363fd8a49e5f48e511599f9,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,0.14166666666666666,0.010285418595762773,1000,-0.03333333333333333,0.325,0.95,True,-0.0010365680918109773,0.02076420596832239,0.95,True,20260914,False
TERMINAL_CROSS_POLICY_DIFFERENT_TRAJECTORIES,N4,FROZEN4,fullseen,NS,6000,60000,9ee8275d8847653296d99fb7fa065235732d752e21838253d61a29dc0fd64b38,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.31666666666666665,0.08564954870026364,1000,-0.47833333333333333,-0.14995833333333336,0.95,False,0.0791481228979074,0.09274537449083714,0.95,False,20260914,False
TERMINAL_CROSS_POLICY_DIFFERENT_TRAJECTORIES,N4,I4,suffix,RS,1000,1000,9a88165d0817857d1a969797662bf896d3fe4ab406f57d94774bdf1bdeb1f491,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.1,-0.02423371936320291,1000,-0.4,0.0,0.95,True,-0.04022803082733571,-0.010428591278359822,0.95,False,20260914,False
TERMINAL_CROSS_POLICY_DIFFERENT_TRAJECTORIES,N4,I4,suffix,PS,1000,2000,7f708103ac78bc37c6a7158350c26b4f6023fad62292790a92063b673b2330c6,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,1.4,-0.1807427445583671,1000,0.8,2.1,0.95,False,-0.22582368370416844,-0.13473420180508275,0.95,False,20260914,False
TERMINAL_CROSS_POLICY_DIFFERENT_TRAJECTORIES,N4,I4,suffix,NS,1000,10000,a408f97bcdf4e820bbfcf632ee8a20ecca0a35c2402645409510b29c06c07d6c,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.52,0.08123539854441769,1000,-0.93,-0.09,0.95,False,0.06350278482794529,0.09912642427918093,0.95,False,20260914,False
TERMINAL_CROSS_POLICY_DIFFERENT_TRAJECTORIES,N4,I4,entry_old,RS,5000,5000,681e6ea5be85b8839b375b86ccda53416c3635d7757c35c9faa2b715df3a123b,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.16,0.04146129618434461,1000,-0.28,-0.06,0.95,False,0.02874098055214593,0.05496039086811139,0.95,False,20260914,False
TERMINAL_CROSS_POLICY_DIFFERENT_TRAJECTORIES,N4,I4,entry_old,PS,5000,10000,65aaff769a86ea333dc4b80af36d5241c56c088c9a5eeab16849f722df5cb8e1,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.12,0.04831608809565296,1000,-0.29,0.05,0.95,True,0.03883298179826555,0.05800908397958394,0.95,False,20260914,False
TERMINAL_CROSS_POLICY_DIFFERENT_TRAJECTORIES,N4,I4,entry_old,NS,5000,50000,de1d4f73b5a8d48f087536a9f2c83454ec2e3fe5ca2f68ebe508c42840767fa8,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.192,0.07710576088040136,1000,-0.36405,-0.02785000000000014,0.95,False,0.06981217026176595,0.08424885874234524,0.95,False,20260914,False
TERMINAL_CROSS_POLICY_DIFFERENT_TRAJECTORIES,N4,I4,fullseen,RS,6000,6000,dd04a48f9ca716c282410c9f89be643490e05ee5360caef1faf0e635264ba58c,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.15,0.030512126926420025,1000,-0.25,-0.06666666666666667,0.95,False,0.020116230041629737,0.04091770616060053,0.95,False,20260914,False
TERMINAL_CROSS_POLICY_DIFFERENT_TRAJECTORIES,N4,I4,fullseen,PS,6000,12000,3c1401b8dc5085f9af1fb6718c83b8c4fc863d5ea363fd8a49e5f48e511599f9,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,0.13333333333333333,0.010139615986649612,1000,-0.04187499999999999,0.3168749999999998,0.95,True,-0.001492765629383575,0.020836438871732456,0.95,True,20260914,False
TERMINAL_CROSS_POLICY_DIFFERENT_TRAJECTORIES,N4,I4,fullseen,NS,6000,60000,9ee8275d8847653296d99fb7fa065235732d752e21838253d61a29dc0fd64b38,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.24666666666666667,0.07779403382440409,1000,-0.4116666666666667,-0.07995833333333337,0.95,False,0.07139319866285494,0.08489977892949577,0.95,False,20260914,False
W55_TO_W60_FIRST500,N4,N4,first_suffix500,RS,500,500,1b94a54fd82a2db39974c165fbe16020b0a19613ce3ceb62367fa8ce8d1b4547,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,0.0,0.01653903275607081,1000,0.0,0.0,0.95,True,0.00036745705661824104,0.0478194281823763,0.95,False,20260914,False
W55_TO_W60_FIRST500,N4,N4,first_suffix500,PS,500,1000,94f3697fa4f500b9ec277413f7a8ba82bac20045f7fb279b7c8ac7ab78733249,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.1,0.026947720611831757,1000,-0.7,0.5,0.95,True,-0.0033670674153167043,0.06551575531232338,0.95,True,20260914,False
W55_TO_W60_FIRST500,N4,N4,first_suffix500,NS,500,5000,ddfc204fad40124993c0f80e28c309301f3666f42e9cfdbb9eea841ed631af18,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.76,0.06052921078621876,1000,-1.4,-0.06,0.95,False,0.03051961918234534,0.08946885080106615,0.95,False,20260914,False
W55_TO_W60_FIRST500,REFIT4,REFIT4,first_suffix500,RS,500,500,1b94a54fd82a2db39974c165fbe16020b0a19613ce3ceb62367fa8ce8d1b4547,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.2,0.0266493501004079,1000,-0.6,0.0,0.95,True,0.0021376182561993117,0.07199097801971166,0.95,False,20260914,False
W55_TO_W60_FIRST500,REFIT4,REFIT4,first_suffix500,PS,500,1000,94f3697fa4f500b9ec277413f7a8ba82bac20045f7fb279b7c8ac7ab78733249,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,0.0,0.04268668790027732,1000,-0.4,0.4,0.95,True,0.007604016453605437,0.08578207635773505,0.95,False,20260914,False
W55_TO_W60_FIRST500,REFIT4,REFIT4,first_suffix500,NS,500,5000,ddfc204fad40124993c0f80e28c309301f3666f42e9cfdbb9eea841ed631af18,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,0.0,0.04379335942594335,1000,-0.62,0.6004999999999995,0.95,True,0.020237353583360092,0.06704106733017368,0.95,False,20260914,False
W55_TO_W60_FIRST500,FROZEN2,FROZEN2,first_suffix500,RS,500,500,1b94a54fd82a2db39974c165fbe16020b0a19613ce3ceb62367fa8ce8d1b4547,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,0.0,0.01971228713018718,1000,0.0,0.0,0.95,True,0.0009584474514084833,0.05611252053575199,0.95,False,20260914,False
W55_TO_W60_FIRST500,FROZEN2,FROZEN2,first_suffix500,PS,500,1000,94f3697fa4f500b9ec277413f7a8ba82bac20045f7fb279b7c8ac7ab78733249,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,0.1,0.040380363454780306,1000,0.0,0.3,0.95,True,0.0041660319801289005,0.08269569566455828,0.95,False,20260914,False
W55_TO_W60_FIRST500,FROZEN2,FROZEN2,first_suffix500,NS,500,5000,ddfc204fad40124993c0f80e28c309301f3666f42e9cfdbb9eea841ed631af18,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.48,0.08574384163734503,1000,-1.1604999999999999,0.24,0.95,True,0.05127503369537648,0.1167920892715617,0.95,False,20260914,False
W55_TO_W60_FIRST500,I2,I2,first_suffix500,RS,500,500,1b94a54fd82a2db39974c165fbe16020b0a19613ce3ceb62367fa8ce8d1b4547,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,0.0,0.020626469911745517,1000,0.0,0.0,0.95,True,0.0012027430889864263,0.054678330508436374,0.95,False,20260914,False
W55_TO_W60_FIRST500,I2,I2,first_suffix500,PS,500,1000,94f3697fa4f500b9ec277413f7a8ba82bac20045f7fb279b7c8ac7ab78733249,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.1,0.03483225356854382,1000,-0.5,0.2,0.95,True,-0.004219815488280437,0.08037603584778043,0.95,True,20260914,False
W55_TO_W60_FIRST500,I2,I2,first_suffix500,NS,500,5000,ddfc204fad40124993c0f80e28c309301f3666f42e9cfdbb9eea841ed631af18,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.32,0.07025444378308021,1000,-1.0205,0.42,0.95,True,0.03857610645151581,0.10113830467075807,0.95,False,20260914,False
W55_TO_W60_FIRST500,FROZEN4,FROZEN4,first_suffix500,RS,500,500,1b94a54fd82a2db39974c165fbe16020b0a19613ce3ceb62367fa8ce8d1b4547,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.2,0.025510029628057963,1000,-0.6,0.0,0.95,True,0.0010441411291156328,0.06706771734994908,0.95,False,20260914,False
W55_TO_W60_FIRST500,FROZEN4,FROZEN4,first_suffix500,PS,500,1000,94f3697fa4f500b9ec277413f7a8ba82bac20045f7fb279b7c8ac7ab78733249,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.1,0.0503396950866736,1000,-0.6,0.3,0.95,True,0.010225494785793853,0.09999190916976508,0.95,False,20260914,False
W55_TO_W60_FIRST500,FROZEN4,FROZEN4,first_suffix500,NS,500,5000,ddfc204fad40124993c0f80e28c309301f3666f42e9cfdbb9eea841ed631af18,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.62,0.09366353889177553,1000,-1.32,0.16,0.95,True,0.05729535794719356,0.12857040360245503,0.95,False,20260914,False
W55_TO_W60_FIRST500,I4,I4,first_suffix500,RS,500,500,1b94a54fd82a2db39974c165fbe16020b0a19613ce3ceb62367fa8ce8d1b4547,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.2,0.02587081216599654,1000,-0.6,0.0,0.95,True,0.0009157063832566564,0.07192905286767814,0.95,False,20260914,False
W55_TO_W60_FIRST500,I4,I4,first_suffix500,PS,500,1000,94f3697fa4f500b9ec277413f7a8ba82bac20045f7fb279b7c8ac7ab78733249,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.2,0.06166855460352963,1000,-0.8,0.3,0.95,True,0.018860851338823703,0.1153046638239124,0.95,False,20260914,False
W55_TO_W60_FIRST500,I4,I4,first_suffix500,NS,500,5000,ddfc204fad40124993c0f80e28c309301f3666f42e9cfdbb9eea841ed631af18,OBSERVED_REQUEST_CLUSTER_CI_NOT_ORDER_GENERALIZATION,-0.96,0.092818837864534,1000,-1.68,-0.2,0.95,False,0.056891168116040065,0.12911017166298813,0.95,False,20260914,False
