policy,batch,population,metric,group,field,unit,n,mean,median,q25,q75,iqr,p90,p95,p99,min,max
FROZEN2,56,historical,RS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
FROZEN2,56,historical,RS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN2,56,historical,RS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
FROZEN2,56,historical,RS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN2,56,historical,RS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
FROZEN2,56,historical,RS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN2,56,historical,PS,ALL,new_nll,PROMPT,256,1.553591624515775,0.21549676358699799,0.04392021056264639,1.967004656791687,1.9230844462290406,5.1985578536987305,6.699464678764343,12.831919097900368,0.00032419670606032014,16.102994918823242
FROZEN2,56,historical,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,1.553591624515775,0.7215127386152744,0.12095610285177827,2.1647714469581842,2.043815344106406,3.858882579579949,5.653731614351271,10.20680057764054,0.004594283760525286,15.743452072143555
FROZEN2,56,historical,PS,ALL,true_nll,PROMPT,256,9.654674782417715,9.117298126220703,7.088035464286804,11.800554990768433,4.712519526481628,14.3208327293396,16.01649761199951,19.91246290206909,2.27644681930542,21.26010513305664
FROZEN2,56,historical,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,9.654674782417715,9.042426824569702,7.326932370662689,11.432214736938477,4.105282366275787,13.51766333580017,14.424548673629754,19.569017982482915,3.7808048725128174,20.05500602722168
FROZEN2,56,historical,PS,ALL,desired_margin,PROMPT,256,8.10108315790194,7.867372393608093,5.148370325565338,10.751524015329778,5.60315368976444,13.73150400922168,15.348936207417864,19.836865217727606,-5.2421875,21.252057241275907
FROZEN2,56,historical,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,8.10108315790194,7.8821629751473665,5.76879361551255,10.531169284367934,4.762375668855384,12.65052812504582,13.600053762923924,19.54517480913783,-1.1259117126464844,19.90279822985758
FROZEN2,56,historical,PS,ACTIVE_TARGET,new_nll,PROMPT,248,1.3412313977159718,0.1929262951016426,0.043094079941511154,1.5837528705596924,1.5406587906181812,4.384383869171143,5.925233507156368,11.232711362838746,0.00032419670606032014,13.938475608825684
FROZEN2,56,historical,PS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,124,1.3412313977159718,0.6891562091186643,0.11781649757176638,2.0080354902893305,1.890218992717564,3.4522877462208275,4.382891160249709,9.045269944667814,0.004594283760525286,10.586447715759277
FROZEN2,56,historical,PS,ACTIVE_TARGET,true_nll,PROMPT,248,9.655907938557286,9.175973892211914,7.088035464286804,11.800554990768433,4.712519526481628,14.266286182403565,15.489441919326776,19.928350811004638,2.27644681930542,21.26010513305664
FROZEN2,56,historical,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,9.655907938557286,9.062906265258789,7.361422479152679,11.432214736938477,4.070792257785797,13.47075400352478,13.978147840499878,19.61193408966064,3.7808048725128174,20.05500602722168
FROZEN2,56,historical,PS,ACTIVE_TARGET,desired_margin,PROMPT,248,8.314676540841315,8.150505408644676,5.526287437416613,10.834818386356346,5.308530948939733,13.882726183976047,15.451937992789311,19.86293483190704,-5.2421875,21.252057241275907
FROZEN2,56,historical,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,8.314676540841315,7.923710131784901,6.004074404016137,10.653510553529486,4.649436149513349,12.663203461980448,13.657645396050064,19.590802056167735,-0.9586827754974365,19.90279822985758
FROZEN2,56,historical,PS,SUPERSEDED,new_nll,PROMPT,8,8.136758655309677,7.405383586883545,3.144078254699707,11.946281433105469,8.802203178405762,15.59963493347168,15.851314926147461,16.052658920288085,2.2304437160491943,16.102994918823242
FROZEN2,56,historical,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,8.136758655309677,6.183217465877533,5.497544646263123,8.822431474924088,3.324886828660965,12.97504383325577,14.359247952699658,15.466611248254774,4.437147617340088,15.743452072143555
FROZEN2,56,historical,PS,SUPERSEDED,true_nll,PROMPT,8,9.616446942090988,8.121687412261963,6.940807342529297,10.411789894104004,3.470982551574707,17.513735198974608,18.16331214904785,18.682973709106445,3.494370222091675,18.812889099121094
FROZEN2,56,historical,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,9.616446942090988,7.595676422119141,6.649627298116684,10.562496066093445,3.912868767976761,14.955951642990115,16.420436835288996,17.59202498912811,5.389512896537781,17.88492202758789
FROZEN2,56,historical,PS,SUPERSEDED,desired_margin,PROMPT,8,1.479688286781311,1.3936710357666016,0.6238274574279785,2.7351553440093994,2.111327886581421,4.153985118865966,4.999824571609496,5.676496133804321,-3.515749931335449,5.845664024353027
FROZEN2,56,historical,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,1.479688286781311,1.6800625324249268,0.6325134038925171,2.5272374153137207,1.8947240114212036,3.2216188430786135,3.453079319000244,3.6382476997375486,-1.1259117126464844,3.684539794921875
FROZEN2,56,historical,PS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
FROZEN2,56,historical,PS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN2,56,historical,PS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
FROZEN2,56,historical,PS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN2,56,historical,PS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
FROZEN2,56,historical,PS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN2,56,historical,NS,ALL,new_nll,PROMPT,1280,8.00057946719512,7.97913384437561,5.129889965057373,10.840424537658691,5.710534572601318,13.389457988739016,14.89915075302124,18.282088565826424,0.000606710382271558,22.297460556030273
FROZEN2,56,historical,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,8.00057946719512,7.593431091308593,5.787196695672174,10.119547498226165,4.332350802553991,12.184975414276122,13.074939563870428,15.477416388511662,0.9841626800596714,19.313381385803222
FROZEN2,56,historical,NS,ALL,true_nll,PROMPT,1280,6.011773880825058,5.644798755645752,3.2861703038215637,8.492146492004395,5.205976188182831,10.788839054107672,12.030518770217894,14.755121479034429,0.010511745698750019,19.860031127929688
FROZEN2,56,historical,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,6.011773880825058,5.854317557811737,4.215099707245827,7.773199981451035,3.5581002742052084,9.155310132503509,9.55457706928253,10.484256724596024,1.5440334215760232,11.099324178695678
FROZEN2,56,historical,NS,ALL,desired_margin,PROMPT,1280,1.9888055863700629,2.0680045932531357,-0.9375228881835938,4.798523008823395,5.7360458970069885,8.152465486526491,10.196523062139748,13.947860663300391,-14.032039314508438,16.991255402565002
FROZEN2,56,historical,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,1.9888055863700629,1.9045296583324671,-0.22833651900291443,4.346894982457161,4.575231501460075,6.352668189257383,7.542428020001389,11.017697047561409,-8.396322212554514,14.369696235656738
FROZEN2,56,historical,NS,ACTIVE_TARGET,new_nll,PROMPT,1240,7.9031515101877305,7.960724115371704,5.00192391872406,10.730225563049316,5.728301644325256,13.19691972732544,14.706602382659911,16.851803207397456,0.000606710382271558,22.297460556030273
FROZEN2,56,historical,NS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,124,7.903151510187731,7.528871405124665,5.639803400238452,10.119547498226165,4.479744097987713,11.975092973709108,12.901889676451681,14.463619867324825,0.9841626800596714,15.746726799011231
FROZEN2,56,historical,NS,ACTIVE_TARGET,true_nll,PROMPT,1240,5.952650395778549,5.603464841842651,3.21708881855011,8.378339529037476,5.161250710487366,10.76720314025879,11.953630971908563,14.534728841781568,0.010511745698750019,19.860031127929688
FROZEN2,56,historical,NS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,5.952650395778549,5.805445436388254,4.089686253666878,7.4912996053695675,3.4016133517026894,9.131677932739258,9.605033154487609,10.494195373773573,1.5440334215760232,11.099324178695678
FROZEN2,56,historical,NS,ACTIVE_TARGET,desired_margin,PROMPT,1240,1.9505011144091822,2.0814976692199707,-0.8766329288482666,4.787976264953613,5.66460919380188,7.914910697937017,9.93338859081268,13.00802040606737,-14.032039314508438,16.991255402565002
FROZEN2,56,historical,NS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,1.9505011144091824,1.9858995232731105,-0.22833651900291443,4.346894982457161,4.575231501460075,6.3230303661525245,7.460610000914892,10.228839250892392,-8.396322212554514,11.097462797164917
FROZEN2,56,historical,NS,SUPERSEDED,new_nll,PROMPT,40,11.02084613442421,9.75082540512085,6.948735952377319,15.055980205535889,8.10724425315857,19.531969833374024,19.64565086364746,20.335645179748536,1.9382398128509521,20.638721466064453
FROZEN2,56,historical,NS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,11.02084613442421,9.378900504112245,8.329220193624497,12.070526444911957,3.74130625128746,16.416239409446717,17.864810397624964,19.02366718816757,6.012202143669128,19.313381385803222
FROZEN2,56,historical,NS,SUPERSEDED,true_nll,PROMPT,40,7.8446019172668455,7.337098598480225,5.107819676399231,10.020054817199707,4.912235140800476,11.800248908996583,12.13589510917663,15.350815362930296,3.8281474113464355,16.096220016479492
FROZEN2,56,historical,NS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,7.844601917266846,8.615887069702149,7.6423773765563965,8.818111610412597,1.1757342338562005,9.049013671875,9.1259810256958,9.187554908752443,4.943685150146484,9.202948379516602
FROZEN2,56,historical,NS,SUPERSEDED,desired_margin,PROMPT,40,3.1762442171573637,1.3930048942565918,-1.9893564581871033,7.2919652462005615,9.281321704387665,14.843644523620606,14.89574043750763,15.563637194633483,-7.896379709243774,15.981386184692383
FROZEN2,56,historical,NS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,3.1762442171573637,0.5064555883407592,-0.745449262857437,4.428149068355561,5.173598331212998,10.39307736873627,12.381386802196497,13.972034348964687,-2.6776305437088013,14.369696235656738
FROZEN2,56,historical,NS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
FROZEN2,56,historical,NS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN2,56,historical,NS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
FROZEN2,56,historical,NS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN2,56,historical,NS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
FROZEN2,56,historical,NS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN2,57,current,RS,ALL,new_nll,PROMPT,100,0.002324082744326006,0.0011899539967998862,0.0005454125348478556,0.0020924349082633853,0.0015470223734155297,0.003996749641373756,0.006046325131319455,0.02001916607841858,2.407998726994265e-05,0.036714717745780945
FROZEN2,57,current,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,0.002324082744326006,0.0011899539967998862,0.0005454125348478556,0.0020924349082633853,0.0015470223734155297,0.003996749641373756,0.006046325131319455,0.02001916607841858,2.407998726994265e-05,0.036714717745780945
FROZEN2,57,current,RS,ALL,true_nll,PROMPT,100,15.216759614944458,14.685747623443604,12.210539102554321,17.49167013168335,5.281131029129028,21.062367630004886,22.829593753814695,28.780300903320317,6.9686431884765625,29.344970703125
FROZEN2,57,current,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,15.216759614944458,14.685747623443604,12.210539102554321,17.49167013168335,5.281131029129028,21.062367630004886,22.829593753814695,28.780300903320317,6.9686431884765625,29.344970703125
FROZEN2,57,current,RS,ALL,desired_margin,PROMPT,100,15.214435532200133,14.684368806891143,12.209236874128692,17.490221969783306,5.280985095654614,21.06186144956737,22.827108172164298,28.78012370137389,6.9319284707307816,29.344916106761957
FROZEN2,57,current,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,15.214435532200133,14.684368806891143,12.209236874128692,17.490221969783306,5.280985095654614,21.06186144956737,22.827108172164298,28.78012370137389,6.9319284707307816,29.344916106761957
FROZEN2,57,current,PS,ALL,new_nll,PROMPT,200,1.1444826592471509,0.16421769559383392,0.019511134829372168,1.3152092695236206,1.2956981346942484,3.8543232440948487,5.739107823371882,7.7949054050445445,0.0002224197960458696,11.25369644165039
FROZEN2,57,current,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,1.1444826592471509,0.399287091800943,0.08464483800344169,1.5252880998305045,1.4406432618270628,3.1159199610352575,5.09846886396408,6.981748646497728,0.00126680159883108,7.202494502067566
FROZEN2,57,current,PS,ALL,true_nll,PROMPT,200,10.868234484791756,10.557925701141357,8.268563032150269,12.9959237575531,4.727360725402832,16.296026992797852,17.67015800476074,20.274675903320297,1.3171933889389038,25.913957595825195
FROZEN2,57,current,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,10.868234484791756,10.23651385307312,8.351175427436829,13.090397834777832,4.739222407341003,16.25079388618469,17.471635627746583,18.291064043045054,4.14317125082016,20.084431648254395
FROZEN2,57,current,PS,ALL,desired_margin,PROMPT,200,9.723751825544605,9.508863493800163,6.638342717662454,12.597400161263067,5.959057443600614,15.967511898116209,17.225882950052615,20.273864407219794,-5.986720681190491,25.909473355859518
FROZEN2,57,current,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,9.723751825544605,9.807348640169948,6.5861586183309555,12.552780757847358,5.966622139516403,15.280556156096285,17.193638126805308,18.28105142874964,-1.0196245312690735,19.617979733273387
FROZEN2,57,current,NS,ALL,new_nll,PROMPT,1000,8.658254581068409,8.664636135101318,5.987515330314636,11.275994062423706,5.28847873210907,13.409004306793214,15.16807341575622,18.345189971923826,0.0008201810996979475,22.27183723449707
FROZEN2,57,current,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,8.65825458106841,8.726687002182008,6.259718412160873,10.552009165287018,4.292290753126145,12.689012911319733,13.816646070480346,14.89354874420167,0.5567962676286697,16.79433069229126
FROZEN2,57,current,NS,ALL,true_nll,PROMPT,1000,5.964342124616727,5.472519397735596,3.2975248098373413,8.145803451538086,4.848278641700745,10.954508781433105,12.580793046951294,16.482964859008785,0.017861003056168556,20.326622009277344
FROZEN2,57,current,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,5.964342124616727,5.677575525641441,4.399185021221638,7.1800000131130215,2.7808149918913836,9.227722811698913,9.858643088340758,12.215733177466321,1.1317468337714671,12.871084594726563
FROZEN2,57,current,NS,ALL,desired_margin,PROMPT,1000,2.6939124564516823,2.852400302886963,-0.2322382628917694,5.812698543071747,6.044936805963516,8.568744468688966,9.988805150985717,13.05075478211045,-14.934692361624911,17.345768928527832
FROZEN2,57,current,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,2.6939124564516823,2.8338275991380213,0.283376008272171,4.937665170431138,4.654289162158967,7.216777490377426,7.593884324729442,11.105751628465953,-7.004315635561943,11.666951210051774
FROZEN2,57,historical,RS,ALL,new_nll,PROMPT,128,0.3044028113160948,0.0026514451019465923,0.00106939094257541,0.01002115081064403,0.00895175986806862,0.08667366355657563,0.8379599720239619,8.148367276191713,8.308542601298541e-05,13.774308204650879
FROZEN2,57,historical,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,0.3044028113160948,0.0026514451019465923,0.00106939094257541,0.01002115081064403,0.00895175986806862,0.08667366355657563,0.8379599720239619,8.148367276191713,8.308542601298541e-05,13.774308204650879
FROZEN2,57,historical,RS,ALL,true_nll,PROMPT,128,12.675685400143266,12.052370071411133,10.196390628814697,15.201358318328857,5.00496768951416,17.42123908996582,18.2062611579895,22.180229320526124,3.493947744369507,23.393638610839844
FROZEN2,57,historical,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,12.675685400143266,12.052370071411133,10.196390628814697,15.201358318328857,5.00496768951416,17.42123908996582,18.2062611579895,22.180229320526124,3.493947744369507,23.393638610839844
FROZEN2,57,historical,RS,ALL,desired_margin,PROMPT,128,12.371282588827171,12.00121011363808,9.80918894376373,15.156687511429482,5.3474985676657525,17.41434577507898,18.20560221461346,22.17966961131664,2.5692853331565857,23.388137004803866
FROZEN2,57,historical,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,12.371282588827171,12.00121011363808,9.80918894376373,15.156687511429482,5.3474985676657525,17.41434577507898,18.20560221461346,22.17966961131664,2.5692853331565857,23.388137004803866
FROZEN2,57,historical,RS,ACTIVE_TARGET,new_nll,PROMPT,123,0.11104146770662553,0.002389316214248538,0.0010562918614596128,0.008915008045732975,0.007858716184273362,0.025172114744782443,0.28300163596868366,1.4768532204627995,8.308542601298541e-05,8.323397636413574
FROZEN2,57,historical,RS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,123,0.11104146770662553,0.002389316214248538,0.0010562918614596128,0.008915008045732975,0.007858716184273362,0.025172114744782443,0.28300163596868366,1.4768532204627995,8.308542601298541e-05,8.323397636413574
FROZEN2,57,historical,RS,ACTIVE_TARGET,true_nll,PROMPT,123,12.797409891113032,12.08944034576416,10.232488632202148,15.224934577941895,4.992445945739746,17.418435668945314,18.352976799011227,22.18084529876709,4.418257236480713,23.393638610839844
FROZEN2,57,historical,RS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,123,12.797409891113032,12.08944034576416,10.232488632202148,15.224934577941895,4.992445945739746,17.418435668945314,18.352976799011227,22.18084529876709,4.418257236480713,23.393638610839844
FROZEN2,57,historical,RS,ACTIVE_TARGET,desired_margin,PROMPT,123,12.686368423406408,12.088701997650787,10.188651751770522,15.223924993610126,5.0352732418396045,17.417022534576244,18.352215277729552,22.180320552280172,2.832829475402832,23.388137004803866
FROZEN2,57,historical,RS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,123,12.686368423406408,12.088701997650787,10.188651751770522,15.223924993610126,5.0352732418396045,17.417022534576244,18.352215277729552,22.180320552280172,2.832829475402832,23.388137004803866
FROZEN2,57,historical,RS,SUPERSEDED,new_nll,PROMPT,5,5.06109186410904,2.457473039627075,0.9246624112129211,7.675137042999268,6.750474631786346,11.334639739990235,12.554473972320555,13.530341358184813,0.4738786220550537,13.774308204650879
FROZEN2,57,historical,RS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,5,5.06109186410904,2.457473039627075,0.9246624112129211,7.675137042999268,6.750474631786346,11.334639739990235,12.554473972320555,13.530341358184813,0.4738786220550537,13.774308204650879
FROZEN2,57,historical,RS,SUPERSEDED,true_nll,PROMPT,5,9.681262922286987,9.500306129455566,7.562582969665527,10.424551010131836,2.8619680404663086,14.624776458740236,16.024851608276364,17.144911727905274,3.493947744369507,17.4249267578125
FROZEN2,57,historical,RS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,5,9.681262922286987,9.500306129455566,7.562582969665527,10.424551010131836,2.8619680404663086,14.624776458740236,16.024851608276364,17.144911727905274,3.493947744369507,17.4249267578125
FROZEN2,57,historical,RS,SUPERSEDED,desired_margin,PROMPT,5,4.620171058177948,3.650618553161621,2.7494139671325684,7.042833089828491,4.293419122695923,7.070355844497681,7.079530096054077,7.086869497299194,2.5692853331565857,7.088704347610474
FROZEN2,57,historical,RS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,5,4.620171058177948,3.650618553161621,2.7494139671325684,7.042833089828491,4.293419122695923,7.070355844497681,7.079530096054077,7.086869497299194,2.5692853331565857,7.088704347610474
FROZEN2,57,historical,RS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
FROZEN2,57,historical,RS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN2,57,historical,RS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
FROZEN2,57,historical,RS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN2,57,historical,RS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
FROZEN2,57,historical,RS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN2,57,historical,PS,ALL,new_nll,PROMPT,256,1.5429290781820555,0.20952289551496506,0.04325186926871538,1.7873116433620453,1.74405977409333,5.08572793006897,6.822965979576111,12.977441835403418,0.0003357561945449561,16.554231643676758
FROZEN2,57,historical,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,1.5429290781820555,0.6970818413537927,0.12262173555791378,2.1385684760753065,2.0159467405173928,3.774210180342197,5.926811397075652,10.160779027938851,0.00412077852524817,15.994207382202148
FROZEN2,57,historical,PS,ALL,true_nll,PROMPT,256,9.639201142825186,9.118106365203857,7.077818870544434,11.73344349861145,4.655624628067017,14.278407096862793,16.066495895385742,19.95755815505981,2.1992645263671875,21.001829147338867
FROZEN2,57,historical,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,9.639201142825186,8.980829238891602,7.230865001678467,11.333922028541565,4.103057026863098,13.586570167541504,14.379432988166807,19.55493530273438,3.699106454849243,20.1118745803833
FROZEN2,57,historical,PS,ALL,desired_margin,PROMPT,256,8.09627206464313,7.9008068554103374,5.346892622299492,10.84177851676941,5.494885894469917,13.743116533849388,15.50379200023599,19.881059613823886,-4.623120307922363,20.992372545413673
FROZEN2,57,historical,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,8.09627206464313,7.832099169492722,5.779746946878731,10.73390057682991,4.954153629951179,12.76515686205821,13.628235011734068,19.531048000897286,-1.2866168022155762,19.93713254429167
FROZEN2,57,historical,PS,ACTIVE_TARGET,new_nll,PROMPT,246,1.2881602220514332,0.1899033859372139,0.041589428670704365,1.5059069097042084,1.464317481033504,4.2347800731658936,6.060102581977844,11.026599168777473,0.0003357561945449561,14.141746520996094
FROZEN2,57,historical,PS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,123,1.2881602220514332,0.6244740597903728,0.11366884503513575,1.7767699472606182,1.6631011022254825,3.256865000724792,4.128914217650888,8.731291899681091,0.00412077852524817,10.688917398452759
FROZEN2,57,historical,PS,ACTIVE_TARGET,true_nll,PROMPT,246,9.657222851505125,9.220296859741211,7.180649042129517,11.749065160751343,4.568416118621826,14.198204517364502,15.571473121643066,19.984036922454838,2.1992645263671875,21.001829147338867
FROZEN2,57,historical,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,123,9.657222851505125,9.125568866729736,7.255579710006714,11.345024347305298,4.089444637298584,13.555220699310302,14.17898154258728,19.620038261413576,3.699106454849243,20.1118745803833
FROZEN2,57,historical,PS,ACTIVE_TARGET,desired_margin,PROMPT,246,8.36906262945369,8.00323362275958,5.5368612408638,10.925525239668787,5.3886639988049865,13.97650797571987,15.558143727248535,19.920454890653495,-4.623120307922363,20.992372545413673
FROZEN2,57,historical,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,123,8.36906262945369,7.869621133431792,5.980331857688725,10.746360052376986,4.7660281946882606,12.923674954357557,13.65334523692727,19.59951267707162,-0.6869323253631592,19.93713254429167
FROZEN2,57,historical,PS,SUPERSEDED,new_nll,PROMPT,10,7.810242938995361,7.2315332889556885,3.5225874185562134,9.889721393585205,6.367133975028992,15.54618797302246,16.050209808349607,16.45342727661133,1.8653078079223633,16.554231643676758
FROZEN2,57,historical,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,5,7.810242938995361,6.299562454223633,5.945232629776001,6.729954242706299,0.7847216129302979,12.28850612640381,14.141356754302976,15.623637256622315,4.082257986068726,15.994207382202148
FROZEN2,57,historical,PS,SUPERSEDED,true_nll,PROMPT,10,9.195867109298707,7.992461681365967,6.61748743057251,8.539811372756958,1.9223239421844482,17.86860427856445,18.333555984497067,18.705517349243163,3.3839292526245117,18.798507690429688
FROZEN2,57,historical,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,5,9.195867109298707,7.221737861633301,7.082133054733276,8.380624294281006,1.2984912395477295,14.321386528015138,16.30164060592651,17.885843868255613,5.012945652008057,18.28189468383789
FROZEN2,57,historical,PS,SUPERSEDED,desired_margin,PROMPT,10,1.3856241703033447,1.26216459274292,-0.0010950565338134766,2.6416441202163696,2.642739176750183,3.702408504486083,5.22378621101379,6.4408883762359626,-3.5579891204833984,6.745163917541504
FROZEN2,57,historical,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,5,1.3856241703033447,1.1369004249572754,0.49178361892700195,2.287687301635742,1.7959036827087402,3.494094705581665,3.8962305068969725,4.2179391479492185,-1.2866168022155762,4.29836630821228
FROZEN2,57,historical,PS,UNKNOWN_RELATION,new_nll,PROMPT,0,,,,,,,,,,
FROZEN2,57,historical,PS,UNKNOWN_RELATION,new_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN2,57,historical,PS,UNKNOWN_RELATION,true_nll,PROMPT,0,,,,,,,,,,
FROZEN2,57,historical,PS,UNKNOWN_RELATION,true_nll,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN2,57,historical,PS,UNKNOWN_RELATION,desired_margin,PROMPT,0,,,,,,,,,,
FROZEN2,57,historical,PS,UNKNOWN_RELATION,desired_margin,REQUEST_CLUSTER_MEAN,0,,,,,,,,,,
FROZEN2,57,historical,NS,ALL,new_nll,PROMPT,1280,7.97152718918519,7.936795711517334,5.094783425331116,10.73793888092041,5.643155455589294,13.334545326232913,14.741361761093136,18.57160966873169,0.000605638197157532,22.86308479309082
FROZEN2,57,historical,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,7.97152718918519,7.634964871406556,5.778173752014117,9.987530267238617,4.209356515224499,12.24956545829773,13.160432031750675,15.469720310211187,1.0663890693336726,19.411440658569337
FROZEN2,57,historical,NS,ALL,true_nll,PROMPT,1280,6.018602169200312,5.689339637756348,3.3199539184570312,8.457933902740479,5.137979984283447,10.891668987274171,12.000351285934448,14.635667982101458,0.01232578232884407,20.483386993408203
FROZEN2,57,historical,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,6.018602169200312,5.953082591295242,4.179153647273779,7.783928751945496,3.6047751046717167,9.12999494343996,9.412220622301101,10.433653180837632,1.5880033686757087,11.289492225646972
FROZEN2,57,historical,NS,ALL,desired_margin,PROMPT,1280,1.9529250199848776,1.9386787414550781,-1.026120662689209,4.752633363008499,5.778754025697708,8.044582605361944,10.338595020771026,14.091746804267173,-13.974766654660925,17.01813006401062
FROZEN2,57,historical,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,1.9529250199848776,1.777721966058016,-0.0939776360988617,4.388753977417945,4.4827316135168065,6.296187394857407,7.395680721104144,11.115822817444803,-8.300406537204982,14.492438745498657
FROZEN2,57,historical,NS,ACTIVE_TARGET,new_nll,PROMPT,1230,7.879056609918721,7.9338648319244385,4.979834198951721,10.68020510673523,5.700370907783508,13.094119358062757,14.582953310012817,16.902722206115726,0.000605638197157532,22.86308479309082
FROZEN2,57,historical,NS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,123,7.879056609918721,7.621979546546936,5.630643826493179,9.999819493293762,4.369175666800583,12.12179063796997,12.902388442754742,14.410321504592897,1.0663890693336726,15.771800422668457
