policy,cohort_batch,metric,prompt_denominator,request_denominator,numerator,rate,ties,request_all_success_numerator,order_sha256,bit_order_sha256,new_strict_numerator,new_strict_rate,new_request_all_strict_numerator,new_request_all_strict_rate,new_token_correct,new_token_denominator,new_token_accuracy,true_strict_numerator,true_strict_rate,true_request_all_strict_numerator,true_request_all_strict_rate,true_token_correct,true_token_denominator,true_token_accuracy
REFIT4,41,PS,200,100,194,0.97,0,95,01e74ee1c08c52a150b9f415d7f13fb230e672cbab001ab3800c69e3306e174b,163ccbf7bec36f89a8240a5ad5f8b9b04c33ff00a809a1b61b41f452ff2d0c2a,151,0.755,61,0.61,155,204,0.7598039215686274,1,0.005,0,0.0,1,200,0.005
REFIT4,42,PS,200,100,194,0.97,0,94,0226b6f10b42cea75de40f062df336e3ac724c7b639ea45db5b85b4b08986556,ccdb355075928b59725044604d2696bd509192081814286a58c67e37bced1cf0,143,0.715,50,0.5,145,202,0.7178217821782178,1,0.005,0,0.0,3,202,0.01485148514851485
REFIT4,43,PS,200,100,197,0.985,0,98,026957dc8f26b6c5a19c1a1dcd04c013aae62e536a32aa25722faf3aea8a6684,431fe9f0279c4f9dc1e8d28c5a9b8f09054c66b1232bff9c2224e64ea0b7a3b6,139,0.695,57,0.57,143,204,0.7009803921568627,0,0.0,0,0.0,0,200,0.0
REFIT4,44,PS,200,100,194,0.97,0,95,386e80fba971bbb3802b1f0678ebb4a0e12775340650aa017ecf6e9210862ca8,b8f8d4da64506656900801ba52523a2fcf5472e73f5a217043f4900ed1f6e154,148,0.74,61,0.61,152,204,0.7450980392156863,0,0.0,0,0.0,2,204,0.00980392156862745
REFIT4,45,PS,200,100,188,0.94,0,92,efafd347c4320e15095fe3e2f378c2f4492862e29268e92253aac0a1e32cb901,03ac397174b87376ab6f82658a0e7f65011d487d84bfceae920b8c611739487c,141,0.705,57,0.57,143,202,0.7079207920792079,4,0.02,2,0.02,6,202,0.0297029702970297
REFIT4,46,PS,200,100,194,0.97,0,95,294f2a79c0bc3c0708474bde04344c695bdd54b2171d79b1576922be8746b3ff,a0befe69fdcf7c6c64cb158121d85b31469d58c22ab364dcdfe5175f5cf3ad6f,143,0.715,57,0.57,145,202,0.7178217821782178,0,0.0,0,0.0,2,202,0.009900990099009901
REFIT4,47,PS,200,100,191,0.955,0,93,31dd1837223913ba62339680ed3645b9605701e7116b0f7d67c67745510f7175,a9d49f18613d03f29f7fb28f2a16eb5f11109a7ccf41666fe36cb9333b7af663,135,0.675,56,0.56,137,202,0.6782178217821783,2,0.01,1,0.01,6,204,0.029411764705882353
REFIT4,48,PS,200,100,193,0.965,0,95,faaa4e55a2b09d7fd27bd591fd6256e4d0fd98ac8df7925878f53dc11c594a0c,f14e57855c8a09defc7f55e801026329c8b004744061168519fb3d2c43b18550,134,0.67,52,0.52,138,204,0.6764705882352942,3,0.015,1,0.01,5,202,0.024752475247524754
REFIT4,49,PS,200,100,195,0.975,0,97,7f04d23814e64b5b95c5566f028dc73e3911c12f66a6fce22058a6abc81a95c5,c705e8b958840a61187b45df69e069f7d184384e6e73ce25e5ddcea9cacaa636,135,0.675,54,0.54,135,200,0.675,0,0.0,0,0.0,0,200,0.0
REFIT4,50,PS,200,100,192,0.96,0,93,611bf0fc2556dd974f325d76cdffe47a32487ccd397dcbfaea061e8a5caa44a6,b4ee949b61e60791ded816ea5573170a3cbee6d751214eddb68609bd9c15a391,136,0.68,53,0.53,144,208,0.6923076923076923,2,0.01,1,0.01,4,202,0.019801980198019802
REFIT4,51,PS,200,100,196,0.98,0,96,de9d62eaaf6dec137fc9195724c4b9b5176d83f7b754ab72ab42dead5cd0ed05,d364306e05b85f5f3199706235cbf728b9f969ee419853398371342b25d76f9c,143,0.715,59,0.59,144,202,0.7128712871287128,1,0.005,0,0.0,7,206,0.03398058252427184
REFIT4,52,PS,200,100,196,0.98,0,96,a2d3501b7b4add5e26f73ee940339835c6ead2601d4bdaaab4a530aa82132d15,8ad13d828e9908ebec4eb5befb5779e7918649987ce839ae7ec3b51dbeac3505,142,0.71,54,0.54,146,204,0.7156862745098039,0,0.0,0,0.0,4,204,0.0196078431372549
REFIT4,53,PS,200,100,193,0.965,0,95,69838fdc175506fda322d95cb3d281ee33e41fb39d7329c3cd2b2fbc7427e8cd,1beb74fadb4ab649cd38f3986b0dd53baf0ab36635e2f9b57339cbff97ba6503,130,0.65,45,0.45,134,204,0.6568627450980392,1,0.005,0,0.0,1,200,0.005
REFIT4,54,PS,200,100,198,0.99,0,98,50ceaacb80c9191f982151d07b6f98987df5582543964d9d49363130a24514aa,a7bd39e2d65b230eee743b867cf08d5b2b2ad3b050cb9d2d213712b5ce988569,147,0.735,57,0.57,149,202,0.7376237623762376,0,0.0,0,0.0,2,202,0.009900990099009901
REFIT4,55,PS,200,100,195,0.975,0,95,2ec5397f58ffbcdd16165d21bc9bf38110374bf9a5111fa28592f24012d40ada,ed57347d379df470c221976672bf72f0d2658f3387e1f24f32d12a6fccae6ef1,142,0.71,57,0.57,144,202,0.7128712871287128,0,0.0,0,0.0,0,200,0.0
REFIT4,56,PS,200,100,185,0.925,0,89,dafde2ff55dc7d5f053c964c17c4d7eb217f89f4adc564346ec5337ca3279709,627258df0b677d83bd4ac966d7ee1191f0cf9b94d5712328bf13d0763ece587f,140,0.7,56,0.56,149,210,0.7095238095238096,4,0.02,1,0.01,11,208,0.052884615384615384
REFIT4,57,PS,200,100,196,0.98,0,96,5040fe0bd85ff1b57a9a162dfa313c08220d637955e21b88f756be6aa2aeca23,a802cbaaed2a208c4470518c5d2a47a85154a09873ef08db357c3dfd4c47e0a0,138,0.69,51,0.51,138,200,0.69,0,0.0,0,0.0,1,202,0.0049504950495049506
REFIT4,58,PS,200,100,193,0.965,0,94,687a45f615977f84eeffdcae47935948a4518122f7d2f1c603dfc3d3e7988e04,ce878839559431588fbfef34d574fbf3c6182823cc4c8e24c56cec89b10cbce3,125,0.625,41,0.41,127,202,0.6287128712871287,1,0.005,0,0.0,8,208,0.038461538461538464
REFIT4,59,PS,200,100,198,0.99,0,98,21db778346c335ac09473c556736b090c6cc6dc6ea4db1a6fb9a4fe46d09b4a7,4768587c59f1e8a686ef2d3cb602737e39e389027d2d9fb9575de4c545f461c5,145,0.725,57,0.57,151,206,0.7330097087378641,1,0.005,0,0.0,2,202,0.009900990099009901
REFIT4,60,PS,200,100,200,1.0,0,100,841dd06b98c1b48d7ef0af7a2ae7d14515ec2128551748c7122856e635e71dae,d3315aee5f19bd1d4085829373fc5772fa142132d836933cfd15225db5843f2a,153,0.765,65,0.65,153,200,0.765,0,0.0,0,0.0,1,202,0.0049504950495049506
REFIT4,1,NS,1000,100,699,0.699,0,31,9fba4d0a70c56e8e6dc2bf241ec3a99578c47bee5f5f570bd03b093d6eeccea9,96b1be44f728ddde8ea8311d98ecf45133276ded75e3ee24b7b662bc7f2f060e,46,0.046,0,0.0,46,1010,0.04554455445544554,75,0.075,0,0.0,105,1030,0.10194174757281553
REFIT4,2,NS,1000,100,677,0.677,0,21,60be3ef6b8e2e1adfa39f2c73d03a69671892ef989314fea700f726e76fc5e75,16f6c7591acd6fe5b446f053533f40802933e98d47b6a54155d6981aac9577af,45,0.045,0,0.0,65,1020,0.06372549019607843,87,0.087,0,0.0,97,1010,0.09603960396039604
REFIT4,3,NS,1000,100,668,0.668,0,23,23863101855d4952e5e474e2106122a3a4a830eb30895336771d965410369276,4669cfc7f45fc51f880a471cb1efca9ef9b91dc1ab7ba1e07892aadaafe2fc5e,49,0.049,0,0.0,69,1020,0.06764705882352941,85,0.085,0,0.0,114,1030,0.11067961165048544
REFIT4,4,NS,1000,100,621,0.621,0,17,ea0382077ee7072842909ccf8125ec85104b16990189c60c675873b768ce0f81,5875c8e4365ab3f20433a86147e49273a5cb88b85d040fe8061e89e3cbe79264,74,0.074,0,0.0,84,1010,0.08316831683168317,107,0.107,0,0.0,107,1000,0.107
REFIT4,5,NS,1000,100,683,0.683,0,23,11f9954b740f1675c1c7b12645732444c3da65e748a48ad8b1694e69ba52d1e9,14328c49a91755a3f5aa5700126cd3bae7af9b6320a2be3043d3904ca33c689a,51,0.051,0,0.0,60,1010,0.0594059405940594,104,0.104,0,0.0,104,1000,0.104
REFIT4,6,NS,1000,100,672,0.672,0,22,e8cb350d75fc07e0b13245f6626c343954a8db0b667c9e2b2c68448cd9e78a70,eba4f66163850ec623e1205239b8d25855ed72f0b05dfa7de6fc14dad69445e5,39,0.039,0,0.0,77,1040,0.07403846153846154,72,0.072,0,0.0,92,1020,0.09019607843137255
REFIT4,7,NS,1000,100,697,0.697,0,21,d7147db7dc6046114151965ebc3cecca4a4323057b349116b48d753a16ed686b,7b716802d8ae9d2ce2c5afae99ea0ee26e38adaaeca7efc5179e1981704cc0a7,46,0.046,0,0.0,56,1010,0.055445544554455446,137,0.137,0,0.0,147,1010,0.14554455445544554
REFIT4,8,NS,1000,100,708,0.708,0,26,4b8c5504ce585be1fb02ed64e996f8fb321533efa55c97b23b8a71904ce6e8b8,1c5e7c4a07ae8477ee7bca5aa32cdffb0fa2cc3a7280c9d14abb3aa6fe232fb4,59,0.059,0,0.0,79,1020,0.07745098039215687,120,0.12,0,0.0,120,1000,0.12
REFIT4,9,NS,1000,100,661,0.661,0,20,5ac5863ee488066f3580337b3b1517bc364d0fd293c18d4721871c4b91371014,4e19500bde2f9b3799c34ac8c1df5378094bebb77e6e208b640bff9905c6c5f4,59,0.059,0,0.0,59,1000,0.059,102,0.102,0,0.0,111,1010,0.1099009900990099
REFIT4,10,NS,1000,100,664,0.664,0,20,f2fc896188b29dcb001fe32ba1ea466ac871e9d4c124af2fe9d3de0580d4169b,e048c42131eb2964ff87368b87d55ae61b35a0bec91facbb6d2ea5580294a1b6,45,0.045,0,0.0,55,1010,0.054455445544554455,118,0.118,0,0.0,118,1000,0.118
REFIT4,11,NS,1000,100,675,0.675,0,21,ffc7366d640cc9f8df6a8d827f4ec563f7fc71a0f009cb48240103d028dfb98f,39f213b670287f889ea7cdf8d94287924ac4b9407a2537f0d78caaf15450d835,47,0.047,0,0.0,47,1010,0.046534653465346534,105,0.105,0,0.0,134,1030,0.13009708737864079
REFIT4,12,NS,1000,100,740,0.74,0,33,d0d577e5ddcb9d6bafc1ab6973e8a6c60ac98338acfeacfdf34b637c280b8b7a,0827d00e981f87d798d5d96b51c4976af38adada48e5d3c538791bec198493e4,29,0.029,0,0.0,68,1040,0.06538461538461539,117,0.117,0,0.0,155,1040,0.14903846153846154
REFIT4,13,NS,1000,100,704,0.704,0,37,7d18d696094c30eea1bdded14bed3eca964b5fed4f74e8dd6344b831c1ab59c7,a7e0660ee073d3f9ef19be4bc08fe0667a8948fe88305def48e4bd6bcfd95572,67,0.067,0,0.0,67,1000,0.067,105,0.105,0,0.0,134,1030,0.13009708737864079
REFIT4,14,NS,1000,100,677,0.677,0,24,4dfe1e9c6cbd8dbcfdf02252861819340ce4530a823fd4bb5197ec7768d1fc3f,f63a7e4d6baa805cce15ab115f0ddd1228f4a70cf8ce97eb970101a040aa8774,44,0.044,0,0.0,44,1000,0.044,109,0.109,0,0.0,119,1010,0.11782178217821782
REFIT4,15,NS,1000,100,667,0.667,0,22,3a8826f40b7ae20cabec79f4893c7cadf00ac35ba2999339fb98a5266646d155,b7ed8e24447747e727c0c6ebefc610914bf679f94525260450309c68e7e9a658,49,0.049,0,0.0,63,1020,0.061764705882352944,74,0.074,0,0.0,82,1010,0.08118811881188119
REFIT4,16,NS,1000,100,614,0.614,0,18,8595bb008696371216bd2bd1097ce666061689a04eb4871e6ddf302883c27507,6cfce37d05c19726fbeb0cc271fba94a47991e495e12f592dca81f397ff44d80,68,0.068,0,0.0,68,1000,0.068,101,0.101,0,0.0,109,1010,0.10792079207920792
REFIT4,17,NS,1000,100,698,0.698,0,24,272b5b3b952f19457d90cc160c67ef9d8a1f911948a46fba534ec5563635d377,717787b925786aa5b9c5eac6ef6a7d31010d87ab4796c1e38e560a7b186c6c4a,59,0.059,0,0.0,79,1020,0.07745098039215687,117,0.117,0,0.0,117,1000,0.117
REFIT4,18,NS,1000,100,720,0.72,0,21,5d9b3d8c44e4630f7e9fdf00ac3dd9b609cc75e053e94bd94d189ead046fa1c2,ecc0df661ee30b5eafe6ca9ddf938d9f46cb3a9e3cfacd9d1daf79b471558593,36,0.036,0,0.0,36,1000,0.036,104,0.104,0,0.0,114,1010,0.11287128712871287
REFIT4,19,NS,1000,100,724,0.724,0,31,a0329d395f8952f5b2d9cd0b6948bdb459f5357951a5569cdd61633a77818792,a2a68fae9388775e244932b2aa590dac0c9a268c522152d1cbae722cfb8cc795,40,0.04,0,0.0,40,1000,0.04,124,0.124,0,0.0,124,1000,0.124
REFIT4,20,NS,1000,100,745,0.745,0,35,6721791dd9958d9dcd14538a804f7e5876bb71ced65a9cd185303377ee833e48,7997289ce8185e83414aed7b9896824ed11efb64afe8616992aa3ce0f0a8b09e,49,0.049,0,0.0,49,1000,0.049,98,0.098,0,0.0,113,1020,0.11078431372549019
REFIT4,21,NS,1000,100,720,0.72,0,29,121244cb4a9fc7f9c090cd27cea665b918734c0054b7c9112602bcaf4a35d5ea,e219df872baea93704a499853afac77b38ea49a460ba5f567b79d79298d6241c,44,0.044,0,0.0,64,1020,0.06274509803921569,131,0.131,0,0.0,151,1020,0.1480392156862745
REFIT4,22,NS,1000,100,708,0.708,0,23,412109f5cd4bf903890e794764bba81b6e92d24a037d2ec37080919a87c2d32f,1d7533032d8e8cccddea71bbbf1a6f2b56b00d3bc2e70649f7b3a96a1440a995,47,0.047,0,0.0,57,1010,0.05643564356435644,107,0.107,0,0.0,117,1010,0.11584158415841585
REFIT4,23,NS,1000,100,683,0.683,0,20,41383f07e31e18033fbeb232ce4663ebafad4e7f30272b54c78e95df544c9521,ce1d0f1069612f1c7566dce7f50656ae23f8a361ff465fb1daa9c5812c4edc1b,39,0.039,0,0.0,39,1000,0.039,91,0.091,0,0.0,95,1010,0.09405940594059406
REFIT4,24,NS,1000,100,705,0.705,0,26,2e77dbfe35c27e98be892805601f6018ca6a522c143091c10a504701972bed41,bd9db53b32d428e1da5f3938f004a8c92221ef6f2d8c6d90bc4bba79d611e1e2,42,0.042,0,0.0,72,1030,0.06990291262135923,114,0.114,0,0.0,134,1020,0.13137254901960785
REFIT4,25,NS,1000,100,706,0.706,0,31,d0f18c1241970e104f33fe16f53d29df23f6e7d02a8b53531c0c1c74d14e6527,d235a9b059d61ab1b681af6a53b450678d1bf6b8613316b862f071fb51fa640b,38,0.038,0,0.0,48,1010,0.047524752475247525,93,0.093,0,0.0,103,1020,0.10098039215686275
REFIT4,26,NS,1000,100,693,0.693,0,26,0d92ebc50127fde2a34ad182cbf9a24120ce5155a27572b04e301ab0e677dd6b,0d7d1b218fb9a7302024069db0af38449131c3a302cde832f2ee24c8f68c5c60,37,0.037,0,0.0,67,1030,0.06504854368932039,81,0.081,0,0.0,81,1000,0.081
REFIT4,27,NS,1000,100,743,0.743,0,25,7a8d02a8e40bb43c2c97f8ddbfd13faa99797cf397de8e5d28d6def635f0ad51,18cc406b3b20955a193470152412de23cee807885619afbe88fb75eb8aa2f942,30,0.03,0,0.0,40,1010,0.039603960396039604,131,0.131,0,0.0,131,1000,0.131
REFIT4,28,NS,1000,100,671,0.671,0,22,4104718ec6f0f59d628c0c11724dadf222ee12e9edfba3949d1f50e23d6a4adb,2945d9cfe77ba4fdb72c94e0c7692ba78c560897a3e65eb4dfd068efdaa28634,52,0.052,0,0.0,82,1030,0.07961165048543689,134,0.134,0,0.0,134,1000,0.134
REFIT4,29,NS,1000,100,672,0.672,0,17,6f5e1a023484e24827b656aec650bb2ebd3be81f3145a34fe957245ca7178a51,fa79070770d2d1bdecf29348176f5744e0ac9a2d8dbe46392377602dbe10198f,50,0.05,0,0.0,59,1010,0.05841584158415842,82,0.082,0,0.0,98,1020,0.09607843137254903
REFIT4,30,NS,1000,100,665,0.665,0,22,033a23c28993c26e61decefbe92585d54280eeedb4735bb5971b31426067a28b,96c7c0508fc56669f725695832be13f22842fbd6c2641591b7c8ac07e8a5ba49,53,0.053,0,0.0,63,1010,0.062376237623762376,75,0.075,0,0.0,94,1020,0.09215686274509804
REFIT4,31,NS,1000,100,689,0.689,0,22,33ed850bcfefc0edcc2140d9828ed12c40d079ed4d16c821e1747157a2b5f2c3,a4a18d92dcbae1cfc4d66ce98e7345ee4d7cb5ba1496568a574d8a009b9765e2,41,0.041,0,0.0,41,1010,0.040594059405940595,121,0.121,0,0.0,121,1000,0.121
REFIT4,32,NS,1000,100,733,0.733,0,26,10c92ad2b3cd486b7a9ce4f838940860aa8f524df3bcc999060946cb6a50158d,1f1e3012d6265ddaeecb94f89ad7481ca71ce4a0a923ad6a6dd2767d3b460e2c,33,0.033,0,0.0,43,1010,0.04257425742574258,114,0.114,0,0.0,114,1000,0.114
REFIT4,33,NS,1000,100,652,0.652,0,23,a6ffe4784a099184cbda697a3ab4ee4fecd4a48c779414fe78f9a243f4f2d598,9385c0c48b12e90eed87c18a1bf9f63145926aaf1e312efea97af6fb07459c14,56,0.056,0,0.0,73,1020,0.07156862745098039,74,0.074,0,0.0,81,1010,0.0801980198019802
REFIT4,34,NS,1000,100,714,0.714,0,30,86add3ad94cd5e85fe272fc5c2fa660ba6d1e97576f56f1824ae18d91c7c96a8,f2136bf3299ca3ee77bebb7b7c21d2614d7071fc13cc0b31a155d4f0c39980e7,53,0.053,0,0.0,63,1020,0.061764705882352944,133,0.133,0,0.0,143,1010,0.14158415841584157
REFIT4,35,NS,1000,100,687,0.687,0,20,8b0750c5ab69b9340c6ea51c17a4ba67e96f2aee4549a7a367a415a30bb1a235,de867f2b8d93bf6b73f02358b6d8ff45e5b298976df2bd4bf841e799df2f89d5,41,0.041,0,0.0,61,1020,0.059803921568627454,89,0.089,0,0.0,96,1010,0.09504950495049505
REFIT4,36,NS,1000,100,687,0.687,0,27,901eb619648cc9de2b19ef2e8dc83b78f4365d4cfe3ccc59dd7cc79cd7d72d6c,449701e6024f9462780308f4ed74f9021818e5c1a9653b90074c5ace1e37b89e,21,0.021,0,0.0,40,1020,0.0392156862745098,85,0.085,0,0.0,95,1010,0.09405940594059406
REFIT4,37,NS,1000,100,713,0.713,0,26,1fd31e3d8270b49ae0810fd3cbc94c22b403edbbf6244b4ce3e5a6f3e5dfb6bc,a47cfe33b40e136b53fba2c673fd1e3113b35d9b954521bf144cb23b1750d281,53,0.053,0,0.0,73,1020,0.07156862745098039,110,0.11,0,0.0,118,1010,0.11683168316831684
REFIT4,38,NS,1000,100,746,0.746,0,31,ead0fffcab8547dc241c192bcc06507c75cf67a0ac32992654394abcb50284ac,d69449856c0bffbd1ca4b30ea1514a7d39470b12498705733f382a1ebd264c1c,52,0.052,0,0.0,52,1000,0.052,105,0.105,0,0.0,105,1000,0.105
REFIT4,39,NS,1000,100,724,0.724,0,30,eee33d1de9768a71eea834ec3df721a7fe419f062a7c89e85b835ba0038cef06,b3e291edb6e9a97d5ba8b2553448a17a02522ebb35271ba17395cba4f53dda00,58,0.058,0,0.0,68,1010,0.06732673267326733,112,0.112,0,0.0,128,1020,0.12549019607843137
REFIT4,40,NS,1000,100,625,0.625,0,25,421bb748a2f19be9ea015a18d69022a3d3f3ed8e0d713f10925fd09bc931b6b4,84c7ca4c5a0299892a3ad2582c0c63ec6cf92735e6d3969aee57d89a436acb75,31,0.031,0,0.0,31,1000,0.031,89,0.089,0,0.0,99,1010,0.09801980198019802
REFIT4,41,NS,1000,100,697,0.697,0,25,f2a01dafcc7a47a6cb34f089c816041ca93f46a7a30df39b34fcbeafa506f86d,adcda0e61902d468c96f32f37ab7f0d8ac32c14e6f8ec81f4ddd0cb77da867d5,32,0.032,0,0.0,52,1020,0.050980392156862744,116,0.116,0,0.0,116,1000,0.116
REFIT4,42,NS,1000,100,684,0.684,0,25,d2913cf94bc95d7722b14647d30885a750d2da8810e5da6e0182d151be35c313,0b3d40a5873ea25a6ad9782ab7c375691090c9aaa7e4407004d595c9a0403e15,38,0.038,0,0.0,48,1010,0.047524752475247525,98,0.098,0,0.0,108,1010,0.10693069306930693
REFIT4,43,NS,1000,100,723,0.723,0,26,2c8f5bc1560a64ed01de7646de20bdd7d5bbacebe84a8b246dc85fa4e2e0b5f5,605e9642a1c1527a0a65387c8b409395f8b1a7add9c72365e77a2717f0cba4c0,33,0.033,0,0.0,52,1020,0.050980392156862744,105,0.105,0,0.0,105,1000,0.105
REFIT4,44,NS,1000,100,722,0.722,0,33,7c2679edb3939804f140f8a2fbb6f6dc405dbe05e89b5e8dd1cab83895fae5e6,40867675a006462f7ffe307cb21d8646bbf3c66a27bb28370ff92821d1f9d4f4,43,0.043,0,0.0,63,1020,0.061764705882352944,128,0.128,0,0.0,144,1020,0.1411764705882353
REFIT4,45,NS,1000,100,662,0.662,0,20,13388c0dee47f82f4614afbe8f42025fd15dbe7f5486dbc350ca722bfbeb9d13,ecbda3cf634f9146f5edc41f45cd7541b3e18aada6692c818ffa0b1d4ddbf2d5,60,0.06,0,0.0,70,1010,0.06930693069306931,97,0.097,0,0.0,107,1010,0.10594059405940594
REFIT4,46,NS,1000,100,709,0.709,0,22,cfa6fa1b88c0bd44e98220b4dab7e9c72b7387491ac3cb681378f09397e1495a,f9fb440d8656edd373190e9ab010a56d66c52e5562332ec1e33d2a590acefdb1,44,0.044,0,0.0,54,1010,0.053465346534653464,102,0.102,0,0.0,112,1010,0.11089108910891089
REFIT4,47,NS,1000,100,732,0.732,0,32,3034d424f1f6ed5155503a5ce28ccd725de6789ff273203305d7ce4b5e477316,436621e33d16389beab9acc88b918fac45c391362c25405c0603f13ce38561b7,43,0.043,0,0.0,53,1010,0.05247524752475247,125,0.125,0,0.0,144,1020,0.1411764705882353
REFIT4,48,NS,1000,100,713,0.713,0,30,06ca39eb9e02f328b95c68048566b4e4a2c67ed924649c2797e767cb715b6408,b30a5011953710a4f3b1c7cdbbcdbd277f1c6b28b794a19dae7b1f0b7b93f341,56,0.056,0,0.0,76,1020,0.07450980392156863,99,0.099,0,0.0,109,1010,0.10792079207920792
REFIT4,49,NS,1000,100,714,0.714,0,26,6a49fdae968a006850513fdbd5335b370bdad3890f234be6817ff5a452e71d66,4d1984f34220e0b6312d639c0c94bd8688bdcc14d6358a581149a6d06a4421dd,48,0.048,0,0.0,48,1000,0.048,122,0.122,0,0.0,122,1000,0.122
REFIT4,50,NS,1000,100,720,0.72,0,29,d3be09d13acd3be5036d229329333c4eb65e008fa446aca1a3c12fa4ac6238c6,c02ffccf288101203e1f149d191af833323104848de8fa0764585d13119aa51d,47,0.047,0,0.0,87,1040,0.08365384615384615,114,0.114,0,0.0,123,1010,0.12178217821782178
REFIT4,51,NS,1000,100,719,0.719,0,37,a75f459260d92004515cf2573e74e6852bb290b05ea8fd488ae685c0a086cc96,fb544827af6b7b343c0e010ce49f94771a77aeafd8947a6544090a56019345b7,55,0.055,0,0.0,64,1010,0.06336633663366337,109,0.109,0,0.0,139,1030,0.13495145631067962
REFIT4,52,NS,1000,100,718,0.718,0,27,88ba3c689f3d6a35ab80cc7b9300205f6a6d1206dd54418e5ec38a0336879278,b2b9b65955f0f713329b1ce5532ddce8819afe4291b3ec0f0ee1163bcd9b0ae7,40,0.04,0,0.0,60,1020,0.058823529411764705,141,0.141,0,0.0,161,1020,0.15784313725490196
REFIT4,53,NS,1000,100,690,0.69,0,29,446c7e39555f018d2da9397935e3c5b66c799af6006d56a66d76733a1136b493,4830327a2d1a41f1261f404a64303bb58af0f027bb1d41fef129e067f7697c98,56,0.056,0,0.0,76,1020,0.07450980392156863,91,0.091,0,0.0,91,1000,0.091
REFIT4,54,NS,1000,100,738,0.738,0,27,04f0fc6cc56c4906f43c0907eb00c1ee21d7fec182833d05ca03557c7a373e11,cd432d54682150dec5ed67908375098a05cbf5e6e13e871083afbda7d0599ab6,54,0.054,0,0.0,64,1010,0.06336633663366337,98,0.098,0,0.0,108,1010,0.10693069306930693
REFIT4,55,NS,1000,100,761,0.761,0,29,e43c12463676a0d861f7236688276f03651f8453e917aad17e8af4c022aa6571,0e3430818718e2834f9537b1f574c1d918ec279fa2cc98619fefb87fab193754,21,0.021,0,0.0,31,1010,0.030693069306930693,111,0.111,0,0.0,111,1000,0.111
REFIT4,56,NS,1000,100,685,0.685,0,24,00389932588b925828f401d92373e87f3da998ab87ac9d2ce7cbf8239815a29c,41d8de741c51fbbd80a7602b21ccb5e7d83a03f7374c602645d7e9983fad8a1c,44,0.044,0,0.0,92,1050,0.08761904761904762,92,0.092,0,0.0,131,1040,0.12596153846153846
REFIT4,57,NS,1000,100,732,0.732,0,33,1de380b85496b24dd4bafdbe1c7117315b8fdd6afb86dc65f018dd7b5e696b1f,b10b7952384b1c02b8f9daff6980fb2fef25ff0676d8bd09a32d732ffafdcf6d,40,0.04,1,0.01,40,1000,0.04,93,0.093,0,0.0,102,1010,0.100990099009901
REFIT4,58,NS,1000,100,702,0.702,0,20,c461f5f9f480254be5eb7d9f79c927f78bbf47b9cbf5018a3b226446f5a94b7d,b50f86d105413e3504bbe896afc732a59ea995040bd49c7168bb41b4156646fa,39,0.039,0,0.0,49,1010,0.048514851485148516,127,0.127,0,0.0,167,1040,0.1605769230769231
REFIT4,59,NS,1000,100,692,0.692,0,25,e4d7f8c0a3016c7c148fd8cda3db2f5330ae9787480f0af8783da1cf893a64c5,59b65f74f806566d9a752754e073d3a61d8782ef30396ad03785edd4ed2e1ed3,54,0.054,0,0.0,83,1030,0.08058252427184466,107,0.107,0,0.0,115,1010,0.11386138613861387
REFIT4,60,NS,1000,100,738,0.738,0,29,2fa78466e1ecb466a066aec3ad38039f88bc7e09c80b645e29c6c8b8dfd6de99,acf483377f000228213ef352b9eb5c9ab689fd7ba4c472d8e2a18c15a1bdebe5,49,0.049,0,0.0,49,1000,0.049,111,0.111,0,0.0,117,1010,0.11584158415841585
FROZEN2,1,RS,100,100,98,0.98,0,98,1b09f1693ec1a62f1ee681ae23edf7f64ee5daf48555a1416fdabe1535bbf0a6,76d1006d89716af0fb9f5577d98727f1852da2f1428186e7dbe709e396eb0b4c,92,0.92,92,0.92,93,101,0.9207920792079208,1,0.01,1,0.01,4,103,0.038834951456310676
FROZEN2,2,RS,100,100,99,0.99,0,99,e4a91f0eecba21ae1cef0717698b61202b597ac08d9d95bec36b3869e18264f8,6b96ddb4fd496689eb72bd99bcb8a412a1f91b5d8f3fba2e2dcb0d89a47b5189,96,0.96,96,0.96,98,102,0.9607843137254902,0,0.0,0,0.0,1,101,0.009900990099009901
FROZEN2,3,RS,100,100,100,1.0,0,100,959c298ff32c3bf9b93f1e43f59c0a69ec2493ee0a7f1a9a44b2fe8850b9cbe9,5463b40e81fd0165da3b031aab324c40618128d6f3e38d7eaa309d6f06f6760e,97,0.97,97,0.97,99,102,0.9705882352941176,0,0.0,0,0.0,2,103,0.019417475728155338
FROZEN2,4,RS,100,100,99,0.99,0,99,b28d90fc2fad7a64815d66147b27471accf9e44aece82c37d3cc5ff50151165b,5fbf5bfb819089d0ce4e93223defd1c485c0ac0af0309222bfa49c88b98a820f,95,0.95,95,0.95,96,101,0.9504950495049505,0,0.0,0,0.0,0,100,0.0
FROZEN2,5,RS,100,100,99,0.99,0,99,669d12eb725fb47786de1ee5721a7092bc6a6f452e8315b1ec580edb316fc945,b867f2b6bf5e732c895585607099bbe236737b4e4383306af79c90ade80bc6a4,94,0.94,94,0.94,95,101,0.9405940594059405,0,0.0,0,0.0,0,100,0.0
