contrast,before,after,population,metric,group,prompt_denominator,request_denominator,before_numerator,after_numerator,lost,gained,retained,failed_both,delta_numerator,delta_pp,conditional_loss_rate,conditional_gain_rate,before_ties,after_ties,order_sha256,transition_sha256,new_strict_delta_numerator,true_strict_delta_numerator,new_nll_delta_n,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_q25,new_nll_delta_q75,new_nll_delta_iqr,new_nll_delta_p90,new_nll_delta_p95,new_nll_delta_p99,new_nll_delta_min,new_nll_delta_max,true_nll_delta_n,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_q25,true_nll_delta_q75,true_nll_delta_iqr,true_nll_delta_p90,true_nll_delta_p95,true_nll_delta_p99,true_nll_delta_min,true_nll_delta_max,desired_margin_delta_n,desired_margin_delta_mean,desired_margin_delta_median,desired_margin_delta_q25,desired_margin_delta_q75,desired_margin_delta_iqr,desired_margin_delta_p90,desired_margin_delta_p95,desired_margin_delta_p99,desired_margin_delta_min,desired_margin_delta_max,future_batch_exposures,batch
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,current,RS,ALL,100,100,100,100,0,0,100,0,0,0.0,0.0,,0,0,7f26d60f9749d58c9df819bebcead3a696752da99a6280a5167af62ca9c29732,ba7edd1d04a590d9b6f1bfecfae4b54042e7673de9ba51caa12a9c56f239131b,0,0,100,0.03643928516978121,0.004240230220602825,0.0007302486628759652,0.014577761423424818,0.013847512760548852,0.03493977064499633,0.054699228360550474,0.193154656839351,-2.917279316112399,5.388021782040596,100,-2.156981601715088,-2.7200064659118652,-3.732365846633911,-0.9838557243347168,2.7485101222991943,1.0594526290893567,3.2827901363372787,5.8578059577941906,-6.69542121887207,6.005727767944336,100,-2.1934208868848692,-2.7233232277212664,-3.7443037729826756,-0.9906165833817795,2.753687189600896,1.060373809245358,3.273736109532182,5.866246690885092,-6.743975922116078,6.006718425305735,,53
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,current,PS,ALL,200,100,191,193,0,2,191,7,2,1.0,0.0,0.2222222222222222,0,0,69838fdc175506fda322d95cb3d281ee33e41fb39d7329c3cd2b2fbc7427e8cd,cb36f60abc00f05b98b8613de5d7218f17351e91e40ac0f0c150b9485e6c15e2,0,-1,200,-0.037610231344006026,0.042926460737362504,-0.0372689813375473,0.28765186859527603,0.32492084993282333,0.9973594307899475,1.307267919555305,2.17184344857698,-7.03888463973999,2.5351325049996376,200,-1.127370561361313,-1.1209135055541992,-2.458582043647766,0.039211273193359375,2.4977933168411255,1.2100825309753411,2.9171676754951474,5.334842157363887,-7.89747428894043,5.994881629943848,200,-1.0897603300173069,-1.189298689365387,-2.5958225205540657,0.10611522197723389,2.7019377425312996,1.6258185148239106,3.88401453346014,7.484637836292386,-8.985315064433962,9.259296208620071,,53
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,current,NS,ALL,1000,100,681,693,9,21,672,298,12,1.2,0.013215859030837005,0.06583072100313479,0,0,446c7e39555f018d2da9397935e3c5b66c799af6006d56a66d76733a1136b493,79671c05a45340c8329c4744af5b9a1929c8b68d97857ff9f39533c20aa1092e,-3,6,1000,0.02769733910332434,0.014278337359428406,-0.17267775535583496,0.20834612846374512,0.3810238838195801,0.4679614543914796,0.6766969323158262,1.191543226242065,-3.1624321937561035,3.238492012023926,1000,-0.024213516425341367,-0.0075643062591552734,-0.20073091983795166,0.16195052862167358,0.36268144845962524,0.39058080911636356,0.570349645614624,0.9714874553680418,-3.4080371856689453,8.15754508972168,1000,0.05191085552866571,0.0376429557800293,-0.17896413803100586,0.28027647733688354,0.4592406153678894,0.533278512954712,0.7847104668617233,1.4404975509643554,-8.167475054855458,3.0323078632354736,,53
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,historical,RS,ALL,128,128,128,128,0,0,128,0,0,0.0,0.0,,0,0,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,6936c17f7c26ce59960583a645f3a580781f31026b409c0bee8aeb0b32400c82,0,0,128,-0.00038480661163475816,-5.1824317779392e-06,-0.0003928964142687619,0.00012662886001635343,0.0005195252742851153,0.0028517943341284983,0.03208891171962022,0.22497618675231984,-0.48839443922042847,0.2930135726928711,128,0.03364194184541702,0.01597881317138672,-0.12028908729553223,0.21478939056396484,0.33507847785949707,0.37688531875610337,0.5915169715881347,0.7180051612854006,-1.0838346481323242,0.7556886672973633,128,0.03402674845705178,0.015972396358847618,-0.12188575486652553,0.21494360148790292,0.33682935635442846,0.4341900386381893,0.6020200107683195,0.7513634325237946,-1.2267948389053345,1.1122471690177917,,53
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,historical,PS,ALL,256,128,250,250,1,1,249,5,0,0.0,0.004,0.16666666666666666,0,0,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,c1ef1ce9d8af71f439fca232cdcafeb6800e3dc583accaf373e8c20f59396cdb,0,0,256,0.006674189037312317,0.00022999540669843554,-0.018611140549182892,0.01610681414604187,0.03471795469522476,0.1640568971633911,0.23412975668907166,0.4143616318702694,-0.6232528686523438,0.584118127822876,256,0.017424761317670345,0.019323348999023438,-0.1461927890777588,0.17812514305114746,0.32431793212890625,0.31970834732055664,0.4344055652618408,0.7804830551147449,-1.6715688705444336,1.189138412475586,256,0.010750572280358028,0.007841238577384502,-0.17078168271109462,0.19794482737779617,0.3687265100888908,0.35431186854839325,0.48370563983917236,0.7969389766454683,-1.7346991747617722,1.3586844354867935,,53
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,historical,NS,ALL,1280,128,880,884,11,15,869,385,4,0.3125,0.0125,0.0375,0,0,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,86f8c688bf59f09b724dbff0b941fdc6c2b7c5666229b4782d61748391e9e410,-6,1,1280,-0.014760486485738512,-0.0052089691162109375,-0.21369147300720215,0.19175022840499878,0.4054417014122009,0.398827743530274,0.5358854293823241,0.9295517826080324,-2.7521729469299316,2.561504364013672,1280,-0.04628683416704007,-0.025412678718566895,-0.22204279899597168,0.1455930769443512,0.3676358759403229,0.3562027454376229,0.4942811012268065,0.8896733951568608,-2.028818130493164,1.8346641063690186,1280,0.03152634768130156,0.023977279663085938,-0.19344329833984375,0.2755117416381836,0.46895503997802734,0.5561019711196424,0.7320067390799522,1.1784865510463718,-4.521325349807739,2.123351313173771,,53
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,current,RS,ALL,100,100,100,100,0,0,100,0,0,0.0,0.0,,0,0,63dab5bd43b876c52366c45fba83139caadc18cb67f8a5561bb5d2186cda56ef,47b2562ef2539e5598bd5c11303be9ce5ab8f22e5cb5664c86087b402becad77,0,0,100,0.007660498461627867,0.0033362184622092173,0.0005801840234198608,0.0073871000786311924,0.006806916055211332,0.023609625268727553,0.03412608072394504,0.09083342849276964,-0.03776060146628879,0.09952831687405705,100,-1.8376550340652467,-2.0231003761291504,-3.6403825283050537,-0.5623683929443359,3.0780141353607178,1.3605454444885257,4.223503875732421,6.820429525375367,-9.654340744018555,6.997616767883301,100,-1.8453155325268744,-2.0371398593415506,-3.6428306449561205,-0.5665011658347794,3.076329479121341,1.3608997183095202,4.224133101092592,6.856843447285938,-9.753869060892612,7.000675589195453,,54
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,current,PS,ALL,200,100,197,197,1,1,196,2,0,0.0,0.005076142131979695,0.3333333333333333,0,0,50ceaacb80c9191f982151d07b6f98987df5582543964d9d49363130a24514aa,f1ddf7ce72571df327eafce2fac2a6643879775a4537065521afd1cf942bdd95,-5,0,200,0.20009059762629477,0.04254165571182966,-0.005096705164760351,0.3059103563427925,0.31100706150755286,1.0340144872665398,2.248126405477523,3.5709818065166457,-4.373149037361145,5.529178052674979,200,-1.1951411640644074,-0.9625453948974609,-2.1245611906051636,0.10142624378204346,2.225987434387207,1.397914552688598,2.274898624420164,3.9478916072845425,-13.28412675857544,5.519959449768066,200,-1.3952317616907022,-1.053550347685814,-2.513395009562373,0.14345940947532654,2.6568544190376997,1.5438234314322465,2.407198797166347,4.106439901292317,-16.52912838384509,5.9389329850673676,,54
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,current,NS,ALL,1000,100,736,745,13,22,723,242,9,0.9,0.017663043478260868,0.08333333333333333,0,0,04f0fc6cc56c4906f43c0907eb00c1ee21d7fec182833d05ca03557c7a373e11,2b41df8ededcba602835a4e8388c4aea0563fd0cd4953ec089a4574af7bae68a,-3,8,1000,0.03807413368808921,0.0237271785736084,-0.22279787063598633,0.26060962677001953,0.48340749740600586,0.5399622917175293,0.832611513137817,1.6269151830673214,-3.495175838470459,7.588015556335449,1000,-0.04878551473096013,-0.026131153106689453,-0.24817311763763428,0.17619824409484863,0.4243713617324829,0.4374346971511841,0.6824408531188965,1.3190622329711914,-5.682974815368652,6.239673614501953,1000,0.08685964841904933,0.030735433101654053,-0.2452402114868164,0.3458678722381592,0.5911080837249756,0.6742146968841555,1.1176977649331084,2.8148595237731926,-6.134685516357422,5.6904015703185,,54
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,historical,RS,ALL,128,128,128,128,0,0,128,0,0,0.0,0.0,,0,0,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,6936c17f7c26ce59960583a645f3a580781f31026b409c0bee8aeb0b32400c82,0,0,128,-0.0004658004043847086,-8.348142728209496e-07,-0.0004208995960652828,0.00027315286570228636,0.0006940524617675692,0.002906578010879455,0.025157383643090697,0.2730909171700485,-0.5387609004974365,0.34024906158447266,128,0.0119385477155447,0.04449462890625,-0.18057584762573242,0.24336981773376465,0.42394566535949707,0.43418073654174805,0.5922806739807126,0.7778453803062441,-1.7638072967529297,0.8774852752685547,128,0.01240434811992941,0.03305364795960486,-0.1962327396031469,0.24340687661606353,0.43963961621921044,0.4346140535897575,0.6154795333684886,0.8694304214138538,-2.090496450662613,1.1708829402923584,,54
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,historical,PS,ALL,256,128,251,251,0,0,251,5,0,0.0,0.0,0.0,0,0,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,5f84ee768253f9e93e4b2ef9ae676ee9d0c680b5ce2a9a511eb4134db52fde4d,0,0,256,0.006306022271132861,4.897052713204175e-05,-0.023708615452051163,0.031162723898887634,0.0548713393509388,0.20824092626571655,0.30912894010543823,0.6292244791984551,-1.1832938194274902,0.8753461837768555,256,0.017944139428436756,0.01534128189086914,-0.16736364364624023,0.23853838443756104,0.40590202808380127,0.4135441780090332,0.5465109348297119,1.2040344715118405,-1.4669685363769531,1.583390235900879,256,0.011638117157303896,0.001438608393073082,-0.19263441860675812,0.23260726872831583,0.42524168733507395,0.4190079439431429,0.6888658702373505,1.2750807437114409,-1.5758075714111328,1.5523253977298737,,54
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,historical,NS,ALL,1280,128,868,874,17,23,851,389,6,0.46875,0.019585253456221197,0.055825242718446605,0,0,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,f235add4db38e7ae3fcf706d394dbb6f9fda15abf762cc76b621f9b38bcecc24,-9,0,1280,-0.008369972619311739,-0.005989754572510719,-0.2462749481201172,0.2161158323287964,0.4623907804489136,0.5103648304939272,0.6921510457992547,1.2828069210052513,-4.088565826416016,6.987037658691406,1280,-0.04442680649626709,-0.018851399421691895,-0.2766086459159851,0.19102105498313904,0.46762970089912415,0.4489014625549321,0.6652180671691885,1.2530196762084977,-2.503225803375244,5.895070552825928,1280,0.03605683387695535,0.03595754876732826,-0.23467674851417542,0.3038293868303299,0.5385061353445053,0.6783021450042727,0.917455023527145,1.5837866783142116,-5.390369415283203,5.5857086181640625,,54
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,current,RS,ALL,100,100,100,100,0,0,100,0,0,0.0,0.0,,0,0,cb5d11414d0e7099be33952159a14f5c17d54a39802c5f7c4acbd60a3bb2cbd6,35e0731b590351e18b3ba27f12db0c3258446647439131ea24dd7eb0724188f5,0,0,100,0.005214268759955303,0.003708934469614178,0.0007414280953526031,0.011681965916068293,0.01094053782071569,0.028134093969129026,0.03281417029793374,0.04167058932594976,-0.31110615842044353,0.08241502055898309,100,-1.9141334390640259,-2.0151243209838867,-3.5931146144866943,-0.8028311729431152,2.790283441543579,2.0346330642700234,2.862739801406858,4.78506020545962,-7.587149143218994,9.645696640014648,100,-1.9193477078239811,-2.0183999947621487,-3.6022394893043383,-0.8038797546469141,2.7983597346574243,2.04122444406385,3.1582907115000114,4.786605048430527,-7.597391352755949,9.64605535051669,,55
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,current,PS,ALL,200,100,196,194,3,1,193,3,-2,-1.0,0.015306122448979591,0.25,0,0,2ec5397f58ffbcdd16165d21bc9bf38110374bf9a5111fa28592f24012d40ada,b8cd06335d83e851dacb9d2278d1ac3d56c0761ce24b23d80b4b0bd08add2acd,2,0,200,0.2183917839472997,0.051856912672519684,0.0011721617920557037,0.4549775291234255,0.4538053673313698,1.1303738474845884,1.965151715278625,4.072161948680877,-3.439468488097191,5.323906898498535,200,-1.1082685840129853,-0.9779627323150635,-2.5633585453033447,0.21926844120025635,2.782626986503601,1.4354096412658692,2.265972280502317,4.106685285568227,-7.478255271911621,9.2603759765625,200,-1.3266603679602849,-1.2381963729858398,-2.861406306794379,-0.012690655887126923,2.848715650907252,1.775911939144134,2.985900463350114,4.936923653930421,-8.259252309799194,9.22331241518259,,55
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,current,NS,ALL,1000,100,741,749,14,22,727,237,8,0.8,0.018893387314439947,0.08494208494208494,0,0,e43c12463676a0d861f7236688276f03651f8453e917aad17e8af4c022aa6571,547caed1297d2baa8f5dadbf1937f0b3e707a125bd9a5f1e90aa8db841dfda66,-1,2,1000,0.04131625191087369,0.008331775665283203,-0.20539331436157227,0.28099560737609863,0.4863889217376709,0.6315130710601807,0.8656190156936645,1.6608203816413876,-3.0648937225341797,6.391040802001953,1000,-0.01277787047449965,5.506159504875541e-05,-0.27271366119384766,0.23452961444854736,0.507243275642395,0.5522935390472414,0.8160334438085548,1.7441999578475926,-3.28753662109375,4.573055267333984,1000,0.05409412238537334,0.05073341354727745,-0.2944871187210083,0.3747447729110718,0.6692318916320801,0.7731943130493165,1.0808237791061397,1.9613172483444195,-5.113124847412109,5.466782569885254,,55
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,historical,RS,ALL,128,128,128,128,0,0,128,0,0,0.0,0.0,,0,0,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,6936c17f7c26ce59960583a645f3a580781f31026b409c0bee8aeb0b32400c82,0,0,128,0.0006162293185809631,-1.0120620572706684e-06,-0.0006015651160851121,0.0005075764202047139,0.001109141536289826,0.002938281232491131,0.046395575720816644,0.24066640913486498,-0.6407085061073303,0.5712652206420898,128,0.0008965972810983658,0.020591259002685547,-0.2716689109802246,0.28941965103149414,0.5610885620117188,0.5422578811645506,0.6976292610168452,0.9528375053405764,-1.3145484924316406,0.9966640472412109,128,0.0002803679625174027,0.03491117918747477,-0.2721351468935609,0.2662549128071987,0.5383900597007596,0.5438853578409178,0.6986204468703359,1.2477619475778206,-1.5679015517234802,1.3635783791542053,,55
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,historical,PS,ALL,256,128,251,250,2,1,249,4,-1,-0.390625,0.00796812749003984,0.2,0,0,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,668e3091a5e3e3b4d444afccdd31c8e8c5a9942e586562c23e1f7d83322a2ce8,0,0,256,-0.0005683421427420399,0.00016285578021779656,-0.031309690326452255,0.03187660500407219,0.06318629533052444,0.17525744438171387,0.45017361640930176,0.6405062079429613,-0.8421897888183594,0.7740215510129929,256,0.015324552543461323,0.020728588104248047,-0.2028963565826416,0.22639703750610352,0.4292933940887451,0.5038976669311523,0.7213400602340698,1.2813427925109848,-2.5510311126708984,1.8529338836669922,256,0.015892894686203363,0.01630368083715439,-0.2530846126610413,0.24899006634950638,0.5020746790105477,0.5680146246450022,0.7519780839793384,1.3182177828624833,-3.3250526636838913,1.9172283709049225,,55
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,historical,NS,ALL,1280,128,861,869,17,25,844,394,8,0.625,0.019744483159117306,0.059665871121718374,0,0,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,04d9d533f78b5ea8f6b308591d6c082adfef8ff8e865095e6253ea94bd0ae764,-4,-3,1280,0.019295097421672836,-0.004404544830322266,-0.25323230028152466,0.26371681690216064,0.5169491171836853,0.5657139420509341,0.8132086277008044,1.6407673513889318,-3.774519920349121,6.568716049194336,1280,-0.05210650010994868,-0.014980316162109375,-0.29367947578430176,0.20338493585586548,0.49706441164016724,0.4806809425354008,0.7461072117090224,1.3782492256164556,-5.260601997375488,5.9231462478637695,1280,0.07140159753162152,0.03516268730163574,-0.25641345977783203,0.3782650753855705,0.6346785351634026,0.7659514009952547,1.0916322231292723,1.9879708695411684,-4.9568846225738525,6.213482856750488,,55
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,suffix,RS,ALL,500,500,500,500,0,0,500,0,0,0.0,0.0,,0,0,cd51ffcc82e26a0ea707888f7a025fe3a874c189e773a3e8cb4a59ee03191b4a,d2182a595d1885fa8fc9c851cdc7661894541c477b6a0502fb1fdbe50287fc68,0,0,500,0.014460922863367158,0.00362095792661421,0.0008754546979616862,0.011563924010260962,0.010688469312299276,0.029089781013317408,0.04130459150765087,0.08463274135719971,-2.5573923233896494,5.169225722551346,500,-1.853917064666748,-2.040323257446289,-3.452608346939087,-0.7286195755004883,2.7239887714385986,1.2539588928222665,3.1869586467742907,5.8380699062347405,-9.239426612854004,9.645696640014648,500,-1.8683779875301152,-2.0518302161071915,-3.465867302544666,-0.7317437574674841,2.734123545077182,1.2537954085273677,3.186969797100754,5.838933355147527,-9.349229155573994,9.64605535051669,,55
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,suffix,PS,ALL,1000,500,978,978,7,7,971,15,0,0.0,0.007157464212678937,0.3181818181818182,0,0,1fa60daba09234d0046a195f933eb30fbe00efb6f5cce0b08eb081ab593377bb,f307fea8b433c4e69befdcb1cef44efab98bed52fba057495894393e1f5cce2d,-12,1,1000,0.14151498971835827,0.051075221970677376,-0.0011571282520890236,0.31214411556720734,0.31330124381929636,1.0005401581525806,1.6360302507877345,3.308342565894127,-6.2525933384895325,5.323906898498535,1000,-0.9624728965759277,-0.8856165409088135,-1.9775843620300293,0.0330965518951416,2.010680913925171,1.2109788894653324,2.259460639953613,5.156779170036316,-12.728386878967285,9.2603759765625,1000,-1.103987886294286,-1.052426164969802,-2.2663316528778523,-0.04971488006412983,2.2166167728137225,1.4230572938919082,2.9145259481854713,5.603997673869598,-15.440199512988329,9.51233360171318,,55
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,suffix,NS,ALL,5000,500,3590,3626,72,108,3518,1302,36,0.72,0.020055710306406686,0.07659574468085106,0,0,3888cf778c56fc9e67dbb8321aff30a83076c58fd78e90e9d007d7e043109456,a247c81ad652c3d6124d56da67d844a7d1c8fd7c464fd54ded4152d774a9ffae,-8,12,5000,0.04456596352165216,0.031740665435791016,-0.21368348598480225,0.2965116500854492,0.5101951360702515,0.6357817411422735,0.8921932697296145,1.5115655612945573,-3.774491310119629,8.178535461425781,5000,-0.024769264053576625,-0.005735635757446289,-0.2677816152572632,0.22156250476837158,0.48934412002563477,0.5099872589111331,0.7549547433853151,1.5155960965156579,-5.630210876464844,8.90652084350586,5000,0.06933522757522878,0.04678678512573242,-0.2613021433353424,0.38017261028289795,0.6414747536182404,0.7884518594481055,1.109185435809195,2.0347308027744377,-8.924866296292748,5.640021825762233,,55
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,current,RS,ALL,100,100,100,100,0,0,100,0,0,0.0,0.0,,0,0,edc8150be6b620d66705a8f6242dd6cad3c49614014f74057b1e6bf7c38dfabe,3886a96d537005829c2ee675c716d3fd9919d226fd31490044b0c7e79a39ad7f,0,0,100,0.00599693212287093,0.0032255138212349266,0.0009137576926150359,0.008012510035769083,0.007098752343154047,0.020580614055506888,0.029323948209639628,0.04655285153421587,-0.061980317579582334,0.07348350854590535,100,-1.6009822463989258,-2.128040313720703,-2.9781728982925415,-0.600102424621582,2.3780704736709595,2.3448039054870624,3.4103416919708254,6.475042915344249,-7.934076309204102,8.447875022888184,100,-1.6069791785217966,-2.132360556104686,-3.01061922829831,-0.6008613606536528,2.4097578676446574,2.368995341332631,3.4106669186789076,6.475861661880055,-7.937753195641562,8.458378410869045,,56
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,current,PS,ALL,200,100,192,186,7,1,185,7,-6,-3.0,0.036458333333333336,0.125,0,0,dafde2ff55dc7d5f053c964c17c4d7eb217f89f4adc564346ec5337ca3279709,6fac69a9fe67760edbc135f48785c4f9b6ac15892c601c35f8c40c7b0a685517,-2,0,200,0.04882001644262345,0.03238475322723389,-0.01583983947057277,0.3274176010163501,0.34325744048692286,1.132269847393036,1.7278723314404485,2.601918550729745,-9.897870004177094,3.9334709644317627,200,-1.066397810280323,-1.1129353046417236,-2.127814769744873,0.003975391387939453,2.1317901611328125,1.744162368774413,2.3452853441238375,4.198139977455124,-9.308681011199951,6.918859481811523,200,-1.1152178267229464,-1.3079946625512093,-2.5227414059918374,0.2626945301890373,2.7854359361808747,2.5675832021981475,3.2116445465013297,6.945614989534368,-9.635485236998647,12.206191658973694,,56
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,current,NS,ALL,1000,100,686,679,27,20,659,294,-7,-0.7,0.03935860058309038,0.06369426751592357,0,0,00389932588b925828f401d92373e87f3da998ab87ac9d2ce7cbf8239815a29c,dfcc1a716de71c25c3c8e3aa6e7e9f223e106e19c3fe343f52ba8a73217fb3c0,-1,-2,1000,0.0006123234003898687,0.013210296630859375,-0.28614234924316406,0.3153434991836548,0.6014858484268188,0.645280408859253,0.8973199844360338,1.8763973617553695,-3.8477437496185303,6.8126020431518555,1000,-0.05985129916295409,-0.005720257759094238,-0.33801448345184326,0.23220902681350708,0.5702235102653503,0.5536874175071717,0.8203165531158444,2.1946399021148677,-4.671894550323486,6.182755470275879,1000,0.06046362256334396,0.044884562492370605,-0.30241310596466064,0.4359149932861328,0.7383280992507935,0.8748761653900148,1.1795270442962644,1.9826689124107326,-6.250326156616211,5.771564483642578,,56
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,historical,RS,ALL,128,128,128,128,0,0,128,0,0,0.0,0.0,,0,0,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,6936c17f7c26ce59960583a645f3a580781f31026b409c0bee8aeb0b32400c82,0,0,128,-0.002349991029973353,-1.9062426872551441e-06,-0.0004850357072427869,0.0006063236214686185,0.0010913593287114054,0.004231515619903802,0.05301698497496544,0.3773641479015351,-0.776381254196167,0.4223518371582031,128,-0.006816519424319267,-0.045022010803222656,-0.29608726501464844,0.29103660583496094,0.5871238708496094,0.6015330314636229,0.7941343307495117,1.008727140426636,-1.44207763671875,1.1446027755737305,128,-0.004466528394345914,-0.03965687390882522,-0.31877301074564457,0.29150861350353807,0.6102816242491826,0.6385387917260231,0.8066426074365153,1.2097021711943674,-1.5303909732028842,1.6253219544887543,,56
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,historical,PS,ALL,256,128,251,251,0,0,251,5,0,0.0,0.0,0.0,0,0,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,5f84ee768253f9e93e4b2ef9ae676ee9d0c680b5ce2a9a511eb4134db52fde4d,1,0,256,-0.0031989415335829108,8.082968997769058e-05,-0.033251646906137466,0.02961045503616333,0.0628621019423008,0.22475934028625488,0.3713840842247009,0.6089050531387314,-0.9191017150878906,0.8502054214477539,256,0.02288085874170065,-0.009240150451660156,-0.21027445793151855,0.2618095874786377,0.47208404541015625,0.5692521333694458,0.813264012336731,1.2562583923339805,-2.633904457092285,2.3201398849487305,256,0.02607980027528356,-0.02494458039291203,-0.24513188004493713,0.2890056222677231,0.5341375023126602,0.6439367607235909,0.8937064111232758,1.2834671781398317,-3.3280789256095886,2.4143180307000875,,56
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,historical,NS,ALL,1280,128,870,870,21,21,849,389,0,0.0,0.02413793103448276,0.05121951219512195,0,0,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,8ba41fb889e357bca9f624719dc03cec988d2706e86a5a5ef733fd0d311eff7c,-2,-1,1280,0.013646037825265012,-0.003872990608215332,-0.28057122230529785,0.2683145999908447,0.5488858222961426,0.6160550594329837,0.9351463317871073,1.8161084175109883,-3.9032273292541504,7.3179826736450195,1280,-0.04544651229662122,-0.014772266149520874,-0.30632972717285156,0.25074446201324463,0.5570741891860962,0.5539185762405398,0.8454644441604614,1.5082729196548468,-5.0129547119140625,6.085110187530518,1280,0.05909255012188623,0.0013854503631591797,-0.3057318329811096,0.4051795154809952,0.7109113484621048,0.8133465290069585,1.164500843733549,2.07215187728405,-4.135410189628601,6.230762481689453,,56
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,REFIT4,current,RS,ALL,100,100,100,100,0,0,100,0,0,0.0,0.0,,0,0,7aee12d22eb2fef2e76faa40edcd5a76fa446e3fe63f32d22936839f6e586725,5c95a73ae7a05bc315520e9356bd7455670a2c90501ccc0a61be6c1fc46b5244,0,0,100,0.010665353248678002,0.006261785340029746,0.0014166113978717476,0.015599547252350021,0.014182935854478274,0.031811361946165566,0.039835446374490845,0.06618356656283143,-0.016557930037379265,0.07234148075804114,100,-1.8921068549156188,-1.9350295066833496,-3.692612886428833,-0.18231725692749023,3.5102956295013428,1.0229567527771106,3.8852445602416976,6.663273115158082,-9.180387496948242,6.907830238342285,100,-1.9027722081642968,-1.9409252911573276,-3.7356437300040852,-0.18450332037900807,3.551140409625077,1.0178764304379113,3.887046348334841,6.665636480061805,-9.187038124597166,6.910346975928405,,57
