contrast,before,after,population,metric,group,prompt_denominator,request_denominator,before_numerator,after_numerator,lost,gained,retained,failed_both,delta_numerator,delta_pp,conditional_loss_rate,conditional_gain_rate,before_ties,after_ties,order_sha256,transition_sha256,new_strict_delta_numerator,true_strict_delta_numerator,new_nll_delta_n,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_q25,new_nll_delta_q75,new_nll_delta_iqr,new_nll_delta_p90,new_nll_delta_p95,new_nll_delta_p99,new_nll_delta_min,new_nll_delta_max,true_nll_delta_n,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_q25,true_nll_delta_q75,true_nll_delta_iqr,true_nll_delta_p90,true_nll_delta_p95,true_nll_delta_p99,true_nll_delta_min,true_nll_delta_max,desired_margin_delta_n,desired_margin_delta_mean,desired_margin_delta_median,desired_margin_delta_q25,desired_margin_delta_q75,desired_margin_delta_iqr,desired_margin_delta_p90,desired_margin_delta_p95,desired_margin_delta_p99,desired_margin_delta_min,desired_margin_delta_max,future_batch_exposures,batch
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,I2,fullseen,PS,UNKNOWN_RELATION,0,0,0,0,0,0,0,0,0,,,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,I2,fullseen,NS,ALL,60000,6000,41466,41595,582,711,40884,17823,129,0.215,0.014035595427579222,0.03836192942699903,0,0,c25dff7e0856c2a54d4b7f25265d1692cbc9b1bc9add31061d81982c0f9c8aac,898de3ff1f447c47cc6e7f63b26b7649204acd84419d51d2e776ac49b620cb89,-31,155,60000,-7.857528038172555e-05,0.002542000263929367,-0.16989105939865112,0.17543530464172363,0.34532636404037476,0.372658634185791,0.5258504152297973,0.8975653958320625,-4.433657646179199,5.293966293334961,60000,-0.015116692923704007,-0.006277874112129211,-0.1805284023284912,0.15257501602172852,0.3331034183502197,0.3605846881866454,0.5209503650665277,0.9430223751068134,-4.992744445800781,5.754940032958984,60000,0.015038117643322281,0.013293087482452393,-0.1925065517425537,0.22445881366729736,0.4169653654098511,0.46900871992111204,0.6556824684143064,1.1239352226257335,-4.060295104980469,4.718858480453491,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,I2,fullseen,NS,ACTIVE_TARGET,59040,5904,40841,40970,569,698,40272,17501,129,0.2184959349593496,0.013932078058813448,0.038353755700862684,0,0,0c20a1be25bb754c30ea9b68235d2537e9e34670be9c470133490b6cfeff7b5b,5ad4e07a42d37e7c3259611b822b9eaee00496ef52b66df7b6ec7ae8db6975dd,-33,157,59040,-0.0002620408870031835,0.0025028716772794724,-0.16980576515197754,0.17518603801727295,0.3449918031692505,0.37197642326354974,0.5258339166641235,0.8939950370788576,-4.433657646179199,5.293966293334961,59040,-0.016042223758983704,-0.006801486015319824,-0.1811872124671936,0.15145331621170044,0.33264052867889404,0.3592209815979004,0.5192070960998535,0.9397571849822998,-4.992744445800781,5.754940032958984,59040,0.01578018287198052,0.013833045959472656,-0.1916409730911255,0.22515463829040527,0.41679561138153076,0.46933393478393554,0.6559383392333983,1.1235803604125982,-4.060295104980469,4.718858480453491,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,I2,fullseen,NS,SUPERSEDED,960,96,625,625,13,13,612,322,0,0.0,0.0208,0.03880597014925373,0,0,6e6abaa6c01ff340ff582a7d53bb9b71911ce064390f0d71723297a71c55fc85,4a703b5a09eae601ab8b243d35ac8c3effd19add38c99d58387ae8a22e3ace70,2,-2,960,0.011204559526837935,0.014194488525390625,-0.17890411615371704,0.1847590208053589,0.3636631369590759,0.4037018775939942,0.5295762062072753,1.0011631977558124,-1.591592788696289,2.180508613586426,960,0.04180345344599724,0.033121347427368164,-0.155340313911438,0.22647112607955933,0.3818114399909973,0.4485788822174074,0.5946367740631102,1.1838936519622802,-1.883697509765625,2.4744529724121094,960,-0.03059889391915931,-0.0321812629699707,-0.23589682579040527,0.16727042198181152,0.4031672477722168,0.40076699256896975,0.6321184873580933,1.1124209880828833,-3.915863037109375,2.448765754699707,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN2,I2,fullseen,NS,UNKNOWN_RELATION,0,0,0,0,0,0,0,0,0,,,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,suffix,RS,ALL,1000,1000,999,999,0,0,999,1,0,0.0,0.0,0.0,0,0,3d8441c97974f7cd040c389398d91e2eb5ac18fab77a8c2eb4529838716fd31c,910868c51dec401ccf2cbed07882cec9129f71a47f0aeba20d0bc7b5fe7e4c8a,1,0,1000,0.00018932499006587024,5.252810660749674e-05,-0.00019224380230298266,0.00038590536860283464,0.0005781491709058173,0.001055371016263962,0.0018914491345640252,0.00793710027122869,-1.631590485572815,1.7075738906860352,1000,-0.10560474646091461,-0.09303045272827148,-0.6745467185974121,0.5103740692138672,1.1849207878112793,1.352186393737793,1.877637100219722,3.495442514419554,-6.616981506347656,6.635155200958252,1000,-0.10579407145098048,-0.09336574365443084,-0.6797599929814169,0.5104742981748132,1.19023429115623,1.3523012341116556,1.8776795738660397,3.49769992710513,-6.6179266335384455,6.6393873885972425,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,suffix,RS,ACTIVE_TARGET,994,994,994,994,0,0,994,0,0,0.0,0.0,,0,0,167c89fb129b9e7a1bc92c7032192ddceea9baa697f6400112111500ddda3e92,667b6cfadbf78e285b895006ac276962b2c148d5d5e549b8e8eef20fea167087,1,0,994,-0.0010587111935314777,5.3351279348134995e-05,-0.00019001874898094684,0.0003839693090412766,0.0005739880580222234,0.001052889309357852,0.0018481731443898695,0.007921677345875651,-1.631590485572815,0.3390938639640808,994,-0.10824499379701058,-0.09485149383544922,-0.6772809028625488,0.5084884166717529,1.1857693195343018,1.3517486572265625,1.9066032409667881,3.5087184047698834,-6.616981506347656,6.635155200958252,994,-0.10718628260347911,-0.09503124818729702,-0.6774835679789248,0.5086936349398457,1.1861772029187705,1.3522051860461943,1.9062634269888716,3.510841214788802,-6.6179266335384455,6.6393873885972425,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,suffix,RS,SUPERSEDED,6,6,5,5,0,0,5,1,0,0.0,0.0,0.0,0,0,da4c13757b947da5ff7515fea41b79dd7912a4dccc6141faede57a69bf6586f8,01d6261c7f9d68a0634ae03addb2ae311112971d3d134c3888f3fe0e9914d8b3,0,0,6,0.2069473194060265,-0.002195096509240102,-0.09119768912205473,0.0005953842228336725,0.0917930733448884,0.8542487319209613,1.2809113113034982,1.6222413748095281,-0.34216010570526123,1.7075738906860352,6,0.33179622888565063,0.5717074275016785,-0.06423571705818176,0.7323099374771118,0.7965456545352936,1.0577259063720703,1.217513084411621,1.345342826843262,-1.039565086364746,1.3773002624511719,6,0.12484890947962413,0.3312644511461258,-0.6986577808856964,0.6763128332677297,1.3749706141534261,1.0482377772495965,1.212963611138548,1.3447442782497094,-1.0404886595206335,1.3776894450274995,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,suffix,RS,UNKNOWN_RELATION,0,0,0,0,0,0,0,0,0,,,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,suffix,PS,ALL,2000,1000,1969,1966,7,4,1962,27,-3,-0.15,0.0035551041137633316,0.12903225806451613,0,0,561c2a3b61e3777b41070ea00087eb776c101e59310b21581b2961f321f411e2,be3dcc3a42314aa6c8cac2d016796229a10f44620a0d8f721f204573d9c7cd1a,2,1,2000,-0.017324626264908147,-0.00011885081767104566,-0.05831690225750208,0.04128799121826887,0.09960489347577095,0.33068895339965826,0.7228709287941456,1.8555274033546445,-5.1792192459106445,6.640921264886856,2000,-0.02002499861270189,0.016142845153808594,-0.5032110214233398,0.5343393683433533,1.0375503897666931,1.2048210382461555,1.9348105430603006,4.2113708114624,-9.051932334899902,9.355679035186768,2000,-0.0027003723477937456,0.022212952375411987,-0.5383797585964203,0.5943839596584439,1.1327637182548642,1.461045217514039,2.3009286241140217,4.641043457177002,-11.831870466470718,10.351259611546993,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,suffix,PS,ACTIVE_TARGET,1988,994,1962,1959,7,4,1955,22,-3,-0.15090543259557343,0.003567787971457696,0.15384615384615385,0,0,8382f962a0306a2cac5e9f50b608788262e6f4134a96a7557c882773391f5b38,a2fdadfcb77f6d68338620c23c130661f42a54e78177501fd429802bd0b6af28,2,1,1988,-0.018978962923777487,-0.00014420741354115307,-0.05799906817264855,0.04031421523541212,0.09831328340806067,0.3154188632965087,0.6933639854192732,1.8435016784071907,-5.1792192459106445,6.640921264886856,1988,-0.021609851352165883,0.014603614807128906,-0.5040687322616577,0.5343393683433533,1.038408100605011,1.2096802711486816,1.9613253593444764,4.238474540710422,-9.051932334899902,9.355679035186768,1988,-0.0026308884283883947,0.022577978670597076,-0.53737673163414,0.5974702825769782,1.1348470142111182,1.4621304035186764,2.302250246284529,4.6415274754562414,-11.831870466470718,10.351259611546993,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,suffix,PS,SUPERSEDED,12,6,7,7,0,0,7,5,0,0.0,0.0,0.0,0,0,f188991fee9feb1bb44ad46967dc83abf794128d8ee48e6185148a55694db3b7,ef41be2f87aa5e18766622ccb83149762a1a706e8044feb91578074f78eefca7,0,0,12,0.2567438135544459,0.33230161666870117,-0.24997270107269287,0.8159161061048508,1.0658888071775436,1.065271806716919,1.5049847126007072,1.9287526798248296,-1.9208478927612305,2.0346946716308594,12,0.24253227189183235,0.25365161895751953,0.04721634462475777,0.48232799768447876,0.435111653059721,0.7249435663223267,0.9209386348724362,1.1022243785858157,-0.8919129371643066,1.1475458145141602,12,-0.01421154166261355,-0.10429918766021729,-0.6385558098554611,0.27207303047180176,0.9106288403272629,0.5855638265609742,1.2353322319686404,1.8488046012818822,-0.8871488571166992,2.0021726936101913,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,suffix,PS,UNKNOWN_RELATION,0,0,0,0,0,0,0,0,0,,,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,suffix,NS,ALL,10000,1000,7056,7056,140,140,6916,2804,0,0.0,0.01984126984126984,0.04755434782608696,0,0,e9e551f08e1f033dce508fa0c2483ece0f1be8b290828ac7bf481a6202ae67ff,17007b3ea69086389b04ec3a7240a071901048c4a44cf0ca3cd4deedf999b1f2,-4,33,10000,-0.006626621236294159,-0.0002689361572265625,-0.2315669059753418,0.22708895802497864,0.45865586400032043,0.4846557617187501,0.6867042183876038,1.2386456394195569,-3.951465606689453,3.2176032066345215,10000,-0.01056010238721501,0.001033969223499298,-0.22497177124023438,0.2239975929260254,0.44896936416625977,0.49727821350097656,0.7042887210845914,1.2090623378753673,-4.525912761688232,4.841307640075684,10000,0.003933481150920852,-0.0011487007141113281,-0.27504605054855347,0.2776942253112793,0.5527402758598328,0.6054549217224121,0.8689511299133293,1.5135813832283038,-5.311152022331953,5.588420867919922,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,suffix,NS,ACTIVE_TARGET,9940,994,7008,7007,139,138,6869,2794,-1,-0.01006036217303823,0.01983447488584475,0.0470668485675307,0,0,0589d623d61fdd9a5c7f635272adf0f65fb97bb1c645881f160dede63cbd4cd3,ad8d8efcf8b6eb9422dcc18f2ceb8b80dc72dcbb978a3405a4b2d631d0463124,-4,33,9940,-0.006701477122708234,-0.0002689361572265625,-0.2311941385269165,0.22660037875175476,0.45779451727867126,0.4849055767059328,0.6874732255935666,1.237888355255128,-3.951465606689453,3.2176032066345215,9940,-0.00985244947794349,0.0013327598571777344,-0.22465062141418457,0.224503755569458,0.4491543769836426,0.4974222183227539,0.7087891817092895,1.2119662761688261,-4.525912761688232,4.841307640075684,9940,0.0031509723552352546,-0.001445770263671875,-0.27518486976623535,0.2769118547439575,0.5520967245101929,0.6041053235530857,0.8682215690612788,1.5035158634185806,-5.311152022331953,5.588420867919922,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,suffix,NS,SUPERSEDED,60,6,48,49,1,2,47,10,1,1.6666666666666667,0.020833333333333332,0.16666666666666666,0,0,f33e90c1a2dab2a51c79ccd3672e6f6797852f2d0710467c47faa0208706dc3c,ee4f92a5093e3f940446eb4d40efb43217c634860f810b90e46a264e9e5ca6aa,0,0,60,0.005774503946304322,-0.006712198257446289,-0.25600481033325195,0.2686655521392822,0.5246703624725342,0.4559634685516358,0.557081389427185,1.1628288173675492,-1.159078598022461,1.9517898559570312,60,-0.12779460102319717,-0.012685894966125488,-0.27699899673461914,0.12955212593078613,0.4065511226654053,0.40435452461242677,0.4893052101135253,0.7083667945861812,-2.3207874298095703,0.7704076766967773,60,0.1335691049695015,0.07161414623260498,-0.24250081181526184,0.42220190167427063,0.6647027134895325,0.7113877296447756,1.0120090603828427,1.5451859045028686,-0.7390880584716797,1.5482611656188965,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,suffix,NS,UNKNOWN_RELATION,0,0,0,0,0,0,0,0,0,,,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,entry_old,RS,ALL,5000,5000,4978,4976,3,1,4975,21,-2,-0.04,0.0006026516673362796,0.045454545454545456,0,0,cd841b6e61bf9ac05a532be0efce66ec0f65516590256c3253e2ef1938fc3d9a,3a8d8522b604cb63ae6794f0cd4a2bb974e229e4e8a6ca720860fb43cbac50e9,-5,-2,5000,0.0040730615026805025,3.7720848922617733e-05,-0.00037786949542351067,0.0007456128369085491,0.0011234823323320597,0.004889848642051222,0.01998351905494931,0.2436111430078747,-1.8355064392089844,6.324069321155548,5000,-0.03986244288682938,-0.02756357192993164,-0.26196742057800293,0.18862390518188477,0.4505913257598877,0.44912433624267606,0.6255619525909426,1.029439706802369,-4.3052568435668945,2.8815956115722656,5000,-0.043935504389509876,-0.028556603705510497,-0.26653875899501145,0.19517828404786997,0.4617170430428814,0.45763321782578736,0.6302173641743143,1.0518202194846542,-9.481447994709015,2.9078044798225164,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,entry_old,RS,ACTIVE_TARGET,4910,4910,4897,4896,2,1,4895,12,-1,-0.020366598778004074,0.0004084133142740453,0.07692307692307693,0,0,a33a9ad2716e4ded088e5fc88940747459f82f064d9213d6b05e0fe481f73812,70b2b8a1c9f0b8e0b346e8a2cb3b5aa1a71889eaf37dd6d2734f1fcd24f56224,-6,-1,4910,0.004078073281552324,3.8262136513367295e-05,-0.00035973903868580237,0.0007183910347521305,0.0010781300734379329,0.004439055593684317,0.015500563988462095,0.18720377773046443,-1.145535945892334,6.324069321155548,4910,-0.04127356924131786,-0.02923727035522461,-0.26276248693466187,0.18773341178894043,0.4504958987236023,0.44190750122070316,0.6215504169464116,1.021656789779662,-4.3052568435668945,2.8815956115722656,4910,-0.04535164252287018,-0.02882577374111861,-0.2665442244615406,0.19284962821984664,0.4593938526813872,0.45470249321952017,0.6293567417444138,1.0487416641786682,-9.481447994709015,2.9078044798225164,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,entry_old,RS,SUPERSEDED,90,90,81,80,1,0,80,9,-1,-1.1111111111111112,0.012345679012345678,0.0,0,0,5ccd65a9e45ddb4cafad1ea92322d13bb2ca5a0bff825223c6ebacf8564f9b21,0342a50e6ee79b07d228e480f8895306627cc865670f88a0cd1b9741e32ae0db,1,-1,90,0.0037996411220067076,-0.0011802534572780132,-0.08017024397850037,0.14488041400909424,0.2250506579875946,0.42931017875671396,0.7643608570098875,0.9311628317832945,-1.8355064392089844,1.1714515686035156,90,0.037122339341375564,0.05331254005432129,-0.17425084114074707,0.26763367652893066,0.44188451766967773,0.6048480987548829,0.810078454017639,1.1381721162796021,-1.5845861434936523,1.1576781272888184,90,0.033322698219368854,-0.008575439453125,-0.2617877721786499,0.3016885854303837,0.5634763576090336,0.5511470317840577,0.7388300977647302,1.1937775897979737,-0.774763286113739,1.2019453048706055,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,entry_old,RS,UNKNOWN_RELATION,0,0,0,0,0,0,0,0,0,,,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,entry_old,PS,ALL,10000,5000,9644,9646,27,29,9617,327,2,0.02,0.002799668187474077,0.08146067415730338,0,0,1af2f62c84d42f8c2ea43a6f1d38fc060f608cc2ca45f73cd8c1f6fad5b47e9a,c6695615be1145b76902660246ae0d4905432c34f39ec6ec397a7ebaa49dffe9,-11,0,10000,0.0032899621220458357,0.00021011242642998695,-0.03350252751260996,0.037268017418682575,0.07077054493129253,0.19959484338760386,0.359537565708159,0.7873749876022359,-3.1044044494628906,5.686322212219238,10000,-0.01569792651934549,-0.007393598556518555,-0.22384285926818848,0.20853745937347412,0.4323803186416626,0.44482440948486335,0.6182233810424802,1.066712760925293,-4.972757339477539,3.8858795166015625,10000,-0.018987888641391327,-0.008841633796691895,-0.2530263364315033,0.2278358917683363,0.4808622281998396,0.49989914596080787,0.6978381544351572,1.250777769587005,-10.557854652404785,4.908852934837341,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,entry_old,PS,ACTIVE_TARGET,9820,4910,9517,9516,25,24,9492,279,-1,-0.010183299389002037,0.002626878217925817,0.07920792079207921,0,0,41e9b63ba1d3658a48b9c164df0da2c3ecabc92b202d9d322bfbbc05e2c5f241,59116b614150d0038e43f19df7f72472636becbe5b70aff2a4608ac292d68fad,-9,-1,9820,0.002600718074343922,0.00019034184515476227,-0.03205184079706669,0.03511720150709152,0.06716904230415821,0.19157687425613407,0.347902098298072,0.7733676624298093,-3.1044044494628906,5.686322212219238,9820,-0.01563230983708092,-0.00766301155090332,-0.22350716590881348,0.20755767822265625,0.4310648441314697,0.4439646005630494,0.6177639007568356,1.0522719240188596,-4.972757339477539,2.834792137145996,9820,-0.01823302791142484,-0.008341619744896889,-0.25076406449079514,0.2274067373946309,0.47817080188542604,0.49989914596080787,0.6961706381291138,1.239059338569641,-10.557854652404785,4.908852934837341,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,entry_old,PS,SUPERSEDED,180,90,127,130,2,5,125,48,3,1.6666666666666667,0.015748031496062992,0.09433962264150944,0,0,011d00a5ba43b85b756c5e998ae0f17aaa4d2080f302da6427148d9f32253f76,bcb243563bc4aa2833138f8d0510e0849d52c618142a3f522654edb0458fd5e0,-2,1,180,0.04089205405778355,0.05523681640625,-0.19193482398986816,0.2680565118789673,0.45999133586883545,0.5176975727081298,0.76119430065155,1.4089674758911155,-1.5620536804199219,4.03248405456543,180,-0.019277681074001723,0.0003107590600848198,-0.24986600875854492,0.2429133653640747,0.49277937412261963,0.5253437757492065,0.6218428611755366,1.4630300664901768,-1.8541831970214844,3.8858795166015625,180,-0.06016973513178527,-0.05127668380737305,-0.3108348846435547,0.26273518800735474,0.5735700726509094,0.49926875829696654,0.7096935272216793,1.3307076388597492,-2.0886147022247314,1.8456840515136719,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,entry_old,PS,UNKNOWN_RELATION,0,0,0,0,0,0,0,0,0,,,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,entry_old,NS,ALL,50000,5000,34375,34417,727,769,33648,14856,42,0.084,0.02114909090909091,0.049216,0,0,03cf69604597a6686e678e3d28f20e8afa0c40922c75d0f3cefa9c8fc7e324e9,6eef9c393f18a11225294799220fb891e1c05e533d7b8ca2646aaf9168751968,15,54,50000,-0.009708847472205597,-0.0005590589862549677,-0.23487186431884766,0.22060513496398926,0.4554769992828369,0.47714672088623034,0.6689995765686032,1.1588590764999391,-5.498159408569336,8.237395286560059,50000,-0.007314597373588476,-0.00029067695140838623,-0.22450780868530273,0.22161543369293213,0.44612324237823486,0.4821467399597168,0.6913759469985954,1.2476867151260396,-6.212320402264595,7.239326477050781,50000,-0.0023942500986171215,-0.004035472869873047,-0.2784968614578247,0.26383280754089355,0.5423296689987183,0.5846642017364501,0.8267756462097146,1.4585256385803234,-8.682473182678223,10.783356189727783,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,entry_old,NS,ACTIVE_TARGET,49100,4910,33798,33838,715,755,33083,14547,40,0.0814663951120163,0.021155097934789042,0.04933995556136453,0,0,96ba3e9c79ce6f4584ff340f67671de57355bfed301ce3d112054f6bb435bc72,91d15cd3d30409463c3dcd6f9d0e485f976f2a2d554668e76834c017a05c1d83,13,50,49100,-0.010244205768968008,-0.0009527206420898438,-0.23530960083007812,0.21960771083831787,0.454917311668396,0.476114559173584,0.6687014579772947,1.1588590764999391,-5.498159408569336,8.237395286560059,49100,-0.008510451461733822,-0.0008808961138129234,-0.22512221336364746,0.2194254994392395,0.44454771280288696,0.47836837768554685,0.6905619859695431,1.239508743286135,-6.212320402264595,7.239326477050781,49100,-0.0017337543072341876,-0.0036211907863616943,-0.2777334451675415,0.264650821685791,0.5423842668533325,0.5855338096618652,0.8279601454734792,1.4585256385803234,-8.682473182678223,10.783356189727783,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,entry_old,NS,SUPERSEDED,900,90,577,579,12,14,565,309,2,0.2222222222222222,0.02079722703639515,0.043343653250773995,0,0,e8a649115458b5939177521ca58ab4eb4b46761bdef16b2d527a38c4d68bfe61,bc6a2e2c510584625d6fe8701c9c886ab81bf4ac17ee6b50943343effced467d,2,4,900,0.019497921828943717,0.032877206802368164,-0.21562451124191284,0.2782437801361084,0.49386829137802124,0.531708151102066,0.7444427967071533,1.1551926136016843,-3.5135555267333984,1.819331169128418,900,0.05792588676856313,0.04925417900085449,-0.1766696572303772,0.33855128288269043,0.5152209401130676,0.623357152938843,0.8043428421020508,1.3968694496154785,-2.512528419494629,1.8795404434204102,900,-0.03842796493961941,-0.029756486415863037,-0.3103223443031311,0.23520416021347046,0.5455265045166016,0.5287137031555176,0.765613555908203,1.4559564590454102,-2.7656350135803223,3.4969701766967773,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,entry_old,NS,UNKNOWN_RELATION,0,0,0,0,0,0,0,0,0,,,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,0,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,fullseen,RS,ALL,6000,6000,5977,5975,3,1,5974,22,-2,-0.03333333333333333,0.0005019240421616195,0.043478260869565216,0,0,c03f7503119d0bbfd06a9cde4ba3ac13024bd7c628dac9c6ee777e5e7508d24f,ae536377f2b798faeea8b3310d285ca2377821950513717693daa7b593c23e9c,-4,-2,6000,0.003425772083911397,4.0519225876778364e-05,-0.0003265699779149145,0.000649095862172544,0.0009756658400874585,0.0038381476420909283,0.014628867246210632,0.22883974194526688,-1.8355064392089844,6.324069321155548,6000,-0.05081949348251025,-0.03376960754394531,-0.29259490966796875,0.21715307235717773,0.5097479820251465,0.5318120002746587,0.8045825481414798,1.8355224895477296,-6.616981506347656,6.635155200958252,6000,-0.05424526556642165,-0.034668294014409184,-0.29751533397939056,0.22120842451113276,0.5187237584905233,0.5399931247331553,0.8169196314658627,1.843275715920609,-9.481447994709015,6.6393873885972425,,60
CROSS_POLICY_SAME_ITEMS_DIFFERENT_TRAJECTORIES,FROZEN4,I4,fullseen,RS,ACTIVE_TARGET,5904,5904,5891,5890,2,1,5889,12,-1,-0.016937669376693765,0.00033950093362756747,0.07692307692307693,0,0,f3251744fb0eb1333c70a36e7bf6c6442497aafd28a1332ad5a696a057fe2fff,86358e102508629daca411faeb3c6965509dfbd87c940e90f1175867b7d2e8b2,-5,-1,5904,0.0032132420199951933,4.089178401045501e-05,-0.00031436170684173703,0.0006279121444094926,0.0009422738512512296,0.003598710714140903,0.011368470825254889,0.15650004863739073,-1.631590485572815,6.324069321155548,5904,-0.05254890731861436,-0.035546302795410156,-0.29359006881713867,0.21582388877868652,0.5094139575958252,0.5294251441955564,0.8021445274353025,1.836147794723511,-6.616981506347656,6.635155200958252,5904,-0.055762149338609554,-0.03490152180893347,-0.2982579800882377,0.21959734946722165,0.5178553295554593,0.5386104011296992,0.8197859465857599,1.8455696391942917,-9.481447994709015,6.6393873885972425,,60
