policy,batch,chunk,requests,gamma,cap,history_appends,solve,current_residual,current_residual_norm,current_targets_norm,realization_scope,prior_write_actual_readout_change_norm,prior_write_remaining_fixed_target_residual_norm,prior_write_readout_to_residual_cosine,predicted_realization,actual_delta_norm,native_candidate_delta_norm,write_seconds,keys_seconds,readout_seconds,solve_seconds
FROZEN4,59,2,100,0.75,0,0,1,CPU_EXACT_PASS,6.410983670226632,49.625405070653194,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,7.0290934513175305,6.410983670404745,0.9756911161422687,NA_CANONICAL_KC_NOT_SAVED,1.6805652429999136,2.2407536576764726,14.58123311214149,3.7481442485004663,0.49318200536072254,0.11956131178885698
FROZEN4,59,3,100,1.0,0,0,1,CPU_EXACT_PASS,3.5351164164375453,49.625405070653194,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,3.0861710184967768,3.535116416508527,0.9635420691267412,NA_CANONICAL_KC_NOT_SAVED,1.149478589744661,1.149478589744661,14.90979959256947,3.7527522053569555,0.4942371482029557,0.11974491272121668
FROZEN4,60,0,100,0.75,24,0,1,CPU_EXACT_PASS,29.086562409472617,48.57882247533987,NA_FIRST_CHUNK_NO_PRIOR_WRITE,NA,NA,NA,NA_CANONICAL_KC_NOT_SAVED,8.324541117140717,11.099388156323837,15.467414634302258,3.6045230673626065,0.4291938776150346,0.11940440535545349
FROZEN4,60,1,100,0.75,0,0,1,CPU_EXACT_PASS,12.16368291101381,48.57882247533987,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,17.185600351787254,12.163682910734268,0.9936760721940949,NA_CANONICAL_KC_NOT_SAVED,3.4619364967446558,4.61591533002095,15.85631107352674,3.6054391879588366,0.430434700101614,0.11956843640655279
FROZEN4,60,2,100,0.75,0,0,1,CPU_EXACT_PASS,5.458961410124141,48.57882247533987,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,6.931170947643034,5.458961410091383,0.9856415643234178,NA_CANONICAL_KC_NOT_SAVED,1.5097892652547864,2.0130523533757234,15.215281581506133,3.6126017570495605,0.42433072812855244,0.11950741522014141
FROZEN4,60,3,100,1.0,0,0,1,CPU_EXACT_PASS,2.760955952202784,48.57882247533987,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,2.887905690639381,2.7609559524386484,0.9678860621534129,NA_CANONICAL_KC_NOT_SAVED,0.9555623830942492,0.9555623830942492,14.448801100254059,3.6085972199216485,0.42534490395337343,0.11970801372081041
I4,51,0,100,0.75,6,0,1,CPU_EXACT_PASS,28.280577694688365,47.34855778404207,NA_FIRST_CHUNK_NO_PRIOR_WRITE,NA,NA,NA,NA_CANONICAL_KC_NOT_SAVED,8.058243029541648,10.744324038532854,14.30198581609875,3.522389600984752,0.374285327270627,0.1523425029590726
I4,51,1,100,0.75,6,0,1,CPU_EXACT_PASS,12.038819644353785,47.35285407361601,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,16.763895677404815,11.806663965533962,0.9928670595901716,NA_CANONICAL_KC_NOT_SAVED,3.4132748816436687,4.5510331763705985,14.731555711477995,3.518559619784355,0.3761844467371702,0.11987828277051449
I4,51,2,100,0.75,6,0,1,CPU_EXACT_PASS,5.869975944402756,47.34135445890648,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,6.857465253638511,5.397780455581457,0.9861330101517284,NA_CANONICAL_KC_NOT_SAVED,1.6367420013825817,2.182322668388533,14.228409222327173,3.5172856571152806,0.37406623270362616,0.11986083723604679
I4,51,3,100,1.0,6,0,1,CPU_EXACT_PASS,3.81243662563819,47.324572191239376,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,3.173473543309105,2.8430123848153577,0.9782159941023671,NA_CANONICAL_KC_NOT_SAVED,1.4064716163736126,1.4064716163736126,14.399570998735726,3.5198138123378158,0.3752224547788501,0.11986454483121634
I4,52,0,100,0.75,6,0,1,CPU_EXACT_PASS,28.48292423328831,47.732016131402595,NA_FIRST_CHUNK_NO_PRIOR_WRITE,NA,NA,NA,NA_CANONICAL_KC_NOT_SAVED,8.021913400359159,10.695884534156592,15.540414150804281,3.8369206842035055,0.44032012205570936,0.11993860639631748
I4,52,1,100,0.75,6,0,1,CPU_EXACT_PASS,11.5378255968172,47.734709720759966,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,17.36261377414804,11.267239847289948,0.9966742808321322,NA_CANONICAL_KC_NOT_SAVED,3.2591783953172735,4.345571193438642,14.323864359408617,3.8433973798528314,0.44020696077495813,0.11982015054672956
I4,52,2,100,0.75,6,0,1,CPU_EXACT_PASS,5.207406678776365,47.721520316971265,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,6.898451069483301,4.7450950571490536,0.9937674824717478,NA_CANONICAL_KC_NOT_SAVED,1.4669168089925564,1.9558890786107366,15.635745613835752,3.8487415174022317,0.44017228204756975,0.11983335111290216
I4,52,3,100,1.0,6,0,1,CPU_EXACT_PASS,3.3270443594201216,47.703814291345694,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,3.033561985707382,2.2493199032049467,0.9894334535397716,NA_CANONICAL_KC_NOT_SAVED,1.248154549639504,1.248154549639504,14.222913827747107,3.843520689755678,0.43974160123616457,0.11968541610985994
I4,53,0,100,0.75,6,0,1,CPU_EXACT_PASS,28.93443645513016,48.433571294537785,NA_FIRST_CHUNK_NO_PRIOR_WRITE,NA,NA,NA,NA_CANONICAL_KC_NOT_SAVED,8.230788513510413,10.974384685089198,14.506722662597895,3.5809429762884974,0.3786274893209338,0.11985397152602673
I4,53,1,100,0.75,6,0,1,CPU_EXACT_PASS,12.653287629133047,48.44777331002949,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,17.048966449646116,12.342481396371932,0.9887772151182502,NA_CANONICAL_KC_NOT_SAVED,3.538341284885096,4.717788380489656,15.081946239806712,3.574125114828348,0.3808944830670953,0.1197350025177002
I4,53,2,100,0.75,6,0,1,CPU_EXACT_PASS,6.558886019771678,48.44331047765001,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,7.043067553980011,6.177101487646273,0.9625102868090942,NA_CANONICAL_KC_NOT_SAVED,1.6934937708019706,2.2579916942008453,14.918858491815627,3.5746157811954618,0.3804230075329542,0.11985931172966957
I4,53,3,100,1.0,6,0,1,CPU_EXACT_PASS,4.689007074190874,48.43432823711441,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,3.2200096417594146,4.011260970201257,0.8829972806089647,NA_CANONICAL_KC_NOT_SAVED,1.4210421072127786,1.4210421072127786,15.18180956877768,3.574839448556304,0.38064178451895714,0.11985079012811184
I4,54,0,100,0.75,6,0,1,CPU_EXACT_PASS,29.219436215199032,48.88853367272864,NA_FIRST_CHUNK_NO_PRIOR_WRITE,NA,NA,NA,NA_CANONICAL_KC_NOT_SAVED,8.28823263051869,11.050976839799361,15.033089990727603,3.746031383983791,0.43410878349095583,0.11982303857803345
I4,54,1,100,0.75,6,0,1,CPU_EXACT_PASS,12.243202019583505,48.902103652540845,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,17.617041673529208,11.808006226194351,0.9953245671003547,NA_CANONICAL_KC_NOT_SAVED,3.5072712751006407,4.676361700776117,14.944964527152479,3.757540042512119,0.43184718675911427,0.11992582958191633
I4,54,2,100,0.75,6,0,1,CPU_EXACT_PASS,5.792681554271922,48.8929894392275,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,7.19609508215567,5.208242302213485,0.9906218015941504,NA_CANONICAL_KC_NOT_SAVED,1.6694586051316767,2.225944806431566,15.739670033566654,3.7487390683963895,0.4320734981447458,0.11991080548614264
I4,54,3,100,1.0,6,0,1,CPU_EXACT_PASS,3.9433252992996324,48.877820055267385,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,3.2888486898280216,2.626067399578015,0.9835430517450032,NA_CANONICAL_KC_NOT_SAVED,1.5048309156016646,1.5048309156016646,15.183986394666135,3.7485878244042397,0.42971358075737953,0.11992620211094618
I4,55,0,100,0.75,6,0,1,CPU_EXACT_PASS,28.985018322353095,48.47385990297374,NA_FIRST_CHUNK_NO_PRIOR_WRITE,NA,NA,NA,NA_CANONICAL_KC_NOT_SAVED,8.228127534650758,10.970836713816713,13.537588002160192,3.6337755229324102,0.3760627545416355,0.1197720617055893
I4,55,1,100,0.75,6,0,1,CPU_EXACT_PASS,12.43452592762272,48.48815672049626,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,17.135873612110302,12.19270748140474,0.9916849628320095,NA_CANONICAL_KC_NOT_SAVED,3.509116646743996,4.678822195514093,15.18401039019227,3.6403581956401467,0.3756359573453665,0.11984296329319477
I4,55,2,100,0.75,6,0,1,CPU_EXACT_PASS,6.107244943404163,48.484920316313904,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,7.022236388253766,5.702649022594856,0.98151972585407,NA_CANONICAL_KC_NOT_SAVED,1.6756168934381184,2.2341558576766745,15.83750440645963,3.6392244957387447,0.3751040557399392,0.1198564488440752
I4,55,3,100,1.0,6,0,1,CPU_EXACT_PASS,4.03931176241007,48.47593549339659,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,3.205632094539077,3.1272674382432744,0.9652550398534518,NA_CANONICAL_KC_NOT_SAVED,1.4401861666849947,1.4401861666849947,15.19626950379461,3.6407822957262397,0.3752513527870178,0.11989161185920238
I4,56,0,100,0.75,6,0,1,CPU_EXACT_PASS,28.82898866678372,48.35208755964268,NA_FIRST_CHUNK_NO_PRIOR_WRITE,NA,NA,NA,NA_CANONICAL_KC_NOT_SAVED,8.175721525804235,10.900962033609908,19.517879041843116,3.6646414268761873,0.43999854754656553,0.11979374010115862
I4,56,1,100,0.75,6,0,1,CPU_EXACT_PASS,12.334144631438416,48.36017166150876,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,17.097847840896605,12.013182223101802,0.9932068406775219,NA_CANONICAL_KC_NOT_SAVED,3.468440717977555,4.6245876227152865,21.962726395577192,3.6731392154470086,0.44046888686716557,0.11981559544801712
I4,56,2,100,0.75,6,0,1,CPU_EXACT_PASS,5.887315958316264,48.35497206309938,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,7.052329259930111,5.515036290475875,0.9855258514581721,NA_CANONICAL_KC_NOT_SAVED,1.613037645185951,2.1507168603660896,14.852115399204195,3.6729349615052342,0.4399100597947836,0.11980365682393312
I4,56,3,100,1.0,6,0,1,CPU_EXACT_PASS,3.7140996821902097,48.34153837312355,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,3.168993686932455,2.8948840408995484,0.9734393338123076,NA_CANONICAL_KC_NOT_SAVED,1.3355248230389807,1.3355248230389807,28.592971966601908,3.672854424454272,0.4397284323349595,0.11976760067045689
I4,57,0,100,0.75,6,0,1,CPU_EXACT_PASS,29.08381738309714,48.64320276762188,NA_FIRST_CHUNK_NO_PRIOR_WRITE,NA,NA,NA,NA_CANONICAL_KC_NOT_SAVED,8.203068408576529,10.937424543953616,14.163295882754028,3.9926704335957766,0.5761133320629597,0.1197481257840991
I4,57,1,100,0.75,6,0,1,CPU_EXACT_PASS,12.566867039271116,48.65048012984125,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,17.169889247732264,12.309612615706524,0.9904029503247898,NA_CANONICAL_KC_NOT_SAVED,3.495793830182478,4.661058440936326,14.922848729416728,3.9908817000687122,0.5745544144883752,0.11991047393530607
I4,57,2,100,0.75,6,0,1,CPU_EXACT_PASS,6.292222751439937,48.63884996553451,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,7.045696284362768,5.872041163910526,0.9774258199843359,NA_CANONICAL_KC_NOT_SAVED,1.684208349520481,2.2456111329091826,14.719357847236097,4.001148572191596,0.5729313315823674,0.11989990528672934
I4,57,3,100,1.0,6,0,1,CPU_EXACT_PASS,4.159165391785803,48.61944835171344,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,3.241665083292508,3.326875641638994,0.95680307491112,NA_CANONICAL_KC_NOT_SAVED,1.4447431405432531,1.4447431405432531,14.763470284640789,3.999730068258941,0.5784866707399487,0.11965222377330065
I4,58,0,100,0.75,6,0,1,CPU_EXACT_PASS,28.939790296840947,48.424839591962424,NA_FIRST_CHUNK_NO_PRIOR_WRITE,NA,NA,NA,NA_CANONICAL_KC_NOT_SAVED,8.110055198721408,10.813406931384092,14.685917264781892,3.886252485215664,0.4346837643533945,0.11971221957355738
I4,58,1,100,0.75,6,0,1,CPU_EXACT_PASS,13.014188108869583,48.43670327237775,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,16.757196118044526,12.705596294427199,0.9865794585548825,NA_CANONICAL_KC_NOT_SAVED,3.5465635353521514,4.728751380715869,14.426883201114833,3.878914083354175,0.43256265483796597,0.1198065709322691
I4,58,2,100,0.75,6,0,1,CPU_EXACT_PASS,6.75528248116551,48.4306495358225,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,7.037104990246016,6.4120314335860416,0.9705803964915286,NA_CANONICAL_KC_NOT_SAVED,1.7437625113191155,2.325016681788851,15.320207105018198,3.88156592939049,0.433844281360507,0.1198973311111331
I4,58,3,100,1.0,6,0,1,CPU_EXACT_PASS,4.471130131855201,48.41996038466636,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,3.283801374993424,3.7789411302680467,0.9497539916977898,NA_CANONICAL_KC_NOT_SAVED,1.4888244354661202,1.4888244354661202,14.870983975939453,3.877610201947391,0.4339338028803468,0.11987283453345299
I4,59,0,100,0.75,6,0,1,CPU_EXACT_PASS,29.642822169572046,49.60192210526475,NA_FIRST_CHUNK_NO_PRIOR_WRITE,NA,NA,NA,NA_CANONICAL_KC_NOT_SAVED,8.371785056298206,11.162380074487935,15.735789795406163,3.7555253375321627,0.4944829801097512,0.1196930781006813
I4,59,1,100,0.75,6,0,1,CPU_EXACT_PASS,13.420103106073471,49.61593247351881,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,17.069598822844554,13.081781840327855,0.9871074103202021,NA_CANONICAL_KC_NOT_SAVED,3.709097607088179,4.945463475886686,16.0910571385175,3.767738309688866,0.49561238195747137,0.1198442243039608
I4,59,2,100,0.75,6,0,1,CPU_EXACT_PASS,6.917177319980577,49.61151890175098,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,7.250015681614024,6.532280245346103,0.9763571557327541,NA_CANONICAL_KC_NOT_SAVED,1.8341279176399878,2.4455038896701016,15.3343590432778,3.7691842718049884,0.49637558963149786,0.11989342607557774
I4,59,3,100,1.0,6,0,1,CPU_EXACT_PASS,4.492095506176684,49.60204605269629,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,3.433672410762997,3.711360637280476,0.9654884178576824,NA_CANONICAL_KC_NOT_SAVED,1.5566663756074448,1.5566663756074448,18.260400837287307,3.7709914492443204,0.4967244630679488,0.11987859942018986
I4,60,0,100,0.75,6,0,1,CPU_EXACT_PASS,29.078183400938073,48.615775702330254,NA_FIRST_CHUNK_NO_PRIOR_WRITE,NA,NA,NA,NA_CANONICAL_KC_NOT_SAVED,8.322220284668836,11.096293713364,16.306896163150668,3.6263764444738626,0.43266085907816887,0.11984474863857031
I4,60,1,100,0.75,6,0,1,CPU_EXACT_PASS,12.487325202030288,48.61728096310561,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,17.180859272686188,12.15986120673733,0.9936788904370856,NA_CANONICAL_KC_NOT_SAVED,3.5551990985771598,4.740265465389451,18.774160069413483,3.6262060245499015,0.4329882999882102,0.1198778348043561
I4,60,2,100,0.75,6,0,1,CPU_EXACT_PASS,6.069932243456451,48.60573510784235,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,7.1305928603047715,5.583392540027336,0.9860757283405289,NA_CANONICAL_KC_NOT_SAVED,1.6948254095680106,2.25976721330499,22.27450990770012,3.6279902271926403,0.43140336126089096,0.11991674825549126
I4,60,3,100,1.0,6,0,1,CPU_EXACT_PASS,4.008042764974812,48.58894519301048,NEXT_CHUNK_CURRENT_Y_AFTER_PREVIOUS_WRITE_SAME_BATCH,3.2808779318690147,2.9786227537111665,0.9725486905284396,NA_CANONICAL_KC_NOT_SAVED,1.4786414507344232,1.4786414507344232,14.618217255920172,3.6283058151602745,0.43564821034669876,0.1196516677737236
