policy,batch,chunk,request_index,u_norm,Z_norm,u_chunk_displacement_norm,Z_chunk_displacement_norm,stored_aj_minus_a0_norm,aj_scope,adam_m_norm,adam_v_norm,adam_t,clamp_max_norm,cumulative_clamp_hits,zero_step,early_stop,current_residual_norm
FROZEN2,51,0,37,3.048592329723872,5.094096004053543,3.048592329723872,3.048592332933657,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.15672638473443556,0.008494515149716277,24,3.0485923290252686,24,False,False,3.0485928827443374
FROZEN2,51,0,38,2.5131601916543205,4.221671643243883,2.5131601916543205,2.5131601922926183,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.24724057244150754,0.02590405552770489,24,2.513160228729248,24,False,False,2.513159579582178
FROZEN2,51,0,39,3.0864265445070034,5.120871221866973,3.0864265445070034,3.086426541888312,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.272946373425259,0.019432945444590285,24,3.0864264965057373,24,False,False,3.086427035862251
FROZEN2,51,0,40,2.644165390536468,4.4139954205162075,2.644165390536468,2.6441653900283364,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.30273650547437025,0.02783262463110576,24,2.644165277481079,24,False,False,2.6441655219293314
FROZEN2,51,0,41,3.0233510193888766,5.110518277598794,3.0233510193888766,3.0233510191899184,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.2848342225867322,0.02515658019820799,24,3.023350954055786,24,False,False,3.023350817143356
FROZEN2,51,0,42,2.8228325169097817,4.711765159386538,2.8228325169097817,2.8228325171882083,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.31244491012715186,0.03691252644695878,24,2.8228323459625244,24,False,False,2.8228321885292216
FROZEN2,51,0,43,2.2769893148579095,3.8139575148889606,2.2769893148579095,2.2769893146768765,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.2818612177537477,0.033690423395768845,24,2.276989221572876,24,False,False,2.2769894746614927
FROZEN2,51,0,44,3.153974964035554,5.325156446010233,3.153974964035554,3.153974966128001,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.38489695861557405,0.04926101567127422,24,3.153975009918213,24,False,False,3.153975234737113
FROZEN2,51,0,45,2.609209004406946,4.37045028594569,2.609209004406946,2.609209004530084,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.2466036383943586,0.023419687368442518,24,2.6092090606689453,24,False,False,2.609208693018802
FROZEN2,51,0,46,2.9205735447155208,4.892524867103336,2.9205735447155208,2.920573543695458,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.25922092644095357,0.026959257935494786,24,2.9205737113952637,24,False,False,2.920573991374236
FROZEN2,51,0,47,2.9965741109954824,5.001753676776711,2.9965741109954824,2.996574108790349,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.1410631934646879,0.007587659643225773,24,2.9965741634368896,24,False,False,2.996574031373588
FROZEN2,51,0,48,2.583464395275981,4.414641356012626,2.583464395275981,2.583464394438497,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.31975676867399533,0.0355049284463637,24,2.5834643840789795,24,False,False,2.5834641063558723
FROZEN2,51,0,49,3.010725367410044,5.062971740502377,3.010725367410044,3.0107253687391737,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.29151424374558493,0.03129857926437274,24,3.010725259780884,24,False,False,3.0107255503809087
FROZEN2,51,0,50,2.4499481355282877,4.146429262038312,2.4499481355282877,2.4499481383131294,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.26438931797052173,0.028733052830129203,24,2.4499480724334717,24,False,False,2.4499486961406496
FROZEN2,51,0,51,2.721132733991664,4.619066453523831,2.721132733991664,2.72113273841815,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.18231026356185073,0.014291936896526513,24,2.721132755279541,24,False,False,2.721132748413999
FROZEN2,51,0,52,2.7358041517754725,4.56033392812576,2.7358041517754725,2.735804151766126,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.21398173375520846,0.015833990987460283,24,2.7358040809631348,24,False,False,2.7358044106456187
FROZEN2,51,0,53,2.395541399108853,4.041964203196178,2.395541399108853,2.3955413969745267,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.530157880357502,0.10724676239777113,24,2.3955414295196533,24,False,False,2.395540910664394
FROZEN2,51,0,54,2.76218300572665,4.623283335209489,2.76218300572665,2.7621830055969134,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.34974974442276857,0.04649157738793767,24,2.7621829509735107,24,False,False,2.7621834020097076
FROZEN2,51,0,55,3.008835369624609,4.885454189088127,3.008835369624609,3.008835368086429,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.27871430668467745,0.03269903407598291,24,3.0088353157043457,24,False,False,3.0088351700437657
FROZEN2,51,0,56,3.540375244088824,5.957081395966322,3.540375244088824,3.5403752423272947,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.20169261028117125,0.015184664827721154,24,3.540375232696533,24,False,False,3.540375243582088
FROZEN2,51,0,57,2.4906235856107126,4.119057598514859,2.4906235856107126,2.4906235876405156,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.25846372261401945,0.028540511371030777,24,2.490623712539673,24,False,False,2.490623359492505
FROZEN2,51,0,58,2.7932329526247717,4.741600983030058,2.7932329526247717,2.793232956640472,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.2486747094491945,0.01968028289330728,24,2.7932329177856445,24,False,False,2.7932334059338784
FROZEN2,51,0,59,2.249599425809291,3.7868645203062568,2.249599425809291,2.2495994265936363,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.5343665561136196,0.07649264868857995,24,2.2495994567871094,24,False,False,2.2495996212651956
FROZEN2,51,0,60,2.3426915343198944,3.9356213749936044,2.3426915343198944,2.3426915353325772,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.27978285247024,0.03045080256067582,24,2.342691421508789,24,False,False,2.342691790000541
FROZEN2,51,0,61,2.3296461251066494,3.932844269799318,2.3296461251066494,2.329646124630967,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.46711587704063895,0.0571923891589662,24,2.329646110534668,24,False,False,2.3296462071947275
FROZEN2,51,0,62,2.8717650414800375,4.796623290538779,2.8717650414800375,2.8717650442347913,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.2621642085909351,0.02270639739840075,24,2.87176513671875,24,False,False,2.871765186934864
FROZEN2,51,0,63,3.1335624083218536,5.185038995102443,3.1335624083218536,3.133562407446581,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.1292783299597095,0.005436025117044409,24,3.1335625648498535,24,False,False,3.1335625863085643
FROZEN2,51,0,64,2.97045604154631,5.0320395364504265,2.97045604154631,2.9704560407011322,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.21809408048664478,0.014272734308428736,24,2.970456123352051,24,False,False,2.9704561560138236
FROZEN2,51,0,65,2.560570058425266,4.305717446395119,2.560570058425266,2.5605700598183603,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.64920729598253,0.10957763807496254,24,2.560570240020752,24,False,False,2.5605702751869783
FROZEN2,51,0,66,2.555092232448943,4.2380194562993045,2.555092232448943,2.55509223495756,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.1619591983612386,0.009954743114469934,24,2.5550923347473145,24,False,False,2.5550921287368342
FROZEN2,51,0,67,3.6851419564360564,6.216471938564739,3.6851419564360564,3.6851419526926477,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.10089409359005766,0.004146387293546244,24,3.6851420402526855,24,False,False,3.68514164944867
FROZEN2,51,0,68,3.040150099204295,5.09630395770405,3.040150099204295,3.0401501027502387,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.043094605495996266,0.001177464415264892,24,3.0401501655578613,24,False,False,3.0401500466121556
FROZEN2,51,0,69,3.1934372336741625,5.334611521051302,3.1934372336741625,3.1934372287691755,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.5194093565629193,0.07859242975837702,24,3.193437099456787,24,False,False,3.1934373442163575
FROZEN2,51,0,70,3.0713103520871625,5.134273535283709,3.0713103520871625,3.0713103512678384,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.220690560611671,0.015640901989610632,24,3.071310520172119,24,False,False,3.0713097066215247
FROZEN2,51,0,71,2.893541822564329,4.859609810722689,2.893541822564329,2.893541821017807,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.23846333944381995,0.0181673061568575,24,2.8935418128967285,24,False,False,2.893541685934844
FROZEN2,51,0,72,3.283055359190624,5.578789263409427,3.283055359190624,3.2830553600168337,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.17569449712009627,0.011088888664727388,24,3.283055305480957,24,False,False,3.283055645870599
FROZEN2,51,0,73,2.9064688275707797,4.822566527565464,2.9064688275707797,2.9064688327358206,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.2285727209273653,0.021175541261469137,24,2.9064688682556152,24,False,False,2.906468963847232
FROZEN2,51,0,74,3.0498757928921547,5.075052957983355,3.0498757928921547,3.0498757949995805,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.183168397956217,0.00858444271098286,24,3.0498757362365723,24,False,False,3.04987594731968
FROZEN2,51,0,75,2.815087401494013,4.75759277688907,2.815087401494013,2.815087403315467,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.13335417685432632,0.008704222886090317,24,2.8150875568389893,24,False,False,2.8150877921225206
FROZEN2,51,0,76,3.0493047567935383,5.125163094634861,3.0493047567935383,3.049304756874774,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.19562924180102081,0.013340989870952391,24,3.049304723739624,24,False,False,3.0493051755341027
FROZEN2,51,0,77,2.655880936927689,4.419945410366924,2.655880936927689,2.6558809359516644,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.22550378061943782,0.022445930920234506,24,2.655880928039551,24,False,False,2.655880480870781
FROZEN2,51,0,78,2.3292456833086597,3.9655608028516802,2.3292456833086597,2.3292456811900335,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.2978153368111837,0.02717437644391022,24,2.3292455673217773,24,False,False,2.3292455634334446
FROZEN2,51,0,79,3.123226437786851,5.188937758126706,3.123226437786851,3.1232264308720827,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.19523551350982493,0.011893785239230795,24,3.1232264041900635,24,False,False,3.1232266617736286
FROZEN2,51,0,80,2.938803296674227,4.990559261754826,2.938803296674227,2.9388032988139265,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.6242843407658364,0.12489328331159945,24,2.938803195953369,24,False,False,2.938803602928358
FROZEN2,51,0,81,2.5452301788822758,4.126528335078934,2.5452301788822758,2.54523017950494,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.47988214321502004,0.08236738877881868,24,2.5452301502227783,24,False,False,2.545230662356512
FROZEN2,51,0,82,2.5636535648045156,4.32618723045379,2.5636535648045156,2.56365356720462,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.47338894067400583,0.06707771242583167,24,2.5636534690856934,24,False,False,2.5636540042856653
FROZEN2,51,0,83,2.351970315850478,3.9644906389834804,2.351970315850478,2.3519703158587495,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.09681589231878983,0.004733360624059279,24,2.3519704341888428,24,False,False,2.351970743463784
FROZEN2,51,0,84,2.6716641456275783,4.512072097590209,2.6716641456275783,2.67166414225202,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.2884821275851319,0.021124068088820207,24,2.671664237976074,24,False,False,2.671663652841309
FROZEN2,51,0,85,2.342621884189998,3.8278623678822825,2.342621884189998,2.342621885929461,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.470171958773094,0.08172464226073194,24,2.3426218032836914,24,False,False,2.342621863328585
FROZEN2,51,0,86,2.298697792994492,3.8789455345172446,2.298697792994492,2.2986977934437878,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.20195009128898014,0.01703457166346017,24,2.2986979484558105,24,False,False,2.298697771419248
FROZEN2,51,0,87,2.705159546407908,4.585032851607626,2.705159546407908,2.705159547352343,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.33897927793932825,0.04450180623206197,24,2.7051596641540527,24,False,False,2.7051599442587757
FROZEN2,51,0,88,2.5863668245023304,4.333702030439552,2.5863668245023304,2.5863668239804882,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.2846765222579589,0.03285610828063528,24,2.586366653442383,24,False,False,2.5863670549568756
FROZEN2,51,0,89,2.5869290685212443,4.370762617815381,2.5869290685212443,2.586929066466676,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.17427451256314475,0.011015970289217067,24,2.5869288444519043,24,False,False,2.5869290917465264
FROZEN2,51,0,90,2.8015448332186543,4.6818149157179105,2.8015448332186543,2.801544834141665,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.5436811899637402,0.08036555992125945,24,2.8015449047088623,24,False,False,2.801545184313789
FROZEN2,51,0,91,2.9073313465293786,4.880762041613644,2.9073313465293786,2.9073313480510268,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.2428219299821209,0.024249891001530282,24,2.9073312282562256,24,False,False,2.9073311823713173
FROZEN2,51,0,92,3.1328987198269207,5.231053140883814,3.1328987198269207,3.1328987210796257,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.5519594911870745,0.10896381180551505,24,3.1328988075256348,24,False,False,3.13289874295526
FROZEN2,51,0,93,2.8408453846480985,4.821493223234096,2.8408453846480985,2.84084538618495,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.30929556283833504,0.026154547692453622,24,2.8408453464508057,24,False,False,2.840845183997901
FROZEN2,51,0,94,3.4162696292071777,5.65763365741388,3.4162696292071777,3.4162696263727823,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.4067541589442737,0.06295887991997139,24,3.416269540786743,24,False,False,3.416269758931611
FROZEN2,51,0,95,2.4298231634520757,4.035347194143121,2.4298231634520757,2.4298231642105255,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.33138494242878774,0.03300537285957977,24,2.429823160171509,24,False,False,2.429823598531836
FROZEN2,51,0,96,3.18896825405473,5.349211400041017,3.18896825405473,3.188968250919425,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.36189364827071707,0.03986371597840158,24,3.1889681816101074,24,False,False,3.1889684720387814
FROZEN2,51,0,97,2.845783902609156,4.7140932134533315,2.845783902609156,2.8457839008273145,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.23725851651558144,0.02034445695881288,24,2.8457839488983154,24,False,False,2.8457836323888044
FROZEN2,51,0,98,2.5530671055290384,4.185941762916297,2.5530671055290384,2.5530671054490286,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.20219459769528622,0.01818237519257925,24,2.553067207336426,24,False,False,2.553067497616822
FROZEN2,51,0,99,2.535449510555659,4.255918310725953,2.535449510555659,2.5354495106730974,0.0,CURRENT_CHUNK_UNHOOKED_ANCHOR,0.40715310828107176,0.06609504431635387,24,2.535449504852295,24,False,False,2.535449788248062
FROZEN2,51,1,0,2.357575219716351,3.8901248492568214,0.0,0.0,0.0,STALE_FROZEN_SNAPSHOT_NOT_CURRENT_READOUT,0.6327590618082314,0.1277240650118908,24,NA_FROZEN_REUSE,24,True,False,0.9123776807047801
FROZEN2,51,1,1,3.325363460506634,5.5940996069054405,0.0,0.0,0.0,STALE_FROZEN_SNAPSHOT_NOT_CURRENT_READOUT,0.14774523558025004,0.0096432917275248,24,NA_FROZEN_REUSE,24,True,False,1.542997666282249
FROZEN2,51,1,2,3.6502172071035934,5.996696755914614,0.0,0.0,0.0,STALE_FROZEN_SNAPSHOT_NOT_CURRENT_READOUT,0.2730941707969127,0.025851743577306414,24,NA_FROZEN_REUSE,24,True,False,2.4366322121364323
FROZEN2,51,1,3,2.524592724703761,4.224298425529598,0.0,0.0,0.0,STALE_FROZEN_SNAPSHOT_NOT_CURRENT_READOUT,0.17056447097481786,0.011446659855597443,24,NA_FROZEN_REUSE,24,True,False,1.001263099912044
FROZEN2,51,1,4,3.1122413456378712,5.239599720593041,0.0,0.0,0.0,STALE_FROZEN_SNAPSHOT_NOT_CURRENT_READOUT,0.31361932229429196,0.03731444782340532,24,NA_FROZEN_REUSE,24,True,False,1.301854404381931
FROZEN2,51,1,5,2.8231721251051924,4.706972999727257,0.0,0.0,0.0,STALE_FROZEN_SNAPSHOT_NOT_CURRENT_READOUT,0.30335052747453767,0.03611661794782392,24,NA_FROZEN_REUSE,24,True,False,1.2067629261446147
FROZEN2,51,1,6,3.8430856279757095,6.378601790456402,0.0,0.0,0.0,STALE_FROZEN_SNAPSHOT_NOT_CURRENT_READOUT,0.2435518589162309,0.021050646015490344,24,NA_FROZEN_REUSE,24,True,False,2.5323880627455866
FROZEN2,51,1,7,2.5294513650135957,4.330576695601551,0.0,0.0,0.0,STALE_FROZEN_SNAPSHOT_NOT_CURRENT_READOUT,0.44894333373642825,0.06564083701278926,24,NA_FROZEN_REUSE,24,True,False,0.9757323771711369
FROZEN2,51,1,8,2.8890304168245384,4.846491138411825,0.0,0.0,0.0,STALE_FROZEN_SNAPSHOT_NOT_CURRENT_READOUT,0.3781445587976095,0.0559552200092371,24,NA_FROZEN_REUSE,24,True,False,1.1530841733642905
FROZEN2,51,1,9,2.6170737073217514,4.413075878762017,0.0,0.0,0.0,STALE_FROZEN_SNAPSHOT_NOT_CURRENT_READOUT,0.4988678719466309,0.08602294980778594,24,NA_FROZEN_REUSE,24,True,False,0.9860996462178591
FROZEN2,51,1,10,2.437966261155819,4.063288349190585,0.0,0.0,0.0,STALE_FROZEN_SNAPSHOT_NOT_CURRENT_READOUT,0.4218055983427014,0.06399237896696994,24,NA_FROZEN_REUSE,24,True,False,0.9778193944753274
FROZEN2,51,1,11,3.071772046647469,5.230853702909379,0.0,0.0,0.0,STALE_FROZEN_SNAPSHOT_NOT_CURRENT_READOUT,0.3330809952043291,0.03306397102591491,24,NA_FROZEN_REUSE,24,True,False,1.241357741279182
FROZEN2,51,1,12,2.3162848086700296,3.8006314777437553,0.0,0.0,0.0,STALE_FROZEN_SNAPSHOT_NOT_CURRENT_READOUT,0.2940077059021176,0.027770459193591755,24,NA_FROZEN_REUSE,24,True,False,0.9010263982928214
