cell,arm,batch,cohort,request_sha256,metric,value,origin_zero
QM,QCL,10,4,5abd3eacc2d9d05cc7ca87403cf11e70f930a513e505a3fdd178946f2b51a3f2,distance_from_own_immediate_activation,126.19464768428357,False
QM,QCL,10,5,3ee582306136f1fa1d90e73f87e67f77342c027b90055c39521a94efb613a8df,q_after,1.2315467304551668,False
QM,QCL,10,5,ead49dcd96c752de061daae86a727af9565211e53577b96a5188b83e9a065e85,q_after,1.0233421542494987,False
QM,QCL,10,5,60141ed71c08336ce18411af9a934eea62501d656a44799383c418e0d0819796,distance_from_own_immediate_activation,82.621449265646248,False
QM,QCL,10,5,5dac8ca8c59a3d30b0a15bd05363300d81e3dd3f281de5f84d7b9873ebfc1d59,distance_from_own_immediate_activation,81.651976962319779,False
QM,QCL,10,6,747c585f04c3591e36bc833c9ceb06cf8c210fa7b2eada208f590ac0a1fa420e,q_after,160196.49056413327,False
QM,QCL,10,6,3b5e495f8547e4789bdee4b85ae9826e19f84bedeca53cb002e5cf0ff73e9ada,q_after,1.0166996046204779,False
QM,QCL,10,6,1292f5176337d3e08f3dfdd322b9cedbebf71e0d4baae26b74e439351fb379ac,distance_from_own_immediate_activation,123.78792204512732,False
QM,QCL,10,6,3b5e495f8547e4789bdee4b85ae9826e19f84bedeca53cb002e5cf0ff73e9ada,distance_from_own_immediate_activation,76.693780110142768,False
QM,QCL,10,7,f4e0075f78eae9b70b7c7764bfa12465bad9e5a94db01ea7d61a5963665213ce,q_after,1.4045388203213212,False
QM,QCL,10,7,57317a7f6b41d100caee1bad332659a0c1f566af7c263f713fff1f5bc194bb9d,q_after,1.0149093431893592,False
QM,QCL,10,7,f4e0075f78eae9b70b7c7764bfa12465bad9e5a94db01ea7d61a5963665213ce,distance_from_own_immediate_activation,134.38081975538341,False
QM,QCL,10,7,57317a7f6b41d100caee1bad332659a0c1f566af7c263f713fff1f5bc194bb9d,distance_from_own_immediate_activation,108.58255437501529,False
QM,QCL,10,8,11c97173bcbbb7f2c5649d904b3c72f5eb6d0fc0c4a5d426debf5ecb68103399,q_after,1.2243627304199314,False
QM,QCL,10,8,6e3976e89083ce6dd9f5ad3f47fa72aba176bb7aae2ee44d640a3b0941dcf4be,q_after,1.1004559014150121,False
QM,QCL,10,8,c9f8952620ae02f32df759f1d9dd4e4dd404b9459172fb5c7f3185720ee9cef5,distance_from_own_immediate_activation,140.21859538013933,False
QM,QCL,10,8,11c97173bcbbb7f2c5649d904b3c72f5eb6d0fc0c4a5d426debf5ecb68103399,distance_from_own_immediate_activation,35.783909110191388,False
QM,QCL,10,9,e7fef22c6caa23fa3b677a0b54a10f4feea31664c1a506944abcb6698f17b9c0,q_after,3.4996647338624882,False
QM,QCL,10,9,c8759136267f7e6af3367ae9d6b1891b5f2533ffe01bc2ffb0d0de1cb8e9085e,q_after,0.95508580555524103,False
QM,QCL,10,9,e7fef22c6caa23fa3b677a0b54a10f4feea31664c1a506944abcb6698f17b9c0,distance_from_own_immediate_activation,103.97092506001481,False
QM,QCL,10,9,fbe69b83fbf43661ad72972792ccea84933b820a3c372df930b62ed3e3bbbff8,distance_from_own_immediate_activation,29.127721621338583,False
QM,QCL,10,10,ec5616fa3510bff855377b476e70245d8b0587c38fc5b867111788a7c55dd0a7,q_after,0.33666149605518353,False
QM,QCL,10,10,fc450e4868d498e845e7c575ebec0dd5c068b053ec5f3a9d25e2656a4df55261,q_after,0.32999504195674767,False
QM,QCL,10,10,498726f516ca2b5b6c3abb41abe5aabe486467b0175f90d10eb394571795ce5a,distance_from_own_immediate_activation,0,False
QM,QCL,10,10,9894445f110df76e317bb1ab36bffa15c2e90d4335205e958131010a783cf63d,distance_from_own_immediate_activation,0,False
QM,NQFIX,1,1,c26d9f7b75c14056267c2567ba556e5b76ebfdac6a2231a6d3f1fc8bfa91ec2d,q_after,0.28590660188315559,False
QM,NQFIX,1,1,c2a511b461d586287863e69ded39d72e773ee7ff59c54b951a1fc191530a9230,q_after,0.17613741627105881,False
QM,NQFIX,1,1,285a3add6f31d8546b0d76689a016bc0f9f7d8e58c95f54e87bba48ad5cabc65,distance_from_own_immediate_activation,0,False
QM,NQFIX,1,1,6abbaf2496b409f11036390da3b47c9272a243b8a164ca3d9f9a65fafbec985d,distance_from_own_immediate_activation,0,False
QM,NQFIX,2,1,a61a8732e7087bac9df081e4cfb0319a07f61ccb3987494c7f24ded194e18d42,q_after,0.51258645678367076,False
QM,NQFIX,2,1,0d37408f349a9e1575f9996b4666d8be3c1a4b030ef6385556f20138f0e45d77,q_after,0.50416468089468458,False
QM,NQFIX,2,1,0d37408f349a9e1575f9996b4666d8be3c1a4b030ef6385556f20138f0e45d77,distance_from_own_immediate_activation,85.90384732971475,False
QM,NQFIX,2,1,a61a8732e7087bac9df081e4cfb0319a07f61ccb3987494c7f24ded194e18d42,distance_from_own_immediate_activation,57.99333638534965,False
QM,NQFIX,2,2,f31405336f02565ba23815b3d736772c3562187abe3cb828fb39778621125700,q_after,0.16963202761689389,False
QM,NQFIX,2,2,1ebb946556e3a61dc8f2b146ed73cbc48c9a67bc71a929140f591412d384db38,q_after,0.12108136009558713,False
QM,NQFIX,2,2,f742e3b08cc43666fd7f6e3f269849a7e50f2847ec2b4e38de638a9da8e99747,distance_from_own_immediate_activation,0,False
QM,NQFIX,2,2,c00ba5c00aeed6290e334d4cd5abd3b223eb0b0d3fe00c61dd63a733904b0504,distance_from_own_immediate_activation,0,False
QM,NQFIX,3,1,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892,q_after,1.2578143033138336,False
QM,NQFIX,3,1,48f8e5c9758bc1ecd0a5d87381377f2e938e3fbd115904598f843ea205a1cb29,q_after,0.84343140385978699,False
QM,NQFIX,3,1,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892,distance_from_own_immediate_activation,142.02831393439666,False
QM,NQFIX,3,1,0d37408f349a9e1575f9996b4666d8be3c1a4b030ef6385556f20138f0e45d77,distance_from_own_immediate_activation,97.067484197855592,False
QM,NQFIX,3,2,208363e5d1c6cc4c664b13af8c148a259cd26f3de085adb49281ff4dcee4b6e7,q_after,0.43686183593098787,False
QM,NQFIX,3,2,09b80a0ac75c7e4e8f2078b5a99ba748b1673efa0b280730335a310dcfbdba50,q_after,0.4012569553630782,False
QM,NQFIX,3,2,6550dc9ecd01aba3be24ef39ef596583e6088394270d2578a2f2db63b8b1487e,distance_from_own_immediate_activation,52.694021302005275,False
QM,NQFIX,3,2,208363e5d1c6cc4c664b13af8c148a259cd26f3de085adb49281ff4dcee4b6e7,distance_from_own_immediate_activation,47.607231913773369,False
QM,NQFIX,3,3,8b62da126c320ee8c8382166f83ac01b0a61b7cdc9dad5d1cfe059844c8ecd55,q_after,0.86843112363095853,False
QM,NQFIX,3,3,622dec49b2ac0410eac0b892e7afe984e6d800006e02d37d4a5fef4fc0a8957a,q_after,0.12493341679133169,False
QM,NQFIX,3,3,5fe5cc36167302a9bb9453cf9a190bce75a6ebf70356e4b2d43262df4ea70e7e,distance_from_own_immediate_activation,0,False
QM,NQFIX,3,3,748b77c32e5597fd9ab954ae967d71dfca3c97aa792238480bf57c353b9f7c3b,distance_from_own_immediate_activation,0,False
QM,NQFIX,4,1,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892,q_after,1.4617393275438111,False
QM,NQFIX,4,1,48f8e5c9758bc1ecd0a5d87381377f2e938e3fbd115904598f843ea205a1cb29,q_after,0.9239376484078502,False
QM,NQFIX,4,1,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892,distance_from_own_immediate_activation,165.13755554266709,False
QM,NQFIX,4,1,0d37408f349a9e1575f9996b4666d8be3c1a4b030ef6385556f20138f0e45d77,distance_from_own_immediate_activation,106.083167332081,False
QM,NQFIX,4,2,cfe57172cb98b0710c97423a5f5a57d33035179d53d3f68eca197a5789036440,q_after,0.57666093108977234,False
QM,NQFIX,4,2,09b80a0ac75c7e4e8f2078b5a99ba748b1673efa0b280730335a310dcfbdba50,q_after,0.52113110834137022,False
QM,NQFIX,4,2,6d8662b52037c46fb86859055d261b4e39e87aecdecc577323f3abe2a7c7e25d,distance_from_own_immediate_activation,76.205159464976177,False
QM,NQFIX,4,2,6550dc9ecd01aba3be24ef39ef596583e6088394270d2578a2f2db63b8b1487e,distance_from_own_immediate_activation,59.212241867770537,False
QM,NQFIX,4,3,8b62da126c320ee8c8382166f83ac01b0a61b7cdc9dad5d1cfe059844c8ecd55,q_after,0.868617368144047,False
QM,NQFIX,4,3,2a97fa4a853339993d14b2e27c07081e01a46d9aa88d5973ab9fb2fafe58291d,q_after,0.4998451536071068,False
QM,NQFIX,4,3,2a97fa4a853339993d14b2e27c07081e01a46d9aa88d5973ab9fb2fafe58291d,distance_from_own_immediate_activation,81.032504941265756,False
QM,NQFIX,4,3,d4b109253c320baa212c079a8c8508e2df92d46eb2c28bdae70970323223535d,distance_from_own_immediate_activation,43.275669529197359,False
QM,NQFIX,4,4,bf70a36ef7dc5b5e6ab2174d60aa36901cc585f44487bc58f501a1d096a1ef80,q_after,0.13702203386706552,False
QM,NQFIX,4,4,d6d01656f6313b328ad8bfcac029d7940e57cf0c93f05e69ae9bc329dadfcfa7,q_after,0.13281702925550964,False
QM,NQFIX,4,4,b74477e088614db975b9ef3aaba64df62b78acfc4f63433e65ca1d0781dcffe1,distance_from_own_immediate_activation,0,False
QM,NQFIX,4,4,75df0f36573c040611750a4f824c17e612ade8e4b5e3a222af3a9c77dd369af4,distance_from_own_immediate_activation,0,False
QM,NQFIX,5,1,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892,q_after,1.4713572568807354,False
QM,NQFIX,5,1,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,q_after,1.241821932671809,False
QM,NQFIX,5,1,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,distance_from_own_immediate_activation,166.98424343638848,False
QM,NQFIX,5,1,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892,distance_from_own_immediate_activation,166.28459276913904,False
QM,NQFIX,5,2,cfe57172cb98b0710c97423a5f5a57d33035179d53d3f68eca197a5789036440,q_after,0.69435610895039646,False
QM,NQFIX,5,2,208363e5d1c6cc4c664b13af8c148a259cd26f3de085adb49281ff4dcee4b6e7,q_after,0.6857814507498311,False
QM,NQFIX,5,2,257682d3e6eb00c7a01268416bf1fd39aa88f18ecec7339734a21734b46ed8e4,distance_from_own_immediate_activation,106.883650241898,False
QM,NQFIX,5,2,f3229e5df187c6629a00cdebf77efe1d9bf9147ab2254529547d3f645ebdc023,distance_from_own_immediate_activation,100.59894563290773,False
QM,NQFIX,5,3,d4b109253c320baa212c079a8c8508e2df92d46eb2c28bdae70970323223535d,q_after,1.020085109165711,False
QM,NQFIX,5,3,8b62da126c320ee8c8382166f83ac01b0a61b7cdc9dad5d1cfe059844c8ecd55,q_after,0.86884136039688831,False
QM,NQFIX,5,3,d4b109253c320baa212c079a8c8508e2df92d46eb2c28bdae70970323223535d,distance_from_own_immediate_activation,89.990459454472983,False
QM,NQFIX,5,3,2a97fa4a853339993d14b2e27c07081e01a46d9aa88d5973ab9fb2fafe58291d,distance_from_own_immediate_activation,81.987945455943802,False
QM,NQFIX,5,4,b82a03e937cf2cf32073db5d914babf4ef1b871d8a539df433e363c50b0cd9a2,q_after,1.2750251431165427,False
QM,NQFIX,5,4,1bb622c7c6612bdf2202db5f982ce1f40ed2910f9cd1fe2de0762fc61a4a3e75,q_after,0.53775889624215079,False
QM,NQFIX,5,4,b82a03e937cf2cf32073db5d914babf4ef1b871d8a539df433e363c50b0cd9a2,distance_from_own_immediate_activation,123.34893386342739,False
QM,NQFIX,5,4,1bb622c7c6612bdf2202db5f982ce1f40ed2910f9cd1fe2de0762fc61a4a3e75,distance_from_own_immediate_activation,52.490529670864753,False
QM,NQFIX,5,5,e5169c026fa64b6401357ac12888e22e15102e32c0293b522a6191a526c3992a,q_after,0.14393392725620791,False
QM,NQFIX,5,5,4b06541b68703e6e8d0a28f59ab223c38fa6ae39a459bf51b12af6056cf62673,q_after,0.13930811404701651,False
QM,NQFIX,5,5,5b84c1c1bac6d9c9495e0d2d313d0b616314a82781835eeed7f9f22473bf6d62,distance_from_own_immediate_activation,0,False
QM,NQFIX,5,5,e5ad6f2d686323a16d0fded4072da1dc7728d193c1789d134033681e537b2e49,distance_from_own_immediate_activation,0,False
QM,NQFIX,6,1,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892,q_after,1.4608440381902583,False
QM,NQFIX,6,1,7ad81b264c5bf8e0448ecd9bcdb6f342989288fde3543b7704f2c1ec659b7185,q_after,1.3395071848366735,False
QM,NQFIX,6,1,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,distance_from_own_immediate_activation,176.42420520687821,False
QM,NQFIX,6,1,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892,distance_from_own_immediate_activation,165.08213925660044,False
QM,NQFIX,6,2,09b80a0ac75c7e4e8f2078b5a99ba748b1673efa0b280730335a310dcfbdba50,q_after,0.91883350873205916,False
QM,NQFIX,6,2,cfe57172cb98b0710c97423a5f5a57d33035179d53d3f68eca197a5789036440,q_after,0.87432796504696375,False
QM,NQFIX,6,2,257682d3e6eb00c7a01268416bf1fd39aa88f18ecec7339734a21734b46ed8e4,distance_from_own_immediate_activation,117.61525728463869,False
QM,NQFIX,6,2,f3229e5df187c6629a00cdebf77efe1d9bf9147ab2254529547d3f645ebdc023,distance_from_own_immediate_activation,110.98027516180284,False
QM,NQFIX,6,3,d4b109253c320baa212c079a8c8508e2df92d46eb2c28bdae70970323223535d,q_after,1.1064037042477852,False
QM,NQFIX,6,3,8b62da126c320ee8c8382166f83ac01b0a61b7cdc9dad5d1cfe059844c8ecd55,q_after,0.87725415496831682,False
QM,NQFIX,6,3,d4b109253c320baa212c079a8c8508e2df92d46eb2c28bdae70970323223535d,distance_from_own_immediate_activation,97.535029564563018,False
QM,NQFIX,6,3,c588a2e73dbe2374e7b6ee0efd6801a1e31d730f5c9bb2ed19ffc7b8acb6ae9c,distance_from_own_immediate_activation,89.800503233475297,False
QM,NQFIX,6,4,b82a03e937cf2cf32073db5d914babf4ef1b871d8a539df433e363c50b0cd9a2,q_after,1.3568482110737268,False
QM,NQFIX,6,4,4dc7e31814363d358999ece3ec4f45d2b37300e2ed77bc753b2aba54cb87a927,q_after,0.83033732187959297,False
QM,NQFIX,6,4,b82a03e937cf2cf32073db5d914babf4ef1b871d8a539df433e363c50b0cd9a2,distance_from_own_immediate_activation,131.30667422463537,False
QM,NQFIX,6,4,3ea8e9bad92d8a6de26f0464fa86fbba7f8f6c5b42442b759bf6b6984d41789c,distance_from_own_immediate_activation,95.587250581671228,False
QM,NQFIX,6,5,3ee582306136f1fa1d90e73f87e67f77342c027b90055c39521a94efb613a8df,q_after,0.64008845938797931,False
QM,NQFIX,6,5,6b09563228de190af7f5373ac8d2d385748090ccb7f9b0cd3289584504d9dd34,q_after,0.622538239598592,False
QM,NQFIX,6,5,21657d106092efa537fe62b9f21b9c35d06b472f15d2dd60b8988fe8c845584a,distance_from_own_immediate_activation,64.089952771048061,False
QM,NQFIX,6,5,4c5368dc233e8873af8ab53dafd13a35af673543512fa650555eb303b76f9af4,distance_from_own_immediate_activation,60.670495702868962,False
QM,NQFIX,6,6,93f4fe9bbf7974bf98b743b2f1307fd839bc6b2960fafd843cfe3eda879379b4,q_after,0.90105483260936547,False
QM,NQFIX,6,6,747c585f04c3591e36bc833c9ceb06cf8c210fa7b2eada208f590ac0a1fa420e,q_after,0.19711955415934246,False
QM,NQFIX,6,6,8a9041037dbc17f886486516e3c6a025512c6bdc9ebc902afd1b7b83a6f28b04,distance_from_own_immediate_activation,0,False
QM,NQFIX,6,6,1cfe090c9861932226bef865ff03923d860fb91023a5ebe93c3bab1a657257cb,distance_from_own_immediate_activation,0,False
QM,NQFIX,7,1,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892,q_after,1.6335548101986621,False
QM,NQFIX,7,1,7ad81b264c5bf8e0448ecd9bcdb6f342989288fde3543b7704f2c1ec659b7185,q_after,1.5768969589210167,False
QM,NQFIX,7,1,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,distance_from_own_immediate_activation,207.0119387727367,False
QM,NQFIX,7,1,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892,distance_from_own_immediate_activation,184.70794465879231,False
QM,NQFIX,7,2,09b80a0ac75c7e4e8f2078b5a99ba748b1673efa0b280730335a310dcfbdba50,q_after,1.1857725756747917,False
QM,NQFIX,7,2,cfe57172cb98b0710c97423a5f5a57d33035179d53d3f68eca197a5789036440,q_after,1.056902475081128,False
QM,NQFIX,7,2,257682d3e6eb00c7a01268416bf1fd39aa88f18ecec7339734a21734b46ed8e4,distance_from_own_immediate_activation,124.87925875458023,False
QM,NQFIX,7,2,208363e5d1c6cc4c664b13af8c148a259cd26f3de085adb49281ff4dcee4b6e7,distance_from_own_immediate_activation,113.89907433776767,False
QM,NQFIX,7,3,622dec49b2ac0410eac0b892e7afe984e6d800006e02d37d4a5fef4fc0a8957a,q_after,1.3059337732708072,False
QM,NQFIX,7,3,d4b109253c320baa212c079a8c8508e2df92d46eb2c28bdae70970323223535d,q_after,1.246328139243404,False
QM,NQFIX,7,3,2a97fa4a853339993d14b2e27c07081e01a46d9aa88d5973ab9fb2fafe58291d,distance_from_own_immediate_activation,113.54720127391533,False
QM,NQFIX,7,3,d4b109253c320baa212c079a8c8508e2df92d46eb2c28bdae70970323223535d,distance_from_own_immediate_activation,109.82881249895385,False
QM,NQFIX,7,4,b82a03e937cf2cf32073db5d914babf4ef1b871d8a539df433e363c50b0cd9a2,q_after,1.6188019491262928,False
QM,NQFIX,7,4,fdd8f97bf8f1f5e7b5e8757124758ff5b39eaeb87f4f9995a01081ae4016f308,q_after,1.0554963910925341,False
QM,NQFIX,7,4,b82a03e937cf2cf32073db5d914babf4ef1b871d8a539df433e363c50b0cd9a2,distance_from_own_immediate_activation,156.99603363538958,False
QM,NQFIX,7,4,23ab463b020d55e2046b7787446e4f8feaea34632b6c872ea5035557b771d415,distance_from_own_immediate_activation,108.72978003632616,False
QM,NQFIX,7,5,6b09563228de190af7f5373ac8d2d385748090ccb7f9b0cd3289584504d9dd34,q_after,1.2445448938932002,False
QM,NQFIX,7,5,3ee582306136f1fa1d90e73f87e67f77342c027b90055c39521a94efb613a8df,q_after,1.1096663572298979,False
QM,NQFIX,7,5,60141ed71c08336ce18411af9a934eea62501d656a44799383c418e0d0819796,distance_from_own_immediate_activation,98.717778904087481,False
QM,NQFIX,7,5,6b09563228de190af7f5373ac8d2d385748090ccb7f9b0cd3289584504d9dd34,distance_from_own_immediate_activation,96.726168556815367,False
QM,NQFIX,7,6,747c585f04c3591e36bc833c9ceb06cf8c210fa7b2eada208f590ac0a1fa420e,q_after,3.0353685102363501,False
QM,NQFIX,7,6,3b5e495f8547e4789bdee4b85ae9826e19f84bedeca53cb002e5cf0ff73e9ada,q_after,1.3601553765365022,False
QM,NQFIX,7,6,3b5e495f8547e4789bdee4b85ae9826e19f84bedeca53cb002e5cf0ff73e9ada,distance_from_own_immediate_activation,94.849442386467544,False
QM,NQFIX,7,6,1292f5176337d3e08f3dfdd322b9cedbebf71e0d4baae26b74e439351fb379ac,distance_from_own_immediate_activation,93.330103117000661,False
QM,NQFIX,7,7,9fd61c9706e23991a85da325a1349732ccdf039f6810ed686b24a97f265a9911,q_after,0.16953079453907974,False
QM,NQFIX,7,7,da715c3836a89eb37be03f6f0ab6921407176bad98c5a15db42fc30cbcb5d597,q_after,0.098643571904746222,False
QM,NQFIX,7,7,d82b4b74485c4ef9b4b12f1c2fabad4c0109165ed4e5d7f934133ea726a65ae9,distance_from_own_immediate_activation,0,False
QM,NQFIX,7,7,f6676ed348d4d873923c058111d2f76ed59e8b3bffd08a972593e7195e1501db,distance_from_own_immediate_activation,0,False
QM,NQFIX,8,1,d62d3daaa98597827218b56a25f7ae3bb2b223eaaf78b7acf4945a97a6ef323f,q_after,1.9764976998962533,False
QM,NQFIX,8,1,7ad81b264c5bf8e0448ecd9bcdb6f342989288fde3543b7704f2c1ec659b7185,q_after,1.8943747259184609,False
QM,NQFIX,8,1,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,distance_from_own_immediate_activation,217.8964508602142,False
QM,NQFIX,8,1,0d37408f349a9e1575f9996b4666d8be3c1a4b030ef6385556f20138f0e45d77,distance_from_own_immediate_activation,204.87507776624338,False
QM,NQFIX,8,2,09b80a0ac75c7e4e8f2078b5a99ba748b1673efa0b280730335a310dcfbdba50,q_after,1.521937177303377,False
QM,NQFIX,8,2,208363e5d1c6cc4c664b13af8c148a259cd26f3de085adb49281ff4dcee4b6e7,q_after,1.2197785224519244,False
QM,NQFIX,8,2,208363e5d1c6cc4c664b13af8c148a259cd26f3de085adb49281ff4dcee4b6e7,distance_from_own_immediate_activation,133.93377418751479,False
QM,NQFIX,8,2,257682d3e6eb00c7a01268416bf1fd39aa88f18ecec7339734a21734b46ed8e4,distance_from_own_immediate_activation,130.8777930928579,False
QM,NQFIX,8,3,622dec49b2ac0410eac0b892e7afe984e6d800006e02d37d4a5fef4fc0a8957a,q_after,6.5084541226214148,False
QM,NQFIX,8,3,cbcb4f07d73bad75caec058156c6c238258ce78fb4e1dab72ce272db69cc8c77,q_after,1.4664051998257719,False
QM,NQFIX,8,3,622dec49b2ac0410eac0b892e7afe984e6d800006e02d37d4a5fef4fc0a8957a,distance_from_own_immediate_activation,466.23360036387106,False
QM,NQFIX,8,3,cbcb4f07d73bad75caec058156c6c238258ce78fb4e1dab72ce272db69cc8c77,distance_from_own_immediate_activation,226.55066153781604,False
QM,NQFIX,8,4,9ae5cb627e1d704de97809b1d2502b5a29639c279ba8f209fe71ee74f9c87f0f,q_after,4.3606171288317421,False
QM,NQFIX,8,4,9443eb63eb95f3fc8cbde7cc92373418cf7e744ff02d8ec75dafcf934a14a1b6,q_after,3.3982809912416174,False
QM,NQFIX,8,4,9ae5cb627e1d704de97809b1d2502b5a29639c279ba8f209fe71ee74f9c87f0f,distance_from_own_immediate_activation,278.47029391180945,False
QM,NQFIX,8,4,9443eb63eb95f3fc8cbde7cc92373418cf7e744ff02d8ec75dafcf934a14a1b6,distance_from_own_immediate_activation,221.6032877694638,False
QM,NQFIX,8,5,6b09563228de190af7f5373ac8d2d385748090ccb7f9b0cd3289584504d9dd34,q_after,2.4729807403260002,False
QM,NQFIX,8,5,589538be01a86310c56851a8bc919cd5960a401251a24f1727344c0e836aebfc,q_after,2.0406661228467433,False
QM,NQFIX,8,5,6b09563228de190af7f5373ac8d2d385748090ccb7f9b0cd3289584504d9dd34,distance_from_own_immediate_activation,191.66155312681673,False
QM,NQFIX,8,5,589538be01a86310c56851a8bc919cd5960a401251a24f1727344c0e836aebfc,distance_from_own_immediate_activation,172.22392119626141,False
QM,NQFIX,8,6,747c585f04c3591e36bc833c9ceb06cf8c210fa7b2eada208f590ac0a1fa420e,q_after,3.7877869171190661,False
QM,NQFIX,8,6,dce2d8af0128cfbfef0b6c01933c4c61dd7dbf04bbcc77f2e13568756a9e6ca9,q_after,1.7113542777348973,False
QM,NQFIX,8,6,1292f5176337d3e08f3dfdd322b9cedbebf71e0d4baae26b74e439351fb379ac,distance_from_own_immediate_activation,140.85084812216684,False
QM,NQFIX,8,6,a034a515781baeed7f254aa44dc3b75fb741736a240e162f5a4db0ed94517e91,distance_from_own_immediate_activation,135.9246805581457,False
QM,NQFIX,8,7,4db899c09f6ee47181e76f5e6313f5fd281c8c948e3e8c521dff75bf04218ed7,q_after,2.048436916193964,False
QM,NQFIX,8,7,bbf2e33a44d04486b2c89492ce63fba130f126a87b3a155f0176809a9aee3d7b,q_after,1.5410591379731382,False
QM,NQFIX,8,7,4db899c09f6ee47181e76f5e6313f5fd281c8c948e3e8c521dff75bf04218ed7,distance_from_own_immediate_activation,379.09757542995129,False
QM,NQFIX,8,7,bbf2e33a44d04486b2c89492ce63fba130f126a87b3a155f0176809a9aee3d7b,distance_from_own_immediate_activation,289.03807749915273,False
QM,NQFIX,8,8,b6341dc2ab1679ccfa48889258b90aebe367a3308228eb7a17aac0b7cffa0003,q_after,0.85721197670149185,False
QM,NQFIX,8,8,af66ed3714a102e1ed4481ef7fb5d422bfb3471808413ad77b3edb92f8d9a40d,q_after,0.85720494182827101,False
QM,NQFIX,8,8,f30078d6d8f44bf7dc4c8052ae871614b00ba8bb789b67892dbf178a85412fe1,distance_from_own_immediate_activation,0,False
QM,NQFIX,8,8,c9f8952620ae02f32df759f1d9dd4e4dd404b9459172fb5c7f3185720ee9cef5,distance_from_own_immediate_activation,0,False
QM,NQFIX,9,1,63e9e046e3468bc2aaa15480bfe629a10c7ed43491d17ef3a0eceed9d49c6365,q_after,2.3471061437730794,False
QM,NQFIX,9,1,7ad81b264c5bf8e0448ecd9bcdb6f342989288fde3543b7704f2c1ec659b7185,q_after,2.2770646789465565,False
QM,NQFIX,9,1,f9f16bc7443ae596666c746ce23ea545748ddb3ef4434d0c407eb162fe7d8dbc,distance_from_own_immediate_activation,250.15373294585228,False
QM,NQFIX,9,1,0d37408f349a9e1575f9996b4666d8be3c1a4b030ef6385556f20138f0e45d77,distance_from_own_immediate_activation,236.67985710590668,False
QM,NQFIX,9,2,09b80a0ac75c7e4e8f2078b5a99ba748b1673efa0b280730335a310dcfbdba50,q_after,1.8967824260329713,False
QM,NQFIX,9,2,f31405336f02565ba23815b3d736772c3562187abe3cb828fb39778621125700,q_after,1.5925174435860239,False
QM,NQFIX,9,2,208363e5d1c6cc4c664b13af8c148a259cd26f3de085adb49281ff4dcee4b6e7,distance_from_own_immediate_activation,155.30407664631559,False
QM,NQFIX,9,2,eb44a5ac1a70333ac48126f078de8772a202939ece48b0f3b5f10bb60e239ed4,distance_from_own_immediate_activation,147.63933608497695,False
QM,NQFIX,9,3,622dec49b2ac0410eac0b892e7afe984e6d800006e02d37d4a5fef4fc0a8957a,q_after,7.0436826088251152,False
QM,NQFIX,9,3,cbcb4f07d73bad75caec058156c6c238258ce78fb4e1dab72ce272db69cc8c77,q_after,1.7061006432550454,False
QM,NQFIX,9,3,622dec49b2ac0410eac0b892e7afe984e6d800006e02d37d4a5fef4fc0a8957a,distance_from_own_immediate_activation,504.66747977706922,False
QM,NQFIX,9,3,cbcb4f07d73bad75caec058156c6c238258ce78fb4e1dab72ce272db69cc8c77,distance_from_own_immediate_activation,263.78156517972047,False
QM,NQFIX,9,4,9443eb63eb95f3fc8cbde7cc92373418cf7e744ff02d8ec75dafcf934a14a1b6,q_after,5.1644357158863921,False
QM,NQFIX,9,4,9ae5cb627e1d704de97809b1d2502b5a29639c279ba8f209fe71ee74f9c87f0f,q_after,4.1968666435906004,False
QM,NQFIX,9,4,3ea8e9bad92d8a6de26f0464fa86fbba7f8f6c5b42442b759bf6b6984d41789c,distance_from_own_immediate_activation,538.7630417767557,False
QM,NQFIX,9,4,9443eb63eb95f3fc8cbde7cc92373418cf7e744ff02d8ec75dafcf934a14a1b6,distance_from_own_immediate_activation,336.88231226495958,False
QM,NQFIX,9,5,6b09563228de190af7f5373ac8d2d385748090ccb7f9b0cd3289584504d9dd34,q_after,2.6431545191551842,False
QM,NQFIX,9,5,3ee582306136f1fa1d90e73f87e67f77342c027b90055c39521a94efb613a8df,q_after,2.2492122644492198,False
