cell,arm,batch,action_geometry_status,actual_reduction,actual_transition_norm_mean,applied_update_frobenius,applied_update_frobenius_squared,build_identity,built_state_version,coefficient_u,command_norm_mean,command_reference_state_version,direction_frobenius,direction_frobenius_squared,discretization_defect,entry_sublevel_violation,euler_alpha,factor_rank,g,keys_sha256,layer,model_error_norm_mean,native_creg_action_status,potential_after,potential_before,predicted_reduction,predicted_transition_norm_mean,r,realization_error_norm_mean,residual_denominator,residual_norm_mean_after,residual_norm_mean_before,residual_sha256,resolution_stable_path_increment_frobenius_squared,response_norm_mean,resulting_state_version,semantic_all_strict,semantic_event_count,semantic_request_count,semantic_request_strict_count,semantic_strict_event_count,semantic_tie_count,solver_identity,sweep,virtual_state_identity_sha256,visit_ordinal,writer_command_norm_mean,per_request_D_R0_n,per_request_D_R0_mean,per_request_D_R0_median,per_request_D_R0_q25,per_request_D_R0_q75,per_request_D_R0_p90,per_request_D_R0_max,per_request_D_model_R0_n,per_request_D_model_R0_mean,per_request_D_model_R0_median,per_request_D_model_R0_q25,per_request_D_model_R0_q75,per_request_D_model_R0_p90,per_request_D_model_R0_max,per_request_actual_potential_change_n,per_request_actual_potential_change_mean,per_request_actual_potential_change_median,per_request_actual_potential_change_q25,per_request_actual_potential_change_q75,per_request_actual_potential_change_p90,per_request_actual_potential_change_max,per_request_actual_potential_worsened_n,per_request_actual_potential_worsened_mean,per_request_actual_potential_worsened_median,per_request_actual_potential_worsened_q25,per_request_actual_potential_worsened_q75,per_request_actual_potential_worsened_p90,per_request_actual_potential_worsened_max,per_request_g_n,per_request_g_mean,per_request_g_median,per_request_g_q25,per_request_g_q75,per_request_g_p90,per_request_g_max,per_request_q_res_n,per_request_q_res_mean,per_request_q_res_median,per_request_q_res_q25,per_request_q_res_q75,per_request_q_res_p90,per_request_q_res_max,per_request_r_n,per_request_r_mean,per_request_r_median,per_request_r_q25,per_request_r_q75,per_request_r_p90,per_request_r_max,per_request_response_orthogonal_R0_squared_n,per_request_response_orthogonal_R0_squared_mean,per_request_response_orthogonal_R0_squared_median,per_request_response_orthogonal_R0_squared_q25,per_request_response_orthogonal_R0_squared_q75,per_request_response_orthogonal_R0_squared_p90,per_request_response_orthogonal_R0_squared_max,per_request_writer_command_R0_squared_n,per_request_writer_command_R0_squared_mean,per_request_writer_command_R0_squared_median,per_request_writer_command_R0_squared_q25,per_request_writer_command_R0_squared_q75,per_request_writer_command_R0_squared_p90,per_request_writer_command_R0_squared_max,per_request_zero_command_cross_response_R0_squared_n,per_request_zero_command_cross_response_R0_squared_mean,per_request_zero_command_cross_response_R0_squared_median,per_request_zero_command_cross_response_R0_squared_q25,per_request_zero_command_cross_response_R0_squared_q75,per_request_zero_command_cross_response_R0_squared_p90,per_request_zero_command_cross_response_R0_squared_max
LA,ORBFH,2,FROBENIUS_ONLY_CREG_NOT_BOUND,0.061859753248182769,0.63102370519507145,1.405526367226936,1.9755043689701479,26a66c2ee9c6b8105a77538c9bc00c8fa95feae60e6e8bc7f76779220be8cc25,2,0.48848601227754518,0.5402896782133394,2,11.509245562006816,132.46273340657359,0,0,0.12212150306938629,100,0.57225151575508515,eaba16afa32eae7e2c98fed90abac4c475b4a44c4d37bd5638e70efd0cdca4d0,6,0.075146986883267056,TELEMETRY_WITHHELD,0.37542149787915513,0.4372812511273379,0.06114868833302739,0.62276208006083111,1.17147984051168,0.54539566284914409,1,4.0950680756408184,4.4241976565591417,3780bdab37499c668eca18dd59499d181101d20f195aad0a970fd97d18cdcb17,7.9020174758805917,5.0995283573225327,3,False,606,100,9,98,0,c7076348d1ab0b644e8d77640df5038ae692fcd9c85809e027aae87d3e9d30e2,0,ce3cf5a7fe4d7ad59e6d6a972c149da2a880e45ebc11ec49ce9aa2e7a3b7d538,2,0.5402896782133394,100,0.013720046715499845,0.013120703371818089,0.01100117986712356,0.016104385522967918,0.01887767364900414,0.026093853762181918,100,0.00027822371811889347,0.00023856954901052736,0.00017101780252178344,0.0003270910660489822,0.00043679281394089128,0.0020568511507437015,100,-0.061859753248182797,-0.062983763660642095,-0.067268662907960269,-0.057046699481673478,-0.05233442295217406,-0.044562870932502267,100,0,0,0,0,0,0,100,0.57225151575508515,0.58716445747161183,0.53093462784059475,0.61156811971701242,0.64326451604585966,0.68175044932787376,100,0.86620337372658018,0.86337367421555444,0.85054016055886494,0.88380539518525736,0.89882352572194679,0.91964209196935021,100,1.17147984051168,1.1503897536264156,1.0400195576072613,1.2814421299605874,1.4136116382045008,1.7813485191373426,100,0.7909514904429874,0.74537164693558688,0.65613179648368758,0.94380984534202361,1.044296594292107,1.341904778071433,100,0.013042929637386584,0.012986016846817928,0.012772163571535549,0.013399052837591281,0.013627248417772945,0.013942295285671568,0,,,,,,
LA,ORBFH,2,FROBENIUS_ONLY_CREG_NOT_BOUND,0.085353871402080506,0.7436584239740508,1.9827733273006536,3.9313900674549047,98dfd5d525893b279c011454877bc3f604014b2351989ced99ebb84abb68e844,3,0.70732366847157868,0.72413464544610373,3,11.212820470634792,125.72734290668664,0,0,0.17683091711789467,100,0.54657391560025304,41f6292932d9c3f77c3973a8b1d4c8958aa04fbe388240e8838938f3587186fe,7,0.085192349979992185,TELEMETRY_WITHHELD,0.29006762647707462,0.37542149787915513,0.084569770922272552,0.72963651711688637,0.77273522711507459,0.53946062225537683,1,3.5957271665737198,4.0950680756408184,660f76d8f47301a6c87aa155827d4f158ee04a10f33c5ab7429e86f49989d9d3,15.725560269819619,4.126181818618659,4,False,606,100,33,250,0,c569089490bcd5f41a1d89b572b63c6eb602060ba722df1539d65194d14bc75f,0,70e6ce3ad1979cfb68062bbfa22d62ff9bdceda281c44c598a8ecc4e92985ef5,3,0.72413464544610373,100,0.014091318839540533,0.012212614940881886,0.0093174864330813727,0.015614626259708917,0.02106381123308498,0.072818300033765368,100,0.00042758511438367649,0.0002387025929436002,0.00016571484842729448,0.0003480637522343587,0.00073305400279897884,0.0044060502483668487,100,-0.085353871402080533,-0.08677703196667555,-0.088782405044105422,-0.083381404350574645,-0.079220966035539214,-0.05245881241134373,100,0,0,0,0,0,0,100,0.54657391560025292,0.54910943406126589,0.5362520845631944,0.55929151374042063,0.57580053059204717,0.60219430471201219,100,0.76112135483457888,0.75391108982253208,0.74174745161445355,0.78023118464349772,0.8051229211489801,0.8334358916472181,100,0.7727352271150747,0.73452742863748621,0.6833179897549706,0.79177224251072165,0.88661448927866005,2.078661634534849,100,0.37285260441731516,0.32659660796458068,0.26803310918100698,0.41328997683678648,0.50710212601055404,1.7178218897464648,100,0.023478239845149601,0.02330848294588405,0.02262070265576327,0.024424725865490569,0.025261856582981138,0.026445640045949449,0,,,,,,
LA,ORBFH,2,FROBENIUS_ONLY_CREG_NOT_BOUND,0.11980798160075559,0.8418600621195228,2.5137308109133367,6.3188425897350218,0c332809788ba683393e80dfea62ef210ec0e40ed7098bd00aa3a12b9a5fa11d,4,1,0.89893179164342996,4,10.054923243653347,101.10148143576035,0,0,0.25,100,0.54290634457961451,ad6d36d59b0d072859a57ff147ba3628f214630445abe1333a656aa0ff64fa5b,8,2.5901065447633721e-07,TELEMETRY_WITHHELD,0.17025964487631903,0.29006762647707462,0.1198079814898538,0.84186006126364499,0.50939534896159433,0.069964525479757511,1,2.7548933545147474,3.5957271665737198,abe3d9298947ae75be93206e8e782e12019fdf2a5fb4098cbaf7e2f485209856,25.275370358940087,3.36744024505458,5,False,606,100,57,429,0,ad359363963a13090a9f2b16331244d5e0cc8b94cdc3c321012766e9ddfd0762,0,55900e4f5a0f3ed240a9b1325e4ca56b4ca59e5ddebd146016a6e184d28a8fa1,4,0.89893179164342996,100,0.00023236953804015129,0.00020932252913747918,0.0001596454867166586,0.00027704259578521188,0.00034996490578296965,0.00069756308026759043,100,3.010828475819417e-15,2.8505054982867896e-15,2.6905309474978809e-15,3.1556820183803657e-15,3.6267091067876987e-15,5.2008763092511045e-15,100,-0.11980798160075556,-0.1182283001731369,-0.12616610943526002,-0.11246580946567745,-0.10742074318130165,-0.10137068219196445,100,0,0,0,0,0,0,100,0.54290634457961451,0.53603074279314045,0.50904126718037979,0.57137694824610008,0.59735126761062463,0.69692352987983142,100,0.58311318077601226,0.57870951835727058,0.56846338946311248,0.59801937217717815,0.61750747271724815,0.64322787818146598,100,0.50939534896159422,0.50323348517906441,0.47569842341026258,0.53987789675833975,0.56380083879545406,0.7153139847546488,100,0.00098867926622432526,0.0008595148380389255,0.00055398877097636331,0.0011877528274880293,0.001661377615757376,0.0037462357857523231,100,0.036258453309634321,0.035523873480428791,0.034386836258695944,0.038047543867297168,0.040513932466750488,0.043413461592862253,0,,,,,,
LA,ORBFH,2,FROBENIUS_ONLY_CREG_NOT_BOUND,0.0013654067489203559,0.093683524359468709,0.19447738975806683,0.037821455127111041,30ab63235a4fddca03ee84aeb1f30ceda493d2cdbb2e7a9a37e51b6fdd4b3aa6,5,0.08829744313945577,0.060812508771180322,5,8.810102890563293,77.61791294231169,0,0,0.022074360784863942,100,0.073281055694578018,5168f35d7fd7c97d6b9f8d8dd116c67b1145a666deace75d4eda8294cded0371,4,0.002713015481205624,TELEMETRY_WITHHELD,0.16889423812739868,0.17025964487631903,0.0014154284043355956,0.093512589231071364,0.82993406251683777,0.10417985547201301,1,2.7431683708941783,2.7548933545147474,71d3bfec7f8f78dc95dca6ddb92b119751cab731dfa7aebe4000df6895800d44,0.15128582050844414,4.2362536234343002,6,False,606,100,57,438,0,a650fd2b766060c597ef3b4bccb6bfa83da967aaecdff246a929beb67f24d957,1,1d992410ae7399329d0e459e545be790d65a80b713b6e8cbb59a497a9c533786,5,0.060812508771180322,100,0.00050268963921028015,0.00045093696639467103,0.00038719478056508706,0.00060310545763018726,0.00077128543949876282,0.0010704694829685108,100,3.8858708779593863e-07,2.6513767861016421e-07,1.5713896154303246e-07,4.7445713785268585e-07,8.093112569555387e-07,1.9660248288437814e-06,100,-0.0013654067489203676,-0.0013627880503805489,-0.0020016197989892095,-0.00078600128181995597,-0.00021536692202386303,0.0011211892931064754,100,0.040000000000000001,0,0,0,0,1,100,0.073281055694578004,0.070882009606835661,0.049227194436314868,0.10301394291500135,0.12395080823589483,0.16052548606632164,100,0.58072060150157301,0.57661834667922318,0.56486622507066597,0.5961954691825746,0.61600981380913011,0.64451245406499202,100,0.82993406251683799,0.74200179188514548,0.59971129205849316,0.9688235823362038,1.2741078341072156,1.7851105370797538,100,0.80884844965299063,0.71706365073413969,0.57840423327930401,0.96097685909581454,1.2681568824394749,1.7847193394451706,100,0.00016592734975496258,0.00016319165923127661,0.0001574639941603029,0.00017426369911987847,0.00018580642372226152,0.00020160717112477312,0,,,,,,
LA,ORBFH,2,FROBENIUS_ONLY_CREG_NOT_BOUND,0.0039864820815128377,0.16021326616643339,0.36819769377452655,0.13556954170088004,27a69b9c524772ee42bf6afbe634360d911766d438c3fadfeaa920bcdfa09de4,6,0.19465254894349004,0.13349117445148476,6,7.5662547605563333,57.248211101641374,0,0,0.048663137235872511,100,0.096350185075802564,a2a6e36478b3fe8ebd7ea0f702982ee84204813f7dc7ec417bf08582878a89d1,5,0.0071959781464466044,TELEMETRY_WITHHELD,0.16490775604588584,0.16889423812739868,0.0041026144941648081,0.16001907071747126,0.49498547847824059,0.18160180997795528,1,2.7089876645923363,2.7431683708941783,8b6a6d8c01feb352ed70a14bfcc09f8059b0afc4e7997f82b9cc722a5d10d1e7,0.54227816680352003,3.2883016822353786,7,False,606,100,60,454,0,5342cdcce89d33bf2c6ba965f36c820d74e3d8d99e7008032769540e07bf720a,1,0cfb571a44b540663fd4aa1a00033efe369f032963e1da754e2dcc754a7f8043,6,0.13349117445148476,100,0.0015304969708512996,0.0014175358183585547,0.0011591860223815395,0.0017671769076644029,0.0021906749719571698,0.0039814180588041755,100,2.7122513543930688e-06,1.9619816134914198e-06,1.2619002233310512e-06,3.058415886937923e-06,5.0241365100923312e-06,1.7991310515669741e-05,100,-0.0039864820815127969,-0.0041636786169464337,-0.0053060088920241109,-0.0028572974763474224,-0.001624161197545287,0.0025347268121917645,100,0.02,0,0,0,0,1,100,0.096350185075802536,0.099771579615572245,0.073525566446760893,0.12134376974709303,0.14443488319704698,0.16559332427580598,100,0.57369340236230837,0.56973507083625852,0.55484039646417993,0.59281402307998554,0.61374810224964305,0.64398511642850864,100,0.49498547847824048,0.45583569983664018,0.40324664607909555,0.55220694760351485,0.62587077519549261,1.3078269343749265,100,0.46214216332068475,0.40982236848203302,0.35834748220391044,0.52904402331862377,0.60891235221054907,1.3033624902066576,100,0.00079991715004822995,0.00078736689720982278,0.00075559903938616298,0.00084173919801965871,0.00089861892758489454,0.00098370030338459165,0,,,,,,
LA,ORBFH,2,FROBENIUS_ONLY_CREG_NOT_BOUND,0.011472975172507477,0.26923559391568075,0.68717084545495744,0.47220377084328102,f5b2b063585754643ed841e658c802128eb9efe50f73b3f4c779c9fb2b9ffd50,7,0.38887941345474342,0.2633673868458497,7,7.0682152017278561,49.959666137936757,0,0,0.097219853363685854,100,0.13681908222128963,b1f554d746ae8e12d6eb0eb61a15f7337e85362cd82dbfb5090376367ac93cb4,6,0.016631773634451799,TELEMETRY_WITHHELD,0.15343478087337836,0.16490775604588584,0.011638839722044374,0.26952263112707309,0.35182906959720617,0.28717920802906716,1,2.609953175810996,2.7089876645923363,6c0cb3016be5844557935efcc535904fb29983979e6facea42015e833df30702,1.8888150833731236,2.7723002906340239,8,False,606,100,72,505,0,675c5fc55510d49a32698b32f0e798372111eca490aad808f52e9c23e0b19d15,1,4f2cd8b2ec44590ce5ba3acc07c8de2f964fac87e0a305ab643aef5a4c2d765a,7,0.2633673868458497,100,0.0038850176800486408,0.0035607059348377133,0.002788743575329526,0.0046724873525756244,0.0058786181715320017,0.011383214369628993,100,1.5063017775199089e-05,1.0494259299515268e-05,6.6654253616137225e-06,1.5885248839728196e-05,2.3589518380341504e-05,0.00020514444565841787,100,-0.01147297517250751,-0.011929449681554743,-0.013512399603180457,-0.0098584549995771962,-0.0082069094650792547,0.00090933235557217771,100,0.01,0,0,0,0,1,100,0.13681908222128961,0.13982724883377842,0.12274064790627773,0.15510772540971218,0.16587547801201241,0.17757114731253565,100,0.55309737160643824,0.54839779194174432,0.52990581943922388,0.57523721768974356,0.59785137776171937,0.6308406482467287,100,0.35182906959720617,0.32429315332128361,0.29114471346661935,0.39002530963571452,0.42334831747432822,0.97659901340534494,100,0.29102733851530166,0.26152349952594967,0.21744592026743995,0.33291723898745063,0.39292532838250593,0.97649337552793058,100,0.0031173173176057799,0.0030680106297159239,0.0029096866580971144,0.003321596684859051,0.0035603305129037555,0.0039197791152005852,0,,,,,,
LA,ORBFH,2,FROBENIUS_ONLY_CREG_NOT_BOUND,0.027515239003597286,0.41317017890781527,1.200873921613999,1.442098175612585,2808b0bceaa3250118efa70b242c5c87301a4dedb01dda4f7c4b6287725b99f8,8,0.67099948261434772,0.43781929764702343,8,7.1587174221664363,51.247235130429267,0,0,0.16774987065358693,100,0.18619306025513094,c0dc307b4b2aa5e7fa741f3afe2f24a5d9859aa8a5f1e586b91a6470972bca34,7,0.032656742863693938,TELEMETRY_WITHHELD,0.12591954186978108,0.15343478087337836,0.027329629052594513,0.41246902413146258,0.27748614578611247,0.34921620899970818,1,2.3608286065729032,2.609953175810996,3b463aa225093d4eddf323a159dd65d7af638ae9e741e0b2d7549e31d2e56ea5,5.7683927024503392,2.4588336900578094,9,False,606,100,83,563,0,5145679d9c3c73ad892b4e28ba130168ce4c8379bd2c2d6c003b0a6890da6bb5,1,be2abf72437a5157d8dfde4f85e82c84b9c31f806dc5dfe3172434ce712fadf9,8,0.43781929764702343,100,0.0059337750273332403,0.0050206350789724595,0.0037987494851904565,0.0070845859489750071,0.0095934759519469542,0.020861766382966676,100,7.8905365284484048e-05,2.7033530177097527e-05,1.7071433845195703e-05,5.0684810469686254e-05,0.00014919988910034221,0.0015001538407789293,100,-0.0275152390035973,-0.028047285683272128,-0.029862535259198214,-0.026080167920590654,-0.023335823214881018,-0.013829419162777025,100,0,0,0,0,0,0,100,0.18619306025513091,0.18840515435568025,0.17641915140667508,0.19752457793233333,0.20549054733809718,0.22198110596206932,100,0.50065853956114836,0.49673937084910913,0.47432960291339576,0.52443473747516389,0.54999380367308182,0.58473605739518963,100,0.27748614578611247,0.25193010722024789,0.22591881167547298,0.29197615541875399,0.36860092412393131,0.71019996134405461,100,0.16274537692717186,0.1346508081873708,0.10095461768243968,0.18713469375588465,0.27093590800339906,0.62461081991428336,100,0.0086353149354834024,0.0084628352108691591,0.0079017223962928197,0.0093114788573572804,0.010057983653122316,0.011198599349459323,0,,,,,,
LA,ORBFH,2,FROBENIUS_ONLY_CREG_NOT_BOUND,0.052009746630130013,0.55268161528237503,1.6333557748928875,2.6678510873759449,e1f8193aabecd5587aa88ed9db9ed7621b9ca5729a3709c905a3d8bd10ff2eb4,9,1,0.59020715164322579,9,6.5334230995715501,42.685617398015118,0,0,0.25,100,0.23567103228858138,89f26065c3a3fff45ba9b6181a58d86bd1a32d0d52a9ee25f745c6b87d5594ba,8,2.7037455616353068e-07,TELEMETRY_WITHHELD,0.073909795239651063,0.12591954186978108,0.052009746617314272,0.55268161534234717,0.22105636655459446,0.045194432674785678,1,1.8087509099608357,2.3608286065729032,75b438b29e1c1bebbc3d0fd12a03db674d950162fe824be01639a5326e56bd7c,10.67140434950378,2.2107264613693887,10,False,606,100,92,582,0,6a432a5d7f8149a58e9ef3503500669e4af1f76392e3413245d08425550aa842,1,23f0f852df56876aa54e20ad33498f01194e0aa16c965fde3084489f2845a969,9,0.59020715164322579,100,9.7086608246773069e-05,8.6431973082727961e-05,6.8424749127573106e-05,0.00011683726667199507,0.00015481218979474632,0.00026002089545901197,100,3.2676619743064615e-15,3.1711465308555198e-15,2.9857230622214021e-15,3.4244809371138828e-15,3.7573075497385344e-15,5.4808694440483501e-15,100,-0.052009746630129999,-0.051078498906870232,-0.056343645435376753,-0.04611006046135345,-0.043133192032677521,-0.038284282195537742,100,0,0,0,0,0,0,100,0.23567103228858138,0.23154454960382206,0.2084154110919742,0.25558148388124019,0.28287750629744962,0.31526998236233511,100,0.38356517553593866,0.38074501454536924,0.36407369631974973,0.4038511871310968,0.41935446000100896,0.4505887275156012,100,0.22105636655459449,0.21782966852581165,0.19341791307672918,0.2422941312423903,0.26679408709935964,0.31602523499285401,100,0.0003849527120190984,0.00033657627793319089,0.00020487528511076299,0.0004761733694101916,0.00068853241836633046,0.0014423004983767829,100,0.015739942733722631,0.015421884873136071,0.014061786558534302,0.017189580574825322,0.018905851970492975,0.02136976605112953,0,,,,,,
LA,ORBFH,2,FROBENIUS_ONLY_CREG_NOT_BOUND,2.6346898769596949e-05,0.012882019415157013,0.029505987588605068,0.0008706033035789163,c1f81e69893a7c1d863004fec93f66cb0b8ef7372cb3302ecdd26c3b73e3df38,10,0.020395362645246537,0.0092225327336382338,10,5.7868032261700248,33.487091578411807,0,0,0.0050988406613116342,100,0.0061235039154290674,5168f35d7fd7c97d6b9f8d8dd116c67b1145a666deace75d4eda8294cded0371,4,6.0502262681980657e-05,TELEMETRY_WITHHELD,0.073883448340881466,0.073909795239651063,2.7319924409479391e-05,0.012881423361494768,0.30024001151341367,0.015575250380952466,1,1.8083372934423374,1.8087509099608357,944235d9ae0956ca6b0e0b943d75e36975ae07734ca59e37b5cb89746d7e6694,0.0034824132143156652,2.5263435653644617,11,False,606,100,92,582,0,1d26ee7ab79038bdb5b1a61c70cc9f4ef8f0826378f9517d554c57b34798486f,2,d9917d6d4c12c8a44a8fe5c090d2441530890e4f4a3fd9ce953051a3e545d4d1,10,0.0092225327336382338,100,1.1341597646375475e-05,1.0214946748269575e-05,8.7098537520620183e-06,1.2656814839312554e-05,1.7553766770552457e-05,2.7901497236949799e-05,100,1.9343153346746427e-10,1.3937620854523664e-10,8.0385212781200171e-11,2.2120224384400601e-10,3.6750978894926664e-10,1.2554495309962317e-09,100,-2.634689876959887e-05,-3.5330750242370957e-05,-7.8396161781777509e-05,1.7656498812089451e-05,7.7727608544786743e-05,0.00022723970513334213,100,0.33000000000000002,0,0,1,1,1,100,0.0061235039154290648,0.0078005404728689687,-0.0026188280282340081,0.016180690935871281,0.027080838009733963,0.04051645363171983,100,0.38348682966718123,0.38078911240548868,0.36367502322300127,0.40391802565430168,0.41925398949237175,0.45097828677674245,100,0.30024001151341373,0.26996232171165313,0.21545662769191995,0.34058450944315966,0.47368513821493291,0.80897119885578739,100,0.29796135864654771,0.26772886471300067,0.21376108965034407,0.33661972347741215,0.4701708896755053,0.80398894048838976,100,3.8430397825718201e-06,3.7688804053653516e-06,3.4460516362376616e-06,4.2401940071234953e-06,4.5719956253879793e-06,5.2784149870038985e-06,0,,,,,,
LA,ORBFH,2,FROBENIUS_ONLY_CREG_NOT_BOUND,0.00039373288791241801,0.050160739166662728,0.13077956966211382,0.017103295841007681,5ed6509f630fc498e9a08b176a80a84c0343b810be5f4e2bf36ed31098a34fcd,11,0.10479064199641501,0.047374206868966644,11,4.9920323865021423,24.920387347886276,0,0,0.026197660499103752,100,0.017740982769985768,026812f52ebbbbd3b67c4ecbc8a10b58db3c6601c9099a71296257b57f17c591,5,0.00080929115035481645,TELEMETRY_WITHHELD,0.073489715452969048,0.073883448340881466,0.00040667571308746939,0.050183871708316403,0.16929930413626729,0.064521123933587762,1,1.8029210495918715,1.8083372934423374,dc551c0235a28eabf6bcc984313233d8b05d6d6c72b9539f31f2156b9e6b032b,0.068413183364030725,1.915585985201707,12,False,606,100,92,582,0,99f5dc7528afdd7181fed96ed25e249300884b077012ff514c46b87a73faa2b2,2,a6e536b97cbc2ad21441737a5720dfd58cb9a01d5492ab1fd900f77b0ca5e9d9,11,0.047374206868966644,100,0.00019388525216627466,0.0001815018234386605,0.00014199692407878401,0.00023070628323209735,0.00028292942586157931,0.0003697607450609048,100,3.3758838214930262e-08,2.5456170074135408e-08,1.6005756965665291e-08,4.1111233626217865e-08,6.6973470833856792e-08,1.1976111538949394e-07,100,-0.00039373288791240987,-0.00039474330182208878,-0.00069659440021784241,-0.00015401884869216102,0.0001912029223788951,0.00070105627756590519,100,0.16,0,0,0,1,1,100,0.017740982769985772,0.017988996819602386,0.0091032140874627212,0.028646466491219262,0.03738137942316945,0.048159484511419624,100,0.38239729699398473,0.38013849063851979,0.36095270787240297,0.4037338332221253,0.41886075911005238,0.45158519915654882,100,0.16929930413626726,0.15659557843368421,0.13081361506169636,0.18757984055322224,0.24808410835214648,0.34009373999633108,100,0.16510128571355684,0.15260632484114772,0.1257599478860007,0.18690294584069095,0.24646010333401522,0.33983528853989153,100,0.00010141499630493088,9.9516573266097475e-05,9.077207221963517e-05,0.00011197253290467715,0.00012063681317832692,0.00013958420968232239,0,,,,,,
LA,ORBFH,2,FROBENIUS_ONLY_CREG_NOT_BOUND,0.0026976606793555902,0.13030714633874985,0.38030406435006381,0.14463118136117747,6b4c9767ba6aa599e877b324d8698588fa0735a58575e137d59ddd6d2bb9fcf5,12,0.32353888335072367,0.14582875960657518,12,4.70180351012469,22.106956247820857,0,0,0.080884720837680918,100,0.038810403853418329,22959ac0f05a2a9396690f9822365a1336f77f233a89fd7ac2d4305ceea7a9fd,6,0.0047999539327914561,TELEMETRY_WITHHELD,0.070792054773613458,0.073489715452969048,0.0027467725961212229,0.13058586516697435,0.11995591828555256,0.16226402967237333,1,1.7674324029507849,1.8029210495918715,6ba4efbc6d003e73687270f5db7b251677cc6fd4d9ab0631db61ed5775ddb02e,0.5785247254447099,1.6144689546730531,13,False,606,100,93,585,0,e97994c69fd1857d332445d0b3fd2d382366db7f8cfba123d34e38bc49801f6f,2,42018b8b56f6cb3b28ac3614e6d7d8bddef54ac2e00fe474b166c619ca469478,12,0.14582875960657518,100,0.0012442283307163556,0.0011588099154758087,0.00087664086899172117,0.0015628786725520654,0.0019236265765997062,0.0031312539480210675,100,1.2532846916885605e-06,8.3708508268433019e-07,5.1186271065866041e-07,1.5353660161033661e-06,2.4953215069225302e-06,1.1391073105549092e-05,100,-0.0026976606793555928,-0.0028876085532677526,-0.0036168836837947565,-0.0020816513116837382,-0.001443709720583499,0.0028534505367256401,100,0.02,0,0,0,0,1,100,0.038810403853418329,0.040619898637704557,0.031759643469201619,0.049113810390529547,0.052817354292193398,0.060578911066308916,100,0.37508061646422375,0.37380723520883219,0.35031740521064947,0.39774207188010569,0.41766372165585769,0.44706836951597023,100,0.11995591828555256,0.11030717970563442,0.095831667780109236,0.13895663582584405,0.15754622613376759,0.24880655153284509,100,0.10782588569546077,0.098318247120186969,0.07965008035210569,0.13283638914073587,0.15699041852870693,0.24575120884713755,100,0.00096158904403006746,0.00094540344582823245,0.00085238063548773819,0.0010664077118429632,0.0011478183492142449,0.0013341736025597431,0,,,,,,
LA,ORBFH,2,FROBENIUS_ONLY_CREG_NOT_BOUND,0.010832445470992776,0.25711223282835854,0.81342325226742673,0.66165738732931778,80910a8cb1f469222b80b1c13ba81935b94ed1fc854911f6907f633727d3bdcd,13,0.67198111611220857,0.29692029091534627,13,4.8419411365220562,23.4443939695445,0,0,0.16799527902805214,100,0.073156264164759136,276d37782e7a48ac3ec92c9ae1ec9eb1e63650db58360afda8a0f0d7c1dff9be,7,0.014099541715475077,TELEMETRY_WITHHELD,0.059959609302620683,0.070792054773613458,0.010753668634632528,0.25750412932411193,0.1088665476018278,0.24282980112009561,1,1.6229959369503242,1.7674324029507849,dbae9118700644f162f5ba5cb399e5de255780070c0a001cf599c90ff5d21a0a,2.6466295493172707,1.5328057933492312,14,False,606,100,95,594,0,54113276bd253cdd997e0607f15fbd4b60371599ccf53d85399ebe88f91b5f12,2,a30150ec3bcb15c8f28496e753303669ce831e88c631b4bbe0f5ede54dc8375c,13,0.29692029091534627,100,0.0029061336109529479,0.0025302309395764493,0.0017559146390002597,0.0033277858627089336,0.0046128901240842651,0.012134423714435011,100,1.4111671707448392e-05,5.1313602744226908e-06,2.9783150657833499e-06,1.1737825963348389e-05,2.6234405074271987e-05,0.00018129597032931632,100,-0.01083244547099277,-0.010993575410567188,-0.012099573685040863,-0.0097217595814659136,-0.0088765614321114506,-2.6328404791705069e-06,100,0,0,0,0,0,0,100,0.073156264164759136,0.074047690996944276,0.067292456496917022,0.080343987785272644,0.083832061906917138,0.12402655064153345,100,0.34471301764056156,0.34188784735978778,0.32099810461115014,0.36527510433361343,0.38949367871937501,0.42819165709449913,100,0.10886654760182783,0.098234607110614824,0.084342651792347859,0.11491309105609585,0.1531281911133604,0.2930565407864022,100,0.069476346957248539,0.058723738613407905,0.041920556080558502,0.082316798384634737,0.11521558630125696,0.28995240145305379,100,0.0039958450872553493,0.0039435714179809501,0.0034635195934151338,0.0044647595192056216,0.0049232019820466526,0.0056408170787617951,0,,,,,,
