cell,arm,batch,dynamic_layer_visit_count,factor_build_count,history_append_count,native_compute_z_bypassed_with_shared_fixed_z,native_creg_action_status,physical_write_count,resolution_stable_path_frobenius_squared,schema,sum_step_action_frobenius_squared,terminal_net_frobenius,terminal_net_frobenius_squared,status,first_hit_prefix,semantic_request_strict,semantic_ties,batch_net_actual_frobenius,W0_net_actual_frobenius,native_action_status,anchor_active_request_count,anchor_zero_request_count,anchor_zero_semantic_miss_count,anchor_zero_semantic_miss_policy,first_hit,jvp_call_count,key_capture_count,materialization_count,nonzero_action_visit_count,physical_euler_path_frobenius_length,resolution_stable_path_frobenius,step_count,terminal_capture_count,terminal_status,zero_action_visit_count,first_V,final_V,u_zero,u_interior,u_one,defect_count,defect_sum,defect_max,entry_crossing_count,entry_violation_max
LA,O,4,0,5,1,True,TELEMETRY_WITHHELD,1,135.83054809932577,orbode.official-bypass.v1,135.83054809932577,11.654636334923786,135.83054809932577,TERMINAL_VALID,,100,0,11.654636334982564,21.689071463532322,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
LA,O,5,0,5,1,True,TELEMETRY_WITHHELD,1,146.38261883329139,orbode.official-bypass.v1,146.38261883329139,12.098868493925016,146.38261883329139,TERMINAL_VALID,,99,0,12.098868493983966,24.856575969052123,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
LA,O,6,0,5,1,True,TELEMETRY_WITHHELD,1,157.5988588790845,orbode.official-bypass.v1,157.5988588790845,12.553838412178346,157.5988588790845,TERMINAL_VALID,,100,0,12.55383841223744,27.871422704736066,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
LA,O,7,0,5,1,True,TELEMETRY_WITHHELD,1,163.56455068474216,orbode.official-bypass.v1,163.56455068474216,12.789235734974243,163.56455068474216,TERMINAL_VALID,,100,0,12.789235735034568,30.689326671667303,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
LA,O,8,0,5,1,True,TELEMETRY_WITHHELD,1,181.77813773045375,orbode.official-bypass.v1,181.77813773045375,13.482512292983595,181.77813773045375,TERMINAL_VALID,,100,0,13.482512293047279,33.549685049538397,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
LA,O,9,0,5,1,True,TELEMETRY_WITHHELD,1,184.08655346219246,orbode.official-bypass.v1,184.08655346219246,13.567849994092375,184.08655346219246,TERMINAL_VALID,,100,0,13.567849994156946,36.216643459802953,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
LA,O,10,0,5,1,True,TELEMETRY_WITHHELD,1,196.13722867308022,orbode.official-bypass.v1,196.13722867308022,14.00490016648031,196.13722867308022,TERMINAL_VALID,,100,0,14.004900166546076,38.860592953488784,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
LA,QCL,1,,20,1,,TELEMETRY_WITHHELD,1,72.063204430934789,orbode.arm-telemetry.v1,18.015801107733697,7.5697667933753481,57.301369306088105,HORIZON_SEMANTIC_MISS,,93,0,7.5697667934239536,7.5697667934239536,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,15.381224301119357,8.489004914059997,20,20,HORIZON_SEMANTIC_MISS,0,0.50000012068206834,0.023032868188521637,0,0,20,3,0.0018557048971602694,0.00078287211580743005,0,0
LA,QCL,2,,20,1,,TELEMETRY_WITHHELD,1,80.139724436710679,orbode.arm-telemetry.v1,20.03493110917767,7.9751986924674325,63.603794184334248,HORIZON_SEMANTIC_MISS,,97,0,7.9751986925145903,10.994463546072458,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,16.097097847213153,8.9520793359258537,20,20,HORIZON_SEMANTIC_MISS,0,0.49999999545972812,0.022091387288147593,0,0,20,3,0.0016090504506746234,0.00076595169217548442,0,0
LA,QCL,3,,20,1,,TELEMETRY_WITHHELD,1,92.461793162262438,orbode.arm-telemetry.v1,23.11544829056561,8.5609983176839695,73.290692195387749,HORIZON_SEMANTIC_MISS,,98,0,8.5609983177308049,13.928202306436496,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,17.312107905101094,9.6157055467741124,20,20,HORIZON_SEMANTIC_MISS,0,0.50000009562027425,0.021920395059523149,0,0,20,3,0.0013426697855113273,0.00066658792163050429,0,0
LA,QCL,4,,20,1,,TELEMETRY_WITHHELD,1,96.96595462911506,orbode.arm-telemetry.v1,24.241488657278765,8.7583701034853529,76.709046869626022,HORIZON_SEMANTIC_MISS,,99,0,8.7583701035323944,16.442902336034251,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,17.736901988032699,9.847129258271929,20,20,HORIZON_SEMANTIC_MISS,0,0.49999993082905292,0.02121516033717559,0,0,20,3,0.0013847334684876575,0.00071729876949802596,0,0
LA,QCL,5,,20,1,,TELEMETRY_WITHHELD,1,104.69170626635571,orbode.arm-telemetry.v1,26.172926566588927,9.0890850075984897,82.611466275351631,HORIZON_SEMANTIC_MISS,,99,0,9.0890850076453251,18.778496991868625,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,18.385310815574677,10.23189651366528,20,20,HORIZON_SEMANTIC_MISS,0,0.50000002420884615,0.021149493879450212,0,0,20,3,0.0015380479792541993,0.0007240693697614306,0,0
LA,QCL,6,,20,1,,TELEMETRY_WITHHELD,1,116.33865497198381,orbode.arm-telemetry.v1,29.084663742995954,9.5841930133096529,91.856755716373556,HORIZON_SEMANTIC_HIT_OBSERVED,20,100,0,9.5841930133566695,21.070353464222201,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,19.279978169533752,10.786039818764985,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,0.50000001652259707,0.020845735880727599,0,0,20,2,0.00081283513942993768,0.00055342183751799778,0,0
LA,QCL,7,,20,1,,TELEMETRY_WITHHELD,1,114.73945838927322,orbode.arm-telemetry.v1,28.684864597318306,9.5222280099688756,90.672826273835824,HORIZON_SEMANTIC_MISS,,99,0,9.5222280100158745,23.107295113025025,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,19.166539438299388,10.711650591261519,20,20,HORIZON_SEMANTIC_MISS,0,0.50000006107407036,0.020680019593430056,0,0,20,2,0.0011975451698880424,0.00066444904895307522,0,0
LA,QCL,8,,20,1,,TELEMETRY_WITHHELD,1,128.69197112507908,orbode.arm-telemetry.v1,32.17299278126977,10.061041518896857,101.22455644496637,HORIZON_SEMANTIC_HIT_OBSERVED,15,100,0,10.061041518945526,25.185859498014747,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,20.224569080033358,11.344248371975954,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,0.50000004905924023,0.020327337872669059,0,0,20,2,0.0011499101734423339,0.00065606712803403799,0,0
LA,QCL,9,,20,1,,TELEMETRY_WITHHELD,1,128.4260706535724,orbode.arm-telemetry.v1,32.106517663393099,10.059860398323744,101.20079123376235,HORIZON_SEMANTIC_MISS,,99,0,10.05986039837301,27.102054270697099,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,20.293502546999267,11.332522695921345,20,20,HORIZON_SEMANTIC_MISS,0,0.5000000407688977,0.020799093365093658,0,0,20,2,0.00094397020452795244,0.00058784142946856355,0,0
LA,QCL,10,,20,1,,TELEMETRY_WITHHELD,1,133.46928871190013,orbode.arm-telemetry.v1,33.367322177975034,10.249877941123533,105.05999780793078,HORIZON_SEMANTIC_HIT_OBSERVED,20,100,0,10.249877941173668,28.956358116407493,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,20.570212321065551,11.552890924435326,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,0.50000009895933928,0.019873472964628644,0,0,20,2,0.00062166649980503752,0.00047278016683048596,0,0
LA,NQFIX,1,,20,1,,TELEMETRY_WITHHELD,1,241.64414889707487,orbode.arm-telemetry.v1,60.411037224268718,11.910498603326445,141.85997697984121,HORIZON_SEMANTIC_MISS,,99,0,11.910498603393183,11.910498603393183,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,30.365736545942173,15.544907490785363,20,20,HORIZON_SEMANTIC_MISS,0,0.50000012068206834,0.015119838026980749,0,0,20,4,0.033122331223614437,0.013038803322022091,0,0
LA,NQFIX,2,,20,1,,TELEMETRY_WITHHELD,1,281.10797834541557,orbode.arm-telemetry.v1,70.276994586353894,12.707240922432637,161.47397186074667,HORIZON_SEMANTIC_HIT_OBSERVED,14,100,0,12.707240922497402,17.428247222637836,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,31.902909753957911,16.766275028920873,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,0.50000000736040262,0.0077029282517295152,0,0,20,3,0.012378153564561064,0.0082327276059098731,0,0
LA,NQFIX,3,,20,1,,TELEMETRY_WITHHELD,1,347.46901460441222,orbode.arm-telemetry.v1,86.867253651103056,13.951095964962301,194.63307862358738,HORIZON_SEMANTIC_MISS,,99,0,13.951095965026775,22.343287772822165,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,34.497288982711012,18.640520770740615,20,20,HORIZON_SEMANTIC_MISS,0,0.49999999350504026,0.0056289761268811756,0,0,20,3,0.0045164836281322562,0.0033186718936769055,0,0
LA,NQFIX,4,,20,1,,TELEMETRY_WITHHELD,1,396.81330697338063,orbode.arm-telemetry.v1,99.203326743345158,14.71047441658091,216.39805756088145,HORIZON_SEMANTIC_HIT_OBSERVED,7,100,0,14.710474416645127,26.767237412137948,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,36.056968767877592,19.920173367051319,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,0.50000001094223268,0.0040676255880507019,0,0,20,2,0.001092657416079508,0.001047144321165927,0,0
LA,NQFIX,5,,20,1,,TELEMETRY_WITHHELD,1,473.37521840354515,orbode.arm-telemetry.v1,118.34380460088629,15.832931033422469,250.68170510911227,HORIZON_SEMANTIC_HIT_OBSERVED,6,100,0,15.832931033487847,31.117469238234456,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,38.502599890059024,21.757187741147639,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,0.49999997489736919,0.0026889275734368529,0,0,20,0,0,0,0,0
LA,NQFIX,6,,20,1,,TELEMETRY_WITHHELD,1,570.95443693500738,orbode.arm-telemetry.v1,142.73860923375184,17.164087877984475,294.60591268317359,HORIZON_SEMANTIC_HIT_OBSERVED,6,100,0,17.164087878050786,35.557340030739915,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,41.471835957762472,23.894652894214794,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,0.50000007098110377,0.0019346363932739288,0,0,20,0,0,0,0,0
LA,NQFIX,7,,20,1,,TELEMETRY_WITHHELD,1,661.92231582459078,orbode.arm-telemetry.v1,165.4805789561477,18.272521214573018,333.88503153702106,HORIZON_SEMANTIC_HIT_OBSERVED,5,100,0,18.272521214640228,40.004941766144874,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,43.875593495936741,25.727850975637097,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,0.50000013510094177,14445.365822541879,0,0,20,4,184629.85032506858,150320.25666374047,20,155754.63724661598
LA,NQFIX,8,,20,1,,TELEMETRY_WITHHELD,1,812.04434002020673,orbode.arm-telemetry.v1,203.01108500505168,20.177714949660082,407.14018058973602,HORIZON_SEMANTIC_HIT_OBSERVED,5,100,0,20.177714949727989,44.830449137646887,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,47.99571608780537,28.496391701761237,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,0.5000001789534565,0.0012470418710841217,0,0,20,0,0,0,0,0
LA,NQFIX,9,,20,1,,TELEMETRY_WITHHELD,1,871.0406074542251,orbode.arm-telemetry.v1,217.76015186355627,20.734638978140879,429.92525355383901,HORIZON_SEMANTIC_MISS,,99,0,20.734638978208952,49.430626501912748,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,49.150355130271997,29.513397084277255,20,20,HORIZON_SEMANTIC_MISS,0,0.50000050257683026,0.0011195141536020248,0,0,20,0,0,0,0,0
LA,NQFIX,10,,20,1,,TELEMETRY_WITHHELD,1,1048.1118786516611,orbode.arm-telemetry.v1,262.02796966291527,22.602215503951228,510.86014568705332,HORIZON_SEMANTIC_HIT_OBSERVED,6,100,0,22.602215504020364,54.386403543352785,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,53.209125229469215,32.374556037908242,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,0.50000031652508203,0.00082570515445656379,0,0,20,0,0,0,0,0
LA,ORBFH,1,,20,1,,TELEMETRY_WITHHELD,1,74.836759836263468,orbode.arm-telemetry.v1,18.709189959065867,7.5232316390235514,56.599014294404995,HORIZON_SEMANTIC_MISS,,91,0,7.5232316390696399,7.5232316390696399,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,14.493673537299788,8.6508242287231489,20,20,HORIZON_SEMANTIC_MISS,0,0.50000012068206834,0.020034588845341036,0,16,4,0,0,0,0,0
LA,ORBFH,2,,20,1,,TELEMETRY_WITHHELD,1,86.035099301212711,orbode.arm-telemetry.v1,21.508774825303178,8.0092706793635831,64.148416815313198,HORIZON_SEMANTIC_MISS,,98,0,8.0092706794126691,10.987859408294414,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,15.767291903692502,9.2755107299389561,20,20,HORIZON_SEMANTIC_MISS,0,0.50000011460677296,0.017461650010177434,0,16,4,0,0,0,0,0
LA,ORBFH,3,,20,1,,TELEMETRY_WITHHELD,1,99.319297303153817,orbode.arm-telemetry.v1,24.829824325788454,8.6238838609410422,74.371372846999378,HORIZON_SEMANTIC_MISS,,99,0,8.62388386099102,13.963714464535158,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,17.021818319137523,9.9659067476649525,20,20,HORIZON_SEMANTIC_MISS,0,0.50000006475962211,0.017378767055878919,0,16,4,0,0,0,0,0
LA,ORBFH,4,,20,1,,TELEMETRY_WITHHELD,1,106.679806068476,orbode.arm-telemetry.v1,26.669951517118999,8.9421106656005822,79.961343155847672,HORIZON_SEMANTIC_MISS,,99,0,8.9421106656514571,16.574452953737627,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,17.733932108342934,10.32859167885322,20,20,HORIZON_SEMANTIC_MISS,0,0.50000010348934565,0.015078947535601982,0,16,4,0,0,0,0,0
LA,ORBFH,5,,20,1,,TELEMETRY_WITHHELD,1,115.94013507011302,orbode.arm-telemetry.v1,28.985033767528254,9.326182042038532,86.977671481241998,HORIZON_SEMANTIC_MISS,,99,0,9.3261820420891297,19.011379352229593,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,18.407890102641442,10.767550096011302,20,20,HORIZON_SEMANTIC_MISS,0,0.49999998697961778,0.014429304787857479,0,16,4,0,0,0,0,0
LA,ORBFH,6,,20,1,,TELEMETRY_WITHHELD,1,132.22458082938979,orbode.arm-telemetry.v1,33.056145207347448,9.8885849784262536,97.784112875557355,HORIZON_SEMANTIC_HIT_OBSERVED,15,100,0,9.8885849784774056,21.419125799322899,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,19.8640929678667,11.498894765558548,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,0.5000000421841192,0.01322572911788009,0,16,4,0,0,0,0,0
LA,ORBFH,7,,20,1,,TELEMETRY_WITHHELD,1,128.77510611916512,orbode.arm-telemetry.v1,32.193776529791279,9.8113218775672717,96.262036985230168,HORIZON_SEMANTIC_MISS,,99,0,9.8113218776178073,23.547989572165747,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,19.466111273047524,11.347911971775474,20,20,HORIZON_SEMANTIC_MISS,0,0.4999999299185578,0.013347392420398866,0,16,4,0,0,0,0,0
LA,ORBFH,8,,20,1,,TELEMETRY_WITHHELD,1,147.35729264707419,orbode.arm-telemetry.v1,36.839323161768547,10.464348127733214,109.50258173839362,HORIZON_SEMANTIC_HIT_OBSERVED,13,100,0,10.46434812778266,25.756559290215673,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,20.834314864264339,12.139081210992625,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,0.49999998037705035,0.012094293996299195,0,16,4,0,0,0,0,0
LA,ORBFH,9,,20,1,,TELEMETRY_WITHHELD,1,146.19904532267614,orbode.arm-telemetry.v1,36.549761330669035,10.435654447141552,108.90288374014526,HORIZON_SEMANTIC_MISS,,99,0,10.43565444719165,27.77723356434235,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,20.806819219548021,12.091279722290611,20,20,HORIZON_SEMANTIC_MISS,0,0.50000002351796313,0.012590676141507528,0,16,4,0,0,0,0,0
LA,ORBFH,10,,20,1,,TELEMETRY_WITHHELD,1,154.54594383832944,orbode.arm-telemetry.v1,38.636485959582359,10.694026136618087,114.36219501067076,HORIZON_SEMANTIC_HIT_OBSERVED,14,100,0,10.6940261366691,29.750037926512352,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,21.491713234490089,12.431650889496915,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,0.50000008738664359,0.011567140500442585,0,16,4,0,0,0,0,0
LA,JAC,1,,20,1,,TELEMETRY_WITHHELD,1,98.952021291139758,orbode.arm-telemetry.v1,24.738005322784939,7.9246229685320246,62.799649193385314,HORIZON_SEMANTIC_MISS,,92,0,7.9246229685736447,7.9246229685736447,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,17,15.141504340398853,9.9474630580434802,20,17,HORIZON_SEMANTIC_MISS,3,0.50000012068206834,0.022288924228464464,3,13,4,0,0,0,0,0
LA,JAC,2,,20,1,,TELEMETRY_WITHHELD,1,119.15143502115492,orbode.arm-telemetry.v1,29.787858755288731,8.5229383518876531,72.640478150077428,HORIZON_SEMANTIC_MISS,,97,0,8.5229383519340178,11.636807800462467,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,17,16.830373771021314,10.91565092063478,20,17,HORIZON_SEMANTIC_MISS,3,0.50000003585620056,0.019818387106947992,3,13,4,0,0,0,0,0
LA,JAC,3,,20,1,,TELEMETRY_WITHHELD,1,135.0271705998799,orbode.arm-telemetry.v1,33.756792649969974,9.1484377257581997,83.693912822075873,HORIZON_SEMANTIC_MISS,,98,0,9.1484377258049854,14.796938665506151,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,17,17.951158215580502,11.620119216250748,20,17,HORIZON_SEMANTIC_MISS,3,0.50000004590899505,0.020582772154815378,3,13,4,0,0,0,0,0
LA,JAC,4,,20,1,,TELEMETRY_WITHHELD,1,144.61814064829932,orbode.arm-telemetry.v1,36.154535162074829,9.5346192337039799,90.908963931717878,HORIZON_SEMANTIC_MISS,,99,0,9.5346192337519025,17.591557136001434,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,17,18.799641723075961,12.025728279330917,20,17,HORIZON_SEMANTIC_MISS,3,0.50000008752541814,0.018004088430904942,3,13,4,0,0,0,0,0
LA,JAC,5,,20,1,,TELEMETRY_WITHHELD,1,8.3689566804373702e-09,orbode.arm-telemetry.v1,2.0922391701093421e-09,8.6355773523241698e-05,7.4573196207974112e-09,HORIZON_SEMANTIC_MISS,,2,0,8.6355773523240885e-05,17.591557217068583,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,16,0.00015992256658502901,9.1482001948128415e-05,20,16,HORIZON_SEMANTIC_MISS,4,0.5000000462230948,0.4998773546345579,4,16,0,9,0.00054440972754099537,0.00022490158378629665,3,1.5346910499980382e-05
LA,JAC,6,,20,1,,TELEMETRY_WITHHELD,1,174.42708250113131,orbode.arm-telemetry.v1,43.606770625282827,10.375394641932786,107.64881397584756,HORIZON_SEMANTIC_HIT_OBSERVED,13,100,0,10.375394641980595,20.40657400546803,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,18,20.667806222280355,13.207084557203808,20,18,HORIZON_SEMANTIC_HIT_OBSERVED,2,0.50000014270684845,0.017451974313911309,2,14,4,0,0,0,0,0
LA,JAC,7,,20,1,,TELEMETRY_WITHHELD,1,165.93053095343024,orbode.arm-telemetry.v1,41.482632738357559,10.288873176973246,105.86091125183951,HORIZON_SEMANTIC_HIT_OBSERVED,13,100,0,10.288873177020616,22.833598128881643,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,17,20.064805277964201,12.881402522762428,20,17,HORIZON_SEMANTIC_HIT_OBSERVED,3,0.50000003558174133,0.017542447172647906,3,13,4,0,0,0,0,0
LA,JAC,8,,20,1,,TELEMETRY_WITHHELD,1,193.77379289980581,orbode.arm-telemetry.v1,48.443448224951453,11.027500656095178,121.60577072017958,HORIZON_SEMANTIC_HIT_OBSERVED,9,100,0,11.027500656142863,25.331722988096235,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,17,21.709538125962716,13.920265547029116,20,17,HORIZON_SEMANTIC_HIT_OBSERVED,3,0.50000004980126667,0.01685664725916669,3,13,4,0,0,0,0,0
LA,JAC,9,,20,1,,TELEMETRY_WITHHELD,1,190.87301933893195,orbode.arm-telemetry.v1,47.718254834732996,11.038185718705927,121.84154396064349,HORIZON_SEMANTIC_MISS,,99,0,11.03818571875394,27.605260622051411,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,18,21.752684972780891,13.815680198199868,20,18,HORIZON_SEMANTIC_MISS,2,0.50000007267590374,0.016391794840719155,2,14,4,0,0,0,0,0
LA,JAC,10,,20,1,,TELEMETRY_WITHHELD,1,205.14423469798578,orbode.arm-telemetry.v1,51.286058674496445,11.342635955966513,128.65539042958437,HORIZON_SEMANTIC_HIT_OBSERVED,11,100,0,11.342635956015332,29.814984246835724,UNBOUND_NOT_FROBENIUS_EQUIVALENT,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,18,22.70530267622842,14.32285707175722,20,18,HORIZON_SEMANTIC_HIT_OBSERVED,2,0.50000000923852383,0.014754883795649411,2,14,4,0,0,0,0,0
QM,O,1,0,5,0,True,TELEMETRY_WITHHELD,1,5197.6238761696568,orbode.official-bypass.v1,5197.6238761696568,72.094548172310894,5197.6238761696568,TERMINAL_VALID,,97,0,72.094548172438039,72.094548172438039,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
QM,O,2,0,5,0,True,TELEMETRY_WITHHELD,1,7197.8493207710289,orbode.official-bypass.v1,7197.8493207710289,84.840139796979528,7197.8493207710289,TERMINAL_VALID,,100,0,84.840139797090018,111.52206329185869,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
QM,O,3,0,5,0,True,TELEMETRY_WITHHELD,1,6090.5203563924078,orbode.official-bypass.v1,6090.5203563924078,78.041785963625969,6090.5203563924078,TERMINAL_VALID,,98,0,78.041785963739201,137.26429762742731,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
QM,O,4,0,5,0,True,TELEMETRY_WITHHELD,1,5688.4825565815108,orbode.official-bypass.v1,5688.4825565815108,75.422029650371456,5688.4825565815108,TERMINAL_VALID,,99,0,75.422029650485982,157.19229330617588,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
QM,O,5,0,5,0,True,TELEMETRY_WITHHELD,1,5289.8863367826307,orbode.official-bypass.v1,5289.8863367826307,72.731604799994827,5289.8863367826307,TERMINAL_VALID,,100,0,72.731604800110091,173.28144315302444,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
QM,O,6,0,5,0,True,TELEMETRY_WITHHELD,1,4776.5593650720321,orbode.official-bypass.v1,4776.5593650720321,69.11265705405944,4776.5593650720321,TERMINAL_VALID,,64,0,69.112657054179365,185.27004748201247,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
QM,O,7,0,5,0,True,TELEMETRY_WITHHELD,1,4874.7391326575262,orbode.official-bypass.v1,4874.7391326575262,69.819332084011847,4874.7391326575262,TERMINAL_VALID,,90,0,69.819332084126913,198.34639967974678,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
QM,O,8,0,5,0,True,TELEMETRY_WITHHELD,1,4550.3272047781802,orbode.official-bypass.v1,4550.3272047781802,67.456113175739532,4550.3272047781802,TERMINAL_VALID,,38,0,67.45611317586274,209.99265052685476,UNBOUND_NOT_FROBENIUS_EQUIVALENT,,,,,,,,,,,,,,,,,,,,,,,,,
