cell,arm,batch,endpoint_wall_seconds,endpoint_model_forward_calls,cumulative_evaluation_checkpoint_wall_seconds,observer_probe_wall_seconds_cumulative,observer_probe_wall_seconds_increment,observer_probe_cohorts_cumulative,evaluation_cohorts_cumulative,checkpoint_bytes,adapter_dynamic_z_count,adapter_fixed_z_compute_count,adapter_fixed_z_recompute_count,adapter_inner_cache_mutation_count,adapter_inner_history_append_count,adapter_key_capture_count,adapter_layer_factorization_count,adapter_official_endpoint_count,adapter_solve_count,adapter_terminal_capture_count,adapter_terminal_finalize_count,jvp_attention_backend_switch_count,jvp_finite_difference_forward_count,jvp_jvp_call_count,jvp_model_forward_invocation_count,jvp_physical_write_count,jvp_temporary_direction_hook_count,jvp_wall_seconds,target_optimization_wall_seconds,storage_write_wall_seconds,note
LA,QCL,8,441.05440423730761,693,202.76467156223953,296.83102262113243,73.801279731094837,624,36,1174407641,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,QCL,9,370.2729299319908,713,233.54565734695643,383.12393929436803,86.292916673235595,801,45,1174407641,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,QCL,10,391.58891523908824,733,247.96186225675046,479.21774995326996,96.09381065890193,1000,55,1174407641,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,NQFIX,1,296.89985488541424,553,50.505386115983129,0.46827571839094162,0.46827571839094162,1,1,1174407641,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,NQFIX,2,293.68772611301392,573,71.160974745638669,11.49836022593081,11.030084507539868,24,3,1174407641,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,NQFIX,3,351.8042292073369,593,96.473311367444694,32.603836095891893,21.105475869961083,69,6,1174407641,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,NQFIX,4,323.63846058677882,613,110.19088866747916,64.55552423465997,31.951688138768077,136,10,1174407641,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,NQFIX,5,331.51978228613734,633,133.46751536149532,107.22972567286342,42.674201438203454,225,15,1174407641,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,NQFIX,6,343.46140947565436,653,158.4596948614344,160.36280561517924,53.133079942315817,336,21,1174407641,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,NQFIX,7,339.5581491375342,673,177.10398241132498,224.25029991194606,63.887494296766818,469,28,1174407641,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,NQFIX,8,376.68062385357916,693,194.41733345761895,297.48292970564216,73.232629793696105,624,36,1174407641,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,NQFIX,9,367.69825593568385,713,217.26310611795634,384.20243550743908,86.719505801796913,801,45,1174407641,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,NQFIX,10,363.04583819117397,733,238.50309464801103,479.85625872667879,95.653823219239712,1000,55,1174407641,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,ORBFH,1,315.47056053951383,573,44.659887761808932,0.47185042966157198,0.47185042966157198,1,1,1174407641,0,0,0,0,0,20,20,0,20,41,1,0,0,20,20,0,20,24.798748767003417,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,ORBFH,2,310.10728706978261,593,64.510073725134134,11.428981929086149,10.957131499424577,24,3,1174407641,0,0,0,0,0,20,20,0,20,41,1,0,0,20,20,0,20,22.182471070438623,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,ORBFH,3,346.64233589079231,613,87.55245207529515,31.880591602064669,20.45160967297852,69,6,1174407641,0,0,0,0,0,20,20,0,20,41,1,0,0,20,20,0,20,27.155711920931935,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,ORBFH,4,344.90967352036387,633,114.40673180576414,64.051101001910865,32.170509399846196,136,10,1174407641,0,0,0,0,0,20,20,0,20,41,1,0,0,20,20,0,20,24.863157329149544,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,ORBFH,5,346.08046056050807,653,130.49298392143101,106.66646405030042,42.615363048389554,225,15,1174407641,0,0,0,0,0,20,20,0,20,41,1,0,0,20,20,0,20,24.722912192344666,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,ORBFH,6,423.54649060033262,850,156.38172346260399,159.75572403986007,53.08925998955965,336,21,1174407641,0,0,0,0,0,20,20,0,20,41,2,0,0,20,20,0,20,25.376857912167907,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,ORBFH,7,366.37018263619393,693,181.9592978162691,223.82285173702985,64.067127697169781,469,28,1174407641,0,0,0,0,0,20,20,0,20,41,1,0,0,20,20,0,20,22.221531879156828,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,ORBFH,8,464.34773480612785,890,199.77686781901866,297.34553234651685,73.522680609486997,624,36,1174407641,0,0,0,0,0,20,20,0,20,41,2,0,0,20,20,0,20,30.577002183534205,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,ORBFH,9,395.85312918387353,733,222.20386922638863,383.90210889652371,86.556576550006866,801,45,1174407641,0,0,0,0,0,20,20,0,20,41,1,0,0,20,20,0,20,22.227565905079246,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,ORBFH,10,448.01691490784287,930,248.05855780281126,479.94393477682024,96.041825880296528,1000,55,1174407641,0,0,0,0,0,20,20,0,20,41,2,0,0,20,20,0,20,22.178051481023431,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,JAC,1,297.68807347863913,524,49.808600313030183,0.46778492815792561,0.46778492815792561,1,1,1174407641,0,0,0,0,0,20,20,0,20,22,1,0,0,20,20,0,20,24.718632224947214,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,JAC,2,285.27678629104048,544,70.347825570032001,11.355445327237248,10.887660399079323,24,3,1174407641,0,0,0,0,0,20,20,0,20,22,1,0,0,20,20,0,20,22.085040116682649,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,JAC,3,322.61473311763257,564,89.723630961962044,31.751381288282573,20.395935961045325,69,6,1174407641,0,0,0,0,0,20,20,0,20,22,1,0,0,20,20,0,20,27.204844643361866,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,JAC,4,325.34542875364423,584,110.64947306644171,63.614132644608617,31.862751356326044,136,10,1174407641,0,0,0,0,0,20,20,0,20,22,1,0,0,20,20,0,20,24.834791926667094,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,JAC,5,347.1393846925348,593,150.06288019847125,105.94769898802042,42.333566343411803,225,15,1174407641,0,0,0,0,0,20,20,0,20,21,1,0,0,20,20,0,20,24.824030306190252,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,JAC,6,344.20639983471483,635,150.55289945192635,158.80540583189577,52.857706843875349,336,21,1174407641,0,0,0,0,0,20,20,0,20,23,1,0,0,20,20,0,20,25.208702957257628,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,JAC,7,333.30285452306271,644,171.15289252717048,222.17642259877175,63.371016766875982,469,28,1174407641,0,0,0,0,0,20,20,0,20,22,1,0,0,20,20,0,20,21.96090923435986,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,JAC,8,381.08925658464432,664,193.25928451307118,295.15803045313805,72.981607854366302,624,36,1174407641,0,0,0,0,0,20,20,0,20,22,1,0,0,20,20,0,20,30.410194960422814,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,JAC,9,380.09871993586421,695,216.22860185429454,381.24686722829938,86.088836775161326,801,45,1174407641,0,0,0,0,0,20,20,0,20,23,1,0,0,20,20,0,20,22.050484274514019,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
LA,JAC,10,367.81282729282975,715,237.85867628082633,476.16312455479056,94.916257326491177,1000,55,1174407641,0,0,0,0,0,20,20,0,20,23,1,0,0,20,20,0,20,22.001590700820088,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,O,1,98.380936726927757,222,76.841441449709237,2.4522661101073027,2.4522661101073027,6,1,1357908441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,O,2,98.357496201060712,227,92.104152340441942,7.8204984357580543,5.3682323256507516,19,3,1357908441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,O,3,100.75322454515845,232,88.594847483560443,16.511758895590901,8.6912604598328471,39,6,1357908441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,O,4,100.95762219745666,237,112.60232377611101,28.095403970219195,11.583645074628294,66,10,1357908441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,O,5,102.61109153088182,242,129.23709409404546,42.497450892813504,14.402046922594309,100,15,1357908441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,O,6,107.13912797160447,247,153.71021014358848,60.093951241113245,17.596500348299742,141,21,1357908441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,O,7,104.15357061196119,252,174.29960134718567,80.252547400072217,20.158596158958972,189,28,1357908441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,O,8,122.77409557532519,257,193.88223101105541,104.13803481403738,23.885487413965166,244,36,1357908441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,O,9,111.79028428439051,262,214.83415321167558,131.07636660151184,26.938331787474453,306,45,1357908441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,O,10,112.3011371800676,267,238.55452310387045,160.91305030789226,29.836683706380427,375,55,1357908441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,QCL,1,264.71226599253714,528,48.024358456023037,0.4056450454518199,0.4056450454518199,1,1,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,QCL,2,259.8801038460806,548,69.612935767509043,10.055042175576091,9.6493971301242709,24,3,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,QCL,3,287.48008985072374,568,90.216242833063006,29.385616481304169,19.330574305728078,69,6,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,QCL,4,286.94331094808877,588,129.02894372306764,59.589014112949371,30.203397631645203,136,10,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,QCL,5,297.76628332491964,608,166.25140040088445,98.820447068661451,39.23143295571208,225,15,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,QCL,6,311.97019217163324,628,181.74955045711249,147.43273982964456,48.612292760983109,336,21,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,QCL,7,314.32504256907851,648,211.62530290521681,205.95559814758599,58.522858317941427,469,28,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,QCL,8,354.68368081282824,668,231.49290817044675,273.30518637690693,67.349588229320943,624,36,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,QCL,9,369.24696516804397,688,253.48808292206377,352.75425094366074,79.449064566753805,801,45,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,QCL,10,374.69274436868727,708,282.22901278827339,441.79910664167255,89.044855698011816,1000,55,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,NQFIX,1,293.6759593822062,528,92.360840638168156,0.40636216290295124,0.40636216290295124,1,1,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,NQFIX,2,282.11612459458411,548,109.59907538909465,10.078616577200592,9.6722544142976403,24,3,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,NQFIX,3,320.62238069809973,568,128.80503102298826,29.375357828103006,19.296741250902414,69,6,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,NQFIX,4,321.30911371018738,588,131.44122938718647,59.390769818797708,30.015411990694702,136,10,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,NQFIX,5,298.50733115430921,608,132.50386184733361,98.564127444289625,39.173357625491917,225,15,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,NQFIX,6,310.48760147299618,628,152.19512462150306,147.09442708268762,48.530299638397992,336,21,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,NQFIX,7,303.72640644572675,648,174.38673287816346,205.68014855217189,58.58572146948427,469,28,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,NQFIX,8,344.18920542672276,668,195.90675506554544,272.78996776975691,67.109819217585027,624,36,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,NQFIX,9,337.74511701148003,688,216.42034378647804,352.37958117574453,79.58961340598762,801,45,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,NQFIX,10,339.91077158693224,708,236.28436018433422,441.60396350733936,89.224382331594825,1000,55,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,ORBFH,1,285.87572489306331,548,49.470941063947976,0.40569944307208061,0.40569944307208061,1,1,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,20,20,0,20,21.304335619322956,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,ORBFH,2,326.21893855649978,734,69.954739576205611,10.067748257890344,9.6620488148182631,24,3,1357908441,0,0,0,0,0,20,20,0,20,40,2,0,0,20,20,0,20,21.782869631424546,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,ORBFH,3,311.89762774761766,588,90.220962583087385,29.362516670487821,19.294768412597477,69,6,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,20,20,0,20,24.416901296004653,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,ORBFH,4,357.30368105974048,785,110.17160863243043,59.278837565332651,29.91632089484483,136,10,1357908441,0,0,0,0,0,20,20,0,20,41,2,0,0,20,20,0,20,21.313331854529679,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,ORBFH,5,369.51174699980766,805,131.25577324908227,98.580269379541278,39.301431814208627,225,15,1357908441,0,0,0,0,0,20,20,0,20,41,2,0,0,20,20,0,20,21.349111109972,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
QM,ORBFH,6,332.11854193080217,648,152.30910696741194,147.03660268709064,48.456333307549357,336,21,1357908441,0,0,0,0,0,20,20,0,20,41,1,0,0,20,20,0,20,23.039718814194202,NOT_RECORDED_SEPARATE_BRACKET,NOT_RECORDED_SEPARATE_BRACKET,"endpoint wall includes runtime observer; checkpoint wall includes allseen evaluator/geometry/storage; probe cumulative overlaps brackets, do not sum"
