after_strict,after_success,before_strict,before_success,bootstrap_repetitions,ci_high,ci_low,cluster_count,contrast,count,desired_margin_delta,desired_margin_delta_q01,desired_margin_delta_q05,desired_margin_delta_q50,desired_margin_delta_q95,desired_margin_delta_q99,desired_nll_delta,desired_nll_delta_q01,desired_nll_delta_q05,desired_nll_delta_q50,desired_nll_delta_q95,desired_nll_delta_q99,g_delta,g_delta_q01,g_delta_q05,g_delta_q50,g_delta_q95,g_delta_q99,gained,kind,lost,new_nll_delta,new_nll_delta_q01,new_nll_delta_q05,new_nll_delta_q50,new_nll_delta_q95,new_nll_delta_q99,panel,seed,strict_gained,strict_lost,true_nll_delta,true_nll_delta_q01,true_nll_delta_q05,true_nll_delta_q50,true_nll_delta_q95,true_nll_delta_q99
50,84,99,100,2000,3.31899905712036,2.100797060596633,100,BASE_ALPHAEDIT_W050 minus own W001,100,-6.150509344845486,-20.10016526966123,-15.334523008629912,-5.637437205470633,1.5415180854266495,4.53437190916972,2.6827561246449476,-0.0015985461999662224,0.003127932362258435,1.4034540034190286,9.317410183220634,10.986830654866079,6.150509344845486,-4.534371909169713,-1.5415180854266508,5.637437205470633,15.334523008629912,20.100165269661236,0,R,16,2.6827561246449476,-0.0015985461999662224,0.003127932362258435,1.4034540034190286,9.317410183220634,10.986830654866079,H_diag_B1_R100_P200,20260924,0,49,-3.4677532202005388,-11.05479947835207,-10.096487700939178,-3.2304139137268066,2.0509262084960924,5.931308183670044
134,623,245,874,2000,1.3980033614415215,0.3163310993149579,87,BASE_ALPHAEDIT_W050 minus own W001,1000,-4.031326555860694,-17.176885184049606,-13.216778187453746,-3.7314975410699844,4.249710869789123,6.777620283365248,0.8505441162730567,-10.04388350468129,-5.8584130018949505,0.5620226860046387,8.006574922800063,11.015151853263378,-4.031326555860694,-17.176885184049606,-13.216778187453746,-3.7314975410699844,4.249710869789123,6.777620283365248,42,N,293,-3.1807824395876376,-11.788324440717696,-9.209299111366272,-3.1350173950195312,2.7360628366470325,6.177319750785825,N_diag1000,20260924,77,188,0.8505441162730567,-10.04388350468129,-5.8584130018949505,0.5620226860046387,8.006574922800063,11.015151853263378
20,142,55,228,2000,2.7806463150112903,1.7205963085203622,256,BASE_ALPHAEDIT_W060 minus own W001,256,-6.1726879606321745,-19.3315563082695,-17.301446855068207,-5.505454063415527,1.394785761833191,5.499694442749009,2.2598727631739166,-6.815385603904724,-4.465786054730415,2.127477675676346,9.360211461782455,11.802263545989987,-6.1726879606321745,-19.3315563082695,-17.301446855068207,-5.505454063415527,1.394785761833191,5.499694442749009,5,BASE,91,-3.912815197458258,-14.016249132156371,-10.79137259721756,-3.783860445022583,2.318424701690674,4.240042114257806,BaseEval256,20260924,14,49,2.2598727631739166,-6.815385603904724,-4.465786054730415,2.127477675676346,9.360211461782455,11.802263545989987
2,13,0,10,2000,-0.6047007143911418,-3.210794685916467,5,BASE_ALPHAEDIT_W060 minus own W001,22,2.8396772999655115,-3.5671398138999937,-2.8263195514678956,2.179283857345581,8.911758947372435,12.180150190889831,-2.2129764651710335,-9.131401075422763,-8.540782630443573,-1.9699417352676392,2.140512156486511,3.8406344985961898,-2.8396772999655115,-12.180150190889835,-8.911758947372437,-2.179283857345581,2.8263195514678947,3.5671398138999932,5,P,2,-2.2129764651710335,-9.131401075422763,-8.540782630443573,-1.9699417352676392,2.140512156486511,3.8406344985961898,H_active_variants,20260924,2,0,0.626700834794478,-4.525251388549805,-4.479918766021728,0.5189353227615356,4.94748592376709,4.94748592376709
3,7,0,3,2000,-2.3846076594458685,-6.849390137195587,5,BASE_ALPHAEDIT_W060 minus own W001,11,3.4762015261433343,-2.1721150159835814,-2.154131293296814,4.1474609375,11.364241734147072,11.60321345627308,-4.688880868933418,-12.725055912137032,-11.383942261338234,-3.700249671936035,-0.28460466861724854,0.9642697095870982,-3.4762015261433343,-11.603213456273078,-11.364241734147072,-4.1474609375,2.154131293296814,2.1721150159835814,5,R,1,-4.688880868933418,-12.725055912137032,-11.383942261338234,-3.700249671936035,-0.28460466861724854,0.9642697095870982,H_active_variants,20260924,3,0,-1.2126793427900835,-3.977349281311035,-3.977349281311035,-1.994807243347168,1.9554061889648438,1.9554061889648438
45,132,100,174,2000,3.16585812200808,1.8138185329971312,100,BASE_ALPHAEDIT_W060 minus own W001,200,-2.9187433342653093,-13.390846865167841,-11.39123830248136,-2.9236569590866566,5.242225921154013,10.561496966481194,2.4943428591470003,-6.250441161617637,-4.064542269706726,2.116010954603553,8.769406212866304,10.24078054833691,2.9187433342653093,-10.561496966481208,-5.242225921154022,2.9236569590866566,11.391238302481351,13.390846865167841,8,P,50,2.4943428591470003,-6.250441161617637,-4.064542269706726,2.116010954603553,8.769406212866304,10.24078054833691,H_diag_B1_R100_P200,20260924,13,68,-0.42440047511830925,-9.048147633075715,-6.360029029846191,-0.5436077117919922,5.322917604446404,9.316541066169725
39,81,99,100,2000,4.14160416521228,2.8119027835328745,100,BASE_ALPHAEDIT_W060 minus own W001,100,-7.216711513900373,-18.97681477098493,-17.907691808661912,-6.6328841438516974,0.9048734916839737,5.516635086331519,3.440559434496972,-0.00014525201171636612,0.01861258129356429,2.488939185976051,9.408421154215466,12.258875315269696,7.216711513900373,-5.516635086331516,-0.9048734916839748,6.6328841438516974,17.907691808661912,18.976814770984934,0,R,19,3.440559434496972,-0.00014525201171636612,0.01861258129356429,2.488939185976051,9.408421154215466,12.258875315269696,H_diag_B1_R100_P200,20260924,0,60,-3.7761520794034005,-11.236307079344988,-9.663240337371827,-4.086937427520752,2.494029331207274,6.149653997421265
122,603,245,874,2000,1.622020888607669,0.47722903781005527,87,BASE_ALPHAEDIT_W060 minus own W001,1000,-4.430817878722679,-18.02382489204407,-13.105828952789306,-4.322606660425663,3.9105688571929886,6.51210514962673,1.0291755248676053,-10.025222529172897,-5.9442826271057125,1.1405590921640396,8.466736501082776,10.456250253915787,-4.430817878722679,-18.02382489204407,-13.105828952789306,-4.322606660425663,3.9105688571929886,6.51210514962673,47,N,318,-3.4016423538550735,-12.029556214213372,-9.83231782913208,-3.3912537693977356,2.745023417472839,6.035121085643767,N_diag1000,20260924,81,204,1.0291755248676053,-10.025222529172897,-5.9442826271057125,1.1405590921640396,8.466736501082776,10.456250253915787
20,134,55,228,2000,3.021753340929717,1.9506490197874882,256,BASE_ALPHAEDIT_W070 minus own W001,256,-6.6576188327417185,-20.061797634977847,-17.42960187792778,-6.113107517361641,0.7955393493175507,4.093122506141631,2.476641371471487,-7.99538642168045,-5.037139803171158,2.3517446517944336,10.048729479312897,13.201336309313772,-6.6576188327417185,-20.061797634977847,-17.42960187792778,-6.113107517361641,0.7955393493175507,4.093122506141631,4,BASE,98,-4.180977461270231,-13.438123440742492,-11.232297003269196,-4.016838312149048,1.9433984756469727,4.010398387908935,BaseEval256,20260924,11,46,2.476641371471487,-7.99538642168045,-5.037139803171158,2.3517446517944336,10.048729479312897,13.201336309313772
1,14,0,10,2000,-0.6616122614253651,-4.549323280652364,5,BASE_ALPHAEDIT_W070 minus own W001,22,2.137698444453153,-0.6413537979125976,-0.24783228635787963,1.0608458518981934,7.492244207859039,7.960127390623092,-2.3455696268515154,-10.287301369905471,-9.072414255142212,-1.7080073356628418,1.7473131299018856,4.061406552791593,-2.137698444453153,-7.960127390623093,-7.49224420785904,-1.0608458518981934,0.24783228635787963,0.6413537979125973,4,P,0,-2.3455696268515154,-10.287301369905471,-9.072414255142212,-1.7080073356628418,1.7473131299018856,4.061406552791593,H_active_variants,20260924,1,0,-0.20787118239836258,-4.527879238128662,-4.479862070083618,0.25502461194992065,3.9248476028442383,3.9248476028442383
4,8,0,3,2000,-3.5839414596557617,-7.12146930474167,5,BASE_ALPHAEDIT_W070 minus own W001,11,5.586501864716411,-1.1342945098876953,0.6993465423583984,4.168822288513184,13.01693991292268,14.038453879393638,-5.473327946425839,-12.59190364573151,-11.447875772602856,-5.212960720062256,0.9016928672790527,1.1626875877380374,-5.586501864716411,-14.038453879393638,-13.01693991292268,-4.168822288513184,-0.6993465423583984,1.1342945098876969,6,R,1,-5.473327946425839,-12.59190364573151,-11.447875772602856,-5.212960720062256,0.9016928672790527,1.1626875877380374,H_active_variants,20260924,4,0,0.11317391829057173,-1.9393252372741698,-1.5831198692321777,-1.0172553062438965,4.275991439819336,4.275991439819336
25,115,100,174,2000,4.426984995715582,3.17319612347745,100,BASE_ALPHAEDIT_W070 minus own W001,200,-3.9461911889648764,-15.54166418234352,-12.588807607954367,-4.313818018883467,5.342726176977143,9.319897216260424,3.813657415017369,-5.37632605150342,-2.649726769328117,3.8790146112442017,10.137048645108004,12.841054520728058,3.9461911889648764,-9.319897216260433,-5.342726176977156,4.313818018883467,12.588807607954351,15.541664182343517,10,P,69,3.813657415017369,-5.37632605150342,-2.649726769328117,3.8790146112442017,10.137048645108004,12.841054520728058,H_diag_B1_R100_P200,20260924,7,82,-0.13253377394750715,-9.428305344581604,-7.073526287078857,-0.09832048416137695,6.5852357268333375,9.493085859715938
27,77,99,100,2000,5.08783250905451,3.6786860854925183,100,BASE_ALPHAEDIT_W070 minus own W001,100,-8.495388808311255,-18.32172931148787,-17.704080508381594,-8.850263401982374,-0.4572246150928555,5.458974935409498,4.357359654964239,-0.0006921327771851794,0.07347155672032386,3.5971144437789917,10.602252951229456,13.645089118486503,8.495388808311255,-5.458974935409497,0.457224615092855,8.850263401982374,17.704080508381594,18.32172931148788,0,R,23,4.357359654964239,-0.0006921327771851794,0.07347155672032386,3.5971144437789917,10.602252951229456,13.645089118486503,H_diag_B1_R100_P200,20260924,0,72,-4.1380291533470155,-11.404971578121184,-10.585201680660248,-4.233274936676025,4.5599917173385585,7.449415357112887
104,583,245,874,2000,1.854384992481753,0.7526850920071269,87,BASE_ALPHAEDIT_W070 minus own W001,1000,-4.755400945535396,-18.191256339228712,-13.799375548399984,-4.53932124376297,3.77937931269407,7.062748722359536,1.2970102910208516,-9.703800737857819,-5.817786407470703,1.2493836879730225,8.524590932764113,11.263268453478812,-4.755400945535396,-18.191256339228712,-13.799375548399984,-4.53932124376297,3.77937931269407,7.062748722359536,43,N,334,-3.4583906545145435,-12.379583257436753,-10.197723984718323,-3.4579763412475586,3.1437806606292718,6.044848271608351,N_diag1000,20260924,67,208,1.2970102910208516,-9.703800737857819,-5.817786407470703,1.2493836879730225,8.524590932764113,11.263268453478812
15,132,55,228,2000,3.5181091016786015,2.418086733754626,256,BASE_ALPHAEDIT_W080 minus own W001,256,-6.915370961422013,-20.588233277387918,-16.933945924043655,-6.868809264153242,0.6399070024490356,6.231844043731689,2.971535372784274,-7.527344286441803,-4.834370493888855,3.1528308391571045,10.53978168964386,14.11982146920636,-6.915370961422013,-20.588233277387918,-16.933945924043655,-6.868809264153242,0.6399070024490356,6.231844043731689,4,BASE,100,-3.9438355886377394,-14.600594544410706,-11.656469106674194,-3.619980812072754,2.995786190032959,6.730125832557678,BaseEval256,20260924,9,49,2.971535372784274,-7.527344286441803,-4.834370493888855,3.1528308391571045,10.53978168964386,14.11982146920636
1,13,0,10,2000,-1.1361081656844665,-2.737465622326867,5,BASE_ALPHAEDIT_W080 minus own W001,22,1.752197713421827,-6.5440721559524535,-6.102356481552124,1.3968687057495117,9.13729822039604,11.606898127924648,-1.8924785643308,-11.081904487740248,-7.0710977435112,-1.285691738128662,2.5082726240158078,2.9657248878479,-1.752197713421827,-11.606898127924651,-9.137298220396042,-1.3968687057495117,6.102356481552121,6.5440721559524535,5,P,2,-1.8924785643308,-11.081904487740248,-7.0710977435112,-1.285691738128662,2.5082726240158078,2.9657248878479,H_active_variants,20260924,1,0,-0.140280850908973,-5.65513801574707,-5.609314584732056,0.1903386116027832,3.4116735458374023,3.4116735458374023
3,9,0,3,2000,-3.3525136323137716,-6.355502598608534,5,BASE_ALPHAEDIT_W080 minus own W001,11,4.716910953548822,0.09292836189270019,0.2027266025543213,3.1998043060302734,10.808258596807718,11.340563494712114,-5.110260406001047,-10.334740997105836,-10.163274113088846,-3.6670289039611816,-0.4357166290283203,-0.32731056213378895,-4.716910953548822,-11.340563494712114,-10.808258596807718,-3.1998043060302734,-0.2027266025543213,-0.0929283618927001,6,R,0,-5.110260406001047,-10.334740997105836,-10.163274113088846,-3.6670289039611816,-0.4357166290283203,-0.32731056213378895,H_active_variants,20260924,3,0,-0.39334945245222613,-3.3839266538619994,-2.2353614568710327,-0.4672245979309082,1.5246992111206055,1.5246992111206055
10,104,100,174,2000,6.052228488690757,4.601610282678216,100,BASE_ALPHAEDIT_W080 minus own W001,200,-4.561154191895039,-16.850325473695992,-13.054789366759358,-4.786053657531738,4.576625633239744,7.505937343947588,5.330012456933619,-4.716383757591248,-1.8719308346509933,5.4015118782408535,12.973107647895803,17.022594099109988,4.561154191895039,-7.50593734394759,-4.576625633239746,4.786053657531738,13.054789366759351,16.85032547369598,11,P,81,5.330012456933619,-4.716383757591248,-1.8719308346509933,5.4015118782408535,12.973107647895803,17.022594099109988,H_diag_B1_R100_P200,20260924,2,92,0.7688582650385797,-9.374206849336623,-7.033031940460205,0.2478039264678955,8.38750324845314,10.588969268798825
13,59,99,100,2000,6.4866954780250525,4.987512326875928,100,BASE_ALPHAEDIT_W080 minus own W001,100,-9.786759050844411,-22.245534587521107,-17.80815562692005,-9.692710164468735,-1.297712665633299,0.46231511247811413,5.707842461822729,0.017472260436043142,0.250213958369568,5.66276817349717,11.59170625321567,14.506717287849186,9.786759050844411,-0.4623151124780998,1.2977126656332985,9.692710164468735,17.80815562692005,22.24553458752111,0,R,41,5.707842461822729,0.017472260436043142,0.250213958369568,5.66276817349717,11.59170625321567,14.506717287849186,H_diag_B1_R100_P200,20260924,0,86,-4.0789165890216825,-12.24284145951271,-10.866086411476136,-4.090482831001282,3.9521818161010707,7.2337910103798
88,566,245,874,2000,2.574995964747543,1.4289722146638584,87,BASE_ALPHAEDIT_W080 minus own W001,1000,-5.049707261959469,-18.92782361328602,-14.732246121391654,-4.760603100061417,2.886537408828735,7.144290850162505,1.994094508647453,-9.362229570150376,-5.741125726699829,1.9107787571847439,9.745268608909099,13.12256499260664,-5.049707261959469,-18.92782361328602,-14.732246121391654,-4.760603100061417,2.886537408828735,7.144290850162505,43,N,351,-3.0556127533120163,-12.070500427484513,-9.769213366508485,-3.2190499305725098,4.461182403564452,7.799923415184019,N_diag1000,20260924,51,208,1.994094508647453,-9.362229570150376,-5.741125726699829,1.9107787571847439,9.745268608909099,13.12256499260664
11,123,55,228,2000,5.003709212057674,3.643477241357141,256,BASE_ALPHAEDIT_W090 minus own W001,256,-7.103171870792721,-20.460740817803888,-17.733384609222412,-6.6020248234272,1.1822397708892822,4.968841584399332,4.33023949620474,-9.489060008525849,-4.436621468514204,4.079296112060547,13.947852224111557,17.288147354638195,-7.103171870792721,-20.460740817803888,-17.733384609222412,-6.6020248234272,1.1822397708892822,4.968841584399332,5,BASE,110,-2.772932374587981,-14.274902291595936,-11.648217797279358,-2.5721640586853027,7.533820867538452,11.633186459541308,BaseEval256,20260924,9,53,4.33023949620474,-9.489060008525849,-4.436621468514204,4.079296112060547,13.947852224111557,17.288147354638195
2,12,0,10,2000,-0.3569342014803128,-2.525184803538852,5,BASE_ALPHAEDIT_W090 minus own W001,22,1.7774834284897556,-5.481164875030518,-3.032441782951355,1.2619234323501587,8.417262190580367,13.605247649755324,-1.3336555284701965,-7.6408954938314855,-7.209679460525512,-0.7875087261199951,4.153003168106078,4.57220362663269,-1.7774834284897556,-13.605247649755329,-8.417262190580368,-1.2619234323501587,3.0324417829513544,5.481164875030515,5,P,3,-1.3336555284701965,-7.6408954938314855,-7.209679460525512,-0.7875087261199951,4.153003168106078,4.57220362663269,H_active_variants,20260924,2,0,0.443827900019559,-3.9464025497436523,-3.876081085205078,-0.23125457763671875,7.216059684753418,7.216059684753418
3,7,0,3,2000,-3.5707624608820137,-6.798444592290455,5,BASE_ALPHAEDIT_W090 minus own W001,11,4.033658897334879,-1.5672221660614014,-1.3858144283294678,4.233327865600586,8.509121417999268,8.957318782806396,-5.353173518722707,-10.238831093907356,-9.839932098984718,-5.28449273109436,-0.20711588859558105,0.28046898841857953,-4.033658897334879,-8.957318782806396,-8.509121417999268,-4.233327865600586,1.3858144283294678,1.5672221660614016,4,R,0,-5.353173518722707,-10.238831093907356,-9.839932098984718,-5.28449273109436,-0.20711588859558105,0.28046898841857953,H_active_variants,20260924,3,0,-1.3195146213878284,-3.5822978019714355,-3.0697970390319824,-0.7566895484924316,-0.2719402313232422,-0.2719402313232422
10,100,100,174,2000,6.788355082253314,5.369514619487221,100,BASE_ALPHAEDIT_W090 minus own W001,200,-4.920358765322598,-19.374708907124585,-15.136453366663773,-4.570210933685303,3.780273795127859,8.4167819872871,6.088820826962474,-4.321425548791885,-1.736745524406433,6.079476103186607,13.004171682149169,16.925947614135218,4.920358765322598,-8.416781987287104,-3.780273795127868,4.570210933685303,15.136453366663773,19.374708907124578,10,P,84,6.088820826962474,-4.321425548791885,-1.736745524406433,6.079476103186607,13.004171682149169,16.925947614135218,H_diag_B1_R100_P200,20260924,2,92,1.168462061639875,-8.272786915302277,-7.063289511203766,1.2026491165161133,8.298114871978758,9.69286058902739
9,50,99,100,2000,8.153324132423359,6.44140234168581,100,BASE_ALPHAEDIT_W090 minus own W001,100,-10.735988906614658,-25.560772937457077,-19.305377189163117,-10.933848140237387,-2.378958232700827,1.8088537887856542,7.326317545019265,0.20196778044570238,1.0482510372617981,7.077124262810685,15.29619041008409,17.21662579022115,10.735988906614658,-1.8088537887856364,2.3789582327008247,10.933848140237387,19.305377189163117,25.56077293745708,0,R,50,7.326317545019265,0.20196778044570238,1.0482510372617981,7.077124262810685,15.29619041008409,17.21662579022115,H_diag_B1_R100_P200,20260924,0,90,-3.409671361595392,-12.856159887313844,-12.043679068237543,-3.2024664878845215,5.256986951828,9.426720883846295
57,557,245,874,2000,3.6605314976995804,2.3276147484606566,87,BASE_ALPHAEDIT_W090 minus own W001,1000,-5.100969900924436,-19.47350189447403,-14.685425010323524,-4.9005643129348755,3.507631188631058,7.053817787170408,2.97804292127183,-9.210020501613617,-5.210547769069671,2.644058480858803,12.175728495419023,18.133610476255416,-5.100969900924436,-19.47350189447403,-14.685425010323524,-4.9005643129348755,3.507631188631058,7.053817787170408,41,N,358,-2.122926979652606,-12.19369116216898,-9.8595609664917,-2.4793286323547363,7.067785358428955,11.356681022644041,N_diag1000,20260924,34,222,2.97804292127183,-9.210020501613617,-5.210547769069671,2.644058480858803,12.175728495419023,18.133610476255416
10,119,55,228,2000,5.240920708697831,4.0091854155006335,256,BASE_ALPHAEDIT_W100 minus own W001,256,-7.3890687987768615,-20.633418753929437,-16.929907391546294,-6.868311643600464,1.2758456468582153,3.7145375728607166,4.644874952911778,-4.874353878200054,-2.6051279306411743,4.312510013580322,12.383571341633797,15.62856753468512,-7.3890687987768615,-20.633418753929437,-16.929907391546294,-6.868311643600464,1.2758456468582153,3.7145375728607166,5,BASE,114,-2.744193845865084,-14.083464121818542,-10.573659777641296,-2.6041016578674316,6.691610217094421,9.602809429168694,BaseEval256,20260924,7,52,4.644874952911778,-4.874353878200054,-2.6051279306411743,4.312510013580322,12.383571341633797,15.62856753468512
2,13,0,10,2000,-0.35199998861009424,-3.003860659069485,5,BASE_ALPHAEDIT_W100 minus own W001,22,1.3463517088781705,-5.806459522843361,-4.997188830375671,1.175016164779663,6.2413986697793,10.17345939993858,-1.6608435863798314,-7.973378801047802,-7.578221167623997,-0.85349440574646,4.976627588272094,5.312376899719238,-1.3463517088781705,-10.173459399938583,-6.241398669779301,-1.175016164779663,4.99718883037567,5.80645952284336,7,P,4,-1.6608435863798314,-7.973378801047802,-7.578221167623997,-0.85349440574646,4.976627588272094,5.312376899719238,H_active_variants,20260924,2,0,-0.31449187750166113,-5.108434200286865,-5.036967062950135,-0.8069252669811249,4.151235580444336,4.151235580444336
2,7,0,3,2000,-1.5176006663929333,-6.9534148673216505,5,BASE_ALPHAEDIT_W100 minus own W001,11,3.5930716449564155,0.11822247505187988,0.48516297340393066,3.3335914611816406,7.53746372461319,9.100705635547639,-4.177886150100014,-9.489180529117585,-9.011841118335724,-4.4658002853393555,0.8820087909698486,0.9000315189361573,-3.5930716449564155,-9.100705635547637,-7.53746372461319,-3.3335914611816406,-0.48516297340393066,-0.11822247505187956,4,R,0,-4.177886150100014,-9.489180529117585,-9.011841118335724,-4.4658002853393555,0.8820087909698486,0.9000315189361573,H_active_variants,20260924,2,0,-0.5848145051435991,-4.02510404586792,-4.02510404586792,0.9310245513916016,1.853224277496338,1.853224277496338
8,98,100,174,2000,7.356701187042227,5.890612696714277,100,BASE_ALPHAEDIT_W100 minus own W001,200,-4.883351622216287,-16.736070711761712,-15.018804807239212,-4.743035137653351,4.723873227834699,7.522484929561612,6.651048077989254,-5.484909422397614,-1.3363377571105945,6.9329167902469635,13.576758461911227,16.62743123769757,4.883351622216287,-7.522484929561615,-4.7238732278347015,4.743035137653351,15.018804807239212,16.736070711761705,11,P,87,6.651048077989254,-5.484909422397614,-1.3363377571105945,6.9329167902469635,13.576758461911227,16.62743123769757,H_diag_B1_R100_P200,20260924,1,93,1.7676964557729662,-7.807412747144699,-6.721722435951233,1.4543156623840332,9.100879764556884,10.296162025928497
8,56,99,100,2000,8.694998642653074,6.912520279686512,100,BASE_ALPHAEDIT_W100 minus own W001,100,-10.451438106104906,-22.882000471099744,-21.050592040398623,-10.076801135815913,-2.149293382884935,2.414633815698328,7.834862878725107,0.03815375151578337,0.9657641240686644,7.967112685088068,16.631188715505413,18.545179673596305,10.451438106104906,-2.4146338156983256,2.1492933828849345,10.076801135815913,21.050592040398623,22.882000471099747,0,R,44,7.834862878725107,0.03815375151578337,0.9657641240686644,7.967112685088068,16.631188715505413,18.545179673596305,H_diag_B1_R100_P200,20260924,0,91,-2.616575227379799,-12.191297649145126,-10.967501711845397,-2.741960883140564,5.670801639556884,8.837355568408972
51,556,245,874,2000,4.050606292119865,2.930367104257988,87,BASE_ALPHAEDIT_W100 minus own W001,1000,-5.117030780419475,-17.814803866371513,-14.664417552947999,-4.958291292190552,3.4536327600479106,6.753490760326384,3.5069827531275806,-8.783924773968756,-4.844359958171845,3.42387056350708,11.901845812797541,16.442111700475216,-5.117030780419475,-17.814803866371513,-14.664417552947999,-4.958291292190552,3.4536327600479106,6.753490760326384,52,N,370,-1.610048027291894,-11.328447731733322,-9.207033169269561,-1.8371505737304688,7.719833278656,12.360609078407286,N_diag1000,20260924,34,228,3.5069827531275806,-8.783924773968756,-4.844359958171845,3.42387056350708,11.901845812797541,16.442111700475216
50,229,50,229,2000,0.0,0.0,256,BASE_MEMIT_W001 minus own W001,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BASE,0,0.0,0.0,0.0,0.0,0.0,0.0,BaseEval256,20260924,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,9,0,9,2000,0.0,0.0,5,BASE_MEMIT_W001 minus own W001,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,P,0,0.0,0.0,0.0,0.0,0.0,0.0,H_active_variants,20260924,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0,2,2000,0.0,0.0,5,BASE_MEMIT_W001 minus own W001,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,R,0,0.0,0.0,0.0,0.0,0.0,0.0,H_active_variants,20260924,0,0,0.0,0.0,0.0,0.0,0.0,0.0
102,174,102,174,2000,0.0,0.0,100,BASE_MEMIT_W001 minus own W001,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,P,0,0.0,0.0,0.0,0.0,0.0,0.0,H_diag_B1_R100_P200,20260924,0,0,0.0,0.0,0.0,0.0,0.0,0.0
98,100,98,100,2000,0.0,0.0,100,BASE_MEMIT_W001 minus own W001,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,R,0,0.0,0.0,0.0,0.0,0.0,0.0,H_diag_B1_R100_P200,20260924,0,0,0.0,0.0,0.0,0.0,0.0,0.0
246,876,246,876,2000,0.0,0.0,87,BASE_MEMIT_W001 minus own W001,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0,N_diag1000,20260924,0,0,0.0,0.0,0.0,0.0,0.0,0.0
56,223,50,229,2000,0.04695858503575884,-0.37124397436849677,256,BASE_MEMIT_W005 minus own W001,256,-0.5569881488831925,-7.035041379928589,-4.233791564591229,-0.28413334488868713,2.3084230422973633,3.4655154734849924,-0.16585399861787664,-4.060517954826355,-2.4908068776130676,-0.21384236216545105,2.4980441331863403,4.4204258441925015,-0.5569881488831925,-7.035041379928589,-4.233791564591229,-0.28413334488868713,2.3084230422973633,3.4655154734849924,5,BASE,11,-0.7228421475010691,-5.0971897602081295,-3.283593773841858,-0.5972452163696289,1.352881669998169,2.7532265663146935,BaseEval256,20260924,13,7,-0.16585399861787664,-4.060517954826355,-2.4908068776130676,-0.21384236216545105,2.4980441331863403,4.4204258441925015
0,10,0,9,2000,0.13975139764639047,-1.8124149640401204,5,BASE_MEMIT_W005 minus own W001,22,0.3054270473393527,-2.8103320264816283,-1.250940704345703,0.058646202087402344,3.1910611152648913,4.032310676574706,-0.6588621139526367,-6.04197476387024,-5.8427293539047245,-0.19339847564697266,2.3838026523590083,2.9409198713302604,-0.3054270473393527,-4.032310676574707,-3.1910611152648927,-0.058646202087402344,1.250940704345703,2.8103320264816265,1,P,0,-0.6588621139526367,-6.04197476387024,-5.8427293539047245,-0.19339847564697266,2.3838026523590083,2.9409198713302604,H_active_variants,20260924,0,0,-0.353435066613284,-5.850958824157715,-5.735537171363831,0.28859567642211914,2.926784706115722,2.96728515625
0,4,0,2,2000,1.0066627926296658,-0.9736633936564127,5,BASE_MEMIT_W005 minus own W001,11,0.6050928289240057,-1.7857329368591308,-1.6667323112487793,-0.1109457015991211,4.600300312042236,6.168825626373293,-0.0054737004366788,-5.818222427368164,-4.217409133911133,0.6574640274047852,1.9482955932617188,2.180646514892578,-0.6050928289240057,-6.168825626373291,-4.600300312042236,0.1109457015991211,1.6667323112487793,1.785732936859131,3,R,1,-0.0054737004366788,-5.818222427368164,-4.217409133911133,0.6574640274047852,1.9482955932617188,2.180646514892578,H_active_variants,20260924,0,0,0.5996191284873269,0.1398754119873047,0.1398754119873047,0.4232511520385742,1.4492015838623047,1.712315368652344
123,184,102,174,2000,-0.1379288399961954,-1.073521286339419,100,BASE_MEMIT_W005 minus own W001,200,1.6237917196232592,-7.4240746931731705,-3.7780640959739675,1.6745235603302717,7.250067889224737,10.446165239587415,-0.6125938212958864,-7.383447875976563,-5.15452276468277,-0.2697999521624297,3.2078328490257015,7.445758321583256,-1.6237917196232592,-10.446165239587426,-7.250067889224738,-1.6745235603302717,3.7780640959739555,7.424074693173159,16,P,6,-0.6125938212958864,-7.383447875976563,-5.15452276468277,-0.2697999521624297,3.2078328490257015,7.445758321583256,H_diag_B1_R100_P200,20260924,33,12,1.011197898327373,-4.8796457147598264,-2.739540958404541,0.6436483860015869,6.2329464673995965,8.473702979087822
