TF_prompt_macro,TF_token_micro,W0_forward_KL,W0_top1_matches,count,desired_margin_mean,desired_margin_q01,desired_margin_q05,desired_margin_q50,desired_margin_q95,desired_margin_q99,desired_nll_mean,desired_nll_q01,desired_nll_q05,desired_nll_q50,desired_nll_q95,desired_nll_q99,endpoint,g_mean,g_q01,g_q05,g_q50,g_q95,g_q99,kind,natural_nll_mean,new_nll_mean,new_nll_q01,new_nll_q05,new_nll_q50,new_nll_q95,new_nll_q99,panel,strict,success,ties,token_correct,token_total,true_nll_mean,true_nll_q01,true_nll_q05,true_nll_q50,true_nll_q95,true_nll_q99,unique_cases
0.37,0.37623762376237624,,,200,3.360307901882334,-7.173669645478949,-4.564872354269028,3.299548387527466,10.540843690931784,13.391863059699528,3.5854952339141164,0.004642013218253851,0.07421476244926455,2.6949411630630493,10.666512155532835,12.61785410881042,BASE_ALPHAEDIT_W040,-3.360307901882334,-13.391863059699535,-10.540843690931796,-3.299548387527466,4.564872354269028,7.173669645478945,P,,3.5854952339141164,0.004642013218253851,0.07421476244926455,2.6949411630630493,10.666512155532835,12.61785410881042,H_diag_B1_R100_P200,74,153,0,76,202,6.94580313579645,0.27477495215833186,1.3449425280094152,6.456419467926025,12.725681257247924,14.405144510269153,100
0.625,0.6237623762376238,,,100,5.945227683656558,-7.040390384197235,-1.4239189341664311,5.855134531855583,14.302669218527445,16.105146532063397,2.0766819600531017,0.0019044580243644305,0.004929081164300441,0.4907846748828888,9.462791061401367,11.844942989349379,BASE_ALPHAEDIT_W040,-5.945227683656558,-16.105146532063372,-14.302669218527445,-5.855134531855583,1.4239189341664273,7.040390384197241,R,,2.0766819600531017,0.0019044580243644305,0.004929081164300441,0.4907846748828888,9.462791061401367,11.844942989349379,H_diag_B1_R100_P200,62,92,0,63,101,8.021909643709659,0.4019719180464745,2.1339151322841645,8.083422183990479,14.32448182106018,19.806905937194827,100
0.157,0.1627450980392157,,,1000,2.108898289919132,-8.573322768211364,-5.524615490436554,1.805415153503418,10.45335172973573,13.886024992428716,5.413727358567296,0.039618412628769875,0.3016131311655045,5.1356446743011475,11.574699211120603,14.892249240875243,BASE_ALPHAEDIT_W040,2.108898289919132,-8.573322768211364,-5.524615490436554,1.805415153503418,10.45335172973573,13.886024992428716,N,,7.522625648486428,0.24934090450406074,1.188919121026993,7.535615682601929,14.045688009262085,17.754134864807128,N_diag1000,148,642,0,166,1020,5.413727358567296,0.039618412628769875,0.3016131311655045,5.1356446743011475,11.574699211120603,14.892249240875243,100
,,,,100,,,,,,,,,,,,,BASE_ALPHAEDIT_W040,,,,,,,R+twoP_joint,,,,,,,,H_diag_B1_R100_P200,20,66,,,,,,,,,,
0.4478759765625,0.4478759765625,0.21887917168257404,6703,128,,,,,,,,,,,,,BASE_ALPHAEDIT_W040,,,,,,,GENERAL,2.709591191029176,,,,,,,GeneralEval128,0,,,3669,8192,,,,,,,128
0.06640625,0.07662835249042145,,,256,1.3034777122011292,-10.553242492675782,-6.741395387798548,1.1775240898132324,10.717720806598663,15.004655158519743,7.397914773464436,0.13618323244154457,1.0942764282226562,7.204792261123657,14.90169382095337,18.122575187683104,BASE_ALPHAEDIT_W050,1.3034777122011292,-10.553242492675782,-6.741395387798548,1.1775240898132324,10.717720806598663,15.004655158519743,BASE,,8.701392485665565,0.4138265348970891,2.3758038878440857,8.416892528533936,15.508975267410278,18.42068290710448,BaseEval256,15,148,0,20,261,7.397914773464436,0.13618323244154457,1.0942764282226562,7.204792261123657,14.90169382095337,18.122575187683104,256
0.045454545454545456,0.045454545454545456,,,22,0.7631234960122542,-14.410466063022614,-7.903896737098694,1.3746109008789062,6.740550780296325,6.974106254577636,6.555942887609655,1.696825898885727,3.1357706069946287,5.866332054138184,11.116273164749146,16.426995687484734,BASE_ALPHAEDIT_W050,-0.7631234960122542,-6.974106254577637,-6.740550780296326,-1.3746109008789062,7.903896737098691,14.410466063022607,P,,6.555942887609655,1.696825898885727,3.1357706069946287,5.866332054138184,11.116273164749146,16.426995687484734,H_active_variants,1,14,0,1,22,7.31906638362191,2.0165296244621276,3.097532439231873,6.9247236251831055,10.335648536682129,10.335659837722778,5
0.18181818181818182,0.18181818181818182,,,11,0.3040980913422324,-6.2887224674224855,-5.032843828201294,1.1339397430419922,5.7131622433662415,6.059621489048005,6.025412424044176,0.5238371074199677,0.5699699819087982,6.740424633026123,10.467897891998291,10.652721881866455,BASE_ALPHAEDIT_W050,-0.3040980913422324,-6.059621489048004,-5.7131622433662415,-1.1339397430419922,5.032843828201294,6.288722467422486,R,,6.025412424044176,0.5238371074199677,0.5699699819087982,6.740424633026123,10.467897891998291,10.652721881866455,H_active_variants,2,6,0,2,11,6.329510515386408,4.108010864257812,4.155111312866211,6.680511951446533,8.65921688079834,8.65921688079834,5
0.325,0.3316831683168317,,,200,3.0477367898610828,-7.677874822616577,-4.294372606277466,3.111743688583374,10.397069586068387,12.470236234189928,3.9939392140904966,0.01278767260722816,0.09770608171820641,3.022377848625183,11.300115585327147,12.747185049056997,BASE_ALPHAEDIT_W050,-3.0477367898610828,-12.470236234189942,-10.397069586068392,-3.111743688583374,4.294372606277462,7.677874822616572,P,,3.9939392140904966,0.01278767260722816,0.09770608171820641,3.022377848625183,11.300115585327147,12.747185049056997,H_diag_B1_R100_P200,65,147,0,67,202,7.041676003951579,0.3467563569545746,1.1845072567462922,6.937259674072266,12.859565067291257,15.24076546669006,100
0.505,0.504950495049505,,,100,4.806917640053435,-6.872268891334533,-4.323345732688904,4.498543679714203,13.52901399284601,17.186441197482647,2.802390351808863,0.0012820196559187025,0.010012883087620139,1.4102278351783752,10.01295337677002,14.309969978332523,BASE_ALPHAEDIT_W050,-4.806917640053435,-17.186441197482637,-13.529013992846012,-4.498543679714203,4.323345732688903,6.872268891334547,R,,2.802390351808863,0.0012820196559187025,0.010012883087620139,1.4102278351783752,10.01295337677002,14.309969978332523,H_diag_B1_R100_P200,50,84,0,51,101,7.6093079918622974,0.2958024311065674,1.5324166297912598,7.613683223724365,13.91141767501831,17.187582550048838,100
0.1415,0.14607843137254903,,,1000,1.8212776724938302,-7.809476172924041,-5.006499099731445,1.5951582193374634,9.54376725852489,12.792549936585127,5.446028793133795,0.07212616555392742,0.3466949060559273,5.133113145828247,11.46391668319702,14.464777889251708,BASE_ALPHAEDIT_W050,1.8212776724938302,-7.809476172924041,-5.006499099731445,1.5951582193374634,9.54376725852489,12.792549936585127,N,,7.267306465627626,0.4702855518460274,1.4014254331588745,7.276334285736084,13.348596763610837,15.55726460456848,N_diag1000,134,623,0,149,1020,5.446028793133795,0.07212616555392742,0.3466949060559273,5.133113145828247,11.46391668319702,14.464777889251708,100
,,,,100,,,,,,,,,,,,,BASE_ALPHAEDIT_W050,,,,,,,R+twoP_joint,,,,,,,,H_diag_B1_R100_P200,15,63,,,,,,,,,,
0.439697265625,0.439697265625,0.32275819661988137,6370,128,,,,,,,,,,,,,BASE_ALPHAEDIT_W050,,,,,,,GENERAL,2.761266828980297,,,,,,,GeneralEval128,0,,,3602,8192,,,,,,,128
0.08203125,0.08812260536398467,,,256,0.9157732696767198,-8.814216136932373,-5.845937490463257,0.4177975654602051,9.0817329287529,12.212339997291547,7.356023577551241,0.20129320174455645,0.9274953603744507,7.324341535568237,13.80533242225647,16.20919122695922,BASE_ALPHAEDIT_W060,0.9157732696767198,-8.814216136932373,-5.845937490463257,0.4177975654602051,9.0817329287529,12.212339997291547,BASE,,8.27179684722796,0.9400549948215485,2.1300042271614075,8.134318351745605,14.427018880844116,17.460269355773924,BaseEval256,20,142,0,23,261,7.356023577551241,0.20129320174455645,0.9274953603744507,7.324341535568237,13.80533242225647,16.20919122695922,256
0.09090909090909091,0.09090909090909091,,,22,1.8134771571917967,-10.446572167873382,-7.803287959098816,3.061583161354065,9.038897091150282,12.030870156586166,6.314077248627489,0.3687174078822136,1.3187148153781891,6.112561225891113,11.761191415786742,13.900258874893186,BASE_ALPHAEDIT_W060,-1.8134771571917967,-12.03087015658617,-9.038897091150284,-3.061583161354065,7.803287959098813,10.44657216787338,P,,6.314077248627489,0.3687174078822136,1.3187148153781891,6.112561225891113,11.761191415786742,13.900258874893186,H_active_variants,2,13,0,2,22,8.127554405819286,3.453686707019806,3.8787487268447878,7.56881856918335,12.951269149780273,12.951281957626342,5
0.2727272727272727,0.2727272727272727,,,11,1.566900071772662,-6.55681300163269,-4.59855055809021,3.2954797744750977,7.000285223126411,9.506203404068948,5.213185621933504,0.23503136336803437,0.5883043855428696,6.002416610717773,9.236870050430298,10.388526964187623,BASE_ALPHAEDIT_W060,-1.566900071772662,-9.506203404068946,-7.000285223126411,-3.2954797744750977,4.59855055809021,6.556813001632692,R,,5.213185621933504,0.23503136336803437,0.5883043855428696,6.002416610717773,9.236870050430298,10.388526964187623,H_active_variants,3,7,0,3,11,6.780085693706166,3.73846640586853,4.172081708908081,5.646576404571533,10.279396057128906,10.279396057128906,5
0.2275,0.23267326732673269,,,200,2.052449544193223,-8.256698257923127,-5.721402049064635,2.2164249420166016,10.488427138328552,12.798035237416622,4.959736641971395,0.046323477923870086,0.19612346515059473,4.478516340255737,11.499223041534423,14.800390758514403,BASE_ALPHAEDIT_W060,-2.052449544193223,-12.798035237416626,-10.488427138328552,-2.2164249420166016,5.721402049064627,8.256698257923121,P,,4.959736641971395,0.046323477923870086,0.19612346515059473,4.478516340255737,11.499223041534423,14.800390758514403,H_diag_B1_R100_P200,45,132,0,47,202,7.012186186164618,0.5450942224264145,1.3439797520637513,6.7284791469573975,13.273877096176145,15.014297027587885,100
0.395,0.39603960396039606,,,100,3.740715470998548,-8.394132916927338,-6.477971383184195,3.6284729838371277,11.995477548427878,16.486075242529633,3.5601936616608874,0.006303449305705726,0.02045317683368921,2.51523220539093,9.69958333969116,14.000090446472173,BASE_ALPHAEDIT_W060,-3.740715470998548,-16.486075242529623,-11.99547754842788,-3.6284729838371277,6.477971383184194,8.394132916927344,R,,3.5601936616608874,0.006303449305705726,0.02045317683368921,2.51523220539093,9.69958333969116,14.000090446472173,H_diag_B1_R100_P200,39,81,0,40,101,7.300909132659435,0.14622244715690613,1.6003362596035005,6.847315549850464,12.883439922332762,16.4886741256714,100
0.127,0.12941176470588237,,,1000,1.421786349631846,-7.621589183807373,-4.713487011194229,1.144930124282837,8.807404054701328,11.249048315733669,5.624660201728344,0.12681143671274187,0.5247843056917191,5.438567399978638,11.586620569229126,14.039982538223267,BASE_ALPHAEDIT_W060,1.421786349631846,-7.621589183807373,-4.713487011194229,1.144930124282837,8.807404054701328,11.249048315733669,N,,7.04644655136019,0.5038921085000039,1.548734223842621,7.154137134552002,12.783454990386963,14.68636924743652,N_diag1000,122,603,0,132,1020,5.624660201728344,0.12681143671274187,0.5247843056917191,5.438567399978638,11.586620569229126,14.039982538223267,100
,,,,100,,,,,,,,,,,,,BASE_ALPHAEDIT_W060,,,,,,,R+twoP_joint,,,,,,,,H_diag_B1_R100_P200,7,54,,,,,,,,,,
0.4210205078125,0.4210205078125,0.5277107134334437,5894,128,,,,,,,,,,,,,BASE_ALPHAEDIT_W060,,,,,,,GENERAL,2.887924140319228,,,,,,,GeneralEval128,0,,,3449,8192,,,,,,,128
0.08203125,0.0842911877394636,,,256,0.4308423975671758,-9.090270280838013,-6.071339011192322,0.09135675430297852,7.942653279751539,11.093854194879532,7.572792185848812,0.2326589711010456,1.1839235424995422,7.565387964248657,14.28973650932312,16.589459037780745,BASE_ALPHAEDIT_W070,0.4308423975671758,-9.090270280838013,-6.071339011192322,0.09135675430297852,7.942653279751539,11.093854194879532,BASE,,8.003634583415987,0.8389725893735885,2.3114160299301147,7.706765651702881,14.061664819717407,16.616943550109863,BaseEval256,20,134,0,22,261,7.572792185848812,0.2326589711010456,1.1839235424995422,7.565387964248657,14.28973650932312,16.589459037780745,256
0.045454545454545456,0.045454545454545456,,,22,1.1114983016794378,-7.075641733407974,-7.021649432182312,1.7881708145141602,7.03808826804161,8.690214512348174,6.181484086947008,1.7750547659397125,2.5140414357185366,6.103025913238525,9.162846088409424,12.46305436134338,BASE_ALPHAEDIT_W070,-1.1114983016794378,-8.690214512348176,-7.03808826804161,-1.7881708145141602,7.021649432182312,7.075641733407974,P,,6.181484086947008,1.7750547659397125,2.5140414357185366,6.103025913238525,9.162846088409424,12.46305436134338,H_active_variants,1,14,0,1,22,7.292982388626445,1.9606448447704314,2.3740230560302735,7.582222938537598,11.61900806427002,11.61900806427002,5
0.36363636363636365,0.36363636363636365,,,11,3.6772004103457387,-1.9617606163024903,-1.9472804069519043,3.52213191986084,12.182476078160107,14.902676835097376,4.4287385444410825,0.0681016778573394,0.3035804880782962,5.5594892501831055,7.316342830657959,7.492409038543701,BASE_ALPHAEDIT_W070,-3.6772004103457387,-14.902676835097372,-12.182476078160107,-3.52213191986084,1.9472804069519043,1.9617606163024903,R,,4.4287385444410825,0.0681016778573394,0.3035804880782962,5.5594892501831055,7.316342830657959,7.492409038543701,H_active_variants,4,8,0,4,11,8.10593895478682,5.114154958724976,5.298727750778198,5.571044921875,15.591958999633789,15.591958999633789,5
0.13,0.13366336633663367,,,200,1.0250016894936562,-10.395966771692038,-5.0229345738887785,0.6345164775848389,8.6591849401593,12.82929296717047,6.279051197841763,0.09922994986176491,0.34207782596349723,6.291056394577026,12.212572097778311,14.716135406494137,BASE_ALPHAEDIT_W070,-1.0250016894936562,-12.829292967170478,-8.659184940159319,-0.6345164775848389,5.022934573888778,10.395966771692038,P,,6.279051197841763,0.09922994986176491,0.34207782596349723,6.291056394577026,12.212572097778311,14.716135406494137,H_diag_B1_R100_P200,25,115,0,27,202,7.30405288733542,0.6715680566430092,1.8883499443531038,7.058013677597046,13.34797701835632,15.845404224395747,100
0.27,0.26732673267326734,,,100,2.4620381765876664,-9.222756595611573,-5.353902983665466,2.6510446071624756,10.124055972136556,14.248048891212688,4.476993882128154,0.004357483538915403,0.07707147356122733,3.630894422531128,11.134868526458739,14.203110103607186,BASE_ALPHAEDIT_W070,-2.4620381765876664,-14.248048891212674,-10.124055972136556,-2.6510446071624756,5.353902983665466,9.22275659561158,R,,4.476993882128154,0.004357483538915403,0.07707147356122733,3.630894422531128,11.134868526458739,14.203110103607186,H_diag_B1_R100_P200,27,77,0,27,101,6.939032058715821,0.9404044580459595,2.003618907928467,6.552680015563965,12.6010666847229,16.9647087287903,100
0.1045,0.10294117647058823,,,1000,1.0972032828191296,-7.902772068977356,-5.095422840118408,0.8717784881591797,8.030556483566759,10.785611675083636,5.89249496788159,0.17963361978530884,0.7718727469444275,5.812229633331299,11.55281105041504,14.53622880935669,BASE_ALPHAEDIT_W070,1.0972032828191296,-7.902772068977356,-5.095422840118408,0.8717784881591797,8.030556483566759,10.785611675083636,N,,6.9896982507007195,0.21389849543571474,1.5272128403186798,7.0313966274261475,13.053879261016844,15.207977619171142,N_diag1000,104,583,0,105,1020,5.89249496788159,0.17963361978530884,0.7718727469444275,5.812229633331299,11.55281105041504,14.53622880935669,100
,,,,100,,,,,,,,,,,,,BASE_ALPHAEDIT_W070,,,,,,,R+twoP_joint,,,,,,,,H_diag_B1_R100_P200,3,39,,,,,,,,,,
0.343505859375,0.343505859375,1.4276013670752827,4456,128,,,,,,,,,,,,,BASE_ALPHAEDIT_W070,,,,,,,GENERAL,3.5658534802496433,,,,,,,GeneralEval128,0,,,2814,8192,,,,,,,128
0.060546875,0.06130268199233716,,,256,0.17309026888688095,-9.286757999658585,-6.360475540161133,0.2557344436645508,6.971691131591797,10.185611365735515,8.067686187161598,0.4031095832586289,1.7076733112335205,8.065596580505371,14.729499578475952,19.080536651611283,BASE_ALPHAEDIT_W080,0.17309026888688095,-9.286757999658585,-6.360475540161133,0.2557344436645508,6.971691131591797,10.185611365735515,BASE,,8.24077645604848,0.6199458360671997,2.3737001419067383,7.983286380767822,15.099405765533447,18.417394924163798,BaseEval256,15,132,0,16,261,8.067686187161598,0.4031095832586289,1.7076733112335205,8.065596580505371,14.729499578475952,19.080536651611283,256
0.045454545454545456,0.045454545454545456,,,22,0.7259975706481121,-7.411636142730713,-6.915533313155175,0.9527618885040283,6.8825301110744475,9.524942151438442,6.6345751494677225,0.3526092241890728,1.6006858050823212,7.329249382019043,11.037456464767455,12.013674192428589,BASE_ALPHAEDIT_W080,-0.7259975706481121,-9.524942151438445,-6.8825301110744475,-0.9527618885040283,6.915533313155174,7.411636142730712,P,,6.6345751494677225,0.3526092241890728,1.6006858050823212,7.329249382019043,11.037456464767455,12.013674192428589,H_active_variants,1,13,0,1,22,7.360572720115835,1.183752424120903,3.042491054534912,7.865218162536621,10.212671995162964,10.252988815307617,5
0.2727272727272727,0.2727272727272727,,,11,2.8076094991781493,-5.795164465904236,-4.841787219047546,1.1876516342163086,10.296313878148794,12.269290273636582,4.791806084865874,0.08317684456706047,0.10335462912917137,5.010573387145996,9.791536331176758,11.96445655822754,BASE_ALPHAEDIT_W080,-2.8076094991781493,-12.26929027363658,-10.296313878148794,-1.1876516342163086,4.841787219047546,5.795164465904237,R,,4.791806084865874,0.08317684456706047,0.10335462912917137,5.010573387145996,9.791536331176758,11.96445655822754,H_active_variants,3,9,0,3,11,7.599415584044023,3.657492756843567,4.586182236671448,6.474177837371826,12.840666770935059,12.840666770935059,5
0.0525,0.054455445544554455,,,200,0.4100386865634937,-7.754401721954346,-5.492639827728271,0.19924211502075195,7.77351025342941,9.285250905230617,7.795406239758012,0.32052509777247906,1.7252966463565829,7.5956056118011475,14.613441562652584,17.78044036865234,BASE_ALPHAEDIT_W080,-0.4100386865634937,-9.285250905230642,-7.7735102534294125,-0.19924211502075195,5.49263982772827,7.754401721954316,P,,7.795406239758012,0.32052509777247906,1.7252966463565829,7.5956056118011475,14.613441562652584,17.78044036865234,H_diag_B1_R100_P200,10,104,0,11,202,8.205444926321507,1.1027355813980102,2.379922103881836,8.085932731628418,15.114375209808347,18.272060928344725,100
0.13,0.12871287128712872,,,100,1.1706679340545088,-7.717099022865296,-5.529662442207337,1.1433943510055542,7.583139181137082,11.978706683516517,5.8274766889866445,0.01889849445782602,0.26056850813329224,5.781510353088379,11.982803964614867,14.518268508911149,BASE_ALPHAEDIT_W080,-1.1706679340545088,-11.978706683516503,-7.583139181137085,-1.1433943510055542,5.529662442207336,7.7170990228652965,R,,5.8274766889866445,0.01889849445782602,0.26056850813329224,5.781510353088379,11.982803964614867,14.518268508911149,H_diag_B1_R100_P200,13,59,0,13,101,6.998144623041153,0.8450606191158294,1.3924723386764526,6.494344711303711,12.905675745010372,17.3116094017029,100
0.088,0.08627450980392157,,,1000,0.8028969663950556,-9.650411638319492,-5.948749029636383,0.6367855072021484,7.982794019579884,11.245823917984959,6.5895791855081916,0.24963700637221337,0.8788638889789582,6.338796377182007,13.677944278717037,17.751758708953854,BASE_ALPHAEDIT_W080,0.8028969663950556,-9.650411638319492,-5.948749029636383,0.6367855072021484,7.982794019579884,11.245823917984959,N,,7.392476151903248,0.17556652940809728,1.4632612109184266,7.040146589279175,14.068811082839964,17.011863937377928,N_diag1000,88,566,0,88,1020,6.5895791855081916,0.24963700637221337,0.8788638889789582,6.338796377182007,13.677944278717037,17.751758708953854,100
,,,,100,,,,,,,,,,,,,BASE_ALPHAEDIT_W080,,,,,,,R+twoP_joint,,,,,,,,H_diag_B1_R100_P200,2,33,,,,,,,,,,
0.1229248046875,0.1229248046875,5.119078302668901,1354,128,,,,,,,,,,,,,BASE_ALPHAEDIT_W080,,,,,,,GENERAL,6.842175517231226,,,,,,,GeneralEval128,0,,,1007,8192,,,,,,,128
0.044921875,0.04597701149425287,,,256,-0.014710640483826865,-9.459891438484192,-7.034245938062668,-0.1251382827758789,7.481364488601685,10.126325154304505,9.426390310582065,0.1831438705325127,1.6071443259716034,9.091174602508545,17.20432186126709,21.126590633392333,BASE_ALPHAEDIT_W090,-0.014710640483826865,-9.459891438484192,-7.034245938062668,-0.1251382827758789,7.481364488601685,10.126325154304505,BASE,,9.411679670098238,0.5626790449023248,2.1392099261283875,9.260768413543701,16.949681282043457,20.992430114746078,BaseEval256,11,123,0,12,261,9.426390310582065,0.1831438705325127,1.6071443259716034,9.091174602508545,17.20432186126709,21.126590633392333,256
0.09090909090909091,0.09090909090909091,,,22,0.7512832857160405,-7.699174122810364,-5.936556124687195,0.6070399284362793,7.03644058704376,11.47738000830635,7.193398185328326,0.15305974522605537,0.68252592086792,7.23077392578125,13.265667819976807,13.967006111145018,BASE_ALPHAEDIT_W090,-0.7512832857160405,-11.477380008306355,-7.036440587043762,-0.6070399284362793,5.936556124687194,7.699174122810362,P,,7.193398185328326,0.15305974522605537,0.68252592086792,7.23077392578125,13.265667819976807,13.967006111145018,H_active_variants,2,12,0,2,22,7.944681471044367,1.859603886604309,4.550875926017762,7.82267427444458,12.642630577087402,12.642630577087402,5
0.2727272727272727,0.2727272727272727,,,11,2.124357442964207,-7.255204916000366,-5.4297778606414795,3.167163848876953,9.121315240859985,10.11087327003479,4.5488929721442135,0.21944231688976287,0.42669664323329926,3.31907057762146,9.806968212127686,11.554432582855226,BASE_ALPHAEDIT_W090,-2.124357442964207,-10.11087327003479,-9.121315240859985,-3.167163848876953,5.4297778606414795,7.255204916000368,R,,4.5488929721442135,0.21944231688976287,0.42669664323329926,3.31907057762146,9.806968212127686,11.554432582855226,H_active_variants,3,7,0,3,11,6.673250415108421,3.4753425121307373,3.8328511714935303,5.790009498596191,11.044027328491211,11.044027328491211,5
0.05,0.04950495049504951,,,200,0.050834113135933875,-10.516314506530762,-6.9816515922546385,0.01701831817626953,7.367129720002398,9.296863913536068,8.554214609786868,0.5484243220090866,1.6793498754501344,8.574216842651367,15.260356569290158,17.16011402130126,BASE_ALPHAEDIT_W090,-0.050834113135933875,-9.296863913536072,-7.367129720002412,-0.01701831817626953,6.981651592254636,10.516314506530756,P,,8.554214609786868,0.5484243220090866,1.6793498754501344,8.574216842651367,15.260356569290158,17.16011402130126,H_diag_B1_R100_P200,10,100,0,10,202,8.605048722922803,1.15680373609066,2.5660709619522097,8.352158546447754,14.819572591781613,17.71094461441039,100
0.09,0.0891089108910891,,,100,0.22143807828426362,-10.580570068359375,-7.067395508289337,-0.006328582763671875,7.451641142368315,11.273319827318192,7.44595177218318,0.20763971492648126,1.051784309744835,7.168371915817261,15.298355960845948,17.22088768005371,BASE_ALPHAEDIT_W090,-0.22143807828426362,-11.273319827318192,-7.451641142368317,0.006328582763671875,7.0673955082893345,10.580570068359378,R,,7.44595177218318,0.20763971492648126,1.051784309744835,7.168371915817261,15.298355960845948,17.22088768005371,H_diag_B1_R100_P200,9,50,0,9,101,7.667389850467443,0.7626418320834637,1.482647317647934,7.0278825759887695,15.70679383277893,18.84852962493898,100
0.057,0.05588235294117647,,,1000,0.7516343274300888,-9.672780087739229,-6.1629753589630125,0.5363178253173828,7.604370307922358,11.754623993635176,7.573527598132569,0.2680182161927223,1.2348700702190398,7.176637649536133,15.876016855239865,21.622282848358154,BASE_ALPHAEDIT_W090,0.7516343274300888,-9.672780087739229,-6.1629753589630125,0.5363178253173828,7.604370307922358,11.754623993635176,N,,8.325161925562657,0.372317633330822,1.7382896661758422,7.638332843780518,17.00603513717651,20.88640211105346,N_diag1000,57,557,0,57,1020,7.573527598132569,0.2680182161927223,1.2348700702190398,7.176637649536133,15.876016855239865,21.622282848358154,100
,,,,100,,,,,,,,,,,,,BASE_ALPHAEDIT_W090,,,,,,,R+twoP_joint,,,,,,,,H_diag_B1_R100_P200,3,26,,,,,,,,,,
0.030517578125,0.030517578125,7.469181159625059,298,128,,,,,,,,,,,,,BASE_ALPHAEDIT_W090,,,,,,,GENERAL,9.114637475460768,,,,,,,GeneralEval128,0,,,250,8192,,,,,,,128
0.0390625,0.038314176245210725,,,256,-0.3006075684679672,-10.193440169095993,-7.268852949142456,-0.36211490631103516,6.625683784484863,9.32780680209397,9.741025767289102,0.3425291553139687,3.1998032927513123,9.73527479171753,16.755446434020996,20.197501277923575,BASE_ALPHAEDIT_W100,-0.3006075684679672,-10.193440169095993,-7.268852949142456,-0.36211490631103516,6.625683784484863,9.32780680209397,BASE,,9.440418198821135,1.1874110043048858,3.2410667538642883,9.035101890563965,16.431140899658203,20.414493179321287,BaseEval256,10,119,0,10,261,9.741025767289102,0.3425291553139687,3.1998032927513123,9.73527479171753,16.755446434020996,20.197501277923575,256
0.09090909090909091,0.09090909090909091,,,22,0.32015156610445544,-12.678646607100964,-9.967954437434672,0.8047685623168945,7.816138722002506,8.661255916357039,6.866210127418691,0.13633435368537902,0.21761967986822134,6.889394521713257,14.116455888748167,15.373896770477293,BASE_ALPHAEDIT_W100,-0.32015156610445544,-8.66125591635704,-7.816138722002506,-0.8047685623168945,9.96795443743467,12.67864660710096,P,,6.866210127418691,0.13633435368537902,0.21761967986822134,6.889394521713257,14.116455888748167,15.373896770477293,H_active_variants,2,13,0,2,22,7.186361693523147,0.2888105830550194,1.1621330589056016,7.281555652618408,10.544824600219727,10.544824600219727,5
0.18181818181818182,0.18181818181818182,,,11,1.6837701905857434,-6.153684186935425,-5.0184876918792725,1.7861348390579224,11.028365135192871,11.226728630065917,5.724180340766907,0.9195020079612732,1.006833255290985,6.28329610824585,9.679887294769287,10.126767253875732,BASE_ALPHAEDIT_W100,-1.6837701905857434,-11.226728630065917,-11.028365135192871,-1.7861348390579224,5.0184876918792725,6.1536841869354255,R,,5.724180340766907,0.9195020079612732,1.006833255290985,6.28329610824585,9.679887294769287,10.126767253875732,H_active_variants,2,7,0,2,11,7.40795053135265,2.6838040351867676,2.6838040351867676,8.399923324584961,12.392316818237305,12.392316818237305,5
0.04,0.039603960396039604,,,200,0.08784125624224544,-8.106877813339233,-6.565052127838134,-0.08168411254882812,7.891669011116026,9.633855909109112,9.116441860813648,0.30807196229696276,2.192366027832031,8.971842288970947,15.820084810256956,17.743182506561254,BASE_ALPHAEDIT_W100,-0.08784125624224544,-9.633855909109116,-7.8916690111160275,0.08168411254882812,6.565052127838133,8.106877813339201,P,,9.116441860813648,0.30807196229696276,2.192366027832031,8.971842288970947,15.820084810256956,17.743182506561254,H_diag_B1_R100_P200,8,98,0,8,202,9.204283117055892,0.9203459215164185,2.7890502572059632,9.399224758148193,15.637615728378295,18.111494121551512,100
0.08,0.07920792079207921,,,100,0.5059888787940144,-9.379968366622926,-6.620486211776734,0.4391059875488281,8.114116096496579,11.508198962807656,7.954497105889022,0.04588838871568442,0.996398001909256,8.382981777191162,16.633374881744384,18.548425159454364,BASE_ALPHAEDIT_W100,-0.5059888787940144,-11.508198962807656,-8.114116096496582,-0.4391059875488281,6.620486211776729,9.379968366622927,R,,7.954497105889022,0.04588838871568442,0.996398001909256,8.382981777191162,16.633374881744384,18.548425159454364,H_diag_B1_R100_P200,8,56,0,8,101,8.460485984683038,1.8427151435613631,2.377812683582306,7.739941120147705,17.127923202514648,20.889265003204365,100
0.0515,0.050980392156862744,,,1000,0.7355734479350503,-7.9029456543922425,-5.6364731073379515,0.5731725692749023,7.461391115188592,10.868379168510435,8.10246742998832,0.2244969141483307,1.6301361083984376,7.751185178756714,15.838046264648437,20.980762901306143,BASE_ALPHAEDIT_W100,0.7355734479350503,-7.9029456543922425,-5.6364731073379515,0.5731725692749023,7.461391115188592,10.868379168510435,N,,8.838040877923369,0.35189028590917587,2.0190827131271365,8.54699420928955,16.52556047439575,21.85934049606323,N_diag1000,51,556,0,52,1020,8.10246742998832,0.2244969141483307,1.6301361083984376,7.751185178756714,15.838046264648437,20.980762901306143,100
,,,,100,,,,,,,,,,,,,BASE_ALPHAEDIT_W100,,,,,,,R+twoP_joint,,,,,,,,H_diag_B1_R100_P200,1,24,,,,,,,,,,
