action_freeze_sha256,action_frozen_before_evaluator,alias,allocation_coefficient_share_layer_4,allocation_coefficient_share_layer_5,allocation_coefficient_share_layer_6,allocation_coefficient_share_layer_7,allocation_coefficient_share_layer_8,applied_coordinate_update_count_total,arm,bf16_capacity_final_sum,bf16_update_energy_path_sum,case_index,case_terminal_identity_sha256,case_terminal_sha256,clamp_policy,compute_candidate_forward_count,compute_candidate_materialization_count,compute_kl_backward_count,compute_kl_forward_count,compute_physical_capture_forward_count,compute_physical_response_batched_vjp_count,compute_physical_response_forward_count,compute_post_write_objective_forward_count,compute_target_backward_count,compute_target_forward_count,compute_writer_materialization_count,heldout_controller_access_count,negative_actual_count,outer_h_application_count_total,physical_h_application_count_total,remaining_division_count_total,request_count,request_order_sha256,request_simplex_max_abs_residual,residual_presplit_count_total,response_batched_vjp_count,route_fallback_counts,route_status_counts,routing_dof,second_h_application_count_total,semantic_debt_input_count_total,soft_requestwise_no_weaker_max_violation,target_event_kind,target_event_occurrence_count,target_event_request_count,target_microstep_count,target_net_origin_displacement_norm_mean,target_path_displacement_norm_mean,target_trajectory_file_sha256,target_wall_seconds,terminal_cumulative_structural_p,terminal_full_six_target_new_nll,terminal_w_evaluator_wall_seconds,terminal_z_evaluator_wall_seconds,total_wall_seconds,unreachable_event_count,unreachable_unique_request_count,w0_byte_restored_exact,w0_pointer_restored_exact,w0_restored,w_efficacy_correct,w_efficacy_denominator,w_efficacy_mean_margin,w_efficacy_mean_target_new_nll,w_efficacy_rate,w_generalization_correct,w_generalization_denominator,w_generalization_mean_margin,w_generalization_mean_target_new_nll,w_generalization_rate,w_locality-preservation_correct,w_locality-preservation_denominator,w_locality-preservation_mean_margin,w_locality-preservation_mean_target_new_nll,w_locality-preservation_rate,writer_h_numeric_multiplication_count_total,writer_materialization_count,writer_net_norm,writer_path_norm,writer_realization_mean,writer_realization_median,writer_realization_p90,writer_transition_count,writer_update_norm,writer_wall_seconds,z_efficacy_correct,z_efficacy_denominator,z_efficacy_mean_margin,z_efficacy_mean_target_new_nll,z_efficacy_rate,z_generalization_correct,z_generalization_denominator,z_generalization_mean_margin,z_generalization_mean_target_new_nll,z_generalization_rate,z_locality-preservation_correct,z_locality-preservation_denominator,z_locality-preservation_mean_margin,z_locality-preservation_mean_target_new_nll,z_locality-preservation_rate,z_to_w_efficacy_margin_gap,z_to_w_efficacy_new_nll_gap,z_to_w_generalization_margin_gap,z_to_w_generalization_new_nll_gap,z_to_w_locality-preservation_margin_gap,z_to_w_locality-preservation_new_nll_gap
1ddb14a631cca0e37bf5367e41637b62dce66841cb9c72fd81fe813d40944a6a,True,llama3-8b-inst,0.03749999531656688,0.012500005365153069,7.441871004483284e-10,6.937956961634705e-09,0.9499999916361361,8,NEUTRAL,119.33757520823661,115.79744515572132,7,a4f47f50c99c00939578f76a8152f7d30de05008addb5fa24d1451d0befd1b62,8a44e5bf72798f37429da9e41fcd7cdb8b537b2e8c170c395def0374ca3f4c10,OFF,0,0,120,125,45,40,40,40,120,125,8,0,0,8,0,0,10,badf5694b025745be31e42e3bd18a603f8fde0db206462b01c0794d5bb0431fc,2.220446049250313e-16,0,40,"{""None"":8}","{""NEUTRAL_CERTIFIED"":8}",NOT_RECORDED,0,0,0.0,clamp_would_hit,240,10,24,10.818549655880497,23.283118203632405,5622379b12f0bb0764d6205537779194e99a08fa1e6055c682aa25e917cd28ab,24.64725257270038,0.2173168020070934,0.0007428703247569501,1.206750413402915,1.216319396160543,93.87139691226184,0,0,True,True,True,10,10,16.855890846252443,0.00046520233154296876,1.0,20,20,11.778928565979005,0.904695701599121,1.0,83,100,4.2164589691162115,8.9677001953125,0.8299999999999998,0,8,,,0.7300852194306174,0.7897994999264915,0.9486769194808541,8,,56.41624615248293,10,10,16.87462797164917,0.00046663284301757814,1.0,20,20,11.794746589660644,0.8996137619018555,1.0,83,100,4.216458969116211,8.9677001953125,0.83,-0.018737125396725673,-1.430511474609375e-06,-0.015818023681639204,0.005081939697265558,8.881784197001252e-16,0.0
dcc3474449a7ccb9d4ca3b0a9b858e147c3c6941849cfb7979acc5a332f9aeb7,True,llama3-8b-inst,0.02500000045906453,0.03750000045216917,0.012499558108725092,2.697863712453918e-09,0.9250004382821775,8,NEUTRAL,98.0665087888937,96.97940184830061,8,b2a0ef97fd84a47665eee83e84cff92c019c58350a0861d7bc763b4c3027e2d7,66b9c381991a415d522a515b630fd2d89bf099f1ac5b9ecd9f953ec487690e00,OFF,0,0,120,125,45,40,40,40,120,125,8,0,0,8,0,0,10,c363db241e2c07ca144d278b90b21023234c7c63d6bc7156eb180b7cd6ebb572,2.220446049250313e-16,0,40,"{""None"":8}","{""NEUTRAL_CERTIFIED"":8}",NOT_RECORDED,0,0,0.0,clamp_would_hit,240,10,24,9.144281954364573,19.226751022576966,99431aa570424a653f19fd45ae666186b6e8bd2cc7d97c99ad3cd7e1b9872131,23.422157948836684,0.1668076575092014,0.0010780716584122274,1.2344097532331944,1.232162592932582,98.81780105596408,0,0,True,True,True,10,10,14.005896282196044,0.0003537178039550781,1.0,20,20,9.250532531738282,1.9979049682617187,1.0,68,100,2.9536944580078126,7.949375000000001,0.6799999999999999,0,8,,,0.7250052301750405,0.7955666945083397,0.954222677175488,8,,62.45297754229978,10,10,13.99963994026184,0.0003600597381591797,1.0,20,20,9.263384246826172,1.9803657531738281,1.0,68,100,2.9536944580078126,7.949375,0.68,0.0062563419342041016,-6.341934204101595e-06,-0.012851715087890625,0.01753921508789058,0.0,8.881784197001252e-16
e7c7208a2531ec5ebbd6a334e0c632c702cad432e59dec9301581d539d71980d,True,llama3-8b-inst,0.01250000027099204,0.012500000319807742,6.178273889608458e-10,0.024999980487328228,0.9500000183040447,8,NEUTRAL,92.0487076781765,90.17026501981626,9,78a4afa83f37f94d273e420c218b2132e17a11728b2e3fd1cddf00fa10f0253b,1d69848b30740e673bc92d6b3ef700d4c96421c5c839d5c973a1dace8ca959cc,OFF,0,0,120,125,45,40,40,40,120,125,8,0,0,8,0,0,10,1702d290642650ce9a2ff4a5687d48c469441e4d2b7c3f204e05d71d6918eefd,2.220446049250313e-16,0,40,"{""None"":8}","{""NEUTRAL_CERTIFIED"":8}",NOT_RECORDED,0,0,0.0,clamp_would_hit,240,10,24,10.25383641781649,21.18413424009028,b07e5d2478e49bf9d675ec497cfebe0dcf542465cabdc6abf6bd6c177927bfe5,25.430118596181273,0.193201466977675,0.0009836190292844549,1.1953521063551307,1.2038170248270035,98.67956957081333,0,0,True,True,True,10,10,17.105781459808348,0.00046854019165039064,1.0,19,20,10.863177251815795,0.5107485294342041,0.95,66,100,0.611329345703125,5.739117431640625,0.66,0,8,,,0.7566814294153172,0.7926340254357501,0.9882113900030228,8,,60.53379112388939,10,10,17.155789923667907,0.00046007633209228517,1.0,19,20,10.844726574420928,0.5135742068290711,0.95,66,100,0.611329345703125,5.739117431640625,0.66,-0.050008463859558816,8.463859558105469e-06,0.018450677394866943,-0.0028256773948669434,0.0,0.0
cafdd96ff6c2346525ba87940fbf8c3b884c94bef7124eed94715cfd229ada27,True,llama3-8b-inst,0.012500000312748453,0.012500020231033037,1.7879233218740024e-09,3.558849411400089e-09,0.9749999741094457,8,NEUTRAL,124.55096988890264,121.04542435404325,10,6a28d3d46566429805faddf4ede03fbdc1352df32b2b18a1a094d6eb36738c82,248997b1f08064381998d6f0a4f568bebc322ade016c7adb3d1822e56392a94a,OFF,0,0,120,125,45,40,40,40,120,125,8,0,0,8,0,0,10,add78cd5df75ad1ee941a84527fba9b0a63cfde5a3338450ffbe6bc248af08d9,2.220446049250313e-16,0,40,"{""None"":8}","{""NEUTRAL_CERTIFIED"":8}",NOT_RECORDED,0,0,0.0,clamp_would_hit,240,10,24,11.47692546378499,25.318360555910765,b76e5cfb03829b5b04197d4a7ea39fce75f5ad741265ba138428aaeb1bc8dae3,26.796871220692992,0.27952448317025447,0.0009932880973792634,1.3397207437083125,1.351418651174754,105.9797103391029,0,0,True,True,True,10,10,18.061877012252808,0.0006229877471923828,1.0,20,20,12.13103632926941,0.5697449207305908,1.0,66,100,2.1089227294921877,8.456363830566406,0.6599999999999999,0,8,,,0.7215278229838179,0.7993311592660548,0.9164061620530816,8,,66.7732915035449,10,10,18.049387407302856,0.0006125926971435547,1.0,20,20,12.171468353271484,0.5707191467285156,1.0,66,100,2.1089227294921873,8.456363830566406,0.66,0.012489604949951882,1.0395050048828103e-05,-0.04043202400207413,-0.0009742259979248491,4.440892098500626e-16,0.0
dab792a15c8f066d449ab5fab5b1b90888894048a2056def103da998758d9c8d,True,llama3-8b-inst,0.02500121513401181,0.012500650955552573,0.02537714319457477,0.0621323287464763,0.8749886619693846,8,SOFTP,110.12220068621708,105.66187774080848,1,403bc6baf2e35e994ffecf4404c99cb620ed55542abd3f18f827a7ac75d61cca,89166a13ec5c428180bf1c5c836525fa470e2fb46929c2c2cc048c94efc9eab4,OFF,0,0,120,125,45,40,40,40,120,125,8,0,1,8,0,0,10,20933669138b5090645da9ea81b662085081fbc7eb756f542ec90bb9f51435ac,1.3367085216486885e-13,0,40,"{""CAPACITY_TIE_SOLVE_UNCERTIFIED"":1,""None"":2,""REQUESTWISE_NO_WEAKER_CERTIFICATE_FAILED"":5}","{""SOFT_CERTIFIED"":2,""SOFT_NEUTRAL_FALLBACK"":6}",NOT_RECORDED,0,0,9.999999999933836e-09,clamp_would_hit,240,10,24,10.680523538684358,22.905372538289306,55e24616fc080a155cc004339d947810b01d1d8a7f4ef67a057aa9820042ff09,25.284758580848575,0.19338076286571262,0.001255148503696546,1.1805116515606642,1.2000414966605604,94.34702111128718,0,0,True,True,True,10,10,17.68703088760376,0.00046911239624023435,1.0,19,20,10.775104522705078,1.153801727294922,0.95,85,100,5.7922739410400395,10.681484375,0.85,0,8,,,0.7284962776560028,0.7997665752248628,0.9484293482072674,8,,56.38284144829959,10,10,17.69325864315033,0.0004913568496704102,1.0,19,20,10.778276443481445,1.1490673065185546,0.95,85,100,5.7922739410400395,10.681484375,0.85,-0.006227755546568403,-2.2244453430175825e-05,-0.0031719207763671875,0.004734420776367321,0.0,0.0
db44fcfe6a34b9f5fb80a9e31ae9669f6ed50813f08ed715f32c4924b7b7343c,True,llama3-8b-inst,0.07599683061460485,0.012658230757745342,0.012529221730942501,9.170351714967684e-05,0.8987240133795577,8,SOFTP,109.95377059225682,106.89735554094945,2,fe13cead7c0825c2d964102d292ef55703f01d1f52f3aec7f75416d69f24ee92,c4f90fbb1611cdce2529ec29b776f45d778e1717edf828051a15628ae380768d,OFF,0,0,120,125,45,40,40,40,120,125,8,0,1,8,0,0,10,d926188b4b11b462acfbf3c3cb3623bbd37a6043dc2673072e40004eb2e0e22a,4.241051954068098e-14,0,40,"{""CAPACITY_TIE_SOLVE_UNCERTIFIED"":1,""None"":3,""REQUESTWISE_NO_WEAKER_CERTIFICATE_FAILED"":4}","{""SOFT_CERTIFIED"":3,""SOFT_NEUTRAL_FALLBACK"":5}",NOT_RECORDED,0,0,9.999999999999904e-09,clamp_would_hit,240,10,24,10.194029045574792,20.51921892458977,ab644ce23fcb281f33dfd89f921b702361dc2e1a7f687839cfcaf34644da69a6,24.445792575832456,0.21526082179354594,0.0005345227778889239,1.2026838506571949,1.1935632228851318,93.19045171979815,1,1,True,True,True,10,10,19.187259340286253,0.00024065971374511718,1.0,20,20,10.43480339050293,0.6667591094970703,1.0,75,100,4.499342803955078,9.80276123046875,0.75,0,8,,,0.6162691824708613,0.8068900501504117,0.9879370829129822,8,,56.56280703190714,10,10,19.17476017475128,0.0002398252487182617,1.0,20,20,10.450492095947265,0.6604454040527343,1.0,75,100,4.499342803955078,9.80276123046875,0.75,0.012499165534972434,8.344650268554688e-07,-0.01568870544433487,0.00631370544433596,0.0,0.0
0e082a7adb938ee76183693d87098a2658b180522e862b0da64e0119fec3f07f,True,llama3-8b-inst,0.05000510528457264,0.012500035880629368,0.025042979414469563,0.02506500371163031,0.887386875708698,8,SOFTP,110.78075735751617,111.36419747301012,3,4291d29ec6edab189d5a869f39d91e185454255efc1efb327877663304859f6c,4278c56304daffc9c0aac4ebf2df5a214e4ce47e3ded09f6fb1c167285421b0f,OFF,0,0,120,125,45,40,40,40,120,125,8,0,0,8,0,0,10,38bed59f6dc2b193082c30197e61ca9cfddaaecf3e524a0dbcb358f780c4db1a,9.126033262418787e-14,0,40,"{""CAPACITY_TIE_SOLVE_UNCERTIFIED"":1,""None"":2,""REQUESTWISE_NO_WEAKER_CERTIFICATE_FAILED"":5}","{""SOFT_CERTIFIED"":2,""SOFT_NEUTRAL_FALLBACK"":6}",NOT_RECORDED,0,0,9.999999999988046e-09,clamp_would_hit,240,10,24,9.670837163510175,20.749557966499786,1c8436bc24d958ff9aea91a61c2651e36e8c8f5fd55d97fb58ce92e965bcdf18,25.801751661580056,0.18621608853506727,0.0005624469180474989,1.1258164858445525,1.1299007385969162,98.79430146887898,0,0,True,True,True,10,10,18.430935001373292,0.0003149986267089844,1.0,20,20,10.350668239593507,1.8891755104064942,1.0,77,100,3.3827606964111334,7.992369155883789,0.77,0,8,,,0.7117434973155918,0.7956818868961393,0.9466353660755435,8,,59.79751822678372,10,10,18.43094072341919,0.0003092765808105469,1.0,20,20,10.340858840942383,1.896641159057617,1.0,77,100,3.382760696411133,7.9923691558837895,0.77,-5.7220458984375e-06,5.7220458984375e-06,0.009809398651123402,-0.007465648651122869,4.440892098500626e-16,-8.881784197001252e-16
492512410108fb1d17ef3e188669f46dd12cca44405d1c82fc8ff1a936d7e84f,True,llama3-8b-inst,0.0375032269953951,0.025000672011227052,0.012499989278107115,5.524647222085464e-05,0.9249408652430499,8,SOFTP,141.34510520415168,138.71735110810548,4,8048f58bf75de3ba1813ad5e675497398f4db68f84b09298db2570e2f707a2d8,296b12b4539a030d0130ff80f99708c04637c415e630031b8fb621b05b5922bc,OFF,0,0,120,125,45,40,40,40,120,125,8,0,1,8,0,0,10,d866c44874892d760da97cd7ede76979ae2281c2934a83d9c10695159e88d3d3,4.6629367034256575e-14,0,40,"{""CAPACITY_TIE_SOLVE_UNCERTIFIED"":4,""None"":1,""REQUESTWISE_NO_WEAKER_CERTIFICATE_FAILED"":3}","{""SOFT_CERTIFIED"":1,""SOFT_NEUTRAL_FALLBACK"":7}",NOT_RECORDED,0,0,9.999999999669561e-09,clamp_would_hit,240,10,24,11.094133080173082,25.09203835307034,25e83b5960a22f867bfd2079acf1c270a2b80640cf8cdc0b969951372adbd0b8,26.629550722893327,0.3008438299492098,0.0009118379748542793,1.2049902407452464,1.2164493910968304,97.344094729051,0,0,True,True,True,10,10,15.055589151382446,0.000660848617553711,1.0,18,20,8.075251579284668,1.213859748840332,0.9,74,100,3.7058067321777344,8.225696411132812,0.74,0,8,,,0.5636923154973862,0.757592562518681,0.9640826191992726,8,,58.22110664565116,10,10,15.02431902885437,0.0006809711456298828,1.0,18,20,8.058113288879394,1.2242109298706054,0.9,74,100,3.7058067321777344,8.225696411132812,0.74,0.03127012252807582,-2.0122528076171788e-05,0.017138290405274148,-0.010351181030273438,0.0,0.0
378debeebd1e2256e320875a4796f50e8e7f52fba585c728e64d6c0378d39351,True,llama3-8b-inst,0.12500638277428036,0.012501977460249267,4.837715627786363e-11,0.01252722526500607,0.8499644144520874,8,SOFTP,150.75933671789255,156.62226800352715,5,ee5e3f3fdd0e68858c4fa578c773b0a45e423b55302a824b31a413754f2050be,19863de48f961f9183944eb114caeffdbb66857a21d5a155b2b9d49f7539d74d,OFF,0,0,120,125,45,40,40,40,120,125,8,0,3,8,0,0,10,bb5f940c463a8c24798c3f75045c109b1f6752da1086e9ec5cb36de0c434c1b0,2.220446049250313e-16,0,40,"{""CAPACITY_TIE_SOLVE_UNCERTIFIED"":1,""None"":1,""REQUESTWISE_NO_WEAKER_CERTIFICATE_FAILED"":6}","{""SOFT_CERTIFIED"":1,""SOFT_NEUTRAL_FALLBACK"":7}",NOT_RECORDED,0,0,9.999999999994822e-09,clamp_would_hit,240,10,24,10.725788615881884,23.23617460501007,30b73b65135472ec2cb6aaa23a02c14cd30e27513163fdb83bd86345e7062dc4,24.046505734790117,0.21729080262320774,0.0008527600904926658,1.2000309410504997,1.2086295057088137,95.21975832711905,0,0,True,True,True,10,10,14.493508696556091,0.8564913034439087,1.0,18,20,9.27234582901001,1.3776541709899903,0.9,78,100,2.974296875,8.613974609375001,0.78,0,8,,,0.2563490470080011,0.7601090463975404,0.9290365321961532,8,,58.53613297641277,10,10,15.768315601348878,0.0004343986511230469,1.0,19,20,10.16272783279419,0.5278971672058106,0.95,78,100,2.974296875,8.613974609375,0.78,-1.2748069047927864,0.8560569047927856,-0.890382003784179,0.8497570037841797,0.0,1.7763568394002505e-15
84c7446454234c19004b59d9e067b1e22c93f8225963877c8a7c2f7c6945e436,True,llama3-8b-inst,0.03750191887566122,1.6244001758220927e-08,4.651652658860341e-10,2.659689655517809e-05,0.9624714675186168,8,SOFTP,140.63737857385075,136.3310932282978,6,11d1b11b2aa4511638542655625547e37a3d1962c18a96027ceca4a90c31cc77,504c44c92858bcb8ad10d4aed8ac20512e598bdaaa82e1465c2ff7d7c9e02eeb,OFF,0,0,120,125,45,40,40,40,120,125,8,0,0,8,0,0,10,36f62d08abd69321360044edb1500c6afd302f7c10c546e78467e866c2ef3dd5,2.930988785010413e-14,0,40,"{""None"":3,""REQUESTWISE_NO_WEAKER_CERTIFICATE_FAILED"":5}","{""SOFT_CERTIFIED"":3,""SOFT_NEUTRAL_FALLBACK"":5}",NOT_RECORDED,0,0,9.999999999994822e-09,clamp_would_hit,240,10,24,11.70851737631629,25.37514687925901,17820a067ffe8e5679b49e8a4e2e6fdc627ce54f314f458c8e71d0cb0e5749ac,24.401838998310268,0.27250298311173726,0.0007569852270535194,1.0582397300750017,1.071260086260736,96.96947472309694,0,0,True,True,True,10,10,18.280768299102782,0.0004817008972167969,1.0,19,20,11.486600065231324,1.0274624347686767,0.95,67,100,3.618109130859375,8.136455078125,0.67,0,8,,,0.7252297267724909,0.800469389155875,0.957896262226823,8,,59.90122804697603,10,10,18.33702425956726,0.00047574043273925783,1.0,19,20,11.485034227371216,1.0259032726287842,0.95,67,100,3.618109130859375,8.136455078125,0.67,-0.05625596046447967,5.9604644775390625e-06,0.0015658378601077771,0.0015591621398924893,0.0,0.0
21e2f1876fcda3d24b4b814065076751abc63e3c5526d8bf69f30102cbd84923,True,llama3-8b-inst,0.037503430357292075,0.01250055191024106,4.5892184745643086e-10,4.049648440254491e-06,0.9499919676251048,8,SOFTP,119.2620879923139,115.80358382612413,7,d06c85f59bba3287421a2e100041bd660bf773ab68c76ebe9c30e23af577f40f,f3f346eb314f237eeb70469bf2856c43f5d7590070a4df19b8d5291368e160dd,OFF,0,0,120,125,45,40,40,40,120,125,8,0,0,8,0,0,10,badf5694b025745be31e42e3bd18a603f8fde0db206462b01c0794d5bb0431fc,1.4144241333724494e-13,0,40,"{""CAPACITY_TIE_SOLVE_UNCERTIFIED"":2,""None"":2,""REQUESTWISE_NO_WEAKER_CERTIFICATE_FAILED"":4}","{""SOFT_CERTIFIED"":2,""SOFT_NEUTRAL_FALLBACK"":6}",NOT_RECORDED,0,0,9.99999999918167e-09,clamp_would_hit,240,10,24,10.816350019720954,23.285036512077856,8de4eb8f3f46dc831bc36ae012a2995519dad06982332fed6557ea7cb613932c,26.092321841511875,0.21714479900194075,0.0007410530772176572,1.1972006559371948,1.2110444721765816,103.56817998643965,0,0,True,True,True,10,10,16.81837158203125,0.00048370361328125,1.0,20,20,11.8196590423584,0.8920780181884765,1.0,83,100,4.227064666748047,8.97274169921875,0.8299999999999998,0,8,,,0.7279116116397798,0.796571304270532,0.9144305171250134,8,,64.73769377591088,10,10,16.868390846252442,0.00046443939208984375,1.0,20,20,11.820454406738282,0.9006515502929687,1.0,83,100,4.2270646667480465,8.97274169921875,0.83,-0.050019264221191406,1.926422119140624e-05,-0.0007953643798828125,-0.008573532104492188,8.881784197001252e-16,0.0
346e1b43d665f0825e9663fca655889b62101e362b5e18348a8909168766d268,True,llama3-8b-inst,0.025000367980492082,0.03750349011591431,0.012503599556506794,1.8295501167297705e-05,0.9249742468459196,8,SOFTP,98.08399318528453,96.98591706531322,8,ad5a054d87609b7f1e57ae9aba9dbf9c355de7b4281372ac9e4bc47677b9eb4d,fe6e5a2c8f4922a533dc6c07d201abd033c1c441100493068d3a61a884c6f9ff,OFF,0,0,120,125,45,40,40,40,120,125,8,0,0,8,0,0,10,c363db241e2c07ca144d278b90b21023234c7c63d6bc7156eb180b7cd6ebb572,2.1938006966593093e-13,0,40,"{""CAPACITY_TIE_SOLVE_UNCERTIFIED"":1,""None"":3,""REQUESTWISE_NO_WEAKER_CERTIFICATE_FAILED"":4}","{""SOFT_CERTIFIED"":3,""SOFT_NEUTRAL_FALLBACK"":5}",NOT_RECORDED,0,0,9.999999999845744e-09,clamp_would_hit,240,10,24,9.142391993142677,19.22964572040272,2958144ea8d8869eb27c618b03368f9d0be30e92e9c71f454135d7238387ef77,26.48960230546072,0.16686250941293648,0.0010836223227670416,1.2200432219542563,1.2281169430352747,102.95039054611698,0,0,True,True,True,10,10,14.018393325805665,0.0003566741943359375,1.0,20,20,9.290695571899414,1.9858669281005858,1.0,68,100,2.959683837890625,7.946445312500001,0.6799999999999999,0,8,,,0.7289753629194011,0.811250310162096,0.936016532432628,8,,64.23763235053048,10,10,14.037137508392334,0.00036249160766601565,1.0,20,20,9.27439613342285,1.9912288665771485,1.0,68,100,2.959683837890625,7.9464453125,0.68,-0.01874418258666921,-5.817413330078147e-06,0.016299438476563566,-0.005361938476562633,0.0,8.881784197001252e-16
1372860d3d3b39760362bba32a11b9b409ae9a6e90e377b357585b00a4d4669c,True,llama3-8b-inst,0.012502924851581604,0.0124995086525211,4.962071810426915e-07,0.02501508407634269,0.9499819862123736,8,SOFTP,92.01245386492769,90.17585229899929,9,ae4dcbee9a2bd1aea0e6b3e7f91cfc50deff729d352c94a154c240f50472b61f,4c8271616695fa4fa9699c8871dbcc0e25903a0f8104a02aa5df01937c3db0c6,OFF,0,0,120,125,45,40,40,40,120,125,8,0,0,8,0,0,10,1702d290642650ce9a2ff4a5687d48c469441e4d2b7c3f204e05d71d6918eefd,1.4077627952246985e-13,0,40,"{""None"":4,""REQUESTWISE_NO_WEAKER_CERTIFICATE_FAILED"":4}","{""SOFT_CERTIFIED"":4,""SOFT_NEUTRAL_FALLBACK"":4}",NOT_RECORDED,0,0,9.999999999994822e-09,clamp_would_hit,240,10,24,10.25409314228596,21.18686818623045,031ee484ce81a58b590c08efddfb356757baf352c79876a721ae8d21bc1485c2,24.043900185264647,0.19307619544047533,0.0009721948154037818,1.2006842060945928,1.2058438169769943,102.24082071799785,0,0,True,True,True,10,10,17.143294942378997,0.0004550576210021973,1.0,19,20,10.860792267322541,0.5178210139274597,0.95,65,100,0.6233776855468749,5.745159912109375,0.65,0,8,,,0.7572558093348053,0.7977364624661254,0.9940930926779493,8,,65.08406376186758,10,10,17.1182874917984,0.0004625082015991211,1.0,19,20,10.849706268310547,0.5077156066894531,0.95,65,100,0.623377685546875,5.745159912109375,0.65,0.025007450580595503,-7.450580596923828e-06,0.011085999011994474,0.01010540723800657,-1.1102230246251565e-16,0.0
c543a47c98480a00c50cb44ec50011e5af741088012c9dfb5a869d30497cb244,True,llama3-8b-inst,0.012502093815840066,0.012503493487050594,1.4469404973237205e-09,1.3399170912285898e-06,0.9749930713330778,8,SOFTP,124.78061068787109,121.04628814760632,10,b74c0f77f76f41d62e379fb88a0014aeecb4545444e15ef23feaefffac3c2e6c,120ce5c1e3263547f5fb3533a4be8497ee49ec8aa4ea17e48a5ef00fb1303889,OFF,0,0,120,125,45,40,40,40,120,125,8,0,0,8,0,0,10,add78cd5df75ad1ee941a84527fba9b0a63cfde5a3338450ffbe6bc248af08d9,4.707345624410664e-14,0,40,"{""None"":4,""REQUESTWISE_NO_WEAKER_CERTIFICATE_FAILED"":4}","{""SOFT_CERTIFIED"":4,""SOFT_NEUTRAL_FALLBACK"":4}",NOT_RECORDED,0,0,9.999999999940612e-09,clamp_would_hit,240,10,24,11.488942077741504,25.32093813800743,72d96d49f08b43001691449911b2d8d161d5c2b4d8c34afb2499cfba78e6b002,24.6910507096909,0.2800735815785334,0.0009976536937756463,1.3388978387229145,1.3508384539745748,106.36457404913381,0,0,True,True,True,10,10,18.024380087852478,0.0006199121475219726,1.0,20,20,12.168294048309326,0.5637372016906739,1.0,66,100,2.091843566894531,8.443099060058595,0.6599999999999999,0,8,,,0.7188815534345688,0.7613219690671265,0.9362923267120717,8,,68.09695525327697,10,10,18.08690230846405,0.000597691535949707,1.0,20,20,12.151809692382812,0.5677215576171875,1.0,66,100,2.091843566894531,8.443099060058593,0.66,-0.06252222061157298,2.222061157226558e-05,0.016484355926513317,-0.003984355926513583,0.0,1.7763568394002505e-15
618eab7a1145ccb0d9dccd36143d425883a33add08ecba6b31c7a8e85e5efe14,True,qwen2.5-7b-inst,0.01250000012409926,0.012500000202626121,0.03749999356345143,0.08749997857765426,0.8500000275321689,8,NEUTRAL,140.26620832333543,146.36205196116546,1,0c56d4092f4ef114b88a9d3534601d95b60c151c835a13325d44420fa1c8b976,5c710ea1b3c0eba987bc0e857f49bc15aa498760e0f82bb8ae29c340a2378f5a,ON,0,0,120,125,45,40,40,40,120,125,8,0,1,8,0,0,10,20933669138b5090645da9ea81b662085081fbc7eb756f542ec90bb9f51435ac,2.220446049250313e-16,0,40,"{""None"":8}","{""NEUTRAL_CERTIFIED"":8}",NOT_RECORDED,0,0,0.0,clamp_hit,0,0,24,,121.04598087997155,64a2d5fe5d6244177b39aba633ddc390088e2c51716c5246e0687bf7b87f3fde,22.679301355034113,1.5467279259216213,0.0006371523952111602,1.092808225657791,1.1033036476001143,103.68266776576638,0,0,True,True,True,10,10,18.280159139633177,0.001090860366821289,1.0,17,20,8.435332489013671,2.902948760986328,0.85,93,100,7.008945312500001,12.51,0.93,0,8,,,0.712704100345731,0.7644553193897713,1.0607535935085823,8,,67.67022085841745,10,10,18.317646932601928,0.0011030673980712891,1.0,17,20,8.411547088623047,2.904077911376953,0.85,93,100,7.0089453125,12.51,0.93,-0.03748779296875071,-1.2207031250000173e-05,0.023785400390623934,-0.001129150390625,8.881784197001252e-16,0.0
33e81041406c415728516b75a067ccdeeafa48dbd45ae058b4a9a62729fb0d2b,True,qwen2.5-7b-inst,5.3176777090056955e-09,0.024999996183200254,0.012500006224793298,0.04999999926726971,0.912499993007059,8,NEUTRAL,220.17645696788443,229.45668086567596,2,b402a312eb86a2a164b3e68b59da7e51d36df940fdeafe5e3d5164213db54139,6a5d4e56955b5abf701420f55082ed1d94702c7d8459d34c32371a0ac82aaef2,ON,0,0,120,125,45,40,40,40,120,125,8,0,1,8,0,0,10,d926188b4b11b462acfbf3c3cb3623bbd37a6043dc2673072e40004eb2e0e22a,2.220446049250313e-16,0,40,"{""None"":8}","{""NEUTRAL_CERTIFIED"":8}",NOT_RECORDED,0,0,0.0,clamp_hit,0,0,24,,138.49013358749622,b21a4855755cd551cc604d4dee745739bf30eb4033dbb9f4908e0e11b6531276,20.221734405495226,2.610574219899429,0.0011315858995658346,1.1078063477762043,1.1237282869406044,123.28042253432795,0,0,True,True,True,10,10,20.41674370765686,0.0020062923431396484,1.0,20,20,7.58060302734375,1.63267822265625,1.0,76,100,4.23755859375,9.70720703125,0.76,0,8,,,0.6356039332364904,0.7498454471141478,0.9939756692415753,8,,89.98815718851984,10,10,20.36665267944336,0.002097320556640625,1.0,20,20,7.6032958984375,1.6240478515625,1.0,76,100,4.23755859375,9.70720703125,0.76,0.05009102821350098,-9.102821350097639e-05,-0.02269287109374929,0.008630371093749867,0.0,0.0
