phase,arm,unit,K,endpoint,locality_denominator,locality_numerator,rephrase_accuracy_denominator,rephrase_accuracy_numerator,rephrase_strict_accuracy_denominator,rephrase_strict_accuracy_numerator,rephrase_strict_success_denominator,rephrase_strict_success_numerator,rephrase_success_denominator,rephrase_success_numerator,rephrase_target_new_nll_mean,rephrase_target_true_nll_mean,rewrite_accuracy_denominator,rewrite_accuracy_numerator,rewrite_success_denominator,rewrite_success_numerator,rewrite_target_new_nll_mean,rewrite_target_true_nll_mean,endpoint_identity_sha256
2,c0,10,3,pre_writer_W,1000,901,200,7,100,0,100,22,200,67,6.818894936442375,5.325940988641232,100,10,100,56,5.046202325820923,5.13429066568613,b875d8cc738407ea71cc0d77cb8e40875d15d2913f1d46b4eac8019e374a90cf
2,c0,10,4,accepted_z,1000,897,200,97,100,34,100,92,200,188,2.2309135622682517,8.020406919121742,100,81,100,97,0.7433330374932848,8.519140830039978,a149d481ceba4a266090b70662fee4d279b78677c45ebe131c5310f7718e5a60
2,c0,10,4,post_writer_W,1000,893,200,82,100,24,100,80,200,172,2.8720915601123123,7.166860690265894,100,83,100,97,0.731464970689267,8.48231694817543,4b0d13e3eddac52952d03c41f86f361074980d74715c8a4305f2837f06beb601
2,c0,10,4,pre_writer_W,1000,897,200,48,100,11,100,65,200,153,3.864342992734164,6.6094217546284195,100,53,100,96,1.8679696413874627,7.411292202472687,90b918586750659b59886de10addc8c1db79a9dbb8b2dcb50c91789c4bb90f7b
2,c0,10,5,accepted_z,1000,893,200,123,100,47,100,93,200,190,1.8083586678709254,8.408418140411378,100,98,100,99,0.2572641685861163,9.27134821176529,7eb39314fc94f2f56f77d3ae5e1189daecd8f1ed902d08b2bd81056bd285ab70
2,c0,10,5,post_writer_W,1000,897,200,101,100,36,100,85,200,177,2.4900640008598565,7.444641955792904,100,98,100,99,0.257134609145578,9.249694464206696,fd4b51936c07f51e45bb933cceae84f34075b25cc6f170c9408ba46e197161ee
2,c0,10,5,pre_writer_W,1000,893,200,82,100,24,100,80,200,172,2.8720915601123123,7.166860690265894,100,83,100,97,0.731464970689267,8.48231694817543,4b0d13e3eddac52952d03c41f86f361074980d74715c8a4305f2837f06beb601
2,c0,10,6,accepted_z,1000,897,200,130,100,51,100,94,200,191,1.5767077536456053,9.077608921825886,100,100,100,100,0.08019098587101325,10.37846956729889,ae136cd0c93ff9f3c08189d87f64f10b62efb916900e345a02dbc534911c2185
2,c0,10,6,post_writer_W,1000,900,200,116,100,45,100,88,200,183,2.2369510194286706,7.8890926241874695,100,100,100,100,0.07976691166055389,10.344231123924255,d567b514326881bafe77d1cc5cedb94554c6f07fc7d80890e40ff227b7ffd9e4
2,c0,10,6,pre_writer_W,1000,897,200,101,100,36,100,85,200,177,2.4900640008598565,7.444641955792904,100,98,100,99,0.257134609145578,9.249694464206696,fd4b51936c07f51e45bb933cceae84f34075b25cc6f170c9408ba46e197161ee
2,c0,10,7,accepted_z,1000,900,200,137,100,55,100,95,200,194,1.4017336040272494,9.5928090518713,100,100,100,100,0.035676604902837424,11.360239038467407,b0a914b9ec8fedaa10ea645ddb2d4f59b651199997a213a09c68834193e89587
2,c0,10,7,post_writer_W,1000,900,200,124,100,47,100,89,200,186,2.050988285874482,8.252642189860344,100,100,100,100,0.03506991235888563,11.358577942848205,35ee6dba7ae87346f9588e378298cc87a9d5e256d080ae2cdc43e2f4b596fefc
2,c0,10,7,pre_writer_W,1000,900,200,116,100,45,100,88,200,183,2.2369510194286706,7.8890926241874695,100,100,100,100,0.07976691166055389,10.344231123924255,d567b514326881bafe77d1cc5cedb94554c6f07fc7d80890e40ff227b7ffd9e4
2,c0,10,8,accepted_z,1000,900,200,138,100,56,100,95,200,194,1.3728395727725,9.702785474956036,100,100,100,100,0.028352367770276034,11.574519801139832,86522e8cef56285730ccd88e390174cf5fff3dc9864cf124d5ee61223b82332a
2,c0,10,8,post_writer_W,1000,900,200,124,100,47,100,89,200,186,2.013416979564354,8.321043106913567,100,100,100,100,0.028176324880332684,11.57164454460144,782a81f9bb838754c58c3530fc0ea20c9b29e0cdaa07bc15c58ee6fd0bd5c54e
2,c0,10,8,pre_writer_W,1000,900,200,124,100,47,100,89,200,186,2.050988285874482,8.252642189860344,100,100,100,100,0.03506991235888563,11.358577942848205,35ee6dba7ae87346f9588e378298cc87a9d5e256d080ae2cdc43e2f4b596fefc
2,c1,1,1,accepted_z,1000,893,200,6,100,1,100,18,200,45,8.13611200273037,5.126287063332274,100,3,100,21,8.171930370330811,4.935172931216657,e5cafd7d99ed5d0cb04d9cf6238707c508397afb3602b1da7c7160d08e7c67fd
2,c1,1,1,post_writer_W,1000,888,200,5,100,0,100,16,200,47,8.201468705236913,5.232113791080192,100,3,100,22,7.805953162908554,4.921080636233091,4e0a73b9e8744f5f09e2762edb8c0e4a20f2b430c04bbada1fa95a7c591a1be6
2,c1,1,1,pre_writer_W,1000,893,200,1,100,0,100,8,200,28,9.821011565327645,5.002348951343447,100,0,100,13,11.102700235843658,4.942956403158605,459bbe0cbf1983aa0dceed51093c0a548392fc0d10648ec47303e99c63aeb311
2,c1,1,2,accepted_z,1000,888,200,24,100,5,100,44,200,109,5.496442826874554,5.591324931234121,100,16,100,56,4.66580893099308,5.114628094136715,d1592cefb48eec89e21f17aabf99db3f0f24a418f68bee2b52627dcf886d3e2b
2,c1,1,2,post_writer_W,1000,890,200,16,100,2,100,30,200,85,6.060389872938394,5.48544118238613,100,18,100,58,4.517134452462196,5.131553889811039,d35b6368595feef5c032c0d14f82f8367ae7bc17c182e045e6f2fcf0832912de
2,c1,1,2,pre_writer_W,1000,888,200,5,100,0,100,16,200,47,8.201468705236913,5.232113791080192,100,3,100,22,7.805953162908554,4.921080636233091,4e0a73b9e8744f5f09e2762edb8c0e4a20f2b430c04bbada1fa95a7c591a1be6
2,c1,1,3,accepted_z,1000,890,200,72,100,19,100,88,200,186,2.984754499387927,7.432273185551167,100,48,100,98,1.7303299281466753,7.273963649272918,02dbf64f5e907e81f82b273cc4fd9225db5da79e0f8c314ed2180d31f7c70aac
2,c1,1,3,post_writer_W,1000,880,200,57,100,15,100,69,200,160,3.6538354839943348,6.698577437736094,100,50,100,97,1.7013853237964214,7.272553164958953,24da6ea75c29a4ab85d5f533c2a3943472aea1741ec94b83872bd3d7e27dc3ac
2,c1,1,3,pre_writer_W,1000,890,200,16,100,2,100,30,200,85,6.060389872938394,5.48544118238613,100,18,100,58,4.517134452462196,5.131553889811039,d35b6368595feef5c032c0d14f82f8367ae7bc17c182e045e6f2fcf0832912de
2,c1,1,4,accepted_z,1000,880,200,101,100,34,100,93,200,191,2.170304910580162,8.274107003509998,100,88,100,99,0.6700648169941269,8.646804184913636,20b98554e1317262971d9e0670f943b751bf289a0e5d04c7a339cd34937db7bf
2,c1,1,4,post_writer_W,1000,880,200,82,100,24,100,80,200,177,2.823049336648546,7.312110260929912,100,89,100,99,0.6613154073338956,8.647044043540955,d1d84231fa1bcc391f88aa7ae5decdd3874b48d4545b730bb6bafb9ad1eb9085
2,c1,1,4,pre_writer_W,1000,880,200,57,100,15,100,69,200,160,3.6538354839943348,6.698577437736094,100,50,100,97,1.7013853237964214,7.272553164958953,24da6ea75c29a4ab85d5f533c2a3943472aea1741ec94b83872bd3d7e27dc3ac
2,c1,1,5,accepted_z,1000,880,200,122,100,45,100,95,200,193,1.7342751466133632,8.795394321382046,100,96,100,99,0.28580584525596353,9.708696610927582,b288ca1139ddddf67a2afe1c65de8756619271449e738b0161132f4f4139949e
2,c1,1,5,post_writer_W,1000,886,200,99,100,32,100,83,200,180,2.4698756707005667,7.69031566940248,100,96,100,99,0.3004358213674277,9.696116380691528,cf496e21abd3c482760651ab8bd62ac49190d232629f618ae639718ec0b26770
2,c1,1,5,pre_writer_W,1000,880,200,82,100,24,100,80,200,177,2.823049336648546,7.312110260929912,100,89,100,99,0.6613154073338956,8.647044043540955,d1d84231fa1bcc391f88aa7ae5decdd3874b48d4545b730bb6bafb9ad1eb9085
2,c1,1,6,accepted_z,1000,886,200,128,100,49,100,95,200,194,1.5708896211744285,9.326733783483505,100,96,100,100,0.17964131789260138,10.667267620563507,87aef4524708cab0fd21ff1ec0a9515b28bfe95a725ced72a8fac7e18216280f
2,c1,1,6,post_writer_W,1000,884,200,110,100,36,100,86,200,184,2.290755361695774,7.950446754060685,100,96,100,100,0.17921739339137274,10.690175812244416,e420a586d2e48c443cc41b0a0632a2719c34c1397af10cfc2c52478a1cf3151b
2,c1,1,6,pre_writer_W,1000,886,200,99,100,32,100,83,200,180,2.4698756707005667,7.69031566940248,100,96,100,99,0.3004358213674277,9.696116380691528,cf496e21abd3c482760651ab8bd62ac49190d232629f618ae639718ec0b26770
2,c1,1,7,accepted_z,1000,884,200,131,100,50,100,96,200,195,1.5208693089202279,9.589499379992485,100,98,100,100,0.11871676416521951,11.126471519470215,acc0dbd173b1e6fc2ad93458c9a003a5b52df13ac08b42c6c7a958266f900247
2,c1,1,7,post_writer_W,1000,889,200,112,100,38,100,87,200,185,2.2105717927985826,8.071899277698249,100,98,100,99,0.1295155810543656,11.077426915168763,c76ff47f37de41b8650056afcc4468b2c8fd9bf660f3297678a0e1aa77b453c4
2,c1,1,7,pre_writer_W,1000,884,200,110,100,36,100,86,200,184,2.290755361695774,7.950446754060685,100,96,100,100,0.17921739339137274,10.690175812244416,e420a586d2e48c443cc41b0a0632a2719c34c1397af10cfc2c52478a1cf3151b
2,c1,1,8,accepted_z,1000,889,200,139,100,54,100,96,200,195,1.41152835804387,9.905250988900661,100,99,100,100,0.0725298073234444,11.709793405532837,61a29afe694580ebc74fdca01259c7be3471c17a7e50b8ae17317f122d8f5fc1
2,c1,1,8,post_writer_W,1000,889,200,115,100,39,100,87,200,185,2.1200091577431888,8.332757570780814,100,99,100,100,0.07488330577260058,11.691292872428894,6297894708c4358a99efc33240a9e8fcc8bc34ce2b1c6684ee12ac9d62680dce
2,c1,1,8,pre_writer_W,1000,889,200,112,100,38,100,87,200,185,2.2105717927985826,8.071899277698249,100,98,100,99,0.1295155810543656,11.077426915168763,c76ff47f37de41b8650056afcc4468b2c8fd9bf660f3297678a0e1aa77b453c4
2,c1,2,1,accepted_z,1000,921,200,3,100,0,100,6,200,24,8.514895414114,4.508411006862298,100,1,100,13,8.117582690715789,3.838700868934393,fd3b3407b3f671ba3124a95e1d6278de969ccba29e5751148c0b02d2548cc5a1
2,c1,2,1,post_writer_W,1000,917,200,1,100,0,100,4,200,22,8.721795818805695,4.6592195647023615,100,1,100,15,7.755416102409363,3.8509243327379226,b2bbcbf2328ad51d8983c19963374c03f74c4a910b370f1386d32fb3c96c60f8
2,c1,2,1,pre_writer_W,1000,921,200,0,100,0,100,1,200,7,10.433557138442993,4.490740235401318,100,0,100,3,10.843524370193482,3.827194439768791,8cb7a9a9157412fb0c53f0aa56fecb81d2f94e17fae2862540a5065050ecb6bc
2,c1,2,2,accepted_z,1000,917,200,32,100,10,100,45,200,110,5.323052287884057,5.754273981638253,100,22,100,64,4.08964167535305,5.123645561337471,2ab4cb1a52a6ebc2932e164dec6cbd288e4091781cac30fb6192b0f0e3561463
2,c1,2,2,post_writer_W,1000,915,200,24,100,7,100,34,200,90,5.8871785170957445,5.42511385705322,100,23,100,65,3.961474988013506,5.159697420597077,5d9d66fe8e78cd143097b6ca2ae5b2d1704b1593d43319f43fedc73598b1154f
2,c1,2,2,pre_writer_W,1000,917,200,1,100,0,100,4,200,22,8.721795818805695,4.6592195647023615,100,1,100,15,7.755416102409363,3.8509243327379226,b2bbcbf2328ad51d8983c19963374c03f74c4a910b370f1386d32fb3c96c60f8
2,c1,2,3,accepted_z,1000,915,200,78,100,28,100,85,200,182,2.852587088840082,7.456710696518421,100,62,100,96,1.463264332965482,7.097754611968994,08fc47fcb67dae2ff0eb5e7a370131f400b638ec6c8abb1cc6c58658180f8149
2,c1,2,3,post_writer_W,1000,912,200,65,100,21,100,72,200,162,3.3762304190592842,6.698534924685955,100,63,100,95,1.4278860430768692,7.03067904472351,f25dfc1db3df0fd15168535e003af4adb23a9a1605138a6dfeabfbbaa85c3293
2,c1,2,3,pre_writer_W,1000,915,200,24,100,7,100,34,200,90,5.8871785170957445,5.42511385705322,100,23,100,65,3.961474988013506,5.159697420597077,5d9d66fe8e78cd143097b6ca2ae5b2d1704b1593d43319f43fedc73598b1154f
2,c1,2,4,accepted_z,1000,912,200,109,100,38,100,94,200,193,2.0232522474555297,8.365680831670762,100,86,100,98,0.5666616525361314,8.476809976100922,9007ec5ca97878ac83038a92c8ec6b1ba8abfce9cc36afda3f7e771da79d8672
2,c1,2,4,post_writer_W,1000,913,200,83,100,23,100,84,200,181,2.5251481448765842,7.364614688754082,100,86,100,98,0.5840654101339169,8.441748077869415,af0ac0ac89c4aa1b3a7ee6f215a40821f01ec287159e13fc24dc34dc58403f21
2,c1,2,4,pre_writer_W,1000,912,200,65,100,21,100,72,200,162,3.3762304190592842,6.698534924685955,100,63,100,95,1.4278860430768692,7.03067904472351,f25dfc1db3df0fd15168535e003af4adb23a9a1605138a6dfeabfbbaa85c3293
2,c1,2,5,accepted_z,1000,913,200,136,100,54,100,96,200,196,1.6179241780261508,8.807650627493858,100,95,100,99,0.21600579389953053,9.415052428245545,10781cee7f81386d2e1e76ac89d929c300b5d4ed6a79992b4174db457b2517c1
2,c1,2,5,post_writer_W,1000,914,200,109,100,36,100,86,200,184,2.18458166831173,7.6755425581336025,100,95,100,99,0.2187339289695956,9.402517912387848,17e1db4a08a27b0e43da371a10ff9ba3e1929e338a551d4356dc8d20967409ad
2,c1,2,5,pre_writer_W,1000,913,200,83,100,23,100,84,200,181,2.5251481448765842,7.364614688754082,100,86,100,98,0.5840654101339169,8.441748077869415,af0ac0ac89c4aa1b3a7ee6f215a40821f01ec287159e13fc24dc34dc58403f21
2,c1,2,6,accepted_z,1000,914,200,138,100,54,100,96,200,196,1.500858345067827,9.163225597143173,100,97,100,99,0.13563738635508343,10.04423399925232,cab1e9218efa36f63a141c45b5a76712f2509adacfb67f838f18ba6d7f9a742f
2,c1,2,6,post_writer_W,1000,912,200,119,100,42,100,88,200,186,2.053487778240815,7.977904455363751,100,97,100,99,0.1399524871725589,10.031276891231537,bf79f890c3695567242c6595fcfc890495b3c68585659c5c42c31ae3cee7092e
2,c1,2,6,pre_writer_W,1000,914,200,109,100,36,100,86,200,184,2.18458166831173,7.6755425581336025,100,95,100,99,0.2187339289695956,9.402517912387848,17e1db4a08a27b0e43da371a10ff9ba3e1929e338a551d4356dc8d20967409ad
2,c1,2,7,accepted_z,1000,912,200,142,100,57,100,96,200,195,1.3984882525447757,9.37398967564106,100,99,100,99,0.08676944485050626,10.506915593147278,a9e68f76450ade9873c7c5382dbc76843a8c4f1d20e26ac855af20dfa12336e3
2,c1,2,7,post_writer_W,1000,910,200,122,100,44,100,88,200,186,1.9530681327171624,8.113012372255325,100,99,100,99,0.08592827845364809,10.507592906951905,7529ce22486cf0ee9ef37a8716e01dc7d5e84dc73419c0b03788ba46c2cc0e19
2,c1,2,7,pre_writer_W,1000,912,200,119,100,42,100,88,200,186,2.053487778240815,7.977904455363751,100,97,100,99,0.1399524871725589,10.031276891231537,bf79f890c3695567242c6595fcfc890495b3c68585659c5c42c31ae3cee7092e
2,c1,2,8,accepted_z,1000,910,200,142,100,57,100,97,200,196,1.3604306967259618,9.523860623240472,100,99,100,99,0.06821746761794202,10.834362211227416,b2356e1bc6250419cf172f495125a3c7392721b941083ea51ece1f6f230c997b
2,c1,2,8,post_writer_W,1000,910,200,123,100,44,100,89,200,187,1.9088378349947743,8.218733695447446,100,99,100,99,0.06810215987614356,10.830988388061524,f9cee4cc757275076316aff90dc9e0696d7bf0d7ed58edf08710436b0117b5ee
2,c1,2,8,pre_writer_W,1000,910,200,122,100,44,100,88,200,186,1.9530681327171624,8.113012372255325,100,99,100,99,0.08592827845364809,10.507592906951905,7529ce22486cf0ee9ef37a8716e01dc7d5e84dc73419c0b03788ba46c2cc0e19
2,c1,3,1,accepted_z,1000,896,200,1,100,0,100,11,200,35,7.862618205547332,4.368244816223159,100,2,100,13,8.13488729953766,4.437035590764135,224cc986e34f2456f11f51e171222048af89dad3069060915b673dde60cfd3a1
2,c1,3,1,post_writer_W,1000,891,200,1,100,0,100,9,200,32,7.863127712011337,4.44242232196033,100,2,100,16,7.601734800040722,4.353902316372841,aa64b7af0a405d13a7a66c15fabf11d37b27ee7f28dd3840986a4e7916b06e91
2,c1,3,1,pre_writer_W,1000,896,200,1,100,0,100,4,200,18,9.496787710785865,4.138744331551716,100,0,100,5,10.8671200299263,4.398204855043441,17e1ceeb395f66aabc91d07f8559665eb3d72567e45b749518c0b6a5f345845a
2,c1,3,2,accepted_z,1000,891,200,23,100,3,100,42,200,98,5.537314456403255,4.866204226575792,100,10,100,48,4.934529236853122,4.622749524712563,1611b977c790c0460aa45a907bb71a5de1d8aef9c4ad9ab1ab6ae3898867752c
2,c1,3,2,post_writer_W,1000,890,200,14,100,1,100,25,200,72,6.007778946012259,4.736962819471955,100,10,100,53,4.750023024827242,4.658115459382534,e3a7f24a639e474840d795cb953442adaeab6613d8d6659dc8711292e77bc2d9
2,c1,3,2,pre_writer_W,1000,891,200,1,100,0,100,9,200,32,7.863127712011337,4.44242232196033,100,2,100,16,7.601734800040722,4.353902316372841,aa64b7af0a405d13a7a66c15fabf11d37b27ee7f28dd3840986a4e7916b06e91
2,c1,3,3,accepted_z,1000,890,200,80,100,22,100,82,200,173,3.0902827299013733,6.316442639231682,100,42,100,95,2.220080513879657,6.253621582388877,07c94f6e2a2f6771a9d40f4d275ee26adbe9bb1403ef428d543b2d52bdfd2bdf
2,c1,3,3,post_writer_W,1000,887,200,53,100,11,100,63,200,149,3.82264931216836,5.661106074005366,100,44,100,96,2.1698507059365513,6.254267818927765,9f079fefb7fbf2a5f29cbb9478f97235c7748c5d955fe988c159cd5c7dad41fe
2,c1,3,3,pre_writer_W,1000,890,200,14,100,1,100,25,200,72,6.007778946012259,4.736962819471955,100,10,100,53,4.750023024827242,4.658115459382534,e3a7f24a639e474840d795cb953442adaeab6613d8d6659dc8711292e77bc2d9
2,c1,3,4,accepted_z,1000,887,200,114,100,40,100,93,200,192,1.9650812070118264,7.519931274652481,100,78,100,99,0.7568680119141936,8.09019674539566,30c3add59a640cad7c03f26ffa84b55eaf1072776ee8b8b187e7a89219ab3f5f
2,c1,3,4,post_writer_W,1000,885,200,94,100,29,100,83,200,181,2.58398909076117,6.516270671486854,100,77,100,99,0.7398003847524524,8.066954327821731,d35981b33e25fc61ee113bdac4b0e01b5c4acdbf760638aa30aa1c7aba64618c
2,c1,3,4,pre_writer_W,1000,887,200,53,100,11,100,63,200,149,3.82264931216836,5.661106074005366,100,44,100,96,2.1698507059365513,6.254267818927765,9f079fefb7fbf2a5f29cbb9478f97235c7748c5d955fe988c159cd5c7dad41fe
2,c1,3,5,accepted_z,1000,885,200,132,100,50,100,96,200,195,1.5823952498985454,8.04973384797573,100,93,100,99,0.3074652172019705,9.147340557575227,c815c06e8327ceb15310c31fd4d7be6f1b4763f9cf9e99905c599b75f455df18
2,c1,3,5,post_writer_W,1000,884,200,113,100,39,100,85,200,182,2.2240827980544418,6.894548731446267,100,93,100,99,0.31155482384376226,9.146361247301101,8f33e0f9570d8a711e8969aed40ecc9cd4f93c716ab3feedee592067da0790aa
2,c1,3,5,pre_writer_W,1000,885,200,94,100,29,100,83,200,181,2.58398909076117,6.516270671486854,100,77,100,99,0.7398003847524524,8.066954327821731,d35981b33e25fc61ee113bdac4b0e01b5c4acdbf760638aa30aa1c7aba64618c
2,c1,3,6,accepted_z,1000,884,200,141,100,55,100,96,200,195,1.463539147847332,8.230758589208126,100,97,100,99,0.1745072918292135,9.54113050699234,95b12b25766f9164aea16c1a8a3bf01f64a534ac1bc1288b7be713cece12c481
2,c1,3,6,post_writer_W,1000,884,200,118,100,45,100,87,200,184,2.09011445350945,6.987989973053336,100,97,100,99,0.175686225311365,9.535943919420243,743fcc0511560b741c2a5b7b5c8505831894bd32ec425b5452ccb9c636800852
2,c1,3,6,pre_writer_W,1000,884,200,113,100,39,100,85,200,182,2.2240827980544418,6.894548731446267,100,93,100,99,0.31155482384376226,9.146361247301101,8f33e0f9570d8a711e8969aed40ecc9cd4f93c716ab3feedee592067da0790aa
2,c1,3,7,accepted_z,1000,884,200,143,100,56,100,96,200,195,1.3966790143481922,8.452079547643661,100,98,100,99,0.13402624337002636,9.971689789295196,7610f135e0b8723f4df3d4b13a8f2fc46c9b96bc819bd7d4eca9beadb0311844
2,c1,3,7,post_writer_W,1000,883,200,121,100,45,100,88,200,185,2.0315276768384503,7.161360034346581,100,98,100,99,0.13391609712736682,9.973203744888306,5f603a923e55bf968e6d1feb401beead69bc4520249ea879895426a3a4b15f4a
2,c1,3,7,pre_writer_W,1000,884,200,118,100,45,100,87,200,184,2.09011445350945,6.987989973053336,100,97,100,99,0.175686225311365,9.535943919420243,743fcc0511560b741c2a5b7b5c8505831894bd32ec425b5452ccb9c636800852
2,c1,3,8,accepted_z,1000,883,200,144,100,55,100,96,200,195,1.3659932270296848,8.537921267151832,100,98,100,99,0.1149372552940622,10.161642862558365,a8040d2d80501b937ffb0154f890309cbdb3bdb01143f874291b920f262d4fda
2,c1,3,8,post_writer_W,1000,882,200,122,100,45,100,88,200,186,2.0047654056549074,7.214872255548835,100,98,100,99,0.11488523416686804,10.160959879159927,df528e1ef8d69262d255ee9ea2125f8d11646913528709eec5cb68db7adea585
2,c1,3,8,pre_writer_W,1000,883,200,121,100,45,100,88,200,185,2.0315276768384503,7.161360034346581,100,98,100,99,0.13391609712736682,9.973203744888306,5f603a923e55bf968e6d1feb401beead69bc4520249ea879895426a3a4b15f4a
2,c1,4,1,accepted_z,1000,848,200,7,100,1,100,11,200,37,8.235085806250572,4.834569134004414,100,3,100,18,8.059563528299332,4.460220594480634,bf3659b34a73ca18d77a2b2623906620d45f08ad7464f857362a54c931a806bf
2,c1,4,1,post_writer_W,1000,842,200,5,100,0,100,12,200,35,8.242309902906419,4.915562940910458,100,3,100,19,7.605249416828156,4.496603789553046,d3fc4a12b21686320ae8741d1fb257436b4bb368667962500745bae6129a0886
2,c1,4,1,pre_writer_W,1000,848,200,1,100,0,100,9,200,26,9.86883153140545,4.583503595869988,100,0,100,14,10.60934502363205,4.316815435290336,7ffd91ae5b8f405fc08fd6618c57fb259858e377a245e3be1a10dc0ad45f49eb
2,c1,4,2,accepted_z,1000,842,200,16,100,2,100,36,200,93,5.50777035817504,5.4342468982934955,100,11,100,53,4.383469524383545,4.841957534253598,a235e2796eaff3bc7f51bf0d6ef54d4fc75f4013a439fa494cc0e59607126e5b
2,c1,4,2,post_writer_W,1000,839,200,14,100,1,100,31,200,82,6.0233265383541585,5.227003811895847,100,11,100,57,4.245490707159043,4.815005490332842,dda0bbaad4b5885a4d5aa75f6e72000a5fa6b7d32b1767d137f08dd295a79082
2,c1,4,2,pre_writer_W,1000,842,200,5,100,0,100,12,200,35,8.242309902906419,4.915562940910458,100,3,100,19,7.605249416828156,4.496603789553046,d3fc4a12b21686320ae8741d1fb257436b4bb368667962500745bae6129a0886
2,c1,4,3,accepted_z,1000,839,200,71,100,21,100,86,200,180,2.9682074578106405,7.116291531026364,100,59,100,96,1.5765833446150646,6.857038958668709,064eb88497b0ea723503516e47177591a73922cd2a2d1d157dea704b9c604482
2,c1,4,3,post_writer_W,1000,843,200,55,100,11,100,75,200,166,3.436491148918867,6.483265705406666,100,62,100,96,1.5482583471108229,6.795600854754448,0ebb1bbbd37f6705188486682177aa0781d1662c70626c627787cb2e2394cbf1
2,c1,4,3,pre_writer_W,1000,839,200,14,100,1,100,31,200,82,6.0233265383541585,5.227003811895847,100,11,100,57,4.245490707159043,4.815005490332842,dda0bbaad4b5885a4d5aa75f6e72000a5fa6b7d32b1767d137f08dd295a79082
2,c1,4,4,accepted_z,1000,843,200,112,100,41,100,90,200,187,2.0892825224949045,7.97726559817791,100,89,100,99,0.5241488494677469,8.192166459560394,ee26521e119c275108b464bfd280c961e96125d52bf5a4050a85c6e15bb14ae9
2,c1,4,4,post_writer_W,1000,840,200,93,100,28,100,85,200,181,2.518962621707469,7.0419607119262215,100,89,100,99,0.5210018468508497,8.1608711707592,5588cae967996b41b7667b8ab25162dde81f670be0b80c8bc0da97cc8f78a506
2,c1,4,4,pre_writer_W,1000,843,200,55,100,11,100,75,200,166,3.436491148918867,6.483265705406666,100,62,100,96,1.5482583471108229,6.795600854754448,0ebb1bbbd37f6705188486682177aa0781d1662c70626c627787cb2e2394cbf1
2,c1,4,5,accepted_z,1000,840,200,133,100,53,100,93,200,191,1.7082337402697885,8.798824158906937,100,97,100,100,0.19220998764329125,9.915120356082916,05ec2979a0893d7757ab56e12d56f903e0fea013d7bd3cb994ca0b6306a2f07b
2,c1,4,5,post_writer_W,1000,838,200,110,100,37,100,88,200,186,2.191264237711439,7.73651682138443,100,97,100,100,0.1930944591225125,9.920850486755372,301d3e59d178bad05a47109d8dc771f29bc61d30291c53625bf7e2c12927c8e1
2,c1,4,5,pre_writer_W,1000,840,200,93,100,28,100,85,200,181,2.518962621707469,7.0419607119262215,100,89,100,99,0.5210018468508497,8.1608711707592,5588cae967996b41b7667b8ab25162dde81f670be0b80c8bc0da97cc8f78a506
2,c1,4,6,accepted_z,1000,838,200,137,100,56,100,95,200,193,1.482075213350472,9.255782942473889,100,97,100,100,0.0890416957315756,10.849082098007202,93499167a105086fb30944644cd92d6103c39f2109221d11f698a522a5935eac
2,c1,4,6,post_writer_W,1000,838,200,127,100,46,100,89,200,187,1.9393230730085633,8.069942098110914,100,97,100,100,0.08814943978388329,10.865968918800354,42d9a33d9532eadf6427298950967f5c635ffc510ac65478bccfdc9dcf21de1c
2,c1,4,6,pre_writer_W,1000,838,200,110,100,37,100,88,200,186,2.191264237711439,7.73651682138443,100,97,100,100,0.1930944591225125,9.920850486755372,301d3e59d178bad05a47109d8dc771f29bc61d30291c53625bf7e2c12927c8e1
2,c1,4,7,accepted_z,1000,838,200,140,100,59,100,96,200,194,1.396862851451151,9.580623072683812,100,99,100,100,0.04903627861524001,11.49648111820221,dcd9c365a1873575979e5ad51a233fd617e9ba10419e26317e1a8ef9604f25b6
2,c1,4,7,post_writer_W,1000,838,200,130,100,48,100,90,200,188,1.8544216656766366,8.31933602243662,100,99,100,100,0.048834452151786535,11.495711574554443,f0b6c5c45ad6f4c5ad29abb7775c8d5bfaf538d61c8e4faaa4d9904159540f0c
2,c1,4,7,pre_writer_W,1000,838,200,127,100,46,100,89,200,187,1.9393230730085633,8.069942098110914,100,97,100,100,0.08814943978388329,10.865968918800354,42d9a33d9532eadf6427298950967f5c635ffc510ac65478bccfdc9dcf21de1c
2,c1,4,8,accepted_z,1000,838,200,143,100,60,100,96,200,194,1.3493219099318958,9.782247577905656,100,99,100,100,0.03556314590154216,11.928395590782166,9a8c35f6ae2e203f81bca250042e849fe1656f20543fad97ac1f373d686d6f8d
2,c1,4,8,post_writer_W,1000,839,200,133,100,51,100,90,200,188,1.8044644364685518,8.4514950055629,100,99,100,100,0.036104177568340674,11.932024641036987,1e208ba0c7f00a5d04b7119f95757fec10b57eb25f17bcf98639bea9dfc375e7
2,c1,4,8,pre_writer_W,1000,838,200,130,100,48,100,90,200,188,1.8544216656766366,8.31933602243662,100,99,100,100,0.048834452151786535,11.495711574554443,f0b6c5c45ad6f4c5ad29abb7775c8d5bfaf538d61c8e4faaa4d9904159540f0c
2,c1,5,1,accepted_z,1000,885,200,4,100,0,100,9,200,33,8.291987361311913,4.880786161022261,100,1,100,19,7.983082345724106,4.621203296333551,513d7ae65d95a79735ff6f226e042ffcfbba4dc7a6952d1c2d4113c92b6164f3
