phase,unit,K,c0_accepted_z_sha256,c1_accepted_z_sha256,c3_accepted_z_sha256,accepted_z_all_arms_equal,c0_selected_target_sha256,c1_selected_target_sha256,c3_selected_target_sha256,selected_target_all_arms_equal
2,7,4,b17b4249f67829970d2e1f0138682c92ec039dc73fe8f599441ec5bbdc2d8f3d,22bcfdf387bd10cf45e11f9b1a6123047e6c7fd512228e700d0b1eec56e2e7e1,c5d44532718b711d67b52b943e2baa362518be588ff5e3ddd227e53fb7c46d2c,False,b17b4249f67829970d2e1f0138682c92ec039dc73fe8f599441ec5bbdc2d8f3d,22bcfdf387bd10cf45e11f9b1a6123047e6c7fd512228e700d0b1eec56e2e7e1,c5d44532718b711d67b52b943e2baa362518be588ff5e3ddd227e53fb7c46d2c,False
2,7,5,a13279334d2135976f48537b80f3e86d711087635c230596b9626e4069a38177,5d56c6004cad3ab5fe9ee13f177134906a078c78b29f9a06911d3802e22a2a5e,c844b7c687accd7b7f56d643bd76cb587c9f1cb2e0be0d891562ca3a6c62d774,False,a13279334d2135976f48537b80f3e86d711087635c230596b9626e4069a38177,5d56c6004cad3ab5fe9ee13f177134906a078c78b29f9a06911d3802e22a2a5e,c844b7c687accd7b7f56d643bd76cb587c9f1cb2e0be0d891562ca3a6c62d774,False
2,7,6,aee4bc8ba196d5a3c667877458131ce536d1eb381e7fcca7df3c60cd4118e34f,0e01cd1f7dc18e224b9ec8f4e628e50e34d36c773cba9c584a6f115c6457707f,c950b02a5487f6b3186a46f4b151c806f7c084c99a687c3c65650188cb21e0aa,False,aee4bc8ba196d5a3c667877458131ce536d1eb381e7fcca7df3c60cd4118e34f,0e01cd1f7dc18e224b9ec8f4e628e50e34d36c773cba9c584a6f115c6457707f,c950b02a5487f6b3186a46f4b151c806f7c084c99a687c3c65650188cb21e0aa,False
2,7,7,1b8247101d5b8a9f65b48468a958d1cb267f78a5b65852746d4f8cc90df03e59,32fc7a1e7482a51e00816712aef68cc2884a28163649697292f74307e0239efc,da0c928e9e4ff6c4f28f453c2ac7c2a366187625bfe635b18549023fb0357a16,False,1b8247101d5b8a9f65b48468a958d1cb267f78a5b65852746d4f8cc90df03e59,32fc7a1e7482a51e00816712aef68cc2884a28163649697292f74307e0239efc,da0c928e9e4ff6c4f28f453c2ac7c2a366187625bfe635b18549023fb0357a16,False
2,7,8,c4c16116bac5ba3e366a34406b4de6f6d68c36659f091ea996d99e617da88693,0f2e1d47bffbb945db16848b0652b2b1260497adcc6255fc2932e593e659f24a,985795d58f9948e4a208dd730f28d6898d925d3319a59c97e8e1e7731ecf29eb,False,c4c16116bac5ba3e366a34406b4de6f6d68c36659f091ea996d99e617da88693,0f2e1d47bffbb945db16848b0652b2b1260497adcc6255fc2932e593e659f24a,985795d58f9948e4a208dd730f28d6898d925d3319a59c97e8e1e7731ecf29eb,False
2,8,1,958574d072dac801277c5c0d56e410dbefe824a657b61a901f890a6e9e051447,958574d072dac801277c5c0d56e410dbefe824a657b61a901f890a6e9e051447,541288925c9bebb7a2bc63ceee1fa107931f7dd2823802836b55b16c418ee5e0,False,958574d072dac801277c5c0d56e410dbefe824a657b61a901f890a6e9e051447,958574d072dac801277c5c0d56e410dbefe824a657b61a901f890a6e9e051447,541288925c9bebb7a2bc63ceee1fa107931f7dd2823802836b55b16c418ee5e0,False
2,8,2,77d1a051a2d9da9e1260ee2e953aef8eceec06a0e07d89ffdb6b262783acde2d,2b0fb31e5e8196d8b80dbf0718750da94b7a6758179317761e6daa004a2f7b9c,c096e4ec42c34a1422523affb3e9cb4166b0f6bca853317429eb8b8424a77541,False,77d1a051a2d9da9e1260ee2e953aef8eceec06a0e07d89ffdb6b262783acde2d,2b0fb31e5e8196d8b80dbf0718750da94b7a6758179317761e6daa004a2f7b9c,c096e4ec42c34a1422523affb3e9cb4166b0f6bca853317429eb8b8424a77541,False
2,8,3,e2318e55d1f6237519fb48ed75137a4aeafc114bc28cf54de9434ed716d803ce,8404a74775bb47beddee80cdec5b50ff8ad8835db3c981a25a930c4bdf31b570,40bfb743c6472c040d434981540f10529c140c798b8bf0a073802e15a2f0e80c,False,e2318e55d1f6237519fb48ed75137a4aeafc114bc28cf54de9434ed716d803ce,8404a74775bb47beddee80cdec5b50ff8ad8835db3c981a25a930c4bdf31b570,40bfb743c6472c040d434981540f10529c140c798b8bf0a073802e15a2f0e80c,False
2,8,4,85e8fda9ceff4d1cbf432c478cdec14e9f82d2ed60e6baad1eabcf3c38acf565,ee289b6b041bbd212a471df925a9558d161c6e59a9b892dc65bdb4a889e8e44f,39ba33c0539d372c1e2b2972bfa20b5cc342df4e7ff6992fb92febc2efe89f6c,False,85e8fda9ceff4d1cbf432c478cdec14e9f82d2ed60e6baad1eabcf3c38acf565,ee289b6b041bbd212a471df925a9558d161c6e59a9b892dc65bdb4a889e8e44f,39ba33c0539d372c1e2b2972bfa20b5cc342df4e7ff6992fb92febc2efe89f6c,False
2,8,5,2091cd09005ff962b700cb7f28985203b518fe192c27781f26606973e925c59a,a104148076e7a2038d76fc329b5d4415d5fa75951c19d27bba428a7ad44cca5d,9f1c5dad89aa42f44ef53862a99d096fc6f3f254b34aad77b29516f2d1237a08,False,2091cd09005ff962b700cb7f28985203b518fe192c27781f26606973e925c59a,a104148076e7a2038d76fc329b5d4415d5fa75951c19d27bba428a7ad44cca5d,9f1c5dad89aa42f44ef53862a99d096fc6f3f254b34aad77b29516f2d1237a08,False
2,8,6,db4ca393f82c410b12526d0809d605389c9e30ddc201d3808c57a4043674a966,ee18c24bd3a585a321278222139b746b0421fe764f9af407c7f40bb1b7845081,9dd79f3929d10dc7daf3c56d767de45e256589fa87dcd363640e3b7b887b7a84,False,db4ca393f82c410b12526d0809d605389c9e30ddc201d3808c57a4043674a966,ee18c24bd3a585a321278222139b746b0421fe764f9af407c7f40bb1b7845081,9dd79f3929d10dc7daf3c56d767de45e256589fa87dcd363640e3b7b887b7a84,False
2,8,7,0ecb9327427036bed16bef790ba7cc9333fba34c3ee30aa9622977ff6fd5b3d1,dcf5e01a6142ee78e14f405986ff287a31d59131d11784b00b09a277ee9e80e5,f2d587d9b7163365382ca65073b3cab0704afbb14bf0c1158904707f1e27103c,False,0ecb9327427036bed16bef790ba7cc9333fba34c3ee30aa9622977ff6fd5b3d1,dcf5e01a6142ee78e14f405986ff287a31d59131d11784b00b09a277ee9e80e5,f2d587d9b7163365382ca65073b3cab0704afbb14bf0c1158904707f1e27103c,False
2,8,8,6206d0d2d18956f865e03fe753634b9a45fef24367bae1b157289e6f6cf0d6e6,905425b64d52faf63df488015d5c121e42435e6648d09ea6bbdf08d8621ee444,3e23e177cef9451757436aaa52e1b358a72eae57d7909dc54a3584b78ed1cd55,False,6206d0d2d18956f865e03fe753634b9a45fef24367bae1b157289e6f6cf0d6e6,905425b64d52faf63df488015d5c121e42435e6648d09ea6bbdf08d8621ee444,3e23e177cef9451757436aaa52e1b358a72eae57d7909dc54a3584b78ed1cd55,False
2,9,1,5f3d7edb9aa7ae5992bad91bdc448e082f98a2c0eddb8bea57e6ac405272efb9,5f3d7edb9aa7ae5992bad91bdc448e082f98a2c0eddb8bea57e6ac405272efb9,2fa6e728cd836c323ec0c707b6a46973750541dadeaf1d5e1b74b2b889c8a75e,False,5f3d7edb9aa7ae5992bad91bdc448e082f98a2c0eddb8bea57e6ac405272efb9,5f3d7edb9aa7ae5992bad91bdc448e082f98a2c0eddb8bea57e6ac405272efb9,2fa6e728cd836c323ec0c707b6a46973750541dadeaf1d5e1b74b2b889c8a75e,False
2,9,2,7262f1f182ccbd88f07895a8b5a8e669c60e60aeb8bee6f96761a1f63f5c384b,ccc314120643b5b212a8950276f5632eef8a29ab4da07f54f87d648edc69a1cc,5cc27ae9b754f55f4d4727326b191e5c8ee3f22fc95476efbcdad046c4a45bde,False,7262f1f182ccbd88f07895a8b5a8e669c60e60aeb8bee6f96761a1f63f5c384b,ccc314120643b5b212a8950276f5632eef8a29ab4da07f54f87d648edc69a1cc,5cc27ae9b754f55f4d4727326b191e5c8ee3f22fc95476efbcdad046c4a45bde,False
2,9,3,6f7bd802d406bea19c0ef1c64d87368f2551781c2213b73e59fd97dcf53377cf,354457baf9603305106db6837fc48e3680aa6d28ee349ffc618b9f13285ab96c,bfe444adac55422bb744a834b04665143f189e3277844b13661bb254cbcd9b8b,False,6f7bd802d406bea19c0ef1c64d87368f2551781c2213b73e59fd97dcf53377cf,354457baf9603305106db6837fc48e3680aa6d28ee349ffc618b9f13285ab96c,bfe444adac55422bb744a834b04665143f189e3277844b13661bb254cbcd9b8b,False
2,9,4,08d13f8e79199fb27c94502b9e089a59b0fee44a02010f2bde63a0b26b991955,2f177ac73b4ca48aa6925048445c0cbae9c8664bf229f56c998a430fd76c0b46,3f760a4541e3de02d5b642aa29ec509db1aee58802b1bfb2c70e69d412e4d95d,False,08d13f8e79199fb27c94502b9e089a59b0fee44a02010f2bde63a0b26b991955,2f177ac73b4ca48aa6925048445c0cbae9c8664bf229f56c998a430fd76c0b46,3f760a4541e3de02d5b642aa29ec509db1aee58802b1bfb2c70e69d412e4d95d,False
2,9,5,b1aa89ecccd9e0e5900261a19da13d2b854898b07eec68ca609089d19148c285,99a4e5516cdd65206ed1f83d2c55069924649181452db4466e0a713a0a579915,1bb86a657f00238ccce224f12ffbb37def906f484c8eb4b6dffe0d672f4d2796,False,b1aa89ecccd9e0e5900261a19da13d2b854898b07eec68ca609089d19148c285,99a4e5516cdd65206ed1f83d2c55069924649181452db4466e0a713a0a579915,1bb86a657f00238ccce224f12ffbb37def906f484c8eb4b6dffe0d672f4d2796,False
2,9,6,fba81fe04e66ede7196dd47171814dccc28c7dc52df43409e9e194bced389f8e,ff0925f1b410f6347dfd11532f9744ef4d3fd56da0cb7dc816293d7cc1742717,add768cb3febdb373458e07b9796952b3eff9192fda1cb7c292ece68b4b03dc7,False,fba81fe04e66ede7196dd47171814dccc28c7dc52df43409e9e194bced389f8e,ff0925f1b410f6347dfd11532f9744ef4d3fd56da0cb7dc816293d7cc1742717,add768cb3febdb373458e07b9796952b3eff9192fda1cb7c292ece68b4b03dc7,False
2,9,7,6ee19b8c61434c5a05a371df8698b420942a99e6ee7ab66039893a8c948880ec,8b3167daf0244b93eb6f8c54e49cbf0a67d4ae30db36a3be1539c4f61cc469c0,d2bab17fd75f0285c3797b738af2415a89dcf3d8260a0c6d99b4c827f381003e,False,6ee19b8c61434c5a05a371df8698b420942a99e6ee7ab66039893a8c948880ec,8b3167daf0244b93eb6f8c54e49cbf0a67d4ae30db36a3be1539c4f61cc469c0,d2bab17fd75f0285c3797b738af2415a89dcf3d8260a0c6d99b4c827f381003e,False
2,9,8,ec50b793d120d60a404bd2f8e765a6e7304edb20696a9ef6e4fb2bfa13537572,bc23118d1536f9b63593ebb10da3ffcc063bbf898dfa89bf096033d13121cd3b,c5c91a7dae3f5fb97c26e2f70b19a4209febea1bd121106cbf35edf25603eb28,False,ec50b793d120d60a404bd2f8e765a6e7304edb20696a9ef6e4fb2bfa13537572,bc23118d1536f9b63593ebb10da3ffcc063bbf898dfa89bf096033d13121cd3b,c5c91a7dae3f5fb97c26e2f70b19a4209febea1bd121106cbf35edf25603eb28,False
2,10,1,af64b9dfa06cf60b8c34135c5a513a5d5b7003bcbbe2c4d4bc0589a28a7b89f1,af64b9dfa06cf60b8c34135c5a513a5d5b7003bcbbe2c4d4bc0589a28a7b89f1,67eca558b29ab35e6d7b0cb2446ce986c4447ae6b1f7314c7fddf0a9c9a6f969,False,af64b9dfa06cf60b8c34135c5a513a5d5b7003bcbbe2c4d4bc0589a28a7b89f1,af64b9dfa06cf60b8c34135c5a513a5d5b7003bcbbe2c4d4bc0589a28a7b89f1,67eca558b29ab35e6d7b0cb2446ce986c4447ae6b1f7314c7fddf0a9c9a6f969,False
2,10,2,266e0e23b5ffbf798da7f3ea8977adb2b399e81d1045a9fad448a28a292885d5,85c4a0f176b0b354e36d350866cef74a6e00e7fa50a673462e0036a474754648,d22c0858aa64a31d5f8ecada9fbade9164413acc580e3c9d5e14d98bb118b1a9,False,266e0e23b5ffbf798da7f3ea8977adb2b399e81d1045a9fad448a28a292885d5,85c4a0f176b0b354e36d350866cef74a6e00e7fa50a673462e0036a474754648,d22c0858aa64a31d5f8ecada9fbade9164413acc580e3c9d5e14d98bb118b1a9,False
2,10,3,e59e05bd10cef6ab0611ca7ecb6563228129a3a3ba321e5d2a0753c24f266f14,c3d0f5f7ca88609f606748ca974c6aa0bea71cf8253369ccbe84197327dc133e,2db9d20b1f8e40f85f94b009e6d765fa25c246798272b94919554e1290c22086,False,e59e05bd10cef6ab0611ca7ecb6563228129a3a3ba321e5d2a0753c24f266f14,c3d0f5f7ca88609f606748ca974c6aa0bea71cf8253369ccbe84197327dc133e,2db9d20b1f8e40f85f94b009e6d765fa25c246798272b94919554e1290c22086,False
2,10,4,1bb0017c3f9618def12cdea16ab13d3d4934a9df94e1f055a3f2960e33f21ae7,5d292576f9acbc6998e40ccb0f6c591769bbd9cce9b923530d835a19171d370d,326edcf1205292ff18eb9af2582c706b58886982e677559b64ab479e32a7d4e3,False,1bb0017c3f9618def12cdea16ab13d3d4934a9df94e1f055a3f2960e33f21ae7,5d292576f9acbc6998e40ccb0f6c591769bbd9cce9b923530d835a19171d370d,326edcf1205292ff18eb9af2582c706b58886982e677559b64ab479e32a7d4e3,False
2,10,5,98d9cffcf0a30c7b9083f6cc6e51ce6800dfe0a9df33041469abffbd238aaf34,1d464b90b460c3e93dcea3ae149b05314a5e16a474012202df9398eda003fcf7,54bd6e6d156aceaa2a8ea404022196cc149bdc9d62dddfe43a532a691edfcf7b,False,98d9cffcf0a30c7b9083f6cc6e51ce6800dfe0a9df33041469abffbd238aaf34,1d464b90b460c3e93dcea3ae149b05314a5e16a474012202df9398eda003fcf7,54bd6e6d156aceaa2a8ea404022196cc149bdc9d62dddfe43a532a691edfcf7b,False
2,10,6,dcfbfc836c7a17605a75073fa4ea2362786f567d9a1cbe173451808b1a1b2c60,6b41a38ab0a48a108d88d483fac009b044cea57ad8dfc117b411b5460964ce46,01286fbbb0e279ec962c41a0a2a1b07652b7536f832f8f3ec11db72a96849a00,False,dcfbfc836c7a17605a75073fa4ea2362786f567d9a1cbe173451808b1a1b2c60,6b41a38ab0a48a108d88d483fac009b044cea57ad8dfc117b411b5460964ce46,01286fbbb0e279ec962c41a0a2a1b07652b7536f832f8f3ec11db72a96849a00,False
2,10,7,1574c78dbcefb86a58d7e0edfc5fe6ad011b4fa47d4e05a50ce77bd817f7d58a,4debe644f73090343c388f321d1a1589437e95c64d9ae8b872c24410fe1fd650,ecb978ff03fc778f9e84af40dc9a813ba024fc8e007bc2d943774c80435c8743,False,1574c78dbcefb86a58d7e0edfc5fe6ad011b4fa47d4e05a50ce77bd817f7d58a,4debe644f73090343c388f321d1a1589437e95c64d9ae8b872c24410fe1fd650,ecb978ff03fc778f9e84af40dc9a813ba024fc8e007bc2d943774c80435c8743,False
2,10,8,d2dc205bb2bc0ba7c2efae6393f5d704f255a9ca101cea6cee05eea53d2eac31,3104db3fb4b6c68e1a5650287f5ceff66490cb15e4411255944e6e6b97439424,fc7b3f0f52a46f15be0e24bb2aefcff6c0d0ea3d9e753e4613593d6407dfa653,False,d2dc205bb2bc0ba7c2efae6393f5d704f255a9ca101cea6cee05eea53d2eac31,3104db3fb4b6c68e1a5650287f5ceff66490cb15e4411255944e6e6b97439424,fc7b3f0f52a46f15be0e24bb2aefcff6c0d0ea3d9e753e4613593d6407dfa653,False
