entry,arm,panel,metric,numerator,denominator,rate,strict_new_numerator,strict_true_numerator,ties,new_token_correct,new_token_count,true_token_correct,true_token_count,reference_success,loss,recovery,reference_failure,new_nll_lower,new_nll_equal,new_nll_higher,delta_pp,paired_ci_low,paired_ci_high,paired_requests,new_nll_mean,new_nll_median,new_nll_p90,new_nll_max,true_nll_mean,true_nll_median,true_nll_p90,true_nll_max,paired_new_nll_delta_mean,paired_new_nll_delta_median,paired_new_nll_delta_p90,paired_new_nll_delta_max,paired_true_nll_delta_mean,paired_true_nll_delta_median,paired_true_nll_delta_p90,paired_true_nll_delta_max,paired_margin_delta_mean,paired_margin_delta_median,paired_margin_delta_p90,paired_margin_delta_max,margin_mean,margin_median,margin_p90,margin_max
Middle,OS,Past100,RS,100,100,100.0,100,0,0,101,101,3,103,100,0,0,0,55,0,45,0.0,0.0,0.0,100,0.024498025897191838,0.0025415875716134906,0.02564262542873625,0.5907604098320007,13.568367772102356,13.221603870391846,19.119456100463868,23.313465118408203,-0.0032446116791106762,-1.4468678273260593e-05,0.003115445910952989,0.18491701036691666,-0.06052092075347901,-0.018152713775634766,0.6084117889404298,1.3927621841430664,-0.05727630907436833,-0.019138225994538516,0.6274346414254984,1.3938777900766581,13.543869746205164,13.220091555369436,19.060150024504402,23.308368579484522
Middle,OS,Past100,PS,192,200,96.0,135,3,0,137,202,9,206,193,1,0,7,121,0,79,-0.5,-1.5,0.0,100,1.3043964208218677,0.2265072464942932,4.115794229507445,11.68288803100586,10.069124755859375,9.726102352142334,14.336044406890869,21.36885643005371,-0.01535398808962782,-0.004143873695284128,0.10087081789970384,2.5956893265247345,0.09650494158267975,0.10792970657348633,0.5359927177429197,2.399293899536133,0.11185892967230757,0.1329815648496151,0.6017290383577346,2.4041633009910583,8.764728335037507,8.787657521665096,14.171308004460297,21.368300949863624
Middle,OS,Past100,NS,676,1000,67.60000000000001,67,107,0,77,1010,137,1030,686,24,14,314,579,0,421,-1.0,-2.4000000000000004,0.4,100,7.673221457385575,7.752165079116821,12.401355743408203,20.78075408935547,5.972193599756807,5.630962133407593,10.797560214996338,19.62323760986328,-0.07002261499734595,-0.06122496724128723,0.46766381263732926,1.8032169342041016,0.06486749506741762,0.02773284912109375,0.6398692846298218,2.9011802673339844,0.13489011006476356,0.09132784605026245,0.8257796943187715,3.939365029335022,-1.7010278576287674,-1.8140134811401367,3.8056163311004645,14.111847400665283
Middle,BF1,Current100,RS,100,100,100.0,100,0,0,101,101,3,103,100,0,0,0,36,0,64,0.0,0.0,0.0,100,0.005076583370537264,0.0015614948351867497,0.006211930792778736,0.2024688869714737,14.269427332878113,14.069140434265137,19.828724288940432,23.46622085571289,-0.021592488475216668,3.812664363067597e-05,0.0008692383882589651,0.007174326106905937,0.015345897674560547,-0.07452154159545898,0.3084395408630373,4.476750373840332,0.036938386149777215,-0.07505593690439127,0.3092683059665435,4.504059756465722,14.264350749507576,14.067858424852602,19.827286838623696,23.465214401483536
Middle,BF1,Current100,PS,197,200,98.5,152,0,0,153,202,6,206,197,0,0,3,74,0,126,0.0,0.0,0.0,100,1.089831813016499,0.1496967300772667,3.8787801742553683,8.937112808227539,10.521210808753967,10.376630306243896,15.05902976989746,22.74176597595215,-0.1045885355421342,0.0013959337957203388,0.09120705425739281,0.9300280809402466,-0.05271357655525208,-0.06876707077026367,0.2555398464202881,5.207136631011963,0.05187495898688212,-0.06299614004092291,0.3469627052545547,5.874418002553284,9.431378995737468,9.18241460621357,14.945049385074526,22.732192591764033
Middle,BF1,Current100,NS,701,1000,70.1,67,90,0,77,1010,120,1030,711,19,9,289,675,0,325,-1.0,-2.0,0.0,100,8.259308447069488,8.2256178855896,13.666597175598145,20.39354133605957,6.030390405647457,5.595519542694092,10.982382011413575,19.07939338684082,-0.21966893381718547,-0.1371607780456543,0.3352550506591797,7.184703350067139,0.07000577663630247,0.034384820610284805,0.5953176498413086,9.306650161743164,0.2896747104534879,0.16601049900054932,0.9880566194653512,11.996140730567276,-2.2289180414220318,-2.576371192932129,4.649670219421386,19.06987065821886
Middle,BF1,Fixed100,RS,99,100,99.0,96,0,0,97,101,3,103,100,1,0,0,48,0,52,-1.0,-3.0,0.0,100,0.25836000294722905,0.006704452680423856,0.2097008213400846,6.858129978179932,12.587575409412384,12.436728477478027,17.497021675109863,27.257783889770508,0.031002104104481988,4.189493847661652e-05,0.018284965679049716,1.0810722708702087,-0.1366403043270111,-0.017043590545654297,0.5648114204406741,1.140188217163086,-0.16764240843149308,-0.0479463457595557,0.557440371462144,1.143376937136054,12.329215406465154,12.115804169559851,17.492255552724238,27.257468511728803
Middle,BF1,Fixed100,PS,194,200,97.0,138,1,0,140,202,7,206,194,1,1,6,122,0,78,0.0,-1.5,1.5,100,1.4085042412852635,0.3942236006259918,4.273803615570067,11.726092338562012,9.628047856986523,9.21604299545288,14.408996677398681,20.83926773071289,-0.09357245780585799,-0.002924748230725527,0.17896993160247796,0.879718542098999,-0.0005763748288154602,0.019505023956298828,0.49808173179626464,1.4747858047485352,0.09299608297704254,0.10902093071490526,0.5899026996456087,6.0485085397958755,8.219543615701259,8.03039962053299,13.805447636544704,20.837351490394212
Middle,BF1,Fixed100,NS,682,1000,68.2,53,75,0,54,1010,105,1030,696,20,6,304,567,0,433,-1.3999999999999915,-2.5000000000000004,-0.4,100,8.604997450788506,8.759861946105957,14.02541780471802,23.278745651245117,6.571817007464589,6.369054555892944,11.260789394378662,20.25379753112793,-0.06780945109855384,-0.045238494873046875,0.4606520652770998,1.9130420684814453,0.055869705031393095,0.012702465057373047,0.6246227264404297,4.337488174438477,0.12367915612994693,0.09086716175079346,0.8222647666931152,3.6953468322753906,-2.033180443323916,-2.198207348585129,4.249290490150453,12.760418474674225
Middle,BF1,Past100,RS,100,100,100.0,100,0,0,101,101,3,103,100,0,0,0,55,0,45,0.0,0.0,0.0,100,0.02449866131748422,0.0025436090072616935,0.0256393121555448,0.5904513597488403,13.56796992778778,13.222001552581787,19.118519210815432,23.313533782958984,-0.003243976258818293,-1.3694691006094217e-05,0.003113786526955668,0.18480093032121658,-0.0609187650680542,-0.01857900619506836,0.6080333709716798,1.3894777297973633,-0.057674788809235905,-0.01956592727219686,0.6264990263909573,1.390591311850585,13.543471266470297,13.220488762221066,19.06039790532668,23.308438430074602
Middle,BF1,Past100,PS,192,200,96.0,135,3,0,137,202,9,206,193,1,0,7,121,0,79,-0.5,-1.5,0.0,100,1.3044234523843625,0.22644329071044922,4.114159870147704,11.682364463806152,10.068529107272624,9.725990772247314,14.33613748550415,21.365812301635742,-0.015326956527133007,-0.004129935055971146,0.10114002227783189,2.5933182537555695,0.09590929299592972,0.10716676712036133,0.5331809997558592,2.398273468017578,0.11123624952306273,0.13306982442736626,0.5841660022735594,2.4041076600551605,8.764105654888262,8.787340017035604,14.171021304675378,21.36525551090017
Middle,BF1,Past100,NS,676,1000,67.60000000000001,68,107,0,78,1010,137,1030,686,24,14,314,579,0,421,-1.0,-2.4000000000000004,0.4,100,7.673090752862278,7.751436710357666,12.40108003616333,20.779741287231445,5.971832195494324,5.6312267780303955,10.797245025634766,19.622114181518555,-0.07015331952064298,-0.06146383285522461,0.46736693382263195,1.7971582412719727,0.0645060908049345,0.026812314987182617,0.6388597965240479,2.8964738845825195,0.1346594103255775,0.09101790189743042,0.8254861176013948,3.9369877576828003,-1.7012585573679535,-1.813995361328125,3.8056738615036014,14.11244249343872
Middle,BF8,Current100,RS,100,100,100.0,100,0,0,101,101,3,103,100,0,0,0,36,0,64,0.0,0.0,0.0,100,0.0050795445738185665,0.0015616733580827713,0.006213518651202327,0.2024436593055725,14.268627519607543,14.068341255187988,19.828777503967288,23.46585464477539,-0.021589527271935367,3.812664363067597e-05,0.0008675073622725917,0.0071847327053546906,0.014546084403991699,-0.07478475570678711,0.30836935043334984,4.475903511047363,0.03613561167592707,-0.07532110887404997,0.309198115536856,4.5032132510095835,14.263547975033726,14.06705870985752,19.827340065746103,23.46484807145316
Middle,BF8,Current100,PS,197,200,98.5,152,0,0,153,202,6,206,197,0,0,3,74,0,126,0.0,0.0,0.0,100,1.089847898199514,0.14973142743110657,3.8788252353668184,8.937150001525879,10.521066821813584,10.376720428466797,15.059100914001466,22.74139976501465,-0.1045724503591191,0.001399151049554348,0.09126100540161126,0.9303866624832153,-0.05285756349563599,-0.06876516342163086,0.2555349826812744,5.206629276275635,0.05171488686348311,-0.06309915165184066,0.3469684869050979,5.87393534462899,9.43121892361407,9.182503191754222,14.945108834467828,22.73182626347989
Middle,BF8,Current100,NS,701,1000,70.1,67,90,0,77,1010,120,1030,711,19,9,289,675,0,325,-1.0,-2.0,0.0,100,8.259333036353347,8.22555160522461,13.666688537597656,20.390583038330078,6.030351512640714,5.595448970794678,10.982096290588379,19.08090591430664,-0.21964434453332796,-0.13718557357788086,0.3355614662170411,7.1840643882751465,0.06996688362956047,0.03447910025715828,0.5955841541290284,9.299345016479492,0.2896112281628884,0.166290283203125,0.9883291020989418,11.9888183795847,-2.228981523712631,-2.576322555541992,4.6497838497161865,19.071434315294027
Middle,BF8,Fixed100,RS,99,100,99.0,96,0,0,97,101,3,103,100,1,0,0,48,0,52,-1.0,-3.0,0.0,100,0.25832556166635184,0.006706524640321732,0.2098265647888189,6.858086109161377,12.586847751140594,12.436261177062988,17.49738712310791,27.257783889770508,0.030967662823604768,4.1835348383756354e-05,0.01827469356358074,1.0812974572181702,-0.13736796259880066,-0.017184734344482422,0.5648837089538576,1.13995361328125,-0.16833562542240543,-0.04777021403424442,0.5572854451835156,1.1431417427957058,12.328522189474242,12.11561309651006,17.492620988804266,27.257468511728803
Middle,BF8,Fixed100,PS,194,200,97.0,138,1,0,140,202,7,206,194,1,1,6,122,0,78,0.0,-1.5,1.5,100,1.408532202412025,0.3942265510559082,4.274236774444579,11.726318359375,9.62804174900055,9.215913772583008,14.409743881225586,20.83948516845703,-0.09354449667909648,-0.002924923785030842,0.17916927337646477,0.879109263420105,-0.0005824828147888184,0.019526958465576172,0.49794335365295406,1.4748268127441406,0.09296201386430766,0.10920380335301161,0.5897314945235849,6.04838253557682,8.219509546588524,8.03086930513382,13.805130246281623,20.83756940404419
Middle,BF8,Fixed100,NS,682,1000,68.2,53,75,0,54,1010,105,1030,696,20,6,304,568,0,432,-1.3999999999999915,-2.5000000000000004,-0.4,100,8.604788808643818,8.759305000305176,14.025482273101808,23.278566360473633,6.571751818325604,6.368619918823242,11.260594749450684,20.25373649597168,-0.0680180932432413,-0.045046329498291016,0.46042308807373056,1.9081354141235352,0.055804515892406925,0.012522220611572266,0.6245903968811035,4.343392372131348,0.12382260913564823,0.09102213382720947,0.821531105041504,3.691591262817383,-2.0330369903182146,-2.198454886674881,4.249543491005898,12.760130167007446
Middle,BF8,Past100,RS,100,100,100.0,100,0,0,101,101,3,103,100,0,0,0,55,0,45,0.0,0.0,0.0,100,0.024501651573809794,0.002544025075621903,0.02564148548990492,0.5906002521514893,13.567745356559753,13.221900939941406,19.11819763183594,23.312801361083984,-0.0032409860024927182,-1.3754266547039151e-05,0.003113418375141922,0.18472284823656082,-0.06114333629608154,-0.018820762634277344,0.6075701713562013,1.3894519805908203,-0.057902350293588825,-0.019809561723377556,0.6261799985630211,1.390565562644042,13.543243704985944,13.220387674024096,19.060503643969422,23.307704703416675
Middle,BF8,Past100,PS,192,200,96.0,135,3,0,137,202,9,206,193,1,0,7,121,0,79,-0.5,-1.5,0.0,100,1.3044354336471589,0.22640038281679153,4.115223693847655,11.681791305541992,10.068365216851234,9.725959777832031,14.336102390289307,21.363956451416016,-0.01531497526433668,-0.004129170905798674,0.101132297515869,2.5944516956806183,0.09574540257453919,0.10736751556396484,0.5317546367645263,2.397733688354492,0.11106037783887586,0.1330178789794445,0.5832489252090453,2.4042475521564484,8.763929783204075,8.787258246913552,14.171777838398702,21.36339894577395
Middle,BF8,Past100,NS,676,1000,67.60000000000001,68,107,0,78,1010,137,1030,686,24,14,314,579,0,421,-1.0,-2.4000000000000004,0.4,100,7.673066090016742,7.750992298126221,12.400965213775635,20.77948760986328,5.971729514893144,5.631431341171265,10.797247219085694,19.621631622314453,-0.07017798236617818,-0.061359405517578125,0.4674956321716309,1.7968816757202148,0.0644034102037549,0.026747941970825195,0.6393771171569824,2.8973026275634766,0.1345813925699331,0.0910913348197937,0.8251694619655611,3.936045527458191,-1.7013365751235978,-1.8140097856521606,3.8057463645935066,14.112402439117432
Middle,Frozen-BF8,Current100,RS,100,100,100.0,100,0,0,101,101,3,103,100,0,0,0,36,0,64,0.0,0.0,0.0,100,0.0050776462316571265,0.0015614948351867497,0.006212369259446865,0.2024739384651184,14.269210319519043,14.068905353546143,19.828704071044925,23.46608543395996,-0.021591425614096806,3.812664363067597e-05,0.0008699021418578936,0.0071756113320589066,0.015128884315490723,-0.07456302642822266,0.30841140747070334,4.476584434509277,0.03672030992958753,-0.0750975996197667,0.30924006570494406,4.503893936227541,14.264132673287385,14.067623225040734,19.827266608853826,23.465078860637732
Middle,Frozen-BF8,Current100,PS,197,200,98.5,152,0,0,153,202,6,206,197,0,0,3,74,0,126,0.0,0.0,0.0,100,1.089841374051466,0.1496974527835846,3.8787618875503513,8.937127113342285,10.521175427436829,10.376621723175049,15.059008884429932,22.741735458374023,-0.10457897450716701,0.0013966932892799377,0.0912189453840255,0.9300748109817505,-0.05274895787239075,-0.06879377365112305,0.2555382251739502,5.206387996673584,0.05183001663477626,-0.06305900809820741,0.3469172060489654,5.873668187297881,9.431334053385363,9.182448768056929,14.945031342841684,22.732162192463875
Middle,Frozen-BF8,Current100,NS,701,1000,70.1,67,90,0,77,1010,120,1030,711,19,9,289,675,0,325,-1.0,-2.0,0.0,100,8.259334080799484,8.2255277633667,13.66658000946045,20.3936767578125,6.030368988452479,5.595823287963867,10.98235034942627,19.079479217529297,-0.21964330008719116,-0.13714075088500977,0.3363227844238282,7.184306621551514,0.06998435944132507,0.03438657149672508,0.5951154708862305,9.305746078491211,0.2896276595285162,0.16597473621368408,0.9879586979746818,11.99523498583585,-2.2289650923470035,-2.5762834548950195,4.649677658081055,19.069960739463568
Middle,Frozen-BF8,Fixed100,RS,99,100,99.0,96,0,0,97,101,3,103,100,1,0,0,48,0,52,-1.0,-3.0,0.0,100,0.25836135695346457,0.006704985396936536,0.20963596552610453,6.858104228973389,12.58739461183548,12.436826229095459,17.49725513458252,27.257888793945312,0.031003458110717474,4.1835348383756354e-05,0.018281305581331477,1.081026017665863,-0.13682110190391542,-0.017119407653808594,0.5646494865417483,1.1401519775390625,-0.1678245600146329,-0.047886398853734136,0.5573452113196254,1.1433403426781297,12.329033254882015,12.115806212997995,17.492489533787012,27.257573415903607
Middle,Frozen-BF8,Fixed100,PS,194,200,97.0,138,1,0,140,202,7,206,194,1,1,6,122,0,78,0.0,-1.5,1.5,100,1.4085162485059117,0.3942403942346573,4.273854255676269,11.726095199584961,9.628041626811028,9.216032028198242,14.408957195281982,20.839153289794922,-0.09356045058520976,-0.002924335654824972,0.17897552251815788,0.8793500661849976,-0.0005826050043106079,0.019486427307128906,0.498063850402832,1.4747161865234375,0.09297784558089915,0.10905138403177261,0.5897730505093932,6.048407420516014,8.219525378305116,8.030295491218567,13.805278602987526,20.837236811523326
Middle,Frozen-BF8,Fixed100,NS,682,1000,68.2,53,75,0,54,1010,105,1030,696,20,6,304,567,0,433,-1.3999999999999915,-2.5000000000000004,-0.4,100,8.604961489948444,8.759939193725586,14.025422000885012,23.2786865234375,6.571793183572358,6.369018316268921,11.260509586334228,20.253923416137695,-0.06784541193861514,-0.04486346244812012,0.4605031013488771,1.9123353958129883,0.055845881139161065,0.012566089630126953,0.6246416091918946,4.337368011474609,0.12369129307777621,0.09089076519012451,0.8221086502075196,3.6942577362060547,-2.0331683063760866,-2.198205053806305,4.249232456088067,12.760147094726562
Middle,Frozen-BF8,Past100,RS,100,100,100.0,100,0,0,101,101,3,103,100,0,0,0,55,0,45,0.0,0.0,0.0,100,0.02449900418170728,0.0025439062155783176,0.025638975575566332,0.5904272198677063,13.567923655509949,13.222050189971924,19.118413162231448,23.313554763793945,-0.0032436333945952355,-1.363514456897974e-05,0.0031137381447479164,0.18479494005441666,-0.06096503734588623,-0.01863241195678711,0.607992172241211,1.389134407043457,-0.057721403951290995,-0.01961956749437377,0.6263921432284412,1.3902477509109303,13.543424651328241,13.220537340341252,19.06041015110386,23.30845964793116
Middle,Frozen-BF8,Past100,PS,192,200,96.0,135,3,0,137,202,9,206,193,1,0,7,121,0,79,-0.5,-1.5,0.0,100,1.304427499268495,0.22643942385911942,4.114069271087645,11.682260513305664,10.068464832901954,9.725996971130371,14.33614273071289,21.365510940551758,-0.015322909643000458,-0.004128407221287489,0.10119451880455003,2.593093663454056,0.0958450186252594,0.10707378387451172,0.532810068130493,2.3981380462646484,0.11116792826825986,0.13308661058545113,0.5838494181632995,2.404103457927704,8.76403733363346,8.787322020158172,14.171000278601422,21.36495391151402
Middle,Frozen-BF8,Past100,NS,676,1000,67.60000000000001,68,107,0,78,1010,137,1030,686,24,14,314,579,0,421,-1.0,-2.4000000000000004,0.4,100,7.673079514218378,7.751375436782837,12.40105266571045,20.779647827148438,5.971793241694569,5.6312415599823,10.797216415405273,19.621990203857422,-0.07016455816454253,-0.061547279357910156,0.46731810569763194,1.7965178489685059,0.06446713700518011,0.026813507080078125,0.6383946895599365,2.895970344543457,0.13463169516972265,0.09099560976028442,0.825437778234482,3.9367176294326782,-1.7012862725238083,-1.8140130043029785,3.805673146247864,14.112508773803711
Late,N,Current100,RS,100,100,100.0,100,0,0,102,102,0,100,100,0,0,0,0,100,0,0.0,0.0,0.0,100,0.01622595140710473,0.003363964846357703,0.017624580301344398,0.7127964496612549,13.262014513015748,12.953310489654541,18.845265388488777,23.197938919067383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.245788561608641,12.92986603875761,18.844510935945443,23.19659609394148
Late,N,Current100,PS,193,200,96.5,146,0,0,150,204,0,200,193,0,0,7,0,200,0,0.0,0.0,0.0,100,1.3873102070594905,0.24366260319948196,4.71888608932495,10.718425750732422,10.146987037062646,9.983322620391846,14.804600143432618,20.66792869567871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.759676830003155,8.96297050267458,14.365039706230164,20.659347740001976
Late,N,Current100,NS,626,1000,62.6,54,74,0,69,1020,74,1000,626,0,0,374,0,1000,0,0.0,0.0,0.0,100,7.940944092549966,7.906780004501343,13.15950517654419,21.346860885620117,6.676306035075337,6.420578479766846,11.567497253417969,18.894529342651367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.264638057474629,-1.44632089138031,4.570333461463452,18.88872451847419
Late,N,Fixed100,RS,99,100,99.0,88,0,0,89,101,3,103,99,0,0,1,0,100,0,0.0,0.0,0.0,100,0.7155793389017344,0.023119742050766945,2.554046773910527,13.350296974182129,11.085090044736862,11.153250217437744,16.589200401306154,25.75661849975586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.369510705835127,10.82130456797313,16.588675394197345,25.756108652392868
Late,N,Fixed100,PS,191,200,95.5,117,1,0,119,202,7,206,191,0,0,9,0,200,0,0.0,0.0,0.0,100,1.964488631481654,0.8704906702041626,6.105804443359374,13.785865783691406,9.006089563071727,8.700648784637451,13.516524505615234,18.024782180786133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.041600931590073,7.15784477442503,12.74228385463357,17.932941674487665
Late,N,Fixed100,NS,660,1000,66.0,51,55,0,52,1010,85,1030,660,0,0,340,0,1000,0,0.0,0.0,0.0,100,8.626890931522357,8.570509433746338,14.05253372192383,21.979684829711914,6.98840529472474,6.774516582489014,11.857558822631836,18.967130661010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6384856367976173,-1.7086918354034424,4.192494833469391,16.47920428204816
Late,N,Past100,RS,100,100,100.0,98,0,0,99,101,1,101,100,0,0,0,0,100,0,0.0,0.0,0.0,100,0.1457645684290037,0.004603668116033077,0.08879953473806387,4.429666996002197,12.90626524925232,13.11914587020874,18.16397190093994,21.048097610473633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.760500680823316,13.116141435340978,18.15012534088455,21.047665450983914
Late,N,Past100,PS,191,200,95.5,135,0,0,137,202,2,202,191,0,0,9,0,200,0,0.0,0.0,0.0,100,1.6520148299756692,0.5493135452270508,5.230601930618286,14.171801567077637,9.475796789526939,9.344769954681396,14.156210994720459,21.5969181060791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.82378195955127,7.650296813808382,13.685690075042658,21.596147953066975
Late,N,Past100,NS,688,1000,68.8,45,90,0,55,1010,100,1010,688,0,0,312,0,1000,0,0.0,0.0,0.0,100,8.2460365021865,8.10761833190918,13.216731452941895,24.76583480834961,6.409239594283513,6.154055118560791,11.455391216278077,19.328887939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8367969079029862,-1.9675252437591553,3.8714301109313967,16.684460421907715
Late,OS,Current100,RS,100,100,100.0,100,0,0,102,102,0,100,100,0,0,0,36,0,64,0.0,0.0,0.0,100,0.005698251448920928,0.00354525086004287,0.011898763757199051,0.05323208123445511,13.280943598747253,12.85743522644043,18.205205154418948,23.121788024902344,-0.010527699958183803,0.00010330406075809151,0.001298136939294637,0.009908489882946014,0.018929085731506347,-0.07697534561157227,0.6941532135009771,3.052530288696289,0.02945678568969015,-0.07716852764133364,0.7061408620094886,3.7253950722515583,13.275245347298332,12.854127799568232,18.201062983082377,23.120382700813934
Late,OS,Current100,PS,193,200,96.5,148,0,0,152,204,0,200,193,0,0,7,74,0,126,0.0,0.0,0.0,100,1.339672138078895,0.23783904314041138,4.700801801681519,10.727886199951172,10.074318432211875,10.024419784545898,14.740295600891113,20.11777114868164,-0.04763806898059556,0.0024751765886321664,0.11629900336265554,0.7984557151794434,-0.07266860485076904,-0.09359502792358398,0.3859481334686279,1.4922065734863281,-0.02503053587017348,-0.1169475712813437,0.522226213850081,3.5674086809158325,8.73464629413298,9.05320006608963,14.185269694216547,20.105967130512
Late,OS,Current100,NS,611,1000,61.1,58,82,0,74,1020,82,1000,626,25,10,374,643,0,357,-1.5,-2.8000000000000003,-0.30000000000000004,100,7.750037702420144,7.648048639297485,13.035125064849854,21.03360366821289,6.703984237007797,6.448011636734009,11.59902811050415,19.06798553466797,-0.19090639012982139,-0.1130753755569458,0.37542209625244144,1.8598756790161133,0.02767820193246007,-0.0049495697021484375,0.5966910839080811,3.6073970794677734,0.21858459206228145,0.10595321655273438,1.0094729900360113,4.433706283569336,-1.0460534654123477,-1.2896013259887695,5.144188404083252,19.063070475123823
Late,OS,Fixed100,RS,99,100,99.0,89,0,0,90,101,3,103,99,0,0,1,59,0,41,0.0,0.0,0.0,100,0.6592630924488185,0.028046391904354095,2.1558311223983777,13.42063045501709,11.063535585403443,10.764636516571045,16.212781906127937,24.913799285888672,-0.05631624645291595,-0.0005811924929730594,0.02579693719744688,1.0594282150268555,-0.0215544593334198,0.04264211654663086,0.49344263076782235,0.7997121810913086,0.03476178711949615,0.0913904681801796,0.677008555806242,1.5186567306518555,10.404272492954624,10.485034232959151,16.21166666979553,24.912913000036497
Late,OS,Fixed100,PS,190,200,95.0,119,0,0,121,202,6,206,191,1,0,9,117,0,83,-0.5,-1.5,0.0,100,1.959836661190493,0.8357673287391663,6.0150230884552,13.966426849365234,9.061940457224846,8.839621543884277,13.752159976959229,18.529338836669922,-0.004651970291160978,-0.01199139654636383,0.2800075054168698,3.3880858421325684,0.055850894153118134,0.012577295303344727,0.5211017608642579,1.8691749572753906,0.06050286444427911,0.06359454989433289,0.6377632677555083,2.2438888549804688,7.102103796034353,7.261705344542861,12.94031176380813,18.5282304470893
Late,OS,Fixed100,NS,663,1000,66.3,49,53,0,49,1010,83,1030,660,9,12,340,485,0,515,0.29999999999999716,-0.6000000000000001,1.3,100,8.59871566561365,8.613749504089355,14.13218069076538,22.251876831054688,6.9975330594964325,6.766059160232544,11.72642526626587,19.36063003540039,-0.028175265908706934,0.009715080261230469,0.42314107418060304,1.671727180480957,0.009127764771692455,-0.002421140670776367,0.4489502906799318,2.682053565979004,0.03730303068039939,0.001104980707168579,0.5811483383178712,4.563304424285889,-1.6011826061172179,-1.6942455768585205,4.299559211730958,16.917221161653288
Late,OS,Past100,RS,100,100,100.0,97,0,0,98,101,1,101,100,0,0,0,54,0,46,0.0,0.0,0.0,100,0.14741361424312344,0.004624742548912764,0.06150782443583036,4.720514297485352,12.95410134792328,13.135917663574219,18.122124099731447,21.30921173095703,0.001649045814119745,-2.2575841285288334e-05,0.004141147574409844,0.2908473014831543,0.047836098670959476,0.022485017776489258,0.7257624626159673,1.6964640617370605,0.04618705285683973,0.011258429964073002,0.7873918006662282,1.7016241098754108,12.806687733680155,13.131022444285918,18.108758285688236,21.30883462386555
Late,OS,Past100,PS,191,200,95.5,135,1,0,137,202,3,202,191,0,0,9,125,0,75,0.0,0.0,0.0,100,1.626248491880833,0.45283354818820953,4.852548742294311,14.17523193359375,9.595297706127166,9.492680072784424,14.260799694061278,21.756349563598633,-0.0257663380948361,-0.006861223839223385,0.16824088692665087,0.5997114181518555,0.11950091660022735,0.13389039039611816,0.5203545808792114,1.1790671348571777,0.14526725469506346,0.1598746819072403,0.6002085149288178,1.3729707598686218,7.969049214246334,8.028519249521196,13.8843948982656,21.75573987478856
Late,OS,Past100,NS,675,1000,67.5,45,88,0,55,1010,98,1010,688,19,6,312,526,0,474,-1.2999999999999972,-2.5,-0.2000000000000001,100,8.21550699708081,8.09968376159668,13.284480953216553,25.581859588623047,6.400052826852072,6.07920241355896,11.52905912399292,19.694372177124023,-0.030529505105689168,-0.020442485809326172,0.41379518508911134,1.6282539367675781,-0.009186767431441695,-0.02030409872531891,0.43771207332611084,3.945328712463379,0.021342737674247474,0.009296059608459473,0.5551772594451906,3.098064422607422,-1.8154541702287388,-1.997560977935791,3.921721839904785,17.165596122504212
Late,BF1,Current100,RS,100,100,100.0,100,0,0,102,102,0,100,100,0,0,0,36,0,64,0.0,0.0,0.0,100,0.005703917978098616,0.0035457853227853775,0.011902238987386229,0.05324846878647804,13.279192585945129,12.851542949676514,18.204413986206056,23.11981201171875,-0.010522033429006115,0.00010413619747851044,0.0013034087838605052,0.009924877434968948,0.017178072929382324,-0.07979440689086914,0.6925147056579596,3.052217483520508,0.02770010635838844,-0.07908749097259715,0.7044919094303628,3.7250824943184853,13.273488667967031,12.848232191463467,18.200270604097753,23.11840597342234
Late,BF1,Current100,PS,193,200,96.5,148,0,0,152,204,0,200,193,0,0,7,74,0,126,0.0,0.0,0.0,100,1.3397736131743294,0.2378089874982834,4.700592041015625,10.728093147277832,10.074162420034408,10.024377346038818,14.740310955047606,20.117809295654297,-0.04753659388516098,0.0024759109364822507,0.11640225648879995,0.8077292442321777,-0.0728246170282364,-0.0937957763671875,0.3862913608551025,1.4918055534362793,-0.025288023143075405,-0.11688425950706005,0.5223076852038502,3.56637704372406,8.734388806860078,9.053345561027527,14.182730613090097,20.106006102636456
