comparison,cohort,future_batches,metric,denominator,before_num,after_num,delta_pp,retained,lost,gained,both_failed,conditional_loss_den,conditional_recovery_den,strict_lost,strict_gained,strict_before,strict_after,desired_NLL_harm_mean,desired_NLL_harm_median,desired_NLL_harm_p90,desired_NLL_harm_p95,desired_NLL_harm_p99,desired_NLL_harm_min,desired_NLL_harm_max,competing_NLL_change_mean,competing_NLL_change_median,competing_NLL_change_p90,competing_NLL_change_p95,competing_NLL_change_p99,competing_NLL_change_min,competing_NLL_change_max
ATWRITE_TO_W100,67,33,RS,100,100,100,0.0,100,0,0,0,100,0,5,0,98,93,0.13638069725930108,0.003906990867108107,0.19063868783414403,0.5378180399537065,3.2751088214293174,-2.5737435817718506,4.296359542757273,-0.46653725385665895,-0.4414489269256592,1.6214665412902836,1.9294663906097407,3.038453903198247,-5.926264762878418,3.918375015258789
ATWRITE_TO_W100,68,32,RS,100,100,100,0.0,100,0,0,0,100,0,2,0,98,96,0.07079961087227275,0.002459869720041752,0.14127456415444614,0.27418095376342444,1.4126852369308482,-0.3519096374511719,1.6408205032348633,-0.37749924421310427,-0.42852783203125,0.9863228321075448,1.6325264453887938,2.470376415252696,-4.109140872955322,4.491059303283691
ATWRITE_TO_W100,69,31,RS,100,100,100,0.0,100,0,0,0,100,0,3,0,100,97,0.09261369640298653,0.003515201387926936,0.13970306254923368,0.47070567011833125,1.1834827926196247,-0.1631586467847228,2.8963842391967773,-0.3459737682342529,-0.1471385955810547,1.3565564155578616,1.5445648670196532,2.570185575485233,-7.010278701782227,3.312835693359375
ATWRITE_TO_W100,70,30,RS,100,100,100,0.0,100,0,0,0,100,0,3,0,100,97,0.07884370292774748,0.004634734708815813,0.06979549452662488,0.16807301505468758,2.118568230047826,-0.2856389284133911,2.8720840215682983,-0.5293465662002563,-0.32156991958618164,0.7720615386962897,1.2260560035705563,2.2304588079452543,-8.058672904968262,2.776460647583008
ATWRITE_TO_W100,71,29,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.02836422678839881,0.0013527700502891093,0.09218009263277058,0.14025534652173505,0.423104529250414,-0.060373373329639435,0.5725381784141064,-0.3932215881347656,-0.3939981460571289,1.3603743076324464,1.8671941757202137,2.6123633670806887,-4.666996002197266,2.6966304779052734
ATWRITE_TO_W100,72,28,RS,100,100,100,0.0,100,0,0,0,100,0,1,0,100,99,0.03681111973710358,0.0016905500087887049,0.053430014289915645,0.12754985149949774,0.33048420824111396,-0.08051130175590515,2.050459139049053,-0.39720425605773924,-0.27799057960510254,0.8429835319519046,1.0557682037353513,2.0718835926055945,-3.8021135330200195,2.7683181762695312
ATWRITE_TO_W100,73,27,RS,100,99,99,0.0,99,0,0,1,99,1,2,0,97,95,0.138758292050843,0.0006682383827865124,0.08772228807210974,0.5996427379548546,3.184019368886959,-0.08482503890991211,5.354701995849609,-0.3425855493545532,-0.25090599060058594,1.0263213157653817,1.253181266784668,1.4097207260131857,-4.90867018699646,1.7891054153442383
ATWRITE_TO_W100,74,26,RS,100,100,99,-1.0,99,1,0,0,100,0,4,0,100,96,0.12168105627191834,0.0018740876112133265,0.11910100849345331,0.4471461609005911,2.838472721644212,-0.6293847560882568,2.9124792322982103,-0.5608354623615742,-0.32845020294189453,0.8547694206237794,1.0456284642219542,1.2775628566741997,-8.68595965206623,2.2885217666625977
ATWRITE_TO_W100,75,25,RS,100,100,100,0.0,100,0,0,0,100,0,2,0,100,98,0.059839073171315246,0.0004767335776705295,0.06460472196340564,0.17608085349202152,1.6250743555370755,-0.3569949045777321,2.3487391769886017,-0.2495246434211731,-0.17006802558898926,0.9408035278320322,1.252955722808838,2.7475562238693274,-3.593069076538086,3.4569826126098633
ATWRITE_TO_W100,76,24,RS,100,100,100,0.0,100,0,0,0,100,0,1,0,100,99,0.056791445008275335,0.0011325953528285027,0.07594816237688086,0.18413732424378393,0.6758056433499033,-0.4707372635602951,4.053184911608696,-0.43869345903396606,-0.4199967384338379,0.569763851165772,1.0076667547225948,1.3341169834136974,-4.3255109786987305,1.5772371292114258
ATWRITE_TO_W100,77,23,RS,100,100,100,0.0,100,0,0,0,100,0,1,2,97,98,0.06955242640688084,0.002348946174606681,0.14541834555566313,0.5408872365951537,1.902523937672378,-0.8036410212516785,2.168728232383728,-0.41647852420806886,-0.23971319198608398,0.9206152915954595,1.1229315996170044,1.410966234207164,-4.619415521621704,3.469217300415039
ATWRITE_TO_W100,78,22,RS,100,99,99,0.0,99,0,0,1,99,1,1,1,97,97,0.031113088175625307,0.0014258588780649006,0.06740652192384038,0.1706033855676651,0.8540055134892496,-0.9655308723449707,1.4755104184150696,-0.46400084733963015,-0.3760690689086914,0.38182888031005885,0.7963226079940788,1.9689756298065186,-2.9734792709350586,1.973846435546875
ATWRITE_TO_W100,79,21,RS,100,100,100,0.0,100,0,0,0,100,0,1,0,100,99,0.011530848249676637,0.0017216696287505329,0.034444217197597084,0.06815788000822062,0.2358335147053029,-0.5984691232442856,0.7289621233940125,-0.20657799243927003,-0.20235300064086914,0.8235757350921633,1.0749940395355222,2.6916136026382493,-3.1451215744018555,3.631967544555664
ATWRITE_TO_W100,80,20,RS,100,99,100,1.0,99,0,1,0,99,1,2,0,97,95,0.017046911544384785,0.0007864042709115893,0.05215443652123225,0.22504662647843346,1.0818412881065207,-1.899148941040039,1.9727945933118463,-0.37202867269515993,-0.3028078079223633,0.60731635093689,1.015929317474365,1.6734976577758847,-2.802914619445801,2.784604072570801
ATWRITE_TO_W100,81,19,RS,100,99,99,0.0,99,0,0,1,99,1,2,0,97,95,0.08989718304772396,0.0009594252915121615,0.05997822284698497,0.20841478165239058,2.6813352656364478,-0.4239368438720703,3.357989341020584,-0.21474322199821472,-0.15225839614868164,0.809210300445557,1.3743509769439692,1.7558606672286996,-2.4805736541748047,1.925980567932129
ATWRITE_TO_W100,82,18,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,99,99,-0.0020556428072450216,0.0007140045054256916,0.030767537653446236,0.06360036283731457,0.10298129100352538,-0.6786755323410034,0.12712422013282776,-0.1474677014350891,-0.17743492126464844,0.9416445255279552,1.7415445804595946,2.1010252141952552,-3.4621658325195312,2.8336868286132812
ATWRITE_TO_W100,83,17,RS,100,100,100,0.0,100,0,0,0,100,0,1,0,100,99,0.009397496674064315,0.0003642664523795247,0.026680105924606384,0.1118464313447474,0.25855812489986485,-0.216109037399292,0.38380688428878784,-0.1660434412956238,-0.2118520736694336,0.7527993202209488,1.0801256179809569,1.3207858800888086,-1.842259407043457,1.7993574142456055
ATWRITE_TO_W100,84,16,RS,100,99,100,1.0,99,0,1,0,99,1,1,1,97,97,0.008400908143739798,0.0005218354053795338,0.026326563581824308,0.07932057604193672,0.3816726154089027,-0.4999985694885254,1.40291029214859,-0.28524749755859374,-0.24524641036987305,0.6257964134216318,0.8954115867614744,1.4321431922912606,-2.7046194076538086,1.5801348686218262
ATWRITE_TO_W100,85,15,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,98,98,0.005499964735645335,0.0003739437379408628,0.037210648693144346,0.04759588614106176,0.22716996885836288,-0.30742621421813965,0.542465515434742,-0.1297905731201172,-0.03431594371795654,0.7906137466430665,1.2949617743492123,1.4428988838195826,-2.466170310974121,1.919607162475586
ATWRITE_TO_W100,86,14,RS,100,100,100,0.0,100,0,0,0,100,0,0,1,97,98,0.0012667781396885403,-0.00021472224034368992,0.012168755754828462,0.01904550734907388,0.2840289665758684,-1.2330918312072754,1.7191214561462402,-0.0007842803001403809,-0.09569883346557617,1.0164401054382328,1.332275485992431,1.8068715476989758,-2.8129520416259766,2.0327224731445312
ATWRITE_TO_W100,87,13,RS,100,100,100,0.0,100,0,0,0,100,0,1,0,100,99,0.04668576711861533,0.0007051175925880671,0.020942727662622933,0.04136474728584288,0.5839654230326586,-0.13128769397735596,3.920683555305004,-0.04335180997848511,-0.06958675384521484,0.7697577476501466,1.1976028442382805,1.5196787977218635,-2.151228904724121,1.6514062881469727
ATWRITE_TO_W100,88,12,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.0064849311056605075,0.0006191010470502079,0.028997231833636762,0.040091549791395655,0.2751868771435693,-0.3793320953845978,0.2848297953605652,-0.1807377004623413,-0.07970476150512695,0.6096009731292725,0.702533149719238,1.377491626739506,-6.277108907699585,2.1599607467651367
ATWRITE_TO_W100,89,11,RS,100,98,99,1.0,98,0,1,1,98,2,1,1,97,97,0.05877030375471804,0.0008757766336202621,0.041154315695166616,0.11440680176019635,1.0828990853624596,-0.738301694393158,4.508925684262067,-0.23933151125907898,-0.18141603469848633,0.3708620071411142,0.5499428749084471,1.21736297607422,-2.367116928100586,1.4583635330200195
ATWRITE_TO_W100,90,10,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.022056217051431303,0.00024322094395756721,0.07215848639607436,0.13529833387583487,0.6290941175818443,-0.1014208197593689,0.6314479410648346,-0.11980595231056214,-0.045523643493652344,0.7069979667663575,0.9064109802246094,1.1131546115875246,-2.524989604949951,1.1650075912475586
ATWRITE_TO_W100,91,9,RS,100,100,100,0.0,100,0,0,0,100,0,1,0,99,98,0.016951775398410973,5.95660567341838e-05,0.019333755038678714,0.07902368754148478,0.21324188918807307,-0.20162835717201233,1.5575358578935266,-0.1099955415725708,-0.03137683868408203,0.5502967357635511,0.9352640151977538,1.2841301155090346,-2.4591944217681885,1.5260200500488281
ATWRITE_TO_W100,92,8,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.0016555286927905399,-2.7767404390033334e-05,0.013383765704929839,0.03341371566057204,0.14315137743949924,-0.17494255304336548,0.20948046445846558,-0.10426744937896729,-0.05459237098693848,0.47041258811950687,0.5453196525573728,1.0663852596282963,-1.4928159713745117,1.1507902145385742
ATWRITE_TO_W100,93,7,RS,100,100,100,0.0,100,0,0,0,100,0,1,0,96,95,0.002801713965163799,5.834386684000492e-06,0.009578355308622147,0.0352209074422717,0.1485521626472514,-0.23279333114624023,0.9418739080429077,-0.10660274982452393,-0.054009437561035156,0.40065884590148937,0.5320182800292969,0.7445911216735843,-1.4025049209594727,0.8078842163085938
ATWRITE_TO_W100,94,6,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,99,99,0.01375277366139926,0.00013351472443901002,0.014985783398151398,0.050456850230693746,0.2620494684949558,-0.14478166797198355,1.049911830574274,-0.009637292623519898,-0.0188748836517334,0.3861192703247072,0.5345840454101559,1.2002942276001332,-1.7941808700561523,8.065092086791992
ATWRITE_TO_W100,95,5,RS,100,99,98,-1.0,98,1,0,1,99,1,1,0,98,97,0.11632914903471829,3.614649176597595e-05,0.011917051672935487,0.015944857522845267,0.2704498952627788,-0.16409489512443542,11.99590277671814,-0.030245192050933838,-0.0032215118408203125,0.3812054157257081,0.5588345527648922,0.9119225406646729,-3.009413719177246,0.9175958633422852
ATWRITE_TO_W100,96,4,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,-0.0028847556658729446,5.84928784519434e-05,0.005702960863709477,0.014629858173429966,0.046235127151012606,-0.24031805992126465,0.08147633075714111,-0.03611883878707886,-0.011001110076904297,0.28573889732360847,0.34643573760986324,0.5949088764190678,-1.4736146926879883,0.660731315612793
ATWRITE_TO_W100,97,3,RS,100,100,100,0.0,100,0,0,0,100,0,1,0,96,95,0.009837486301112221,0.00017339788610115647,0.012813967466354418,0.03507096543908119,0.13185455799103135,-0.08186644315719604,0.8106682300567627,-0.04224003076553345,0.007182121276855469,0.26990809440612806,0.3169960975646972,0.6658666443824807,-2.5825328826904297,1.4118092060089111
ATWRITE_TO_W100,98,2,RS,100,99,99,0.0,99,0,0,1,99,1,0,0,97,97,-0.0010386357468087227,3.6365119740366936e-05,0.005417691497132188,0.010126540437340714,0.07137698888778761,-0.22103023529052734,0.21432626247406006,-0.03340712070465088,-0.0074005126953125,0.1969106674194337,0.2850347995758055,0.5483654022216798,-0.6136436462402344,0.5752544403076172
ATWRITE_TO_W100,99,1,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,-0.00037405134091386574,-0.00016076897736638784,0.002150305965915327,0.008151448331773229,0.037161078453064406,-0.08383828401565552,0.12183511257171631,0.01950122356414795,0.033677101135253906,0.1790807247161866,0.2440439701080322,0.4074804973602301,-0.4562244415283203,0.5332651138305664
ATWRITE_TO_W100,100,0,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATWRITE_TO_W100,1,99,PS,200,148,159,5.5,134,14,25,27,148,52,27,30,76,79,-0.3971300747984787,-0.34876032173633575,3.709439200349151,5.260684146732087,7.574205298423766,-8.402056574821472,8.07308669667691,0.6012489392235875,0.40398120880126953,5.242740725725889,6.900054025650019,8.692839016914364,-9.861953735351562,9.903421401977539
ATWRITE_TO_W100,2,98,PS,200,153,159,3.0,132,21,27,20,153,47,30,25,94,89,-0.20852528782561422,-0.01451687328517437,3.1642186720855525,4.610931533575057,6.351027536392209,-10.169591531157494,6.904644440859556,0.2933394141308963,0.24329113960266113,4.863967823982239,5.572200870513914,10.98112000405788,-8.911431670188904,11.92563807964325
ATWRITE_TO_W100,3,97,PS,200,152,166,7.0,136,16,30,18,152,48,30,23,93,86,-0.24813222344848326,-0.00566609064117074,2.8908875048160536,4.164826968312262,6.973455194523555,-13.18474817276001,11.123479723930359,0.3312749659619294,0.1092519760131836,4.9061082839965815,5.862414813041685,8.024344403743735,-9.379476547241211,12.051493167877197
ATWRITE_TO_W100,4,96,PS,200,167,168,0.5,152,15,16,17,167,33,28,25,116,113,-0.26781794669484954,0.009629153501009569,2.2744076132774347,3.2151630461215865,4.579668753147124,-8.47011137008667,6.894532693549991,-0.1633948825672269,0.03284120559692383,3.7302564144134513,4.937614691257476,6.3838108390569674,-8.530566215515137,7.988946914672852
ATWRITE_TO_W100,5,95,PS,200,164,167,1.5,148,16,19,17,164,36,34,36,99,101,0.05068093926616712,-0.0077010709792375565,3.6989376366138447,5.526733842492103,7.448384964480036,-7.378673553466797,12.96975975483656,0.17167461216449736,0.07137846946716309,3.7173414468765253,5.28405708670616,6.461627072691915,-11.763717770576477,8.061534404754639
ATWRITE_TO_W100,6,94,PS,200,174,177,1.5,164,10,13,13,174,26,23,28,95,100,0.024989226690959186,-0.016942355083301663,2.79883141517639,4.248798900842664,7.588311042785638,-6.2478063106536865,8.533135205507278,-0.11068837538361549,-0.0668027400970459,3.509426975250244,4.765338516235348,7.219774918556212,-9.132012128829956,7.9716339111328125
ATWRITE_TO_W100,7,93,PS,200,176,173,-1.5,161,15,12,12,176,24,29,20,120,111,0.08538306846166961,0.01418740302324295,3.057400821894407,4.751992321014403,8.082619031146162,-8.48879887163639,10.468892097473145,0.15344157414510845,0.0875856876373291,3.6014709949493406,5.53124094009399,7.857188680171957,-11.226399421691895,10.001351356506348
ATWRITE_TO_W100,8,92,PS,200,170,169,-0.5,156,14,13,17,170,30,29,26,109,106,0.13509787899791262,0.027464348822832108,2.6966672658920285,4.095861625671387,7.512466098219153,-8.583484649658203,7.926078796386719,-0.0391986246779561,-0.23589593172073364,3.497531723976135,5.21899070739745,9.129191802144048,-9.555516481399536,10.260294914245605
ATWRITE_TO_W100,9,91,PS,200,173,174,0.5,164,9,10,17,173,27,32,10,119,97,0.3711353507975582,0.016284802928566933,3.1944104313850397,4.82079546228051,6.778914325188376,-6.096360683441162,7.494463890790939,0.052593166306614876,0.15885698795318604,3.480116736888885,5.276229125261303,8.007666435241696,-12.25391499698162,10.624735832214355
ATWRITE_TO_W100,10,90,PS,200,170,163,-3.5,155,15,8,22,170,30,22,16,112,106,0.19502950509660877,7.385504432022572e-05,3.202568071335554,4.416292002797125,8.140009477734557,-7.843583106994629,9.851130962371826,-0.2581944138556719,-0.271942138671875,3.1695006847381575,4.78968346118927,7.239216051101669,-8.698776483535767,8.985347270965576
ATWRITE_TO_W100,11,89,PS,200,176,166,-5.0,157,19,9,15,176,24,28,22,108,102,0.3022482618916547,0.026177972555160522,3.2275088548660267,4.54182301908731,7.356108870655292,-6.654110431671143,8.677108988165855,0.42710293006151917,0.36075854301452637,3.9369674205780023,5.0387643098831125,6.544779670238467,-12.263952493667603,9.886489868164062
ATWRITE_TO_W100,12,88,PS,200,176,166,-5.0,157,19,9,15,176,24,37,22,117,102,0.5857374264462851,0.08151237294077873,3.747780084609985,5.170338644087308,7.7299194043129615,-8.277678728103638,10.906487986445427,-0.4458939903019927,-0.4082961082458496,3.120286750793456,4.670809960365294,6.129580141305913,-10.185120463371277,7.969131946563721
ATWRITE_TO_W100,13,87,PS,200,176,179,1.5,167,9,12,12,176,24,33,13,126,106,0.08234133734134957,0.040482338052242994,1.9765971772372721,3.5779227554798103,6.458652424216268,-8.690815925598145,7.987369406037033,-0.21614735547453165,0.08287718892097473,2.8156971931457515,3.954705190658564,6.873019108772277,-12.767576217651367,7.164475917816162
ATWRITE_TO_W100,14,86,PS,200,168,165,-1.5,154,14,11,21,168,32,26,14,116,104,0.21358442721510074,0.0024353063199669123,3.039241003990172,5.024601161479948,6.816017472073407,-7.46689510345459,12.050523980520666,-0.06282531351782382,-0.11399674415588379,3.612944567203521,4.968021273612971,6.694026424884789,-8.294869661331177,8.06712818145752
ATWRITE_TO_W100,15,85,PS,200,170,175,2.5,165,5,10,20,170,30,25,23,116,114,0.3057422885467531,0.01968570053577423,3.043495553731918,5.525641064345832,7.090378788262605,-5.654747247695923,9.100470185279846,-0.31719812826253474,-0.3863558769226074,3.2950409471988675,4.10540101528167,6.913093451261519,-8.06239938735962,7.290686249732971
ATWRITE_TO_W100,16,84,PS,200,182,180,-1.0,171,11,9,9,182,18,28,28,126,126,0.2782430417929572,0.014488806948065758,2.637533540092408,3.995815452933311,5.967264302074887,-6.063471734523773,10.102442480623722,-0.28016322910785674,-0.3582909107208252,3.063805985450744,4.24265308380127,7.244751536846157,-9.884089708328247,8.637824058532715
ATWRITE_TO_W100,17,83,PS,200,181,172,-4.5,166,15,6,13,181,19,29,14,133,118,0.39021913384349316,0.008463943027891219,2.592684894800185,4.025515963882207,7.475002759098976,-4.8463826179504395,11.024696949170902,-0.3003572008013725,-0.23388540744781494,3.0925847768783568,4.383780598640439,8.221102067232131,-11.588792145252228,8.671342372894287
ATWRITE_TO_W100,18,82,PS,200,180,181,0.5,174,6,7,13,180,20,27,8,129,110,0.3495209888654063,0.024480612948536873,2.35288651883602,3.6957984790205924,5.357600641250608,-6.802098393440247,7.355240345001221,-0.12965994223952293,-0.03703570365905762,3.179476475715637,3.9069016337394697,5.290509672164915,-9.387648582458496,6.258875370025635
ATWRITE_TO_W100,19,81,PS,200,171,168,-1.5,161,10,7,22,171,29,28,12,114,98,0.23259010775771458,0.022112774022389203,2.8827434539794914,3.8184970624744885,5.385211820602413,-7.975441932678223,10.910579919815063,-0.07942211515270174,0.02612936496734619,2.81543493270874,3.9463858604431152,5.7723033952712886,-8.364109992980957,9.294035220518708
ATWRITE_TO_W100,20,80,PS,200,185,175,-5.0,171,14,4,11,185,15,27,24,118,115,0.29751549283355416,0.01596580259501934,2.0760361194610595,4.187864798307412,8.782042803466311,-7.798114895820618,11.621970939449966,-0.1319302412867546,-0.16134870052337646,2.7808680057525628,3.9696707487106146,6.111334509849544,-9.634675115346909,7.450999736785889
ATWRITE_TO_W100,21,79,PS,200,166,170,2.0,154,12,16,18,166,34,21,15,119,113,0.10322443361597834,0.012560557923279703,2.812413763999938,4.130360600352287,5.82548900231719,-10.713353991508484,6.64843162894249,-0.19070557717233896,-0.24892783164978027,3.0406017780303953,5.014207875728605,7.772711563110345,-7.16550350189209,10.41900634765625
ATWRITE_TO_W100,22,78,PS,200,172,174,1.0,163,9,11,17,172,28,21,14,124,117,0.5333012839558069,0.11627712100744247,3.0615578949451447,4.2202481117099495,7.95999920666216,-8.451168775558472,11.097123146057129,0.07776044011116028,0.3022838830947876,3.2033065319061276,3.9104710102081284,4.642416682243336,-8.477352142333984,6.219944000244141
ATWRITE_TO_W100,23,77,PS,200,178,181,1.5,174,4,7,15,178,22,15,20,118,123,-0.07214634446172567,0.0002352206502109766,1.7157224655151364,3.1908162342384405,5.308560911118972,-7.098507642745972,7.83360481262207,-0.0415144587866962,0.10785055160522461,2.824520397186279,3.519414472579954,6.494750461578368,-7.503160238265991,7.014525771141052
ATWRITE_TO_W100,24,76,PS,200,170,166,-2.0,159,11,7,23,170,30,17,19,104,106,-0.042645068316487594,-0.014840198680758476,1.8220718741416926,3.450548505783074,6.434597702026356,-5.374666675925255,7.967583112418652,-0.4097562741488218,-0.2944967746734619,2.158956670761108,2.9913053274154593,4.433491363525381,-8.429798126220703,5.803162097930908
ATWRITE_TO_W100,25,75,PS,200,172,174,1.0,158,14,16,12,172,28,23,12,127,116,0.1478312088889652,0.0330877136439085,2.116412153095006,3.4599660933017704,6.466290598511695,-5.794083118438721,7.416551351547241,0.10066752707585692,0.12861299514770508,3.5756966900080442,4.067059707641598,6.496549668312056,-8.710376262664795,8.917961359024048
ATWRITE_TO_W100,26,74,PS,200,173,182,4.5,166,7,16,11,173,27,19,12,114,107,0.13942389353760518,0.018131399527192116,2.31299059446901,3.1685770750045776,6.630598746500908,-7.483344912528992,6.933432102203369,0.014762625023722649,0.06997644901275635,3.0860711097717286,4.375314652919769,5.370736012458795,-8.729153633117676,6.510825157165527
ATWRITE_TO_W100,27,73,PS,200,168,170,1.0,159,9,11,21,168,32,23,12,121,110,0.2771453587600263,0.026632203720510006,2.9005811929702756,4.108424877747892,7.13486455082893,-4.82244348526001,8.486335039138794,-0.3673799994867295,-0.03249931335449219,2.318796682357788,3.5438786149024946,5.9582801103591905,-13.861920356750488,6.079398155212402
ATWRITE_TO_W100,28,72,PS,200,185,184,-0.5,178,7,6,9,185,15,24,17,126,119,0.0420550584042212,-0.004489766608458012,1.691341299563646,2.3603446785360545,4.283551354408253,-4.567284047603607,5.765488922595978,-0.07486368678510189,-0.07060909271240234,2.7643524646759032,3.400524902343748,5.684048314094539,-7.423798084259033,7.085879534482956
ATWRITE_TO_W100,29,71,PS,200,182,184,1.0,174,8,10,8,182,18,20,18,124,122,0.03656513896596152,0.00581194378901273,1.5269475936889638,3.6422725290060023,5.762867522239682,-10.01705813407898,7.29203799366951,-0.28637878119945526,-0.10636639595031738,2.2645137786865233,3.2009575366973873,4.3409305524826,-9.568353652954102,9.677320003509521
ATWRITE_TO_W100,30,70,PS,200,175,173,-1.0,165,10,8,17,175,25,24,16,124,116,0.08134364162309794,-0.006407647975720465,1.8077743589878075,2.9812958151102062,5.951049345731729,-7.384524345397949,9.360731452703476,0.1488686256390065,0.2251274585723877,2.810693395137786,4.410184323787685,5.582518043518061,-10.367095947265625,6.315516948699951
ATWRITE_TO_W100,31,69,PS,200,184,182,-1.0,177,7,5,11,184,16,24,12,130,118,0.01890057284355862,0.03267694544047117,1.3871109589934347,1.922139006853096,3.364029926061628,-5.720727920532227,6.501074582338333,-0.05344655185937881,-0.05042099952697754,3.081879329681396,3.7876553773879973,5.192203297615038,-6.65624475479126,6.8919572830200195
ATWRITE_TO_W100,32,68,PS,200,191,188,-1.5,183,8,5,4,191,9,33,10,148,125,0.6102440875460161,0.050708794966340065,2.637157113850116,4.365879231691359,8.183864059895244,-4.71052360534668,12.368254440370947,-0.12778273493051528,-0.060118913650512695,2.622660207748413,3.3034197807311965,6.586246061325068,-9.289016366004944,7.807031631469727
ATWRITE_TO_W100,33,67,PS,200,173,171,-1.0,164,9,7,20,173,27,17,12,122,117,0.1498889143805718,0.005513667012564838,1.8506916522979726,2.4140096902847286,8.129057157039641,-5.939105987548828,8.964081525802612,0.07152601085603237,0.3076067715883255,2.622221088409424,3.9231918334960922,5.8414506888389575,-9.938424348831177,8.865901947021484
ATWRITE_TO_W100,34,66,PS,200,178,176,-1.0,167,11,9,13,178,22,24,18,124,118,0.18908563773147763,-0.005688357166945934,2.3258069157600403,3.706975698471068,5.848092490881673,-5.452481985092163,9.129124887287617,0.038084429241716865,0.1418755054473877,2.5227077722549436,3.233165520429611,4.532418594360349,-7.487205505371094,6.26297664642334
ATWRITE_TO_W100,35,65,PS,200,178,182,2.0,170,8,12,10,178,22,20,11,126,117,0.13456308879482093,0.005055568413808942,2.114202970266341,2.898391902446742,5.152638938575982,-4.656917572021484,7.032026290893555,0.07131656989455223,0.059570252895355225,2.8786102056503298,3.777791118621825,5.631851253509512,-7.028990268707275,8.953378915786743
ATWRITE_TO_W100,36,64,PS,200,180,187,3.5,175,5,12,8,180,20,21,16,125,120,0.012655049509485252,-0.006713941693305969,1.6729722701013081,2.5847809758037323,3.9474669987708273,-7.252129912376404,5.903153940336779,-0.04641714483499527,-0.051122188568115234,2.345687007904053,3.3450176000595073,4.8353906178474375,-7.543623208999634,5.510962963104248
ATWRITE_TO_W100,37,63,PS,200,184,185,0.5,178,6,7,9,184,16,20,19,147,146,0.14600123227690345,-0.0027373721823096275,1.6632026195526122,2.7665788084268566,9.260633649379008,-6.150099098682404,12.158833026885986,-0.2232673241198063,-0.13202929496765137,2.1692185401916504,3.1874155759811362,5.9148316812515125,-7.28155517578125,8.192301750183105
ATWRITE_TO_W100,38,62,PS,200,176,181,2.5,172,4,9,15,176,24,19,13,131,125,0.20171189977001633,0.010362240602262318,1.3281881280243393,2.6432689428329468,4.892467534542076,-3.783888816833496,10.009349822998047,0.14929507602006198,0.22373288869857788,2.253761529922485,3.1556997299194216,6.116053547859183,-6.949591636657715,8.034720420837402
ATWRITE_TO_W100,39,61,PS,200,177,178,0.5,170,7,8,15,177,23,17,11,124,118,0.29486487793124977,0.013523406349122524,2.010003352165221,2.932161377742886,7.434225430414074,-3.896960735321045,10.35249149799347,-0.18797452121973038,-0.18109345436096191,2.0228580355644215,3.214922666549682,5.133373537063588,-7.119806885719299,7.1789398193359375
ATWRITE_TO_W100,40,60,PS,200,193,188,-2.5,187,6,1,6,193,7,16,17,133,134,0.1792979234320228,0.009046279359608889,1.5707392007112502,2.435815477371213,3.6457688730955007,-5.244029879570007,6.183997631072998,-0.28745904818177226,-0.23177003860473633,2.542632374167442,2.92515754699707,4.037030618190765,-9.19838809967041,5.945120811462402
ATWRITE_TO_W100,41,59,PS,200,185,183,-1.0,178,7,5,10,185,15,19,12,140,133,0.28011219956704736,0.015484999865293503,1.7833317995071412,2.8817606752738305,6.457071254253387,-4.747481822967529,6.497384786605835,0.01463303953409195,0.05744493007659912,2.6107069969177243,3.690247237682342,6.689004170894613,-6.865642547607422,9.03053617477417
ATWRITE_TO_W100,42,58,PS,200,176,179,1.5,171,5,8,16,176,24,28,10,126,108,0.30233670033761884,0.023942606523633003,1.717396922595799,2.614854143559932,5.924490097016092,-4.93943452835083,8.260325433686376,-0.10765428103506565,0.06957709789276123,2.2524155616760253,2.890615129470825,4.772562146186828,-5.299966812133789,5.360742568969727
ATWRITE_TO_W100,43,57,PS,200,180,182,1.0,175,5,7,13,180,20,15,12,135,132,-2.5788701022975147e-05,-0.002352783048991114,1.177979416400194,1.7064725652337038,3.72780800402164,-5.009485244750977,7.839391112327576,-0.0080769107863307,0.03673124313354492,2.2124594211578366,2.776324200630188,4.2723644733428925,-9.134200096130371,8.301966786384583
ATWRITE_TO_W100,44,56,PS,200,184,179,-2.5,172,12,7,9,184,16,17,14,127,124,0.262713578843759,0.005949127546045929,1.7662097215652464,3.001654368638991,5.051454459428785,-3.651618480682373,5.799707412719727,-0.09211919069290161,0.03259444236755371,2.2886502265930173,3.261531472206114,4.674389206171034,-6.811761379241943,5.866421699523926
