mode,gain,target_loading_squared,write_energy,near_degenerate_group,target_batch,entry_batch,provenance,receipt_status
10,0.3749015751571695,6.658079233560786,0.9358009664177056,9,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
11,0.3730761473669131,6.348424425920201,0.8836106069545364,10,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
12,0.3709308388079803,5.371817995950293,0.7391067576442055,11,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
13,0.36921471116964,5.191780341314363,0.7077409155228235,12,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
14,0.3681931959861954,5.263093846505317,0.7134977886465778,13,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
15,0.3673271701880796,5.0084494540415765,0.6757863282882999,14,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
16,0.3664188474628181,4.8355796944248,0.64923833291712,15,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
17,0.364691309181364,5.027154620268981,0.6686103126961543,16,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
18,0.3636257966491359,5.181981162288231,0.6851808261892144,17,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
19,0.3628279514390778,5.266091013231029,0.693249929628207,18,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
20,0.361322681279094,5.087895097953518,0.6642454636839904,19,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
21,0.3611599222725494,5.097426047889224,0.6648903589478039,19,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
22,0.3592764007851958,4.643484362594798,0.5993787891214203,20,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
23,0.3586888962595043,4.868065487910074,0.6263142274172049,21,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
24,0.3583052499831444,4.73256783458589,0.6075796101571961,21,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
25,0.3580989190470567,4.787957830190393,0.6139829862803347,21,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
26,0.3567701668321926,5.229306434976564,0.6656120182632148,22,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
27,0.3554911970170594,5.376493193270922,0.6794489032600566,23,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
28,0.3547335094771462,4.468396491336803,0.5622845275784434,24,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
29,0.3542248865352966,4.921596652975698,0.6175386700490502,25,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
30,0.3535059956122613,5.119895396843386,0.6398153514519251,26,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
31,0.3531433954305174,4.894791955474931,0.6104307663323315,26,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
32,0.3522273173646815,4.3929128669435045,0.5450027069664012,27,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
33,0.3518111666349744,4.863453541626755,0.601954979905212,28,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
34,0.3505934982750355,5.308073029245058,0.6524460483298717,29,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
35,0.3502811187690924,5.085793582630961,0.6240109142134443,29,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
36,0.3498584904557008,5.079365484907911,0.621719228528696,30,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
37,0.3488695352895365,4.947859160609124,0.6022037041721274,31,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
38,0.3480024429002616,5.283325103978975,0.6398407864426496,32,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
39,0.3473008755297607,5.318508581526472,0.6415073263631582,33,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
40,0.3468536487048113,5.1363131716350985,0.6179367586734661,34,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
41,0.3461393799225403,5.245317596648562,0.6284544589364617,35,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
42,0.3452347505176113,5.256135000802699,0.6264631356089373,36,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
43,0.3439705146525902,5.607369284699956,0.6634399059100079,37,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
44,0.3434792046920067,5.536942609164557,0.6532372161233396,38,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
45,0.3433190599144948,5.000754650400154,0.5894288336187956,38,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
46,0.3426221153514988,5.640279291129994,0.6621119005152686,39,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
47,0.3419033277417979,5.298202058940561,0.6193486177527112,40,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
48,0.3411809256495933,5.2283897938911545,0.6086077025471377,41,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
49,0.3409238241587031,5.441786327769701,0.6324936762883191,41,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
50,0.3399981507049397,5.415251454265379,0.6259962583411176,42,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
51,0.3390448026296382,5.470847671812093,0.628881479743285,43,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
52,0.3384311291498902,5.526376036309326,0.6329669563910849,44,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
53,0.3378691021976507,5.340296939693086,0.6096244286820881,45,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
54,0.3372558720708755,5.539861772244676,0.6301123165489829,46,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
55,0.3368609504266442,5.69677949486951,0.6464437617717661,46,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
56,0.3367820808830611,4.979658652905245,0.5648036902913336,46,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
57,0.3360177600433244,5.876176925847956,0.6634670027713488,47,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
58,0.3347349774361713,5.588848224114933,0.6262165000019172,48,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
59,0.334492297249412,5.46583214670518,0.6115451594781278,48,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
60,0.3329977850226828,5.624215526395853,0.623655338832564,49,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
61,0.3329384477235066,5.185949018484795,0.574852128518077,49,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
62,0.3319312091666196,5.205647039670154,0.5735494850046886,50,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
63,0.331381505967726,5.274211819816266,0.5791807276897747,51,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
64,0.3311806766270894,5.47193133551022,0.6001649340402556,51,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
65,0.3297959288613348,5.778570397387798,0.6285082588933044,52,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
66,0.3290764888735284,5.191144004039146,0.56215591712247,53,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
67,0.327741899648627,5.904246814905717,0.6342032120064375,54,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
68,0.3273416847857665,5.495639083955091,0.5888718988918497,54,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
69,0.326162191517691,5.46487238019553,0.5813628249134323,55,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
70,0.3252467371233163,6.139559105226657,0.6494759614098967,56,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
71,0.323747526791027,5.270608613588452,0.5524254603024932,57,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
72,0.3226803342781713,5.90913168297196,0.6152741435225859,58,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
73,0.322158039486398,5.767077494103631,0.598540765261512,59,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
74,0.3213008086749924,5.681062103358697,0.5864799562423666,60,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
75,0.3204080029902261,6.143228243704864,0.630671726312281,61,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
76,0.3187514501315936,6.085218608504693,0.618273344325395,62,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
77,0.3184276869016604,6.184857166774361,0.6271209634484362,62,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
78,0.3169400565131915,5.852006365766352,0.5878398880685598,63,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
79,0.3159119154776601,6.411372581836224,0.6398571528959545,64,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
80,0.315371393472409,7.1873347200660005,0.7148459563653913,65,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
81,0.3135980996966158,5.836269939184339,0.5739607776626603,66,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
82,0.3124511625843174,6.780789809442394,0.6619795483445616,67,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
83,0.311397659153353,6.263057973970743,0.6073193504654196,68,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
84,0.3109206032592722,6.906441413971887,0.6676568904982727,69,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
85,0.3096363387966987,5.776715205270385,0.5538406195283527,70,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
86,0.3070519368404252,6.337339083933177,0.5974899812165767,71,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
87,0.3055990365231025,6.306168853275283,0.5889379720445743,72,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
88,0.3046635625500836,5.556147228525806,0.5157209542717897,73,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
89,0.3035587586692728,5.890999701658872,0.5428433690212981,74,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
90,0.3027920037357147,6.726116905911097,0.6166705596461781,75,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
91,0.3019769234260527,7.045192088033765,0.6424515052954954,76,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
92,0.2999957616067034,7.243938230026581,0.6519360192369813,77,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
93,0.2978286705126992,6.603977699069278,0.5857854815964009,78,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
94,0.297211015784677,6.849362121372061,0.6050342105225972,79,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
95,0.2945338739912221,6.589332201721973,0.5716259056612122,80,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
96,0.2926108057505935,7.106678190613168,0.6084814877753497,81,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
97,0.2906195022008475,8.045942713215274,0.6795578680241138,82,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
98,0.2888844999751122,6.373259142747019,0.5318755893834897,83,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
99,0.2517701870788498,8.094165948395288,0.5130748293358817,84,6,5,RECONSTRUCTED_NATIVE_WRITE,PASS
0,0.4527774705661757,7.523528893328436,1.5423793820290437,0,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
1,0.4440198716715131,9.175202370932016,1.8089246042467209,1,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
2,0.4316437871909495,7.919698400440565,1.4755693705109258,2,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
3,0.4245075893807157,7.58885487371847,1.367562443802694,3,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
4,0.4181251584448688,7.48678525226623,1.308904544452498,4,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
5,0.4164181101767392,9.173042232944455,1.590642605061385,5,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
6,0.4133865972069617,9.117903859798918,1.5581447199929894,6,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
7,0.3992193337152122,7.66977004268356,1.2223778563853414,7,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
8,0.3972564890048686,8.495944052574881,1.3407680233925878,8,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
9,0.3944355948174069,8.406668226291242,1.3079047219571862,9,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
10,0.3886544639435841,6.6573701788363655,1.00561102649099,10,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
11,0.385855742588132,7.275389327374132,1.083193823363362,11,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
12,0.3845313633999764,5.614632932816294,0.8302041582380839,12,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
13,0.3839997015007251,6.390820965086359,0.942363431148978,13,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
14,0.3826819614464347,7.143767772375375,1.0461725262694108,14,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
15,0.380895024752472,5.1217363930145225,0.7430667394611353,15,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
16,0.3793250097248067,5.330343168619084,0.7669695554665048,16,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
17,0.3773236043333127,4.812875688347114,0.6852240431533431,17,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
18,0.3764734850898627,4.901875036698144,0.6947539496166059,18,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
19,0.3759569985375806,6.725550714862852,0.950613985496571,19,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
20,0.3739047973301882,4.950854235041373,0.6921531736162672,20,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
21,0.3728596221887311,4.645372353514415,0.6458196297396667,21,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
22,0.3703414595375058,5.281241215205449,0.7243370024611888,22,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
23,0.3699601717145528,5.1045915822057735,0.6986681484246807,22,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
24,0.3695845676007947,5.0834944574054965,0.6943685008079159,22,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
25,0.3684590348798227,5.815963768658971,0.7895872243551528,23,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
26,0.3678919288494157,5.283454949379485,0.715086416827408,24,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
27,0.3670851116633987,4.632344223228531,0.6242152362664565,25,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
28,0.3663708115869347,5.306490527761187,0.712277337168882,26,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
29,0.3654855309492584,4.816239156265487,0.643351653188806,27,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
30,0.3651017961403066,5.121288345948688,0.6826642619506504,27,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
31,0.3635343694424396,5.067737478265462,0.6697381868503529,28,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
32,0.3624916209283268,5.2048777642831565,0.6839218503464801,29,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
33,0.3619396874971489,5.163674956924451,0.6764431615063349,30,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
34,0.3614320208223411,5.225385623810526,0.6826083523916348,31,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
35,0.360620511651029,5.162996998233901,0.6714330627541357,32,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
36,0.3601606163321963,5.11554900107822,0.6635668638254169,33,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
37,0.3589048572902774,5.5444430887475855,0.7141946653322614,34,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
38,0.3580916033190263,5.514610941166927,0.7071363351101356,35,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
39,0.357659393728538,5.648315247780195,0.7225338529492628,35,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
40,0.3570216138650579,5.12801819658612,0.6536399306457322,36,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
41,0.3557384317771197,5.532116291701387,0.7000883864520837,37,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
42,0.3554415959849117,5.666918130245621,0.7159512291411164,37,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
43,0.3547259258972338,5.174904018312423,0.6511606695343286,38,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
44,0.3543518718631067,5.105010106644373,0.6410118656625093,38,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
45,0.3530952848767361,5.342109148269131,0.6660342970402495,39,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
46,0.3529425087103001,5.336436512511507,0.6647514352018355,39,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
47,0.3518803807851638,5.461926117786364,0.6762946125267262,40,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
48,0.3511676886132542,6.003101806219076,0.7402949840076539,41,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
49,0.3501567626099963,5.632941546196964,0.6906536020690565,42,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
50,0.3498493132139635,5.53815819080909,0.6778403350455097,42,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
51,0.3488771549181508,5.246730873666154,0.6386072608330124,43,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
52,0.3481713482292203,6.054949512032547,0.7340008868741389,44,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
53,0.3478422934756399,5.326691178281655,0.6444990633859725,44,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
54,0.3467270039096218,5.577063638271836,0.6704724447628316,45,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
55,0.3458089024006602,5.534611476754261,0.6618498551968655,46,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
56,0.3445297081442142,5.2532191356326505,0.6235608926348813,47,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
57,0.3444090449117054,6.452587602860746,0.7653903921153856,47,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
58,0.3440809486858807,5.319538005842609,0.629789143729086,47,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
59,0.3431446190163718,5.648231614706724,0.665069272775921,48,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
60,0.3426890119248637,6.022220496698662,0.7072240342570463,49,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
61,0.3419827657434812,5.633050294472058,0.6587976926150654,50,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
62,0.341548166879991,5.711619869371402,0.6662898743127451,50,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
63,0.3407035594968302,5.303104147568131,0.6155785779883108,51,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
64,0.340153506415028,5.328971477459406,0.616585489656319,52,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
65,0.3392134039018389,6.014186267641479,0.6920267536102193,53,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
66,0.3376736811796067,5.654854854258895,0.6447864270790592,54,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
67,0.3370325530117266,5.893299591810349,0.6694254508820165,55,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
68,0.3367731721368306,5.760521993832024,0.6533363386944709,55,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
69,0.3355419573589792,6.424205033451491,0.7232909990619528,56,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
70,0.3351619827350731,6.29402419386181,0.7070301108811773,56,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
71,0.3346728299994707,5.772634895596906,0.6465691849779718,57,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
72,0.3336835149239619,5.62553352274116,0.6263732756657815,58,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
73,0.3324725859219984,5.571697902997975,0.6158844564066195,59,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
74,0.3323064005346902,5.634387286661433,0.6221915490886206,59,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
75,0.3315453250050874,5.549163840642737,0.6099768664948116,60,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
76,0.3299328526928278,6.246611423067356,0.6799791796667455,61,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
77,0.3295049649704713,6.136496152383481,0.6662609996367088,61,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
78,0.3288068788473856,6.178197429863804,0.6679494119060304,62,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
79,0.3281158139207966,5.751696564572045,0.6192275793535705,63,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
80,0.3263583173809604,6.11585214268167,0.6513978908497362,64,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
81,0.3247694490046134,5.995252927310902,0.6323504716229674,65,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
82,0.3231861151902462,6.932301247493164,0.7240737704180816,66,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
83,0.3225476809709661,6.0536329947754695,0.6298018552245452,67,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
84,0.3222582821576438,6.650812213017777,0.6906895114347725,67,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
85,0.3215671587953287,7.001954587372497,0.7240401782725124,68,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
86,0.31833991634583,6.022152913462184,0.6102867969823692,69,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
87,0.3161275160916124,6.725717238052115,0.6721453565803803,70,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
88,0.3148186108277858,7.184451935767923,0.7120564751822899,71,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
89,0.3143424251267263,6.429866119856698,0.6353425314558743,72,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
90,0.3111455681494306,7.762827189940644,0.751531445814804,73,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
91,0.3080551452785148,8.041537163178115,0.7631255728308923,74,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
92,0.3027905300134528,8.382305432395368,0.7685074073467304,75,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
93,0.3020716244510802,7.630911343923207,0.6962997994993158,76,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
94,0.2998980063038577,7.328470171257004,0.659113916993209,77,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
95,0.2984585628831535,8.023120450324674,0.714679622298112,78,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
96,0.2945788050499998,8.099514082586639,0.7028488800197696,79,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
97,0.2841818480505221,8.487308412413189,0.6854292794537076,80,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
98,0.2104962770086024,12.37357235242384,0.5482566904183522,81,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
99,0.1437744641386806,12.041737048835571,0.2489159090260837,82,11,10,RECONSTRUCTED_NATIVE_WRITE,PASS
0,0.458274333139855,10.475729324091944,2.200064111509754,0,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
1,0.446542457073484,9.123130934783257,1.8191538225547452,1,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
2,0.4416589340960172,6.819236385943961,1.330178075381872,2,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
3,0.4376060781192391,9.347578854963402,1.790052747278427,3,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
4,0.4235330630739383,7.776165575776094,1.3948905679236023,4,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
5,0.4189074248022861,10.081649502071391,1.769162440271383,5,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
6,0.4139428636105579,7.356265769822714,1.260486534833821,6,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
7,0.4008062928856956,5.395872284927943,0.8668235962377518,7,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
8,0.3936591894802475,5.890101927756328,0.9127747089480612,8,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
9,0.3881608458757806,5.454017502150981,0.8217505027748677,9,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
10,0.3863704307691517,6.576453391201733,0.981746837060684,10,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
11,0.3852726911257352,6.519636653176766,0.9677425699551632,11,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
12,0.3842177989523741,6.917435311985123,1.0211747461081964,12,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
13,0.3839260141197564,6.417241669741653,0.9458961876906518,12,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
14,0.3831576993722542,5.273095825449439,0.7741422626250143,13,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
15,0.3815837053256262,6.622779520526708,0.9643172572165724,14,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
16,0.3805774221374604,5.325434840623062,0.7713315847890025,15,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
17,0.3802799346308338,6.017068177639258,0.8701452495458616,15,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
18,0.3787173270823803,6.226243779911004,0.893010307496575,16,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
19,0.3781592358843315,6.251945911269594,0.8940558219173993,17,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
20,0.3768300535558488,5.979895155015054,0.8491504297110681,18,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
21,0.3759100940970557,5.960432461632606,0.8422591675714465,19,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
22,0.3752641117314195,6.050491040962763,0.8520492289360065,20,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
23,0.3747356799110901,6.031103390473313,0.846928729310712,21,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
24,0.3741188961738171,5.742622094370367,0.8037658055460136,22,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
25,0.3732587447987203,5.709009105346929,0.7953910836327707,23,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
26,0.3725826202090436,5.201284326765332,0.722030893613001,24,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
27,0.3717222628685423,5.866396398008716,0.8106036404795831,25,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
28,0.3711980440064262,5.469590571251923,0.7536438793084806,26,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
29,0.3703732367871001,5.55620888960129,0.7621803693482462,27,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
30,0.3700165975344701,5.463004010314515,0.7479523480910504,27,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
31,0.3692870241549617,5.688590824734598,0.7757696630042024,28,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
32,0.3689192770456661,6.101181820443198,0.830379588608811,28,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
33,0.3676834659025876,5.63335076150057,0.7615790613198268,29,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
34,0.3670579415761413,6.29881188201814,0.8486485776304622,30,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
35,0.3664600484194779,5.882743884656633,0.7900111308870092,31,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
36,0.366189126961317,5.58214573806219,0.7485349116347736,31,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
37,0.3656815562029962,5.602415225301987,0.7491717742378312,32,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
38,0.3649078973721056,6.439280936549442,0.8574403128674526,33,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
39,0.3642086850139572,5.800565509469047,0.7694332178706146,34,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
40,0.3633088030433622,6.126828175512287,0.8087001859028292,35,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
41,0.362989556245853,6.082996027680153,0.8015041819521879,35,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
42,0.3623101903001318,5.7075199465642,0.7492185751873093,36,21,20,RECONSTRUCTED_NATIVE_WRITE,PASS
