permutation_index,kind,permutation,seed,write_norm,write_energy,relative_w0_norm,target_error_relative,target_error_absolute,zero_demand,residual_frobenius,factual_edit_arm,precision,history_batch,target_batch,residual_reference_entry,status,receipt_status
3,R_COLUMN_PERMUTATION,"[22,48,83,5,50,85,16,8,63,95,23,73,20,38,19,61,79,94,49,62,92,77,56,36,1,67,25,24,31,96,46,76,81,44,28,18,69,9,78,99,82,89,65,3,26,80,39,12,30,45,66,43,88,55,14,70,33,32,47,11,10,13,91,68,64,97,2,74,93,7,52,51,84,75,35,40,53,6,98,90,27,54,4,59,58,21,57,34,71,17,41,86,60,72,87,29,0,15,42,37]",20260920,4.101161112139561,16.8195224677258,0.0529714288057773,0.5339442202911805,12.364171997375031,False,23.156298968143844,False,float64,1,1,0,PASS,PASS
4,R_COLUMN_PERMUTATION,"[7,46,2,33,80,71,98,44,55,3,93,96,14,35,89,67,54,95,88,69,22,40,94,63,83,6,29,41,16,61,50,70,15,8,21,78,99,13,65,81,75,72,18,48,38,37,73,25,34,39,47,19,32,64,59,45,36,20,97,4,11,90,12,84,82,30,31,58,53,17,52,28,56,0,91,43,76,87,62,79,24,5,57,26,1,85,74,68,27,42,23,77,9,51,92,66,49,60,10,86]",20260920,4.096839053761063,16.784090232421846,0.0529156042230723,0.53386026685341,12.362227946470616,False,23.156298968143844,False,float64,1,1,0,PASS,PASS
5,R_COLUMN_PERMUTATION,"[82,67,84,89,76,79,48,10,34,59,31,85,96,33,97,24,98,47,80,54,92,27,0,78,73,55,57,32,64,46,26,12,18,16,39,93,72,5,49,74,38,50,11,29,65,61,25,87,91,71,6,20,3,41,75,35,56,14,53,7,43,60,62,42,63,8,2,52,30,1,66,13,40,77,28,83,44,51,58,21,68,99,36,17,95,88,94,45,37,4,69,19,86,70,23,15,90,22,81,9]",20260920,4.098451347775455,16.797303450082442,0.0529364289396007,0.5338926114075633,12.36297692663658,False,23.156298968143844,False,float64,1,1,0,PASS,PASS
6,R_COLUMN_PERMUTATION,"[52,29,96,42,22,7,6,64,2,10,5,46,51,38,78,30,80,15,74,92,20,40,68,91,99,37,36,23,63,83,86,11,75,28,24,84,54,41,48,62,18,27,56,73,12,4,70,34,94,76,59,14,85,67,57,90,81,47,39,61,72,13,16,19,55,21,60,87,49,1,58,98,95,9,44,82,93,33,17,50,32,26,89,0,53,31,43,71,97,79,35,66,8,65,3,69,25,45,77,88]",20260920,4.102091905199,16.827157998699164,0.0529834511177355,0.5339721763508527,12.364819356250772,False,23.156298968143844,False,float64,1,1,0,PASS,PASS
7,R_COLUMN_PERMUTATION,"[16,63,80,78,9,60,13,7,38,86,6,72,96,17,8,74,79,85,73,19,15,21,53,65,42,31,88,92,89,61,25,1,93,58,10,2,64,52,76,48,12,44,97,55,51,5,41,95,11,67,14,66,28,29,84,68,26,57,39,24,36,43,90,71,62,3,46,83,91,94,30,18,82,54,27,45,34,70,50,35,69,59,49,87,75,37,77,22,99,56,33,81,40,32,4,98,20,23,47,0]",20260920,4.114825249434396,16.931786833382844,0.0531479175747172,0.5341853701976071,12.36975613670439,False,23.156298968143847,False,float64,1,1,0,PASS,PASS
8,R_COLUMN_PERMUTATION,"[51,47,85,44,54,3,73,90,70,11,17,38,91,9,27,67,20,14,21,1,31,46,60,95,57,86,49,52,55,30,48,75,59,83,32,56,35,45,74,89,12,64,81,97,98,94,5,84,19,40,16,41,42,77,50,33,10,28,80,29,36,24,53,23,22,71,7,2,78,87,65,39,15,34,93,68,37,82,99,26,4,76,92,66,43,62,0,18,96,8,13,88,79,6,61,63,25,69,58,72]",20260920,4.109755857693211,16.890093209843663,0.0530824402827103,0.5341178618636676,12.368192893540842,False,23.156298968143844,False,float64,1,1,0,PASS,PASS
9,R_COLUMN_PERMUTATION,"[50,78,5,82,99,51,10,22,53,41,18,47,43,79,8,61,3,96,23,72,26,74,77,70,59,87,67,31,83,24,32,20,14,42,9,60,37,62,73,0,68,35,92,6,97,45,89,4,84,95,17,13,44,19,57,91,27,75,64,25,54,69,90,49,28,38,85,63,93,66,48,12,46,29,7,15,52,71,36,94,1,65,30,34,56,88,55,81,80,11,98,21,40,2,86,16,76,58,39,33]",20260920,4.102332215922033,16.829129609791774,0.0529865550197789,0.5339738692039264,12.364858556462655,False,23.156298968143844,False,float64,1,1,0,PASS,PASS
10,R_COLUMN_PERMUTATION,"[9,97,28,13,54,61,64,80,0,51,56,53,22,84,60,71,90,20,32,57,70,86,23,36,88,47,78,16,59,62,6,68,4,26,46,69,14,7,58,15,92,91,87,96,98,42,49,25,66,50,1,30,67,8,83,5,38,12,41,79,77,94,21,52,75,99,19,63,82,73,43,2,44,65,35,55,24,81,95,76,17,74,45,33,18,10,37,39,48,34,40,11,27,29,72,89,93,31,85,3]",20260920,4.109803972374701,16.89048869134687,0.0530830617416961,0.5341063359300423,12.367925995575929,False,23.156298968143844,False,float64,1,1,0,PASS,PASS
11,R_COLUMN_PERMUTATION,"[94,5,69,15,63,22,76,59,42,44,33,54,43,82,20,96,98,34,72,57,18,10,70,30,77,7,95,62,89,45,13,1,31,47,2,81,51,46,58,23,14,56,74,90,35,50,93,73,67,71,48,16,68,86,55,83,26,84,60,8,80,92,11,27,49,53,4,39,97,24,64,52,17,79,6,61,65,41,3,9,75,99,36,38,32,25,91,0,37,87,19,66,29,28,78,88,40,21,85,12]",20260920,4.102960239321179,16.834282725450507,0.0529946666973909,0.533980795439716,12.365018942449325,False,23.156298968143844,False,float64,1,1,0,PASS,PASS
12,R_COLUMN_PERMUTATION,"[76,26,4,29,84,45,67,68,11,59,88,7,38,18,63,51,14,6,43,30,70,85,1,93,56,49,0,60,42,58,57,99,71,41,39,48,96,35,3,95,9,47,2,62,74,10,5,17,83,37,77,65,78,21,15,33,61,87,94,40,31,75,91,69,44,23,13,64,73,98,20,25,53,54,27,90,55,8,36,80,89,52,92,97,19,16,50,79,32,34,81,28,66,22,72,46,82,24,86,12]",20260920,4.120640203845805,16.979675689550394,0.0532230247054029,0.5342907513381953,12.372196373901447,False,23.156298968143844,False,float64,1,1,0,PASS,PASS
13,R_COLUMN_PERMUTATION,"[94,65,99,60,76,86,48,88,64,58,89,0,84,70,47,50,41,14,40,69,10,4,45,32,54,25,21,5,71,90,12,36,78,79,8,27,67,44,26,22,42,98,31,56,96,7,91,62,74,3,33,43,55,13,11,46,9,95,80,59,49,39,24,81,6,37,97,15,2,82,51,57,66,77,75,35,34,87,1,17,29,83,72,93,68,38,92,28,20,16,18,85,63,53,23,19,52,73,30,61]",20260920,4.116321207554737,16.94410028376489,0.0531672396732403,0.534227926542817,12.37074158415706,False,23.156298968143844,False,float64,1,1,0,PASS,PASS
14,R_COLUMN_PERMUTATION,"[75,44,95,55,20,45,76,66,29,65,59,56,41,82,23,53,67,46,74,68,63,79,78,92,22,93,30,9,3,85,61,26,25,99,13,84,31,2,71,50,57,48,77,37,5,58,39,7,8,60,16,42,19,24,90,91,32,94,28,52,12,80,35,47,51,11,6,4,36,38,15,62,14,83,73,72,18,81,97,1,17,10,43,0,70,69,40,33,89,54,86,21,49,64,27,34,88,98,87,96]",20260920,4.107372060169984,16.87050524066501,0.0530516506703697,0.5340583337185225,12.366814442014842,False,23.156298968143844,False,float64,1,1,0,PASS,PASS
15,R_COLUMN_PERMUTATION,"[2,76,78,62,32,16,49,6,24,9,71,50,34,1,88,28,38,31,41,65,70,14,83,25,95,30,36,56,39,0,12,4,96,86,5,66,55,18,91,17,85,58,33,82,54,68,29,37,87,43,60,20,3,67,27,15,35,23,45,19,11,52,74,40,80,57,63,48,94,10,26,69,98,77,89,93,51,81,61,64,72,21,79,46,84,44,99,75,92,7,59,42,90,47,97,13,73,22,53,8]",20260920,4.101296079512849,16.820629531827464,0.0529731720717475,0.533953243704833,12.364380946239285,False,23.156298968143844,False,float64,1,1,0,PASS,PASS
16,R_COLUMN_PERMUTATION,"[49,10,78,91,51,26,2,40,47,77,62,13,9,97,0,4,61,95,72,74,75,59,1,44,14,35,24,79,93,18,65,39,80,57,50,64,94,83,15,22,25,90,99,30,76,36,21,27,5,7,20,19,71,70,89,86,31,87,43,23,68,88,48,45,96,55,34,58,32,98,69,52,8,67,29,28,60,66,6,82,11,92,17,81,73,33,41,3,85,12,54,53,42,37,84,16,63,56,38,46]",20260920,4.114251528410083,16.927065639024704,0.0531405072775933,0.5341883577499722,12.369825317360135,False,23.156298968143844,False,float64,1,1,0,PASS,PASS
17,R_COLUMN_PERMUTATION,"[20,77,44,3,91,24,89,13,83,94,9,27,70,69,74,64,99,54,97,52,67,65,60,76,57,12,34,26,85,84,37,6,49,28,59,53,81,21,32,11,1,71,2,35,40,14,82,41,18,92,30,25,62,0,10,75,80,72,31,19,56,36,16,87,79,4,78,51,61,68,47,17,93,90,66,5,98,88,45,55,38,46,73,96,15,22,58,86,63,7,43,42,33,23,8,29,48,50,95,39]",20260920,4.107076925978267,16.86808087590309,0.0530478386572844,0.5340742627302593,12.367183298972886,False,23.156298968143844,False,float64,1,1,0,PASS,PASS
18,R_COLUMN_PERMUTATION,"[76,86,92,7,51,52,37,43,98,67,74,71,34,73,10,20,83,97,11,69,44,61,8,13,38,80,85,56,70,88,15,23,89,33,90,32,6,26,41,62,84,68,78,40,64,31,27,79,59,14,81,77,91,72,17,16,94,45,29,4,39,42,57,75,49,21,3,87,9,35,82,1,60,63,95,96,25,12,50,36,58,28,93,2,24,66,65,18,48,99,46,19,5,0,30,22,53,54,55,47]",20260920,4.108358754621413,16.878611656674412,0.053064395016046,0.5340763356247172,12.367231299536686,False,23.156298968143844,False,float64,1,1,0,PASS,PASS
19,R_COLUMN_PERMUTATION,"[15,63,69,75,83,23,50,2,34,97,27,45,65,49,8,10,95,92,96,59,30,42,72,73,33,94,52,78,9,28,20,68,54,6,18,44,43,64,61,3,87,14,22,32,76,29,17,48,60,85,57,77,39,13,55,31,47,5,98,81,84,66,74,38,90,21,11,40,62,67,70,53,41,4,16,19,56,7,35,86,12,71,82,37,80,46,51,24,0,79,1,89,26,88,58,36,91,99,93,25]",20260920,4.100473402803341,16.81388212709761,0.0529625462124954,0.5339119740951518,12.363425294819208,False,23.156298968143844,False,float64,1,1,0,PASS,PASS
-1,ORIGINAL_ALIGNMENT,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99]",20260920,7.716314066798142,59.54150277746688,0.0996654776674149,0.1367859653004155,3.1863551774827226,False,23.29445985547352,False,float64,1,2,1,PASS,PASS
0,R_COLUMN_PERMUTATION,"[95,4,15,13,29,79,30,96,51,88,66,40,75,28,45,7,70,36,22,54,81,82,64,37,49,94,97,16,87,74,10,5,44,43,0,77,20,35,31,52,90,27,26,60,85,99,8,23,73,32,58,56,83,98,41,9,76,42,93,39,19,33,68,2,17,89,92,55,84,34,57,71,65,62,46,69,63,6,24,59,72,1,91,50,18,67,86,78,14,38,61,80,11,21,48,53,25,47,12,3]",20260920,7.740845029524919,59.92068177112064,0.0999823245578656,0.1367212367557608,3.1848473609977623,False,23.29445985547352,False,float64,1,2,1,PASS,PASS
1,R_COLUMN_PERMUTATION,"[59,6,79,54,24,77,56,91,58,81,73,80,98,25,3,28,29,92,99,7,72,96,10,74,8,21,0,48,1,47,39,86,4,78,85,94,71,89,18,95,62,49,83,34,30,5,69,41,46,87,84,2,52,14,11,36,66,13,51,35,75,33,16,37,63,68,32,53,88,65,31,26,55,27,23,45,64,22,15,50,57,61,38,67,19,93,90,12,76,9,97,82,20,44,43,40,17,42,70,60]",20260920,7.765330340953422,60.30035530413178,0.1002985818068878,0.1380650226078986,3.2161501265847394,False,23.29445985547352,False,float64,1,2,1,PASS,PASS
2,R_COLUMN_PERMUTATION,"[76,25,72,21,44,31,91,59,62,14,87,50,24,96,49,53,3,54,52,47,7,18,77,70,32,98,40,38,71,28,20,58,9,30,60,67,65,42,64,1,55,84,90,61,16,10,41,2,85,79,69,0,34,12,33,48,15,78,45,80,95,39,17,13,74,75,26,27,19,46,8,92,57,82,99,63,86,73,51,29,23,5,89,4,37,36,88,83,6,66,11,35,97,94,81,56,22,93,43,68]",20260920,7.75053252588491,60.07075443479992,0.1001074502258674,0.1357606206981687,3.16247032880766,False,23.29445985547352,False,float64,1,2,1,PASS,PASS
3,R_COLUMN_PERMUTATION,"[22,48,83,5,50,85,16,8,63,95,23,73,20,38,19,61,79,94,49,62,92,77,56,36,1,67,25,24,31,96,46,76,81,44,28,18,69,9,78,99,82,89,65,3,26,80,39,12,30,45,66,43,88,55,14,70,33,32,47,11,10,13,91,68,64,97,2,74,93,7,52,51,84,75,35,40,53,6,98,90,27,54,4,59,58,21,57,34,71,17,41,86,60,72,87,29,0,15,42,37]",20260920,7.771135996722365,60.390554679554114,0.1003735688344213,0.1375769394691794,3.2047804935037103,False,23.29445985547352,False,float64,1,2,1,PASS,PASS
4,R_COLUMN_PERMUTATION,"[7,46,2,33,80,71,98,44,55,3,93,96,14,35,89,67,54,95,88,69,22,40,94,63,83,6,29,41,16,61,50,70,15,8,21,78,99,13,65,81,75,72,18,48,38,37,73,25,34,39,47,19,32,64,59,45,36,20,97,4,11,90,12,84,82,30,31,58,53,17,52,28,56,0,91,43,76,87,62,79,24,5,57,26,1,85,74,68,27,42,23,77,9,51,92,66,49,60,10,86]",20260920,7.738829188371619,59.88947720679252,0.0999562875446354,0.1350463589796066,3.1458319878783114,False,23.29445985547352,False,float64,1,2,1,PASS,PASS
5,R_COLUMN_PERMUTATION,"[82,67,84,89,76,79,48,10,34,59,31,85,96,33,97,24,98,47,80,54,92,27,0,78,73,55,57,32,64,46,26,12,18,16,39,93,72,5,49,74,38,50,11,29,65,61,25,87,91,71,6,20,3,41,75,35,56,14,53,7,43,60,62,42,63,8,2,52,30,1,66,13,40,77,28,83,44,51,58,21,68,99,36,17,95,88,94,45,37,4,69,19,86,70,23,15,90,22,81,9]",20260920,7.765022343162333,60.295571989810256,0.1002946036449437,0.1380582685029147,3.2159927933573305,False,23.29445985547352,False,float64,1,2,1,PASS,PASS
6,R_COLUMN_PERMUTATION,"[52,29,96,42,22,7,6,64,2,10,5,46,51,38,78,30,80,15,74,92,20,40,68,91,99,37,36,23,63,83,86,11,75,28,24,84,54,41,48,62,18,27,56,73,12,4,70,34,94,76,59,14,85,67,57,90,81,47,39,61,72,13,16,19,55,21,60,87,49,1,58,98,95,9,44,82,93,33,17,50,32,26,89,0,53,31,43,71,97,79,35,66,8,65,3,69,25,45,77,88]",20260920,7.763862625831404,60.2775628727817,0.1002796245006598,0.1368820721391184,3.188593934378724,False,23.29445985547352,False,float64,1,2,1,PASS,PASS
7,R_COLUMN_PERMUTATION,"[16,63,80,78,9,60,13,7,38,86,6,72,96,17,8,74,79,85,73,19,15,21,53,65,42,31,88,92,89,61,25,1,93,58,10,2,64,52,76,48,12,44,97,55,51,5,41,95,11,67,14,66,28,29,84,68,26,57,39,24,36,43,90,71,62,3,46,83,91,94,30,18,82,54,27,45,34,70,50,35,69,59,49,87,75,37,77,22,99,56,33,81,40,32,4,98,20,23,47,0]",20260920,7.760534447469733,60.22589491036436,0.1002366370738513,0.1364978422953628,3.1796435077080853,False,23.29445985547352,False,float64,1,2,1,PASS,PASS
8,R_COLUMN_PERMUTATION,"[51,47,85,44,54,3,73,90,70,11,17,38,91,9,27,67,20,14,21,1,31,46,60,95,57,86,49,52,55,30,48,75,59,83,32,56,35,45,74,89,12,64,81,97,98,94,5,84,19,40,16,41,42,77,50,33,10,28,80,29,36,24,53,23,22,71,7,2,78,87,65,39,15,34,93,68,37,82,99,26,4,76,92,66,43,62,0,18,96,8,13,88,79,6,61,63,25,69,58,72]",20260920,7.761081950222052,60.234393038062535,0.1002437087304559,0.1389039820096833,3.235693232689983,False,23.29445985547352,False,float64,1,2,1,PASS,PASS
9,R_COLUMN_PERMUTATION,"[50,78,5,82,99,51,10,22,53,41,18,47,43,79,8,61,3,96,23,72,26,74,77,70,59,87,67,31,83,24,32,20,14,42,9,60,37,62,73,0,68,35,92,6,97,45,89,4,84,95,17,13,44,19,57,91,27,75,64,25,54,69,90,49,28,38,85,63,93,66,48,12,46,29,7,15,52,71,36,94,1,65,30,34,56,88,55,81,80,11,98,21,40,2,86,16,76,58,39,33]",20260920,7.753713431744216,60.12007198161066,0.1001485354511625,0.1369295850866571,3.189700722827779,False,23.29445985547352,False,float64,1,2,1,PASS,PASS
10,R_COLUMN_PERMUTATION,"[9,97,28,13,54,61,64,80,0,51,56,53,22,84,60,71,90,20,32,57,70,86,23,36,88,47,78,16,59,62,6,68,4,26,46,69,14,7,58,15,92,91,87,96,98,42,49,25,66,50,1,30,67,8,83,5,38,12,41,79,77,94,21,52,75,99,19,63,82,73,43,2,44,65,35,55,24,81,95,76,17,74,45,33,18,10,37,39,48,34,40,11,27,29,72,89,93,31,85,3]",20260920,7.770068556505271,60.37396537279191,0.1003597815600573,0.1376396832806805,3.2062420767019035,False,23.29445985547352,False,float64,1,2,1,PASS,PASS
11,R_COLUMN_PERMUTATION,"[94,5,69,15,63,22,76,59,42,44,33,54,43,82,20,96,98,34,72,57,18,10,70,30,77,7,95,62,89,45,13,1,31,47,2,81,51,46,58,23,14,56,74,90,35,50,93,73,67,71,48,16,68,86,55,83,26,84,60,8,80,92,11,27,49,53,4,39,97,24,64,52,17,79,6,61,65,41,3,9,75,99,36,38,32,25,91,0,37,87,19,66,29,28,78,88,40,21,85,12]",20260920,7.729660799082328,59.74765606887006,0.0998378667688547,0.1346695608131634,3.1370546781164856,False,23.29445985547352,False,float64,1,2,1,PASS,PASS
12,R_COLUMN_PERMUTATION,"[76,26,4,29,84,45,67,68,11,59,88,7,38,18,63,51,14,6,43,30,70,85,1,93,56,49,0,60,42,58,57,99,71,41,39,48,96,35,3,95,9,47,2,62,74,10,5,17,83,37,77,65,78,21,15,33,61,87,94,40,31,75,91,69,44,23,13,64,73,98,20,25,53,54,27,90,55,8,36,80,89,52,92,97,19,16,50,79,32,34,81,28,66,22,72,46,82,24,86,12]",20260920,7.749040841621901,60.047633965124255,0.1000881833293524,0.135751298406702,3.162253171063326,False,23.29445985547352,False,float64,1,2,1,PASS,PASS
13,R_COLUMN_PERMUTATION,"[94,65,99,60,76,86,48,88,64,58,89,0,84,70,47,50,41,14,40,69,10,4,45,32,54,25,21,5,71,90,12,36,78,79,8,27,67,44,26,22,42,98,31,56,96,7,91,62,74,3,33,43,55,13,11,46,9,95,80,59,49,39,24,81,6,37,97,15,2,82,51,57,66,77,75,35,34,87,1,17,29,83,72,93,68,38,92,28,20,16,18,85,63,53,23,19,52,73,30,61]",20260920,7.769956718757966,60.37222741137205,0.1003583370410279,0.138363160154074,3.22309507968553,False,23.29445985547352,False,float64,1,2,1,PASS,PASS
14,R_COLUMN_PERMUTATION,"[75,44,95,55,20,45,76,66,29,65,59,56,41,82,23,53,67,46,74,68,63,79,78,92,22,93,30,9,3,85,61,26,25,99,13,84,31,2,71,50,57,48,77,37,5,58,39,7,8,60,16,42,19,24,90,91,32,94,28,52,12,80,35,47,51,11,6,4,36,38,15,62,14,83,73,72,18,81,97,1,17,10,43,0,70,69,40,33,89,54,86,21,49,64,27,34,88,98,87,96]",20260920,7.75510347832054,60.14162995945933,0.1001664895747,0.1385491432386239,3.227427455182375,False,23.29445985547352,False,float64,1,2,1,PASS,PASS
15,R_COLUMN_PERMUTATION,"[2,76,78,62,32,16,49,6,24,9,71,50,34,1,88,28,38,31,41,65,70,14,83,25,95,30,36,56,39,0,12,4,96,86,5,66,55,18,91,17,85,58,33,82,54,68,29,37,87,43,60,20,3,67,27,15,35,23,45,19,11,52,74,40,80,57,63,48,94,10,26,69,98,77,89,93,51,81,61,64,72,21,79,46,84,44,99,75,92,7,59,42,90,47,97,13,73,22,53,8]",20260920,7.738653808857943,59.88676277335156,0.0999540223072627,0.1361984993843115,3.17267047628358,False,23.29445985547352,False,float64,1,2,1,PASS,PASS
16,R_COLUMN_PERMUTATION,"[49,10,78,91,51,26,2,40,47,77,62,13,9,97,0,4,61,95,72,74,75,59,1,44,14,35,24,79,93,18,65,39,80,57,50,64,94,83,15,22,25,90,99,30,76,36,21,27,5,7,20,19,71,70,89,86,31,87,43,23,68,88,48,45,96,55,34,58,32,98,69,52,8,67,29,28,60,66,6,82,11,92,17,81,73,33,41,3,85,12,54,53,42,37,84,16,63,56,38,46]",20260920,7.759794221312459,60.21440635711424,0.1002270761626561,0.1375618430301746,3.204428830111352,False,23.29445985547352,False,float64,1,2,1,PASS,PASS
17,R_COLUMN_PERMUTATION,"[20,77,44,3,91,24,89,13,83,94,9,27,70,69,74,64,99,54,97,52,67,65,60,76,57,12,34,26,85,84,37,6,49,28,59,53,81,21,32,11,1,71,2,35,40,14,82,41,18,92,30,25,62,0,10,75,80,72,31,19,56,36,16,87,79,4,78,51,61,68,47,17,93,90,66,5,98,88,45,55,38,46,73,96,15,22,58,86,63,7,43,42,33,23,8,29,48,50,95,39]",20260920,7.775704515986142,60.46158071992728,0.1004325767559128,0.1395039928368823,3.24967016081702,False,23.29445985547352,False,float64,1,2,1,PASS,PASS
18,R_COLUMN_PERMUTATION,"[76,86,92,7,51,52,37,43,98,67,74,71,34,73,10,20,83,97,11,69,44,61,8,13,38,80,85,56,70,88,15,23,89,33,90,32,6,26,41,62,84,68,78,40,64,31,27,79,59,14,81,77,91,72,17,16,94,45,29,4,39,42,57,75,49,21,3,87,9,35,82,1,60,63,95,96,25,12,50,36,58,28,93,2,24,66,65,18,48,99,46,19,5,0,30,22,53,54,55,47]",20260920,7.75025465985922,60.06644729266954,0.1001038612519171,0.1363562405125658,3.176344970663257,False,23.29445985547352,False,float64,1,2,1,PASS,PASS
19,R_COLUMN_PERMUTATION,"[15,63,69,75,83,23,50,2,34,97,27,45,65,49,8,10,95,92,96,59,30,42,72,73,33,94,52,78,9,28,20,68,54,6,18,44,43,64,61,3,87,14,22,32,76,29,17,48,60,85,57,77,39,13,55,31,47,5,98,81,84,66,74,38,90,21,11,40,62,67,70,53,41,4,16,19,56,7,35,86,12,71,82,37,80,46,51,24,0,79,1,89,26,88,58,36,91,99,93,25]",20260920,7.752037005270843,60.09407773108853,0.1001268823867854,0.1373717850351225,3.200001531775399,False,23.29445985547352,False,float64,1,2,1,PASS,PASS
-1,ORIGINAL_ALIGNMENT,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99]",20260920,4.396223250525886,19.326778868464388,0.0567825112357132,0.5428438090198556,12.570253534669758,False,23.156298968143847,False,float64,10,1,0,PASS,PASS
0,R_COLUMN_PERMUTATION,"[95,4,15,13,29,79,30,96,51,88,66,40,75,28,45,7,70,36,22,54,81,82,64,37,49,94,97,16,87,74,10,5,44,43,0,77,20,35,31,52,90,27,26,60,85,99,8,23,73,32,58,56,83,98,41,9,76,42,93,39,19,33,68,2,17,89,92,55,84,34,57,71,65,62,46,69,63,6,24,59,72,1,91,50,18,67,86,78,14,38,61,80,11,21,48,53,25,47,12,3]",20260920,4.390254384257105,19.274333558488728,0.0567054161482581,0.5417904830328867,12.545862403204588,False,23.156298968143844,False,float64,10,1,0,PASS,PASS
1,R_COLUMN_PERMUTATION,"[59,6,79,54,24,77,56,91,58,81,73,80,98,25,3,28,29,92,99,7,72,96,10,74,8,21,0,48,1,47,39,86,4,78,85,94,71,89,18,95,62,49,83,34,30,5,69,41,46,87,84,2,52,14,11,36,66,13,51,35,75,33,16,37,63,68,32,53,88,65,31,26,55,27,23,45,64,22,15,50,57,61,38,67,19,93,90,12,76,9,97,82,20,44,43,40,17,42,70,60]",20260920,4.395371581842733,19.31929134247069,0.0567715109102488,0.5422304315679897,12.55604998301403,False,23.156298968143844,False,float64,10,1,0,PASS,PASS
2,R_COLUMN_PERMUTATION,"[76,25,72,21,44,31,91,59,62,14,87,50,24,96,49,53,3,54,52,47,7,18,77,70,32,98,40,38,71,28,20,58,9,30,60,67,65,42,64,1,55,84,90,61,16,10,41,2,85,79,69,0,34,12,33,48,15,78,45,80,95,39,17,13,74,75,26,27,19,46,8,92,57,82,99,63,86,73,51,29,23,5,89,4,37,36,88,83,6,66,11,35,97,94,81,56,22,93,43,68]",20260920,4.409768299590547,19.4460564560737,0.0569574618369163,0.5428761775089392,12.571003069080124,False,23.156298968143844,False,float64,10,1,0,PASS,PASS
3,R_COLUMN_PERMUTATION,"[22,48,83,5,50,85,16,8,63,95,23,73,20,38,19,61,79,94,49,62,92,77,56,36,1,67,25,24,31,96,46,76,81,44,28,18,69,9,78,99,82,89,65,3,26,80,39,12,30,45,66,43,88,55,14,70,33,32,47,11,10,13,91,68,64,97,2,74,93,7,52,51,84,75,35,40,53,6,98,90,27,54,4,59,58,21,57,34,71,17,41,86,60,72,87,29,0,15,42,37]",20260920,4.390448370994905,19.27603689837181,0.0567079217203119,0.5417767509935715,12.545544419996764,False,23.156298968143844,False,float64,10,1,0,PASS,PASS
4,R_COLUMN_PERMUTATION,"[7,46,2,33,80,71,98,44,55,3,93,96,14,35,89,67,54,95,88,69,22,40,94,63,83,6,29,41,16,61,50,70,15,8,21,78,99,13,65,81,75,72,18,48,38,37,73,25,34,39,47,19,32,64,59,45,36,20,97,4,11,90,12,84,82,30,31,58,53,17,52,28,56,0,91,43,76,87,62,79,24,5,57,26,1,85,74,68,27,42,23,77,9,51,92,66,49,60,10,86]",20260920,4.38474742658857,19.226009994975083,0.0566342871659775,0.5417387826701574,12.544665214148468,False,23.156298968143844,False,float64,10,1,0,PASS,PASS
5,R_COLUMN_PERMUTATION,"[82,67,84,89,76,79,48,10,34,59,31,85,96,33,97,24,98,47,80,54,92,27,0,78,73,55,57,32,64,46,26,12,18,16,39,93,72,5,49,74,38,50,11,29,65,61,25,87,91,71,6,20,3,41,75,35,56,14,53,7,43,60,62,42,63,8,2,52,30,1,66,13,40,77,28,83,44,51,58,21,68,99,36,17,95,88,94,45,37,4,69,19,86,70,23,15,90,22,81,9]",20260920,4.387997754190257,19.25452429077874,0.0566762690565788,0.5414299329598365,12.537513397920057,False,23.156298968143844,False,float64,10,1,0,PASS,PASS
6,R_COLUMN_PERMUTATION,"[52,29,96,42,22,7,6,64,2,10,5,46,51,38,78,30,80,15,74,92,20,40,68,91,99,37,36,23,63,83,86,11,75,28,24,84,54,41,48,62,18,27,56,73,12,4,70,34,94,76,59,14,85,67,57,90,81,47,39,61,72,13,16,19,55,21,60,87,49,1,58,98,95,9,44,82,93,33,17,50,32,26,89,0,53,31,43,71,97,79,35,66,8,65,3,69,25,45,77,88]",20260920,4.382417199416018,19.205580509737334,0.0566041894791525,0.5429843594032434,12.57350816136757,False,23.156298968143844,False,float64,10,1,0,PASS,PASS
