arm,outer_K,request_index,request_sha256,current_target_new_nll,selected_target_new_nll,actual_selected_nll_decrease,local_parent_speed,selected_speed,fd_to_lp_speed_ratio,semantic_slope_sigma,local_kappa,current_to_entry_gradient_norm_ratio,semantic_to_kdc_direction_cosine,preservation_to_semantic_norm_ratio,pre_clamp_velocity_norm,post_clamp_actual_velocity_norm,clamp_hit,selection,nominal_nll_decrease,realized_demand_ratio,unmet_demand
LP-S,4,77,b413834a331862a731306abda170f203ac59c4af3e39d4bd2b6671b13fa2651c,5.241989612579346,2.5265817642211914,2.7154078483581543,3.9654133789739516,3.9654133789739516,1.0,5.214143980808137,0.0,0.6528887314829589,0.9997795765933779,0.02143196443129672,3.9654133789739516,3.9654133929562416,0,PRIMARY,,,
LP-S,4,78,62319418a997482ab3699f64675fd274c3b8fd81156833171d0938833ebbde03,0.6844365000724792,0.14302758872509003,0.5414089113473892,3.6489656193369124,3.6489656193369124,1.0,3.013457318296792,0.0,0.6007869310841542,0.9999005243520608,0.014430988005270963,3.6489656193369124,3.648965625139391,0,PRIMARY,,,
LP-S,4,79,f861df3f9c6e6a756af53dd86b9a6637d28dfec0707b093be1f1b66e0835538e,1.7875107526779175,1.2052028179168701,0.5823079347610474,2.2923258034632137,2.2923258034632137,1.0,2.4679246024070096,0.0,0.377421858186196,0.9999545532735641,0.010704267202341975,2.2923258034632137,2.2923257899934164,0,PRIMARY,,,
LP-S,4,80,c5da7945932414925468ad5192bc538d69616b204b0c19a08458be414ffd783d,0.28102704882621765,0.21395407617092133,0.06707297265529633,1.1086959513468002,1.1086959513468002,1.0,0.5497194904142813,0.0,0.18254215238018878,0.9908837413058553,0.13676690079980772,1.1086959513468002,1.1086959875435325,0,PRIMARY,,,
LP-S,4,81,589228d3143b3e0e5da484e7298376b1b8067cb8a493d947f96663047fd97310,0.08049583435058594,0.04501721262931824,0.0354786217212677,1.2386889420291816,1.2386889420291816,1.0,0.33077469792558584,0.0,0.20394495473071128,0.8870703223088283,0.5445257506128797,1.2386889420291816,1.2386889289732648,0,PRIMARY,,,
LP-S,4,82,2a475a8db1c123494579a717b4a26faaf206a116fa5e2625a04fd4d22e6f1fe6,0.8175395727157593,0.5448075532913208,0.2727320194244385,1.7288542333710457,1.7288542333710457,1.0,1.379937973846915,0.0,0.2846486203253366,0.9996524008991174,0.02670897556402994,1.7288542333710457,1.7288541930274999,0,PRIMARY,,,
LP-S,4,83,c5bb0823d9465b1daec7a2e191874ebc0e80430ac73333d7510aee66649f2711,0.9350693225860596,0.7012802958488464,0.23378902673721313,1.8153782009557173,1.8153782009557173,1.0,1.0897586184633612,0.0,0.2988944297884205,0.9946484323694097,0.10660387468870142,1.8153782009557173,1.8153782260828542,0,PRIMARY,,,
LP-S,4,84,3cdee578c9ea2f065dc37a81eef836ce67d8d7925897fa1b78b87f8ebf769bde,5.691251277923584,4.820211410522461,0.871039867401123,2.372271287545882,2.372271287545882,1.0,2.533499689352613,0.0,0.3905845478485864,0.9991857867673725,0.04193112219982685,2.372271287545882,2.3722712241798156,0,PRIMARY,,,
LP-S,4,85,c2a511b461d586287863e69ded39d72e773ee7ff59c54b951a1fc191530a9230,0.07778855413198471,0.05210170894861221,0.025686845183372498,0.5610015248798768,0.5610015248798768,1.0,0.43550755226509646,0.0,0.0923665552451434,0.9806012199580638,0.20521405548111052,0.5610015248798768,0.5610015032616666,0,PRIMARY,,,
LP-S,4,86,3e85fe2dc398bc4391de8657ba293c4c2da08fa360ff4e648e41a041f0e4caa8,3.752516508102417,3.0091309547424316,0.7433855533599854,2.30384273068703,2.30384273068703,1.0,2.5838814013421882,0.0,0.379318072095598,0.9998452117444971,0.018006349861642738,2.30384273068703,2.3038427155054126,0,PRIMARY,,,
LP-S,4,87,0d37408f349a9e1575f9996b4666d8be3c1a4b030ef6385556f20138f0e45d77,8.047714233398438,3.7279133796691895,4.319800853729248,7.290914493400975,7.290914493400975,1.0,4.118859110526715,0.0,1.200418584399632,0.9997959326462426,0.020862454732431552,7.290914493400975,7.290914504833682,0,PRIMARY,,,
LP-S,4,88,cad93aa25aedcacddc439835622bc76cd6fca8de2ba3a8c308395f1f1077074d,2.6133615970611572,0.8485198020935059,1.7648417949676514,3.955949407178537,3.955949407178537,1.0,2.9323556547964644,0.0,0.6513305281004141,0.9996425263604114,0.026763941465255604,3.955949407178537,3.955949400172168,0,PRIMARY,,,
LP-S,4,89,93d42cde8e8fd31026407a218569f7f6e8f3966169613fa62ecac7505fffc82b,3.9420623779296875,1.8628363609313965,2.079226016998291,4.484506309857026,4.484506309857026,1.0,4.845526555167282,0.0,0.738355211967198,0.9998515018651416,0.017628330201604515,4.484506309857026,4.484506294661464,0,PRIMARY,,,
LP-S,4,90,ff1c1d9405055ee8e382e7231c176b6bfdaa8fe6d7949fc5d436643c5ad7ca6c,4.907034873962402,1.1510393619537354,3.755995512008667,10.119868421116404,10.119868421116404,1.0,6.0982766441447716,0.0,1.6661940193349385,0.9917394970154018,0.12933996344123563,10.119868421116404,10.11986838289469,0,PRIMARY,,,
LP-S,4,91,33d7d08444cf56ef400978ca49e87be35361a5b7e9d51181355ebe6914d6ed92,0.5457758903503418,0.2199230194091797,0.3258528709411621,2.392464061075184,2.392464061075184,1.0,1.4833652861281876,0.0,0.3939092035741594,0.9987151253342802,0.05222330792482931,2.392464061075184,2.3924640834754483,0,PRIMARY,,,
LP-S,4,92,719bc0576defaa23049b37c5031acb62bc8db10d464ac03f6da1299e2cd3a5b7,10.252860069274902,7.992575645446777,2.260284423828125,12.069264857268974,12.069264857268974,1.0,2.127143732556,0.0,1.9871539911516327,0.9998637538646861,0.017266769375486858,12.069264857268974,12.069264892306805,0,PRIMARY,,,
LP-S,4,93,9ca8ef6d615cff61f4b47ea671a3b6ee00e045b5353a561638eae765a2c6c5ff,0.9458551406860352,0.1788983941078186,0.7669567465782166,3.855771896575506,3.855771896575506,1.0,2.303621931924942,0.0,0.6348367198716115,0.9996776686743257,0.02554022846428778,3.855771896575506,3.8557718504980465,0,PRIMARY,,,
LP-S,4,94,5be41b224968c5352077e3540871e2fe58f711f7d4c62e7adf253619a971f328,3.5786867141723633,2.1856164932250977,1.3930702209472656,4.9477699607948065,4.9477699607948065,1.0,2.2848901371068924,0.0,0.8146296349584254,0.999494048133204,0.03205469849460974,4.9477699607948065,4.947769974825071,0,PRIMARY,,,
LP-S,4,95,dbf463ad5bb621bfe8a9a2c2319e02df1ad94daa27c797d0294c20d6f80a83f2,3.1899070739746094,1.0567365884780884,2.133170485496521,12.331249727048249,12.331249727048249,1.0,4.840170800767577,0.0,2.030288704471789,0.9958930252125594,0.099770666711082,12.331249727048249,12.331249737176288,0,PRIMARY,,,
LP-S,4,96,c6d164c926536dfcf140503cf8c1f3ba3f16534a36f08de1199bc1f118a10e43,0.8012577891349792,0.6546842455863953,0.14657354354858398,0.7627907989278527,0.7627907989278527,1.0,1.7040547842692702,0.0,0.1255903154358499,0.999471931884935,0.03314133918402039,0.7627907989278527,0.7627907925082136,0,PRIMARY,,,
LP-S,4,97,bec2d64187af6c88f13d2db08996689e9e0dd634593dcaa26ba2380288b964d1,3.335618495941162,2.5377931594848633,0.7978253364562988,10.795038749960769,10.795038749960769,1.0,3.661204563647729,0.0,1.7773579907562942,0.9910869420447408,0.1623285900702435,10.795038749960769,10.795038756874263,0,PRIMARY,,,
LP-S,4,98,c7f5868b37621703d985c03ffc002fca966f236b80fa46fa2649ad61e8f5f82f,1.333695888519287,0.3007436692714691,1.032952219247818,5.728877364536134,5.728877364536134,1.0,3.207384373838538,0.0,0.9432357027859819,0.9997864881726306,0.02130895403207417,5.728877364536134,5.728877326705818,0,PRIMARY,,,
LP-S,4,99,d9adf170517c84e347c8b92c76d199c5006909274e4ea6d0c61da2f5ed455049,5.173563003540039,1.5535968542099,3.619966149330139,8.542837441691551,8.542837441691551,1.0,5.5092904246376255,0.0,1.406542462923323,0.9996182658540952,0.028097939975009666,8.542837441691551,8.542837427028557,0,PRIMARY,,,
LP-S,5,0,285a3add6f31d8546b0d76689a016bc0f9f7d8e58c95f54e87bba48ad5cabc65,5.7645063400268555,3.358996868133545,2.4055094718933105,4.221388944499155,4.221388944499155,1.0,3.9806458119511485,0.0,0.6950340379855611,0.9999255376291076,0.012642094398624001,4.221388944499155,4.2213889226291,0,PRIMARY,,,
LP-S,5,1,6abbaf2496b409f11036390da3b47c9272a243b8a164ca3d9f9a65fafbec985d,0.1965237855911255,0.09162139892578125,0.10490238666534424,1.309207640473892,1.309207640473892,1.0,0.8324475419077678,0.0,0.21555556355589003,0.9858032497755463,0.17175868689351492,1.309207640473892,1.3092076087634326,0,PRIMARY,,,
LP-S,5,2,9e6706cd1a722d31b1dbfa3eba84ea86ef6cdb2c3c17d63b21f5cc7e76ef6e7d,1.6811130046844482,0.9924046397209167,0.6887083649635315,2.0049673365706746,2.0049673365706746,1.0,3.140503550890844,0.0,0.3301094882009756,0.9994317757480611,0.033895492069660575,2.0049673365706746,2.004967408014116,0,PRIMARY,,,
LP-S,5,3,90537afae22e47988418137733b2bba6fe78ac3f2cf3e8a710430cb784b35dc9,1.0548094511032104,1.0032843351364136,0.051525115966796875,2.267023677098611,2.267023677098611,1.0,0.24738581224941664,0.0,0.37325596888103507,0.1669952650089959,5.905257362162709,2.267023677098611,2.267023659743889,0,PRIMARY,,,
LP-S,5,4,a77982960263f0dfb48efd2b8425a460b3d20430fb61ce562f7e2ffbbd3561fd,1.059511423110962,0.8142718076705933,0.24523961544036865,1.2352259456945232,1.2352259456945232,1.0,1.4803514390226211,0.0,0.20337478686471974,0.9997121142720481,0.0255529991441956,1.2352259456945232,1.2352259573792252,0,PRIMARY,,,
LP-S,5,5,cc987485b7f9961ef45a3aeb9301abf629d197b349e59b58ed6f5592212f16a5,0.5127092599868774,0.3809501826763153,0.13175907731056213,1.2599711041898531,1.2599711041898531,1.0,0.9341906048809052,0.0,0.20744897373916396,0.998804310616118,0.050001370353449495,1.2599711041898531,1.2599711029314453,0,PRIMARY,,,
LP-S,5,6,042d6957cbf51889a68f9ec05692ae02395bbfb258ab0b145b56d98b06844fc8,1.8847007751464844,0.6766194701194763,1.208081305027008,4.387490036852815,4.387490036852815,1.0,3.392858946522371,0.0,0.7223818882903326,0.9908350380304554,0.13655448514905885,4.387490036852815,4.3874900549776665,0,PRIMARY,,,
LP-S,5,7,05dcb1cec09134d2efacd122ce09e701a8db7624e92b7aacd3194a7f4fdb415c,0.15524935722351074,0.08821567893028259,0.06703367829322815,0.7965434649080285,0.7965434649080285,1.0,0.8357489927463491,0.0,0.13114755075280612,0.9431313019918689,0.36076099166564457,0.7965434649080285,0.7965434483521106,0,PRIMARY,,,
LP-S,5,8,db99bc188dd5a31df5e5c30a1acc5379a51ae45dff15346ebc2be90a1d016ffb,0.5623269081115723,0.12845897674560547,0.4338679313659668,5.924642619731263,5.924642619731263,1.0,2.503427144738625,0.0,0.9754676334619835,0.928823455751413,0.40882533711114305,5.924642619731263,5.924642631616448,0,PRIMARY,,,
LP-S,5,9,4042d278f9a0433f41f891fcbc391eee910a5adfea1cc73f3792d75698ffdd46,0.09523272514343262,0.04609234258532524,0.049140382558107376,1.3192728275463614,1.3192728275463614,1.0,0.428357919948876,0.0,0.21721275451982003,0.9175558104965963,0.43421867347904497,1.3192728275463614,1.3192728258841666,0,PRIMARY,,,
LP-S,5,10,77f07216c6ca6c39ab0274107bf776c38abd63ae8c1ca02ea59fcdab0f36e4e4,1.416630506515503,0.5666539669036865,0.8499765396118164,2.8238173298178464,2.8238173298178464,1.0,2.6853666786638155,0.0,0.46492971557013524,0.997065020091588,0.07785153705972049,2.8238173298178464,2.823817336592771,0,PRIMARY,,,
LP-S,5,11,8d67adfeef800f3ba3b181a61828d73e1a8c5712ee92223ca71ce23e8fee6253,0.7535711526870728,0.30189722776412964,0.4516739249229431,4.473790782357176,4.473790782357176,1.0,3.769938633391176,0.0,0.7365909451712961,0.9985914023016663,0.05725738864973194,4.473790782357176,4.473790765578929,0,PRIMARY,,,
LP-S,5,12,6346c3ea243517cbad25c3a69368e9e4e406b1dc74740054f1cb5fffd458cc0c,4.783285140991211,1.5939147472381592,3.1893703937530518,6.723561139398175,6.723561139398175,1.0,6.426294213840169,0.0,1.1070062270495578,0.999565998230111,0.02947355715516191,6.723561139398175,6.723561155323776,0,PRIMARY,,,
LP-S,5,13,2089e9a0a34cd6b112042624259e5a1dfb017b6f95b70d028c2452eef4371262,0.032326385378837585,0.02663353458046913,0.005692850798368454,0.23539244566393774,0.23539244566393774,1.0,0.21469695918933304,0.0,0.03875638188570529,0.9619402091509172,0.29720697040842003,0.23539244566393774,0.23539245348337648,0,PRIMARY,,,
LP-S,5,14,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892,0.20409893989562988,0.09184977412223816,0.11224916577339172,1.3343488181919323,1.3343488181919323,1.0,0.8938535438781496,0.0,0.21969495333939956,0.9973903182690665,0.07278660327217593,1.3343488181919323,1.334348836325236,0,PRIMARY,,,
LP-S,5,15,0cbdcd102101aa2847555821e9cb9856e3e26f89510271de286f5bf4667c4094,0.38371413946151733,0.02530677616596222,0.3584073632955551,5.5476447592906455,5.5476447592906455,1.0,1.5861167717836635,0.0,0.913396512155951,0.9954652183994895,0.09558117187388278,5.5476447592906455,5.369521397952975,1,PRIMARY,,,
LP-S,5,16,28380ae63c22bfe558c51b74c37ea0f21b0d2a56d51d9668b669a7da0368ae22,0.4311543107032776,0.24273598194122314,0.18841832876205444,1.103668987659328,1.103668987659328,1.0,1.7107216339790066,0.0,0.1817144838292818,0.9994295174072977,0.03587491087185803,1.103668987659328,1.1036689891835516,0,PRIMARY,,,
LP-S,5,17,5fb850b2455f7b7e5f6079f0dce941715ca198eff1276c7a4d63f6aaeb20d520,1.791635274887085,0.06687413901090622,1.7247611358761787,8.19063973634369,8.19063973634369,1.0,5.601130074255684,0.0,1.348554583451527,0.999187590172947,0.0408306235007259,8.19063973634369,8.190639678226354,0,PRIMARY,,,
LP-S,5,18,85a4eedb16a30908dfc36bf358b5d34dc472310148a017735bbdad65a96f977c,5.963106155395508,2.5032477378845215,3.4598584175109863,6.8933300083425415,6.8933300083425415,1.0,9.496504055903273,0.0,1.1349579614331902,0.9996645676714428,0.026547071394658096,6.8933300083425415,6.893330043851925,0,PRIMARY,,,
LP-S,5,19,cf6f2bb990d5607be73e905f76a5a18c2756098f9d34cb16b4de12fe91ac1d3d,2.853435516357422,0.40919893980026245,2.4442365765571594,4.80524330585648,4.80524330585648,1.0,4.509590778375609,0.0,0.7911632171976449,0.9999181447241569,0.013425147606837651,4.80524330585648,4.805243293485956,0,PRIMARY,,,
LP-S,5,20,d62d3daaa98597827218b56a25f7ae3bb2b223eaaf78b7acf4945a97a6ef323f,0.3302902281284332,0.2272682636976242,0.10302196443080902,1.2753962280379745,1.2753962280379745,1.0,0.7724769494063891,0.0,0.20998865588064403,0.9857786007650612,0.17273488536925022,1.2753962280379745,1.275396252408958,0,PRIMARY,,,
LP-S,5,21,c4c0883e808830f850159906afcefc21c16dcd760fd4acf68e0181ad9745b79a,1.3563016653060913,0.3137185573577881,1.0425831079483032,4.277858416551736,4.277858416551736,1.0,2.881419415421907,0.0,0.7043315004320775,0.9998466750092312,0.018095032588854566,4.277858416551736,4.277858403742468,0,PRIMARY,,,
LP-S,5,22,2d7a05de733521918b9b3c10f95568ee42e8fa4bbeb9911964758f2e95f6e9e4,0.2265247106552124,0.14131030440330505,0.08521440625190735,1.2441371637208913,1.2441371637208913,1.0,0.6729106636954488,0.0,0.20484198165052692,0.9742305466971338,0.23575828233882337,1.2441371637208913,1.244137195761728,0,PRIMARY,,,
LP-S,5,23,7ad81b264c5bf8e0448ecd9bcdb6f342989288fde3543b7704f2c1ec659b7185,0.10332965850830078,0.06790854781866074,0.035421110689640045,0.5795098932351769,0.5795098932351769,1.0,0.6137720036501506,0.0,0.09541388070215231,0.9935646403918452,0.11440727638175058,0.5795098932351769,0.5795098889169934,0,PRIMARY,,,
LP-S,5,24,b11185489a6e191b8145c5e43c46e1ac11afecedbb8858886ba16fb0915c52d5,8.246171951293945,3.5145890712738037,4.731582880020142,15.660388408880802,15.660388408880802,1.0,6.960244747100341,0.0,2.5784174676513003,0.9999937697204999,0.0036805702668167763,15.660388408880802,15.660388381291725,0,PRIMARY,,,
LP-S,5,25,472026d0a81e0abea282876d5064eede5f410d0102c44d94d070ebf92420c771,3.431208372116089,1.9700188636779785,1.4611895084381104,4.313162760834872,4.313162760834872,1.0,2.9012723023635645,0.0,0.7101442130932789,0.9998465146751265,0.01788130060669828,4.313162760834872,4.313162715276247,0,PRIMARY,,,
LP-S,5,26,34da1f2e8dc9670ec41d7784fa8d025678bc1009ebfcc9577823787902857e92,1.2795321941375732,0.6601513624191284,0.6193808317184448,6.02771828765949,6.02771828765949,1.0,1.951121557192,0.0,0.9924386111757484,0.9313343223550239,0.4196848946491403,6.02771828765949,6.027718300996501,0,PRIMARY,,,
LP-S,5,27,9a6dd76f564eabe6d772c906c071d9d837193dc7543a04dc4a666f2c4bfaf5fc,0.11027123779058456,0.07329677790403366,0.0369744598865509,0.8368448157968236,0.8368448157968236,1.0,0.43137861208997536,0.0,0.13778299965665863,0.9934747495392923,0.12070130865909658,0.8368448157968236,0.8368448451637629,0,PRIMARY,,,
LP-S,5,28,c36d70eb53ba78389390e289afb5dd9f925d5772a413bd1a75bd67a4b4a12428,0.15516304969787598,0.11376321315765381,0.04139983654022217,0.5932126912642313,0.5932126912642313,1.0,0.6330054347005941,0.0,0.09766998909942397,0.9865807406489848,0.17143737054326763,0.5932126912642313,0.5932127028102465,0,PRIMARY,,,
LP-S,5,29,63e9e046e3468bc2aaa15480bfe629a10c7ed43491d17ef3a0eceed9d49c6365,1.1760804653167725,0.3752586245536804,0.800821840763092,4.462400432282018,4.462400432282018,1.0,2.9716916651727674,0.0,0.7347155716601379,0.9966689237033706,0.08189639905235321,4.462400432282018,4.462400428289421,0,PRIMARY,,,
LP-S,5,30,94bd4b37a5d07ad36fd1f8d54bbc8b2908a74560edcbbcfa2e8cd869eebaf856,4.1395063400268555,1.151644229888916,2.9878621101379395,5.152179699994292,5.152179699994292,1.0,5.923511318075664,0.0,0.8482848437788606,0.9999264138633821,0.012540845341441342,5.152179699994292,5.152179693059793,0,PRIMARY,,,
LP-S,5,31,53a3ee42de862f325a85838efdb208f2f0d6da19694bc8ccc8241fd530598eea,2.255767583847046,0.3878771960735321,1.8678903877735138,4.911582878063219,4.911582878063219,1.0,3.906813237575144,0.0,0.8086715831028529,0.9994615324450927,0.033086167107870434,4.911582878063219,4.911582871711481,0,PRIMARY,,,
LP-S,5,32,569f1a97c3971140f8e826932006d0d697bae8da7872d2105db2e6eab60839d6,0.07533566653728485,0.05253545194864273,0.02280021458864212,0.7083497751810435,0.7083497751810435,1.0,0.30101181848101044,0.0,0.11662682852092854,0.9613829151931725,0.28627522157217605,0.7083497751810435,0.7083497716189332,0,PRIMARY,,,
LP-S,5,33,93140396d3eb2d8f451a94d46170ab2af2e1f02d91529583cd73ad449bfb207e,0.38263237476348877,0.22636477649211884,0.15626759827136993,1.3806886958584008,1.3806886958584008,1.0,1.014574023592322,0.0,0.2273246204271134,0.9982545820906958,0.06116729343699519,1.3806886958584008,1.3806886704919932,0,PRIMARY,,,
LP-S,5,34,e558da6313163140b0e184e8308f584bc1635823d3d2f9b3340fe9126e729a14,0.6105411052703857,0.4786345958709717,0.13190650939941406,1.2302796653644703,1.2302796653644703,1.0,0.9579821282567517,0.0,0.20256040249123392,0.9997423185059862,0.0231674518249819,1.2302796653644703,1.2302797052234735,0,PRIMARY,,,
LP-S,5,35,7412f9b677bdd6da6ceaf7b352a8013e66884fca96673ccdef4c91ded318ed24,0.3355066776275635,0.23121923208236694,0.10428744554519653,1.348282311818786,1.348282311818786,1.0,0.7184984486459591,0.0,0.22198904480219617,0.9954111567098209,0.101111328804238,1.348282311818786,1.3482823217478006,0,PRIMARY,,,
LP-S,5,36,23c1238dd9069718d334ae7f722280560776c5e930ea2fdbe0f4b20ca542081e,2.7197024822235107,2.2007503509521484,0.5189521312713623,30.33796400420275,30.33796400420275,1.0,7.7493082128620925,0.0,4.995018915179214,0.9994760599621694,0.03238670332144805,30.33796400420275,22.256224087723947,1,RESCUE,,,
LP-S,5,37,35bf1daae2dea57e75a545d92be2a5b950f31eba85989d792f9f262e54660b84,9.020902633666992,6.424709320068359,2.596193313598633,10.435025283441313,10.435025283441313,1.0,4.224579953742012,0.0,1.7180832788891847,0.9999394945399332,0.011306567155603141,10.435025283441313,10.435025272956663,0,PRIMARY,,,
LP-S,5,38,82e5ab0c97a6d3bf7b7c62e0fd42a5e8a875b906ce593c077f599ad5435d28ea,0.4497213363647461,0.17124006152153015,0.27848127484321594,2.042400195687537,2.042400195687537,1.0,1.8305963309702045,0.0,0.3362726519291695,0.9987707082128522,0.04985283235248321,2.042400195687537,2.0424001882283696,0,PRIMARY,,,
LP-S,5,39,eca5f60936dfc2d99bd2d8d8059966c1e2abd050a28822126da716e6255c6720,0.07157094776630402,0.062017690390348434,0.009553257375955582,0.1751824624408812,0.1751824624408812,1.0,0.46526223058205884,0.0,0.02884305991590768,0.9952882113312513,0.09859997811956213,0.1751824624408812,0.17518246593747577,0,PRIMARY,,,
LP-S,5,40,c26d9f7b75c14056267c2567ba556e5b76ebfdac6a2231a6d3f1fc8bfa91ec2d,1.676868200302124,1.4822282791137695,0.1946399211883545,0.7910950342040813,0.7910950342040813,1.0,2.0226389957053814,0.0,0.13025048941999925,0.9997446312361454,0.022822587444071275,0.7910950342040813,0.7910950340244233,0,PRIMARY,,,
LP-S,5,41,a61a8732e7087bac9df081e4cfb0319a07f61ccb3987494c7f24ded194e18d42,0.7383451461791992,0.30968642234802246,0.42865872383117676,8.399624544575037,8.399624544575037,1.0,3.3629516451199404,0.0,1.38296305825742,0.9961563451853291,0.08806485564475777,8.399624544575037,8.399624549304189,0,PRIMARY,,,
LP-S,5,42,c95165b3bb5e2754faaa370e60fd0e96d24767b8eda1af67c1f801d7f4671c79,0.2894194722175598,0.030516892671585083,0.25890257954597473,2.879341868613611,2.879341868613611,1.0,1.449424855912761,0.0,0.47407159870715226,0.999478273016432,0.03301138755072602,2.879341868613611,2.8793418167172025,0,PRIMARY,,,
LP-S,5,43,b60dce4b4fb7c58f26743b14e89bf6f65fd42fa8a116dc3a52707814fd0496fe,0.29834601283073425,0.2402937114238739,0.05805230140686035,0.9887799088328033,0.9887799088328033,1.0,0.49643338958034655,0.0,0.16279847740886044,0.9896993129133232,0.15869449397135219,0.9887799088328033,0.9887799106620985,0,PRIMARY,,,
LP-S,5,44,6a691cf16b423bb1d5a6ce4bf3417dd2d707fdac2436c48131dec1cd89b48a6b,0.016378872096538544,0.013412508182227612,0.002966363914310932,0.2145971267582113,0.2145971267582113,1.0,0.12248748937745652,0.0,0.03533251958344603,0.9059410368651644,0.4774837969113307,0.2145971267582113,0.21459713370115133,0,PRIMARY,,,
LP-S,5,45,2a8f1b4955bc1a289af449ade95dfac602e09ca669c961f5c2f949575e94e148,0.625893771648407,0.2823154926300049,0.3435782790184021,2.220701160405996,2.220701160405996,1.0,1.5134499555971592,0.0,0.3656291602050715,0.9977799584187909,0.06675252121111132,2.220701160405996,2.220701134009252,0,PRIMARY,,,
LP-S,5,46,fc11f308500869e6b6107573e91176f8fb98c2b06cc9eb7d8107d0fb1af68f64,2.892881393432617,2.129293441772461,0.7635879516601562,2.2201527867627746,2.2201527867627746,1.0,3.2772005104851756,0.0,0.36553887277773917,0.999874812145552,0.016755444452701784,2.2201527867627746,2.2201527347896737,0,PRIMARY,,,
LP-S,5,47,409ab50440c393003452ca14f7a848b9b9c4c26eaf347918e74bd2328b526d48,6.536466121673584,4.559335231781006,1.9771308898925781,44.03321472277098,44.03321472277098,1.0,12.992860699296564,0.0,7.249884679338372,0.9997129229381717,0.024435308462795218,44.03321472277098,27.59477277249606,1,RESCUE,,,
LP-S,5,48,55b3125b46809bfd09b46805671031439ad32c9f96657b2e9a2e1d248c8bbb80,0.5476650595664978,0.036446746438741684,0.5112183131277561,4.8817053213615225,4.8817053213615225,1.0,2.0955773073626736,0.0,0.803752368324843,0.9971047551039093,0.07642291166444397,4.8817053213615225,4.881705313569233,0,PRIMARY,,,
LP-S,5,49,81c8c31e8abdcc2afdc5f07178b0a29d0dd009dcb1c5ad3746b934b567eccdeb,0.6241472959518433,0.0575517863035202,0.5665955096483231,3.77792178425792,3.77792178425792,1.0,2.6184594465003608,0.0,0.6220190244085494,0.9938828509576574,0.11305400528112412,3.77792178425792,3.77792179022158,0,PRIMARY,,,
LP-S,5,50,65fe8c1ae82c41f795ca50b2a0707d66874e1ae73ea6a6a34e23cc47f17c9e67,0.6745303869247437,0.01849137246608734,0.6560390144586563,19.33204531466967,19.33204531466967,1.0,3.3732158240975574,0.0,3.1829404241662216,0.9618379593943329,0.28902853581447785,19.33204531466967,17.479399448674155,1,PRIMARY,,,
LP-S,5,51,2f7b6e27f3bba670acf943b4dec2a696193b1ce72e53248761d42a7b1a19ccf6,2.817905902862549,2.197422981262207,0.6204829216003418,3.3591904446902086,3.3591904446902086,1.0,1.4601952338740014,0.0,0.553076660272667,0.9987632393177566,0.05088936239420081,3.3591904446902086,3.359190405828439,0,PRIMARY,,,
LP-S,5,52,97e557fa2d1959dfc82a211736e5b608f395a1f440583abd5d70d65a2fbf5cfe,0.056570328772068024,0.046859726309776306,0.009710602462291718,0.3426263258816704,0.3426263258816704,1.0,0.24296717179640462,0.0,0.05641199186538079,0.961904326501235,0.28913602681399725,0.3426263258816704,0.3426263358906672,0,PRIMARY,,,
LP-S,5,53,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,4.170328140258789,1.9135351181030273,2.2567930221557617,19.350813270311594,19.350813270311594,1.0,12.715317403827937,0.0,3.186030489584505,0.9998892479460177,0.015207824727377446,19.350813270311594,19.350813299968223,0,PRIMARY,,,
LP-S,5,54,2cb95a1a83adc4008a17e6b41b7af19fb47a468500652815384202b87b26ccb4,1.6756395101547241,0.3088616728782654,1.3667778372764587,6.479878761165791,6.479878761165791,1.0,4.31338133676315,0.0,1.0668849424307858,0.9931162430102277,0.1183506069668837,6.479878761165791,6.479878795106031,0,PRIMARY,,,
LP-S,5,55,39cb134a7460153810c2e46692d13f26ce9cef48815e15c399b48c97a18eb027,2.679293155670166,1.4822925329208374,1.1970006227493286,5.104337236675776,5.104337236675776,1.0,2.3381497549854244,0.0,0.8404077822465936,0.999823516984173,0.0190766930455949,5.104337236675776,5.104337283984521,0,PRIMARY,,,
LP-S,5,56,50d6505f4bf83bb005d91ac06d26b044492e5bbdd5ebf7ac3ad402fb8cc9e12c,0.23773543536663055,0.015020887367427349,0.2227145479992032,7.049634766808393,7.049634766808393,1.0,1.8905200991625022,0.0,1.1606928863266748,0.8515513725269178,0.6402615958530634,7.049634766808393,6.716762052482023,1,PRIMARY,,,
LP-S,5,57,48f8e5c9758bc1ecd0a5d87381377f2e938e3fbd115904598f843ea205a1cb29,0.17970538139343262,0.07837940007448196,0.10132598131895065,1.3624262026742717,1.3624262026742717,1.0,1.0227974951463334,0.0,0.22431777728891142,0.9871173947781218,0.1637202498662483,1.3624262026742717,1.3624261521843202,0,PRIMARY,,,
LP-S,5,58,5222c50191326e7119d973b8926c803a0ac65079d8f3f3217e939a2eed376d81,1.052027702331543,0.10616004467010498,0.945867657661438,9.117761103910206,9.117761103910206,1.0,6.38383496000214,0.0,1.5012012398659138,0.9992294632159505,0.03965204634831555,9.117761103910206,9.117761115253593,0,PRIMARY,,,
