cell,arm,scope,request_n,RS_num,RS_den,RS_rate,PS_num,PS_den,PS_rate,PS_strict_num,PS_strict_den,PS_strict_rate,NS_num,NS_den,NS_rate,rewrite_acc_num,rewrite_acc_den,rewrite_acc_rate,rephrase_acc_num,rephrase_acc_den,rephrase_acc_rate,neighborhood_true_acc_num,neighborhood_true_acc_den,neighborhood_true_acc_rate,PP_num,PP_den,PP_rate,rewrite_target_new_nll_n,rewrite_target_new_nll_mean,rewrite_target_new_nll_median,rewrite_target_new_nll_q25,rewrite_target_new_nll_q75,rewrite_target_new_nll_p90,rewrite_target_new_nll_max,rewrite_target_true_nll_n,rewrite_target_true_nll_mean,rewrite_target_true_nll_median,rewrite_target_true_nll_q25,rewrite_target_true_nll_q75,rewrite_target_true_nll_p90,rewrite_target_true_nll_max,rewrite_margin_true_minus_new_n,rewrite_margin_true_minus_new_mean,rewrite_margin_true_minus_new_median,rewrite_margin_true_minus_new_q25,rewrite_margin_true_minus_new_q75,rewrite_margin_true_minus_new_p90,rewrite_margin_true_minus_new_max,rephrase_target_new_nll_mean_n,rephrase_target_new_nll_mean_mean,rephrase_target_new_nll_mean_median,rephrase_target_new_nll_mean_q25,rephrase_target_new_nll_mean_q75,rephrase_target_new_nll_mean_p90,rephrase_target_new_nll_mean_max,rephrase_target_new_nll_max_n,rephrase_target_new_nll_max_mean,rephrase_target_new_nll_max_median,rephrase_target_new_nll_max_q25,rephrase_target_new_nll_max_q75,rephrase_target_new_nll_max_p90,rephrase_target_new_nll_max_max,rephrase_target_true_nll_mean_n,rephrase_target_true_nll_mean_mean,rephrase_target_true_nll_mean_median,rephrase_target_true_nll_mean_q25,rephrase_target_true_nll_mean_q75,rephrase_target_true_nll_mean_p90,rephrase_target_true_nll_mean_max,rephrase_target_true_nll_max_n,rephrase_target_true_nll_max_mean,rephrase_target_true_nll_max_median,rephrase_target_true_nll_max_q25,rephrase_target_true_nll_max_q75,rephrase_target_true_nll_max_p90,rephrase_target_true_nll_max_max,rephrase_margin_true_minus_new_mean_n,rephrase_margin_true_minus_new_mean_mean,rephrase_margin_true_minus_new_mean_median,rephrase_margin_true_minus_new_mean_q25,rephrase_margin_true_minus_new_mean_q75,rephrase_margin_true_minus_new_mean_p90,rephrase_margin_true_minus_new_mean_max,locality_target_true_nll_mean_n,locality_target_true_nll_mean_mean,locality_target_true_nll_mean_median,locality_target_true_nll_mean_q25,locality_target_true_nll_mean_q75,locality_target_true_nll_mean_p90,locality_target_true_nll_mean_max,locality_target_new_nll_mean_n,locality_target_new_nll_mean_mean,locality_target_new_nll_mean_median,locality_target_new_nll_mean_q25,locality_target_new_nll_mean_q75,locality_target_new_nll_mean_p90,locality_target_new_nll_mean_max,locality_target_true_minus_new_nll_mean_n,locality_target_true_minus_new_nll_mean_mean,locality_target_true_minus_new_nll_mean_median,locality_target_true_minus_new_nll_mean_q25,locality_target_true_minus_new_nll_mean_q75,locality_target_true_minus_new_nll_mean_p90,locality_target_true_minus_new_nll_mean_max
LA,O,ONLINE_AT_EDIT_TIME_10_BATCHES,1000,1000,1000,1,1911,2000,0.95550000000000002,931,1000,0.93100000000000005,8186,10000,0.81859999999999999,1000,1000,1,1453,2000,0.72650000000000003,2185,10000,0.2185,8550,10100,0.84653465346534651,1000,0.0014683988905580918,0.00072947354055941105,0.00033265526872128248,0.0015001959109213203,0.0033229393884539609,0.034764714539051056,1000,15.182957122802735,14.962100982666016,12.136423110961914,17.835715770721436,20.791074562072755,30.067626953125,1000,15.181488723912176,14.961765167448903,12.135829232895048,17.835302979357948,20.790712162459386,30.067340891750064,1000,1.3581160061237569,0.37011345778591931,0.027887573465704918,2.1616168487817049,3.7585484825074675,16.269378185272217,1000,2.1437509949588276,0.61969846487045288,0.040782669559121132,3.5402230024337769,6.1478725433349615,18.649713516235352,1000,10.456055448444676,10.384293556213379,7.9915752708911896,13.030662417411804,15.272994422912598,23.504236221313477,1000,11.906829743983224,11.895135879516602,9.2711639404296875,14.553607940673828,17.0898588180542,25.319728851318359,1000,9.0979394423209197,9.2261629656422883,6.3083703939337283,12.106237183324993,14.761074390797877,23.503526622618665,1000,4.7261736882769201,4.4841762661933897,2.9809629093855619,6.2963824450969694,7.7453981280326847,13.715834379196167,1000,9.3060549194171411,9.3324570655822754,7.0516628742218019,11.394831228256226,13.429604415893554,18.80583038330078,1000,-4.5798812311402219,-4.4352402091026306,-7.0445206383476036,-2.1869129978120325,0.11004866063594843,8.4970805588178333
LA,O,FINAL_W10_CURRENT_B10_ONLY,100,100,100,1,193,200,0.96499999999999997,93,100,0.93000000000000005,832,1000,0.83199999999999996,100,100,1,157,200,0.78500000000000003,224,1000,0.224,852,1000,0.85199999999999998,100,0.0019025140644589556,0.0010112773161381483,0.00036706743412651122,0.001969241799088195,0.0039010627428069716,0.012228281237185001,100,14.721890597343444,14.529409408569336,12.287726879119873,16.754117488861084,20.186603927612303,25.327823638916016,100,14.719988083278986,14.52848777248073,12.285584393364843,16.751856207449237,20.18396398188197,25.327566656720592,100,1.0938066585992783,0.1757384289521724,0.018960403322125785,1.6429910925216973,3.5883831992745407,8.0103821754455566,100,1.7199390235618921,0.28271235525608063,0.032061929814517498,2.7912657260894775,6.251058578491218,10.745090484619141,100,10.588992675542832,10.642664670944214,8.0782594084739685,13.170843839645386,15.179828166961673,19.053184509277344,100,11.95286833524704,12.341455459594727,9.724400520324707,14.257879257202148,17.102873039245608,21.426265716552734,100,9.4951860169435527,9.3939376287162304,6.6531046837335452,12.934325327165425,14.796016329916895,18.480232027359307,100,4.8193586483647808,4.7085434287786487,2.9900073625147345,6.5402938254177574,7.7934132081270242,11.339802408218384,100,9.5004563195302634,9.4328100025653843,7.6083828330039971,11.537158417701722,13.486770162582399,16.522409820556639,100,-4.6810976711654808,-4.1092316672205929,-6.7921357578597963,-2.2978821294382215,-0.57693882102146743,4.445970693323761
LA,QCL,ONLINE_AT_EDIT_TIME_10_BATCHES,1000,1000,1000,1,1849,2000,0.92449999999999999,884,1000,0.88400000000000001,8228,10000,0.82279999999999998,999,1000,0.999,1321,2000,0.66049999999999998,2086,10000,0.20860000000000001,8694,10100,0.86079207920792078,1000,0.0057090416673063376,0.0012045993353240192,0.00056492222938686609,0.0024653656873852015,0.0045773249585181492,2.5847172737121582,1000,14.273357095241547,13.897195339202881,11.20500659942627,16.961838245391846,19.758473587036132,26.598394393920898,1000,14.267648053574241,13.893890548177296,11.202418584070983,16.961308888494386,19.757514047922449,26.598026581690647,1000,1.7621689227209791,0.81077183922752738,0.066426525241695344,2.7581309189554304,4.783772969245911,13.750924587249756,1000,2.725355994099198,1.3155311346054077,0.10707556642591953,4.532257080078125,7.3206554889678959,17.481983184814453,1000,9.4105361823160205,9.3101165294647217,6.8624052107334137,11.79017186164856,14.334338092803955,21.979437828063965,1000,10.941983253296465,10.913137912750244,8.1312315464019775,13.70130443572998,16.343832778930665,24.510122299194336,1000,7.6483672595950409,7.5920029240660369,4.7079488930758089,10.640875606273767,13.543900615605526,21.977279041922884,1000,4.7456729653589127,4.4668285995721817,3.1020430237054821,6.2123491674661633,7.7268594145774845,13.779746532440186,1000,9.3735589645981925,9.4206981658935547,7.1410261034965519,11.39064314365387,13.519768085479736,18.59116439819336,1000,-4.6278859992392798,-4.5919876366853716,-7.0999313577078285,-2.2399502277374266,0.05841081317165004,6.1560511112213137
LA,QCL,FINAL_W10_CURRENT_B10_ONLY,100,100,100,1,185,200,0.92500000000000004,87,100,0.87,835,1000,0.83499999999999996,100,100,1,142,200,0.70999999999999996,212,1000,0.21199999999999999,879,1000,0.879,100,0.0040003810307462119,0.0013913364382460713,0.00060849738656543195,0.0023550645564682782,0.004034838918596519,0.19134986400604248,100,14.642026071548463,14.490786552429199,11.182556629180908,17.764626026153564,19.80078849792481,26.116605758666992,100,14.638025690517715,14.485203697811812,11.181003323799814,17.763429428610834,19.800292266465846,26.115297815646045,100,1.6837833405074707,0.3000041376799345,0.047159420675598085,3.0959487315267324,5.4698016350856058,9.2565994262695312,100,2.5215276004257614,0.50459828972816467,0.06678240280598402,4.1465167999267578,7.9400359153747573,11.625020980834961,100,9.5599190325662491,9.0081578493118286,6.4608830213546753,11.722447276115417,15.820782756805421,21.348428726196289,100,11.113250148296355,10.929815769195557,8.0230400562286377,13.743558168411255,17.457107734680182,23.024209976196289,100,7.8761356920587788,7.4587702658027411,4.3712377548217773,11.335152846411802,15.264439091831447,21.331961968448013,100,4.8375530197126801,4.6286780327558521,3.3087786078453063,6.200602263212204,7.7309861797094355,11.439044189453124,100,9.6130068981170194,9.4640142679214474,7.4894473195075992,11.723916888237,13.589270730018617,17.717972564697266,100,-4.7754538784043392,-4.5507020041346546,-7.0578412532806398,-2.7763142555952074,-0.74651151129742965,3.9294976852834225
LA,NQFIX,ONLINE_AT_EDIT_TIME_10_BATCHES,1000,1000,1000,1,1958,2000,0.97899999999999998,968,1000,0.96799999999999997,7585,10000,0.75849999999999995,1000,1000,1,1546,2000,0.77300000000000002,1968,10000,0.1968,7648,10100,0.75722772277227723,1000,0.0066187888811737143,0.0011481604888103902,0.0004593866688082926,0.0037141820066608489,0.0095984379760921026,1.3945612907409668,1000,14.618683522462845,14.326084613800049,11.617777347564697,17.418207168579102,20.483492660522462,31.263118743896484,1000,14.612064733581672,14.321319716051221,11.615011457935907,17.417496718815528,20.482903436955532,31.263085485057672,1000,1.0575267456542605,0.19993310057907365,0.024756012600846589,1.4655821453779936,3.1195300932973624,14.150431156158447,1000,1.6884722367176146,0.33090119063854218,0.038341144099831581,2.4573260545730591,5.1756573200225837,16.618701934814453,1000,10.933600352257491,10.81222140789032,8.2499417066574097,13.183392524719238,16.274544620513918,25.770771026611328,1000,12.239952468514442,12.01537036895752,9.3841886520385742,14.730261325836182,17.666474151611329,26.806524276733398,1000,9.8760736066032297,9.854167589917779,6.8621990657411516,12.630091888800962,15.786625212698709,25.764964605914429,1000,4.9065775745297779,4.5818822264671333,3.0965244639664888,6.4346443772315984,8.2499609041213997,15.536320018768311,1000,8.3466315989797675,8.1779862523078926,5.9415848699864,10.633290326595306,12.572476725578309,17.570535564422606,1000,-3.4400540244499891,-3.399238258600235,-6.1031504392623903,-1.0044287115335464,1.8847259974479678,10.282589342794381
LA,NQFIX,FINAL_W10_CURRENT_B10_ONLY,100,100,100,1,198,200,0.98999999999999999,98,100,0.97999999999999998,735,1000,0.73499999999999999,100,100,1,173,200,0.86499999999999999,173,1000,0.17299999999999999,687,1000,0.68700000000000006,100,0.024744528664014068,0.0047295554541051388,0.0013643646379932761,0.011344033759087324,0.021985094994306613,1.3945612907409668,100,13.841477482318878,13.583611965179443,11.170800924301147,16.298847198486328,19.358157920837403,25.114213943481445,100,13.816732953654864,13.575532838236541,11.0856000125641,16.296991373732453,19.356931819731837,25.113631537300535,100,0.61847713353015932,0.10238108597695827,0.02068128774408251,0.43313129572197795,1.905784787156154,6.3902146816253662,100,1.0160443891247268,0.16083355247974396,0.025722104590386152,0.77789776027202606,3.4781494140625027,10.864895820617676,100,11.620348390340805,11.378720045089722,9.1787252426147461,13.718988418579102,16.755787181854256,21.713154792785645,100,12.649348087310791,12.244061946868896,9.9223904609680176,14.812896966934204,18.289816474914556,24.624496459960938,100,11.001871256810645,11.025001508882269,8.4880140074528754,13.130350085033569,16.754516511421578,21.704334076377563,100,5.0319413779791216,4.8097878221422432,3.5131688445806502,6.5109121382236479,8.0310035085678138,10.996064758300781,100,7.6127978299854178,7.434864258766174,5.2595951408147812,9.8760305523872365,11.648318533897401,16.869385147094725,100,-2.5808564520062975,-2.078888022899628,-5.0018050163984293,-0.52922598421573641,2.1037586857005959,7.9418010068126019
LA,ORBFH,ONLINE_AT_EDIT_TIME_10_BATCHES,1000,1000,1000,1,1852,2000,0.92600000000000005,886,1000,0.88600000000000001,8200,10000,0.81999999999999995,999,1000,0.999,1315,2000,0.65749999999999997,2080,10000,0.20799999999999999,8663,10100,0.85772277227722771,1000,0.005246870912471422,0.0010444429935887456,0.00049584728549234569,0.0021547985961660743,0.0038487748242914681,2.7799336910247803,1000,14.483793217658997,14.169403553009033,11.341648578643799,17.069081783294678,19.886806678771972,27.847576141357422,1000,14.478546346746525,14.167589408782078,11.332165353174787,17.068270642193966,19.88475038817851,27.846728922275361,1000,1.7398839353994864,0.78455009683966637,0.062258471734821796,2.6871219982567709,4.7234920347342273,13.922167778015137,1000,2.6958526541430037,1.3206120133399963,0.096287533640861511,4.3461019992828369,7.5771006584167484,17.482955932617188,1000,9.4660047391010451,9.3891303539276123,6.8010260462760925,11.967862129211426,14.197870588302612,21.599464416503906,1000,11.014895466424525,10.898998737335205,8.2059895992279053,13.759416341781616,16.168283653259277,24.190994262695312,1000,7.7261208037015585,7.6924010692164302,4.7017873264849186,10.758765308710281,13.649656020596741,21.594917442213045,1000,4.7631254947590866,4.5026680171489719,3.1156813099980356,6.2438251942396166,7.7935832524299622,13.660537433624267,1000,9.3448807708508586,9.382351350784301,7.1240894079208372,11.417400646209716,13.518253364562989,18.502230453491212,1000,-4.5817552760917737,-4.4900225371122353,-7.0017186610260982,-2.1585051540285347,0.14388743042945862,6.208490252494812
LA,ORBFH,FINAL_W10_CURRENT_B10_ONLY,100,100,100,1,189,200,0.94499999999999995,91,100,0.91000000000000003,834,1000,0.83399999999999996,100,100,1,141,200,0.70499999999999996,198,1000,0.19800000000000001,852,1000,0.85199999999999998,100,0.0016812027326886891,0.00098204042296856642,0.00048631510435370728,0.0018594549619592726,0.0032054016832262283,0.029864389449357986,100,15.207253408432006,14.565889358520508,11.303539514541626,18.292772769927979,20.397671318054208,26.428630828857422,100,15.205572205699319,14.565540851326659,11.30194168833259,18.292315907798184,20.39611248441507,26.428514129773248,100,1.614717110685906,0.2784398952499032,0.027233008004259318,2.848720446228981,5.0989833869040062,8.8190577030181885,100,2.4049712727533188,0.51422148942947388,0.045984945259988308,3.960551917552948,8.3753889083862312,10.971159934997559,100,9.840584787726403,9.4239505529403687,6.5826172232627869,12.321453809738159,16.67611026763916,21.160011291503906,100,11.395207035541535,10.777074337005615,8.1780853271484375,13.725852727890015,18.238677787780762,23.26045036315918,100,8.2258676770404957,7.7619329979643226,4.5659217828215333,11.53433705389034,16.413806652629866,21.158834271045635,100,4.9530736202728001,4.6109756091609597,3.4850712545216087,6.4520855933427814,7.8104573845863356,11.454846954345703,100,9.5706873590215125,9.4631723880767815,7.4021547481417658,11.56897805929184,13.594594116210938,17.007944965362547,100,-4.6176137387487106,-4.2957397272810338,-6.7921638399362561,-2.4949126884341242,-0.7257449402194438,4.2209869163110856
LA,JAC,ONLINE_AT_EDIT_TIME_10_BATCHES,1000,918,1000,0.91800000000000004,1699,2000,0.84950000000000003,807,1000,0.80700000000000005,8120,10000,0.81200000000000006,903,1000,0.90300000000000002,1195,2000,0.59750000000000003,2023,10000,0.20230000000000001,8668,10100,0.8582178217821782,1000,0.95917801758013954,0.0011856677010655403,0.00055092295224312693,0.0027907851617783308,0.29882763624191339,17.48457145690918,1000,13.534120693490374,13.573783874511719,10.669832468032837,16.854651927947998,19.804061126708984,27.715484619140625,1000,12.574942675910235,13.572905405657366,10.589435521629639,16.854572423611899,19.804022851059564,27.715073431638302,1000,2.4840046625503236,1.1513065360486507,0.098059261217713356,3.6725823432207108,7.0584460496902484,15.744476318359375,1000,3.4900070365875728,1.8442478179931641,0.15666677057743073,5.7172592878341675,9.6211751937866214,18.320987701416016,1000,8.9605964480843401,9.0695676803588867,6.2882489562034607,11.595482707023621,13.668084716796875,23.434243202209473,1000,10.457978152893483,10.648678779602051,7.5887347459793091,13.205549478530884,16.066685485839844,24.735660552978516,1000,6.4765917855340156,7.0879972057155101,3.4051053375005722,10.477287317859009,13.158469806046924,23.42652200566954,1000,4.8396423794991019,4.5841253770515324,3.1284871540963648,6.2678886115550991,7.8947791385650632,15.381426048278808,1000,9.2582546558745431,9.3211625576019284,6.9957085974514488,11.337878882884979,13.424695892333984,18.418784904479981,1000,-4.4186122763754421,-4.2299019442056309,-6.8795440942703863,-1.9580816805362702,0.24417288303375287,6.5086581707000732
LA,JAC,FINAL_W10_CURRENT_B10_ONLY,100,100,100,1,185,200,0.92500000000000004,88,100,0.88,825,1000,0.82499999999999996,100,100,1,140,200,0.69999999999999996,197,1000,0.19700000000000001,863,1000,0.86299999999999999,100,0.0019478313316358253,0.0010256866225972772,0.0005289999462547712,0.0022005942300893366,0.0038933655014261625,0.027447585016489029,100,15.109035801887511,14.675591468811035,12.329519510269165,17.747383117675781,19.875466537475589,25.400844573974609,100,15.107087970555876,14.674616668933595,12.327888621926832,17.744066373848909,19.875145464812526,25.400038209918421,100,1.5446730416871288,0.30579066462814808,0.058194137061946094,2.7279071360826492,4.3797922402620362,9.0909461975097656,100,2.3128493080916814,0.57334986329078674,0.09025191143155098,3.62489253282547,7.6222557067871106,11.99933910369873,100,9.8048546919226638,9.6263995170593262,6.9463393986225128,12.039638876914978,15.424802732467652,22.452139854431152,100,11.497742941379547,11.493378162384033,8.4649198055267334,13.67217230796814,17.67239608764649,23.63807487487793,100,8.2601816502355359,7.6476791677996516,5.4715288560837507,11.538680445424689,15.159314313903453,22.442531959852204,100,4.976592391510378,4.6079058811068538,3.5780300182756037,6.2993694931268687,7.7191452169418353,11.456183338165284,100,9.4016939920198652,9.3193033099174496,7.3688619673252109,11.478266274929048,13.400733299255371,17.335625743865968,100,-4.4251016005094863,-4.0980546385049816,-6.8560319737996913,-2.0435912750661371,-0.54224149814806855,3.2113056376576425
QM,O,ONLINE_AT_EDIT_TIME_10_BATCHES,1000,1000,1000,1,1957,2000,0.97850000000000004,965,1000,0.96499999999999997,7686,10000,0.76859999999999995,994,1000,0.99399999999999999,1385,2000,0.6925,1361,10000,0.1361,8467,10100,0.83831683168316828,1000,0.038332807494574808,0.0090391943231225014,0.0028000869788229465,0.025810612831264734,0.061239345744252216,4.6221489906311035,1000,14.660066905736922,14.472849369049072,11.311103582382202,17.620108604431152,20.583946037292481,31.641477584838867,1000,14.621734098242348,14.455256987654138,11.283963404479437,17.595222042466048,20.582532528426963,31.640728158527054,1000,1.5398759338433783,0.617247074842453,0.10605777334421873,2.5232909929254674,4.3651256766170263,10.942170143127441,1000,2.4403425846391475,1.0380547046661377,0.15466294437646866,4.113674521446228,6.7245744228363042,15.122859954833984,1000,11.894981657270343,11.771218538284302,9.292219877243042,14.324938654899597,17.186591100692748,27.946394920349121,1000,13.36484144937992,13.150331974029541,10.455688953399658,15.974646806716919,19.277158546447755,28.467300415039062,1000,10.355105723426965,10.134060650598258,7.2350483536720276,13.264649911317974,16.563191957725213,27.945646418680553,1000,5.6896470176455098,5.3649989797733726,3.8278010547161103,7.3780033200979229,9.1325747013092045,16.433323478698732,1000,8.8964250299241439,8.9138096123933792,6.8622112393379213,10.738363206386566,12.587227354049684,16.966141605377196,1000,-3.2067780122786327,-3.200194624066353,-5.3199361279606823,-1.0557211309671404,1.1840587890148169,13.08153094574809
QM,O,FINAL_W10_CURRENT_B10_ONLY,100,100,100,1,184,200,0.92000000000000004,88,100,0.88,739,1000,0.73899999999999999,99,100,0.98999999999999999,129,200,0.64500000000000002,125,1000,0.125,750,1000,0.75,100,0.040246198579261545,0.013992570340633392,0.0043284543789923191,0.029854551423341036,0.082242366671562248,1.3725073337554932,100,13.832868592739105,13.743206977844238,10.433426141738892,17.426835536956787,19.121995544433602,24.004112243652344,100,13.792622394159844,13.727354525588453,10.401356986956671,17.412019632058218,19.102830904209995,24.000537474406883,100,1.7428445583573193,0.99612224102020264,0.16328915787744336,2.4196840897202492,4.2862483263015871,9.6010956764221191,100,2.6655909819807859,1.6683548092842102,0.20586586371064186,4.0573663711547852,7.0394164562225363,12.152270317077637,100,10.488029648959637,10.37755274772644,8.0734660029411316,12.505425333976746,16.336254596710205,21.383931159973145,100,12.008067919015884,11.569231033325195,9.5167794227600098,14.470591306686401,18.792093658447271,23.705869674682617,100,8.7451850906023179,8.9955659657716751,5.83479980006814,11.427588239632314,14.898437454889077,21.174905445193872,100,5.9618616651147605,5.5319200187921522,4.2517941951751705,7.4565379798412321,9.2561319559812567,14.246096992492676,100,8.6382628462587014,8.7642219066619873,6.6930920422077183,10.212688493728638,12.075448360443119,15.35510425567627,100,-2.6764011811439419,-2.5021477937698364,-4.905895660817623,-0.52873171269893648,1.2643649947340603,4.4216058254241943
QM,QCL,ONLINE_AT_EDIT_TIME_10_BATCHES,1000,1000,1000,1,1960,2000,0.97999999999999998,965,1000,0.96499999999999997,7634,10000,0.76339999999999997,998,1000,0.998,1362,2000,0.68100000000000005,1363,10000,0.1363,8652,10100,0.85663366336633662,1000,0.036030590682617915,0.0099165057763457298,0.0028520643245428801,0.027315123006701469,0.059221365302801136,6.6433391571044922,1000,14.808555360794067,14.771257877349854,11.555093050003052,17.769720077514648,20.663393402099612,29.862716674804688,1000,14.772524770111449,14.754000524524599,11.494180459470954,17.766058060369687,20.649154565662322,29.862354344222695,1000,1.5734753563866908,0.76446070289239287,0.11606130960717564,2.4463039841502905,4.3304944381117831,12.553221702575684,1000,2.4457208775801846,1.2519877552986145,0.17603771761059761,4.13399338722229,6.5745354175567634,15.972940444946289,1000,11.664341969408095,11.540070533752441,8.8367714881896973,14.16446852684021,16.922279500961306,25.895759582519531,1000,13.076360340297223,12.975443840026855,9.9947044849395752,15.605471849441528,18.527767753601076,27.490995407104492,1000,10.090866613021404,9.9681687941774726,6.7820087627042085,13.098340593278408,16.190939890220761,25.879842635942623,1000,5.5774400175025693,5.286208667233586,3.7896644979715344,7.1476240992546085,8.8884956908226016,14.263805317878724,1000,8.7230130364508724,8.7060165882110603,6.7233320713043216,10.5838507771492,12.54731107711792,16.90916290283203,1000,-3.1455730189483049,-3.0612853467464447,-5.2870887100696562,-1.0058407917618752,1.2073572111129764,10.689566913247109
QM,QCL,FINAL_W10_CURRENT_B10_ONLY,100,100,100,1,192,200,0.95999999999999996,93,100,0.93000000000000005,722,1000,0.72199999999999998,100,100,1,124,200,0.62,111,1000,0.111,851,1000,0.85099999999999998,100,0.039723281122860499,0.020859845913946629,0.0061290087178349495,0.050615650601685047,0.0959463305771351,0.3289148211479187,100,13.225649232864379,13.190212249755859,9.9445538520812988,16.209820747375488,18.820288467407227,21.677783966064453,100,13.185925951741519,13.159016385674477,9.8693852082360536,16.204476078390144,18.801006758787846,21.675497406162322,100,1.8940839131231768,1.0220419354736805,0.1426670690998435,2.9391583204269409,5.0365070611238494,12.553221702575684,100,2.8096690113982188,1.7806649804115295,0.22486797720193863,4.4883911609649658,7.3055353641510026,14.07484245300293,100,10.501493175700308,10.378896236419678,7.9205516278743744,13.171945333480835,14.984223413467415,20.781431198120117,100,11.905220508575439,11.94170093536377,9.2405617237091064,14.354744434356689,17.300815010070803,24.115800857543945,100,8.6074092625771303,8.4675902118906379,5.7368114651180804,11.688021575566381,14.278672285913494,18.488612423825543,100,5.7877089288625871,5.3542863726615906,4.2442733265459536,7.4066058635711673,8.9065377688407903,12.41515064239502,100,8.3575656504668299,8.1525095820426934,6.5668420732021326,10.39867423772812,12.343294677734375,14.651861572265625,100,-2.5698567216042418,-2.5169682972133156,-4.7411527011543519,-0.5271373569965363,1.9770486330986023,3.9995794488117098
QM,NQFIX,ONLINE_AT_EDIT_TIME_10_BATCHES,1000,993,1000,0.99299999999999999,1913,2000,0.95650000000000002,933,1000,0.93300000000000005,7167,10000,0.7167,960,1000,0.95999999999999996,1293,2000,0.64649999999999996,1109,10000,0.1109,7086,10100,0.70158415841584154,1000,0.21920441540725824,0.012756120879203081,0.0034673231421038508,0.041693286038935184,0.23132804632186893,9.1301536560058594,1000,13.673464166402816,13.432719230651855,10.110446929931641,17.02872896194458,20.139517784118652,33.222187042236328,1000,13.454259750995559,13.396121017169207,9.9334601378068328,16.953707794426009,20.138440037728287,33.220915411133319,1000,1.8387965179712829,0.9513057834119536,0.14365622773766518,2.8825709521770477,5.0012327909469612,10.840724945068359,1000,2.7897510509644343,1.4779414534568787,0.23762932419776917,4.5290815830230713,7.3312374114990249,20.769073486328125,1000,11.35763196994923,11.140782594680786,8.4939769506454468,13.979663491249084,16.593713426589964,26.296418190002441,1000,12.7729237639606,12.546700954437256,9.748178243637085,15.5579514503479,18.480513572692871,27.959651947021484,1000,9.5188354519779477,9.3938484022582998,6.1959083676338196,12.774061740376055,15.996003484586256,26.261725932825357,1000,6.0859154888336784,5.8163866579532622,4.1522755801677702,7.8338791608810423,9.5922086238861084,16.443270492553712,1000,8.5962481531356527,8.5713958978652958,6.7221355140209198,10.335540175437927,12.243735604286195,16.962865638732911,1000,-2.5103326643019774,-2.555285951029509,-4.7492788195610043,-0.218692983686924,1.8839996480941774,13.399387264065444
QM,NQFIX,FINAL_W10_CURRENT_B10_ONLY,100,96,100,0.95999999999999996,166,200,0.82999999999999996,76,100,0.76000000000000001,673,1000,0.67300000000000004,85,100,0.84999999999999998,90,200,0.45000000000000001,103,1000,0.10299999999999999,479,1000,0.47899999999999998,100,0.66595328079289173,0.085366096347570419,0.017005592584609985,0.38637794554233551,2.2584036350250254,8.8596887588500977,100,10.13318644285202,9.9739232063293457,6.5300998687744141,13.629358053207397,15.928306388854983,21.092529296875,100,9.467233162059129,9.5936996154487133,5.5073895752429962,13.585054477676749,15.925901730230546,21.082008940167725,100,2.9556488344035459,2.374995231628418,1.023390150628984,4.6966533958911896,5.9104040324687963,9.714388370513916,100,4.3131716627627608,3.6357337236404419,1.8592165112495422,6.9767191410064697,8.3699779510498082,11.503328323364258,100,7.9767369163036346,7.9157400131225586,5.6341203153133392,10.299807786941528,12.401800775527954,14.803629398345947,100,9.1724847722053529,8.9920902252197266,6.2952467203140259,11.994110107421875,14.063770580291751,18.516786575317383,100,5.0210880819000883,4.9212151654064655,2.0556749776005745,7.9418006632477045,10.830825000442571,14.746452944353223,100,6.3940440851300959,6.1120866656303399,4.5473637677729126,8.0655859768390652,9.7599129676818883,14.6090238571167,100,7.8867871561411302,7.9675194978713995,5.8787235617637634,9.7921851873397827,11.176555414199832,14.165186119079589,100,-1.4927430710110352,-1.7443872928619384,-3.9616143077611925,0.49331416152417662,2.6099630177021029,13.307693607895635
QM,ORBFH,ONLINE_AT_EDIT_TIME_10_BATCHES,1000,1000,1000,1,1964,2000,0.98199999999999998,971,1000,0.97099999999999997,7389,10000,0.7389,996,1000,0.996,1397,2000,0.69850000000000001,1317,10000,0.13170000000000001,8237,10100,0.81554455445544549,1000,0.039397620695948717,0.010274553671479225,0.0032149673788808286,0.027244971599429846,0.058955116569995893,4.2150812149047852,1000,14.529032779693603,14.556382179260254,10.91669487953186,17.564210414886475,20.530029106140137,31.321386337280273,1000,14.489635158997654,14.545624668244272,10.879860325687332,17.554760734899901,20.529946716235646,31.321115768805612,1000,1.5334097325569529,0.64760562032461166,0.10298566054552794,2.2865322902798653,4.4541368126869205,9.7249369621276855,1000,2.3902359225241163,1.0690059065818787,0.15409403294324875,3.7779881358146667,6.9454367160797128,14.997646331787109,1000,11.840203992307186,11.72016167640686,9.0631049871444702,14.542983174324036,16.893080806732179,27.633283615112305,1000,13.319321634948254,13.113908290863037,10.266337633132935,16.027159214019775,19.190954399108886,31.823675155639648,1000,10.306794259750234,10.118541634059511,6.926563773304224,13.33567653564387,16.252295788214543,27.62125579387066,1000,5.7694785082687634,5.4342325001955034,3.8962357074022291,7.3617514073848724,9.4125799417495717,16.457330989837647,1000,8.6153608849464405,8.5663991451263435,6.5851000964641573,10.488424444198609,12.48434741973877,17.015564823150633,1000,-2.8458823766776766,-2.7562540426850317,-5.1215826085768645,-0.44251333475112914,1.6383758383989342,12.841500523220748
