cell,arm,stage,category,scope,unit,nll_new_n,nll_new_mean,nll_new_median,nll_new_q25,nll_new_q75,nll_new_p90,nll_new_max,nll_true_n,nll_true_mean,nll_true_median,nll_true_q25,nll_true_q75,nll_true_p90,nll_true_max,margin_true_minus_new_n,margin_true_minus_new_mean,margin_true_minus_new_median,margin_true_minus_new_q25,margin_true_minus_new_q75,margin_true_minus_new_p90,margin_true_minus_new_max
QM,O,ENTRY_CURRENT_COHORT,rephrase,B10_ONLY,request_cluster,100,9.4561750990897409,9.4891626834869385,7.3450748920440674,11.919051051139832,13.521669626235967,17.914031982421875,100,6.0493091837177051,5.3341077864170074,2.9716859310865402,8.0733245611190796,10.705883073806763,17.049543380737305,100,-3.4068659153720362,-3.3232139348983765,-6.0909072645008564,-0.95789898000657558,1.600740492343911,9.16274094581604
QM,O,ENTRY_CURRENT_COHORT,locality,ALL_BATCH_ENDPOINTS,prompt,10000,9.4405110811603254,9.3289046287536621,6.9492329359054565,11.848333358764648,14.163679504394532,23.477428436279297,10000,5.5619904165938499,5.0379586219787598,2.716719388961792,7.9975355863571167,10.537980937957766,24.571388244628906,10000,-3.878520664566476,-3.7360563278198242,-6.9148042127490044,-0.77372956275939941,1.6870885372161866,17.53931350260973
QM,O,ENTRY_CURRENT_COHORT,locality,ALL_BATCH_ENDPOINTS,request_cluster,1000,9.4405110811603254,9.3283700227737434,7.4281217515468594,11.230610746145249,13.116354928016664,17.060065746307373,1000,5.5619904165938499,5.2105377376079556,3.8211863934993744,7.1308912575244907,8.8053010249137884,13.412794542312621,1000,-3.878520664566476,-3.8202450335025788,-6.1315048471093174,-1.5842488974332809,0.48631363391876264,6.5885939180850981
QM,O,ENTRY_CURRENT_COHORT,locality,B10_ONLY,prompt,1000,9.1698653388097888,9.1321887969970703,6.7522716522216797,11.655080795288086,13.864398574829101,23.477428436279297,1000,5.9330859324727205,5.5999078750610352,3.0165843963623047,8.3978438377380371,10.861390781402587,24.571388244628906,1000,-3.2367794063370674,-3.2598409652709961,-6.2659558802843094,-0.42091727256774902,2.5224078178405769,11.77235621213913
QM,O,ENTRY_CURRENT_COHORT,locality,B10_ONLY,request_cluster,100,9.1698653388097888,9.024470400810241,7.1838365793228149,11.103370559215545,12.96781234741211,16.70856342315674,100,5.9330859324727188,5.5420387906022368,4.2872571825981138,7.2734502434730528,9.1400599396228817,13.412794542312621,100,-3.2367794063370674,-3.2441643085330725,-5.4457029476761818,-1.1941697001457214,0.77029330134391794,4.3820913314819334
QM,O,IMMEDIATE_POST,rewrite,ALL_BATCH_ENDPOINTS,prompt,1000,0.038332807494574808,0.0090391943231225014,0.0028000869788229465,0.025810612831264734,0.061239345744252216,4.6221489906311035,1000,14.660066905736922,14.472849369049072,11.311103582382202,17.620108604431152,20.583946037292481,31.641477584838867,1000,14.621734098242348,14.455256987654138,11.283963404479437,17.595222042466048,20.582532528426963,31.640728158527054
QM,O,IMMEDIATE_POST,rewrite,ALL_BATCH_ENDPOINTS,request_cluster,1000,0.038332807494574808,0.0090391943231225014,0.0028000869788229465,0.025810612831264734,0.061239345744252216,4.6221489906311035,1000,14.660066905736922,14.472849369049072,11.311103582382202,17.620108604431152,20.583946037292481,31.641477584838867,1000,14.621734098242348,14.455256987654138,11.283963404479437,17.595222042466048,20.582532528426963,31.640728158527054
QM,O,IMMEDIATE_POST,rewrite,B10_ONLY,prompt,100,0.040246198579261545,0.013992570340633392,0.0043284543789923191,0.029854551423341036,0.082242366671562248,1.3725073337554932,100,13.832868592739105,13.743206977844238,10.433426141738892,17.426835536956787,19.121995544433602,24.004112243652344,100,13.792622394159844,13.727354525588453,10.401356986956671,17.412019632058218,19.102830904209995,24.000537474406883
QM,O,IMMEDIATE_POST,rewrite,B10_ONLY,request_cluster,100,0.040246198579261545,0.013992570340633392,0.0043284543789923191,0.029854551423341036,0.082242366671562248,1.3725073337554932,100,13.832868592739105,13.743206977844238,10.433426141738892,17.426835536956787,19.121995544433602,24.004112243652344,100,13.792622394159844,13.727354525588453,10.401356986956671,17.412019632058218,19.102830904209995,24.000537474406883
QM,O,IMMEDIATE_POST,rephrase,ALL_BATCH_ENDPOINTS,prompt,2000,1.5398759338433783,0.27431038022041321,0.040545285679399967,1.9633860886096954,5.2580365180969295,15.122859954833984,2000,11.894981657270343,11.667623043060303,8.818828821182251,14.614356517791748,17.767557144165053,28.467300415039062,2000,10.355105723426965,10.113126635551453,6.9589504301548004,13.725120659684762,17.150871028937402,28.466125701670535
QM,O,IMMEDIATE_POST,rephrase,ALL_BATCH_ENDPOINTS,request_cluster,1000,1.5398759338433783,0.617247074842453,0.10605777334421873,2.5232909929254674,4.3651256766170263,10.942170143127441,1000,11.894981657270343,11.771218538284302,9.292219877243042,14.324938654899597,17.186591100692748,27.946394920349121,1000,10.355105723426965,10.134060650598258,7.2350483536720276,13.264649911317974,16.563191957725213,27.945646418680553
QM,O,IMMEDIATE_POST,rephrase,B10_ONLY,prompt,200,1.7428445583573193,0.52341267466545105,0.069212490692734718,2.2076065540313721,5.9684642314910885,12.152270317077637,200,10.488029648959637,10.336863040924072,7.7715927362442017,13.055929660797119,16.394785308837889,23.705869674682617,200,8.7451850906023179,9.1479621529579163,5.60780044272542,12.041619165451266,15.978914531879127,23.703681361628696
QM,O,IMMEDIATE_POST,rephrase,B10_ONLY,request_cluster,100,1.7428445583573193,0.99612224102020264,0.16328915787744336,2.4196840897202492,4.2862483263015871,9.6010956764221191,100,10.488029648959637,10.37755274772644,8.0734660029411316,12.505425333976746,16.336254596710205,21.383931159973145,100,8.7451850906023179,8.9955659657716751,5.83479980006814,11.427588239632314,14.898437454889077,21.174905445193872
QM,O,IMMEDIATE_POST,locality,ALL_BATCH_ENDPOINTS,prompt,10000,8.8964250299241421,8.8161859512329102,6.3569228649139404,11.396446228027344,13.723001480102539,22.255573272705078,10000,5.6896470176455098,5.1567597389221191,2.7950405478477478,8.1371629238128662,10.749023818969727,26.993198394775391,10000,-3.2067780122786322,-3.1539492607116699,-6.2248787879943848,-0.23174953460693359,2.363788938522339,26.992728224664461
QM,O,IMMEDIATE_POST,locality,ALL_BATCH_ENDPOINTS,request_cluster,1000,8.8964250299241439,8.9138096123933792,6.8622112393379213,10.738363206386566,12.587227354049684,16.966141605377196,1000,5.6896470176455098,5.3649989797733726,3.8278010547161103,7.3780033200979229,9.1325747013092045,16.433323478698732,1000,-3.2067780122786327,-3.200194624066353,-5.3199361279606823,-1.0557211309671404,1.1840587890148169,13.08153094574809
QM,O,IMMEDIATE_POST,locality,B10_ONLY,prompt,1000,8.6382628462587014,8.5457272529602051,6.1487681865692139,11.338656663894653,13.516041851043703,22.029506683349609,1000,5.9618616651147605,5.6156823635101318,2.9691460132598877,8.2636775970458984,11.07007360458374,24.299907684326172,1000,-2.6764011811439414,-2.8132610321044922,-5.7289490103721619,0.15948915481567383,2.9527250289917002,19.206971890060231
QM,O,IMMEDIATE_POST,locality,B10_ONLY,request_cluster,100,8.6382628462587014,8.7642219066619873,6.6930920422077183,10.212688493728638,12.075448360443119,15.35510425567627,100,5.9618616651147605,5.5319200187921522,4.2517941951751705,7.4565379798412321,9.2561319559812567,14.246096992492676,100,-2.6764011811439419,-2.5021477937698364,-4.905895660817623,-0.52873171269893648,1.2643649947340603,4.4216058254241943
QM,QCL,ENTRY_CURRENT_COHORT,rewrite,ALL_BATCH_ENDPOINTS,prompt,1000,9.2487742875367402,9.2746920585632324,6.7341936826705933,11.673987150192261,13.977074813842775,21.44386100769043,1000,5.3677835585810243,4.7320268154144287,2.7848588228225708,7.547886848449707,10.173373317718507,21.407245635986328,1000,-3.880990728955716,-3.7767102718353271,-6.8858779668807983,-1.0332421660423279,1.4009509086608891,17.610522866249084
QM,QCL,ENTRY_CURRENT_COHORT,rewrite,ALL_BATCH_ENDPOINTS,request_cluster,1000,9.2487742875367402,9.2746920585632324,6.7341936826705933,11.673987150192261,13.977074813842775,21.44386100769043,1000,5.3677835585810243,4.7320268154144287,2.7848588228225708,7.547886848449707,10.173373317718507,21.407245635986328,1000,-3.880990728955716,-3.7767102718353271,-6.8858779668807983,-1.0332421660423279,1.4009509086608891,17.610522866249084
QM,QCL,ENTRY_CURRENT_COHORT,rewrite,B10_ONLY,prompt,100,8.9575303030014037,8.9082603454589844,6.1159225702285767,11.295202255249023,13.701742172241218,17.297332763671875,100,5.3993412842601538,4.8678221702575684,3.2052461504936218,7.0034698247909546,9.68999633789063,14.91748046875,100,-3.5581890187412499,-3.2908463478088379,-6.1245358437299728,-1.4470360279083252,1.1949365615844731,9.3821423053741455
QM,QCL,ENTRY_CURRENT_COHORT,rewrite,B10_ONLY,request_cluster,100,8.9575303030014037,8.9082603454589844,6.1159225702285767,11.295202255249023,13.701742172241218,17.297332763671875,100,5.3993412842601538,4.8678221702575684,3.2052461504936218,7.0034698247909546,9.68999633789063,14.91748046875,100,-3.5581890187412499,-3.2908463478088379,-6.1245358437299728,-1.4470360279083252,1.1949365615844731,9.3821423053741455
QM,QCL,ENTRY_CURRENT_COHORT,rephrase,ALL_BATCH_ENDPOINTS,prompt,2000,9.2899728056348536,9.2523083686828613,6.7827247381210327,11.750969886779785,13.961785221099854,22.343090057373047,2000,5.6378859844775873,5.0684220790863037,2.6139084696769714,8.1843283176422119,11.063005447387695,21.389858245849609,2000,-3.6520868211572668,-3.5817903876304626,-6.6920680701732635,-0.6616508960723877,1.810299396514893,18.257041990727885
QM,QCL,ENTRY_CURRENT_COHORT,rephrase,ALL_BATCH_ENDPOINTS,request_cluster,1000,9.2899728056348536,9.337315559387207,6.9546691179275513,11.361298739910126,13.476883029937746,21.861162185668945,1000,5.6378859844775873,5.208649218082428,2.9870493412017822,7.880018413066864,10.627699804306031,18.932782173156738,1000,-3.6520868211572668,-3.6245587468147278,-6.6066109240055084,-0.65843820571899414,1.5203549742698674,14.095964539796114
QM,QCL,ENTRY_CURRENT_COHORT,rephrase,B10_ONLY,prompt,200,9.1813579773902898,9.1069693565368652,6.7520718574523926,11.715214967727661,14.080644512176512,19.296051025390625,200,5.6811724393814806,5.4417572021484375,2.6763222217559814,8.0640847682952881,11.171321296691895,19.000202178955078,200,-3.5001855380088092,-3.4675493240356445,-6.6277850419282913,-0.81507253646850586,1.9124639034271236,11.764603137969971
QM,QCL,ENTRY_CURRENT_COHORT,rephrase,B10_ONLY,request_cluster,100,9.1813579773902898,9.1444363594055176,7.3306623697280884,11.051468849182129,14.129512786865234,17.429696083068848,100,5.6811724393814806,5.3777521252632141,2.9713620990514755,7.6700562834739685,10.356707096099859,15.303960800170898,100,-3.5001855380088092,-3.1098940372467041,-6.4342918246984482,-1.3333513736724854,1.7427026748657259,8.4936230182647705
QM,QCL,ENTRY_CURRENT_COHORT,locality,ALL_BATCH_ENDPOINTS,prompt,10000,9.3738827444795518,9.3060135841369629,6.8255294561386108,11.804552555084229,14.103288078308106,22.553375244140625,10000,5.4606432728627929,4.9478535652160645,2.634583055973053,7.8098565340042114,10.403965473175049,23.341360092163086,10000,-3.9132394716167589,-3.7741388082504272,-6.9359671473503113,-0.7384033203125,1.6184508323669442,17.6306182295084
QM,QCL,ENTRY_CURRENT_COHORT,locality,ALL_BATCH_ENDPOINTS,request_cluster,1000,9.3738827444795536,9.2864630937576287,7.4273731853812937,11.169167160987854,13.146693868637085,17.31624698638916,1000,5.4606432728627929,5.0513857901096344,3.6426029026508333,6.9604151070117952,8.783564476966859,13.091364669799805,1000,-3.9132394716167589,-3.800693538784981,-6.1370955199003223,-1.5323623538017273,0.43964325904846263,7.1444178760051731
QM,QCL,ENTRY_CURRENT_COHORT,locality,B10_ONLY,prompt,1000,9.0172163447793565,8.8651933670043945,6.4483052492141724,11.505213022232056,13.869193744659425,22.553375244140625,1000,5.7646400721129032,5.4010241031646729,3.2104920744895935,7.7955085039138794,10.451034736633302,21.254005432128906,1000,-3.2525762726664542,-3.3007583618164062,-6.2715593352913857,-0.15248870849609375,2.1407584190368656,12.734204592183232
QM,QCL,ENTRY_CURRENT_COHORT,locality,B10_ONLY,request_cluster,100,9.0172163447793565,8.6761718034744266,7.0862792491912838,10.783942687511445,13.027778110504153,17.31624698638916,100,5.7646400721129032,5.1818375498056408,4.2141554493457072,7.3246662117540833,8.9172214674949632,12.356646537780762,100,-3.2525762726664542,-3.2597615951672196,-5.5773592665791512,-1.1499903004616499,0.52246641814708983,3.7940103948116302
QM,QCL,IMMEDIATE_POST,rewrite,ALL_BATCH_ENDPOINTS,prompt,1000,0.036030590682617915,0.0099165057763457298,0.0028520643245428801,0.027315123006701469,0.059221365302801136,6.6433391571044922,1000,14.808555360794067,14.771257877349854,11.555093050003052,17.769720077514648,20.663393402099612,29.862716674804688,1000,14.772524770111449,14.754000524524599,11.494180459470954,17.766058060369687,20.649154565662322,29.862354344222695
QM,QCL,IMMEDIATE_POST,rewrite,ALL_BATCH_ENDPOINTS,request_cluster,1000,0.036030590682617915,0.0099165057763457298,0.0028520643245428801,0.027315123006701469,0.059221365302801136,6.6433391571044922,1000,14.808555360794067,14.771257877349854,11.555093050003052,17.769720077514648,20.663393402099612,29.862716674804688,1000,14.772524770111449,14.754000524524599,11.494180459470954,17.766058060369687,20.649154565662322,29.862354344222695
QM,QCL,IMMEDIATE_POST,rewrite,B10_ONLY,prompt,100,0.039723281122860499,0.020859845913946629,0.0061290087178349495,0.050615650601685047,0.0959463305771351,0.3289148211479187,100,13.225649232864379,13.190212249755859,9.9445538520812988,16.209820747375488,18.820288467407227,21.677783966064453,100,13.185925951741519,13.159016385674477,9.8693852082360536,16.204476078390144,18.801006758787846,21.675497406162322
QM,QCL,IMMEDIATE_POST,rewrite,B10_ONLY,request_cluster,100,0.039723281122860499,0.020859845913946629,0.0061290087178349495,0.050615650601685047,0.0959463305771351,0.3289148211479187,100,13.225649232864379,13.190212249755859,9.9445538520812988,16.209820747375488,18.820288467407227,21.677783966064453,100,13.185925951741519,13.159016385674477,9.8693852082360536,16.204476078390144,18.801006758787846,21.675497406162322
QM,QCL,IMMEDIATE_POST,rephrase,ALL_BATCH_ENDPOINTS,prompt,2000,1.5734753563866908,0.32421758770942688,0.048636099323630333,2.1100882887840271,5.0927389621734633,15.972940444946289,2000,11.664341969408095,11.591644287109375,8.5545036792755127,14.396686792373657,17.418104362487796,27.490995407104492,2000,10.090866613021404,9.8443924784660339,6.5101217441260815,13.521611477830447,16.970122642070059,27.490058741706889
QM,QCL,IMMEDIATE_POST,rephrase,ALL_BATCH_ENDPOINTS,request_cluster,1000,1.5734753563866908,0.76446070289239287,0.11606130960717564,2.4463039841502905,4.3304944381117831,12.553221702575684,1000,11.664341969408095,11.540070533752441,8.8367714881896973,14.16446852684021,16.922279500961306,25.895759582519531,1000,10.090866613021404,9.9681687941774726,6.7820087627042085,13.098340593278408,16.190939890220761,25.879842635942623
QM,QCL,IMMEDIATE_POST,rephrase,B10_ONLY,prompt,200,1.8940839131231768,0.70680543780326843,0.070822495967149734,2.877483606338501,5.5458245277404776,14.07484245300293,200,10.501493175700308,10.342864513397217,7.5389951467514038,13.247676372528076,15.825847434997558,24.115800857543945,200,8.6074092625771303,8.9458646774291992,4.669874906539917,12.03352686483413,14.96800587326288,24.114097616053186
QM,QCL,IMMEDIATE_POST,rephrase,B10_ONLY,request_cluster,100,1.8940839131231768,1.0220419354736805,0.1426670690998435,2.9391583204269409,5.0365070611238494,12.553221702575684,100,10.501493175700308,10.378896236419678,7.9205516278743744,13.171945333480835,14.984223413467415,20.781431198120117,100,8.6074092625771303,8.4675902118906379,5.7368114651180804,11.688021575566381,14.278672285913494,18.488612423825543
QM,QCL,IMMEDIATE_POST,locality,ALL_BATCH_ENDPOINTS,prompt,10000,8.7230130364508724,8.6422743797302246,6.0996304750442505,11.258107662200928,13.570484066009522,26.51008415222168,10000,5.5774400175025685,5.0580976009368896,2.7527709603309631,7.9117083549499512,10.523839473724369,26.44459342956543,10000,-3.1455730189483044,-3.0296001434326172,-6.1054831743240356,-0.15576314926147461,2.322884321212769,26.442779994220473
QM,QCL,IMMEDIATE_POST,locality,ALL_BATCH_ENDPOINTS,request_cluster,1000,8.7230130364508724,8.7060165882110603,6.7233320713043216,10.5838507771492,12.54731107711792,16.90916290283203,1000,5.5774400175025693,5.286208667233586,3.7896644979715344,7.1476240992546085,8.8884956908226016,14.263805317878724,1000,-3.1455730189483049,-3.0612853467464447,-5.2870887100696562,-1.0058407917618752,1.2073572111129764,10.689566913247109
QM,QCL,IMMEDIATE_POST,locality,B10_ONLY,prompt,1000,8.3575656504668299,8.3422789573669434,5.7526531219482422,10.916956186294556,13.051359462738038,26.51008415222168,1000,5.7877089288625863,5.3415942192077637,3.2818148136138916,7.9027049541473389,10.618637180328369,19.505632400512695,1000,-2.5698567216042427,-2.5744566917419434,-5.6893230676651001,0.27006292343139648,2.928841388225556,17.653382917866111
QM,QCL,IMMEDIATE_POST,locality,B10_ONLY,request_cluster,100,8.3575656504668299,8.1525095820426934,6.5668420732021326,10.39867423772812,12.343294677734375,14.651861572265625,100,5.7877089288625871,5.3542863726615906,4.2442733265459536,7.4066058635711673,8.9065377688407903,12.41515064239502,100,-2.5698567216042418,-2.5169682972133156,-4.7411527011543519,-0.5271373569965363,1.9770486330986023,3.9995794488117098
QM,NQFIX,ENTRY_CURRENT_COHORT,rewrite,ALL_BATCH_ENDPOINTS,prompt,1000,9.1151686404794461,9.0585074424743652,6.679924488067627,11.505454778671265,13.808409786224365,21.223485946655273,1000,5.7170171524249014,5.1043338775634766,2.9863542914390564,7.9699165821075439,10.757386398315431,21.466310501098633,1000,-3.3981514880545438,-3.2601485252380371,-6.4170489907264709,-0.43314528465270996,1.962719631195069,11.681868076324463
QM,NQFIX,ENTRY_CURRENT_COHORT,rewrite,ALL_BATCH_ENDPOINTS,request_cluster,1000,9.1151686404794461,9.0585074424743652,6.679924488067627,11.505454778671265,13.808409786224365,21.223485946655273,1000,5.7170171524249014,5.1043338775634766,2.9863542914390564,7.9699165821075439,10.757386398315431,21.466310501098633,1000,-3.3981514880545438,-3.2601485252380371,-6.4170489907264709,-0.43314528465270996,1.962719631195069,11.681868076324463
QM,NQFIX,ENTRY_CURRENT_COHORT,rewrite,B10_ONLY,prompt,100,8.4352090597152714,8.0840048789978027,6.2393150329589844,10.766052007675171,12.734249019622805,18.721590042114258,100,6.0594051426649091,5.3509185314178467,3.5116643309593201,8.7032668590545654,11.060673713684082,14.949892997741699,100,-2.3758039170503618,-2.7612371444702148,-4.7932994365692139,0.52694809436798096,2.4143207550048986,9.1870381832122803
QM,NQFIX,ENTRY_CURRENT_COHORT,rewrite,B10_ONLY,request_cluster,100,8.4352090597152714,8.0840048789978027,6.2393150329589844,10.766052007675171,12.734249019622805,18.721590042114258,100,6.0594051426649091,5.3509185314178467,3.5116643309593201,8.7032668590545654,11.060673713684082,14.949892997741699,100,-2.3758039170503618,-2.7612371444702148,-4.7932994365692139,0.52694809436798096,2.4143207550048986,9.1870381832122803
QM,NQFIX,ENTRY_CURRENT_COHORT,rephrase,ALL_BATCH_ENDPOINTS,prompt,2000,9.2606246362444953,9.1764822006225586,6.8444365262985229,11.669155359268188,13.828684806823732,21.250526428222656,2000,6.1195139018027112,5.6708877086639404,3.0293161869049072,8.7032601833343506,11.527931404113774,20.342941284179688,2000,-3.1411107344417832,-2.9545855522155762,-6.0828079879283905,-0.16720700263977051,2.3343218803405779,14.099333235062659
QM,NQFIX,ENTRY_CURRENT_COHORT,rephrase,ALL_BATCH_ENDPOINTS,request_cluster,1000,9.2606246362444953,9.2290188074111938,7.1115997433662415,11.329134345054626,13.268829154968262,20.716693878173828,1000,6.1195139018027112,5.6765271425247192,3.3032415136694908,8.502014696598053,10.941763210296632,19.190631866455078,1000,-3.1411107344417832,-3.0257564634084702,-6.0224613845348358,-0.3773612380027771,1.926429986953736,12.685381319839507
QM,NQFIX,ENTRY_CURRENT_COHORT,rephrase,B10_ONLY,prompt,200,8.203325535953045,7.8477444648742676,6.1884396076202393,9.9727241992950439,12.246080017089843,20.033912658691406,200,6.3763559500873086,6.0643672943115234,4.2590968608856201,8.5626120567321777,10.736444377899169,17.040868759155273,200,-1.826969585865736,-1.9932465553283691,-4.0297927856445312,0.5729522705078125,2.5282067298889155,8.2135436534881592
QM,NQFIX,ENTRY_CURRENT_COHORT,rephrase,B10_ONLY,request_cluster,100,8.203325535953045,8.0591529607772827,6.1777302622795105,9.8299334049224854,11.285574007034302,17.445184707641602,100,6.3763559500873086,6.0062057971954346,4.4856322109699249,8.1627616882324219,9.9896244525909434,13.29685115814209,100,-1.826969585865736,-1.4397192001342773,-4.130244106054306,0.26906836032867432,2.0720163345336919,7.4637987911701202
QM,NQFIX,ENTRY_CURRENT_COHORT,locality,ALL_BATCH_ENDPOINTS,prompt,10000,9.2284208389266862,9.1050896644592285,6.7572067975997925,11.606600284576416,13.935551071166994,25.243949890136719,10000,5.8287316401912594,5.4458067417144775,2.9509398937225342,8.2085118293762207,10.70026330947876,24.40362548828125,10000,-3.3996891987354263,-3.1878805160522461,-6.3870542049407959,-0.35162526369094849,2.0591372013092042,20.05139138828963
QM,NQFIX,ENTRY_CURRENT_COHORT,locality,ALL_BATCH_ENDPOINTS,request_cluster,1000,9.2284208389266862,9.167196345329284,7.3449833393096924,10.996911525726318,12.821093163490296,17.750080108642578,1000,5.8287316401912603,5.5326359219849106,4.0225601211190218,7.4937514781951897,9.1189213538169867,14.323728275299072,1000,-3.3996891987354267,-3.2672865480184554,-5.5746663480997087,-1.0781075656414032,0.91499032735824615,8.1587911248207092
QM,NQFIX,ENTRY_CURRENT_COHORT,locality,B10_ONLY,prompt,1000,8.5085464792251582,8.3521642684936523,6.2551852464675903,10.757211685180664,12.836486530303954,25.243949890136719,1000,5.9547319112941626,5.7544479370117188,3.2932048439979553,8.0283243656158447,10.462070369720459,24.40362548828125,1000,-2.5538145679309965,-2.3352551460266113,-5.2935155928134918,-0.082573413848876953,2.6155207872390753,12.036932945251465
QM,NQFIX,ENTRY_CURRENT_COHORT,locality,B10_ONLY,request_cluster,100,8.5085464792251599,8.2638435363769531,7.0077101469039915,10.236946761608124,11.648137149810792,17.750080108642578,100,5.9547319112941617,5.749747550487518,4.1962081514298912,7.5511909902095802,8.7952620482444761,12.526679515838623,100,-2.553814567930996,-2.2594972252845764,-4.9563662860542532,-0.60988607108592985,1.4429238057136553,5.0943452537059786
QM,NQFIX,IMMEDIATE_POST,rewrite,ALL_BATCH_ENDPOINTS,prompt,1000,0.21920441540725824,0.012756120879203081,0.0034673231421038508,0.041693286038935184,0.23132804632186893,9.1301536560058594,1000,13.673464166402816,13.432719230651855,10.110446929931641,17.02872896194458,20.139517784118652,33.222187042236328,1000,13.454259750995559,13.396121017169207,9.9334601378068328,16.953707794426009,20.138440037728287,33.220915411133319
QM,NQFIX,IMMEDIATE_POST,rewrite,ALL_BATCH_ENDPOINTS,request_cluster,1000,0.21920441540725824,0.012756120879203081,0.0034673231421038508,0.041693286038935184,0.23132804632186893,9.1301536560058594,1000,13.673464166402816,13.432719230651855,10.110446929931641,17.02872896194458,20.139517784118652,33.222187042236328,1000,13.454259750995559,13.396121017169207,9.9334601378068328,16.953707794426009,20.138440037728287,33.220915411133319
QM,NQFIX,IMMEDIATE_POST,rewrite,B10_ONLY,prompt,100,0.66595328079289173,0.085366096347570419,0.017005592584609985,0.38637794554233551,2.2584036350250254,8.8596887588500977,100,10.13318644285202,9.9739232063293457,6.5300998687744141,13.629358053207397,15.928306388854983,21.092529296875,100,9.467233162059129,9.5936996154487133,5.5073895752429962,13.585054477676749,15.925901730230546,21.082008940167725
QM,NQFIX,IMMEDIATE_POST,rewrite,B10_ONLY,request_cluster,100,0.66595328079289173,0.085366096347570419,0.017005592584609985,0.38637794554233551,2.2584036350250254,8.8596887588500977,100,10.13318644285202,9.9739232063293457,6.5300998687744141,13.629358053207397,15.928306388854983,21.092529296875,100,9.467233162059129,9.5936996154487133,5.5073895752429962,13.585054477676749,15.925901730230546,21.082008940167725
QM,NQFIX,IMMEDIATE_POST,rephrase,ALL_BATCH_ENDPOINTS,prompt,2000,1.8387965179712829,0.43783958256244659,0.050528497435152531,2.7657343149185181,5.9387763977050785,20.769073486328125,2000,11.35763196994923,11.155826568603516,8.2727396488189697,14.191301822662354,17.369947624206542,27.959651947021484,2000,9.5188354519779477,9.4802525341510773,5.9097756743431091,13.079752179328352,16.772026029042905,27.957912290235981
QM,NQFIX,IMMEDIATE_POST,rephrase,ALL_BATCH_ENDPOINTS,request_cluster,1000,1.8387965179712829,0.9513057834119536,0.14365622773766518,2.8825709521770477,5.0012327909469612,10.840724945068359,1000,11.35763196994923,11.140782594680786,8.4939769506454468,13.979663491249084,16.593713426589964,26.296418190002441,1000,9.5188354519779477,9.3938484022582998,6.1959083676338196,12.774061740376055,15.996003484586256,26.261725932825357
QM,NQFIX,IMMEDIATE_POST,rephrase,B10_ONLY,prompt,200,2.9556488344035459,1.9215933680534363,0.37000735849142075,4.5294806957244873,7.6124476432800288,11.503328323364258,200,7.9767369163036346,7.677375316619873,5.3622124195098877,10.231385946273804,12.755610561370849,18.516786575317383,200,5.0210880819000883,5.101326510310173,1.2542546391487122,8.5043682456016541,12.040720403194427,18.513130323728547
QM,NQFIX,IMMEDIATE_POST,rephrase,B10_ONLY,request_cluster,100,2.9556488344035459,2.374995231628418,1.023390150628984,4.6966533958911896,5.9104040324687963,9.714388370513916,100,7.9767369163036346,7.9157400131225586,5.6341203153133392,10.299807786941528,12.401800775527954,14.803629398345947,100,5.0210880819000883,4.9212151654064655,2.0556749776005745,7.9418006632477045,10.830825000442571,14.746452944353223
QM,NQFIX,IMMEDIATE_POST,locality,ALL_BATCH_ENDPOINTS,prompt,10000,8.5962481531356545,8.5485715866088867,6.0801438093185425,11.139726400375366,13.452046108245849,25.028774261474609,10000,6.0859154888336784,5.6920540332794189,3.2371947765350342,8.5358688831329346,11.085538768768311,27.268527984619141,10000,-2.510332664301977,-2.3907465934753418,-5.5419259071350098,0.43133449554443359,3.0551576614379887,27.268386493204162
QM,NQFIX,IMMEDIATE_POST,locality,ALL_BATCH_ENDPOINTS,request_cluster,1000,8.5962481531356527,8.5713958978652958,6.7221355140209198,10.335540175437927,12.243735604286195,16.962865638732911,1000,6.0859154888336784,5.8163866579532622,4.1522755801677702,7.8338791608810423,9.5922086238861084,16.443270492553712,1000,-2.5103326643019774,-2.555285951029509,-4.7492788195610043,-0.218692983686924,1.8839996480941774,13.399387264065444
QM,NQFIX,IMMEDIATE_POST,locality,B10_ONLY,prompt,1000,7.8867871561411302,7.9253966808319092,5.2468242645263672,10.511404514312744,12.604133033752442,25.028774261474609,1000,6.3940440851300959,6.1668891906738281,3.7064988613128662,8.700843334197998,11.165966033935547,21.891408920288086,1000,-1.4927430710110348,-1.5288963317871094,-4.5384106636047363,0.84606790542602539,4.0102917671203615,16.381302261026576
QM,NQFIX,IMMEDIATE_POST,locality,B10_ONLY,request_cluster,100,7.8867871561411302,7.9675194978713995,5.8787235617637634,9.7921851873397827,11.176555414199832,14.165186119079589,100,6.3940440851300959,6.1120866656303399,4.5473637677729126,8.0655859768390652,9.7599129676818883,14.6090238571167,100,-1.4927430710110352,-1.7443872928619384,-3.9616143077611925,0.49331416152417662,2.6099630177021029,13.307693607895635
QM,ORBFH,ENTRY_CURRENT_COHORT,rewrite,ALL_BATCH_ENDPOINTS,prompt,1000,9.144682509154082,9.1671037673950195,6.7151243686676025,11.46098518371582,13.925121402740478,19.598180770874023,1000,5.5052945827748623,4.8250372409820557,2.8092563152313232,7.5939464569091797,10.628570365905762,20.417427062988281,1000,-3.6393879263792188,-3.5253493785858154,-6.691370964050293,-0.76562881469726562,1.7193875312805176,11.681868076324463
