cell,arm,through_batch,evaluation_type,request_n,RS_num,RS_den,RS_rate,PS_num,PS_den,PS_rate,PS_strict_num,PS_strict_den,PS_strict_rate,NS_num,NS_den,NS_rate,rewrite_acc_num,rewrite_acc_den,rewrite_acc_rate,rephrase_acc_num,rephrase_acc_den,rephrase_acc_rate,neighborhood_true_acc_num,neighborhood_true_acc_den,neighborhood_true_acc_rate,PP_num,PP_den,PP_rate,rewrite_target_new_nll_n,rewrite_target_new_nll_mean,rewrite_target_new_nll_median,rewrite_target_new_nll_q25,rewrite_target_new_nll_q75,rewrite_target_new_nll_p90,rewrite_target_new_nll_max,rewrite_target_true_nll_n,rewrite_target_true_nll_mean,rewrite_target_true_nll_median,rewrite_target_true_nll_q25,rewrite_target_true_nll_q75,rewrite_target_true_nll_p90,rewrite_target_true_nll_max,rewrite_margin_true_minus_new_n,rewrite_margin_true_minus_new_mean,rewrite_margin_true_minus_new_median,rewrite_margin_true_minus_new_q25,rewrite_margin_true_minus_new_q75,rewrite_margin_true_minus_new_p90,rewrite_margin_true_minus_new_max,rephrase_target_new_nll_mean_n,rephrase_target_new_nll_mean_mean,rephrase_target_new_nll_mean_median,rephrase_target_new_nll_mean_q25,rephrase_target_new_nll_mean_q75,rephrase_target_new_nll_mean_p90,rephrase_target_new_nll_mean_max,rephrase_target_new_nll_max_n,rephrase_target_new_nll_max_mean,rephrase_target_new_nll_max_median,rephrase_target_new_nll_max_q25,rephrase_target_new_nll_max_q75,rephrase_target_new_nll_max_p90,rephrase_target_new_nll_max_max,rephrase_target_true_nll_mean_n,rephrase_target_true_nll_mean_mean,rephrase_target_true_nll_mean_median,rephrase_target_true_nll_mean_q25,rephrase_target_true_nll_mean_q75,rephrase_target_true_nll_mean_p90,rephrase_target_true_nll_mean_max,rephrase_target_true_nll_max_n,rephrase_target_true_nll_max_mean,rephrase_target_true_nll_max_median,rephrase_target_true_nll_max_q25,rephrase_target_true_nll_max_q75,rephrase_target_true_nll_max_p90,rephrase_target_true_nll_max_max,rephrase_margin_true_minus_new_mean_n,rephrase_margin_true_minus_new_mean_mean,rephrase_margin_true_minus_new_mean_median,rephrase_margin_true_minus_new_mean_q25,rephrase_margin_true_minus_new_mean_q75,rephrase_margin_true_minus_new_mean_p90,rephrase_margin_true_minus_new_mean_max,locality_target_true_nll_mean_n,locality_target_true_nll_mean_mean,locality_target_true_nll_mean_median,locality_target_true_nll_mean_q25,locality_target_true_nll_mean_q75,locality_target_true_nll_mean_p90,locality_target_true_nll_mean_max,locality_target_new_nll_mean_n,locality_target_new_nll_mean_mean,locality_target_new_nll_mean_median,locality_target_new_nll_mean_q25,locality_target_new_nll_mean_q75,locality_target_new_nll_mean_p90,locality_target_new_nll_mean_max,locality_target_true_minus_new_nll_mean_n,locality_target_true_minus_new_nll_mean_mean,locality_target_true_minus_new_nll_mean_median,locality_target_true_minus_new_nll_mean_q25,locality_target_true_minus_new_nll_mean_q75,locality_target_true_minus_new_nll_mean_p90,locality_target_true_minus_new_nll_mean_max
QM,QCL,4,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,400,400,400,1,779,800,0.97375,383,400,0.95750000000000002,3259,4000,0.81474999999999997,399,400,0.99750000000000005,540,800,0.67500000000000004,588,4000,0.14699999999999999,3566,4080,0.87401960784313726,400,0.031558630783474657,0.0088019482791423798,0.0022885520593263209,0.023549765348434448,0.046269398182630581,3.4044120311737061,400,15.002786988019944,14.91686487197876,11.813851833343506,17.816985130310059,20.975576210021973,28.470157623291016,400,14.971228357236468,14.874431817792356,11.798328599892557,17.789831191832491,20.972821203165225,28.467132737161592,400,1.7094226185590196,0.89391753077507019,0.10342596740520094,2.7242008745670319,4.6808203297667212,10.180564880371094,400,2.6452854114894944,1.4527317881584167,0.15804688632488251,4.3837341070175171,7.0022455692291263,15.972940444946289,400,11.723196658864618,11.631232023239136,8.8560735583305359,14.18075692653656,16.81179695129395,25.895759582519531,400,13.116237214654683,13.017536163330078,9.9420986175537109,15.812958717346191,18.609580993652344,26.407665252685547,400,10.013774040305599,9.8832685319939628,6.6931076534092426,12.866147148481105,15.927335533313457,25.879842635942623,400,5.3785920017187019,4.9482765674591063,3.5866497159004211,6.9229936420917513,8.7270576214790339,14.263805317878724,400,9.2644523110330912,9.2946381330490127,7.4632652997970581,10.941109371185302,12.948185157775884,16.90916290283203,400,-3.8858603093143902,-3.8281607560813429,-6.0438464811071757,-1.8715552587062121,0.54314702272415172,10.689566913247109
QM,QCL,5,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,500,500,500,1,978,1000,0.97799999999999998,482,500,0.96399999999999997,4047,5000,0.80940000000000001,499,500,0.998,680,1000,0.68000000000000005,731,5000,0.1462,4422,5080,0.87047244094488185,500,0.029281382787215988,0.0088516939431428909,0.0024993154802359641,0.023549765348434448,0.048081615194678337,3.4044120311737061,500,14.961753557205201,14.780205249786377,11.817641019821167,17.790075302124023,20.900807189941407,28.952680587768555,500,14.932472174417985,14.761318290897179,11.809502154937945,17.774301053279487,20.896448864135891,28.951349548646249,500,1.6636842131956802,0.79435205459594727,0.10078336857259274,2.6959156897501089,4.6808203297667212,10.23406982421875,500,2.563729270541371,1.3282985091209412,0.15331440046429634,4.3120695352554321,7.0348441600799578,15.972940444946289,500,11.683509869396687,11.625334739685059,8.9099758267402649,14.002928376197815,16.654013633728031,25.895759582519531,500,13.073710827708243,13.017536163330078,9.9468638896942139,15.598976612091064,18.468690872192383,27.490995407104492,500,10.019825656201007,9.9148745038546622,6.6931076534092426,12.899474409758113,15.915891131741228,25.879842635942623,500,5.3926919357124712,4.9636358380317684,3.6707681298255919,6.9637568593025208,8.7360997343063342,14.263805317878724,500,9.2125871127513719,9.2621801614761345,7.3776400327682499,10.917602288722993,12.739615020751955,16.90916290283203,500,-3.8198951770388989,-3.8082669466733932,-6.0078688889741896,-1.7754402101039886,0.55871204137802355,10.689566913247109
QM,QCL,6,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,600,600,600,1,1175,1200,0.97916666666666663,579,600,0.96499999999999997,4723,6000,0.78716666666666668,599,600,0.99833333333333329,808,1200,0.67333333333333334,848,6000,0.14133333333333334,5268,6080,0.86644736842105263,600,0.028495271552261937,0.0088019482791423798,0.002481419185642153,0.023805737029761076,0.048881071060895925,3.4044120311737061,600,15.012704261144002,14.918336391448975,11.813851833343506,17.907128810882568,20.980625343322757,28.952680587768555,600,14.984208989591741,14.886102873162599,11.771073028445244,17.902469616252347,20.97762931614416,28.951349548646249,600,1.6322106570638304,0.78935185447335243,0.11271866550669074,2.6001838908996433,4.5149537801742561,10.23406982421875,600,2.5205817461202242,1.2883622050285339,0.16886337473988533,4.3049390316009521,6.8485266208648685,15.972940444946289,600,11.693983892053366,11.634021520614624,8.9770087599754333,14.097028493881226,16.567523050308228,25.895759582519531,600,13.119242095450561,13.043887138366699,10.060513257980347,15.707785129547119,18.386088562011718,27.490995407104492,600,10.061773234989536,9.9597132746130228,6.753012552857399,12.954661559779197,15.734299651533366,25.879842635942623,600,5.495238320659225,5.0724454462528232,3.6825929224491118,7.0727528691291806,8.8816323685646061,14.263805317878724,600,9.0575111627084581,9.055448126792907,7.2280694842338562,10.838150048255921,12.721569957733154,16.90916290283203,600,-3.5622728420492331,-3.5814556404948235,-5.7459537327289585,-1.5187846660614015,1.0032838940620443,10.689566913247109
QM,QCL,7,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,700,700,700,1,1371,1400,0.97928571428571431,675,700,0.9642857142857143,5490,7000,0.78428571428571425,699,700,0.99857142857142855,943,1400,0.6735714285714286,975,7000,0.13928571428571429,6141,7100,0.86492957746478871,700,0.02773777171763608,0.00962037593126297,0.0026035659248009324,0.025078257545828819,0.049742045998573306,3.4044120311737061,700,15.038761717932564,14.914612770080566,11.817641019821167,18.046099662780762,20.900807189941407,29.862716674804688,700,15.011023946214928,14.886102873162599,11.798328599892557,18.031463405117393,20.896448864135891,29.862354344222695,700,1.6265384636109126,0.80265041254460812,0.11606130960717564,2.5790405205916613,4.4961368322372444,10.23406982421875,700,2.5211715939843269,1.3433062434196472,0.17835059389472008,4.3120695352554321,6.8485266208648685,15.972940444946289,700,11.703432455105441,11.619622468948364,8.9610482454299927,14.097028493881226,16.659214973449711,25.895759582519531,700,13.125500799843243,13.029121398925781,10.126808404922485,15.64516544342041,18.468690872192383,27.490995407104492,700,10.076893991494529,9.90769281424582,6.7669940274208784,13.027705354732461,15.953693279551228,25.879842635942623,700,5.5045540145752678,5.1543446674942972,3.6856328573077919,7.1027228057384493,8.7828726863861082,14.263805317878724,700,8.9986368694052157,8.9940633058547981,7.0348522931337349,10.842886662483215,12.708457651138307,16.90916290283203,700,-3.494082854829947,-3.4262191951274872,-5.7375556156039238,-1.3746272563934325,0.98966567754745494,10.689566913247109
QM,QCL,8,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,800,800,800,1,1571,1600,0.98187500000000005,775,800,0.96875,6188,8000,0.77349999999999997,799,800,0.99875000000000003,1092,1600,0.6825,1119,8000,0.139875,6976,8100,0.86123456790123454,800,0.028879207176578346,0.00962037593126297,0.0026458337088115513,0.025826789438724518,0.054480434209108364,3.4044120311737061,800,14.998210726976394,14.939077854156494,11.811261892318726,17.859291553497314,20.84767932891846,29.862716674804688,800,14.969331519799816,14.90930283794296,11.771073028445244,17.843758407980204,20.846639260853408,29.862354344222695,800,1.5764027947025443,0.75356346881017089,0.11606130960717564,2.4463039841502905,4.3674482107162476,10.23406982421875,800,2.4519577755100364,1.2599915266036987,0.1791488453745842,4.1399484872817993,6.6608312129974383,15.972940444946289,800,11.722250615395605,11.619622468948364,8.977724015712738,14.170242309570312,16.738807964324952,25.895759582519531,800,13.142106015309691,13.017536163330078,10.172772169113159,15.680177211761475,18.466995811462404,27.490995407104492,800,10.145847820693062,9.9713350640959106,6.9461909476667643,13.101251158106606,15.953693279551228,25.879842635942623,800,5.5387665227522964,5.2708791494369507,3.7060415038838981,7.126705521345138,8.8814505434036253,14.263805317878724,800,8.870880442965035,8.8720074176788337,6.8535380721092229,10.722542130947113,12.590160036087036,16.90916290283203,800,-3.3321139202127399,-3.2661142349243164,-5.5062014222145077,-1.2037737622857094,1.1985791850090035,10.689566913247109
QM,QCL,9,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,900,900,900,1,1768,1800,0.98222222222222222,872,900,0.96888888888888891,6912,9000,0.76800000000000002,898,900,0.99777777777777776,1238,1800,0.68777777777777782,1252,9000,0.1391111111111111,7801,9100,0.85725274725274725,900,0.035620291744813182,0.0092669948935508728,0.0026359357871115208,0.025826789438724518,0.053803294897079482,6.6433391571044922,900,14.984433819452921,14.939077854156494,11.752177476882935,17.907128810882568,20.84767932891846,29.862716674804688,900,14.948813527708108,14.889352979866089,11.722340528853238,17.902469616252347,20.829528509796365,29.862354344222695,900,1.53785218341597,0.73196711577475071,0.113357417518273,2.4003886878490448,4.3043387651443483,10.23406982421875,900,2.4052821960448476,1.1656856536865234,0.16886337473988533,4.0850738286972046,6.5570652484893799,15.972940444946289,900,11.793547390931183,11.696079730987549,8.9601482152938843,14.225149631500244,17.066854906082153,25.895759582519531,900,13.20648698826631,13.095746517181396,10.157305955886841,15.812958717346191,18.604338836669921,27.490995407104492,900,10.255695207515213,10.043831922113895,6.9927969090640545,13.189225582071231,16.348764462536202,25.879842635942623,900,5.5540768051292337,5.2708791494369507,3.7265895821154116,7.126705521345138,8.8884956908226016,14.263805317878724,900,8.7636183015602125,8.7564321443438544,6.7457720220088957,10.5838507771492,12.555571994781495,16.90916290283203,900,-3.2095414964309779,-3.1148887932300569,-5.3368443712592128,-1.0573673307895661,1.196573672294617,10.689566913247109
QM,QCL,10,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,1000,1000,1000,1,1960,2000,0.97999999999999998,965,1000,0.96499999999999997,7634,10000,0.76339999999999997,998,1000,0.998,1362,2000,0.68100000000000005,1363,10000,0.1363,8652,10100,0.85663366336633662,1000,0.036030590682617915,0.0099165057763457298,0.0028520643245428801,0.027315123006701469,0.059221365302801136,6.6433391571044922,1000,14.808555360794067,14.771257877349854,11.555093050003052,17.769720077514648,20.663393402099612,29.862716674804688,1000,14.772524770111449,14.754000524524599,11.494180459470954,17.766058060369687,20.649154565662322,29.862354344222695,1000,1.5734753563866908,0.76446070289239287,0.11606130960717564,2.4463039841502905,4.3304944381117831,12.553221702575684,1000,2.4457208775801846,1.2519877552986145,0.17603771761059761,4.13399338722229,6.5745354175567634,15.972940444946289,1000,11.664341969408095,11.540070533752441,8.8367714881896973,14.16446852684021,16.922279500961306,25.895759582519531,1000,13.076360340297223,12.975443840026855,9.9947044849395752,15.605471849441528,18.527767753601076,27.490995407104492,1000,10.090866613021404,9.9681687941774726,6.7820087627042085,13.098340593278408,16.190939890220761,25.879842635942623,1000,5.5774400175025693,5.286208667233586,3.7896644979715344,7.1476240992546085,8.8884956908226016,14.263805317878724,1000,8.7230130364508724,8.7060165882110603,6.7233320713043216,10.5838507771492,12.54731107711792,16.90916290283203,1000,-3.1455730189483049,-3.0612853467464447,-5.2870887100696562,-1.0058407917618752,1.2073572111129764,10.689566913247109
QM,NQFIX,1,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,100,100,100,1,189,200,0.94499999999999995,93,100,0.93000000000000005,815,1000,0.81499999999999995,100,100,1,132,200,0.66000000000000003,127,1000,0.127,857,1010,0.84851485148514849,100,0.033093238973524425,0.01079103909432888,0.003756468475330621,0.02743159793317318,0.064109060913324412,0.62768757343292236,100,14.77162130355835,15.222284317016602,11.061654567718506,17.941861629486084,21.285169029235838,30.851484298706055,100,14.738528064584825,15.12483011232689,10.99455027282238,17.924520286964253,21.284600444085662,30.851401094085304,100,1.9171154326878606,0.73082437738776207,0.17298632336314768,3.2375991428270936,5.5111306011676788,10.83098316192627,100,2.8366428169654681,1.2409318685531616,0.27689583599567413,5.0892266035079956,7.1653385162353622,13.090843200683594,100,11.761719519495964,11.766341686248779,8.8734498620033264,14.743123292922974,16.899347019195556,23.066789627075195,100,13.074369187355041,12.866276264190674,10.180699586868286,15.995444297790527,18.283868789672855,24.43403434753418,100,9.8446040868081042,9.8469585828715935,6.4639443904161453,12.823082617949694,16.117093756049876,23.051708617247641,100,5.3962951970659194,4.9384344577789303,3.6018840640783312,6.7982534587383263,8.8174912208318741,11.984962844848633,100,9.6261086447251731,9.4412926971912388,7.7491971015930172,11.693871343135834,13.465033473968509,16.962865638732911,100,-4.2298134476592528,-3.9345226287841797,-6.5771073019132018,-1.8186590373516083,0.76879300594330002,3.9017425537109376
QM,NQFIX,2,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,200,200,200,1,387,400,0.96750000000000003,191,200,0.95499999999999996,1645,2000,0.82250000000000001,200,200,1,269,400,0.67249999999999999,250,2000,0.125,1728,2030,0.85123152709359606,200,0.027486791263363557,0.0084230867214500904,0.00292379962047562,0.023523240815848112,0.046223106607794745,0.78548163175582886,200,15.103806564807892,15.122891426086426,11.670928478240967,17.915898323059082,21.285169029235838,33.222187042236328,200,15.076319773544528,15.102257892489433,11.52595988381654,17.88153306953609,21.284600444085662,33.220915411133319,200,1.7727589786794307,0.72237074188888073,0.10274897050112486,2.8724973499774933,5.0526281118392946,10.83098316192627,200,2.6875069061676915,1.1093476414680481,0.17028655856847763,4.7300623655319214,7.6798319816589329,15.16309928894043,200,12.370210098326206,12.078852415084839,9.6899653673171997,14.939389586448669,17.573581695556641,26.296418190002441,200,13.747879948616028,13.551579475402832,10.874507188796997,16.174099922180176,19.052208518981931,26.450466156005859,200,10.597451119646776,10.237414859235287,7.2975771131459624,13.583454307750799,17.058745593018827,26.261725932825357,200,5.5580792245734481,5.1605302423238752,3.8305508211255073,6.8414844334125515,8.8603726005554204,11.984962844848633,200,9.6558656849420519,9.5584334611892707,8.1232948899269104,11.422097623348236,13.24949049949646,16.962865638732911,200,-4.0977864603686029,-4.1122219622135159,-5.9732536435127255,-1.8794228494167329,0.22846163034439082,3.9017425537109376
QM,NQFIX,3,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,300,300,300,1,585,600,0.97499999999999998,289,300,0.96333333333333337,2400,3000,0.80000000000000004,299,300,0.9966666666666667,409,600,0.68166666666666664,388,3000,0.12933333333333333,2539,3060,0.82973856209150332,300,0.031708660865673061,0.008354945108294487,0.0029291484388522804,0.022736868355423212,0.050518459826707947,1.9606168270111084,300,14.77740916887919,14.819058418273926,11.218356370925903,17.74238920211792,20.965870094299316,33.222187042236328,300,14.745700508013519,14.766604600241408,11.202485151647124,17.731832719175145,20.955903970649526,33.220915411133319,300,1.7026214013654075,0.72237074188888073,0.11253914423286915,2.8114460029755719,4.7207508921623242,10.83098316192627,300,2.6084710146105499,1.0813127756118774,0.17542027309536934,4.5300056934356689,7.4082626819610606,15.16309928894043,300,12.225031817555427,12.113442420959473,9.1123387813568115,14.812249541282654,17.569386577606203,26.296418190002441,300,13.604987068176269,13.548533916473389,10.70781946182251,16.174099922180176,19.262850570678712,26.450466156005859,300,10.52241041619002,10.186759158968925,7.2110794773325324,13.459715099190362,16.906339009106162,26.261725932825357,300,5.5769917415014163,5.108630204200745,3.8193312436342239,6.8573154211044312,8.9355237436294566,16.443270492553712,300,9.2570921432543933,9.3210335254669197,7.669848310947418,10.998904144763946,12.822287130355834,16.962865638732911,300,-3.6801004017529779,-3.7959040045738219,-5.8568471729755398,-1.4586991347372531,0.78344005584717213,13.399387264065444
QM,NQFIX,4,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,400,400,400,1,783,800,0.97875000000000001,387,400,0.96750000000000003,3167,4000,0.79174999999999995,399,400,0.99750000000000005,555,800,0.69374999999999998,527,4000,0.13175000000000001,3378,4080,0.82794117647058818,400,0.030364472506171296,0.008217926137149334,0.00269068538909778,0.021140733268111944,0.045623284950852404,1.9606168270111084,400,14.776608716249466,14.664659976959229,11.423099040985107,17.695362567901611,20.980198097229003,33.222187042236328,400,14.746244243743295,14.660074287210591,11.382483335357392,17.693755706888624,20.97882298857585,33.220915411133319,400,1.6047917820502653,0.64077754318714142,0.11102454271167517,2.6563129120040685,4.5676167726516725,10.83098316192627,400,2.4875304878560565,0.98240607976913452,0.17945950105786324,4.3333760499954224,6.9087295055389424,15.16309928894043,400,12.193392779827118,12.092988967895508,9.1319617629051208,14.861292123794556,17.236160945892337,26.296418190002441,400,13.578621394038201,13.551579475402832,10.70781946182251,16.208309650421143,19.052208518981939,26.450466156005859,400,10.588600997776853,10.434080188744701,7.2248556911945343,13.509083854034543,16.76440948715317,26.261725932825357,400,5.6311091992072759,5.1960210531949995,3.8389086037874223,6.9367684364318851,8.9859676551818843,16.443270492553712,400,9.1993760015913502,9.2252427339553833,7.3781711816787716,10.889276969432832,12.782108802795412,16.962865638732911,400,-3.5682668023840738,-3.628159685432911,-5.7546063017100089,-1.3817631959915162,1.0719108760356906,13.399387264065444
QM,NQFIX,5,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,500,500,500,1,981,1000,0.98099999999999998,485,500,0.96999999999999997,3941,5000,0.78820000000000001,499,500,0.998,695,1000,0.69499999999999995,638,5000,0.12759999999999999,4179,5080,0.82263779527559056,500,0.027634167002121103,0.0077447022777050734,0.0026390264974907041,0.020823479164391756,0.043092024698853502,1.9606168270111084,500,14.710842309951783,14.632832050323486,11.423099040985107,17.642927169799805,20.965870094299316,33.222187042236328,500,14.683208142949661,14.620716796023771,11.382483335357392,17.633231419313233,20.955903970649526,33.220915411133319,500,1.5580581739522421,0.61843074287753552,0.10634865751489997,2.58556819986552,4.3645571477711202,10.83098316192627,500,2.4134422965300617,0.96215477585792542,0.17542027309536934,4.226746678352356,6.7500854492187514,15.16309928894043,500,12.110868291974068,12.082468748092651,9.1319617629051208,14.69646430015564,17.099578523635866,26.296418190002441,500,13.505944390773774,13.37464714050293,10.590858697891235,16.079164981842041,19.041817855834964,26.450466156005859,500,10.552810118021826,10.495298307039775,7.1333031952381134,13.426505307201296,16.592117018272802,26.261725932825357,500,5.6630136256761849,5.3493908703327175,3.8909173905849457,7.0088165640830997,9.0014015150070197,16.443270492553712,500,9.1300163072083329,9.1461282253265388,7.3205642402172089,10.822707223892213,12.66360318183899,16.962865638732911,500,-3.4670026815321471,-3.5028137266635895,-5.5711286097764976,-1.3817631959915162,1.0414751106500633,13.399387264065444
QM,NQFIX,6,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,600,600,600,1,1177,1200,0.98083333333333333,581,600,0.96833333333333338,4579,6000,0.76316666666666666,598,600,0.9966666666666667,833,1200,0.69416666666666671,748,6000,0.12466666666666666,4929,6080,0.81069078947368423,600,0.033803102518087748,0.0078407465480268002,0.0025500293122604489,0.02167176827788353,0.044008192420005837,4.2292070388793945,600,14.835602917671203,14.664659976959229,11.474363565444946,17.932274341583252,20.813132858276369,33.222187042236328,600,14.801799815153117,14.658466186607257,11.43779371434357,17.919531445746543,20.808872226683892,33.220915411133319,600,1.5624819244273598,0.64077754318714142,0.10474979408900253,2.4769042208790779,4.3389172434806831,10.83098316192627,600,2.4508856589854986,0.99335086345672607,0.15863874182105064,4.1882779598236084,6.6985724925994887,20.769073486328125,600,12.256221943597,12.151360511779785,9.3055939078330994,14.919210314750671,17.420696163177492,26.296418190002441,600,13.691037733157476,13.537230968475342,10.783926963806152,16.256760120391846,19.372939872741703,26.702871322631836,600,10.693740019169638,10.585801474750042,7.2076896876096725,13.691925501916558,16.906339009106162,26.261725932825357,600,5.8040370283732194,5.5055017471313477,3.9444834753870963,7.3270623147487637,9.2331110875308511,16.443270492553712,600,8.9858266152408266,8.9826064348220829,7.1705279774963859,10.791192209720611,12.659157981872559,16.962865638732911,600,-3.181789586867608,-3.2814185462892054,-5.4092894479632374,-1.0627259731292724,1.5281232571601868,13.399387264065444
QM,NQFIX,7,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,700,699,700,0.99857142857142855,1373,1400,0.98071428571428576,678,700,0.96857142857142853,5235,7000,0.74785714285714289,697,700,0.99571428571428566,984,1400,0.70285714285714285,839,7000,0.11985714285714286,5589,7100,0.78718309859154934,700,0.039349095201730182,0.007941161748021841,0.002438696043100208,0.022525662556290627,0.053516314551234276,4.2292070388793945,700,14.787502049718585,14.736026763916016,11.43549656867981,17.854202747344971,20.794835853576661,33.222187042236328,700,14.748152954516856,14.699472161475569,11.409344437532127,17.83575172862038,20.791645185067317,33.220915411133319,700,1.5056510667764478,0.57009698869660497,0.095872071571648121,2.3970534838736057,4.1797469853423541,10.83098316192627,700,2.3624495682552307,0.9429798424243927,0.14060033112764359,4.0288118124008179,6.6985724925994887,20.769073486328125,700,12.316137839385441,12.194692611694336,9.3507026433944702,14.935901761054993,17.416668891906738,26.296418190002441,700,13.770372833524432,13.600718021392822,10.869989395141602,16.376034259796143,19.484792709350586,27.959651947021484,700,10.810486772608993,10.720168209867552,7.3477957473660354,13.950943076517433,17.026312030898406,26.261725932825357,700,5.8907851627499674,5.6673057317733768,4.0161995589733124,7.5738294482231137,9.235924354046583,16.443270492553712,700,8.9018934015576576,8.9352272272109978,7.0492909371852877,10.737392902374268,12.609425382614136,16.962865638732911,700,-3.011108238807692,-3.0704274892807009,-5.2056430034339432,-0.81806939244270327,1.531279766559601,13.399387264065444
QM,NQFIX,8,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,800,798,800,0.99750000000000005,1556,1600,0.97250000000000003,766,800,0.95750000000000002,5882,8000,0.73524999999999996,781,800,0.97624999999999995,1070,1600,0.66874999999999996,939,8000,0.11737499999999999,6109,8100,0.7541975308641975,800,0.13532216158114466,0.0096413916908204556,0.0027633829740807414,0.025572402868419886,0.078660009056329749,8.7732200622558594,800,14.486737353205681,14.309520244598389,11.145224094390869,17.549962520599365,20.621409034729005,33.222187042236328,800,14.351415191624538,14.295636411872692,11.064379614312202,17.537065737415105,20.621206245739089,33.220915411133319,800,1.7177645816998552,0.73465692379977554,0.10818421561270952,2.7463760823011398,4.7017069575260395,10.840724945068359,800,2.6302933861134443,1.2284646034240723,0.17003758624196053,4.3499321937561035,7.0385914802551275,20.769073486328125,800,12.027869192908984,11.89846134185791,9.1228103637695312,14.668650150299072,17.156381464004518,26.296418190002441,800,13.494481161199509,13.279391765594482,10.483015537261963,16.208309650421143,19.040255165100099,27.959651947021484,800,10.310104611209129,10.180454278364778,6.8599645085632801,13.51555250165984,16.704042241326533,26.261725932825357,800,6.0038346863851473,5.7673778019845487,4.0856509715318676,7.7562539339065548,9.4547662734985352,16.443270492553712,800,8.8293066461797949,8.8548760414123535,6.9849962472915648,10.690780377388002,12.498484764099121,16.962865638732911,800,-2.8254719597946494,-2.8936162948608399,-4.9721489965915682,-0.53507093712687492,1.6637327826023101,13.399387264065444
QM,NQFIX,9,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,900,897,900,0.9966666666666667,1747,1800,0.9705555555555555,857,900,0.95222222222222219,6494,9000,0.72155555555555551,875,900,0.97222222222222221,1203,1800,0.66833333333333333,1006,9000,0.11177777777777778,6607,9100,0.726043956043956,900,0.16956565258663228,0.011232886929064989,0.0031042741611599922,0.03222800325602293,0.14450266510248194,9.1301536560058594,900,14.066828357908461,13.835923194885254,10.542350053787231,17.312532424926758,20.373177528381348,33.222187042236328,900,13.897262705321829,13.726252362132072,10.474858449670137,17.258376071986277,20.36169232991524,33.220915411133319,900,1.7147018161454757,0.76839183457195759,0.1249986756592989,2.6926765665411949,4.7080271760933101,10.840724945068359,900,2.6204820940979539,1.2775992155075073,0.1878528818488121,4.3482421636581421,6.9968837738037122,20.769073486328125,900,11.733286975909852,11.543333768844604,8.9286509156227112,14.343450784683228,16.891853761672973,26.296418190002441,900,13.172972540822293,12.86247444152832,10.050184726715088,15.947476863861084,18.627331352233888,27.959651947021484,900,10.018585159764376,9.8803258519619703,6.6449787826277316,13.127633735886775,16.408138797827998,26.261725932825357,900,6.0516789781340758,5.7919846739619967,4.1170227974653244,7.819487988948822,9.5255188131332407,16.443270492553712,900,8.6750771528017125,8.6182596519589438,6.8476899504661564,10.454585814476014,12.305941596033227,16.962865638732911,900,-2.6233981746676371,-2.6787719771265985,-4.8308558940887458,-0.35508062839508059,1.7691202154755599,13.399387264065444
