case_id,ordinal,birth_batch,cohort_id,cohort_index,update_start,anchor_batch,age_at_anchor,subject_relation_group,subject_sha256,relation_id,target_new_id,target_true_id,target_new_sha256,target_true_sha256,request_sha256,raw_record_sha256,repeated_group,same_batch_conflict,first_later_conflict_batch,active_at_anchor,active_at_100,analysis_group_fold,pilot_selected,pilot_rank_sha256
7498,6563,66,U060_070,8,60,70,4,292ca5c52cfafdca7ce7d25daa81aa4d1f592ec66d275d7eabef240d3cf7f5c7,bc20f76c6c9dd2d93b7704fb41fe89447aaa0f397b871d8a9e5c4f523fc477cf,P276,Q16556,Q597,70f143bea67b528a24c6beed2916212c031977cf14dce3090bc6410db4da568b,0ab9a0ac30c0a08b63fded05215f90d0a78ee7a785081370b6264d0d56fd2c41,7c1a88b63f95b5bd16b8b45c3c9bbfeeacb70e63f7303ab0c6575536aec7cbbf,3179c4502f9d5a6c8d379f0d88334c83d19ad4805523aa16d2d5754cf6058513,False,False,,True,True,2,False,
6940,6564,66,U060_070,8,60,70,4,e74af646b5b8beab0d3b4aa9e37cc93696ac79ddbb0fb2b9697780ac3c4c2c2a,b1c76b0e39a400248984088088da727685479826f802b73f704f126ac8068a95,P19,Q23661,Q5838,632a3fc1ae2addeda04efcce7fc884e0ea71f30fddb3273a56a50d293d610658,78b0cde36590b1932802ca1762a407490e1f5b90e93234434f7f29cb2af78abb,982f5b500d9e3fe4f9d2316cbe39b6f22408b56b2a539ed429573de51d6a9e0d,4391ec94cc9755fcd5b57f247383e9731955239379ac16b47ed2817679451f10,False,False,,True,True,1,False,
21667,6565,66,U060_070,8,60,70,4,562197bd582cbc412d534ffc8996de55120b98af4547ad3ef46a15b5750ed401,b48088931378fba19168273e9f9a56d2abc8601b40e4e3878fe4aa31dc72c6fc,P937,Q1930,Q90,91456ee275e0b0ec1a9ee23a399364ff11a0ac74ad776821782fdece96fb076d,e62a0600f64dd89e29fd4a07cbd7cf4e33121f0a72547bdff7df1185e2bf1af3,027e4d04749a95d5c4b15a9bf80e82d8592e5215f827431c148b0d483571ea47,b7ca933aef7e5af2b01729b953aebf308142c2a0d06b680bfd00b4629244964a,False,False,,True,True,2,False,
15067,6566,66,U060_070,8,60,70,4,4d4d9f8bf61d2d1ea532de2690e71c6679ef2316e769423c971b5ccec54e9ced,2470b5fda83bb925883e1479d6f68f66c7cd0c2f7ec2931110c899b22bef0090,P276,Q16869,Q1899,d323e93a55937826dca8433baa24fdc4ad1246d8519b51d1678b00c07cc92246,2c9607c3004b2737ed9d330cf66f2816c2d0ce71395d6026dc24f2712396e449,668a6075b96844dc8bf08bc462f5dc89e3951073aa9c1774db3d9774f90f63d0,b3780b4062c81a55454e1a3f30b18c1e08533dca31aa021b8bb8ee3ebc22bef9,False,False,,True,True,2,False,
10137,6567,66,U060_070,8,60,70,4,6faaf82d0fac9c0535a14b7d6b12248de077628856b524e03dbe99e8471a75fd,ac8f0f79038a63b98bc9d49612269cf8c3438986e64ae1630b27b529e724cdf5,P106,Q33999,Q1930187,a1d61d58aeed7adc6548ba3b093b169dbcff79fc3dc6488596b34f91a85b9609,25aa53b23b7eb9989eff9824c8c18ae44e0369cab90c7d4bd9c22a601ba33ddf,2a328357b38eb79106891f5b9a8b567829e0d1b2948e30a25fb02b558d5b7efb,d4d31e93da46c0534f575dc3a47e4148a690ef95bbe605fac176756300036a0d,False,False,,True,True,4,False,
13781,6568,66,U060_070,8,60,70,4,31e6573dd6239c02d63213f5c0a0da49bca39aaa2437c6000dac39eee8ab7dbf,949ffc1ea80f0aa52c99a95fb1d036fc3b3ba7b0301a91388945b75867cd4568,P413,Q1317534,Q193592,2e37782710d10fdd269c3d2dc78e31b512ffca3811f91a2c82736d9b77fa1274,41812b462ca56110447c979fafe37eb07484aab6cf4ca5d97a1da795cbbc82ff,69270212405dbb096cb436ae5495a9b5942f09b8fb7b6f9a835d1a767e486b6e,6c7d51cab264e55d7fc9192b5b6a2002007639f036552e6a2efcade878edc0b3,False,False,,True,True,3,False,
12495,6569,66,U060_070,8,60,70,4,f182a176783d654aa176301530feda7930b2374704fe059d02d6d0e96fc267dc,b1381ef6280ad91d3abc39b039b7ef8cbcc35e899a6dc09e5c9acdc5b03122fb,P19,Q8686,Q3130,80abe942d42867824dd39a71c650a94d355d15842bf7e265a9b52348e2432c58,5b7101fee22bb9a20d408de4cc97b66e4467dde563835bd41c139d65be02785d,d47d88dbb85af558b3f4ecedf4753f59155c57a67e6ebffe1c3f8a484a631bc2,c2811db7a5e3be6061338c25f63349b3b4e362298e5b668e120d9e0730c41432,False,False,,True,True,4,False,
19332,6570,66,U060_070,8,60,70,4,917cf3df731f7db1bf6ac191d8857174bc1b5d8eda5a8228f897645f5b8a8cee,a3cbbe80f0d593dfccfbb224093cf66076aa660286087bfeeac43e5dfdc55024,P30,Q51,Q48,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4,d4fc9282488abfd5d0bca154f262bede188037c9b81453958378bb73cbc51871,3f9692063aefb38ed77c46b47b9325722ae2fa296450f9ce9e02b9e5da8c7f2c,309a60e0e3e9bcfd904c141ac72a2b80e2670505caf6c4017c63102f4b75acac,False,False,,True,True,3,False,
15725,6571,66,U060_070,8,60,70,4,d824491a8747873e59e50ba264b29a78558b5d5130ad24e7b7b6277ff6292c9b,a5d5e93ecda023f30f773c669519cafb805519652d3d39b9f922652ad759a7e3,P1412,Q1568,Q150,e78c2feedb7b14e0c0da711c54a4591b12cddce8a19dca67c5e2a0e63a1211d0,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,c0083624fbacbd1f3a76edce12d64a6505cdafe337f2ebe2b9121b5e8a53858a,aa8ba060d7136fe0b4f222bd3c4c08624d2c7f6117b865002f3febccf4f46685,False,False,,True,True,0,False,
6407,6572,66,U060_070,8,60,70,4,ee449fbd8e1f82264f96835366dd990945c01885ab940644e3d559e9a7ffd181,d43e1ac63cb5e118a64633741489119cdbaebe15d847b536f0a368515acbdcf5,P1303,Q5994,Q6607,8c88f25cd8397b8ceccc31ed06ccdd6590d6321b12597806cb46b7d136742be7,77658f25cfe90712edb9a001ff91aa358ce9e5e8a8a86b2f144a7fbe28621de9,8ab343f5f2da44b878f962a83ab1da185292f3e2ef195260799f8a30802d3291,d37b02b08cc61abc1f7f4881a47c8f4532c958843d784d38119a6f8b3aa70b2c,False,False,,True,True,3,False,
8824,6573,66,U060_070,8,60,70,4,ef005676db68c1627a6764cc01d42c07138b94c645a2bf83a3db866f210f4ebc,5005a71ec0390e19c09f6826bda532b25b64a481732f46bac606bdef5cdb18cd,P108,Q9531,Q37156,16e9fab875a8cd48842cdce86c0369c1baaf6efb1357d429bf1c1f20df61e78a,4b0d6128f379a6a6e4a52b0c7a6ddfdf2f309e5419b16a1438a88b3f2ad6ac5b,9d78f2020eecddebafaf06bb9a58b3834d357ba6109b441419313ab1a8a876f2,2308afd70df14b0f68a705e33c2d3f899b8c220fed4fbccf219248b514da37bf,False,False,,True,True,4,False,
2460,6574,66,U060_070,8,60,70,4,4085ba0af555e63089e9bbfd130876ff5039200fd5915646acf31990510a3cc9,7a49a5460da7f993f53391f086f4fc058dab5ed38a72a5dd2077d7dde3fd23e7,P463,Q253414,Q7184,59922cc4cad6a8c991e8b9e398278063092a774140a453a3950e3c94ac4e0035,41d7d78eebf0fe2ab5877e93ce0da810dbda9fc3ce0dfd3e218f28cc90a393f6,008584041861efc8fea0f42345c088c4703901e1343e64029635e4acac926e49,302aafeeca979e0b99f899fb1bdec69f5e1d188729ff9c247a2bcca53216692c,False,False,,True,True,0,False,
1511,6575,66,U060_070,8,60,70,4,92eaa9aec426b6f39d469a16eea796c2da66fc5ef429757a1702b3d639e0f44a,d5756895e75597cc360d3bb12e38911ce7103cbaffd192eaebcfe15c98c63e9c,P106,Q82955,Q33999,197a6e2d66893e6595f99835851b4b3d21c83473705966407fc6e89435f7a3c2,a1d61d58aeed7adc6548ba3b093b169dbcff79fc3dc6488596b34f91a85b9609,226ea2203a98fa05dc160211b7c7280dff6dcac4de7d25ef1655c3df6c70f076,6a9cedd4270fc0bdbbe060665fbf2d5f192857bc2504886133d78f093ca02864,False,False,,True,True,3,False,
21309,6576,66,U060_070,8,60,70,4,570d85db2aa59e5fc3d5750a0f1fb4b1e5fd34039fcae33d3e6bb68897fac27b,fdd2eb3db07b28ec6efd8583a11069ea9a893020c2f9404a2fee43658b000280,P1412,Q397,Q1321,94d822f307e0cfcdc039c1cb0c0b6a1328fe07ace5469f47f1d77918e9dc8fd5,651fc160460a60c81cfd59715f8a900203a3e34428177c06bc8d6b9fbde3ef95,d4033cdaa075beadbce4ce1e17367962467e8d23974a05d85515c1c63db57952,46293154979ed3ed3828de600bda7c3436e6a036cea7066fd20f27294a247030,False,False,,True,True,4,False,
11928,6577,66,U060_070,8,60,70,4,1908df7c5b2a256449d906a5160b1ddd6af05aaa93585cbf504434d3abf82abe,1d8c0414a9496ced01a49a88666c20d1532b3ad1c39c9001c6fb34aa66d034cf,P495,Q29,Q33,74f85bf966f9048e0ecaa6d981cb32871925fdaf9eec0ad9646d5bece60a1db0,239fc75c17f5ef7892902cd1a0866d2be8e5f37a5a09058615af98bf77fb5848,5ed91c4dfb6b1d77cd5435b8eeeb78077c518a5627db264296de4bf1c8e2c26b,fce8e780db1d0e61bc16b2bd3d7f3d0efd2f423360cb7819f5d90790f582e01e,False,False,,True,True,4,False,
13099,6578,66,U060_070,8,60,70,4,1a5905d1227b6c97d92bc8f4bf4c242d7e9f599b00a0353313c5e9db70466cea,66fa0e96007dd9b4ef56cb92413619893179f671e70a5b14cc6a14ae5b378c5f,P276,Q406,Q172,dd6ff32491818ae8039cc00edd1bbad6493e3bcf376191f7b13812c8674e8fd5,e9f97413f81eff4fe935eea9f176f4bc43753cf8e10c16b0a9c011a9308f7e1f,c285b257215c3e865bfc0ed6b2df61c508d1d9e8fdf7f0613c1127e9c6e65895,e495c986609100416f789c08a6a67db17743b02848512b668f7d83242b340123,False,False,,True,True,3,False,
6609,6579,66,U060_070,8,60,70,4,8dfe4168e3ff7e3e72af16dfd06c1a947f0c83b7eb224d59a77783c70c7642c2,e3ece8a6590e668e710a2d1199b2046d65c904ec6b41b61d4d001651602f8155,P17,Q222,Q16,68636ccac462dc486382a5c9ef357b0ffeb75eed71afb6a6501522805246a532,9d05a4149b75b625d944eec5c41e0ed6888e17676d1ffd1a2f3a01c7068bc32d,7f441ae014733a9f5544e378a28b4dc3a84b9e29d5f82b4b298e478ce23255c0,a3b312ecaab404fdd0fe91deee272075dfed1f34478a76e50e874eaaa6f03c93,False,False,,True,True,3,False,
10546,6580,66,U060_070,8,60,70,4,8a6eeb31354dd3aa335b5078fe33322fb4b076ac2a7d31c74d5a94b2ce17cc37,2b14d7c7c94d5b53190acf121c490b27c882d20435bd755798ca8beee6c1be3f,P27,Q142,Q16,0dcaf658c205122c27cded9bb76312b71d4c1931be9c08e283661bbc21cd685d,9d05a4149b75b625d944eec5c41e0ed6888e17676d1ffd1a2f3a01c7068bc32d,c6ba070a307a08ed32403509b7b6b7c952c54f26efba71ab457be0fcd6297629,6440b41045cf8a3e01ed10b30c94d172971d8ec02325c03af81180b0cd8a4a8c,False,False,,True,True,3,False,
14063,6581,66,U060_070,8,60,70,4,e22de98c9df5b369a5a9ecbfa8d600c011496b861dc375a38319c4442b142ab2,7e6b3e34c99f9ab4ea4bbaeb938570f8bab42d1b7aa117615788cae0890784ef,P140,Q748,Q432,8ab0d93f383c49477882cd7b564a510b9839aaa46042cda5202977a8922829d8,e62f4ed28e8a044559e23abb8828edf4c69c233b6eb8d85029e7ea47179c285a,7397bdd39289fc65c2b1435979bb85675bfe36f3d7fb4cb7b610ba76913a67a0,124cf8c72ced60afa2d3a108c8430df3df25561efa4735949c9922c0dabc83e9,False,False,,True,True,0,False,
9969,6582,66,U060_070,8,60,70,4,db54922a00b03ddbfc778fe1bdbf84649f8afaab26b67b20168c8458d712345e,b7a03097421d211b7af61a355d2b431384945ca495b6457a79c02acbd3acc43f,P136,Q132311,Q8341,a1380eb5e566474129c4b9e24c77ef7a06ab5fe91b23441a68aed56f9d35bb00,4df03d19824d3d1d3f5adc19473962905c609222c2016d9457a04891a73bf4c4,e45fe92d516d0e9ff40a1a446afaaab85c0988a0c8c8e59cdf85e42600a39951,e23af32113ec5a1d3c2709c819934fb0cf736012e891c2bb8c14e63722b3acb4,False,False,,True,True,4,False,
11549,6583,66,U060_070,8,60,70,4,e0fd1af8d9c84dd602da542d1e915a20ea2352507980e4c5d1b5f52d99fa557d,47281779ea8eff2a224da44073712b0dacf2c8870bf5dc0cc1af1be428224df7,P30,Q48,Q51,d4fc9282488abfd5d0bca154f262bede188037c9b81453958378bb73cbc51871,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4,944fc0508345673924cbc6073c81fa13093dfefa203f2ddba53fdb1611d802de,2549cfc89a1d8f4560785e10d582ef6d9f689e986420420546590eee0e4172bc,False,False,,True,True,2,False,
11806,6584,66,U060_070,8,60,70,4,bda6e6ea921cfa7911693532fcd4aed96d855251c93068b2cd66df094fb06606,a742658da165f1cbab13a0eacd2e5d0a77185380c37ce5a453fdf6077274830b,P39,Q19546,Q45722,de977d77c20c3282d7e8b0d9b95cb673ca19d58706652afd9abf352962a2f09c,5d662928916d44988ec79f631091ef771f39a62b5f142315cd24b5370eea972d,3ac56944918557950f96fd31b70f892446f23ba2746923d7abc687cc3fe1b94c,66d40c263ac3517aaeb9b85009fdb342d9f3168843e621aa4f3bd6e8c08f2184,False,False,,True,True,4,False,
9095,6585,66,U060_070,8,60,70,4,5de453cb5c3e3d1c0d76b9dbff91f6d808663f3145613dadab27df080151b4c6,4e928f92665347970177a9e36f073f49adb82f73f752fa5a21e72108f415d490,P140,Q131036,Q432,9e7b781f90ec173fec670b9aa9c0dfa205fac3ead82bd60af6636df3a81f7dab,e62f4ed28e8a044559e23abb8828edf4c69c233b6eb8d85029e7ea47179c285a,9bec475cf7ce3ea506f51000b64f9f87754ed3dd44bf1b1eda6c112fee6772e1,37f86ab4cd9e84e4b5399810484d12b981fc69a349029b94d53411c36f36f1ec,False,False,,True,True,2,False,
8955,6586,66,U060_070,8,60,70,4,60a96bd89ddb42368306e4e0054c83a18385c39f5063753f30e786c18f06305f,acdb4cc393d486b12478b8b64e641986693cf5b2aee4abde98d1b0a605920c95,P103,Q1321,Q150,651fc160460a60c81cfd59715f8a900203a3e34428177c06bc8d6b9fbde3ef95,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,945b1b3aaf7de88cd20df23ae1ce8b95c8c3429ef424a59069dca67776138685,c5f52ed2ff2b9bb155d60566234d73dc4d0722d3b346324e508a17b27432395f,False,False,,True,True,1,False,
11294,6587,66,U060_070,8,60,70,4,80f81de9d3306fec093f2a5a7fe25c017c0f15a431e552da615ccf87c0f1a98a,0e907e498d4026ac7f80688f6b55093ba51753aaa4d04637cc15cdd878586a5b,P1412,Q150,Q1860,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,df38b3534d35977f29cca1385b42364aedd3ddf2cd0907a108f19586bd239958,96cb6fb2f775433d2b63662fa8d2cad6cdb4b6da45e1327769e1277df3f50372,1d53ecf6568312bde62a0bc75d0a4158e8c8d1c2fb10d49e428fa5d086ae7b75,False,False,,True,True,2,False,
12158,6588,66,U060_070,8,60,70,4,b76cdf81da831adc3c3a21a19a684c185c6ea1272c8b1e3570c332e483fccc49,745fd3ab09c557878eb817a04233f81bf31c8090c729e614a40d51676cb98eb3,P190,Q1731,Q3640,ae62ed78cda38153c9f2c00d1a1a215a737503698d2699d57eac79b4842c5a90,56376357721953827d2ac092c74528096a0f5aa4750450ab34c6f845e4967d22,7b598a2cc5613540e0614c9adaf5cc7bea538980c7366056e6a5816ad43baa85,db14b61f6e00c3240b65631f23917432405097d41ef891f0c3fe4a58599cc78a,True,True,87,False,False,3,False,
20836,6589,66,U060_070,8,60,70,4,02b40f7e4987b953f621ef487de16ebae40ff1710b4ddddc12164a9da546a355,90afc54ab7d970b365606ad64980f25499f71fc4d16af30f6e2694226c16d923,P106,Q5482740,Q82955,9bc1d64fdf1a3aced5d6f7c5920ec401bcc5f015dc81f2614304024f45c6e1fb,197a6e2d66893e6595f99835851b4b3d21c83473705966407fc6e89435f7a3c2,063700ed0f1d32ee829bc5d06662d859c0233eba3065dad2fb9bf7db96bbb377,a0db43696208cafdbf0e050c87dedc256e38c9fd658e1b544ee7047919dd7f8c,False,False,,True,True,3,False,
19764,6590,66,U060_070,8,60,70,4,3bbd174fd881967b84e3883828686d5f426c7891e92fa73c934abf53c08903ec,fd145feb4c052b24e0ddb107e6b8a989e0d87ebc801687d9b6f5ccc8d417ca37,P1412,Q1860,Q7913,df38b3534d35977f29cca1385b42364aedd3ddf2cd0907a108f19586bd239958,315428825f647771a586c4ab0a255ededb23ea0e03987ced0eb10495ced68975,ee4cae9933ffb54b1807bf23a69313fdae4696340fa040b33662dd47a68b3852,5ea34f887271524a8b6714d127fa0fd120ef59f000c9110de49707841886223b,False,False,,True,True,4,False,
15001,6591,66,U060_070,8,60,70,4,7692a0bb342695a2f4928bfd13ec38cb1644e82becd8b02d2bfa9dfba93750b6,5a49b274eed9d41559373dd7bf604a23dad5fcc8594fcc4073899cd695633cd4,P159,Q36091,Q220,7d0952c3520b14393055e99039163716935ffe5d8b255e54beb0f7056740ab0f,30731707cf8e4794ce1612eef2f4e0e3c0fa3f0c1c467433da03fc838edf424e,3f00ccc0020c33afb48a88d2bd872cb0a63449f27695272420fceb568e028fa4,4ced275980c88802ee1b63cf87c6e76fd9adf4ebbaf2d513592fb74ee80cdeb2,False,False,,True,True,0,False,
16687,6592,66,U060_070,8,60,70,4,d05a448c40a956370e95a3eec41f93878bcffe3785c26faad29db178466c80ee,a68d47677f9b9c5391b62421701c5e29a95845075aaf60cee5fe985f73a0079e,P37,Q256,Q1321,5476b400637f3bf1a6f2a0b9f66f3c59b7773e59a81304b0bbca468f3ef3fd42,651fc160460a60c81cfd59715f8a900203a3e34428177c06bc8d6b9fbde3ef95,cf83f06677e8851ec3da1da10c533dc5dc66f8e81ead9f5de61ec98e0fddf228,6d690a29237be531861b1edf8d4bade9ea2440061946bf308c57350c96d869d1,False,False,,True,True,3,False,
16628,6593,66,U060_070,8,60,70,4,a7f3103e79448bf897fd6a39290680e33e24a3189dffb3e62766b5fb1ed3f794,f6cf6c63dd83c5b43797392247cc6503b89699ee8dc3498670d63bbbe4b9271f,P20,Q90,Q877247,e62a0600f64dd89e29fd4a07cbd7cf4e33121f0a72547bdff7df1185e2bf1af3,c07b2f2ac4948c84cbf718054deb89f3cdc60ed2902e16a6a81f36d761cda433,f71f6fdbc930c0dd85494e4f4ff6fda339a83fdc96338b0c047771c9ac7daccc,d9aa8a61f471cf97f40f10142a1f8f8c719601222e6ef13ea9191d397b50d7b8,False,False,,True,True,2,False,
1109,6594,66,U060_070,8,60,70,4,ace1b940b47bcf3624604e8a19af8774c7f984695d0b0fb32d986291cb0d2228,650455d5de0c8e98c4ea2f626c01e7543ee5f85fa089992846bb8c3b3f751102,P276,Q1761,Q220,a424f7ed2968ac77012a8546e037ea12778ce2d268d3c4046116b5bea22a9780,30731707cf8e4794ce1612eef2f4e0e3c0fa3f0c1c467433da03fc838edf424e,d0d77d943d868cca7d8176a2b621c0c27ee8277a5f3efef495503d0222219a56,d7ed31d51df7f62a23587c39c895c81d4b87bff7131d1887f3fbbe4ffe05cd7c,False,False,,True,True,0,False,
5566,6595,66,U060_070,8,60,70,4,dc70d341514db7d5fc97438b48f271a687f7c28647bd6922eb0f03e89aa02e1e,03ba826b5a1fde7d7321c5575d0601fdda6314f4ba512c5045c099370ce2578a,P101,Q23404,Q395,1c3a09a707c392b64086635f0aa9d83630fb0df929e9eebe75f486ea003d696a,e52e7bc4224743a45820b0d4f28959e2a62ada97417f4dcbfa36d3cefae5d0c4,dd8a33cf8bc990b30f9a68c3beb75ce28288f42f9a72e479ae06ce38f53c89b1,b85df4e5119f320e2724b6b46831005a4d4e1b7f938310fb473f9b75432444f2,False,False,,True,True,3,False,
18747,6596,66,U060_070,8,60,70,4,de183c3c3d9f7b19a2a2c222ada8008e3c29688ea9ff33736b260315fd7c8222,49b78d701f2a8c90d740322268a7a9f81350874641e26a82d39e8ae562b4f31c,P140,Q432,Q5043,e62f4ed28e8a044559e23abb8828edf4c69c233b6eb8d85029e7ea47179c285a,b296b2e8563781a2ffed082c550e1137f14691438187d8ee2d0b5f09249ed5fd,9cb06c3a4bd32ee1f50f26c6cbcc1204396364090a785da6af4e07914b7bd99b,79a9dd540d74fee422565969772a131e02e73c6ccb7b61cdfa7e5bf8878fcc6e,True,False,,True,True,0,False,
18912,6597,66,U060_070,8,60,70,4,c18b6e525e904a3151560f54e26fc4dc130524424b4620a4f6f4ee0605e92ecb,24577ef316f47ae215501bf051491222805c461a443cf4220627501dffa3a72e,P463,Q322646,Q253414,6488305dbff271103267e6d67db1ab9fc4f6cbf5b1377d03d6b7c09cdc160b3d,59922cc4cad6a8c991e8b9e398278063092a774140a453a3950e3c94ac4e0035,6b78dd88bef4ad252ac1c09e99a714e5390d8171a2891365bdeb2ef7a40e7d15,e07639f88fecaca260d711b4f4b01dc8a369d7ade1d6c65e9ca9638df073346b,False,False,,True,True,0,False,
7663,6598,66,U060_070,8,60,70,4,4a000dd608358d45cc6cb3f79bf060ece1edea848788f11edb3fde8a6e7ab419,e18d7428cdc1ed4c1e2ba7384eb81476cf1b493966509a76c01a9be0bedbdc2a,P103,Q150,Q7737,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,46c5260e46a32b7bc81b6957dee4cf6e7037c1e9ccc76305e840e767a855ea00,a640e565ed8187cdb7326ed331f5c58b1e899a247e04ede326c5fb6c781fba0e,940aac3d953dbb0dc6d3792ff9a3180400cf2e4b31b89dfd6693c8a6cadd3d29,False,False,,True,True,2,False,
2181,6599,66,U060_070,8,60,70,4,9f05922baa4b90ce40984538aa3cfb7e90e73452f1da9386d9aedb47e62c96d1,6f283f1635884ffea9b6e4b888dd169afff68000634db5b444ac849cb4d4e5b6,P39,Q45722,Q29182,5d662928916d44988ec79f631091ef771f39a62b5f142315cd24b5370eea972d,702b3e9a7ab86bfcd52677b7b4cbcc5bfd32bcde33dfcd687b21ad67d0a25262,b0367f6c99844fe8b1bf4b12e3e82bf6b7f1593de4b716291f7ac7866a054afa,fc44dfae4f30ebd55e8fe7dec6fffd7c32ff3a15de0204e43901e69e3ac89413,False,False,,True,True,2,False,
9676,6600,67,U060_070,8,60,70,3,5fbed25f13e716aacfac62f53728dff308c377ddee7d61bbb838d88b2e50410a,1a31bde63ecf586b889227641736f1674bb4d96f159f0ad5b2ad9e4288ffa30c,P27,Q29,Q668,74f85bf966f9048e0ecaa6d981cb32871925fdaf9eec0ad9646d5bece60a1db0,811b4fb4302100941cd7bf5938aa405fa243e8e3f387dbc56145c66c885f8735,71c453325146001954494980f7dbc393895cbae225e684220a1d11a4cac638d0,78921cfeca3f9b9a423c7c9beeefde985b32338d9fdb906f7ded18ee85eed62d,False,False,,True,True,1,False,
13020,6601,67,U060_070,8,60,70,3,d82a6bab102713b618b37d11d0bc06393990b42e253a4b9ad3416fde7422dccd,8e0288d1dcf2260fb9a213bdb748f6bc3ab8e9f9c8893c2b55cf813ddc30cc32,P19,Q10690,Q1757,df8a4275d10b74c77424eccf35d4575dd09f805129d322c9a2c4986992c4c098,d185ac77a895cd07aa342369d75453e377055ac4b9b9fd35da48d4087d2af9d3,42047fe735de3279f09e8b32fc71a8f2536fd41e8ef4432f89c683043e6fcbcc,c82694a4fbc74cc175d6185e98d945d1a6e84e66f300256d70dd4a66858b74da,False,False,,True,True,2,False,
3409,6602,67,U060_070,8,60,70,3,14e648ccbd1806a7259d9c20708e01df439918fcabcb646ccf36298a4914cfec,855738217d4bf4d98942bb55907cbbdccad61f06be8caa3a776ea6590d646d44,P276,Q184,Q2634,c2ec5c48d6f02fa2ffbf8e15c96b6882c69712ea20c3c1116883b871e24c9dd5,9b57f9841bc57dabe75ccf2b62d38592392d76d98909e7b782c248312571a606,2b6bf036b97ccd366500f1cd5867e44446be0b354320bfd3b9aa95a66e7b6e6a,55bc895e34d3bd63d0c269721eb4a2f126fab1a4bb0aedc3c3d013ec9af7cf7b,False,False,,True,True,2,False,
11737,6603,67,U060_070,8,60,70,3,b91a216d2a3fb5efec5fcc3ef09c843628bdda5b650f847929f4a007976b634e,cda8faa8e05f25970f558aebd4d1f61e699b599373bec76a5a0cfb6440ba069a,P449,Q23633,Q48340,45c558205ce27b011fcaefe011510e822528c24c5cbb93e0f678273cc82d4265,a06ff78b6f1e1d6acc726a79f15465ee838b72f44818b66d3380748236bd6a97,fffbdf4eb29636e4d01ca68af7e2950e517524b7eec15082149a364080d03ef8,7ed9e12abf89a1590c245cb215a43767bb8288c928c32b2024826d00fa0d1364,False,False,,True,True,1,False,
7863,6604,67,U060_070,8,60,70,3,2db9610720b41d816e59921f965adc9b715865d79d46eb810e51816c31f42d55,c09a1da7da755e15ccf6ac6c00fc0046217ab1df8d2499f706cce450ec50f78b,P413,Q622747,Q1317534,68373619b22c99dff8e400aad10c691c34acfc724536bf8870ffa339f5862a75,2e37782710d10fdd269c3d2dc78e31b512ffca3811f91a2c82736d9b77fa1274,326dd1d547375de810d672e3c89bc9fa2dbec5e781a4fd6f550ad7a9a0ddbe87,0718dce786259a16775ec9b89f9595722a89d8bb7d6526b429f06da24b6c373a,False,False,,True,True,4,False,
12618,6605,67,U060_070,8,60,70,3,eff37bca6b2fa71c56f97f018e0d7a62e9c01f2c20f80302fe228e1f312e0f86,de248f68d628a31ef48e99eaa38c8573a9629710c963cfd59620b25f206dfddf,P176,Q27564,Q9584,9f7ac91429aa024b8a78d54fe6e5bce619d3cc1f5e418d603ff782d5250e228e,f8c133515298abbbcb36d46e8be2d3b8c23c22b1d338f1f79352d28c67abdfd5,924cd86d5512f1736c9ce6ea3f078debdb0a955b24ce16fd55a58eadb4c8cc54,2b2bbf41ba560f898be814b56f311c7df55ffc8d1b51f69771da77b6b728a806,False,False,,True,True,4,False,
18282,6606,67,U060_070,8,60,70,3,c38897546add6f6c8589a7dbeed2fcb00fac1fa1b5ed2a5c717df7d48ebceb2f,fe285ac767d09f8093df99a6c736d0328c6ccfc229553dbd441fc48be4fb2c2a,P30,Q48,Q51,d4fc9282488abfd5d0bca154f262bede188037c9b81453958378bb73cbc51871,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4,93906a26cf096261c307b80b7e57ba437e9c4c65208320d0f85033f99a3da8ef,7c08fd279cb4488f12eb53315d16900abdb464f2da0274363c88b8d9e026e0d7,False,False,,True,True,3,False,
717,6607,67,U060_070,8,60,70,3,2306bbeddb6f79c55ce300ea26d42f217e05b01bdd7bf4d589c4a965a69fcf9f,c18e08e17b4f28c1557411d625f199c279f5f667e869d03da0b0a3f721fdb350,P190,Q23556,Q1899,9a83c6999cfdb16dd87dd3474e42e43c9183e69a3abeeea5027b0558d18467bd,2c9607c3004b2737ed9d330cf66f2816c2d0ce71395d6026dc24f2712396e449,78acc2f7aa64f9c27ea8ef60232dbc1bce54132db7c8207c496bf15bd3a8ba22,0cc2886c85ce00648fbdfd8b21adb70f834866afb7cd622c996dd80793c6e960,True,False,,True,True,2,False,
