arm,provenance,batch,candidate,called,duplicate_of,finite,trust_valid,E,E_minus_RAW,D64,D64_minus_RAW,strict_count,RAW_strict_lost,feasible,selected,actual_correction_norm,reason
CAP100,NEW_CHAIN_CPU_REDUCTION,10,C1,True,,True,True,0.0344910147999326,2.135035552782577e-05,0.016615157578144135,-0.002506140247987787,99,0,False,False,0.20244549256905348,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
CAP100,NEW_CHAIN_CPU_REDUCTION,10,C05,True,,True,True,0.03447403017344186,4.365729037086874e-06,0.01768363006567597,-0.0014376677604559518,99,0,False,False,0.10122274624557494,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
CAP100,NEW_CHAIN_CPU_REDUCTION,10,C025,True,,True,True,0.03447074489595252,1.0804515477441656e-06,0.018350717233261093,-0.0007705805928708287,99,0,False,False,0.05061137270647294,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,1,RAW,True,,True,True,0.002287666152260499,0.0,0.0015781786939896847,0.0,100,0,True,True,0.0,FINITE_EXACT_QUALITY_FEASIBLE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,1,C1,True,,True,True,0.007420955046254676,0.005133288893994177,0.014698609058029888,0.013120430364040203,100,0,False,False,1.8742129575847792,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,1,C05,True,,True,True,0.002939643075442291,0.0006519769231817917,0.005606979534377388,0.004028800840387703,100,0,False,False,0.9371064785627474,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,1,C025,True,,True,True,0.0024778027949651006,0.00019013664270460138,0.002301378913443841,0.0007232002194541565,100,0,False,False,0.46855323864991427,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,2,RAW,True,,True,True,0.005103430965391453,0.0,0.003621180711860461,0.0,100,0,True,True,0.0,FINITE_EXACT_QUALITY_FEASIBLE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,2,C1,True,,True,True,0.14474652409924602,0.13964309313385456,0.011710187915085157,0.008089007203224696,97,3,False,False,1.8937842612175364,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE|RAW_STRICT_IDS_LOST
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,2,C05,True,,True,True,0.029917270116129657,0.024813839150738204,0.004851821248507804,0.0012306405366473427,99,1,False,False,0.946892130000174,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE|RAW_STRICT_IDS_LOST
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,2,C025,True,,True,True,0.007790195265042712,0.002686764299651259,0.002694922635043895,-0.0009262580768165662,100,0,False,False,0.47344606536804124,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,3,RAW,True,,True,True,0.0014238031865170342,0.0,0.005873831461371992,0.0,100,0,True,True,0.0,FINITE_EXACT_QUALITY_FEASIBLE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,3,C1,True,,True,True,0.0024750921104350707,0.0010512889239180365,0.011234119974290024,0.005360288512918032,100,0,False,False,1.9274863122674137,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,3,C05,True,,True,True,0.0016775487089762465,0.0002537455224592123,0.005495906419241692,-0.0003779250421303004,100,0,False,False,0.9637431558670401,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,3,C025,True,,True,True,0.0015051462050905684,8.13430185735342e-05,0.004148691242761515,-0.001725140218610477,100,0,False,False,0.48187157837802497,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,4,RAW,True,,True,True,0.0016058904592682667,0.0,0.008196801443318691,0.0,100,0,True,True,0.0,FINITE_EXACT_QUALITY_FEASIBLE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,4,C1,True,,True,True,0.0026016408720170147,0.000995750412748748,0.008882801125992046,0.000685999682673355,100,0,False,False,1.9114325921374267,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,4,C05,True,,True,True,0.0018735998035481316,0.0002677093442798649,0.005943997966141978,-0.0022528034771767125,100,0,False,False,0.9557162965803496,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,4,C025,True,,True,True,0.0017009406757279065,9.505021645963988e-05,0.005759960675334241,-0.0024368407679844495,100,0,False,False,0.4778581479165544,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,5,RAW,True,,True,True,0.001877041876250587,0.0,0.010280964385401603,0.0,100,0,True,True,0.0,FINITE_EXACT_QUALITY_FEASIBLE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,5,C1,True,,True,True,0.0034014680499967653,0.0015244261737461784,0.010653494434563981,0.0003725300491623784,100,0,False,False,1.9128293270289223,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,5,C05,True,,True,True,0.0021977184732531897,0.0003206765970026027,0.007382095726484295,-0.0028988686589173085,100,0,False,False,0.9564146632365808,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,5,C025,True,,True,True,0.0019744270266528474,9.738515040226049e-05,0.007297167690808237,-0.002983796694593366,100,0,False,False,0.4782073320161812,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,6,RAW,True,,True,True,0.010846324513622677,0.0,0.01198467575545692,0.0,100,0,True,False,0.0,FINITE_EXACT_QUALITY_FEASIBLE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,6,C1,True,,True,True,0.05043436636260594,0.03958804184898326,0.01152245391216411,-0.00046222184329280935,99,1,False,False,2.0024799953550563,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE|RAW_STRICT_IDS_LOST
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,6,C05,True,,True,True,0.027971892450586892,0.017125567936964216,0.008068823266739855,-0.003915852488717064,99,1,False,False,1.0012399978985864,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE|RAW_STRICT_IDS_LOST
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,6,C025,True,,True,True,0.01084410424795351,-2.22026566916618e-06,0.008551701247483834,-0.0034329745079730856,100,0,True,True,0.5006199989034354,FINITE_EXACT_QUALITY_FEASIBLE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,7,RAW,True,,True,True,0.0024906984867266147,0.0,0.010572975413879249,0.0,100,0,True,True,0.0,FINITE_EXACT_QUALITY_FEASIBLE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,7,C1,True,,True,True,0.006132208581111627,0.003641510094385012,0.01488691589293012,0.004313940479050871,100,0,False,False,2.0095503645747046,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,7,C05,True,,True,True,0.002859871511682286,0.0003691730249556712,0.009324446504933803,-0.0012485289089454454,100,0,False,False,1.0047751819705173,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,7,C025,True,,True,True,0.002601958246232243,0.00011125975950562837,0.008434851455149328,-0.0021381239587299206,100,0,False,False,0.5023875909046672,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,8,RAW,True,,True,True,0.0017596403337665834,0.0,0.01250692671624165,0.0,100,0,True,True,0.0,FINITE_EXACT_QUALITY_FEASIBLE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,8,C1,True,,True,True,0.0172325897810515,0.015472949447284917,0.01256014038426656,5.3213668024909566e-05,99,1,False,False,1.998413805951899,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE|RAW_STRICT_IDS_LOST
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,8,C05,True,,True,True,0.0020925782199628885,0.0003329378861963051,0.009370799745056502,-0.003136126971185149,100,0,False,False,0.9992069027445042,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,8,C025,True,,True,True,0.001854731008206727,9.509067444014364e-05,0.009592639948778015,-0.0029142867674636364,100,0,False,False,0.49960345111334226,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,9,RAW,True,,True,True,0.0029083975397225003,0.0,0.014925233161648066,0.0,100,0,True,True,0.0,FINITE_EXACT_QUALITY_FEASIBLE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,9,C1,True,,True,True,0.05066023043895257,0.047751832899230066,0.013555396244782969,-0.001369836916865097,99,1,False,False,2.114058054266584,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE|RAW_STRICT_IDS_LOST
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,9,C05,True,,True,True,0.003349075112346327,0.0004406775726238268,0.010573385200359553,-0.004351847961288513,100,0,False,False,1.0570290274170082,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,9,C025,True,,True,True,0.0030233827825577463,0.00011498524283524601,0.011243140737633439,-0.003682092424014627,100,0,False,False,0.5285145137490894,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,RAW,True,,True,True,0.014797746748081408,0.0,0.017140928392564092,0.0,99,0,True,True,0.0,FINITE_EXACT_QUALITY_FEASIBLE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,C1,True,,True,True,0.0445427625661614,0.029745015818079992,0.016012896361189632,-0.0011280320313744596,98,1,False,False,2.103946883966716,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE|RAW_STRICT_IDS_LOST
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,C05,True,,True,True,0.01681625815708685,0.002018511409005443,0.013827716542436974,-0.003313211850127118,99,0,False,False,1.0519734419008422,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
NORM_ONLY,NEW_CHAIN_CPU_REDUCTION,10,C025,True,,True,True,0.01522661910727038,0.00042887235918897225,0.013917939339989971,-0.003222989052574121,99,0,False,False,0.5259867211880329,E_EXCEEDS_OWN_RAW_NO_ALLOWANCE
