arm,provenance,comparison,batch,population,metric,denominator,before_num,after_num,delta_pp,retained,lost,gained,both_failed,conditional_loss_den,conditional_recovery_den,strict_lost,strict_gained,strict_before,strict_after,desired_NLL_harm_mean,desired_NLL_harm_median,desired_NLL_harm_p90,desired_NLL_harm_p95,desired_NLL_harm_p99,desired_NLL_harm_min,desired_NLL_harm_max,competing_NLL_change_mean,competing_NLL_change_median,competing_NLL_change_p90,competing_NLL_change_p95,competing_NLL_change_p99,competing_NLL_change_min,competing_NLL_change_max
CAP1,SEALED_CAP1_REUSE,RAW_TO_SELECTED,8,ACCEPTED_OLD,PS,1400,1351,1351,0.0,1351,0,0,49,1351,49,0,0,929,929,2.285359670557747e-06,2.3818574845790863e-07,4.12702560424805e-05,7.951855659484863e-05,0.00018240749835968017,-0.0012655258178710938,0.0002818107604980469,-1.1224810566220965e-05,-7.62939453125e-06,7.929801940917988e-05,0.00011255741119384763,0.00020985126495361324,-0.000553131103515625,0.0006227493286132812
CAP1,SEALED_CAP1_REUSE,ENTRY_TO_RAW,8,CURRENT,NS,1000,866,833,-3.3,829,37,4,130,866,134,16,6,214,204,0.13495414185430854,0.004273638129234314,0.4774491548538209,0.9569962263107284,5.442380181550979,-1.5092759132385254,11.50822538137436,-0.37895742265251464,-0.12763071060180664,0.25608777999877935,0.4199366569519035,0.90747811794281,-12.59723949432373,1.4094417095184326
CAP1,SEALED_CAP1_REUSE,RAW_TO_SELECTED,8,CURRENT,NS,1000,833,833,0.0,833,0,0,167,833,167,0,0,204,204,-9.492519777268171e-06,-4.3958425521850586e-07,8.444786071777345e-05,0.00013546943664550777,0.0002829694747924803,-0.0016565322875976562,0.0007190704345703125,1.5705186931882052e-05,7.152557373046875e-06,9.827613830566407e-05,0.00014307498931884763,0.0003921508789062498,-0.0006742477416992188,0.0025415420532226562
CAP1,SEALED_CAP1_REUSE,RAW_TO_SELECTED,8,ACCEPTED_OLD,NS,7000,5757,5757,0.0,5757,0,0,1243,5757,1243,0,0,1286,1286,2.076957083772868e-06,1.3113021850585938e-06,8.344650268554688e-05,0.00012353062629699664,0.0002517771720886232,-0.0023527145385742188,0.0015401840209960938,1.034067860538406e-05,8.58306884765625e-06,0.0001068115234375,0.000148773193359375,0.000278472900390625,-0.00167083740234375,0.0009517669677734375
CAP1,SEALED_CAP1_REUSE,ENTRY_TO_RAW,9,CURRENT,RS,100,12,100,88.0,12,0,88,0,12,88,0,99,1,100,-9.624978732270028,-9.56660949466459,-5.052654585521667,-4.133092301711441,-1.5572412113711398,-17.616639425978065,-0.15359956439351663,10.364985128343106,10.484776929020882,15.623401975631717,18.956216263771058,19.62410534888506,-4.42175817489624,19.823473244905472
CAP1,SEALED_CAP1_REUSE,RAW_TO_SELECTED,9,CURRENT,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,-5.746987881138921e-09,1.1909287422895432e-07,7.134629413485527e-07,9.586103260517118e-07,1.4733220450580357e-06,-6.010755896568298e-06,6.057322025299072e-06,-6.908893585205077e-05,-6.961822509765625e-05,0.0005926132202148458,0.0012041091918945312,0.002109985351562501,-0.0018053054809570312,0.0022497177124023438
CAP1,SEALED_CAP1_REUSE,RAW_TO_SELECTED,9,ACCEPTED_OLD,RS,800,798,798,0.0,798,0,0,2,798,2,0,0,797,797,-4.020895084977383e-07,0.0,1.1909287422895432e-07,2.3795291781425476e-07,1.0443478822708118e-06,-0.0002467632293701172,3.141164779663086e-05,-1.5249848365783692e-06,-4.76837158203125e-07,7.96794891357422e-05,0.00010881423950195304,0.00015833854675292966,-0.0003910064697265625,0.0003795623779296875
CAP1,SEALED_CAP1_REUSE,ENTRY_TO_RAW,9,CURRENT,PS,200,26,196,85.0,26,0,170,4,26,174,0,137,3,140,-7.8640224315601515,-7.949324629982584,-3.1198714077472687,-1.8983849763870244,-0.49646315269172214,-16.67001787573099,1.3192968368530273,6.110235240720212,5.745643734931946,12.070672318339348,14.329617656767358,17.369522336721417,-5.946819305419922,19.602779492735863
CAP1,SEALED_CAP1_REUSE,RAW_TO_SELECTED,9,CURRENT,PS,200,196,196,0.0,196,0,0,4,196,4,0,0,140,140,8.102090214379132e-06,1.1862721294164658e-06,0.00016583800315856932,0.0003176689147949218,0.0012899684906005854,-0.0018715858459472656,0.0015265941619873047,-0.00010844886302947998,-9.66787338256836e-05,0.000403022766113281,0.0008361816406249997,0.0013120174407958978,-0.0022230148315429688,0.0036859512329101562
CAP1,SEALED_CAP1_REUSE,RAW_TO_SELECTED,9,ACCEPTED_OLD,PS,1600,1553,1553,0.0,1553,0,0,47,1553,47,0,0,1066,1066,1.503291496192105e-06,2.9616057872772217e-07,3.8623809814453125e-05,6.485581398010253e-05,0.00014388680458068848,-0.0023093223571777344,0.0004992485046386719,-1.4250627718865872e-05,-9.5367431640625e-06,6.4849853515625e-05,9.5367431640625e-05,0.00019455909729003905,-0.0011539459228515625,0.0005550384521484375
CAP1,SEALED_CAP1_REUSE,ENTRY_TO_RAW,9,CURRENT,NS,1000,860,800,-6.0,796,64,4,136,860,140,44,5,246,207,0.2294247315521352,0.025304153561592102,0.8429341316223146,1.5633062228560448,5.610256040096281,-6.445662260055542,13.29872179031372,-0.6230153024806059,-0.17298460006713867,0.2673945426940918,0.42277708053588825,0.9727357292175288,-15.616705775260925,3.8153886795043945
CAP1,SEALED_CAP1_REUSE,RAW_TO_SELECTED,9,CURRENT,NS,1000,800,800,0.0,800,0,0,200,800,200,0,0,207,207,-7.634784560650587e-06,-1.7397105693817139e-06,7.894039154052735e-05,0.00011978149414062491,0.0002548360824584955,-0.0012004375457763672,0.0015287399291992188,2.0262137055397034e-05,1.1682510375976562e-05,0.00011835098266601565,0.000179290771484375,0.0003928565979003898,-0.000813603401184082,0.0020360946655273438
CAP1,SEALED_CAP1_REUSE,RAW_TO_SELECTED,9,ACCEPTED_OLD,NS,8000,6515,6515,0.0,6515,0,0,1485,6515,1485,0,0,1444,1444,-3.804387313721236e-06,-4.7264620661735535e-07,7.534027099609375e-05,0.00011303424835205043,0.00021840095520019552,-0.0020842552185058594,0.0014295578002929688,9.728365097544156e-06,6.198883056640625e-06,0.0001013517379760743,0.000148773193359375,0.00030615806579589906,-0.0006389617919921875,0.0011053085327148438
CAP1,SEALED_CAP1_REUSE,ENTRY_TO_RAW,10,CURRENT,RS,100,10,100,90.0,10,0,90,0,10,90,0,98,2,100,-9.567865349913518,-8.800434433447663,-4.685179051449448,-3.1787622187344824,-0.4674086052551852,-22.513535171747208,-0.2038437778246589,9.82100505658891,10.318983376026154,15.491408669948578,16.59866461753845,18.506097760200507,-3.0928401947021484,19.93363046646118
CAP1,SEALED_CAP1_REUSE,RAW_TO_SELECTED,10,CURRENT,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP1,SEALED_CAP1_REUSE,RAW_TO_SELECTED,10,ACCEPTED_OLD,RS,900,898,898,0.0,898,0,0,2,898,2,0,0,896,896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP1,SEALED_CAP1_REUSE,ENTRY_TO_RAW,10,CURRENT,PS,200,34,195,80.5,34,0,161,5,34,166,0,132,2,134,-7.591522729311546,-7.368252496235073,-3.269077718257905,-1.9025740475393844,-0.4359902553632878,-18.058617089875042,-0.1399693489074707,5.277462536467356,5.351501703262329,9.718367862701415,11.440413379116213,15.306760066598647,-11.789501905441284,17.501078724861145
CAP1,SEALED_CAP1_REUSE,RAW_TO_SELECTED,10,CURRENT,PS,200,195,195,0.0,195,0,0,5,195,5,0,0,134,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP1,SEALED_CAP1_REUSE,RAW_TO_SELECTED,10,ACCEPTED_OLD,PS,1800,1747,1747,0.0,1747,0,0,53,1747,53,0,0,1207,1207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP1,SEALED_CAP1_REUSE,ENTRY_TO_RAW,10,CURRENT,NS,1000,830,806,-2.4,804,26,2,168,830,170,18,15,200,197,0.07081757073802873,0.0042553069069981575,0.5562755107879639,1.0432793855667102,2.6849895906448364,-3.019885540008545,8.383163928985596,-0.30002116625383496,-0.1083076000213623,0.30289897918701175,0.4633668422698969,0.8675260400772092,-9.940648555755615,4.294264793395996
CAP1,SEALED_CAP1_REUSE,RAW_TO_SELECTED,10,CURRENT,NS,1000,806,806,0.0,806,0,0,194,806,194,0,0,197,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP1,SEALED_CAP1_REUSE,RAW_TO_SELECTED,10,ACCEPTED_OLD,NS,9000,7250,7250,0.0,7250,0,0,1750,7250,1750,0,0,1623,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,10,ALL_REQUESTED,RS,1000,1000,998,-0.2,998,2,0,0,1000,0,4,0,1000,996,0.02489302244652208,7.144946721382439e-06,0.0009199477615766233,0.0027586120122577913,0.024113750718533992,-0.045627936720848083,9.110596893820912,-0.11541101586818694,-1.9073486328125e-05,0.4790001869201661,0.7651252269744867,2.0048940086364735,-14.010174751281738,5.7999677658081055
CAP1,SEALED_CAP1_REUSE,W5_TO_W10_FIRST500,10,FIRST500,RS,500,500,499,-0.2,499,1,0,0,500,0,2,0,499,497,0.024574532871829435,4.68180951429531e-05,0.0015802270499989403,0.004098628775682292,0.04226752396672894,-0.014546077698469162,5.147213459014893,-0.11700675892829895,-0.057694435119628906,0.5734383583068853,0.8386170864105225,1.9363021278381345,-5.936945915222168,2.919086456298828
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,10,ALL_REQUESTED,PS,2000,1936,1942,0.3,1928,8,14,50,1936,64,22,33,1330,1341,-0.04772722679319122,-2.3096799850463867e-07,0.16419281959533713,0.34698569625616066,0.8977912759780883,-6.175323009490967,4.601561725139618,-0.009480602957308293,0.0,0.5881901741027836,0.9453252792358398,2.3958406329154966,-6.674663543701172,5.346686363220215
CAP1,SEALED_CAP1_REUSE,W5_TO_W10_FIRST500,10,FIRST500,PS,1000,964,968,0.4,960,4,8,28,964,36,11,24,658,671,-0.04350356361030208,-0.0003687806020025164,0.20645782947540287,0.3865228176116943,0.9055672788619993,-2.546661376953125,4.892400443553925,-0.006713469348847866,-0.0260927677154541,0.6878025054931641,1.0213048934936522,2.356170018911361,-2.5473852157592773,3.534778356552124
CAP1,SEALED_CAP1_REUSE,ATWRITE_TO_W10,10,ALL_REQUESTED,NS,10000,8351,8056,-2.95,7931,420,125,1524,8351,1649,325,201,1944,1820,0.13383527997849742,0.0,1.10851469039917,2.149933347105979,5.955417551994344,-8.581903457641602,15.758182905614376,-0.5380798124399997,-0.18943500518798828,0.5799544334411625,1.03667480945587,2.5338346910476752,-15.727335914969444,12.50479507446289
CAP1,SEALED_CAP1_REUSE,W5_TO_W10_FIRST500,10,FIRST500,NS,5000,4202,4011,-3.82,3946,256,65,733,4202,798,198,113,928,843,0.23335827648434787,0.0007597445510327816,1.3669468879699709,2.484907364845278,6.9670423740149,-6.866995811462402,15.758182905614376,-0.5569369245231209,-0.3526761531829834,0.7227185726165771,1.2211285114288344,2.6519832372665437,-15.080609107390046,12.179228782653809
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,1,CURRENT,RS,100,5,100,95.0,5,0,95,0,5,95,0,100,0,100,-11.741110506703116,-11.79246184200747,-6.601537873150661,-5.747747958626133,-4.666896919951531,-21.15544577583205,-2.6642967170337215,9.792739541321062,9.676162242889404,15.161600372195247,17.793860793113705,20.123158912658692,-3.665827751159668,20.413007259368896
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,1,CURRENT,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,-9.47838998399675e-09,4.4563785195350647e-07,2.9596267268061663e-06,3.749993629753586e-06,7.42082134820523e-06,-8.840486407279968e-05,1.1585652828216553e-05,-0.0003627681732177734,-0.0002636909484863281,0.0012327194213867189,0.0017169952392578126,0.00331050872802736,-0.004490852355957031,0.0064563751220703125
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,1,CURRENT,PS,200,20,190,85.0,20,0,170,10,20,180,0,129,0,129,-8.573068473858584,-8.620739735662937,-4.250065332651139,-3.5527825034922005,-1.2372437787056019,-18.03170083463192,0.8979048728942871,4.979054603809491,4.878610253334045,10.519104224443435,11.682421908341343,15.450481428503963,-5.35964822769165,18.91885006427765
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,1,CURRENT,PS,200,190,190,0.0,190,0,0,10,190,10,0,0,129,129,0.0002000436093658209,2.5344081223011017e-05,0.0008505105972290033,0.0014315843582153283,0.0023720395565032873,-0.00279998779296875,0.004177093505859375,-0.0004941502213478088,-0.0003104209899902344,0.0005496025085449217,0.00102882385253906,0.0025989818572998025,-0.005096435546875,0.0033130645751953125
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,1,CURRENT,NS,1000,886,867,-1.9,865,21,2,112,886,114,23,5,171,153,-0.03125891809654422,-0.06344592571258545,0.5017818450927737,0.959708523750304,2.9747250580787616,-5.516544342041016,9.811433225870132,-0.5563087919023819,-0.2313251495361328,0.2449892044067383,0.4556606769561764,0.8697228050231931,-14.428743369877338,1.8565759658813477
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,1,CURRENT,NS,1000,867,867,0.0,867,0,0,133,867,133,0,0,153,153,1.3817342405673117e-05,2.6226043701171875e-05,0.0003539562225341797,0.0005639076232910154,0.0011282920837402343,-0.0031585693359375,0.0029077529907226562,0.00011300905840471387,6.67572021484375e-05,0.0004932403564453125,0.0007339954376220697,0.0018912506103515624,-0.0022001266479492188,0.0032863616943359375
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,2,CURRENT,RS,100,11,100,89.0,11,0,89,0,11,89,0,100,0,100,-10.98525549117352,-10.89898470719345,-6.162760943076864,-5.80694734173303,-3.7508080374984862,-20.838523237791378,-1.0337237652856857,9.570880759870633,9.573630213737488,15.164294195175174,17.00831544399261,19.036776078939443,-0.8204407691955566,20.37322771549225
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,2,CURRENT,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,2,ACCEPTED_OLD,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,2,CURRENT,PS,200,27,188,80.5,27,0,161,12,27,173,0,127,1,128,-8.412349009045647,-8.361324069090188,-3.5672569394111635,-2.6503018061630432,-0.6554645334184177,-18.54570533335209,-0.4405984878540039,5.000805954728276,4.339283466339111,11.423865365982055,13.00582072734831,16.072246687412257,-5.610625267028809,17.191724717617035
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,2,CURRENT,PS,200,188,188,0.0,188,0,0,12,188,12,0,0,128,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,2,ACCEPTED_OLD,PS,200,191,191,0.0,191,0,0,9,191,9,0,0,127,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,2,CURRENT,NS,1000,879,864,-1.5,862,17,2,119,879,121,8,11,184,187,-0.03200468119897414,-0.046622514724731445,0.40225224494934086,0.6485738277435296,1.713741614818573,-2.5449252128601074,6.08843994140625,-0.3906540081501007,-0.209625244140625,0.22038529515266422,0.40930266380310054,1.1638152074813828,-15.98331505060196,3.6196155548095703
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,2,CURRENT,NS,1000,864,864,0.0,864,0,0,136,864,136,0,0,187,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,2,ACCEPTED_OLD,NS,1000,862,862,0.0,862,0,0,138,862,138,0,0,158,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,3,CURRENT,RS,100,8,100,92.0,8,0,92,0,8,92,0,100,0,100,-10.418190618081463,-9.86746275521,-5.328050930684547,-4.506331816286548,-2.2721360437800446,-19.91541112959385,-1.8373310351162218,10.14332739373087,10.651556491851807,15.632713493378834,16.717607697844503,18.824914526641383,-6.153476238250732,21.347893208265305
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,3,CURRENT,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,-4.027897375635803e-09,2.3827305994927883e-07,3.5927630960941334e-06,7.235142402350882e-06,1.9725684542208916e-05,-0.00010365806519985199,2.088211476802826e-05,-0.0005145120620727539,-0.0003490447998046875,0.0013634681701660159,0.0018972396850585934,0.004852638244628929,-0.006178855895996094,0.009324073791503906
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,3,ACCEPTED_OLD,RS,200,200,200,0.0,200,0,0,0,200,0,0,0,200,200,-3.5656772524816916e-06,0.0,2.380693331360817e-07,4.754692781716585e-07,8.428543806076048e-06,-0.0005738139152526855,9.451061487197876e-06,4.032135009765625e-05,3.719329833984375e-05,0.00033779144287109374,0.000431060791015625,0.0008433055877685519,-0.0008106231689453125,0.0015649795532226562
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,3,CURRENT,PS,200,21,189,84.0,21,0,168,11,21,179,0,114,2,116,-8.23668714560843,-8.374677020081435,-3.6811680763959904,-1.643708896636971,-0.26984244346618996,-17.265170097351074,0.2063746452331543,5.346045595987234,4.851176023483276,11.283249473571775,13.680814319849015,17.33405012696981,-7.128571033477783,22.35459627211094
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,3,CURRENT,PS,200,189,189,0.0,189,0,0,11,189,11,0,0,116,116,0.0001531408049777383,1.4849472790956497e-05,0.0007842123508453369,0.0015591382980346665,0.004846873283386212,-0.004169940948486328,0.006971597671508789,-0.00034668777137994764,-6.771087646484375e-05,0.0012053310871124267,0.0015636920928955025,0.0044131469726562305,-0.006578922271728516,0.014400959014892578
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,3,ACCEPTED_OLD,PS,400,382,382,0.0,382,0,0,18,382,18,0,0,259,259,8.797193440841511e-06,3.970228135585785e-06,0.00026763677597045903,0.0004901409149169918,0.0011501485109329215,-0.015411853790283203,0.0029344558715820312,-0.00012414522469043733,-6.341934204101562e-05,0.0002981662750244142,0.0005015850067138664,0.0010339927673339842,-0.008411407470703125,0.003173828125
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,3,CURRENT,NS,1000,884,865,-1.9,863,21,2,114,884,116,6,10,164,168,-0.037074310231546406,-0.03142383322119713,0.32904696464538574,0.6389573097228999,2.2211847209930404,-4.4620890617370605,7.137260913848877,-0.5179408457279205,-0.22503137588500977,0.14397139549255375,0.2742556333541863,0.732849745750427,-14.08758807182312,7.409035682678223
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,3,CURRENT,NS,1000,865,865,0.0,865,0,0,135,865,135,0,0,168,168,4.228385991882533e-05,1.5735626220703125e-05,0.00037708282470703134,0.0005476951599121091,0.001083736419677734,-0.002621173858642578,0.0021047592163085938,9.388351440429688e-05,7.295608520507812e-05,0.0005461215972900391,0.0007413387298583981,0.001254925727844238,-0.0034356117248535156,0.0033893585205078125
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,3,ACCEPTED_OLD,NS,2000,1715,1715,0.0,1715,0,0,285,1715,285,0,0,351,351,3.5750447947066276e-05,1.753866672515869e-05,0.000386333465576172,0.0005379676818847655,0.001036672592163086,-0.002112865447998047,0.0018811225891113281,0.00010264971782453358,6.562471389770508e-05,0.000523662567138672,0.0007276535034179688,0.0013343906402587889,-0.0030517578125,0.0033197402954101562
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,4,CURRENT,RS,100,14,100,86.0,14,0,86,0,14,86,0,99,1,100,-9.82343844995603,-9.868207364779664,-5.130054128574556,-3.3200846955878682,-2.3241821348358633,-20.935597641626373,-2.0974248397978954,10.532139026219957,10.128489017486572,15.564373632520443,17.909791165590285,20.867975611686706,-4.119534969329834,20.970923900604248
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,4,CURRENT,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,4,ACCEPTED_OLD,RS,300,300,300,0.0,300,0,0,0,300,0,0,0,300,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,4,CURRENT,PS,200,35,197,81.0,35,0,162,3,35,165,0,145,2,147,-7.706644955861048,-7.754591413773596,-3.130659185793775,-2.1028968771686825,-0.724849321991209,-16.87213323265314,-0.2926340103149414,6.321780862377491,5.864530473947525,12.310801887512207,13.539752737432693,16.886111528873414,-3.4396400451660156,22.48138427734375
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,4,CURRENT,PS,200,197,197,0.0,197,0,0,3,197,3,0,0,147,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,4,ACCEPTED_OLD,PS,600,572,572,0.0,572,0,0,28,572,28,0,0,384,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,4,CURRENT,NS,1000,841,809,-3.2,805,36,4,155,841,159,22,13,198,189,0.16606577020161786,-0.0021431446075439453,0.5531302690505984,1.248512279987335,4.877055371180176,-2.742121934890747,19.640527725219727,-0.4060615246524321,-0.15626811981201172,0.22510113716125488,0.3811799049377441,1.132597274780273,-16.16603136435151,13.385808944702148
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,4,CURRENT,NS,1000,809,809,0.0,809,0,0,191,809,191,0,0,189,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,4,ACCEPTED_OLD,NS,3000,2571,2571,0.0,2571,0,0,429,2571,429,0,0,517,517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,5,CURRENT,RS,100,5,100,95.0,5,0,95,0,5,95,0,98,2,100,-10.051217235988188,-9.962261707289144,-6.314308051366242,-4.9056097245396835,-1.5125081576043458,-18.557918773498386,-0.27030146224205964,10.14436541401781,10.608022212982178,14.479476642608644,15.616644608974457,19.095842797756198,-0.6894407272338867,19.358663082122803
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,5,CURRENT,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,5,ACCEPTED_OLD,RS,400,400,400,0.0,400,0,0,0,400,0,0,0,399,399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,5,CURRENT,PS,200,28,195,83.5,28,0,167,5,28,172,0,125,2,127,-7.698092062391806,-7.806721375323832,-3.5236685514450077,-1.6723509468138231,-0.22911871433258083,-16.77827900648117,2.662663459777832,5.128216203590855,5.109063804149628,11.210535526275635,12.509244769811625,14.563579294681547,-7.3100621700286865,15.570979505777359
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,5,CURRENT,PS,200,195,195,0.0,195,0,0,5,195,5,0,0,127,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,5,ACCEPTED_OLD,PS,800,768,768,0.0,768,0,0,32,768,32,0,0,528,528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,5,CURRENT,NS,1000,872,853,-1.9,850,22,3,125,872,128,21,11,249,239,0.03655982641980517,-0.005524635314941406,0.3828814506530762,0.6854928314685818,1.7120187872648231,-3.0141085386276245,7.726737558841705,-0.404733940333128,-0.16221833229064941,0.19247894287109385,0.32583751678466766,1.0448655796051016,-12.64134693145752,3.486504554748535
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,5,CURRENT,NS,1000,853,853,0.0,853,0,0,147,853,147,0,0,239,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,5,ACCEPTED_OLD,NS,4000,3348,3348,0.0,3348,0,0,652,3348,652,0,0,686,686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP10,NEW_CHAIN_CPU_REDUCTION,ENTRY_TO_RAW,6,CURRENT,RS,100,13,100,87.0,13,0,87,0,13,87,0,100,0,100,-10.361173934321778,-10.3763968594576,-5.546422011844696,-4.9193827133727615,-3.2931894445430947,-19.71444488526322,-3.2015956953400746,9.940368885695934,10.254929065704346,15.165653991699223,17.04354281425476,17.980441021919265,-1.81396484375,20.92043113708496
CAP10,NEW_CHAIN_CPU_REDUCTION,RAW_TO_SELECTED,6,CURRENT,RS,100,100,100,0.0,100,0,0,0,100,0,0,0,100,100,-8.125643944367766e-09,0.0,8.574046660214683e-07,2.905959263443944e-06,2.2138222120702274e-05,-3.15522775053978e-05,2.345070242881775e-05,-0.00033318519592285157,-9.489059448242188e-05,0.001045417785644532,0.001474523544311523,0.0027534484863281374,-0.016289710998535156,0.0051326751708984375
