state,panel,metric,population,field,extreme,identity,case_sha256,value,finite,identity_verified
RES8,current,NS,ALL,desired_margin,max,8d24e3a023b71fc62ecb211eeaaa046f9d327dc857f623458a51462369bb1c59,b37bb790714ec2506228a1fdb5acbcc4a1ae760226fef46d7dab2ab433a9d4b1,17.06515285372734,True,True
RES8,historical,RS,ALL,new_nll,min,ddd64ea55f7e402f34cd81172a4f9dfe1e4dd4de574649df2b1f8b69b5fb98be,b344cb621c5c3244aecbbaef54c64416744d5faf6e59cbad434bca9d100fe16b,8.463501580990851e-05,True,True
RES8,historical,RS,ALL,new_nll,max,6307dd1fa0c01d7ebfef42fa0d06e87241109f8922d7220402888ce5f1f0ed88,c49eb5e7bb09a8e471441ed78fa006cbb96c24b221b12523d8ac63ecef1d81b0,13.912384033203125,True,True
RES8,historical,RS,ALL,true_nll,min,90d74a549b4ca255cc577e537a5edac3fdebd81424f0537d945f583f649630e1,681d12400213531e5fdef04c597ac192d359c2d0351df6f22f0240134d873350,4.321012496948242,True,True
RES8,historical,RS,ALL,true_nll,max,ac0a51bfaa7335262b67d782398ac652dfd3320eede257e45f182f4b5790c15c,a4238da765fb37b39f824237d4eddcbbac4b0eedaece539996a4a58144677a2c,23.618730545043945,True,True
RES8,historical,RS,ALL,desired_margin,min,cf7afd6edca87ca76026e3a8fa1a6041236055b6b1215f2e1ca68cc1f076641e,6e43a48e5e6e8eb5ba83a750ff5895b4eb55b7c3b7c20877f859ddde5f7cd520,2.8428220748901367,True,True
RES8,historical,RS,ALL,desired_margin,max,ac0a51bfaa7335262b67d782398ac652dfd3320eede257e45f182f4b5790c15c,a4238da765fb37b39f824237d4eddcbbac4b0eedaece539996a4a58144677a2c,23.615577072370797,True,True
RES8,historical,PS,ALL,new_nll,min,885d810371f006b265fd45ed97971fa7ad1d42a36ff4743c9eee3676bbc37958,155d1cf609cedded2fbc27a4646de87ce7f7de2913b1e5a1bbf148a6df483e19,0.0004094000905752182,True,True
RES8,historical,PS,ALL,new_nll,max,469d4ea1685278cd39c25c113e0de3b00e89524618755fa0dd502fae23ed2fe9,c49eb5e7bb09a8e471441ed78fa006cbb96c24b221b12523d8ac63ecef1d81b0,15.62861442565918,True,True
RES8,historical,PS,ALL,true_nll,min,f5c8045f376b8d9fc9a0603da6d0247a0f4f01181945d2c7f61e8f9252eda156,e91907bcf8de57caa6228d0cc4db18c130cd08d7be1610a3a452b53a0072d1ee,2.6824886798858643,True,True
RES8,historical,PS,ALL,true_nll,max,29bea9bc700e99ddb618530a91acb3e936be5376db58ff1d9ff690087310465c,a4238da765fb37b39f824237d4eddcbbac4b0eedaece539996a4a58144677a2c,21.598234176635742,True,True
RES8,historical,PS,ALL,desired_margin,min,6361bb324612c8857806030f9ad56e5c6cf3a991cc6d36a00b480182d6cb8bfa,ec990f4f5504b3f027d534e7c038c6afb8567a6b6787e17d60f46edcbe66977a,-4.780649662017822,True,True
RES8,historical,PS,ALL,desired_margin,max,29bea9bc700e99ddb618530a91acb3e936be5376db58ff1d9ff690087310465c,a4238da765fb37b39f824237d4eddcbbac4b0eedaece539996a4a58144677a2c,21.59279350982979,True,True
RES8,historical,NS,ALL,new_nll,min,05151f6db3ad32eb7e0d6293eab3acefddefbcc7919a188e1aced55de4338784,423460bac56d9233064480e4bb6f1eb6622e89dfa9f73d68f38553f39e8433ca,0.000633992429357022,True,True
RES8,historical,NS,ALL,new_nll,max,3392bb2cbf638573a1777c719847114057a6e9ee8cde1d547d2f262969752890,c49eb5e7bb09a8e471441ed78fa006cbb96c24b221b12523d8ac63ecef1d81b0,21.17835235595703,True,True
RES8,historical,NS,ALL,true_nll,min,c0a7e1accddf37d6edbcc3a5f3270f6d45b4567e271d2da371add00c3c66fa5f,4c2d983d3514d1fcf50ff50111404b71bdc5bd398d84dc436ad5577d66f84ead,0.005657612346112728,True,True
RES8,historical,NS,ALL,true_nll,max,2cc3f7c73824e0641e73759d09a1dba6963820850ecb30bdde8221012491f02a,6ac49669e238276d51719480fddfee2e18cf265f43678ed995071d363ee943f5,18.986038208007812,True,True
RES8,historical,NS,ALL,desired_margin,min,e55890ab60e34e39f306209161f595e49f06dab4884c7a9080318aa146482c6b,a11501e6e45d69a5dabb06a84de9022d24dcd9a4400fad8f518dc292188d98e4,-13.46652626246214,True,True
RES8,historical,NS,ALL,desired_margin,max,2bdd944c272c9bbfca6a20e2338f9be3dc95464231584d8ba6976d5281afdd88,6e43a48e5e6e8eb5ba83a750ff5895b4eb55b7c3b7c20877f859ddde5f7cd520,16.63722538948059,True,True
REFIT4,current,RS,ALL,new_nll,min,a69897733a5e55169baf0593b8ac6f555e55391c276fe74a15a5f1f689977183,8b2e933923a78a5d08e4f258d480ea326bc278666ebe8e2e679071489f2130ae,2.7179348762729205e-05,True,True
REFIT4,current,RS,ALL,new_nll,max,76342b1e0a5116a38b68ca6c901088f71ea8b2989453b151d9f85f9d60eabb06,442045b94797ee5fe968e858c44c6d01b2403cd4742dfd034c128ca20af310c4,0.28385764360427856,True,True
REFIT4,current,RS,ALL,true_nll,min,f7cd1770b61fd0c685e258b99c811cc07061eda4436dc9145a3b7c74fa98e677,868b5cf5e9e2b7152f387c8969611922f7276cd0db9af3c60336a54a09d0af69,4.303812503814697,True,True
REFIT4,current,RS,ALL,true_nll,max,f63670888b57106cabf542166499b0262d3c6ba659e1bb79b0e8ae2bf85e8812,2a8ae6164678109c8439a2a365e32a08cc50c10269840232a80c8b4ea269c4e8,21.38331413269043,True,True
REFIT4,current,RS,ALL,desired_margin,min,f7cd1770b61fd0c685e258b99c811cc07061eda4436dc9145a3b7c74fa98e677,868b5cf5e9e2b7152f387c8969611922f7276cd0db9af3c60336a54a09d0af69,4.299395080190152,True,True
REFIT4,current,RS,ALL,desired_margin,max,f63670888b57106cabf542166499b0262d3c6ba659e1bb79b0e8ae2bf85e8812,2a8ae6164678109c8439a2a365e32a08cc50c10269840232a80c8b4ea269c4e8,21.38019940070808,True,True
REFIT4,current,PS,ALL,new_nll,min,c2474657fa701bf95c1cb2010f6c355dab39175444dcaf945a6d9858111305c3,c4876de490dcf38b74d6c0d4f120cf01126c3d6a3a49b93ec81caae38ea1497e,0.00034707720624282956,True,True
REFIT4,current,PS,ALL,new_nll,max,123e992fec4fea8d4d2c6b2c5225b66f7cf4c8992db87dbbc6d5e8c3562b01c1,c3781534a87565a57e7035ef16916586407573fceaec6c913033f2f6dd3aaa24,9.724790573120117,True,True
REFIT4,current,PS,ALL,true_nll,min,f68da68ed770bfaba7e887b58f8f66468b886c1e7d1c9afe38810523c7c10087,e4b8f2da99fd9407c758cd306f846562424ec5c38d320289f03c60b8437ed73d,1.9671697616577148,True,True
REFIT4,current,PS,ALL,true_nll,max,73c35b99b7c1f0c1f4932b0c676697b72336b0dc9c150509086b2b1559c8dc91,8f7f63fd3b611035f1aa34d64a39f9f3823712a0a4aa868b99ee5dea12d990da,19.944467544555664,True,True
REFIT4,current,PS,ALL,desired_margin,min,9ec98022255061127f50e7ff248f08242d2ec71fdc64f993a7438985fd4b5fcf,868b5cf5e9e2b7152f387c8969611922f7276cd0db9af3c60336a54a09d0af69,-1.0602717399597168,True,True
REFIT4,current,PS,ALL,desired_margin,max,73c35b99b7c1f0c1f4932b0c676697b72336b0dc9c150509086b2b1559c8dc91,8f7f63fd3b611035f1aa34d64a39f9f3823712a0a4aa868b99ee5dea12d990da,19.941284007392824,True,True
REFIT4,current,NS,ALL,new_nll,min,434117e4a0e3d2242015efb1b01220f05e93c0711a14afe5d3ad7182e323e75e,c3d1232ee92be1fae591ba6e55b0007a6887d802f450e4ccbec7c323256597b2,0.018964402377605438,True,True
REFIT4,current,NS,ALL,new_nll,max,dc130738be41365f9c31e323568435c98959f60c21641985eb47a5f169c13235,41ac9f4b6edb4de8be1a0542d145603d7f2dc2aa8d878691d750860653647eeb,21.41968536376953,True,True
REFIT4,current,NS,ALL,true_nll,min,d7a22db049a60e0bc019d8169d9c7afbf0c59d4e4c705145d02ba8393e7e819e,41907372481ad56f63caae8f3c3d5f2eb5c53c0af56d1d0ac140ff0ddc5d5f26,0.01407917495816946,True,True
REFIT4,current,NS,ALL,true_nll,max,6429ff411fcd2e2992e1e013d8415b246aee1cf8f73ddc6f3d2393e0bd5adc38,37a6520c67a7d24eb82e95ae3044ce7496b1c6b6886849d89ca6d9992b652b27,21.188358306884766,True,True
REFIT4,current,NS,ALL,desired_margin,min,eda6731cb8e7527e6169e2c5e4dcc18f7fc0541315f474e01697a29ad874a232,83f317efec40450fbf5f5364df1e69e2344c0920aae75dc9da4b1d89e7b81b3f,-13.75050774216652,True,True
REFIT4,current,NS,ALL,desired_margin,max,8d24e3a023b71fc62ecb211eeaaa046f9d327dc857f623458a51462369bb1c59,b37bb790714ec2506228a1fdb5acbcc4a1ae760226fef46d7dab2ab433a9d4b1,16.925367385149002,True,True
REFIT4,historical,RS,ALL,new_nll,min,ddd64ea55f7e402f34cd81172a4f9dfe1e4dd4de574649df2b1f8b69b5fb98be,b344cb621c5c3244aecbbaef54c64416744d5faf6e59cbad434bca9d100fe16b,8.725739462533966e-05,True,True
REFIT4,historical,RS,ALL,new_nll,max,6307dd1fa0c01d7ebfef42fa0d06e87241109f8922d7220402888ce5f1f0ed88,c49eb5e7bb09a8e471441ed78fa006cbb96c24b221b12523d8ac63ecef1d81b0,13.879898071289062,True,True
REFIT4,historical,RS,ALL,true_nll,min,90d74a549b4ca255cc577e537a5edac3fdebd81424f0537d945f583f649630e1,681d12400213531e5fdef04c597ac192d359c2d0351df6f22f0240134d873350,4.279806613922119,True,True
REFIT4,historical,RS,ALL,true_nll,max,ac0a51bfaa7335262b67d782398ac652dfd3320eede257e45f182f4b5790c15c,a4238da765fb37b39f824237d4eddcbbac4b0eedaece539996a4a58144677a2c,23.482107162475586,True,True
REFIT4,historical,RS,ALL,desired_margin,min,cf7afd6edca87ca76026e3a8fa1a6041236055b6b1215f2e1ca68cc1f076641e,6e43a48e5e6e8eb5ba83a750ff5895b4eb55b7c3b7c20877f859ddde5f7cd520,2.791841506958008,True,True
REFIT4,historical,RS,ALL,desired_margin,max,ac0a51bfaa7335262b67d782398ac652dfd3320eede257e45f182f4b5790c15c,a4238da765fb37b39f824237d4eddcbbac4b0eedaece539996a4a58144677a2c,23.478588817175478,True,True
REFIT4,historical,PS,ALL,new_nll,min,885d810371f006b265fd45ed97971fa7ad1d42a36ff4743c9eee3676bbc37958,155d1cf609cedded2fbc27a4646de87ce7f7de2913b1e5a1bbf148a6df483e19,0.00038425691309385,True,True
REFIT4,historical,PS,ALL,new_nll,max,469d4ea1685278cd39c25c113e0de3b00e89524618755fa0dd502fae23ed2fe9,c49eb5e7bb09a8e471441ed78fa006cbb96c24b221b12523d8ac63ecef1d81b0,15.763310432434082,True,True
REFIT4,historical,PS,ALL,true_nll,min,f5c8045f376b8d9fc9a0603da6d0247a0f4f01181945d2c7f61e8f9252eda156,e91907bcf8de57caa6228d0cc4db18c130cd08d7be1610a3a452b53a0072d1ee,2.773115873336792,True,True
REFIT4,historical,PS,ALL,true_nll,max,29bea9bc700e99ddb618530a91acb3e936be5376db58ff1d9ff690087310465c,a4238da765fb37b39f824237d4eddcbbac4b0eedaece539996a4a58144677a2c,21.457416534423828,True,True
REFIT4,historical,PS,ALL,desired_margin,min,6361bb324612c8857806030f9ad56e5c6cf3a991cc6d36a00b480182d6cb8bfa,ec990f4f5504b3f027d534e7c038c6afb8567a6b6787e17d60f46edcbe66977a,-4.5200114250183105,True,True
REFIT4,historical,PS,ALL,desired_margin,max,29bea9bc700e99ddb618530a91acb3e936be5376db58ff1d9ff690087310465c,a4238da765fb37b39f824237d4eddcbbac4b0eedaece539996a4a58144677a2c,21.45102450111881,True,True
REFIT4,historical,NS,ALL,new_nll,min,05151f6db3ad32eb7e0d6293eab3acefddefbcc7919a188e1aced55de4338784,423460bac56d9233064480e4bb6f1eb6622e89dfa9f73d68f38553f39e8433ca,0.0004969792207702994,True,True
REFIT4,historical,NS,ALL,new_nll,max,3392bb2cbf638573a1777c719847114057a6e9ee8cde1d547d2f262969752890,c49eb5e7bb09a8e471441ed78fa006cbb96c24b221b12523d8ac63ecef1d81b0,21.0653076171875,True,True
REFIT4,historical,NS,ALL,true_nll,min,c0a7e1accddf37d6edbcc3a5f3270f6d45b4567e271d2da371add00c3c66fa5f,4c2d983d3514d1fcf50ff50111404b71bdc5bd398d84dc436ad5577d66f84ead,0.005900109186768532,True,True
REFIT4,historical,NS,ALL,true_nll,max,2cc3f7c73824e0641e73759d09a1dba6963820850ecb30bdde8221012491f02a,6ac49669e238276d51719480fddfee2e18cf265f43678ed995071d363ee943f5,18.93317222595215,True,True
REFIT4,historical,NS,ALL,desired_margin,min,e55890ab60e34e39f306209161f595e49f06dab4884c7a9080318aa146482c6b,a11501e6e45d69a5dabb06a84de9022d24dcd9a4400fad8f518dc292188d98e4,-13.435065634548664,True,True
REFIT4,historical,NS,ALL,desired_margin,max,edfd5b7187f52fd9cc94dddcfef76b54b915b886939b00b4ecaeb6cc4d9185c8,90082cd88aab7803693ed63db5367b8a45f76fca4370e985c2323eb868820402,16.726407885551453,True,True
