before,after,panel,metric,population,prompt_denominator,request_denominator,before_numerator,after_numerator,lost,gained,retained,failed_both,delta_numerator,delta_pp,conditional_loss_rate,conditional_gain_rate,before_ties,after_ties,order_sha256,transition_sha256,new_strict_delta_numerator,true_strict_delta_numerator,new_nll_delta_n,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_q25,new_nll_delta_q75,new_nll_delta_iqr,new_nll_delta_p90,new_nll_delta_p95,new_nll_delta_p99,new_nll_delta_min,new_nll_delta_max,true_nll_delta_n,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_q25,true_nll_delta_q75,true_nll_delta_iqr,true_nll_delta_p90,true_nll_delta_p95,true_nll_delta_p99,true_nll_delta_min,true_nll_delta_max,desired_margin_delta_n,desired_margin_delta_mean,desired_margin_delta_median,desired_margin_delta_q25,desired_margin_delta_q75,desired_margin_delta_iqr,desired_margin_delta_p90,desired_margin_delta_p95,desired_margin_delta_p99,desired_margin_delta_min,desired_margin_delta_max
ENTRY,RES8,historical,PS,ACTIVE_TARGET,248,124,244,244,1,1,243,3,0,0.0,0.004098360655737705,0.25,0,0,3791f82e104a2ada4b398dc1db2a2264fb0af62a4e4bf6aef0a086422f32f1f0,5f615d62ecb8f6381922e0b5c5afc21cc5f4036a52c84d69adc03eb30951854f,-1,0,248,0.010517126435696545,-0.00011112098582088947,-0.01323178131133318,0.012482956051826477,0.025714737363159657,0.10001116991043102,0.2024608939886091,0.620710437297821,-0.45746493339538574,0.9471883773803711,248,-0.003759871567449262,0.01375579833984375,-0.12560391426086426,0.1268405318260193,0.25244444608688354,0.22754411697387697,0.283583116531372,0.6414232063293457,-0.8074655532836914,0.6916990280151367,248,-0.014276998003145807,0.002583202440291643,-0.13529902789741755,0.13252019882202148,0.26781922671943903,0.24077404662966728,0.31802364736795397,0.6949241155013443,-1.1526577472686768,0.7488832473754883
ENTRY,RES8,historical,PS,SUPERSEDED,8,4,5,5,0,0,5,3,0,0.0,0.0,0.0,0,0,62062e6cb49887f32a1c76fdf17b099924e6047363e07cb4722f9c3296834b1c,07f8f3bacbb5744edd126bf26bba3ab5057a28b1d47d5206baf1a54e87b875d8,0,0,8,0.04158224165439606,0.06872659921646118,-0.01684391498565674,0.1427236795425415,0.15956759452819824,0.17392749786376951,0.19829187393188474,0.21778337478637694,-0.22889232635498047,0.22265625,8,-0.049957096576690674,-0.0315396785736084,-0.12768054008483887,0.03699898719787598,0.16467952728271484,0.07129793167114257,0.08074440956115721,0.08830159187316894,-0.24508380889892578,0.09019088745117188,8,-0.09153933823108673,-0.10432940721511841,-0.1407778263092041,-0.042839765548706055,0.09793806076049805,0.006402015686035142,0.03276109695434566,0.05384836196899412,-0.2208547592163086,0.05912017822265625
ENTRY,RES8,historical,NS,ALL,1280,128,885,885,15,15,870,380,0,0.0,0.01694915254237288,0.0379746835443038,0,0,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,6b75a2060c77bf5997878b6ae2c451058b7665d6f80e64c7aa7a8bac344b3b02,0,2,1280,-0.0181369999287881,-0.020330429077148438,-0.16669106483459473,0.13729864358901978,0.3039897084236145,0.32538843154907243,0.4481446385383605,0.7270962017774593,-4.416645273566246,1.3445861339569092,1280,0.012938907019997715,0.007322788238525391,-0.11920613050460815,0.1472759246826172,0.26648205518722534,0.3069162845611573,0.42093920707702637,0.8018880367279054,-1.1912875175476074,2.9296493530273438,1280,-0.031075906948785814,-0.01776731014251709,-0.19945943355560303,0.15770149417221546,0.3571609277278185,0.3734992265701296,0.5118132591247557,0.8570892995595932,-6.386651262640953,1.39827299118042
ENTRY,RES8,historical,NS,ACTIVE_TARGET,1240,124,860,860,15,15,845,365,0,0.0,0.01744186046511628,0.039473684210526314,0,0,a5877f0728f82ce6c3766b9a09a6887ba7c195abf4b87c8d0f6257a5d1f4382a,86c667ac545ea34618ac151f8a43831bddfe37481f3a1b8a90cbd780790cc514,-1,2,1240,-0.01893801630064826,-0.019028067588806152,-0.16731500625610352,0.13676929473876953,0.30408430099487305,0.3227219104766849,0.4468618988990783,0.7193161970376963,-4.416645273566246,1.3445861339569092,1240,0.013669541982122727,0.007520318031311035,-0.11808180809020996,0.14924097061157227,0.2673227787017822,0.30638518333435066,0.42134399414062496,0.8040452480316157,-1.1912875175476074,2.9296493530273438,1240,-0.03260755828277099,-0.016801297664642334,-0.20471298694610596,0.15770149417221546,0.3624144811183214,0.3734992265701296,0.5138737559318541,0.8567192012071609,-6.386651262640953,1.39827299118042
ENTRY,RES8,historical,NS,SUPERSEDED,40,4,25,25,0,0,25,15,0,0.0,0.0,0.0,0,0,c783b8eee87ee1f8bdc0657262a67cfe71155effba81fc0256ecd9a309a7cf8c,dde2c61cac2fa22073e382691695fbd6bd9772e4593dc5c66a64cfbe84534970,1,0,40,0.006694507598876953,-0.04837846755981445,-0.14010846614837646,0.23473656177520752,0.374845027923584,0.38649868965148937,0.4642533540725708,0.739463458061218,-0.7006406784057617,0.9151287078857422,40,-0.009710776805877685,-0.01151895523071289,-0.1458512544631958,0.07667255401611328,0.22252380847930908,0.3240681171417236,0.3456357955932615,0.4223109531402588,-0.6430034637451172,0.4255218505859375,40,0.01640528440475464,-0.06074118614196777,-0.13004982471466064,0.14321815967559814,0.2732679843902588,0.37496819496154793,0.4636207342147826,0.7282776021957396,-0.4722728729248047,0.8785018920898438
ENTRY,REFIT4,current,RS,ALL,100,100,30,100,0,70,30,0,70,70.0,0.0,1.0,0,0,037ac4c321813f6b1a964a42b9567a98c85645bd6a744769d43309f24dcc173a,154f1d1bf9a25e582bd83df2650ab2ba25646e69b04a1414bced55202e14fb12,97,-7,100,-8.796112661112183,-8.722340021515265,-10.937377488124184,-6.4793094946071506,4.458067993517034,-3.6788096786389355,-2.0313867596327335,-1.0566951853240574,-20.44457208737731,-0.40464061504462734,100,7.002237610332668,7.6566102504730225,4.236677408218384,10.036940306425095,5.800262898206711,11.626756608486176,12.558895874023438,15.481651430130023,-3.029351234436035,19.063060760498047,100,15.798350271444852,16.351304926676676,12.645301419310272,18.872101203363854,6.226799784053583,22.633737476407987,23.62172412110958,28.682582879774287,5.568210057914257,31.39377224072814
ENTRY,REFIT4,current,PS,ALL,200,100,53,197,0,144,53,3,144,72.0,0.0,0.9795918367346939,0,0,de9d62eaaf6dec137fc9195724c4b9b5176d83f7b754ab72ab42dead5cd0ed05,9c588350476b4831e9b419c802933b741e383a13b4c5c0b4bce59ffbd2d78a91,142,-17,200,-7.317155048332061,-7.271402232348919,-9.61721783876419,-4.736629347316921,4.88058849144727,-2.654784132540227,-1.634808947518469,-0.36990409255027834,-17.882996454834938,-0.23338556103408337,200,3.9973888327926397,3.604854106903076,1.3224673867225647,6.414320856332779,5.091853469610214,10.173111200332642,11.516311609745024,13.688250920176502,-9.076476097106934,14.57166075706482,200,11.3145438811247,10.819633070845157,7.318555578589439,14.532129628350958,7.213574049761519,18.697599087655544,20.646185109089117,25.28484796401113,0.2506200075149536,29.43279279768467
ENTRY,REFIT4,current,NS,ALL,1000,100,724,716,16,8,708,268,-8,-0.8,0.022099447513812154,0.028985507246376812,0,0,a75f459260d92004515cf2573e74e6852bb290b05ea8fd488ae685c0a086cc96,217888e4603067a18a81243cff2c4620cacce9a6b88432f846cb5e9804ac51fd,9,1,1000,-0.14800976092927157,-0.04053940623998642,-0.2082672119140625,0.10216498374938965,0.31043219566345215,0.268860387802124,0.40024747848510733,0.6823850202560424,-13.516530096530914,2.4846677780151367,1000,0.05113168920297176,0.007967405021190643,-0.13649865984916687,0.16095510125160217,0.29745376110076904,0.4003176212310791,0.5837628126144404,1.5715532946586581,-1.6080994606018066,5.038949966430664,1000,-0.19914145013224333,-0.042661190032958984,-0.26878246665000916,0.11985087394714355,0.3886333405971527,0.31036982536315927,0.4642880678176879,0.7640697860717773,-17.379097372293472,2.074280261993408
ENTRY,REFIT4,historical,RS,ALL,128,128,128,128,0,0,128,0,0,0.0,0.0,,0,0,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,6936c17f7c26ce59960583a645f3a580781f31026b409c0bee8aeb0b32400c82,0,0,128,-0.004073603780739177,1.9752129446715117e-05,-0.0001082431263057515,0.00027349265292286873,0.00038173577922862023,0.0015210066922008991,0.007440451905131302,0.038138498961925615,-0.2733733654022217,0.345947265625,128,-0.0006627701222896576,-0.0013589859008789062,-0.13217425346374512,0.11279535293579102,0.24496960639953613,0.26026358604431143,0.4144398689270013,0.5743143892288212,-0.7227210998535156,0.8066959381103516,128,0.003410833658449519,0.00016530044376850128,-0.13803257142717484,0.12778579513542354,0.2658183665625984,0.2872975440928712,0.4145977952211972,0.7377683622075718,-0.7248191554099321,0.8075591810047626
ENTRY,REFIT4,historical,RS,ACTIVE_TARGET,124,124,124,124,0,0,124,0,0,0.0,0.0,,0,0,42205eaaa54bc134286058569563a5fd3947a246e604d53104f8ec1fa2e7c8c4,cdbbaba0ab30ed614050afb874ef47c9f65002d23cd4db73426c0910a804dc03,0,0,124,-0.0019418395371054253,2.3407730623148382e-05,-0.00010165167623199522,0.00027349265292286873,0.00037514432915486395,0.0014797769486904148,0.004374509537592525,0.03918536990880955,-0.2733733654022217,0.345947265625,124,-0.002132931063252111,0.00019073486328125,-0.1379392147064209,0.11279535293579102,0.2507345676422119,0.24830393791198735,0.43025140762329056,0.5774559640884396,-0.7227210998535156,0.8066959381103516,124,-0.00019109152614668522,0.00016530044376850128,-0.14455373509554192,0.12343101296573877,0.2679847480612807,0.2840613057371229,0.4304219653931791,0.7455588290572625,-0.7248191554099321,0.8075591810047626
ENTRY,REFIT4,historical,RS,SUPERSEDED,4,4,4,4,0,0,4,0,0,0.0,0.0,,0,0,fdb2ce97a1f4c2950b450f0cb6b4295a515aa3c7d6060bbcbe0710517968f895,1031aeb47dd6ce72c0c82751dee7833fdf0547dd04f9f97c33b9ea7fa46ccc85,0,0,4,-0.07015829533338547,-0.03417263925075531,-0.09329462796449661,-0.011036306619644165,0.08225832134485245,0.0047146439552307184,0.009964960813522328,0.014165214300155632,-0.22750318050384521,0.015215277671813965,4,0.04491221904754639,-0.027712583541870117,-0.035607218742370605,0.052806854248046875,0.08841407299041748,0.19568061828613287,0.24330520629882801,0.2814048767089843,-0.055855751037597656,0.29092979431152344,4,0.11507051438093185,0.09593242406845093,-0.022853225469589233,0.23385616391897202,0.25670938938856125,0.29723540842533114,0.3183618232607841,0.3352629551291465,-0.07107102870941162,0.3394882380962372
ENTRY,REFIT4,historical,PS,ALL,256,128,249,250,0,1,249,6,1,0.390625,0.0,0.14285714285714285,0,0,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,86f1eaf66b6e8d7c1b03410556592d4af2b4dc6e974b3a06be21a2bf2501ae57,0,0,256,0.005352120633006052,-0.00017812219448387623,-0.010715940035879612,0.014185905456542969,0.02490184549242258,0.09105539321899414,0.16005539894104004,0.31781949996948217,-0.36512136459350586,0.712862491607666,256,0.003939785063266754,0.014996528625488281,-0.11431074142456055,0.12691843509674072,0.24122917652130127,0.2194516658782959,0.3277074098587036,0.6115586161613454,-0.9886951446533203,1.0653648376464844,256,-0.001412335569739298,-2.3350119590759277e-05,-0.11482507735490799,0.13405854906886816,0.24888362642377615,0.2240523099899292,0.3440593481063843,0.6265276350080958,-0.9921208000741899,1.1733272969722748
ENTRY,REFIT4,historical,PS,ACTIVE_TARGET,248,124,244,245,0,1,244,3,1,0.4032258064516129,0.0,0.25,0,0,3791f82e104a2ada4b398dc1db2a2264fb0af62a4e4bf6aef0a086422f32f1f0,3b79e28b218a7f099b58e7003fdbf4dc12d1ef649a100395b8b2364d61c4db81,0,0,248,0.0052998015676313385,-0.00017446116544306278,-0.0086500383913517,0.013853274285793304,0.022503312677145004,0.08188121318817145,0.1458370447158812,0.31978040695190435,-0.36512136459350586,0.712862491607666,248,0.00452221401276127,0.019983768463134766,-0.1185910701751709,0.12899839878082275,0.24758946895599365,0.2193371295928955,0.3406440019607537,0.6187473177909852,-0.9886951446533203,1.0653648376464844,248,-0.0007775875548700682,0.0009584575891494751,-0.11643592244945467,0.13588081672787666,0.25231673917733133,0.22675573527812962,0.35681397914886404,0.6325589014589788,-0.9921208000741899,1.1733272969722748
ENTRY,REFIT4,historical,PS,SUPERSEDED,8,4,5,5,0,0,5,3,0,0.0,0.0,0.0,0,0,62062e6cb49887f32a1c76fdf17b099924e6047363e07cb4722f9c3296834b1c,07f8f3bacbb5744edd126bf26bba3ab5057a28b1d47d5206baf1a54e87b875d8,0,0,8,0.006974011659622192,-0.032187581062316895,-0.09104961156845093,0.11628156900405884,0.20733118057250977,0.20755567550659176,0.2563094615936279,0.2953124904632568,-0.24799537658691406,0.30506324768066406,8,-0.014115512371063232,-0.007846832275390625,-0.07800161838531494,0.03540301322937012,0.11340463161468506,0.1419058799743652,0.19640545845031732,0.24000512123107906,-0.2792472839355469,0.25090503692626953,8,-0.021089524030685425,-0.04270505905151367,-0.07330131530761719,0.05263638496398926,0.12593770027160645,0.08264329433441162,0.10143269300460812,0.11646421194076537,-0.16601300239562988,0.12022209167480469
ENTRY,REFIT4,historical,NS,ALL,1280,128,885,883,12,10,873,385,-2,-0.15625,0.013559322033898305,0.02531645569620253,0,0,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,d17465cd6ecb09568dd967203c8252c1f9c906d059e6be0948daee21d45b5d6e,-4,8,1280,-0.02710148220096471,-0.011699199676513672,-0.16014862060546875,0.11542034149169922,0.27556896209716797,0.28371524810791016,0.39116476178169246,0.7046040201187146,-4.410296827554703,1.2284307479858398,1280,0.008407636632909998,0.0032782237976789474,-0.13455724716186523,0.13521897792816162,0.26977622509002686,0.2984855651855469,0.4387929499149322,0.8098200273513797,-1.1602559089660645,1.8923358917236328,1280,-0.03550911883387471,-0.01905345916748047,-0.20169004797935486,0.1476743221282959,0.34936437010765076,0.35029603242874163,0.4732969641685484,0.8197603130340582,-6.302632719278336,1.2638764381408691
ENTRY,REFIT4,historical,NS,ACTIVE_TARGET,1240,124,860,858,12,10,848,370,-2,-0.16129032258064516,0.013953488372093023,0.02631578947368421,0,0,a5877f0728f82ce6c3766b9a09a6887ba7c195abf4b87c8d0f6257a5d1f4382a,f766aff5f3546e8abdd707cfe0a68e6b3f60bd07d440b46e8e01c970f2d3fc47,-4,8,1240,-0.02788624083954229,-0.011217355728149414,-0.1604914665222168,0.11489081382751465,0.27538228034973145,0.28371524810791016,0.39591293334960936,0.7175192499160734,-4.410296827554703,1.2284307479858398,1240,0.008560006362536262,0.0031966492533683777,-0.13509559631347656,0.13436639308929443,0.269461989402771,0.2992885112762452,0.4387929499149322,0.8135944795608511,-1.1602559089660645,1.8923358917236328,1240,-0.03644624720207855,-0.01905345916748047,-0.20385664701461792,0.14915037155151367,0.3530070185661316,0.3545205831527716,0.4781520485877986,0.8262525463104232,-6.302632719278336,1.2638764381408691
ENTRY,REFIT4,historical,NS,SUPERSEDED,40,4,25,25,0,0,25,15,0,0.0,0.0,0.0,0,0,c783b8eee87ee1f8bdc0657262a67cfe71155effba81fc0256ecd9a309a7cf8c,dde2c61cac2fa22073e382691695fbd6bd9772e4593dc5c66a64cfbe84534970,0,0,40,-0.0027739644050598145,-0.027487754821777344,-0.1060633659362793,0.18043017387390137,0.28649353981018066,0.27901821136474614,0.31170670986175525,0.362281756401062,-0.7088994979858398,0.3667879104614258,40,0.0036841750144958494,0.018815279006958008,-0.102142333984375,0.15946900844573975,0.26161134243011475,0.23277277946472175,0.2826929569244379,0.5085036087036132,-0.6627521514892578,0.5304803848266602,40,-0.006458139419555664,-0.012243270874023438,-0.13036829233169556,0.12534189224243164,0.2557101845741272,0.2100503206253053,0.29969971179962146,0.4796485185623168,-0.5211057662963867,0.5629215240478516
N4,S875,current,RS,ALL,100,100,100,100,0,0,100,0,0,0.0,0.0,,0,0,037ac4c321813f6b1a964a42b9567a98c85645bd6a744769d43309f24dcc173a,c67806d7b41c28e3914a4c29af0ff8d6f00e320fa86878932705a91cfed036a4,0,0,100,0.03111791653027467,0.0012973287521163002,0.00038513363688252866,0.003523550753016025,0.003138417116133496,0.008096269844099885,0.014726691599935213,0.4910857118666249,-2.038144157268107e-05,1.9866132736206055,100,-0.7471527004241943,-0.6581361293792725,-1.0378868579864502,-0.389312744140625,0.6485741138458252,-0.1786280632019043,-0.04153749942779543,0.2778874301910404,-2.157975196838379,0.3508777618408203,100,-0.778270616954469,-0.6683597106020898,-1.132064703720971,-0.40328092392883264,0.7287837797921384,-0.19148082083847828,-0.1486604720295876,0.2703191763907675,-2.3511728290468454,0.35031570587307215
N4,S875,current,PS,ALL,200,100,197,196,1,0,196,3,-1,-0.5,0.005076142131979695,0.0,0,0,de9d62eaaf6dec137fc9195724c4b9b5176d83f7b754ab72ab42dead5cd0ed05,be6305536a4cb02097690619a25ce90c65caf9d8596c37ac184d07cedfcc5a3a,-2,0,200,0.12661627517314628,0.03083975985646248,0.003470972878858447,0.1388447880744934,0.13537381519563496,0.46362624168395994,0.608816611766815,1.182588224411009,-0.30543968081474304,1.4260659217834473,200,-0.3296212416887283,-0.27083635330200195,-0.5321364402770996,-0.04987657070159912,0.4822598695755005,0.06102762222290036,0.1614766120910644,0.27739956855773873,-2.528428077697754,0.42063426971435547,200,-0.45623751686187464,-0.37388795614242554,-0.7480046441778541,-0.1260622217087075,0.6219424224691465,0.03378548622131344,0.10685345306992503,0.3357235010049762,-2.6095499470829964,0.46883755922317505
N4,S875,current,NS,ALL,1000,100,711,714,0,3,711,286,3,0.3,0.0,0.010380622837370242,0,0,a75f459260d92004515cf2573e74e6852bb290b05ea8fd488ae685c0a086cc96,633270b82a1991ee998e15e1cc9bd1fced3a77011bf72d9eda7db86d5315734b,-1,2,1000,0.01844851085357368,0.005855202674865723,-0.016074657440185547,0.02948206663131714,0.045556724071502686,0.06646380424499512,0.09763293266296383,0.3371205139160153,-0.20979595184326172,1.417801856994629,1000,-0.009708067055791617,-0.0025998353958129883,-0.0244600772857666,0.01705494523048401,0.04151502251625061,0.04213979244232178,0.05863191485404968,0.10802413702011109,-0.7635068893432617,0.24388504028320312,1000,0.028156577909365297,0.008937835693359375,-0.01719743013381958,0.03952925652265549,0.05672668665647507,0.08696413040161134,0.1331803917884826,0.48232174873352024,-0.28101491928100586,2.1813087463378906
N4,S875,historical,RS,ALL,128,128,128,128,0,0,128,0,0,0.0,0.0,,0,0,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,6936c17f7c26ce59960583a645f3a580781f31026b409c0bee8aeb0b32400c82,0,0,128,0.0004347216785731689,-4.762288881465793e-06,-6.775034125894308e-05,9.352632332593203e-06,7.710297359153628e-05,4.5095151290297504e-05,0.0005656318273395294,0.02895449995994569,-0.04408550262451172,0.05032753944396973,128,0.0040360018610954285,0.004872322082519531,-0.01477670669555664,0.019013166427612305,0.033789873123168945,0.037841320037841776,0.0617802619934082,0.11452954292297365,-0.09310626983642578,0.11878299713134766,128,0.0036012801825222596,0.004957911907695234,-0.01754195204557618,0.020118009953876026,0.03765996199945221,0.044264071481302375,0.061932796065229924,0.11492460886947813,-0.1228787899017334,0.12163904309272766
N4,S875,historical,RS,ACTIVE_TARGET,124,124,124,124,0,0,124,0,0,0.0,0.0,,0,0,42205eaaa54bc134286058569563a5fd3947a246e604d53104f8ec1fa2e7c8c4,cdbbaba0ab30ed614050afb874ef47c9f65002d23cd4db73426c0910a804dc03,0,0,124,4.5278233946808014e-05,-4.762288881465793e-06,-6.295775528997183e-05,8.03571310825646e-06,7.099346839822829e-05,3.0065019382163884e-05,0.00041704555042087885,0.023350712656974734,-0.04408550262451172,0.029772520065307617,124,0.004441292055191532,0.0051021575927734375,-0.01477670669555664,0.019481420516967773,0.034258127212524414,0.041020870208740255,0.06180353164672851,0.11475617408752439,-0.09310626983642578,0.11878299713134766,124,0.004396013821244724,0.0051116825197823346,-0.015703193756053224,0.02027406301931478,0.035977256775368005,0.0451375047210604,0.06193926787236705,0.11516102901659904,-0.1228787899017334,0.12163904309272766
N4,S875,historical,RS,SUPERSEDED,4,4,4,4,0,0,4,0,0,0.0,0.0,,0,0,fdb2ce97a1f4c2950b450f0cb6b4295a515aa3c7d6060bbcbe0710517968f895,1031aeb47dd6ce72c0c82751dee7833fdf0547dd04f9f97c33b9ea7fa46ccc85,0,0,4,0.012507468461990356,0.0013141036033630371,-0.001932293176651001,0.015753865242004395,0.017686158418655396,0.0364980697631836,0.043412804603576646,0.0489445924758911,-0.002925872802734375,0.05032753944396973,4,-0.008527994155883789,-0.00015020370483398438,-0.010067462921142578,0.0013892650604248047,0.011456727981567383,0.002578449249267579,0.002974843978881835,0.0032919597625732416,-0.03718280792236328,0.0033712387084960938,4,-0.021035462617874146,-0.018878817558288574,-0.04389822483062744,0.003983944654464722,0.04788216948509216,0.004576981067657471,0.004774659872055054,0.00493280291557312,-0.05135655403137207,0.004972338676452637
N4,S875,historical,PS,ALL,256,128,250,250,0,0,250,6,0,0.0,0.0,0.0,0,0,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,0a00c43572f1aa54a7bd564ee4ff30108a0fb9365f56f9f7f22fd300b2d431bb,0,0,256,-0.0020167288474794987,7.307389751076698e-06,-0.0032635368406772614,0.0014068186283111572,0.004670355468988419,0.007206916809082031,0.016341716051101685,0.037761855125427186,-0.11077165603637695,0.048293113708496094,256,0.0013403631746768951,0.0010449886322021484,-0.017775774002075195,0.018575429916381836,0.03635120391845703,0.040019989013671875,0.0484163761138916,0.08833684921264612,-0.16791629791259766,0.15477371215820312,256,0.003357092022156394,0.0016764402389526367,-0.01435708999633789,0.019517511129379272,0.03387460112571716,0.042462460696697235,0.050101496279239655,0.13580148420296595,-0.17789629846811295,0.15609845612198114
N4,S875,historical,PS,ACTIVE_TARGET,248,124,245,245,0,0,245,3,0,0.0,0.0,0.0,0,0,3791f82e104a2ada4b398dc1db2a2264fb0af62a4e4bf6aef0a086422f32f1f0,5273e2637e11ca9e88d48d1c65556137bb659a4793a58636ff6fc9093d063485,0,0,248,-0.0019718395233212505,9.513692930340767e-06,-0.0032174289226531982,0.001345185562968254,0.004562614485621452,0.00609172880649567,0.015567988157272325,0.03820104122161866,-0.11077165603637695,0.048293113708496094,248,0.001297037447652509,0.0006465911865234375,-0.018276691436767578,0.018575429916381836,0.036852121353149414,0.039965057373046876,0.0485769748687744,0.09095846176147465,-0.16791629791259766,0.15477371215820312,248,0.0032688769709737597,0.0014072584453970194,-0.01541527546942234,0.020745154470205307,0.03616042993962765,0.043665126711130146,0.05067409425973889,0.1367773137893528,-0.17789629846811295,0.15609845612198114
N4,S875,historical,PS,SUPERSEDED,8,4,5,5,0,0,5,3,0,0.0,0.0,0.0,0,0,62062e6cb49887f32a1c76fdf17b099924e6047363e07cb4722f9c3296834b1c,07f8f3bacbb5744edd126bf26bba3ab5057a28b1d47d5206baf1a54e87b875d8,0,0,8,-0.003408297896385193,-0.0037117600440979004,-0.011502563953399658,0.0071849822998046875,0.018687546253204346,0.01441850662231445,0.022780847549438463,0.02947072029113769,-0.035241127014160156,0.0311431884765625,8,0.0026834607124328613,0.006132364273071289,-0.005589962005615234,0.013199090957641602,0.018789052963256836,0.02609500885009765,0.03451709747314452,0.041254768371582026,-0.04938697814941406,0.042939186096191406,8,0.006091758608818054,0.01166391372680664,0.0015153884887695312,0.012333542108535767,0.010818153619766235,0.015532076358795166,0.01738229393959045,0.018862468004226682,-0.014145851135253906,0.019232511520385742
N4,S875,historical,NS,ALL,1280,128,883,883,3,3,880,394,0,0.0,0.0033975084937712344,0.007556675062972292,0,0,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,7e208131a5efb7cbd9c625286c03433f14c968c44fbf3d1ba039593442a8ad3d,-1,0,1280,0.0024597947931852106,0.0006916522979736328,-0.01962113380432129,0.025197386741638184,0.04481852054595947,0.04989216327667237,0.06808809041976928,0.12444381952285767,-0.2454509735107422,0.34157657623291016,1280,-0.003616931313445093,-0.0022249221801757812,-0.023240208625793457,0.018314599990844727,0.041554808616638184,0.043595027923584044,0.06397972106933585,0.09664412021636969,-0.5951004028320312,0.2016153335571289,1280,0.006076726106630304,0.003161344677209854,-0.019624322652816772,0.031176209449768066,0.05080053210258484,0.06351111531257635,0.08975903987884518,0.14894765004515662,-0.21153593063354492,0.6239412724971771
N4,S875,historical,NS,ACTIVE_TARGET,1240,124,859,858,3,2,856,379,-1,-0.08064516129032258,0.0034924330616996507,0.005249343832020997,0,0,a5877f0728f82ce6c3766b9a09a6887ba7c195abf4b87c8d0f6257a5d1f4382a,c73239e57bee8b303c636587fab262f3ed3e9dcdba512ac42fba181fbd2ccf6c,-1,0,1240,0.002513866412928403,0.0009573996067047119,-0.01971745491027832,0.02537524700164795,0.04509270191192627,0.050660467147827154,0.06830637454986571,0.12451067209243773,-0.2454509735107422,0.34157657623291016,1240,-0.003928830763775735,-0.0022530555725097656,-0.023296833038330078,0.01810246706008911,0.04139930009841919,0.043595027923584044,0.0625450849533081,0.09500930309295622,-0.5951004028320312,0.2016153335571289,1240,0.006442697176704138,0.0036649703979492188,-0.019458115100860596,0.031916141510009766,0.05137425661087036,0.064830493927002,0.09126230478286741,0.15047340378165208,-0.21153593063354492,0.6239412724971771
N4,S875,historical,NS,SUPERSEDED,40,4,24,25,0,1,24,15,1,2.5,0.0,0.0625,0,0,c783b8eee87ee1f8bdc0657262a67cfe71155effba81fc0256ecd9a309a7cf8c,5fffa96847b5434448f28f3c7c376179fdf48aed4908a85b1f62ecfd97769b89,0,0,40,0.0007835745811462403,-0.0016226768493652344,-0.0169522762298584,0.019059062004089355,0.036011338233947754,0.03451461791992188,0.0441761255264282,0.0928765249252319,-0.05860137939453125,0.12043285369873047,40,0.006051951646804809,-0.0018961429595947266,-0.012533903121948242,0.030866146087646484,0.04340004920959473,0.043745517730712925,0.06750805377960203,0.09278064727783202,-0.0792703628540039,0.10639190673828125,40,-0.005268377065658569,-0.001683950424194336,-0.028810501098632812,0.014751434326171875,0.04356193542480469,0.029262113571166995,0.03204016685485837,0.053235816955566395,-0.062418460845947266,0.061150550842285156
N4,S75,current,RS,ALL,100,100,100,100,0,0,100,0,0,0.0,0.0,,0,0,037ac4c321813f6b1a964a42b9567a98c85645bd6a744769d43309f24dcc173a,c67806d7b41c28e3914a4c29af0ff8d6f00e320fa86878932705a91cfed036a4,-2,0,100,0.08841368138015242,0.00658310909057036,0.0014922773698344827,0.014715739409439266,0.013223462039604783,0.030101652117446073,0.08096755612641544,1.7711170066893231,-2.443394623696804e-05,4.301239490509033,100,-1.7087456393241882,-1.491004467010498,-2.378795862197876,-1.0233619213104248,1.3554339408874512,-0.5440271377563475,-0.1942240238189706,0.4349474430084232,-4.505515098571777,0.49853038787841797,100,-1.7971593207043406,-1.5526196038990747,-2.4310631516273133,-1.0327872111229226,1.3982759405043907,-0.565956530596304,-0.42408853605156827,0.4187394210824281,-4.907598534598947,0.4960033226525411
