state,panel,metric,population,field,aggregation_unit,n,mean,median,q25,q75,iqr,p90,p95,p99,min,max
ENTRY,historical,PS,ACTIVE_TARGET,new_nll,PROMPT,248,1.2914097658623735,0.204504556953907,0.04290499445050955,1.57222118973732,1.5293161952868104,4.1726894855499275,5.4965569972991934,10.878026914596559,0.00037865620106458664,13.002678871154785
ENTRY,historical,PS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,124,1.2914097658623735,0.6340564385172911,0.10844401130452752,1.8781216461211443,1.7696776348166168,3.21913480758667,4.500578184425829,8.643855744600291,0.002884712244849652,10.102918863296509
ENTRY,historical,PS,ACTIVE_TARGET,true_nll,PROMPT,248,9.721580767823804,9.272243976593018,7.1367411613464355,12.121567964553833,4.9848268032073975,14.146918964385987,15.92314701080322,20.28699722290039,2.6497936248779297,21.314359664916992
ENTRY,historical,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,9.721580767823804,9.190630793571472,7.361997544765472,12.124924302101135,4.762926757335663,13.699257278442383,14.209523510932922,19.951900959014885,3.6184327602386475,20.282480239868164
ENTRY,historical,PS,ACTIVE_TARGET,desired_margin,PROMPT,248,8.43017100196143,8.065448158886284,5.551873046904802,11.14857096876949,5.596697921864688,13.787018927745523,15.815037269634194,20.281571226420347,-4.496556758880615,21.30778310401365
ENTRY,historical,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,8.43017100196143,8.096034068148583,6.018606943194754,10.835984431731049,4.8173774885362945,13.016510671400466,13.990280074812471,19.75370127556583,-0.7578632831573486,20.27714098652359
ENTRY,historical,PS,SUPERSEDED,new_nll,PROMPT,8,8.22689539194107,7.880641222000122,3.3107835054397583,12.242240905761719,8.93145740032196,15.492887115478515,15.54521541595459,15.58707805633545,1.649073600769043,15.597543716430664
ENTRY,historical,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,8.22689539194107,6.600103139877319,5.759880632162094,9.067117899656296,3.3072372674942017,12.940520560741426,14.231654781103131,15.2645621573925,4.1845862865448,15.522789001464844
ENTRY,historical,PS,SUPERSEDED,true_nll,PROMPT,8,9.647686660289764,8.271653175354004,6.337739109992981,10.465950727462769,4.128211617469788,17.014529418945312,18.139476394653318,19.039433975219726,4.457440376281738,19.264423370361328
ENTRY,historical,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,9.647686660289764,7.218997597694397,6.771388411521912,10.09529584646225,3.323907434940338,14.63253209590912,16.144944179058072,17.354873845577238,6.495395183563232,17.65735626220703
ENTRY,historical,PS,SUPERSEDED,desired_margin,PROMPT,8,1.4207912683486938,1.2014416456222534,-0.3893458843231201,2.5577513575553894,2.9470972418785095,4.653445053100585,5.804438018798827,6.725232391357421,-2.6402931213378906,6.95543098449707
ENTRY,historical,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,1.4207912683486938,1.3564873337745667,0.3288474678993225,2.448431134223938,2.1195836663246155,3.013386106491089,3.201704430580139,3.352359089851379,-0.41983234882354736,3.3900227546691895
ENTRY,historical,NS,ALL,new_nll,PROMPT,1280,8.045933089994673,7.933874845504761,5.179504990577698,10.816713809967041,5.637208819389343,13.497628974914551,15.290706491470331,18.195588760375983,0.00047267231275327504,21.170085906982422
ENTRY,historical,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,8.045933089994673,7.911562001705169,5.706083685159683,9.996943187713622,4.290859502553939,11.90618064045906,13.614168636798855,15.383495823860173,1.5617672173306345,19.15416202545166
ENTRY,historical,NS,ALL,true_nll,PROMPT,1280,5.848915242297517,5.482693672180176,3.219595491886139,8.3132004737854,5.0936049818992615,10.778323841094972,12.152723217010497,14.343235111236574,0.006611023098230362,19.001386642456055
ENTRY,historical,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,5.848915242297517,5.745757001638412,3.899663607776165,7.6304390847682955,3.7307754769921306,8.932804572582246,9.304090282917022,10.780922284126284,1.4651797987520694,11.421172428131104
ENTRY,historical,NS,ALL,desired_margin,PROMPT,1280,2.1970178476971567,2.1402100324630737,-0.6486937999725342,5.042303401976824,5.690997201949358,7.992445611953738,10.367005281150336,14.379587053954607,-13.705384070053697,17.430798888206482
ENTRY,historical,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,2.1970178476971567,1.900477409362793,-0.04479918577708304,4.783021384477616,4.827820570254699,6.38425927489996,7.7945072493143375,12.035997707605368,-7.486765459366143,14.234455037117005
ENTRY,historical,NS,ACTIVE_TARGET,new_nll,PROMPT,1240,7.95475289094144,7.916535139083862,5.1397621631622314,10.771531343460083,5.631769180297852,13.342736721038818,14.95284390449524,17.058136692047114,0.00047267231275327504,21.023591995239258
ENTRY,historical,NS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,124,7.954752890941441,7.820702755451203,5.649042576551437,9.996943187713622,4.347900611162185,11.87338730931282,13.262693684101102,14.429071727752685,1.5617672173306345,15.718617343902588
ENTRY,historical,NS,ACTIVE_TARGET,true_nll,PROMPT,1240,5.78660636533262,5.438697099685669,3.1297865509986877,8.267906188964844,5.138119637966156,10.65565414428712,12.152723217010497,14.156567554473831,0.006611023098230362,19.001386642456055
ENTRY,historical,NS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,5.786606365332621,5.675655317306519,3.87117209136486,7.326628637313843,3.4554565459489828,8.908963947296144,9.304724791049956,10.7866859292984,1.4651797987520694,11.421172428131104
ENTRY,historical,NS,ACTIVE_TARGET,desired_margin,PROMPT,1240,2.1681465256088197,2.1774492263793945,-0.6101522445678711,5.042303401976824,5.652455646544695,7.8514066517353065,10.003435027599334,13.370987393558014,-13.705384070053697,17.430798888206482
ENTRY,historical,NS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,2.1681465256088197,1.999323382973671,-0.04479918577708304,4.783021384477616,4.827820570254699,6.336837376952172,7.699952685367314,10.373235146284092,-7.486765459366143,12.420619869232178
ENTRY,historical,NS,SUPERSEDED,new_nll,PROMPT,40,10.872519260644912,8.904407978057861,7.152831435203552,16.705585479736328,9.552754044532776,19.260037422180176,19.54563884735107,20.715013256072996,2.5855770111083984,21.170085906982422
ENTRY,historical,NS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,10.872519260644914,8.964968514442443,8.155812186002732,11.681675589084625,3.5258634030818925,16.16516745090485,17.65966473817825,18.855262567996977,6.405977988243103,19.15416202545166
ENTRY,historical,NS,SUPERSEDED,true_nll,PROMPT,40,7.780490428209305,7.444312334060669,5.382139086723328,10.232245445251465,4.850106358528137,11.308788585662843,11.852071380615229,15.595264596939085,2.8772082328796387,16.899892807006836
ENTRY,historical,NS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,7.780490428209305,8.470886301994323,7.404115086793899,8.847261643409729,1.4431465566158295,9.095193929672241,9.177838025093079,9.243953301429748,4.919706988334656,9.260482120513917
ENTRY,historical,NS,SUPERSEDED,desired_margin,PROMPT,40,3.092028832435608,1.0377693176269531,-1.9031381607055664,6.364055335521698,8.267193496227264,14.556261253356935,14.92055045366287,15.720795924663543,-8.697487831115723,15.751391410827637
ENTRY,historical,NS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,3.092028832435608,0.4940822124481201,-0.6914494574069976,4.277560502290726,4.969009959697724,10.251697223186495,12.243076130151744,13.83617925572395,-2.854504132270813,14.234455037117005
N4,current,RS,ALL,new_nll,PROMPT,100,0.026668974810672808,0.0013931221910752356,0.0006748840387444943,0.0042547243647277355,0.003579840325983241,0.006594723602756865,0.01496555432677267,0.19543291285635014,2.932505594799295e-05,2.0812087059020996
N4,current,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,0.026668974810672808,0.0013931221910752356,0.0006748840387444943,0.0042547243647277355,0.003579840325983241,0.006594723602756865,0.01496555432677267,0.19543291285635014,2.932505594799295e-05,2.0812087059020996
N4,current,RS,ALL,true_nll,PROMPT,100,14.25408718109131,14.046898365020752,11.499413251876831,16.46285057067871,4.96343731880188,19.951498985290527,21.14013786315918,22.2813425064087,5.0800395011901855,23.32017707824707
N4,current,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,14.25408718109131,14.046898365020752,11.499413251876831,16.46285057067871,4.96343731880188,19.951498985290527,21.14013786315918,22.2813425064087,5.0800395011901855,23.32017707824707
N4,current,RS,ALL,desired_margin,PROMPT,100,14.227418206280635,14.046267173747765,11.498853838180366,16.461779017336085,4.962925179155718,19.950037480564788,21.13947051543582,22.279394653871428,4.769098281860352,23.319139780360274
N4,current,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,14.227418206280635,14.046267173747765,11.498853838180366,16.461779017336085,4.962925179155718,19.950037480564788,21.13947051543582,22.279394653871428,4.769098281860352,23.319139780360274
N4,current,PS,ALL,new_nll,PROMPT,200,1.1944203835295049,0.15750379860401154,0.03397020325064659,1.478140115737915,1.4441699124872684,3.8236852884292576,6.361820340156552,9.00049101829528,0.0007128558354452252,9.980753898620605
N4,current,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,1.1944203835295049,0.33055382454767823,0.05642853956669569,1.7071416527032852,1.6507131131365895,3.8048590481281286,4.572114992141723,6.214346513748182,0.0026130429469048977,8.679618120193481
N4,current,PS,ALL,true_nll,PROMPT,200,10.573926992416382,10.447765350341797,7.896134734153748,13.051297187805176,5.155162453651428,15.138758945465089,16.33977136611938,20.40692026138305,2.055201530456543,22.599929809570312
N4,current,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,10.573926992416382,10.938202381134033,8.235634803771973,12.642068862915039,4.406434059143066,15.333359479904178,16.247933292388915,17.947441329956074,2.4968947172164917,21.85175609588623
N4,current,PS,ALL,desired_margin,PROMPT,200,9.379506608886878,9.451734725385904,6.067334802821279,12.505641185678542,6.438306382857263,15.077803825121373,16.271347151789815,20.40563624324509,-4.696284294128418,22.587824477814138
N4,current,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,9.379506608886878,9.687478847801685,6.414365150034428,11.759316363953985,5.344951213919558,15.224852822953839,16.240452912764155,17.921522305649727,-1.3400096893310547,21.844854903407395
N4,current,NS,ALL,new_nll,PROMPT,1000,8.478977541178464,8.530216693878174,5.59169864654541,11.475743532180786,5.884044885635376,13.88793649673462,15.334273815155026,17.44063642501831,0.018377743661403656,21.45707130432129
N4,current,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,8.478977541178464,9.023168241977693,6.183482635952532,10.8314390540123,4.647956418059768,12.386615142822267,13.115929245948792,15.477689499855044,1.7657777160406112,15.995222759246825
N4,current,NS,ALL,true_nll,PROMPT,1000,5.960385535078124,5.453323602676392,3.2015156745910645,8.327372074127197,5.125856399536133,10.82564926147461,12.417059278488159,15.7279812335968,0.014199178665876389,21.415830612182617
N4,current,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,5.960385535078124,5.813966585695743,3.768217547237873,7.440528899431229,3.6723113521933555,9.166023285388947,10.138315749168395,11.98042941665651,1.9134380439296366,14.913577461242676
N4,current,NS,ALL,desired_margin,PROMPT,1000,2.5185920061003415,2.7384570837020874,-0.6544275283813477,5.992511123418808,6.646938651800156,8.75967152118683,10.200558774173258,14.002574082612991,-13.430453814566135,17.050587236881256
N4,current,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,2.518592006100342,2.9179289020597934,0.2853608146309853,5.026659959554673,4.741299144923687,7.360266648232944,8.77546476662159,9.600687800586224,-7.44933811724186,9.929013288021087
N4,historical,RS,ALL,new_nll,PROMPT,128,0.2323517794548593,0.002506151795387268,0.0009639679919928312,0.0081733965780586,0.007209428586065769,0.10876782163977605,0.5210265547037116,6.579598098993327,8.40390202938579e-05,13.910602569580078
N4,historical,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,0.2323517794548593,0.002506151795387268,0.0009639679919928312,0.0081733965780586,0.007209428586065769,0.10876782163977605,0.5210265547037116,6.579598098993327,8.40390202938579e-05,13.910602569580078
N4,historical,RS,ALL,true_nll,PROMPT,128,12.81493541970849,12.253590106964111,9.98072600364685,15.564793348312378,5.584067344665527,17.578415870666504,18.629217243194578,22.229232692718508,4.233462333679199,23.541820526123047
N4,historical,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,12.81493541970849,12.253590106964111,9.98072600364685,15.564793348312378,5.584067344665527,17.578415870666504,18.629217243194578,22.229232692718508,4.233462333679199,23.541820526123047
N4,historical,RS,ALL,desired_margin,PROMPT,128,12.582583640253631,12.223286935826764,9.774986752308905,15.420320574310608,5.645333822001703,17.577318693487904,18.627929957292505,22.22846978510919,2.796626091003418,23.53831239696592
N4,historical,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,12.582583640253631,12.223286935826764,9.774986752308905,15.420320574310608,5.645333822001703,17.577318693487904,18.627929957292505,22.22846978510919,2.796626091003418,23.53831239696592
N4,historical,RS,ACTIVE_TARGET,new_nll,PROMPT,124,0.10130754183521803,0.0023250349331647158,0.0009305318526457995,0.00700807967223227,0.006077547819586471,0.021513481996953496,0.22689336687326414,0.9611491137742986,8.40390202938579e-05,8.304216384887695
N4,historical,RS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,124,0.10130754183521803,0.0023250349331647158,0.0009305318526457995,0.00700807967223227,0.006077547819586471,0.021513481996953496,0.22689336687326414,0.9611491137742986,8.40390202938579e-05,8.304216384887695
N4,historical,RS,ACTIVE_TARGET,true_nll,PROMPT,124,12.915171811657567,12.282243728637695,10.035894393920898,15.564793348312378,5.5288989543914795,17.581486701965332,18.69592752456665,22.23611555099487,5.19934606552124,23.541820526123047
N4,historical,RS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,12.915171811657567,12.282243728637695,10.035894393920898,15.564793348312378,5.5288989543914795,17.581486701965332,18.69592752456665,22.23611555099487,5.19934606552124,23.541820526123047
N4,historical,RS,ACTIVE_TARGET,desired_margin,PROMPT,124,12.81386426982235,12.267616415396333,9.974741797690513,15.562294764327817,5.587552966637304,17.58084832064342,18.69500102329766,22.235320761462354,2.796626091003418,23.53831239696592
N4,historical,RS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,12.81386426982235,12.267616415396333,9.974741797690513,15.562294764327817,5.587552966637304,17.58084832064342,18.69500102329766,22.235320761462354,2.796626091003418,23.53831239696592
N4,historical,RS,SUPERSEDED,new_nll,PROMPT,4,4.294723145663738,1.464427411556244,0.8439439758658409,4.915206581354141,4.0712626054883,10.312444174289706,12.111523371934886,13.550786730051037,0.3394351899623871,13.910602569580078
N4,historical,RS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,4.294723145663738,1.464427411556244,0.8439439758658409,4.915206581354141,4.0712626054883,10.312444174289706,12.111523371934886,13.550786730051037,0.3394351899623871,13.910602569580078
N4,historical,RS,SUPERSEDED,true_nll,PROMPT,4,9.70760726928711,8.906458377838135,7.355291128158569,11.258774518966675,3.9034833908081055,14.573939800262451,15.678994894027706,16.563038969039916,4.233462333679199,16.78404998779297
N4,historical,RS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,9.70760726928711,8.906458377838135,7.355291128158569,11.258774518966675,3.9034833908081055,14.573939800262451,15.678994894027706,16.563038969039916,4.233462333679199,16.78404998779297
N4,historical,RS,SUPERSEDED,desired_margin,PROMPT,4,5.412884123623371,5.360811769962311,3.134373426437378,7.639322467148304,4.504949040710926,7.889608308672905,7.973036922514439,8.039779813587666,2.8734474182128906,8.056465536355972
N4,historical,RS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,5.412884123623371,5.360811769962311,3.134373426437378,7.639322467148304,4.504949040710926,7.889608308672905,7.973036922514439,8.039779813587666,2.8734474182128906,8.056465536355972
N4,historical,PS,ALL,new_nll,PROMPT,256,1.519728416739781,0.23767512291669846,0.04251539707183838,1.7464739084243774,1.703958511352539,4.342031478881836,6.783138036727905,12.37994070053099,0.0003978414461016655,15.797654151916504
N4,historical,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,1.519728416739781,0.682945853099227,0.11198945646174252,2.0792573215439916,1.967267865082249,3.784305513277649,5.648643475770948,9.800114083290104,0.0033594407723285258,15.580547332763672
N4,historical,PS,ALL,true_nll,PROMPT,256,9.714681752026081,9.159221172332764,6.951607823371887,11.910686492919922,4.959078669548035,14.103091716766357,15.93384575843811,20.26284170150757,2.703822612762451,21.45576286315918
N4,historical,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,9.714681752026081,9.129552125930786,7.359051764011383,12.110785007476807,4.751733243465424,13.787729549407958,14.352648377418516,19.913295335769657,3.8530614376068115,20.286372184753418
N4,historical,PS,ALL,desired_margin,PROMPT,256,8.1949533352863,7.857655793428421,5.234742820262909,10.937048684805632,5.702305864542723,13.707009818404913,15.650191274937242,20.180517788475846,-4.6480302810668945,21.449192934203893
N4,historical,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,8.1949533352863,7.859006163896993,5.894324456981849,10.875702554360032,4.981378097378183,12.844831475871615,14.024152440996838,19.70161511364859,-0.8121852874755859,20.281241053598933
N4,historical,PS,ACTIVE_TARGET,new_nll,PROMPT,248,1.3026853397727058,0.20908904075622559,0.03717729542404413,1.6164042949676514,1.5792269995436072,4.123961067199708,5.649360680580134,10.970824899673463,0.0003978414461016655,13.210186958312988
N4,historical,PS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,124,1.3026853397727058,0.648237619549036,0.09594113449566066,2.051819673157297,1.9558785386616364,3.2265557289123534,4.533731682598589,8.659398589134213,0.0033594407723285258,10.135078430175781
N4,historical,PS,ACTIVE_TARGET,true_nll,PROMPT,248,9.717803793568764,9.213181018829346,6.999987483024597,11.910686492919922,4.910699009895325,14.061766624450684,15.880679130554196,20.275368404388427,2.703822612762451,21.45576286315918
N4,historical,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,9.717803793568764,9.142729997634888,7.398442983627319,12.110785007476807,4.712342023849487,13.718087530136108,14.210684251785278,19.966239862442013,3.8530614376068115,20.286372184753418
N4,historical,PS,ACTIVE_TARGET,desired_margin,PROMPT,248,8.41511845379606,8.120619535446167,5.441614955663681,11.125541558489203,5.683926602825522,13.748155095195399,15.711574089433995,20.18217501353705,-4.6480302810668945,21.449192934203893
N4,historical,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,8.41511845379606,7.904008314013481,6.011462079361081,10.889580117538571,4.87811803817749,12.957109416252933,14.094995999196541,19.74637797323521,-0.8121852874755859,20.281241053598933
N4,historical,PS,SUPERSEDED,new_nll,PROMPT,8,8.248063802719116,8.034840106964111,3.363589107990265,12.014973640441895,8.65138453245163,15.49370460510254,15.645679378509522,15.767259197235107,1.6541121006011963,15.797654151916504
N4,historical,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,8.248063802719116,6.602559983730316,5.903168976306915,8.947454810142517,3.044285833835602,12.927310323715211,14.253928828239438,15.315223631858823,4.206587910652161,15.580547332763672
N4,historical,PS,SUPERSEDED,true_nll,PROMPT,8,9.61789846420288,8.285263538360596,6.258612155914307,10.376468181610107,4.117856025695801,16.93654203414917,18.15835738182068,19.135809659957886,4.454590797424316,19.380172729492188
N4,historical,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,9.61789846420288,7.258382558822632,6.842145919799805,10.034135103225708,3.1919891834259033,14.594487380981448,16.11460480690002,17.330698747634884,6.320106506347656,17.634722232818604
N4,historical,PS,SUPERSEDED,desired_margin,PROMPT,8,1.3698346614837646,1.2031960487365723,-0.4539668560028076,2.4111079573631287,2.8650748133659363,4.57318947315216,5.728972184658049,6.653598353862762,-2.71319580078125,6.88475489616394
N4,historical,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,1.3698346614837646,1.3008189797401428,0.30651792883872986,2.3641357123851776,2.0576177835464478,2.9220651745796205,3.1080416619777678,3.2568228518962856,-0.4163174629211426,3.2940181493759155
N4,historical,NS,ALL,new_nll,PROMPT,1280,8.02043007699308,7.9179770946502686,5.197667956352234,10.773231506347656,5.575563549995422,13.520577239990235,15.19818663597107,18.341244564056407,0.0005958688561804593,21.32379722595215
N4,historical,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,128,8.02043007699308,7.8478340864181515,5.687067866325378,10.019147801399232,4.332079935073853,11.917393178939818,13.482487382888792,15.351355570793157,1.2163844408467412,19.350190544128417
N4,historical,NS,ALL,true_nll,PROMPT,1280,5.866765133322042,5.5464208126068115,3.236964464187622,8.35713243484497,5.120167970657349,10.765612697601327,12.208933210372921,13.98306945800783,0.00568297877907753,18.902942657470703
N4,historical,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN,128,5.866765133322042,5.756911706924439,3.903605471551418,7.633510810136795,3.729905338585377,9.041807515621185,9.402490198612213,10.788711055994034,1.4961641244590282,11.42833104133606
N4,historical,NS,ALL,desired_margin,PROMPT,1280,2.153664943671038,2.144567370414734,-0.6999461650848389,4.91531828045845,5.615264445543289,8.080521535873418,10.446472322940823,14.530033164024362,-13.43045393191278,16.512583076953888
N4,historical,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,128,2.153664943671038,1.8713940378278493,-0.020493021607398985,4.780215939879417,4.800708961486816,6.3935530057549474,7.68650429965928,11.948014096535747,-7.929708568379283,14.404068446159362
N4,historical,NS,ACTIVE_TARGET,new_nll,PROMPT,1240,7.928404375175324,7.904845952987671,5.1180925369262695,10.72995638847351,5.611863851547241,13.295692825317388,14.962726974487305,16.896270885467526,0.0005958688561804593,20.651355743408203
N4,historical,NS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN,124,7.928404375175324,7.8291614055633545,5.644275243580342,10.019147801399232,4.37487255781889,11.901943499445915,13.197984561920164,14.278595561027526,1.2163844408467412,15.730924701690673
N4,historical,NS,ACTIVE_TARGET,true_nll,PROMPT,1240,5.806216207851145,5.497286319732666,3.1902899742126465,8.322837591171265,5.132547616958618,10.731025886535646,12.208933210372921,13.87071983337402,0.00568297877907753,18.902942657470703
N4,historical,NS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN,124,5.806216207851145,5.708019018173218,3.8793708994984626,7.47055920958519,3.5911883100867272,9.026778858453037,9.408150684833526,10.79296212506294,1.4961641244590282,11.42833104133606
N4,historical,NS,ACTIVE_TARGET,desired_margin,PROMPT,1240,2.122188167324179,2.191312074661255,-0.6551401615142822,4.91531828045845,5.5704584419727325,7.847886323928844,10.12864577770233,12.975651377439489,-13.43045393191278,16.512583076953888
N4,historical,NS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN,124,2.122188167324179,1.9286317612975836,-0.020493021607398985,4.780215939879417,4.800708961486816,6.358049192428589,7.514798849020153,10.427921145081509,-7.929708568379283,12.279538271576167
N4,historical,NS,SUPERSEDED,new_nll,PROMPT,40,10.873226833343505,8.943634510040283,6.986384630203247,16.242077350616455,9.255692720413208,19.385547256469728,19.860805892944335,20.94725748062134,2.092811107635498,21.32379722595215
N4,historical,NS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN,4,10.873226833343505,8.926440811157228,8.062639141082764,11.737028503417969,3.674389362335205,16.30492572784424,17.827558135986322,19.045664062499995,6.2898351669311525,19.350190544128417
N4,historical,NS,SUPERSEDED,true_nll,PROMPT,40,7.743781822919845,7.1362481117248535,5.382960557937622,10.31992483139038,4.936964273452759,11.139058303833009,12.006891965866084,15.115913476943968,2.828174591064453,16.151809692382812
N4,historical,NS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN,4,7.743781822919845,8.415431880950926,7.41081159710884,8.748402106761931,1.337590509653091,9.018245701789855,9.108193566799162,9.18015185880661,4.946122097969055,9.198141431808471
N4,historical,NS,SUPERSEDED,desired_margin,PROMPT,40,3.12944501042366,1.1737239360809326,-1.9143521785736084,6.5547661781311035,8.469118356704712,14.726101303100586,14.949470651149747,16.010850055217745,-8.96795129776001,16.053916454315186
N4,historical,NS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN,4,3.12944501042366,0.5110089302062989,-0.6857629656791686,4.326216906309128,5.011979871988297,10.372927830219272,12.388498138189311,14.00095438456535,-2.9083062648773192,14.404068446159362
S875,current,RS,ALL,new_nll,PROMPT,100,0.05778689134094748,0.0030682632932439446,0.0012012056249659508,0.008424274623394012,0.007223068998428062,0.015356511529535058,0.029692245926707883,0.6385370516777216,3.2782016205601394e-05,4.067821979522705
S875,current,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,0.05778689134094748,0.0030682632932439446,0.0012012056249659508,0.008424274623394012,0.007223068998428062,0.015356511529535058,0.029692245926707883,0.6385370516777216,3.2782016205601394e-05,4.067821979522705
S875,current,RS,ALL,true_nll,PROMPT,100,13.506934480667114,13.468998908996582,10.703125238418579,15.527446985244751,4.824321746826172,19.50630130767822,20.628199291229247,21.788233432769776,4.706395149230957,21.955219268798828
S875,current,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,13.506934480667114,13.468998908996582,10.703125238418579,15.527446985244751,4.824321746826172,19.50630130767822,20.628199291229247,21.788233432769776,4.706395149230957,21.955219268798828
S875,current,RS,ALL,desired_margin,PROMPT,100,13.449147589326166,13.463674951926805,10.702104531170335,15.525683697225759,4.823579166055424,19.503764882683754,20.623264679079874,21.786800025185805,2.740596294403076,21.9530326211825
S875,current,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,13.449147589326166,13.463674951926805,10.702104531170335,15.525683697225759,4.823579166055424,19.503764882683754,20.623264679079874,21.786800025185805,2.740596294403076,21.9530326211825
S875,current,PS,ALL,new_nll,PROMPT,200,1.321036658702651,0.22279299795627594,0.04566751420497894,1.9002406001091003,1.8545730859041214,4.163514232635496,6.996810698509215,9.0309084701538,0.0008122005965560675,10.547284126281738
S875,current,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,1.321036658702651,0.44653299637138844,0.08675472508184612,1.978060768917203,1.8913060438353568,4.164384406805039,4.991914588212967,6.277963389754309,0.002724008576478809,8.77614450454712
S875,current,PS,ALL,true_nll,PROMPT,200,10.244305750727653,10.334671020507812,7.484621644020081,12.636829137802124,5.1522074937820435,14.825956439971923,16.071557044982907,20.129157600402824,1.9825977087020874,21.6749210357666
S875,current,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN,100,10.244305750727653,10.520977258682251,7.982347667217255,12.353039860725403,4.370692193508148,15.154616641998295,15.775111818313599,17.460995392799397,2.2945844531059265,21.268532752990723
S875,current,PS,ALL,desired_margin,PROMPT,200,8.923269092025002,8.87042394746095,5.584164030849934,11.84346766024828,6.259303629398346,14.739449730329214,15.97001648234436,20.12730650552548,-5.13410758972168,21.66627212241292
S875,current,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN,100,8.923269092025002,9.185160055756569,5.8880395805463195,11.198920600581914,5.310881020035595,15.038564086449338,15.76180477484595,17.45488144794481,-1.9571076035499573,21.263273972959723
S875,current,NS,ALL,new_nll,PROMPT,1000,8.497426052032038,8.54236125946045,5.597214460372925,11.463851690292358,5.866637229919434,13.895535564422607,15.38297505378723,17.4340576171875,0.01825999654829502,21.487760543823242
S875,current,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN,100,8.497426052032038,9.030302500724792,6.206966654956341,10.827188611030579,4.6202219560742375,12.373722047805787,13.189800219535828,15.47588851451874,1.775496950186789,15.980735397338867
