before,after,panel,metric,population,field,aggregation_unit,n,mean,median,q25,q75,iqr,p90,p95,p99,min,max
ENTRY,RES8,historical,NS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.006694507598876955,-0.020142459869384767,-0.03337579965591431,0.019927847385406497,0.053303647041320804,0.07175570011138918,0.08903165102005,0.10285241174697873,-0.039244651794433594,0.10630760192871094
ENTRY,RES8,historical,NS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.009710776805877687,0.003507721424102779,-0.05475379228591919,0.048550736904144284,0.10330452919006347,0.06118138790130616,0.0653916049003601,0.06875977849960327,-0.11546037197113038,0.06960182189941407
ENTRY,RES8,historical,NS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.01640528440475464,0.0199022650718689,-0.017870527505874645,0.05417807698249817,0.07204860448837282,0.08562821149826051,0.09611158967018125,0.10449829220771788,-0.08077836036682129,0.10659496784210205
ENTRY,REFIT4,current,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-8.796112661112183,-8.722340021515265,-10.937377488124184,-6.4793094946071506,4.458067993517034,-3.6788096786389355,-2.0313867596327335,-1.0566951853240574,-20.44457208737731,-0.40464061504462734
ENTRY,REFIT4,current,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,7.002237610332668,7.6566102504730225,4.236677408218384,10.036940306425095,5.800262898206711,11.626756608486176,12.558895874023438,15.481651430130023,-3.029351234436035,19.063060760498047
ENTRY,REFIT4,current,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,15.798350271444852,16.351304926676676,12.645301419310272,18.872101203363854,6.226799784053583,22.633737476407987,23.62172412110958,28.682582879774287,5.568210057914257,31.39377224072814
ENTRY,REFIT4,current,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-7.317155048332061,-7.551086760126054,-9.378218763042241,-4.864911061711609,4.513307701330632,-2.7199403293430806,-1.9602525372058157,-0.9843315763678384,-17.703636519610882,-0.6342422505840659
ENTRY,REFIT4,current,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,3.9973888327926397,3.6480375081300735,1.273368000984192,6.472824305295944,5.199456304311752,9.681894552707673,10.264449322223664,12.556244024336339,-2.8903207778930664,12.84866788983345
ENTRY,REFIT4,current,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,11.3145438811247,11.030745616182685,7.422552258940414,14.634807850699872,7.212255591759458,17.66523434647825,19.00815411643125,25.25504972415046,0.8801429271697998,27.427444450557232
ENTRY,REFIT4,current,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-0.14800976092927157,-0.049042248725891115,-0.12835447490215302,0.024951618909835816,0.15330609381198884,0.07984989643096928,0.09983507975935936,0.2037760896682741,-7.713188263773918,0.2402355670928955
ENTRY,REFIT4,current,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.05113168920297175,0.028135684132575986,-0.04074180722236633,0.09100732877850533,0.13174913600087165,0.20584102034568785,0.49897304043173785,0.7157118986398016,-0.33600914478302,1.3708167552947998
ENTRY,REFIT4,current,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-0.19914145013224335,-0.07298110723495482,-0.1648807406425476,0.010214179754257202,0.1750949203968048,0.09881690651178367,0.12058516532182693,0.27098870489001314,-9.084005019068718,0.3511683225631714
ENTRY,REFIT4,historical,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.004073603780739177,1.9752129446715117e-05,-0.0001082431263057515,0.00027349265292286873,0.00038173577922862023,0.0015210066922008991,0.007440451905131302,0.038138498961925615,-0.2733733654022217,0.345947265625
ENTRY,REFIT4,historical,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.0006627701222896576,-0.0013589859008789062,-0.13217425346374512,0.11279535293579102,0.24496960639953613,0.26026358604431143,0.4144398689270013,0.5743143892288212,-0.7227210998535156,0.8066959381103516
ENTRY,REFIT4,historical,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.003410833658449519,0.00016530044376850128,-0.13803257142717484,0.12778579513542354,0.2658183665625984,0.2872975440928712,0.4145977952211972,0.7377683622075718,-0.7248191554099321,0.8075591810047626
ENTRY,REFIT4,historical,RS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.0019418395371054253,2.3407730623148382e-05,-0.00010165167623199522,0.00027349265292286873,0.00037514432915486395,0.0014797769486904148,0.004374509537592525,0.03918536990880955,-0.2733733654022217,0.345947265625
ENTRY,REFIT4,historical,RS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.002132931063252111,0.00019073486328125,-0.1379392147064209,0.11279535293579102,0.2507345676422119,0.24830393791198735,0.43025140762329056,0.5774559640884396,-0.7227210998535156,0.8066959381103516
ENTRY,REFIT4,historical,RS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.00019109152614668522,0.00016530044376850128,-0.14455373509554192,0.12343101296573877,0.2679847480612807,0.2840613057371229,0.4304219653931791,0.7455588290572625,-0.7248191554099321,0.8075591810047626
ENTRY,REFIT4,historical,RS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.07015829533338547,-0.03417263925075531,-0.09329462796449661,-0.011036306619644165,0.08225832134485245,0.0047146439552307184,0.009964960813522328,0.014165214300155632,-0.22750318050384521,0.015215277671813965
ENTRY,REFIT4,historical,RS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.04491221904754639,-0.027712583541870117,-0.035607218742370605,0.052806854248046875,0.08841407299041748,0.19568061828613287,0.24330520629882801,0.2814048767089843,-0.055855751037597656,0.29092979431152344
ENTRY,REFIT4,historical,RS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.11507051438093185,0.09593242406845093,-0.022853225469589233,0.23385616391897202,0.25670938938856125,0.29723540842533114,0.3183618232607841,0.3352629551291465,-0.07107102870941162,0.3394882380962372
ENTRY,REFIT4,historical,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.005352120633006052,1.4440069207921624e-05,-0.008671018993481994,0.020721523324027658,0.02939254231750965,0.07057287693023678,0.10343221724033355,0.21494484595954425,-0.33315223455429077,0.4553186893463135
ENTRY,REFIT4,historical,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.003939785063266754,0.0159304141998291,-0.07671701908111572,0.10075011849403381,0.17746713757514954,0.16809325218200682,0.21272435784339894,0.37824480295181295,-0.726926326751709,0.4258674383163452
ENTRY,REFIT4,historical,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.001412335569739298,0.011392785236239433,-0.08345183194614947,0.0957010883721523,0.17915292031830177,0.2249929441139102,0.25595721248537295,0.38955226518213776,-0.7467469747643918,0.44827304780483246
ENTRY,REFIT4,historical,PS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.0052998015676313385,1.4440069207921624e-05,-0.00834109028801322,0.019995617505628616,0.028336707793641835,0.06101482836529617,0.10303766028955579,0.2091032161563633,-0.33315223455429077,0.4553186893463135
ENTRY,REFIT4,historical,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.00452221401276127,0.024201154708862305,-0.07671701908111572,0.10565295815467834,0.18236997723579407,0.16890711784362794,0.2150829136371612,0.3806094670295713,-0.726926326751709,0.4258674383163452
ENTRY,REFIT4,historical,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.0007775875548700682,0.011392785236239433,-0.08345183194614947,0.09741166239837185,0.18086349434452131,0.2257511353120208,0.25733619350939985,0.39212137110531303,-0.7467469747643918,0.44827304780483246
ENTRY,REFIT4,historical,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.006974011659622192,-0.005047500133514404,-0.0988999605178833,0.10082647204399109,0.1997264325618744,0.16178551912307743,0.18210520148277276,0.19836094737052914,-0.16443383693695068,0.20242488384246826
ENTRY,REFIT4,historical,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.014115512371063232,-0.0010052919387817383,-0.043498337268829346,0.028377532958984375,0.07187587022781372,0.0667545795440674,0.07954692840576169,0.08978080749511716,-0.1467907428741455,0.09233927726745605
ENTRY,REFIT4,historical,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.021089524030685425,-0.02919238805770874,-0.08454230427742004,0.03426039218902588,0.11880269646644592,0.06417152881622315,0.07414190769195554,0.08211821079254149,-0.11008560657501221,0.08411228656768799
ENTRY,REFIT4,historical,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.02710148220096471,-0.023758077621459962,-0.07710303962230683,0.033844383060932154,0.11094742268323898,0.08850844860076905,0.12122149169445036,0.24724986235797408,-0.4883231073617935,0.25081167221069334
ENTRY,REFIT4,historical,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.008407636632909998,0.006917870044708251,-0.06689089238643646,0.06787129640579223,0.13476218879222868,0.13698359966278076,0.18088196396827694,0.2912597510814668,-0.24497928619384765,0.339806056022644
ENTRY,REFIT4,historical,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.03550911883387471,-0.017108213901519776,-0.11052209325134754,0.04717830419540405,0.1577003974467516,0.11931208372116087,0.1637867525219917,0.19261643864214423,-0.7653364807367324,0.3374207869172096
ENTRY,REFIT4,historical,NS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.02788624083954229,-0.023758077621459962,-0.07975808382034302,0.033844383060932154,0.11360246688127518,0.08620096206665041,0.12165344655513761,0.2474926689714193,-0.4883231073617935,0.25081167221069334
ENTRY,REFIT4,historical,NS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.008560006362536262,0.006917870044708251,-0.07050685733556747,0.07025953531265258,0.14076639264822005,0.1379021978378296,0.18192086338996885,0.29204037451744075,-0.24497928619384765,0.339806056022644
ENTRY,REFIT4,historical,NS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.03644624720207855,-0.017108213901519776,-0.11483031809329987,0.04717830419540405,0.1620086222887039,0.12118457555770876,0.16429330259561536,0.19303498513996598,-0.7653364807367324,0.3374207869172096
ENTRY,REFIT4,historical,NS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.002773964405059815,-0.018543982505798338,-0.04627511501312256,0.024957168102264404,0.07123228311538696,0.0636967420578003,0.07660993337631222,0.0869404864311218,-0.0635310173034668,0.08952312469482422
ENTRY,REFIT4,historical,NS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.0036841750144958503,0.009642136096954346,-0.005419278144836427,0.018745589256286624,0.02416486740112305,0.02172245502471924,0.022714743614196776,0.023508574485778807,-0.028254604339599608,0.023707032203674316
ENTRY,REFIT4,historical,NS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.006458139419555667,-0.016270196437835692,-0.03163476586341858,0.00890643000602722,0.0405411958694458,0.047021381855011,0.05972636580467221,0.06989035296440121,-0.06572351455688477,0.07243134975433349
N4,S875,current,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.03111791653027467,0.0012973287521163002,0.00038513363688252866,0.003523550753016025,0.003138417116133496,0.008096269844099885,0.014726691599935213,0.4910857118666249,-2.038144157268107e-05,1.9866132736206055
N4,S875,current,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-0.7471527004241943,-0.6581361293792725,-1.0378868579864502,-0.389312744140625,0.6485741138458252,-0.1786280632019043,-0.04153749942779543,0.2778874301910404,-2.157975196838379,0.3508777618408203
N4,S875,current,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-0.778270616954469,-0.6683597106020898,-1.132064703720971,-0.40328092392883264,0.7287837797921384,-0.19148082083847828,-0.1486604720295876,0.2703191763907675,-2.3511728290468454,0.35031570587307215
N4,S875,current,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.12661627517314628,0.04154907091287896,0.0059240453847451136,0.15676357271149755,0.15083952732675243,0.3284488761797551,0.5771950691938398,1.020979888737202,-0.2567413002252579,1.084668606519699
N4,S875,current,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-0.3296212416887283,-0.25975263118743896,-0.47437411546707153,-0.10698282718658447,0.36739128828048706,0.0028126716613771086,0.09090037345886227,0.17125752925872814,-1.8316388130187988,0.19585561752319336
N4,S875,current,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-0.45623751686187464,-0.3981327637739014,-0.6503583304584026,-0.18223286827560514,0.4681254621827975,-0.05066710480605243,0.0029551110696047133,0.16426156625151783,-1.9084129482507706,0.45259691774845123
N4,S875,current,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.018448510853573682,0.007576050236821175,-0.0023710367269814013,0.02107853889465332,0.023449575621634723,0.04235579103231433,0.07820192337036133,0.1081026844978363,-0.023872995376586915,0.697658109664917
N4,S875,current,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-0.009708067055791615,-0.006924208998680115,-0.018232840299606323,0.004460861347615719,0.022693701647222043,0.01808013796806337,0.026509771347045893,0.03585597506165512,-0.2579335689544678,0.04987103939056396
N4,S875,current,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.028156577909365293,0.012741881608963012,-0.0026409193873405457,0.02775085107423365,0.030391770461574198,0.06223178625106812,0.12239418856799601,0.20450806367397698,-0.044515228271484374,0.9555916786193848
N4,S875,historical,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.0004347216785731689,-4.762288881465793e-06,-6.775034125894308e-05,9.352632332593203e-06,7.710297359153628e-05,4.5095151290297504e-05,0.0005656318273395294,0.02895449995994569,-0.04408550262451172,0.05032753944396973
N4,S875,historical,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.0040360018610954285,0.004872322082519531,-0.01477670669555664,0.019013166427612305,0.033789873123168945,0.037841320037841776,0.0617802619934082,0.11452954292297365,-0.09310626983642578,0.11878299713134766
N4,S875,historical,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.0036012801825222596,0.004957911907695234,-0.01754195204557618,0.020118009953876026,0.03765996199945221,0.044264071481302375,0.061932796065229924,0.11492460886947813,-0.1228787899017334,0.12163904309272766
N4,S875,historical,RS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,4.5278233946808014e-05,-4.762288881465793e-06,-6.295775528997183e-05,8.03571310825646e-06,7.099346839822829e-05,3.0065019382163884e-05,0.00041704555042087885,0.023350712656974734,-0.04408550262451172,0.029772520065307617
N4,S875,historical,RS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.004441292055191532,0.0051021575927734375,-0.01477670669555664,0.019481420516967773,0.034258127212524414,0.041020870208740255,0.06180353164672851,0.11475617408752439,-0.09310626983642578,0.11878299713134766
N4,S875,historical,RS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.004396013821244724,0.0051116825197823346,-0.015703193756053224,0.02027406301931478,0.035977256775368005,0.0451375047210604,0.06193926787236705,0.11516102901659904,-0.1228787899017334,0.12163904309272766
N4,S875,historical,RS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.012507468461990356,0.0013141036033630371,-0.001932293176651001,0.015753865242004395,0.017686158418655396,0.0364980697631836,0.043412804603576646,0.0489445924758911,-0.002925872802734375,0.05032753944396973
N4,S875,historical,RS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.008527994155883789,-0.00015020370483398438,-0.010067462921142578,0.0013892650604248047,0.011456727981567383,0.002578449249267579,0.002974843978881835,0.0032919597625732416,-0.03718280792236328,0.0033712387084960938
N4,S875,historical,RS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.021035462617874146,-0.018878817558288574,-0.04389822483062744,0.003983944654464722,0.04788216948509216,0.004576981067657471,0.004774659872055054,0.00493280291557312,-0.05135655403137207,0.004972338676452637
N4,S875,historical,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.0020167288474794987,-0.00016030250117182732,-0.004272416117601097,0.001075075939297676,0.005347492056898773,0.006620071991346774,0.009156148938927796,0.02189372728578748,-0.06870448589324951,0.038036346435546875
N4,S875,historical,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.0013403631746768951,0.0003769397735595703,-0.01433628797531128,0.016040325164794922,0.0303766131401062,0.02924020290374755,0.035675859451293944,0.0773867321014405,-0.06890988349914551,0.10560989379882812
N4,S875,historical,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.003357092022156394,0.001211877795867622,-0.011404396966099739,0.01530310558155179,0.02670750254765153,0.03233279800042509,0.04637536015361545,0.09374169848859312,-0.06689409539103508,0.10966983204707503
N4,S875,historical,PS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.0019718395233212505,-0.00012299884110689163,-0.004112784517928958,0.001075075939297676,0.005187860457226634,0.005976545996963981,0.008798440475948152,0.02127811810933051,-0.06870448589324951,0.038036346435546875
N4,S875,historical,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.001297037447652509,-0.000706791877746582,-0.01433628797531128,0.016040325164794922,0.0303766131401062,0.03038470745086671,0.035683298110961915,0.0779920864105224,-0.06890988349914551,0.10560989379882812
N4,S875,historical,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.0032688769709737597,0.0008243536576628685,-0.011497948318719864,0.015565197449177504,0.027063145767897367,0.03340022591874004,0.04690429400652645,0.09400053851306436,-0.06689409539103508,0.10966983204707503
N4,S875,historical,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.003408297896385193,-0.005623370409011841,-0.01104709506034851,0.002015426754951477,0.013062521815299988,0.01232436299324036,0.015760675072669976,0.01850972473621368,-0.0215834379196167,0.01919698715209961
N4,S875,historical,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.0026834607124328613,0.005130648612976074,-0.0016633272171020508,0.009477436542510986,0.011140763759613037,0.015498566627502444,0.017505609989166254,0.019111244678497313,-0.01904010772705078,0.019512653350830078
N4,S875,historical,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.006091758608818054,0.006193727254867554,0.0019864141941070557,0.010299071669578552,0.008312657475471497,0.011117976903915406,0.011390945315361022,0.011609320044517518,0.00031566619873046875,0.01166391372680664
N4,S875,historical,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.00245979479318521,0.001952195167541504,-0.006386560201644898,0.01092105209827423,0.017307612299919128,0.02006076753139495,0.02717740535736083,0.042333476066589396,-0.04756016731262207,0.05495900698006153
N4,S875,historical,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.003616931313445093,-0.002884008176624775,-0.013497207313776016,0.007906462252140044,0.02140366956591606,0.016830444335937497,0.022521007061004635,0.030563803434371956,-0.07686562538146972,0.03443940877914429
N4,S875,historical,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.006076726106630304,0.004554096609354019,-0.006945306062698364,0.017041928693652154,0.02398723475635052,0.030628283023834225,0.0470334311388433,0.057852213803678755,-0.040099573135375974,0.08556778132915496
N4,S875,historical,NS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.002513866412928403,0.001952195167541504,-0.006386560201644898,0.01092105209827423,0.017307612299919128,0.021152965426445017,0.027393221855163567,0.042722685813903774,-0.04756016731262207,0.05495900698006153
N4,S875,historical,NS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.003928830763775735,-0.003810535557568073,-0.013895087689161301,0.007584218680858612,0.021479306370019914,0.01716232299804688,0.022624385356903073,0.03065179991722106,-0.07686562538146972,0.03443940877914429
N4,S875,historical,NS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.006442697176704138,0.005110163800418377,-0.006945306062698364,0.01730433627963066,0.02424964234232902,0.0307254958152771,0.047055682968348264,0.05785698874667287,-0.040099573135375974,0.08556778132915496
N4,S875,historical,NS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.0007835745811462396,0.005061650276184082,-0.005660510063171387,0.011505734920501708,0.017166244983673095,0.01309375286102295,0.013623092174530027,0.014046563625335693,-0.021141433715820314,0.014152431488037109
N4,S875,historical,NS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.006051951646804809,0.007324028015136719,0.0010034501552581782,0.01237252950668335,0.011369079351425171,0.013307461738586426,0.01361910581588745,0.01386842107772827,-0.004370999336242676,0.013930749893188477
N4,S875,historical,NS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.005268377065658569,-0.003301191329956055,-0.006673043966293335,-0.001896524429321289,0.004776519536972047,0.0006209754943847668,0.0014601421356201152,0.002131475448608397,-0.016770434379577637,0.0022993087768554688
N4,S75,current,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.08841368138015242,0.00658310909057036,0.0014922773698344827,0.014715739409439266,0.013223462039604783,0.030101652117446073,0.08096755612641544,1.7711170066893231,-2.443394623696804e-05,4.301239490509033
N4,S75,current,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-1.7087456393241882,-1.491004467010498,-2.378795862197876,-1.0233619213104248,1.3554339408874512,-0.5440271377563475,-0.1942240238189706,0.4349474430084232,-4.505515098571777,0.49853038787841797
N4,S75,current,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-1.7971593207043406,-1.5526196038990747,-2.4310631516273133,-1.0327872111229226,1.3982759405043907,-0.565956530596304,-0.42408853605156827,0.4187394210824281,-4.907598534598947,0.4960033226525411
N4,S75,current,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.3272577236033976,0.1122480146586895,0.02205161002348177,0.43336995830759406,0.4113183482841123,0.9914905846118945,1.3949338257312776,2.263557663410902,-0.444181352853775,2.264449268579483
N4,S75,current,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-0.7481065779924393,-0.5919170379638672,-1.0935401916503906,-0.24670013785362244,0.8468400537967682,0.030781984329223702,0.11054024696350086,0.46794052124023483,-4.220779895782471,0.5608153343200684
N4,S75,current,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-1.075364301595837,-0.9573719641193748,-1.477510348893702,-0.4773577000014484,1.0001526488922536,-0.14118511043488968,0.0023814064916222533,0.2956158088147677,-4.615940183401108,1.0049966871738434
N4,S75,current,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.03608845353499055,0.014694247394800186,-0.005589979887008667,0.042165151238441466,0.047755131125450136,0.08566070817410953,0.15476329803466796,0.19557491064072255,-0.04774971008300781,1.3569828510284423
N4,S75,current,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-0.01959333041869104,-0.013596509955823422,-0.03698979020118713,0.009139364352449775,0.046129154553636906,0.036125580072402984,0.05326834827661513,0.07256907904148115,-0.4918232440948486,0.09935139417648316
N4,S75,current,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.05568178395368159,0.02458534762263298,-0.005742230266332626,0.055674117617309095,0.06141634788364172,0.1213640153408051,0.23686725329607725,0.41431688880921147,-0.09285285472869872,1.848806095123291
N4,S75,historical,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.0009296822849478303,-9.169685654342175e-06,-0.0001319225411862135,1.9241313566453755e-05,0.00015116385475266725,9.19006997719407e-05,0.0013036067597568016,0.059803515076637295,-0.0880889892578125,0.10135138034820557
N4,S75,historical,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.0075866058468818665,0.008910655975341797,-0.02983880043029785,0.03777265548706055,0.0676114559173584,0.07448062896728512,0.12227764129638671,0.22266894340515136,-0.18646621704101562,0.23651885986328125
N4,S75,historical,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.006656923561934036,0.009365077712573111,-0.03506420310441172,0.039868693420430645,0.07493289652484236,0.08679867042228577,0.12262279411079362,0.22341146911960097,-0.2479790449142456,0.24206148833036423
N4,S75,historical,RS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.00013551644969406732,-9.169685654342175e-06,-0.0001218511606566608,1.657726534176618e-05,0.00013842842599842697,6.166388629935682e-05,0.0009729635901749099,0.04806863725185382,-0.0880889892578125,0.06151282787322998
N4,S75,historical,RS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.00834234683744369,0.009957313537597656,-0.02983880043029785,0.039116621017456055,0.0689554214477539,0.08019199371337894,0.12240657806396484,0.2227775478363037,-0.18646621704101562,0.23651885986328125
N4,S75,historical,RS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.008206830387749622,0.009941903757862747,-0.031427978741703555,0.040463771554641426,0.07189175029634498,0.08938176399096848,0.12278514938661828,0.2235361495008692,-0.2479790449142456,0.24206148833036423
N4,S75,historical,RS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.025548823177814484,0.003103688359260559,-0.0032009780406951904,0.03185348957777023,0.035054467618465424,0.07355222404003145,0.08745180219411847,0.09857146471738813,-0.00536346435546875,0.10135138034820557
N4,S75,historical,RS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.015841364860534668,0.001600027084350586,-0.017516732215881348,0.0032753944396972656,0.020792126655578613,0.005531883239746094,0.0062840461730957016,0.006885776519775389,-0.07360172271728516,0.0070362091064453125
