alias,arm,batch,checkpoint_backward,checkpoint_forward,checkpoint_forward_input_tokens,checkpoint_history_key_captures,checkpoint_linalg_solve,checkpoint_linalg_solve_seconds,checkpoint_native_keys,checkpoint_native_keys_seconds,checkpoint_wall,commit_backward,commit_forward,commit_forward_input_tokens,commit_history_key_captures,commit_linalg_solve,commit_linalg_solve_seconds,commit_native_keys,commit_native_keys_seconds,commit_wall,endpoint_seconds,full_batch_backward,full_batch_forward,full_batch_forward_input_tokens,full_batch_history_key_captures,full_batch_linalg_solve,full_batch_linalg_solve_seconds,full_batch_native_keys,full_batch_native_keys_seconds,full_batch_wall,history_seconds,inner_virtual_euler_nodes,main_JVP,native_direction_builds,native_factor_solves,peak_gpu_bytes,persistent_commit_count,provenance,seen_backward,seen_forward,seen_forward_input_tokens,seen_history_key_captures,seen_linalg_solve,seen_linalg_solve_seconds,seen_native_keys,seen_native_keys_seconds,seen_wall,source_endpoint_physical_write_count,target_backward,target_forward,target_forward_input_tokens,target_history_key_captures,target_linalg_solve,target_linalg_solve_seconds,target_native_keys,target_native_keys_seconds,target_wall,write_excluding_endpoint_seconds,write_including_endpoint_backward,write_including_endpoint_forward,write_including_endpoint_forward_input_tokens,write_including_endpoint_history_key_captures,write_including_endpoint_linalg_solve,write_including_endpoint_linalg_solve_seconds,write_including_endpoint_native_keys,write_including_endpoint_native_keys_seconds,write_including_endpoint_wall
qwen2.5-7b-inst,JV_NATIVE,3,0,0,0,0,0,0.0,0,0.0,7.609836757183075e-06,0,0,0,0,0,0.0,0,0.0,65.30751767614856,90.89238776499406,1210,1695,678961,5,149,8.634480909444392,30,331.250033180695,1203.9735619970597,119.50322844600305,4,20,NOT_RECORDED,NOT_RECORDED,39044651520,1,SH2_PUBLICATION_SH1_RECOMPUTED,0,26,5280,0,0,0.0,0,0.0,5.959300112910569,1,1210,1310,167153,0,0,0.0,0,0.0,366.3381628948264,557.3235479840077,0,333,437208,5,144,6.894714136607945,25,275.7403291715309,648.2159357490018
qwen2.5-7b-inst,JV_NATIVE,4,0,0,0,0,0,0.0,0,0.0,9.329989552497864e-06,0,0,0,0,0,0.0,0,0.0,62.35763833299279,91.45667679607868,1178,1675,687799,5,149,8.660086147021502,30,335.5000177049078,1217.5740313399583,124.5462650549598,4,20,NOT_RECORDED,NOT_RECORDED,39044651520,1,SH2_PUBLICATION_SH1_RECOMPUTED,0,38,7624,0,0,0.0,0,0.0,8.33376174326986,1,1178,1278,166271,0,0,0.0,0,0.0,368.9320334107615,565.9522223491222,0,333,443504,5,144,6.909201757516712,25,279.2650070749223,657.4088991452008
qwen2.5-7b-inst,JV_NATIVE,5,0,0,0,0,0,0.0,0,0.0,70.94353022100404,0,0,0,0,0,0.0,0,0.0,58.86125381710008,90.36616402491927,1125,2234,834667,5,180,8.70092011615634,30,340.8812546604313,1420.5840052589774,122.22308418760076,4,20,NOT_RECORDED,NOT_RECORDED,39044651520,1,SH2_PUBLICATION_SH1_RECOMPUTED,0,650,161248,0,0,0.0,0,0.0,166.5540085732937,1,1125,1225,155771,0,0,0.0,0,0.0,342.3432057900354,570.0528292879462,0,333,446408,5,175,6.952227853704244,25,283.80395568022504,660.4189933128655
qwen2.5-7b-inst,JV_NATIVE,6,0,0,0,0,0,0.0,0,0.0,9.119976311922073e-06,0,0,0,0,0,0.0,0,0.0,61.8938262052834,92.34378193411976,1119,1642,695657,5,149,8.75273163150996,30,346.69786338927224,1226.123658659868,135.72646552603692,4,20,NOT_RECORDED,NOT_RECORDED,39044651520,1,SH2_PUBLICATION_SH1_RECOMPUTED,0,64,12584,0,0,0.0,0,0.0,13.394837289117277,1,1119,1219,157577,0,0,0.0,0,0.0,345.620608813595,588.6524881268851,0,333,453216,5,144,6.9941067970357835,25,288.67125730449334,680.9962700610049
qwen2.5-7b-inst,JV_NATIVE,7,0,0,0,0,0,0.0,0,0.0,7.689930498600006e-06,0,0,0,0,0,0.0,0,0.0,67.35351542476565,90.94040264701471,1161,1696,711632,5,149,8.752860229928046,30,351.4635606170632,1245.4250622028485,131.2854465818964,4,20,NOT_RECORDED,NOT_RECORDED,39044651520,1,SH2_PUBLICATION_SH1_RECOMPUTED,0,76,15088,0,0,0.0,0,0.0,16.04779255622998,1,1161,1261,165200,0,0,0.0,0,0.0,360.01844318117946,587.8573699691333,0,333,458184,5,144,6.996407278813422,25,292.65651895292103,678.797772616148
qwen2.5-7b-inst,JV_NATIVE,8,0,0,0,0,0,0.0,0,0.0,1.1039897799491882e-05,0,0,0,0,0,0.0,0,0.0,62.69085785886273,94.5484360801056,1247,1794,740594,5,149,8.738641060423106,30,353.6008581700735,1285.934873610735,130.49771726503968,4,20,NOT_RECORDED,NOT_RECORDED,39044651520,1,SH2_PUBLICATION_SH1_RECOMPUTED,0,88,17624,0,0,0.0,0,0.0,18.73444581637159,1,1247,1347,176526,0,0,0.0,0,0.0,386.24797460623085,602.2332229400054,0,333,472104,5,144,6.978403742890805,25,294.37911888351664,696.781659020111
qwen2.5-7b-inst,JV_NATIVE,9,0,0,0,0,0,0.0,0,0.0,1.0310206562280655e-05,0,0,0,0,0,0.0,0,0.0,59.59006839012727,89.78793062875047,1219,1778,697359,5,149,8.777958734426647,30,333.74088316364214,1222.4461574447341,123.89598000282422,4,20,NOT_RECORDED,NOT_RECORDED,39044651520,1,SH2_PUBLICATION_SH1_RECOMPUTED,0,100,20304,0,0,0.0,0,0.0,21.55156495794654,1,1219,1319,168231,0,0,0.0,0,0.0,363.6641182983294,565.6029898589477,0,333,439064,5,144,7.014973181299865,25,277.9227437749505,655.3909204876982
qwen2.5-7b-inst,JV_NATIVE,10,0,0,0,0,0,0.0,0,0.0,71.06834442680702,0,0,0,0,0,0.0,0,0.0,59.43605605792254,92.0598378512077,1063,2988,1043208,5,180,8.819027747493237,30,343.0968900853768,1630.5289094219916,121.61580536328256,4,20,NOT_RECORDED,NOT_RECORDED,39044651520,1,SH2_PUBLICATION_SH1_RECOMPUTED,0,1466,363232,0,0,0.0,0,0.0,377.52490091416985,1,1063,1163,150416,0,0,0.0,0,0.0,331.89487831899896,579.7776542156935,0,333,457680,5,175,7.043811549432576,25,285.5541124069132,671.8374920669012
qwen2.5-7b-inst,L8_ONLY_NATIVE,1,0,0,0,0,0,0.0,0,0.0,58.112064618617296,0,0,0,0,0,0.0,0,0.0,97.9341447437182,65.81609730888158,1239,1682,746111,5,29,4.257240054197609,30,134.00353893265128,822.0960424123332,74.82500974275172,4,4,25,25,39041505792,1,LOCAL_COMPLETED_L8_RAW,0,0,0,0,0,0.0,0,0.0,0.023387257009744644,1,1239,1339,170247,0,0,0.0,0,0.0,195.2752978708595,287.0936969090253,0,317,493344,5,24,3.38294180855155,25,111.79610754176974,352.9097942179069
qwen2.5-7b-inst,L8_ONLY_NATIVE,2,0,0,0,0,0,0.0,0,0.0,2.5752931833267212e-05,0,0,0,0,0,0.0,0,0.0,79.41201889608055,63.14841669052839,1213,1670,660076,5,29,4.273794976063073,30,118.04955082759261,723.4662596341223,77.37862166110426,4,4,25,25,39044651520,1,LOCAL_COMPLETED_L8_RAW,0,14,2968,0,0,0.0,0,0.0,1.5680264299735427,1,1213,1313,172088,0,0,0.0,0,0.0,201.3074020529166,281.5923848077655,0,317,415360,5,24,3.4213759023696184,25,98.52413295023143,344.7408014982939
qwen2.5-7b-inst,L8_ONLY_NATIVE,3,0,0,0,0,0,0.0,0,0.0,1.3657845556735992e-05,0,0,0,0,0,0.0,0,0.0,80.38557708170265,66.81241422984749,1197,1666,654825,5,29,4.26487088855356,30,115.38255563843995,698.7031487813219,74.7835390418768,4,4,25,25,39044651520,1,LOCAL_COMPLETED_L8_RAW,0,26,5280,0,0,0.0,0,0.0,2.8650649087503552,1,1197,1297,165417,0,0,0.0,0,0.0,195.27140777558088,269.7133231693879,0,317,414808,5,24,3.4021628368645906,25,96.14139713253826,336.52573739923537
qwen2.5-7b-inst,L8_ONLY_NATIVE,4,0,0,0,0,0,0.0,0,0.0,1.4309771358966827e-05,0,0,0,0,0,0.0,0,0.0,79.3949529947713,62.46116273198277,1211,1692,669837,5,29,4.241725600324571,30,117.7997270245105,701.0730040157214,73.25131731852889,4,4,25,25,39044651520,1,LOCAL_COMPLETED_L8_RAW,0,38,7624,0,0,0.0,0,0.0,4.034958562813699,1,1211,1311,170709,0,0,0.0,0,0.0,198.42256281152368,264.1434005992487,0,317,421104,5,24,3.386355562135577,25,98.19581065606326,326.6045633312315
qwen2.5-7b-inst,L8_ONLY_NATIVE,5,0,0,0,0,0,0.0,0,0.0,46.839056646451354,0,0,0,0,0,0.0,0,0.0,101.33381766825914,65.69178115297109,1102,2195,809817,5,29,4.241161406971514,30,118.34461562894285,839.7159948069602,86.82830441650003,4,4,25,25,39044651520,1,LOCAL_COMPLETED_L8_RAW,0,650,161248,0,0,0.0,0,0.0,76.92139763198793,1,1102,1202,153321,0,0,0.0,0,0.0,179.2424598876387,272.5011022295803,0,317,424008,5,24,3.393091844394803,25,98.68265654053539,338.1928833825514
qwen2.5-7b-inst,L8_ONLY_NATIVE,6,0,0,0,0,0,0.0,0,0.0,1.3277865946292877e-05,0,0,0,0,0,0.0,0,0.0,89.46658831741661,62.125754449516535,1186,1693,682903,5,29,4.306480264291167,30,120.19624335411936,741.8796052066609,88.6894288668409,4,4,25,25,39044651520,1,LOCAL_COMPLETED_L8_RAW,0,64,12584,0,0,0.0,0,0.0,6.736822967417538,1,1186,1286,167223,0,0,0.0,0,0.0,195.8569489698857,282.08811298944056,0,317,430816,5,24,3.451062806881964,25,100.25470609311014,344.2138674389571
qwen2.5-7b-inst,L8_ONLY_NATIVE,7,0,0,0,0,0,0.0,0,0.0,2.64020636677742e-05,0,0,0,0,0,0.0,0,0.0,97.04102116078138,63.61545006465167,1091,1610,683345,5,29,4.351094046607614,30,121.40777714084834,737.0834218896925,84.02993837185204,4,4,25,25,39044651520,1,LOCAL_COMPLETED_L8_RAW,0,76,15088,0,0,0.0,0,0.0,8.078849136829376,1,1091,1191,159313,0,0,0.0,0,0.0,189.13847880996764,276.3394600767642,0,317,435784,5,24,3.4809252908453345,25,101.1974017014727,339.9549101414159
qwen2.5-7b-inst,L8_ONLY_NATIVE,8,0,0,0,0,0,0.0,0,0.0,1.7773360013961792e-05,0,0,0,0,0,0.0,0,0.0,100.49034078698605,62.56107378937304,1173,1704,703356,5,29,4.35957941878587,30,121.08104349672794,748.1665717279539,78.48340084217489,4,4,25,25,39044651520,1,LOCAL_COMPLETED_L8_RAW,0,88,17624,0,0,0.0,0,0.0,9.467863244004548,1,1173,1273,166488,0,0,0.0,0,0.0,194.88979254290462,276.706388913095,0,317,444904,5,24,3.4676671074703336,25,100.88824232108891,339.26746270246804
qwen2.5-7b-inst,L8_ONLY_NATIVE,9,0,0,0,0,0,0.0,0,0.0,1.9690021872520447e-05,0,0,0,0,0,0.0,0,0.0,72.0803241180256,62.11073850188404,1178,1721,670339,5,29,4.341423895210028,30,113.89510873146355,719.9641720550135,77.49658409971744,4,4,25,25,39044651520,1,LOCAL_COMPLETED_L8_RAW,0,100,20304,0,0,0.0,0,0.0,10.44657733105123,1,1178,1278,163611,0,0,0.0,0,0.0,195.89202844630927,270.2346831560135,0,317,416664,5,24,3.4696739986538887,25,94.92942147422582,332.34542165789753
qwen2.5-7b-inst,L8_ONLY_NATIVE,10,0,0,0,0,0,0.0,0,0.0,54.981202982366085,0,0,0,0,0,0.0,0,0.0,90.65936976391822,63.09314211178571,1151,3060,1027611,5,29,4.374328934587538,30,117.34628436993808,947.7484770286828,74.19569800887257,4,4,25,25,39044651520,1,LOCAL_COMPLETED_L8_RAW,0,1466,363232,0,0,0.0,0,0.0,171.83375482913107,1,1151,1251,160419,0,0,0.0,0,0.0,190.341232185252,281.8100465480238,0,317,432080,5,24,3.499278226867318,25,97.81735377479345,344.90318865980953
