L2_work,W0_net_squared,actual_step_norm_sum,actual_step_squared_sum,alias,arm,batch,batch_net_magnitude_share,batch_net_norm,batch_net_squared,batch_net_squared_share,endpoint_native_raw,frobenius_work,history_work,layer,materialized_nonzero,normalized_native_work,parameter_elements,provenance,raw_native_work,signed_predicted_progress,velocity_status
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,L8_ONLY_NATIVE,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED
225.95696802751544,NOT_RECORDED,17.6786814207644,112.97849279465089,llama3-8b-inst,L8_ONLY_NATIVE,9,1.0,17.632024384544764,310.88828389718117,1.0,327.7336718262193,225.95696802751544,11.443075624252591,8,58720248,0.16042339200989567,58720256,LOCAL_COMPLETED_L8_RAW,237.40004365176802,0.6578877315859951,NOT_RECORDED
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,L8_ONLY_NATIVE,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,L8_ONLY_NATIVE,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,L8_ONLY_NATIVE,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,L8_ONLY_NATIVE,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED
3.9172619575391246e-11,NOT_RECORDED,8.406353120519123e-06,1.8176567709557466e-11,llama3-8b-inst,L8_ONLY_NATIVE,10,1.0,7.909960495106204e-06,6.256747503414079e-11,1.0,9.661979560537463e-11,3.9172619575391246e-11,2.3387608453246824e-12,8,21427244,2.8041985845096075e-14,58720256,LOCAL_COMPLETED_L8_RAW,4.151138042071593e-11,2.3607492606159269e-07,NOT_RECORDED
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,1,0.21834794442330793,23.035620769233883,530.6398242239595,0.23032975240884634,530.6398242239595,NOT_RECORDED,NOT_RECORDED,4,67895282,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,1,0.25684343778422425,27.09687991563311,734.240901162241,0.3187049242308097,734.240901162241,NOT_RECORDED,NOT_RECORDED,5,67895281,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,1,0.1448978588492134,15.286666130703264,233.68216139159028,0.10143218039543968,233.68216139159028,NOT_RECORDED,NOT_RECORDED,6,67895272,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,1,0.199535950066804,21.05096289185414,443.14303867422007,0.1923508596981182,443.14303867422007,NOT_RECORDED,NOT_RECORDED,7,67895289,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,1,0.18037480887645035,19.029470163207154,362.1207346923913,0.15718228326678615,362.1207346923913,NOT_RECORDED,NOT_RECORDED,8,67895273,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,2,0.21142012342154334,23.281036370549458,542.0066544868467,0.21740357913733455,542.1872675536314,NOT_RECORDED,NOT_RECORDED,4,67895280,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,2,0.24603013727407447,27.09220144909511,733.9873793583512,0.2944087161904218,734.224064936122,NOT_RECORDED,NOT_RECORDED,5,67895280,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,2,0.14242438253598483,15.683404097073943,245.96916407211575,0.09866036917447836,245.97787895112015,NOT_RECORDED,NOT_RECORDED,6,67895278,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,2,0.1957502497201378,21.55551046667438,464.6400314789087,0.18637115433506163,464.6591829798225,NOT_RECORDED,NOT_RECORDED,7,67895287,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,2,0.2043751070482596,22.505257415532434,506.48661133937753,0.20315618116270365,506.4986476916546,NOT_RECORDED,NOT_RECORDED,8,67895281,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,3,0.33739852062779546,58.923554511172505,3471.9852762311175,0.49012818362811866,3480.3209194243336,NOT_RECORDED,NOT_RECORDED,4,67895284,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,3,0.15933359836411873,27.826150367228298,774.2946442595995,0.10930450373219718,774.7534648324499,NOT_RECORDED,NOT_RECORDED,5,67895287,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,3,0.10364103802589507,18.099955928527073,327.6084046146224,0.04624734828062735,327.63086588672724,NOT_RECORDED,NOT_RECORDED,6,67895281,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,3,0.16485648745394416,28.790672249950152,828.9028086040498,0.1170133499029001,828.968679929672,NOT_RECORDED,NOT_RECORDED,7,67895288,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,3,0.23477035552824657,41.000487541664576,1681.039978654192,0.2373066144561567,1681.1252024370197,NOT_RECORDED,NOT_RECORDED,8,67895290,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,4,0.2293753146282954,34.07023101400805,1160.7806413478759,0.25685044585000527,1164.4399138496556,NOT_RECORDED,NOT_RECORDED,4,67895286,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,4,0.2312716111912549,34.351897164856915,1180.0528388249047,0.2611148799197674,1180.8735959393641,NOT_RECORDED,NOT_RECORDED,5,67895293,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,4,0.15876557624786897,23.5822231725442,556.1212497596807,0.12305511124097755,556.2720223263875,NOT_RECORDED,NOT_RECORDED,6,67895281,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,4,0.21384855609755168,31.763966057387027,1008.949539694835,0.22325418763863691,1009.159348265204,NOT_RECORDED,NOT_RECORDED,7,67895290,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,4,0.166738941835029,24.76654594046673,613.3817978212492,0.1357253753506129,613.4733644133651,NOT_RECORDED,NOT_RECORDED,8,67895277,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,5,0.2374654219690753,31.140378761790142,969.7231894277506,0.2773982823487377,985.6603401262694,NOT_RECORDED,NOT_RECORDED,4,67895285,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,5,0.22330777504749894,29.283794826925746,857.5406394654831,0.2453074269290602,858.3930515903251,NOT_RECORDED,NOT_RECORDED,5,67895286,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,5,0.17169566920359827,22.515565114382692,506.9506724200069,0.1450179260411767,507.2273467153991,NOT_RECORDED,NOT_RECORDED,6,67895279,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,5,0.18548837838810386,24.324292400213217,591.6712007710705,0.16925301632310663,591.820092511784,NOT_RECORDED,NOT_RECORDED,7,67895275,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,5,0.18204275539172357,23.872445540624582,569.8936560900864,0.16302334835791873,570.2826231985684,NOT_RECORDED,NOT_RECORDED,8,67895291,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,6,0.2339455366200002,29.875744197424698,892.5600913499554,0.2665356694056251,899.3058520627978,NOT_RECORDED,NOT_RECORDED,4,67895284,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,6,0.2400560696121778,30.656082746395395,939.7954093538414,0.2806410469883397,941.0796735688391,NOT_RECORDED,NOT_RECORDED,5,67895285,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,6,0.16937047413569764,21.6292605235455,467.8249107954038,0.1397015472368801,467.9796308692075,NOT_RECORDED,NOT_RECORDED,6,67895283,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,6,0.19708594030431864,25.16863207783619,633.4600406694849,0.1891633937230977,633.8160535124471,NOT_RECORDED,NOT_RECORDED,7,67895284,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,6,0.15954197932780576,20.374123960699908,415.10492716596605,0.12395834264605735,415.18223193481896,NOT_RECORDED,NOT_RECORDED,8,67895280,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,7,0.2304170623842895,28.9423596974846,837.660184858581,0.25876847463088953,1196.144714963073,NOT_RECORDED,NOT_RECORDED,4,67895289,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,7,0.2242235360688483,28.164399660313507,793.2334082258676,0.24504423486180543,797.4025289956294,NOT_RECORDED,NOT_RECORDED,5,67895279,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,7,0.14194437926330075,17.82943172334591,317.8886355774535,0.0982015843868238,317.96689662263776,NOT_RECORDED,NOT_RECORDED,6,67895286,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,7,0.1897985215223098,23.840322513911218,568.3609775673021,0.17557704885978548,568.5025054113448,NOT_RECORDED,NOT_RECORDED,7,67895284,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,7,0.21361650076125174,26.832065031880582,719.9597138750687,0.22240865726069578,720.0724985578094,NOT_RECORDED,NOT_RECORDED,8,67895282,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,8,0.2171167948971077,27.30382519435811,745.4988702440648,0.23068820031601364,750.3221986454305,NOT_RECORDED,NOT_RECORDED,4,67895279,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,8,0.22394906163035516,28.163026421302447,793.1560572069798,0.24543530608828582,794.7306444358846,NOT_RECORDED,NOT_RECORDED,5,67895283,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,8,0.1428713929124775,17.966991172679226,322.81277179913326,0.09989163007180148,322.90491467769107,NOT_RECORDED,NOT_RECORDED,6,67895280,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,8,0.20152866788852833,25.343518553172643,642.2939326550061,0.19875232185069544,642.5072438803727,NOT_RECORDED,NOT_RECORDED,7,67895287,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,8,0.21453408267153132,26.979032618233877,727.8682010157274,0.2252325416732037,728.0129126266729,NOT_RECORDED,NOT_RECORDED,8,67895284,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,9,0.23346328868428573,28.409947830472998,807.1251357301974,0.26451870228151947,812.3393270059995,NOT_RECORDED,NOT_RECORDED,4,67895278,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,9,0.24434580015394744,29.734231339284992,884.1245133381178,0.2897536683848924,885.9437364967332,NOT_RECORDED,NOT_RECORDED,5,67895288,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,9,0.15811779271515533,19.241218897510837,370.2245046619282,0.12133348497119249,370.3466970940449,NOT_RECORDED,NOT_RECORDED,6,67895280,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,9,0.19888970487660057,24.20271800078828,585.7715586256811,0.1919746092170811,585.9997081473994,NOT_RECORDED,NOT_RECORDED,7,67895278,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,9,0.16518341357001098,20.101028253438333,404.05133684552607,0.13241953514531454,404.1527826454271,NOT_RECORDED,NOT_RECORDED,8,67895277,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,10,0.2164770438845435,35.36223619947792,1250.4877490276667,0.22857240711238647,4860.094757379475,NOT_RECORDED,NOT_RECORDED,4,67895286,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,10,0.2025946501570133,33.0945015833821,1095.2460350524802,0.20019630164861682,1098.368871161186,NOT_RECORDED,NOT_RECORDED,5,67895282,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,10,0.14366426699149365,23.46802991954932,550.748428304862,0.10066943404194895,551.2808116335227,NOT_RECORDED,NOT_RECORDED,6,67895285,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,10,0.19770970431403678,32.29652963392623,1043.065826395075,0.19065845859039918,1044.0039806691755,NOT_RECORDED,NOT_RECORDED,7,67895293,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,10,0.23955433465291273,39.131987450471286,1531.312441823842,0.27990339860664865,1532.1097053278374,NOT_RECORDED,NOT_RECORDED,8,67895286,NOT_RECORDED,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED_OFFICIAL_ONE_PASS
0.0,NOT_RECORDED,0.0,0.0,qwen2.5-7b-inst,JV_NATIVE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,0.0,0.0,NOT_RECORDED
0.0005596021622216623,NOT_RECORDED,0.028566842737189787,0.000279801112155347,qwen2.5-7b-inst,JV_NATIVE,1,0.00035758471615012047,0.02854565408489921,0.000814854367134723,1.328386891138556e-07,0.000814854367134723,0.0005596021622216623,0.0,5,67881879,1.121559517615603e-08,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,0.0005596021622216623,3.408896083735553e-05,NOT_RECORDED
3.060488872203271e-08,NOT_RECORDED,0.0001237451173207867,1.5312854060735263e-08,qwen2.5-7b-inst,JV_NATIVE,1,1.5501260724491506e-06,0.0001237451173207867,1.5312854060735263e-08,2.4963227075440596e-12,1.5312854060735263e-08,3.060488872203271e-08,0.0,6,65591752,6.13385839959742e-13,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,3.060488872203271e-08,1.1951106610952146e-07,NOT_RECORDED
1.8135499607993393,NOT_RECORDED,1.4952407079796106,0.9067749523778487,qwen2.5-7b-inst,JV_NATIVE,1,0.018711742949167994,1.4937409722183435,2.231262092083802,0.00036374344095875305,2.231262092083802,1.8135499607993393,0.0,7,67895118,3.634732594904127e-05,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,1.8135499607993393,0.011225195168759281,NOT_RECORDED
4571.3291075158,NOT_RECORDED,78.43711657107461,2285.6644664599094,qwen2.5-7b-inst,JV_NATIVE,1,0.9809291222086094,78.30665612848888,6131.932394025405,0.9996361237178558,6131.932394025405,4571.3291075158,0.0,8,67895295,0.09161897531512285,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,4571.3291075158,0.6499331174670443,NOT_RECORDED
2.0602111565595584,NOT_RECORDED,1.5920549271311286,1.0301056208092536,qwen2.5-7b-inst,JV_NATIVE,2,0.01698217523187794,1.5396669105429666,2.3705741954209234,0.00030699558829805676,2.37114177634973,2.0602111565595584,0.00043956330892162246,4,67894996,3.602365238371373e-05,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,2.0606507198684803,0.001462953097486533,NOT_RECORDED
0.0,NOT_RECORDED,0.0,0.0,qwen2.5-7b-inst,JV_NATIVE,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,0.0,0.0,NOT_RECORDED
0.0,NOT_RECORDED,0.0,0.0,qwen2.5-7b-inst,JV_NATIVE,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.0,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,0.0,0.0,NOT_RECORDED
1.236769018801026,NOT_RECORDED,1.3336194742624954,0.6183845367564947,qwen2.5-7b-inst,JV_NATIVE,2,0.014037385479284344,1.2726813637171737,1.619717853553005,0.00020975771873703306,1.619842173703362,1.236769018801026,9.80772335743397e-05,7,67895093,2.1622524323407765e-05,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,1.2368670960346007,0.008289597961399428,NOT_RECORDED
5414.22035569127,NOT_RECORDED,91.65625334097766,2707.110186317742,qwen2.5-7b-inst,JV_NATIVE,2,0.9689804392888377,87.85135584609273,7717.860723996812,0.999483246692965,7718.639828758015,5414.22035569127,0.5506566374819645,8,67895292,0.09465933591015864,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,5414.771012328752,0.6441382733169192,NOT_RECORDED
0.0,NOT_RECORDED,0.0,0.0,qwen2.5-7b-inst,JV_NATIVE,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,67895296,SH2_PUBLICATION_SH1_RECOMPUTED,0.0,0.0,NOT_RECORDED
