arm,scope,batch,category,quantity,n,mean,median,q25,q75,p90,max
JVP_L8,current,10,rewrite,new,100,8.605109276138245,8.524199962615967,NOT_AVAILABLE,NOT_AVAILABLE,13.217619419097907,19.462841033935547
JVP_L8,current,10,rewrite,true,100,4.701092858193443,3.8421790599823,NOT_AVAILABLE,NOT_AVAILABLE,9.569663333892825,17.994312286376953
JVP_L8,current,10,rewrite,margin,100,-3.904016417944804,-3.9664965867996216,NOT_AVAILABLE,NOT_AVAILABLE,1.7668113708496096,10.667637348175049
JVP_L8,current,10,rephrase,new,200,8.207517753690482,8.224379539489746,NOT_AVAILABLE,NOT_AVAILABLE,12.627357864379881,22.7352294921875
JVP_L8,current,10,rephrase,true,200,4.7200178228178995,4.4215240478515625,NOT_AVAILABLE,NOT_AVAILABLE,9.299546432495116,12.552387237548828
JVP_L8,current,10,rephrase,margin,200,-3.487499930872582,-3.1267879009246826,NOT_AVAILABLE,NOT_AVAILABLE,2.963725686073302,7.134890079498291
JVP_L8,current,10,locality,new,1000,8.588142659106058,8.627974033355713,NOT_AVAILABLE,NOT_AVAILABLE,13.842835903167725,21.824472427368164
JVP_L8,current,10,locality,true,1000,5.2763236751277,4.7413318157196045,NOT_AVAILABLE,NOT_AVAILABLE,10.606324577331542,18.997739791870117
JVP_L8,current,10,locality,margin,1000,3.311818983978359,3.189666986465454,NOT_AVAILABLE,NOT_AVAILABLE,9.887938868999482,19.810160875320435
BLUE,current,1,rewrite,new,100,0.0022064341841905844,0.0014328210963867605,0.0005026683284086175,0.0025974722811952233,0.004051769385114315,0.01849641464650631
BLUE,current,1,rewrite,true,100,14.790577282905579,14.848850727081299,11.664757013320923,17.802754402160645,19.793217849731448,25.406770706176758
BLUE,current,1,rewrite,margin,100,14.788370848721389,14.848541795639903,11.662786470798892,17.80118114677316,19.792978597934418,25.40653529553674
BLUE,current,1,rephrase,new,200,1.598137121059699,0.33469991385936737,0.04374079033732414,2.578731656074524,4.739128971099853,11.46416187286377
BLUE,current,1,rephrase,true,200,10.044705301821232,9.675580978393555,7.594418287277222,12.359769105911255,15.111063289642333,22.26930809020996
BLUE,current,1,rephrase,margin,200,8.446568180761533,8.678655326366425,5.879764449549839,11.32250740379095,14.38061813006643,22.267129293177277
BLUE,current,1,locality,new,1000,11.145884072711226,11.161942958831787,8.384792566299438,14.007282495498657,15.976325416564942,23.54741668701172
BLUE,current,1,locality,true,1000,5.517180461847805,5.284552335739136,2.442135274410248,8.176344394683838,10.687130069732666,18.835391998291016
BLUE,current,1,locality,margin,1000,5.62870361086342,5.582168817520142,2.207803964614868,9.13925489783287,12.319271716475487,19.754058696329594
BLUE,current,2,rewrite,new,100,0.0016706506981427082,0.0009012330556288362,0.0004858684042119421,0.001975222781766206,0.0034853681456297643,0.019972993060946465
BLUE,current,2,rewrite,true,100,14.362081575393677,14.278694152832031,11.68182897567749,16.582120895385742,19.69150333404541,23.81818389892578
BLUE,current,2,rewrite,margin,100,14.360410924695534,14.276143688824959,11.681140092623536,16.5812784339505,19.690805898688268,23.817580762610305
BLUE,current,2,rephrase,new,200,1.6961877566046315,0.26950089633464813,0.03224315494298935,2.071459710597992,6.027698469161987,13.141982078552246
BLUE,current,2,rephrase,true,200,9.832731171250343,9.523970603942871,7.299062252044678,12.30894923210144,15.267011356353759,18.969051361083984
BLUE,current,2,rephrase,margin,200,8.136543414645711,8.254653919488192,5.213320035487413,11.632154206105042,14.755205919966102,17.931973576778546
BLUE,current,2,locality,new,1000,10.676939257532359,10.524127006530762,8.327324867248535,13.162622928619385,15.191189956665038,22.14725112915039
BLUE,current,2,locality,true,1000,4.9550925026058685,4.498385667800903,2.092245578765869,7.109336018562317,10.07981824874878,18.942121505737305
BLUE,current,2,locality,margin,1000,5.7218467549264895,6.0436601638793945,2.2057058811187744,9.282851276919246,11.89756112396717,18.200704529881477
BLUE,current,3,rewrite,new,100,0.0017196592496475204,0.0010576018248684704,0.0004998686345061287,0.0018208127294201404,0.0028651955071836736,0.02505410648882389
BLUE,current,3,rewrite,true,100,14.392930574417115,14.053917407989502,11.459431409835815,16.86623764038086,19.3637680053711,24.945850372314453
BLUE,current,3,rewrite,margin,100,14.391210915167466,14.053138479212066,11.45833930344088,16.865283920218644,19.363046298670824,24.945733077249315
BLUE,current,3,rephrase,new,200,1.8700928165299775,0.4742032438516617,0.04169926047325134,3.041975498199463,6.029541063308715,11.931845664978027
BLUE,current,3,rephrase,true,200,10.005410900376738,10.130077838897705,6.909135818481445,12.724907159805298,15.269051837921143,22.547691345214844
BLUE,current,3,rephrase,margin,200,8.13531808384676,8.426490226585884,4.6691499054431915,11.300488547421992,14.85006107892841,22.539460176602006
BLUE,current,3,locality,new,1000,10.021248755931854,10.014973640441895,7.33288836479187,12.351630926132202,14.837602901458741,24.66231918334961
BLUE,current,3,locality,true,1000,5.165617335113638,4.74006462097168,2.5185025930404663,7.558275818824768,10.079265022277832,19.311418533325195
BLUE,current,3,locality,margin,1000,4.855631420818216,4.7562196254730225,1.687420129776001,8.254438281059265,10.846098977327348,18.53787946351804
BLUE,current,4,rewrite,new,100,0.0017541112424441963,0.0011299422476440668,0.0005803211824968457,0.0020463376422412694,0.0030724245123565203,0.025686707347631454
BLUE,current,4,rewrite,true,100,14.987406029701233,15.039892673492432,11.826840162277222,17.535428524017334,19.81748943328858,25.63030242919922
BLUE,current,4,rewrite,margin,100,14.985651918458789,15.03816289192764,11.824254516308429,17.534376610579784,19.817151840889714,25.62956348550506
BLUE,current,4,rephrase,new,200,1.3070948751947435,0.14967601746320724,0.020114245358854532,1.261895626783371,4.973763036727902,11.987799644470215
BLUE,current,4,rephrase,true,200,10.650126516893506,10.51590347290039,8.155394554138184,12.87173581123352,15.422652912139892,25.295639038085938
BLUE,current,4,rephrase,margin,200,9.343031641698763,8.965801935642958,6.582486018538475,11.89933855831623,15.299957843474113,25.27354882657528
BLUE,current,4,locality,new,1000,9.70751700316582,9.795953750610352,7.117540597915649,12.088175535202026,14.450957584381104,24.756175994873047
BLUE,current,4,locality,true,1000,5.481043395723915,5.112915515899658,2.187265694141388,8.262558221817017,10.90545997619629,17.96026039123535
BLUE,current,4,locality,margin,1000,4.226473607441905,3.9774547815322876,0.9569382667541504,7.611674576997757,10.515560145676137,20.70546943321824
BLUE,current,5,rewrite,new,100,0.0016241519984760088,0.0010968978167511523,0.0005436849460238591,0.0020282844197936356,0.0033446223242208366,0.010969218797981739
BLUE,current,5,rewrite,true,100,14.655979990959167,14.550457000732422,11.904900074005127,16.527762413024902,18.941354370117192,25.415889739990234
BLUE,current,5,rewrite,margin,100,14.654355838960692,14.549938336043851,11.902470897126477,16.524198521103244,18.93803561086534,25.41534367215354
BLUE,current,5,rephrase,new,200,1.5432545960238349,0.48806384205818176,0.03771667368710041,2.1730958223342896,5.465097141265868,10.350152015686035
BLUE,current,5,rephrase,true,200,9.90028074502945,9.759443283081055,7.56922709941864,11.850795030593872,14.965134239196775,21.739702224731445
BLUE,current,5,rephrase,margin,200,8.357026149005614,8.066106955520809,5.361132383346558,10.716420212527737,14.63965701162815,21.736892122309655
BLUE,current,5,locality,new,1000,9.602676399398595,9.278810501098633,7.119918942451477,11.871404647827148,14.362100887298585,21.522480010986328
BLUE,current,5,locality,true,1000,4.88698706461594,4.301919460296631,1.5503874123096466,7.547922849655151,10.310108757019043,18.634098052978516
BLUE,current,5,locality,margin,1000,4.715689334782655,4.808530747890472,1.5150668621063232,7.907935157418251,10.458511759340764,18.41822648048401
BLUE,current,6,rewrite,new,100,0.002257546030668891,0.001191501971334219,0.0005524718289962038,0.00246961647644639,0.0038069170899689203,0.030344553291797638
BLUE,current,6,rewrite,true,100,14.825698704719544,14.762921810150146,11.863791465759277,17.552920818328857,20.753390693664553,23.320613861083984
BLUE,current,6,rewrite,margin,100,14.823441158688874,14.760133675765246,11.862857395564788,17.55088066542521,20.75205120574101,23.318876456702128
BLUE,current,6,rephrase,new,200,1.7445393665425946,0.6019182503223419,0.04306238703429699,2.9321120977401733,4.99812521934509,13.0318603515625
BLUE,current,6,rephrase,true,200,10.537271405681969,10.711977481842041,7.6640766859054565,13.128390312194824,15.746120071411132,24.032886505126953
BLUE,current,6,rephrase,margin,200,8.792732039139374,9.022024989128113,6.008811064064503,11.534435182344168,14.65563928000629,24.030263885855675
BLUE,current,6,locality,new,1000,9.89646385304071,9.864992141723633,7.34742271900177,12.414773225784302,14.453920364379883,21.61707305908203
BLUE,current,6,locality,true,1000,5.677294545231387,5.3060302734375,2.7898141145706177,8.277583360671997,10.765708923339844,16.871797561645508
BLUE,current,6,locality,margin,1000,4.219169307809323,4.156663417816162,0.7893533706665039,7.734858751296997,10.60179300904274,17.23200182057917
BLUE,current,7,rewrite,new,100,0.0015518812374284608,0.0009283880644943565,0.00048807259736349806,0.0020136198145337403,0.003738679294474427,0.006936161778867245
BLUE,current,7,rewrite,true,100,14.67619879245758,14.787469863891602,11.530916929244995,17.446406841278076,19.862970352172855,26.406814575195312
BLUE,current,7,rewrite,margin,100,14.674646911220153,14.78555452695582,11.527496140042786,17.44123743963428,19.860944417375144,26.406066935684066
BLUE,current,7,rephrase,new,200,1.6234090517688673,0.3100263625383377,0.025406964123249054,2.1361249685287476,5.241088914871216,11.776640892028809
BLUE,current,7,rephrase,true,200,9.918769549131394,10.048396110534668,6.732161521911621,12.447145462036133,14.848068809509277,21.732112884521484
BLUE,current,7,rephrase,margin,200,8.295360497362527,7.965267808642238,5.183024764060974,11.365268409252167,13.717743764945771,21.694170512259007
BLUE,current,7,locality,new,1000,9.439456123612821,9.283398628234863,6.842251658439636,12.054609775543213,14.336345291137695,25.977455139160156
BLUE,current,7,locality,true,1000,4.705124349440914,4.0980188846588135,1.3703494369983673,7.1261887550354,9.906054306030274,23.42066764831543
BLUE,current,7,locality,margin,1000,4.734331774171907,4.7556843757629395,1.559450626373291,7.990089178085327,10.52449907027185,18.03265082836151
BLUE,current,8,rewrite,new,100,0.0016375637945020571,0.0009899601573124528,0.0005411535821622238,0.002330683288164437,0.003571783425286415,0.007845303043723106
BLUE,current,8,rewrite,true,100,14.599707241058349,14.662988185882568,11.74277663230896,16.975268363952637,19.04007377624512,25.234630584716797
BLUE,current,8,rewrite,margin,100,14.598069677263847,14.662408035976114,11.740910334687214,16.97429984086193,19.037013848556672,25.234088329481892
BLUE,current,8,rephrase,new,200,1.5860840558518976,0.39815425872802734,0.04157736338675022,2.096048653125763,5.316525650024413,16.35944175720215
BLUE,current,8,rephrase,true,200,9.922611479759217,9.692641735076904,7.460999965667725,12.53067398071289,14.450130081176757,19.91321563720703
BLUE,current,8,rephrase,margin,200,8.336527423907318,8.130411475896835,5.822650006040931,10.877950391848572,13.81121277436614,19.91027537547052
BLUE,current,8,locality,new,1000,9.326253789436887,9.265786170959473,6.54995334148407,12.232048749923706,14.378677940368652,21.627147674560547
BLUE,current,8,locality,true,1000,5.064470817031339,4.521656274795532,1.8078416287899017,7.668857216835022,10.584869384765625,16.819252014160156
BLUE,current,8,locality,margin,1000,4.261782972405548,4.101939678192139,1.1139070093631744,7.606647342443466,10.50881450176239,17.499801889061928
BLUE,current,9,rewrite,new,100,0.0019463181347600766,0.0010243759606964886,0.0005060346011305228,0.0019712065695784986,0.0035352694801986297,0.03689499944448471
BLUE,current,9,rewrite,true,100,14.60154456615448,13.872683048248291,10.887026071548462,17.543702125549316,20.30361328125,25.01044464111328
BLUE,current,9,rewrite,margin,100,14.59959824801972,13.871289991162485,10.88170991462539,17.542628034570953,20.30065853264387,25.009936223563273
BLUE,current,9,rephrase,new,200,1.3110943695856259,0.14522412419319153,0.022726974450051785,1.644927203655243,4.589922094345092,10.269501686096191
BLUE,current,9,rephrase,true,200,10.654469252824784,10.476603984832764,8.064377307891846,13.05672001838684,15.890202617645263,22.88214874267578
BLUE,current,9,rephrase,margin,200,9.343374883239157,8.795044489204884,6.486848068423569,12.277449199435068,15.60803944839863,22.881669874419458
BLUE,current,9,locality,new,1000,8.938306985919365,9.258067607879639,6.437264442443848,11.547850370407104,13.709987449645997,21.2651424407959
BLUE,current,9,locality,true,1000,5.071471124510746,4.5576512813568115,1.9123963117599487,7.600774765014648,10.176878738403321,17.1498966217041
BLUE,current,9,locality,margin,1000,3.8668358614086173,4.208096742630005,0.7611379623413086,6.914373993873596,9.70865907818079,19.42701745033264
BLUE,current,10,rewrite,new,100,0.0019187343416706426,0.001073082152288407,0.0006031958037056029,0.00242286897264421,0.004677579412236811,0.016293928027153015
BLUE,current,10,rewrite,true,100,14.654501905441284,14.678259372711182,11.407790660858154,17.727498054504395,19.404557037353516,28.9539794921875
BLUE,current,10,rewrite,margin,100,14.652583171099614,14.6778065397084,11.40625142333738,17.7266983320078,19.404105160105974,28.95350765393232
BLUE,current,10,rephrase,new,200,1.3763806610158644,0.2647766172885895,0.035424938425421715,2.085829019546509,3.84232015609741,9.734219551086426
BLUE,current,10,rephrase,true,200,10.017822542786599,9.96015977859497,7.629491806030273,12.29159426689148,14.31907901763916,20.994115829467773
BLUE,current,10,rephrase,margin,200,8.641441881770733,8.738384015858173,5.364009499549866,11.138934187591076,13.956031695590355,20.99278705229517
BLUE,current,10,locality,new,1000,9.229827965036035,9.368173599243164,6.425151705741882,11.784973621368408,14.252457523345948,20.16404914855957
BLUE,current,10,locality,true,1000,5.2530917430873965,4.714258193969727,2.15775990486145,7.717830538749695,10.583938884735108,17.693222045898438
BLUE,current,10,locality,margin,1000,3.9767362219486384,4.004576018080115,1.0533173084259033,7.346748173236847,9.877929398417473,17.781439661979675
BLUE_L4_ONLY,current,1,rewrite,new,100,0.002287666152260499,0.001498053374234587,0.0005757040780736133,0.0026656887494027615,0.004485861770808706,0.018542403355240822
BLUE_L4_ONLY,current,1,rewrite,true,100,14.692024793624878,14.731014251708984,11.630293607711792,17.33505916595459,19.80009365081787,25.398399353027344
BLUE_L4_ONLY,current,1,rewrite,margin,100,14.689737127472618,14.730633869941812,11.628118701279163,17.33265396702336,19.797380387864543,25.398161677949247
BLUE_L4_ONLY,current,1,rephrase,new,200,1.6110783071091281,0.33659546077251434,0.04359170142561197,2.5912975668907166,4.7311060428619385,11.46380615234375
BLUE_L4_ONLY,current,1,rephrase,true,200,9.99056670755148,9.71436595916748,7.564273357391357,12.324654340744019,15.009206676483155,22.264360427856445
BLUE_L4_ONLY,current,1,rephrase,margin,200,8.379488400442352,8.678990934044123,5.7305779280141,11.320834333077073,14.180357690923845,22.26214927691035
BLUE_L4_ONLY,current,1,locality,new,1000,11.14655751785962,11.162767887115479,8.382627010345459,14.012703657150269,15.984976005554199,23.5407772064209
BLUE_L4_ONLY,current,1,locality,true,1000,5.517617625697109,5.284813165664673,2.449520766735077,8.162845611572266,10.677096176147462,18.833627700805664
BLUE_L4_ONLY,current,1,locality,margin,1000,5.628939892162511,5.589984893798828,2.2348873615264893,9.13658356666565,12.30826952457428,19.774416603147984
BLUE_L4_ONLY,current,2,rewrite,new,100,0.005103430965391453,0.0011506597511470318,0.0005336169997463003,0.0020752158015966415,0.00467184954322875,0.20797359943389893
BLUE_L4_ONLY,current,2,rewrite,true,100,14.066110000610351,13.893653392791748,10.987004518508911,16.352286338806152,19.050810623168946,23.547094345092773
BLUE_L4_ONLY,current,2,rewrite,margin,100,14.06100656964496,13.892609722825,10.986059159055003,16.3517962702972,19.049601078935666,23.54673666198505
BLUE_L4_ONLY,current,2,rephrase,new,200,1.7746589180133743,0.30795180797576904,0.0359050203114748,2.3137747049331665,6.270847463607786,13.634686470031738
BLUE_L4_ONLY,current,2,rephrase,true,200,9.747487636581063,9.57603645324707,7.068509101867676,12.106916666030884,15.749881172180176,19.929777145385742
BLUE_L4_ONLY,current,2,rephrase,margin,200,7.972828718567689,8.210864716675133,4.968266941606998,11.149987793527544,14.732563097029924,19.466622084379196
BLUE_L4_ONLY,current,2,locality,new,1000,10.686468059182166,10.574733257293701,8.266958475112915,13.096498012542725,15.207207107543946,22.114425659179688
BLUE_L4_ONLY,current,2,locality,true,1000,4.958317617370165,4.48840856552124,2.112844705581665,7.072860836982727,10.121885108947755,18.814586639404297
BLUE_L4_ONLY,current,2,locality,margin,1000,5.728150441812002,6.04944771528244,2.2324864864349365,9.305568540294189,11.826972097158432,18.414630617946386
BLUE_L4_ONLY,current,3,rewrite,new,100,0.0014238031865170342,0.000994604721199721,0.0004455943271750584,0.0017023755062837154,0.0026711045065894723,0.012741466984152794
BLUE_L4_ONLY,current,3,rewrite,true,100,14.75229133605957,14.238784313201904,11.543755054473877,17.292977809906006,20.248242950439455,25.932798385620117
BLUE_L4_ONLY,current,3,rewrite,margin,100,14.750867532873054,14.237725670565851,11.54345913216821,17.292229945363943,20.24810054207483,25.932647358858958
BLUE_L4_ONLY,current,3,rephrase,new,200,1.8033280509674297,0.5961120128631592,0.04098261892795563,2.829589009284973,5.791543436050414,11.447770118713379
BLUE_L4_ONLY,current,3,rephrase,true,200,10.128747853562237,9.799407958984375,7.2865049839019775,13.081199884414673,14.937940692901611,22.852581024169922
BLUE_L4_ONLY,current,3,rephrase,margin,200,8.325419802594807,8.604273110628128,4.776869297027588,11.48814944922924,14.249733714736065,22.84263365343213
BLUE_L4_ONLY,current,3,locality,new,1000,10.057853898406028,10.029603004455566,7.417816519737244,12.396162509918213,14.96227960586548,24.417747497558594
BLUE_L4_ONLY,current,3,locality,true,1000,5.162443113244721,4.759413957595825,2.5135802030563354,7.56237268447876,9.97814292907715,19.383485794067383
BLUE_L4_ONLY,current,3,locality,margin,1000,4.8954107851613085,4.836820602416992,1.7405872344970703,8.171166002750397,10.909660971164703,18.400700536789373
BLUE_L4_ONLY,current,4,rewrite,new,100,0.0016058904592682667,0.0009763241105247289,0.0004822938790312037,0.0017679191660135984,0.002816663705743857,0.015324938111007214
BLUE_L4_ONLY,current,4,rewrite,true,100,15.291983218193055,15.149781703948975,12.336374998092651,18.10798454284668,20.824772834777832,26.71026611328125
BLUE_L4_ONLY,current,4,rewrite,margin,100,15.290377327733786,15.148401431040838,12.334369035845157,18.107352056496893,20.823144202562982,26.709841937408783
BLUE_L4_ONLY,current,4,rephrase,new,200,1.3347278920466488,0.1309564784169197,0.016477630473673344,1.269386112689972,4.98575267791748,12.905508041381836
BLUE_L4_ONLY,current,4,rephrase,true,200,10.88115668863058,11.029736995697021,8.314354658126831,13.123187065124512,15.816665458679198,24.74889373779297
BLUE_L4_ONLY,current,4,rephrase,margin,200,9.546428796583932,9.34750449936837,6.585272580385208,12.320814565755427,15.014223709027283,24.727111177518964
BLUE_L4_ONLY,current,4,locality,new,1000,9.720975982358068,9.707676887512207,7.180136442184448,12.079376220703125,14.479202938079835,24.761199951171875
BLUE_L4_ONLY,current,4,locality,true,1000,5.52735589815164,5.188974857330322,2.217146933078766,8.284343004226685,10.931195545196534,21.968242645263672
BLUE_L4_ONLY,current,4,locality,margin,1000,4.193620084206428,3.9546122550964355,0.9308350086212158,7.690639525651932,10.55674285888672,20.223622400313616
BLUE_L4_ONLY,current,5,rewrite,new,100,0.001877041876250587,0.0012284712865948677,0.0005639690643874928,0.0020842275116592646,0.0035735180368647004,0.021978730335831642
BLUE_L4_ONLY,current,5,rewrite,true,100,14.70110195159912,14.285362720489502,11.900644063949585,17.021825790405273,19.648741531372075,25.876564025878906
BLUE_L4_ONLY,current,5,rewrite,margin,100,14.69922490972287,14.283569147024537,11.899351829575608,17.020414544080268,19.647335415949424,25.875576387974434
BLUE_L4_ONLY,current,5,rephrase,new,200,1.611337964675622,0.45426709949970245,0.05106780957430601,2.4488866329193115,5.36178946495056,9.6016263961792
BLUE_L4_ONLY,current,5,rephrase,true,200,9.563178561925888,9.081860542297363,7.193032264709473,11.813633918762207,14.904377937316895,22.7408390045166
BLUE_L4_ONLY,current,5,rephrase,margin,200,7.951840597250266,7.850800026208162,4.813551809638739,10.348078227514634,14.184637151658535,22.733671189285815
BLUE_L4_ONLY,current,5,locality,new,1000,9.640521595865488,9.397472381591797,7.11722469329834,11.891626596450806,14.283593368530275,21.49549674987793
BLUE_L4_ONLY,current,5,locality,true,1000,4.826166054705507,4.140589952468872,1.495449185371399,7.397672772407532,10.291983032226563,18.716814041137695
BLUE_L4_ONLY,current,5,locality,margin,1000,4.814355541159981,4.854925155639648,1.5724501609802246,8.008255034685135,10.473894166946412,18.73596501350403
BLUE_L4_ONLY,current,6,rewrite,new,100,0.010846324513622677,0.0012750225141644478,0.0005714452272513881,0.002322871587239206,0.004289687424898148,0.8943698406219482
BLUE_L4_ONLY,current,6,rewrite,true,100,14.80543212890625,14.575854301452637,12.065295696258545,18.00964641571045,20.38285903930664,26.34477424621582
BLUE_L4_ONLY,current,6,rewrite,margin,100,14.794585804392627,14.574082165956497,12.063799643990933,18.00946785641645,20.382245497609258,26.34062197757885
BLUE_L4_ONLY,current,6,rephrase,new,200,1.922782356601092,0.48859742283821106,0.04172479547560215,3.270879626274109,5.409034347534179,12.181235313415527
BLUE_L4_ONLY,current,6,rephrase,true,200,10.539963576346636,10.747741222381592,7.845924139022827,13.265348196029663,15.402656936645508,22.92034912109375
BLUE_L4_ONLY,current,6,rephrase,margin,200,8.617181219745543,8.726432488299906,5.09981769323349,12.050925365649164,14.54411403510021,22.908616616390646
BLUE_L4_ONLY,current,6,locality,new,1000,9.907854241024703,9.847707748413086,7.357733249664307,12.503138780593872,14.49987144470215,21.908893585205078
BLUE_L4_ONLY,current,6,locality,true,1000,5.6727908768111375,5.319172143936157,2.836242914199829,8.223716974258423,10.866930389404297,16.554859161376953
BLUE_L4_ONLY,current,6,locality,margin,1000,4.235063364213565,4.122546553611755,0.8786180019378662,7.855410858988762,10.57911639213562,17.26999893411994
BLUE_L4_ONLY,current,7,rewrite,new,100,0.0024182699984521606,0.0008677641744725406,0.00040177379560191184,0.0018956265994347632,0.003477109782397749,0.09590953588485718
BLUE_L4_ONLY,current,7,rewrite,true,100,14.59115430355072,14.553362846374512,11.627767086029053,17.242454051971436,19.780853843688966,26.486207962036133
BLUE_L4_ONLY,current,7,rewrite,margin,100,14.588736033552268,14.551718353272008,11.627301956090378,17.24227561158841,19.78035037108639,26.485539064044133
BLUE_L4_ONLY,current,7,rephrase,new,200,1.5371290258428052,0.1897425502538681,0.020773254334926605,1.8689101338386536,5.180280828475952,11.743739128112793
BLUE_L4_ONLY,current,7,rephrase,true,200,10.265628909766674,10.188331604003906,7.5192683935165405,12.797788143157959,15.590945529937743,22.090524673461914
BLUE_L4_ONLY,current,7,rephrase,margin,200,8.728499883923869,8.681128994561732,5.622769579291344,11.761135038250359,14.121408115001394,22.053048726171255
BLUE_L4_ONLY,current,7,locality,new,1000,9.433983964003623,9.307562828063965,6.85653829574585,12.025654315948486,14.41832447052002,22.545961380004883
BLUE_L4_ONLY,current,7,locality,true,1000,4.666132885388564,4.124274253845215,1.3708261549472809,7.027054309844971,9.91225004196167,19.707775115966797
BLUE_L4_ONLY,current,7,locality,margin,1000,4.767851078615058,4.765222072601318,1.6755775213241577,8.096426576375961,10.503006851673126,17.758923649787903
BLUE_L4_ONLY,current,8,rewrite,new,100,0.0018572212793878861,0.001125476905144751,0.0005315916641848162,0.0025306183379143476,0.003849383420310915,0.01342636439949274
BLUE_L4_ONLY,current,8,rewrite,true,100,14.790039525032043,14.47206974029541,11.89500379562378,17.251939296722412,19.06199951171875,26.38664436340332
BLUE_L4_ONLY,current,8,rewrite,margin,100,14.788182303752656,14.470473481051158,11.894109997578198,17.250594735727645,19.0525166488369,26.379924396518618
BLUE_L4_ONLY,current,8,rephrase,new,200,1.532202246332745,0.2757458835840225,0.03628701716661453,2.392659366130829,5.057872772216796,15.624340057373047
BLUE_L4_ONLY,current,8,rephrase,true,200,10.36086371988058,9.978789806365967,7.946361303329468,12.639442205429077,15.458176708221435,21.08403778076172
BLUE_L4_ONLY,current,8,rephrase,margin,200,8.828661473547836,8.553599741775542,6.311318755149841,11.075376000255346,14.210044747963547,20.66591927409172
BLUE_L4_ONLY,current,8,locality,new,1000,9.336147882518707,9.233883380889893,6.618823885917664,12.214179754257202,14.43597640991211,20.919485092163086
BLUE_L4_ONLY,current,8,locality,true,1000,5.057833015306387,4.413897514343262,1.8179901838302612,7.647143006324768,10.441488647460938,20.26811981201172
BLUE_L4_ONLY,current,8,locality,margin,1000,4.278314867212321,4.119036436080933,1.1668505668640137,7.546849370002747,10.467551016807557,17.00119960308075
BLUE_L4_ONLY,current,9,rewrite,new,100,0.0024814380810130386,0.0011965027078986168,0.0005051111656939611,0.0024906846811063588,0.004891571402549744,0.0717608779668808
BLUE_L4_ONLY,current,9,rewrite,true,100,14.622178859710694,14.368057250976562,11.496089458465576,17.697216987609863,20.30562858581543,23.5308837890625
BLUE_L4_ONLY,current,9,rewrite,margin,100,14.619697421629681,14.364870259014424,11.495576160763449,17.696848641426186,20.303560751106126,23.52976206294261
BLUE_L4_ONLY,current,9,rephrase,new,200,1.4332817153621362,0.17039865255355835,0.020826210267841816,1.948539674282074,5.542144823074341,11.109091758728027
BLUE_L4_ONLY,current,9,rephrase,true,200,10.786481310129165,10.66555404663086,7.74809730052948,13.532054424285889,16.104442024230956,23.868871688842773
BLUE_L4_ONLY,current,9,rephrase,margin,200,9.353199594767029,9.367108981125057,5.889411613345146,12.753088877070695,15.580400569713673,23.86839031841373
BLUE_L4_ONLY,current,9,locality,new,1000,8.945162379749148,9.153942584991455,6.432696461677551,11.627046585083008,13.767340755462648,20.499799728393555
BLUE_L4_ONLY,current,9,locality,true,1000,5.122000061242841,4.607905387878418,1.9472963213920593,7.63285231590271,10.310631847381591,18.281522750854492
BLUE_L4_ONLY,current,9,locality,margin,1000,3.823162318506307,4.189538955688477,0.7783615589141846,6.866773962974548,9.861951014399528,18.47668819129467
BLUE_L4_ONLY,current,10,rewrite,new,100,0.031947025867666526,0.001028902013786137,0.00048512370995013043,0.0021393938222900033,0.003950167773291472,3.029395580291748
BLUE_L4_ONLY,current,10,rewrite,true,100,14.359594673514366,14.649015426635742,11.379772901535034,16.94771957397461,19.267273712158204,23.217836380004883
BLUE_L4_ONLY,current,10,rewrite,margin,100,14.3276476476467,14.648565751343995,11.378435876511503,16.9456651766086,19.266344033705536,23.217576060793363
BLUE_L4_ONLY,current,10,rephrase,new,200,1.3967244193470105,0.24465133249759674,0.025719324592500925,1.9781209230422974,4.719849014282226,9.66541576385498
BLUE_L4_ONLY,current,10,rephrase,true,200,10.036477424949407,9.951133728027344,7.3794673681259155,12.278819561004639,14.806461238861084,21.099332809448242
BLUE_L4_ONLY,current,10,rephrase,margin,200,8.639753005602397,8.829533834010363,5.308398485183716,11.616406232118607,14.314536142302677,21.097755365655757
BLUE_L4_ONLY,current,10,locality,new,1000,9.316981763444842,9.376757621765137,6.562902212142944,11.76378059387207,14.308419227600098,21.404376983642578
BLUE_L4_ONLY,current,10,locality,true,1000,5.231242027476895,4.648290634155273,2.14706027507782,7.6664475202560425,10.614256763458254,17.343929290771484
BLUE_L4_ONLY,current,10,locality,margin,1000,4.0857397359679455,4.203919999301434,1.145103931427002,7.451327860355377,9.852198386192322,17.910428285598755
BLUE_L8_ONLY,current,1,rewrite,new,100,0.0015672745140182087,0.0009201702487189323,0.0005029366875533015,0.0017334389267489314,0.0029208627762272966,0.02372286096215248
BLUE_L8_ONLY,current,1,rewrite,true,100,14.11963228225708,13.977148532867432,11.535553932189941,16.884672164916992,18.81013469696045,21.56957244873047
BLUE_L8_ONLY,current,1,rewrite,margin,100,14.118065007743063,13.975262819381896,11.535093294478429,16.88372378879285,18.80932714500814,21.56891498726327
BLUE_L8_ONLY,current,1,rephrase,new,200,1.8516736436562495,0.37689247727394104,0.03552093077450991,2.863203227519989,6.4297826290130615,10.889361381530762
