alias,method,case,status,w0_restored,exception_class,exception_message_sha256,w0_e,w0_g,w0_l,post_e,post_g,post_l,post_e_new_nll,post_e_old_nll,post_e_margin,post_g_new_nll,post_g_old_nll,post_g_margin,post_l_new_nll,post_l_old_nll,post_l_margin,q,coverage,predicted_progress,actual_progress,realization_ratio,structural_p,functional_p,capacity,p_h_risk,energy_ratio,pi_entropy,pi_neff,pi_top1,v_above_one,v_max,edit_core_wall_seconds,evaluator_wall_seconds,model_forwards,backwards,processed_tokens,terminal_file_sha256
llama3-8b-inst,OFFICIAL-ALPHAEDIT,8,COMPLETE,True,,,2,5,83,10,20,77,0.0018198013305664063,12.0625,12.060680198669434,2.0416824340820314,9.7109375,7.669255065917969,9.5434375,4.7469901275634765,4.796447372436523,,,,,,,,,,,,,,,,29.830170509405434,2.478267153725028,,,,bb18edcc4723d12e5c9742f0b5892687b0c397fafd52bea05a17135b9e7fb168
llama3-8b-inst,OFFICIAL-ALPHAEDIT,9,COMPLETE,True,,,1,1,95,10,18,89,0.0005582809448242187,14.925,14.924441719055176,0.8382223129272461,9.1951171875,8.356894874572754,9.213051757812499,3.9332952880859375,5.279756469726562,,,,,,,,,,,,,,,,29.207612651400268,2.4344835979864,,,,c71cb39f1d1ff92251827d78e8c059586ebea57bd1e941a3e4de4f469f6f2442
llama3-8b-inst,OFFICIAL-ALPHAEDIT,10,COMPLETE,True,,,3,6,81,10,19,79,0.0020952463150024415,15.4875,15.485404753684998,1.0998306274414062,10.00390625,8.904075622558594,10.584765625,5.908241271972656,4.676524353027344,,,,,,,,,,,,,,,,30.59023522399366,2.723673894070089,,,,573832703fdc0483c167889f154683f996352ed7e8856bad4b2f1ec3ca335c38
qwen2.5-7b-inst,OFFICIAL-ALPHAEDIT,1,COMPLETE,True,,,0,3,93,10,20,92,0.00735931396484375,15.38125,15.373890686035157,2.2670963287353514,13.284375,11.017278671264648,12.4534375,5.4633203125000005,6.9901171875,,,,,,,,,,,,,,,,26.57675437349826,2.211426661349833,,,,8e67db96443dcd812f151e1b4fed114ce4a0caa515ec637c8063cee388d76e4f
qwen2.5-7b-inst,OFFICIAL-ALPHAEDIT,2,COMPLETE,True,,,1,4,77,10,20,76,0.02397918701171875,15.896875,15.872895812988281,1.0648849487304688,11.446875,10.381990051269531,9.70490966796875,5.5610546874999995,4.14385498046875,,,,,,,,,,,,,,,,23.28003477398306,2.2497475696727633,,,,206e49139f43f8fe6882c18649337ceb67ed3efad9c5ec21e8c786e778781f3e
qwen2.5-7b-inst,OFFICIAL-ALPHAEDIT,3,COMPLETE,True,,,1,4,78,10,20,79,0.021802711486816406,15.91875,15.896947288513184,2.941003441810608,12.2265625,9.285559058189392,8.818037033081055,5.4873828125,3.3306542205810543,,,,,,,,,,,,,,,,21.460744192823768,2.1219290234148502,,,,7a75e7e388418b75d9fe9d8e98738ea9b08ad639ae0e1e8ea9c9f0c12b24f74e
qwen2.5-7b-inst,OFFICIAL-ALPHAEDIT,4,COMPLETE,True,,,1,1,98,10,18,90,0.01768341064453125,14.065625,14.047941589355469,1.7923202514648438,11.077734375,9.285414123535157,9.886348876953125,5.347861328125,4.538487548828125,,,,,,,,,,,,,,,,23.635985262691975,2.3398886900395155,,,,ee5368ea36ad7703aa3c3ca0dcedbc54dc189abf66ee13b72bd8011571019064
qwen2.5-7b-inst,OFFICIAL-ALPHAEDIT,5,COMPLETE,True,,,2,5,82,10,19,77,0.026730728149414063,13.8,13.773269271850586,1.1919146537780763,10.7140625,9.522147846221923,7.991484375000001,5.2158398437499995,2.7756445312499998,,,,,,,,,,,,,,,,22.25232053734362,2.3370489617809653,,,,24741828b1fe1456b8db46d02c52922ba35fd7540ae2b03c5f4b0659d21aeb21
qwen2.5-7b-inst,OFFICIAL-ALPHAEDIT,6,COMPLETE,True,,,2,5,85,10,19,85,0.06885604858398438,12.953125,12.884268951416015,2.3217136383056642,11.54921875,9.227505111694336,10.2234375,4.36888671875,5.85455078125,,,,,,,,,,,,,,,,22.157925463281572,2.0282976431772113,,,,5e91ce3dcd2770f198f32dd39c36752d4166a90c680475aac196cb9f13d4e80a
qwen2.5-7b-inst,OFFICIAL-ALPHAEDIT,7,COMPLETE,True,,,0,3,96,10,17,96,0.08706283569335938,13.83203125,13.74496841430664,1.8160125732421875,11.641796875,9.825784301757812,10.9575,5.030579986572265,5.9269200134277344,,,,,,,,,,,,,,,,25.114397840574384,2.2414309065788984,,,,84e0d9e4d77ffbf4c039565888e676a56d506cfdb62747a287c61fdc79f38fa8
qwen2.5-7b-inst,OFFICIAL-ALPHAEDIT,8,COMPLETE,True,,,1,3,74,10,20,73,0.025494766235351563,13.8125,13.78700523376465,2.031829071044922,12.953125,10.921295928955079,9.747499999999999,5.11296875,4.63453125,,,,,,,,,,,,,,,,22.822328196838498,2.3002314483746886,,,,61c3c13d2d8457a74c0259d7a921aac613c89cf37fd7327a6b4de758b9ae0338
qwen2.5-7b-inst,OFFICIAL-ALPHAEDIT,9,COMPLETE,True,,,0,1,87,10,19,85,0.03293304443359375,12.734375,12.701441955566406,0.8760856628417969,10.9953125,10.119226837158203,8.91797378540039,5.21439453125,3.703579254150391,,,,,,,,,,,,,,,,19.730750309303403,2.2957941107451916,,,,7dc94d86c8342e996db9f4b19811d14d1f506b775858c3f5e546961f9c62be51
qwen2.5-7b-inst,OFFICIAL-ALPHAEDIT,10,COMPLETE,True,,,3,7,79,10,20,75,0.014558029174804688,14.75625,14.741691970825196,1.4187744140625,10.8515625,9.4327880859375,10.4138671875,6.6990380859375,3.7148291015624997,,,,,,,,,,,,,,,,27.37114946823567,2.553966819308698,,,,f735c0f80e6de2b29d16fb493b3462e004bfe33443c815d0bf3ee1e7ca72b191
llama3-8b-inst,RS-PROGRESS-SIMPLEX-NEUTRAL,1,FAIL,True,ODEBFContractError,a3933d611bc1e767b5d35f4bac22f52a442e88f0915a2c2436e3514419d2b6e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3-8b-inst,RS-PROGRESS-SIMPLEX-NEUTRAL,2,COMPLETE,True,,,0,1,87,10,16,86,0.0050087571144104,19.390625,19.38561624288559,2.2303311467170714,9.1359375,6.905606353282929,10.9296875,5.138452072143555,5.791235427856445,0.1007156684063375,0.03800852630210226,0.1007156684063375,-0.160240030897495,-1.5910139249576873,0.00024259556940980893,0.2633338182988266,0.07144570417877741,1.0,1.0,1.444664548787426,4.240429447011424,0.3301460070432634,0,1.0,134.23076598905027,2.37254795525223,26,16,27254,66d81402cbbbab226dc9ad876060cf9e9226201e7a24b6f158fbf2fe1027563f
llama3-8b-inst,RS-PROGRESS-SIMPLEX-NEUTRAL,3,FAIL,True,ODEBFContractError,f364f0cca8cb7edfad8d2388c9f86f5e64ea0f23c84e202d63d02e93ad653b35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3-8b-inst,RS-PROGRESS-SIMPLEX-NEUTRAL,4,COMPLETE,True,,,0,0,97,10,16,91,0.05970509052276611,14.678125,14.618419909477234,3.1840691745281218,8.162237548828125,4.978168374300003,10.444913330078126,4.337035140991211,6.107878189086914,0.3324625939130783,0.795788592200672,0.3324625939130783,0.2593953391308105,0.7802241331181116,0.0002545346294834514,0.03938077961647653,0.07639125142647646,1.0,1.0,1.5098295587378758,4.525959318351909,0.34890920415843407,0,1.0,126.89271720685065,2.427413563244045,26,16,27046,128cc56aa227c048891dd936f6c42d83ab93fadbd8524c0348c0d31b75f5d5fc
llama3-8b-inst,RS-PROGRESS-SIMPLEX-NEUTRAL,5,COMPLETE,True,,,1,3,86,10,18,86,0.42654449939727784,15.665625,15.239080500602721,1.7808858633041382,10.64609375,8.865207886695861,9.735703124999999,5.496855468750001,4.23884765625,0.3408054821193218,0.3368911827226299,0.3408054821193218,0.2622094704275241,0.7693816096976713,0.00022728025119315794,0.005292992350221248,0.07412667273297902,1.0,1.0,1.567345129152103,4.793904088072182,0.2795335263901911,0,1.0,121.0471792826429,2.412070511840284,26,16,25772,75254c81ee69fa6e37e5ebc2037be3f476ddbdac6ac86b48fdafa4c77d58d3ae
llama3-8b-inst,RS-PROGRESS-SIMPLEX-NEUTRAL,6,COMPLETE,True,,,2,6,87,10,17,85,0.0014348030090332031,16.8375,16.836065196990965,1.596805715560913,10.53671875,8.939913034439087,10.015625,4.062720489501953,5.952904510498047,0.142259381711483,0.9191688589534155,0.142259381711483,0.05402953602024354,0.3797959429448479,0.0002687212290437991,0.006364879412631539,0.08570718887989334,1.0,1.0,1.5895964461941767,4.901770401031755,0.2566901146769063,0,1.0,128.86662126891315,2.1446701250970364,26,16,26552,cc1df375ed4036f5163811b79f957655d28b9eea43db368a43d19535e969c7b2
llama3-8b-inst,RS-PROGRESS-SIMPLEX-NEUTRAL,7,COMPLETE,True,,,0,1,95,10,19,95,0.02824772596359253,13.625000381469727,13.596752655506133,1.3460378289222716,10.303562927246094,8.957525098323822,10.653515625,4.42310905456543,6.23040657043457,0.8066149652004242,0.1819923466976109,0.8066149652004242,0.2081961248092739,0.25811091263014707,0.00025272308262056165,0.006223047201347991,0.07970174466037513,1.0,1.0,1.6018142713678734,4.962026725891561,0.22369449794529989,0,1.0,123.0703888349235,2.4261538088321686,26,16,28606,552c8b5f58d366760f72419ae1442b75c4101c5e15069f4a14d86e1d5aaf317c
llama3-8b-inst,RS-PROGRESS-SIMPLEX-NEUTRAL,8,COMPLETE,True,,,2,5,83,10,20,80,0.031417131423950195,15.303125,15.27170786857605,2.01351318359375,9.996875,7.98336181640625,9.95078125,4.798991622924804,5.151789627075195,0.1824396327137947,2.1365322615874325,0.1824396327137947,0.15889160210098224,0.8709270005458476,0.00012376116178293645,0.0019705502781585406,0.04825402748613486,0.9087500109531482,1.0,0.6927306342942021,1.9991670809552158,0.5144306691736671,0,1.0,119.90564046707004,2.4556952361017466,26,16,26474,776668fd21ca9c934a3f1222a5516a4bde62de18adbca7bd67502bcb42250dad
llama3-8b-inst,RS-PROGRESS-SIMPLEX-NEUTRAL,9,FAIL,True,ODEBFContractError,9d4e1e6177bae2d40179f23c80d355fe1c774cf65e5c137085acdf3998449ebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3-8b-inst,RS-PROGRESS-SIMPLEX-NEUTRAL,10,COMPLETE,True,,,3,6,81,10,18,80,0.563716983795166,18.359375,17.795658016204833,1.8638694763183594,10.8078125,8.94394302368164,10.901796874999999,5.961157989501953,4.940638885498047,0.26010587438941,0.5429439677131513,0.26010587438941,0.18339071441500887,0.7050617939514342,0.0002785612355757275,0.00720155932795514,0.08063009609680205,1.0,1.0,1.5412522557134665,4.670435189708575,0.33056476946924723,0,1.0,123.80143628828228,2.6794560672715306,26,16,27696,73d0a8fa00ea2e556b384fbd442cc39bdfa538dd7e306ad06671fde602420a2b
qwen2.5-7b-inst,RS-PROGRESS-SIMPLEX-NEUTRAL,1,FAIL,True,ODEBFContractError,13db0b8fba9fa9f78aad197490741d7246fc3bb3c7808f51fe2ad5a822f9aeb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen2.5-7b-inst,RS-PROGRESS-SIMPLEX-NEUTRAL,2,COMPLETE,True,,,1,4,77,10,17,76,0.24670236110687255,21.09375,20.847047638893127,2.2490228831768038,9.341796875,7.092773991823196,9.80794921875,5.4184765624999995,4.38947265625,0.20938999764621258,0.13478001166104364,0.20938999764621258,0.24534677957092296,1.171721583302616,0.01035538472226761,0.01816347263032807,0.5474268178816915,1.0,1.0,1.5005487174721455,4.484148926256924,0.28902784039400153,0,1.0,134.11937551852316,2.2374863866716623,26,16,25226,06639e546fa8de6ac96bac185609eeb06ac299a993cc100a7d034d139710cf41
qwen2.5-7b-inst,RS-PROGRESS-SIMPLEX-NEUTRAL,3,COMPLETE,True,,,1,4,78,10,17,77,0.5296740293502807,18.675,18.14532597064972,3.5044689655303953,10.684375,7.179906034469605,8.867522888183593,5.4632421875,3.404280700683594,0.5024430118501186,0.15189719303744106,0.5024430118501186,0.19566278606086485,0.3894228428812194,0.004750765370760799,0.0013972440651453168,0.260227474837329,1.0,1.0,1.5588745831738184,4.753468600179091,0.28067217553654844,0,1.0,132.84172124415636,2.0957219125702977,26,16,25562,ad5e8b5a9f17cdea765c06d2c2f3cccc20d560867fe50bf48714eb96cf74623b
qwen2.5-7b-inst,RS-PROGRESS-SIMPLEX-NEUTRAL,4,COMPLETE,True,,,1,1,98,9,16,98,1.294602358341217,14.8046875,13.510085141658783,3.1214088439941405,8.1357421875,5.014333343505859,10.71328125,4.71444091796875,5.99884033203125,0.36909225583076477,0.16321401678498548,0.36909225583076477,0.203825970026992,0.552235834825799,0.009631084885795971,0.0025257158423107016,0.5191879225427098,1.0,1.0,1.4690149199671545,4.344952905885599,0.39819378472485484,0,1.0,139.63347113877535,2.320535092614591,26,16,25018,da65d098132d19c712f18915daa6e0d1e2ae6878a639c76f24340a8e6063eba8
qwen2.5-7b-inst,RS-PROGRESS-SIMPLEX-NEUTRAL,5,COMPLETE,True,,,2,5,82,10,19,82,0.13589420318603515,13.7375,13.601605796813965,2.176656723022461,7.9953125,5.818655776977539,8.466953125,5.14001953125,3.3269335937499998,0.20316286757588387,0.08185541955790004,0.20316286757588387,0.04816874032021588,0.23709421359681862,0.006260005189744315,0.0015531656475973456,0.3357391656208562,1.0,1.0,1.564833295748278,4.781877710101162,0.2938036824293889,0,1.0,140.33460954297334,2.3146315589547157,26,16,23432,3b231c8110058cc753f50dc6637eb58ba847d57fe6c34036630192a6f04f7f8d
qwen2.5-7b-inst,RS-PROGRESS-SIMPLEX-NEUTRAL,6,COMPLETE,True,,,2,5,85,10,17,85,0.005980885028839112,18.93125,18.92526911497116,2.7027321815490724,9.27119140625,6.568459224700928,10.27140625,4.37837890625,5.89302734375,0.2712183929979801,0.26342579101872327,0.2712183929979801,0.06963148416657532,0.256735848172499,0.006551324876673828,0.0014940312429528582,0.3575263528843837,1.0,1.0,1.5594543285211475,4.756225200469608,0.28095824615996623,0,1.0,135.24465544894338,2.0149935875087976,26,16,24212,bc631bec6721558e9b086bf2227ff8d4bbcff1ee05d8a3cd499acf69b94efa2c
qwen2.5-7b-inst,RS-PROGRESS-SIMPLEX-NEUTRAL,7,COMPLETE,True,,,0,3,96,10,16,96,0.5965665578842163,17.269023132324218,16.67245657444,4.318048095703125,9.21318359375,4.895135498046875,11.0696875,5.008663482666016,6.061024017333985,0.6785239204764366,0.23897919790626723,0.6785239204764366,0.44442129503058825,0.6549825018959916,0.008672140648567665,0.0016158853668437063,0.4523692675390931,1.0,1.0,1.4999719236018612,4.481563242417797,0.35657700396614955,0,1.0,136.76991769019514,2.2268422469496727,26,16,26266,1e55ddb77f62b02bb43930c9ceb3e996768568ea942270862235ad1f262d13c5
qwen2.5-7b-inst,RS-PROGRESS-SIMPLEX-NEUTRAL,8,COMPLETE,True,,,1,3,74,10,14,74,0.049044227600097655,17.2125,17.163455772399903,4.932452392578125,10.1185546875,5.186102294921875,9.761875,5.101826171875,4.660048828125,0.37257198616862297,0.07641999079989446,0.37257198616862297,0.21429518953646037,0.5751779454478282,0.007667300073349792,0.0013322169258478023,0.40300350049075084,1.0,1.0,1.48776351729038,4.427183120180469,0.381582799687368,0,1.0,153.67706817109138,2.2686711503192782,26,16,24134,f5aaba90a42fe6d194d300f058a7fe298b95bbba8591d80c8d6fda451e196438
qwen2.5-7b-inst,RS-PROGRESS-SIMPLEX-NEUTRAL,9,FAIL,True,ODEBFContractError,901161cf849d13cc3d00dcedba0b664932d16e9cef5ae0692c332e39aa392074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen2.5-7b-inst,RS-PROGRESS-SIMPLEX-NEUTRAL,10,COMPLETE,True,,,3,7,79,10,15,78,0.6192804574966431,14.1125,13.493219542503358,4.6654541015625,8.198828125,3.5333740234375,10.71171875,6.66939697265625,4.04232177734375,0.7775189355015755,0.2583623916741392,0.7775189355015755,0.35411075631891437,0.4554368262298628,0.007133827172726686,0.0010397368978928095,0.36881722525813776,1.0,1.0,1.5463308980158135,4.6942149928786545,0.31642720061673013,0,1.0,141.59876455087215,2.5266622425988317,26,16,25356,245f28098ce1761e371280ce776132e9f9b922a3b985e025b64613a24b742a03
llama3-8b-inst,RS-PROGRESS-SIMPLEX-SOFT,1,COMPLETE,True,,,2,3,93,10,19,92,0.014169073104858399,19.2,19.185830926895143,2.019325280189514,12.23984375,10.220518469810486,12.345625,5.236675109863281,7.108949890136718,0.12990702036768198,0.05169539860437693,0.12990702036768198,0.1027999084934237,0.7913345114195747,0.0001788991057349301,0.0060943162920405105,0.04986205690713689,0.884919973955804,0.7511731085865219,1.3036685327141415,3.682782323643135,0.5302285659467855,1,1.4085864381181048,121.22134092915803,2.3833790849894285,26,16,26500,0797222e02cc7554c6ebf233902baf015c9a4c2aab49fde2d5e623bdc6c2224d
llama3-8b-inst,RS-PROGRESS-SIMPLEX-SOFT,2,COMPLETE,True,,,0,1,87,10,16,86,0.0035207390785217283,19.3,19.29647926092148,2.1907315254211426,9.0296875,6.838955974578857,10.92890625,5.127053680419921,5.801852569580078,0.1035811547189951,2.3852373452338362,0.1035811547189951,0.03527904123275789,0.34059324138764113,0.00021567817675900022,0.2681402637843274,0.06149144440341388,0.9976332966912396,0.9774803656275562,1.5763724851198806,4.837376291052581,0.2687382996911583,1,1.1110653323452224,117.88632936216891,2.4094604337587953,26,16,27254,601f583585d62b12fbd09f4c0f200e0f0df2bf2cd39e62316658e6735752da1d
llama3-8b-inst,RS-PROGRESS-SIMPLEX-SOFT,3,FAIL,True,ODEBFContractError,b3b6411e4b3f0015d7a52793812f2e5edca885ae21ff0d554767271b62e48ec6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3-8b-inst,RS-PROGRESS-SIMPLEX-SOFT,4,COMPLETE,True,,,0,0,97,10,16,91,0.05473806858062744,14.878125,14.823386931419373,3.1772513508796694,8.258514404296875,5.081263053417206,10.451363525390624,4.342787551879883,6.108575973510742,0.32771159522235394,0.8301595646035044,0.32771159522235394,0.23732189609872878,0.7241791244431878,0.00020012173834337474,0.04327732014274211,0.052081899078641095,0.8839106708416686,0.7748604325907272,1.3170434456139302,3.732370093280212,0.49907484140147185,1,1.4529009787027876,125.77301755733788,2.4582971781492233,26,16,27046,9eb686a027a85a02e69dd6fb2717076bd6885d5e50e3cf8a167fe82b8e1daa5d
llama3-8b-inst,RS-PROGRESS-SIMPLEX-SOFT,5,COMPLETE,True,,,1,3,86,10,18,86,0.4082383632659912,15.64375,15.235511636734008,1.870708268880844,10.69921875,8.828510481119157,9.744570312499999,5.4953076171875,4.2492626953125,0.331265214830637,0.33364603969904,0.331265214830637,0.2601616155761803,0.7853574837563475,0.00020989617702578303,0.005219220665399602,0.06189946267285755,0.9664063245670603,0.8746830032939896,1.5067218014997923,4.511915569105771,0.3344936283006988,2,1.2030687566651384,123.05344294663519,2.437948049046099,26,16,25772,f02f3042923e32f8e96c6bbabde2a9da921ee16feb75f8d47ff34a3d146a4f5a
llama3-8b-inst,RS-PROGRESS-SIMPLEX-SOFT,6,COMPLETE,True,,,2,6,87,10,17,85,0.0016878128051757812,16.2125,16.210812187194826,1.6150448322296143,10.01328125,8.398236417770386,10.00625,4.059512176513672,5.946737823486329,0.18990786001086235,0.6628653689405065,0.18990786001086232,0.062446704832836986,0.32882633098459607,0.0002722042346037423,0.006038246551056046,0.08675437042939785,0.9994315563065981,0.9989912493366264,1.5963608200997716,4.935040206666488,0.2491074963599203,3,1.0471163916894477,113.88935363758355,2.1634280905127525,26,16,26552,5caba0673662f4ba04a21e9b625e12023eab0bc45a57d00f7ddc6a9cca0dcf31
llama3-8b-inst,RS-PROGRESS-SIMPLEX-SOFT,7,COMPLETE,True,,,0,1,95,10,19,95,0.02135655879974365,14.200000381469726,14.178643822669983,1.3324754238128662,10.863042831420898,9.530567407608032,10.665078124999999,4.418534126281738,6.246543998718262,0.4648575894534588,0.33772384036346287,0.46485758945345884,0.15929717293261092,0.34267951421328136,0.00023237062821288883,0.004863274757897219,0.06943860847504192,0.9906637296896077,0.93676979733415,1.5613397580850987,4.765201187211748,0.2810461403555657,2,1.1297162612378235,122.07210114691406,2.4392048083245754,26,16,28606,7f671719356234a73c4032293912505bfd6da14ebdd2e9189b2f27d4d33553db
llama3-8b-inst,RS-PROGRESS-SIMPLEX-SOFT,8,COMPLETE,True,,,2,5,83,10,20,80,0.015420091152191163,15.99375,15.978329908847808,2.070330047607422,10.17890625,8.108576202392578,9.943046875,4.794415435791016,5.148631439208985,0.17984578013420105,2.041269550819277,0.17984578013420105,0.11586716252103314,0.6442584442844793,0.00010911407871224154,0.0024522567414542794,0.03706044539909389,0.3504685068315054,0.8502447762107207,0.6657660037728486,1.9459805790344933,0.6164696089302386,1,1.1345324487266375,116.86092672217637,2.4991681054234505,26,16,26474,d13ccc2cbc19b4d7f740b5a56ac746b4e6c780017ba1a5094d818f9405dc0f17
llama3-8b-inst,RS-PROGRESS-SIMPLEX-SOFT,9,COMPLETE,True,,,1,1,95,10,19,93,0.008710074424743652,18.45,18.441289925575255,1.0237594425678254,10.297265625,9.273506182432175,9.733671875,4.013552856445313,5.720119018554688,0.11824539583176374,0.6006563691173538,0.11824539583176376,0.06746320731671177,0.5705355954165522,0.0002041883067414056,0.012031595784792298,0.05182426420210737,0.9200311860199443,0.8049709852334633,1.3594570010832516,3.8940782473410045,0.47450979016681893,1,1.3321956058017677,123.14864007942379,2.4487436413764954,26,16,26552,58bdb433c4b6c1b6aadb929c775e9e78ba6bd3ca6019adcd10c1d730950a866e
llama3-8b-inst,RS-PROGRESS-SIMPLEX-SOFT,10,COMPLETE,True,,,3,6,81,10,19,80,0.535623836517334,18.0875,17.551876163482667,1.7831356048583984,10.840625,9.057489395141602,10.8999609375,5.959773559570313,4.940187377929687,0.24864858388900757,0.5675591116670745,0.24864858388900754,0.1930156905963486,0.7762589578299437,0.0002469538443934425,0.0067577190368379005,0.06464166381371834,0.9368186489903406,0.8425055691956987,1.413347444279552,4.109689360560359,0.4514866872057774,1,1.3536053036650637,123.11628098972142,2.7117247972637415,26,16,27696,3afc05812bf7a8e2380e285d14c2de600c21113cda9a1cd9dbf2912208b02a95
qwen2.5-7b-inst,RS-PROGRESS-SIMPLEX-SOFT,1,COMPLETE,True,,,0,3,93,10,18,92,0.04247184991836548,18.2375,18.195028150081633,3.4251102447509765,10.7,7.274889755249023,12.5228125,5.47578125,7.047031250000001,0.04434722801670432,0.0773098293934379,0.04434722801670432,0.013482475076580156,0.3040206948492401,0.004382800777505446,0.0018184576412262558,0.19928765568316478,0.7867801801218632,0.6679974708243331,1.3741503296631623,3.951717638808347,0.3832132865060271,3,1.3923224200738262,136.36811095755547,2.206581188365817,26,16,24160,c64059138250bd288c39253f74c31e87fade5150b09941f23b63e4a72fbfe396
qwen2.5-7b-inst,RS-PROGRESS-SIMPLEX-SOFT,2,COMPLETE,True,,,1,4,77,10,19,77,0.13633588552474976,21.328125,21.19178911447525,2.188316118717194,9.34609375,7.157777631282807,9.8275390625,5.3946484375,4.432890625000001,0.24470220878720284,0.06654735187765183,0.24470220878720286,0.25158330510188026,1.0281202868897403,0.005028733421557389,0.024147865001401432,0.2231709703969576,0.663897741220057,0.5625808865764896,1.3496810618659416,3.8561954467667086,0.3430662966282738,3,1.365706509792481,128.8463674057275,2.2384110391139984,26,16,25226,14f6ae57634ca49fc211064c411ab2a616a83c97de2c213623bf8de645ea24df
qwen2.5-7b-inst,RS-PROGRESS-SIMPLEX-SOFT,3,COMPLETE,True,,,1,4,78,10,17,78,0.40742424726486204,18.49375,18.08632575273514,3.489300584793091,10.21953125,6.730230665206909,8.875674819946289,5.46640625,3.4092685699462892,0.528808981180191,0.1807387233008919,0.528808981180191,0.17517601199522234,0.33126519826485334,0.003702787132051063,0.0013985037265375482,0.1774954254049648,0.8612818215855506,0.7526350107830186,1.462874786256559,4.3183560517586805,0.29021833781663475,3,1.408395026306075,131.6499813394621,2.103755042888224,26,16,25562,06c3d12dec62b02e38678e8852b0be2960c2b29823e333fe18f6aca1324aa270
qwen2.5-7b-inst,RS-PROGRESS-SIMPLEX-SOFT,4,COMPLETE,True,,,1,1,98,9,14,98,1.3822625517845153,14.49375,13.111487448215485,3.305009460449219,8.4455078125,5.140498352050781,10.7484375,4.7252685546875,6.0231689453125,0.25321483612060547,0.18310783875825104,0.25321483612060547,0.2055967206600826,0.8119457919967438,0.003593306512950291,0.001449862370541108,0.15971541896879607,0.5732217112561919,0.4848749614907205,0.9509015694625547,2.588041907367553,0.6790206224496147,1,1.7151016656550035,137.9993650931865,2.3402713779360056,26,16,25018,26d49ad7dca35f54e80626d3155beff82192218c029526568c3801fffb5c209d
qwen2.5-7b-inst,RS-PROGRESS-SIMPLEX-SOFT,5,COMPLETE,True,,,2,5,82,10,18,82,0.0497489333152771,13.15,13.100251066684724,2.3096664428710936,7.7923828125,5.482716369628906,8.47078125,5.1276953125,3.3430859374999997,0.32265767455101013,0.24362550093413374,0.32265767455101013,0.062443696513037134,0.19352924612667677,0.0039640445922029584,0.0010152704229150795,0.1856363081564169,0.8040144858074104,0.7054337495054417,1.4526423157893835,4.274393905256893,0.31582010971333485,3,1.5890724355051085,137.57295538764447,2.320931240916252,26,16,23432,d4518f2800014e5899d138e1ed281a7f02f5598fea732a6e7e7daefb2deff700
qwen2.5-7b-inst,RS-PROGRESS-SIMPLEX-SOFT,6,COMPLETE,True,,,2,5,85,10,17,85,0.00964266061782837,18.115625,18.105982339382173,3.036583137512207,8.98193359375,5.945350456237793,10.26578125,4.3800024414062495,5.88577880859375,0.3118805065751076,0.2497949270802279,0.3118805065751076,0.11123195023042172,0.35664925471473163,0.0038496273530038666,0.0015118545273092494,0.17822882328100115,0.7759601306520778,0.6588848721763738,1.289634906472451,3.6314604909779,0.4267636567559497,2,1.4131771960655042,144.60311564430594,2.014231930486858,26,16,24212,2c5c71837c34f397f86358a00689c0e9d54b3d2405a225f7e7c0d5ba129bdaef
qwen2.5-7b-inst,RS-PROGRESS-SIMPLEX-SOFT,7,COMPLETE,True,,,0,3,96,10,16,96,0.6071389675140381,17.21894302368164,16.611804056167603,4.328041648864746,9.065087890625,4.737046241760254,11.07875,5.019730529785156,6.059019470214844,0.626359336078167,0.26431257297098065,0.626359336078167,0.41792362230462454,0.6672266193407586,0.004435562503883776,0.001975176283216589,0.19648676614628752,0.7355831511086435,0.628070245248917,1.2703279670644316,3.5620205962451235,0.48281450039139967,3,1.4006188838082163,142.3051992803812,2.2313972199335694,26,16,26266,213ebe56b937d578a605f61e0c783aa8607a1c06588e9cd4180b333ff975e64c
qwen2.5-7b-inst,RS-PROGRESS-SIMPLEX-SOFT,8,COMPLETE,True,,,1,3,74,10,14,74,0.026137638092041015,17.36875,17.34261236190796,4.721486616134643,10.476953125,5.755466508865356,9.774843749999999,5.1122265625,4.6626171875,0.48050452396273613,0.19417183887650355,0.48050452396273613,0.35035331518670315,0.7291363508851052,0.004012571664909911,0.001288222086178728,0.17861661170057616,0.6897441900187902,0.5893778895361618,1.2234656203400018,3.3989468047951155,0.5144438730912185,2,1.4497040116276598,161.07107463944703,2.269895927980542,26,16,24134,cb0d0916bd0e78b3519549b93a901e395941826ae79d733471aba09d10bef098
