accepted_z_rephrase_nll_mean,accepted_z_rewrite_nll_mean,case_denominator,cumulative_outer_entry_movement_norm_mean,current_selection_count,depth,global_target_update_ordinal,inner_step_movement_norm_mean,primary_selection_count,rescue_selection_count,target_objective_nll_mean
1.9211765861511232,0.0012992000579833984,10,0.12570707958210955,69,IL15-FULL,73,0.00780936714006329,28,3,0.0021661420247983186
1.9227449417114257,0.0012886905670166015,10,0.12989764563508632,67,IL15-FULL,74,0.006919197671655795,25,8,0.002148312791250646
1.8741619110107421,0.0012451076507568359,10,0.01469174640927019,17,IL15-FULL,75,0.01469174640927019,75,8,0.002306717457249761
1.8777423477172852,0.0012287044525146483,10,0.026873734063486615,27,IL15-FULL,76,0.01356785050256169,67,6,0.0022403044125530866
1.8752945709228517,0.0012114715576171877,10,0.03664375066628735,35,IL15-FULL,77,0.01180145123793731,53,12,0.002195662900921889
1.8774570655822753,0.0011979293823242189,10,0.04650824860311549,43,IL15-FULL,78,0.011415847596138135,46,11,0.0021539190848125144
1.8751498317718507,0.0011934757232666016,10,0.05473971170153681,45,IL15-FULL,79,0.010151367462215543,42,13,0.002116944654262625
1.8771114444732664,0.0011633491516113282,10,0.06366844684261663,44,IL15-FULL,80,0.010531482421291078,42,14,0.002084874020074494
1.879218397140503,0.001151723861694336,10,0.07120991370693781,53,IL15-FULL,81,0.009510761579003987,41,6,0.0020593074429780247
1.8815709972381591,0.0011487102508544922,10,0.07739672160456142,58,IL15-FULL,82,0.008315832598262867,34,8,0.002029147184221074
1.8810560989379883,0.0011491966247558594,10,0.08155515473383977,72,IL15-FULL,83,0.006857401360606892,24,4,0.0020119822083506734
1.879943790435791,0.0011372566223144531,10,0.0863192938174496,64,IL15-FULL,84,0.00732816551766077,29,7,0.0019929378939559685
1.8777470207214357,0.0011342811584472655,10,0.09173923575563867,65,IL15-FULL,85,0.007617359757317208,29,6,0.0019769887445727366
1.8786952781677246,0.001118764877319336,10,0.09756431242531574,63,IL15-FULL,86,0.00791266466355008,30,7,0.0019635096710408106
1.8778211402893068,0.0011177635192871093,10,0.10176135703934101,74,IL15-FULL,87,0.006510473278783029,20,6,0.00194901890528854
1.878947505950928,0.0011272621154785156,10,0.1068204690038074,65,IL15-FULL,88,0.007619596535540532,29,6,0.0019382328219944612
1.877237434387207,0.0011065387725830078,10,0.11347892625203668,60,IL15-FULL,89,0.008381008596395833,33,7,0.0019179090164834634
1.866020040512085,0.0010875034332275392,10,0.011751590493290765,17,IL15-FULL,90,0.011751590493290765,67,16,0.0019814689503982663
1.8650024318695066,0.0010828495025634766,10,0.020598422584959863,32,IL15-FULL,91,0.010438459043723026,54,14,0.001942007549805567
1.867180414199829,0.0010634803771972655,10,0.028648649007842614,38,IL15-FULL,92,0.010044950789027228,53,9,0.0019105437939288094
1.8649715328216552,0.0010523605346679688,10,0.0366841762538456,43,IL15-FULL,93,0.009533540344364478,50,7,0.0018864525563549249
1.8679195404052735,0.0010506820678710938,10,0.04317254463256167,52,IL15-FULL,94,0.007916862712992835,34,14,0.0018652827420737594
1.7834237840440537,0.0010038799709743923,9,0.051769459540097276,42,IL15-FULL,95,0.008860575362330939,35,13,0.001816602049317832
1.7828151490953235,0.0009969393412272134,9,0.057531587331304763,44,IL15-FULL,96,0.008044115170930163,35,11,0.0017938779634682255
1.7819029066297745,0.0009930610656738283,9,0.06223729637676927,59,IL15-FULL,97,0.0068615505513912505,25,6,0.0017797505379550987
1.783473629421658,0.0009865442911783854,9,0.0673858179167936,61,IL15-FULL,98,0.0074463079781017915,25,4,0.0017631345926525277
1.7833024342854817,0.000979381137424045,9,0.0716475847019454,56,IL15-FULL,99,0.006595995403354147,28,6,0.001754513746386187
1.7794859568277994,0.0009753651089138456,9,0.07508301116937394,62,IL15-FULL,100,0.005556016248190768,22,6,0.0017443281844154827
1.5929463148117065,0.0009492635726928711,8,0.08185567834784702,50,IL15-FULL,101,0.007476038271112997,24,6,0.0017645733016252052
1.5923060655593873,0.0009581565856933594,8,0.08587116125956896,55,IL15-FULL,102,0.006111716932970218,19,6,0.0017538610925839748
1.638287694113595,0.0009893417358398438,7,0.09489530784514567,39,IL15-FULL,103,0.006922994930281316,21,10,0.0017878722823557577
1.6377788679940362,0.0009815079825265067,7,0.09858862245420918,47,IL15-FULL,104,0.006307302883408805,18,5,0.001775588298914954
1.8409602069854736,0.0009835910797119142,10,0.06697332297953078,16,IL15-FULL,105,0.06697332297953078,76,8,0.0019977297232253474
1.838474044799805,0.0009791564941406248,10,0.07466172813146003,26,IL15-FULL,106,0.01241836822675081,61,13,0.0019151381717529149
1.8390633010864257,0.0009725666046142579,10,0.08066509839963441,43,IL15-FULL,107,0.010173190547210765,46,11,0.0018518902687355877
1.8385181045532228,0.0009724807739257813,10,0.08740188497410545,47,IL15-FULL,108,0.010198549559320657,46,7,0.0018078853335464374
1.8386521339416504,0.0009673309326171875,10,0.0929092924440537,55,IL15-FULL,109,0.008927066739430257,38,7,0.0017698998615378512
1.8398612308502198,0.0009466695785522461,10,0.09809396597952534,55,IL15-FULL,110,0.008481355988428661,36,9,0.0017410402657696978
1.8377813625335695,0.0009431552886962891,10,0.10293735713266058,53,IL15-FULL,111,0.007843766586970622,37,10,0.0017157570616109295
1.841820936203003,0.0009393787384033203,10,0.10709341908852879,64,IL15-FULL,112,0.006660402161578591,27,9,0.001699923790874891
1.8398352336883543,0.000940704345703125,10,0.11028969137772673,67,IL15-FULL,113,0.006121747975429222,24,9,0.001682499941671267
1.8409232997894285,0.0009446716308593751,10,0.11284200830644453,78,IL15-FULL,114,0.004904624259779842,19,3,0.0016738198534585534
1.9227667927742005,0.000929248332977295,8,0.13003611195361597,59,IL15-FULL,115,0.005520177890075399,15,6,0.0016290508698148189
1.9225708842277527,0.0009251952171325684,8,0.13289834346889662,59,IL15-FULL,116,0.005432596953757035,18,3,0.0016167140413017478
1.7220340592520578,0.0009052685328892299,7,0.1469840698750371,52,IL15-FULL,117,0.005720917907693259,13,5,0.0016270295059907117
1.7244490350995745,0.000903524671282087,7,0.15107941250899581,47,IL15-FULL,118,0.006663678598621757,20,3,0.00161705222895502
1.7250373431614467,0.000904287610735212,7,0.15250857555320124,49,IL15-FULL,119,0.0047881723668495,12,9,0.0016037525201682001
