arm,K,endpoint,prompt,target,count,mean,median,p90,max,min
c3,2,post_writer_W,rephrase,new,2000,4.717964956481825,4.170639991760254,9.398682594299316,18.343088150024414,0.00211016065441072
c3,2,post_writer_W,rephrase,true,2000,5.442924460065784,5.021234750747681,9.989315032958984,21.140470504760742,0.0030076527036726475
c3,2,post_writer_W,rewrite,new,1000,2.385544407428242,1.7011023163795471,5.5420451164245605,13.07345199584961,0.001279250718653202
c3,2,post_writer_W,rewrite,true,1000,5.820884648039937,5.547461986541748,9.934802055358887,16.339868545532227,0.23838995397090912
c3,2,pre_writer_W,rephrase,new,2000,7.099769827918382,6.891556978225708,11.597476959228516,19.741409301757812,0.0024500847794115543
c3,2,pre_writer_W,rephrase,true,2000,4.747736596470466,4.284988641738892,9.178838729858398,20.973800659179688,0.0035637221299111843
c3,2,pre_writer_W,rewrite,new,1000,5.776537415236235,5.3555474281311035,10.301240921020508,16.30504035949707,0.05677188187837601
c3,2,pre_writer_W,rewrite,true,1000,4.586765412045643,4.146704912185669,8.821853637695312,14.642815589904785,0.02758733369410038
c3,3,accepted_z,rephrase,new,2000,2.2276604016253985,1.1555248498916626,5.958094596862793,17.589641571044922,9.30981186684221e-05
c3,3,accepted_z,rephrase,true,2000,7.4494384601067285,7.2332072257995605,12.13720989227295,19.249021530151367,0.006741517689079046
c3,3,accepted_z,rewrite,new,1000,0.7890582162482024,0.28266990184783936,2.2821035385131836,11.32725715637207,0.00025519452174194157
c3,3,accepted_z,rewrite,true,1000,7.878352143228054,7.550572872161865,12.447990417480469,22.85194206237793,0.6401277184486389
c3,3,post_writer_W,rephrase,new,2000,3.298614112544601,2.3652061223983765,7.808886528015137,18.17283058166504,0.0007371568935923278
c3,3,post_writer_W,rephrase,true,2000,6.2973187059087214,5.984050512313843,11.055312156677246,22.666152954101562,0.004081729333847761
c3,3,post_writer_W,rewrite,new,1000,0.7875916220818181,0.2748308777809143,2.235788345336914,13.051804542541504,0.00029345019720494747
c3,3,post_writer_W,rewrite,true,1000,7.880496357321739,7.617074489593506,12.507368087768555,22.89295768737793,0.5400371551513672
c3,3,pre_writer_W,rephrase,new,2000,4.717964956481825,4.170639991760254,9.398682594299316,18.343088150024414,0.00211016065441072
c3,3,pre_writer_W,rephrase,true,2000,5.442924460065784,5.021234750747681,9.989315032958984,21.140470504760742,0.0030076527036726475
c3,3,pre_writer_W,rewrite,new,1000,2.385544407428242,1.7011023163795471,5.5420451164245605,13.07345199584961,0.001279250718653202
c3,3,pre_writer_W,rewrite,true,1000,5.820884648039937,5.547461986541748,9.934802055358887,16.339868545532227,0.23838995397090912
c3,4,accepted_z,rephrase,new,2000,1.7222794635350038,0.6554420590400696,5.138976097106934,17.345998764038086,7.843663479434326e-05
c3,4,accepted_z,rephrase,true,2000,8.132794613358099,7.897714614868164,12.887694358825684,22.42331886291504,0.009159096516668797
c3,4,accepted_z,rewrite,new,1000,0.3136630992271821,0.0966658815741539,0.5501240491867065,11.371557235717773,0.0002915434306487441
c3,4,accepted_z,rewrite,true,1000,9.136197899341584,8.745239734649658,14.208617210388184,23.75278663635254,1.8918089866638184
c3,4,post_writer_W,rephrase,new,2000,2.7918008420158587,1.6954208612442017,7.092162609100342,18.066699981689453,0.0005370128201320767
c3,4,post_writer_W,rephrase,true,2000,6.767997060867492,6.407947301864624,11.682369232177734,23.31779670715332,0.005036761052906513
c3,4,post_writer_W,rewrite,new,1000,0.31369708315862227,0.09614139422774315,0.5706217885017395,11.343896865844727,0.00028951745480298996
c3,4,post_writer_W,rewrite,true,1000,9.135931093454362,8.736279964447021,14.25335693359375,23.773845672607422,1.8750927448272705
c3,4,pre_writer_W,rephrase,new,2000,3.298614112544601,2.3652061223983765,7.808886528015137,18.17283058166504,0.0007371568935923278
c3,4,pre_writer_W,rephrase,true,2000,6.2973187059087214,5.984050512313843,11.055312156677246,22.666152954101562,0.004081729333847761
c3,4,pre_writer_W,rewrite,new,1000,0.7875916220818181,0.2748308777809143,2.235788345336914,13.051804542541504,0.00029345019720494747
c3,4,pre_writer_W,rewrite,true,1000,7.880496357321739,7.617074489593506,12.507368087768555,22.89295768737793,0.5400371551513672
c3,5,accepted_z,rephrase,new,2000,1.5550648539756184,0.4692322015762329,4.916967391967773,17.133468627929688,7.366862701019272e-05
c3,5,accepted_z,rephrase,true,2000,8.480925255707,8.23634672164917,13.238836288452148,22.001188278198242,0.010649044997990131
c3,5,accepted_z,rewrite,new,1000,0.15538375274589636,0.058076098561286926,0.21548567712306976,11.340415954589844,0.0002953569928649813
c3,5,accepted_z,rewrite,true,1000,9.791393207073211,9.380760192871094,14.856456756591797,23.4560604095459,2.408193826675415
c3,5,post_writer_W,rephrase,new,2000,2.624786296238453,1.481886386871338,6.824312686920166,18.055505752563477,0.000454799213912338
c3,5,post_writer_W,rephrase,true,2000,6.988492693458684,6.572641611099243,11.8070068359375,23.40993309020996,0.005175288766622543
c3,5,post_writer_W,rewrite,new,1000,0.15903502917767037,0.05773749761283398,0.2165980041027069,12.094693183898926,0.00030501006403937936
c3,5,post_writer_W,rewrite,true,1000,9.787074183225632,9.339378356933594,14.836082458496094,23.638254165649414,2.398315191268921
c3,5,pre_writer_W,rephrase,new,2000,2.7918008420158587,1.6954208612442017,7.092162609100342,18.066699981689453,0.0005370128201320767
c3,5,pre_writer_W,rephrase,true,2000,6.767997060867492,6.407947301864624,11.682369232177734,23.31779670715332,0.005036761052906513
c3,5,pre_writer_W,rewrite,new,1000,0.31369708315862227,0.09614139422774315,0.5706217885017395,11.343896865844727,0.00028951745480298996
c3,5,pre_writer_W,rewrite,true,1000,9.135931093454362,8.736279964447021,14.25335693359375,23.773845672607422,1.8750927448272705
c3,6,accepted_z,rephrase,new,2000,1.446626275487375,0.35512620210647583,4.615069389343262,17.01015281677246,6.782778655178845e-05
c3,6,accepted_z,rephrase,true,2000,8.769366361872294,8.530281066894531,13.612720489501953,22.073049545288086,0.011966818943619728
c3,6,accepted_z,rewrite,new,1000,0.0891789272322203,0.03302055038511753,0.11893631517887115,11.357085227966309,0.00011264643399044871
c3,6,accepted_z,rewrite,true,1000,10.379061942338943,9.900763988494873,15.446365356445312,23.707948684692383,2.5237784385681152
c3,6,post_writer_W,rephrase,new,2000,2.512798211633097,1.3468740582466125,6.758779525756836,18.03687286376953,0.0003036991402041167
c3,6,post_writer_W,rephrase,true,2000,7.155111677723704,6.723764419555664,12.094860076904297,23.561845779418945,0.00519865145906806
c3,6,post_writer_W,rewrite,new,1000,0.08930733865511865,0.03290347568690777,0.11708247661590576,11.378849983215332,0.00010024998482549563
c3,6,post_writer_W,rewrite,true,1000,10.379905338525772,9.874856948852539,15.43814754486084,23.687374114990234,2.518174409866333
c3,6,pre_writer_W,rephrase,new,2000,2.624786296238453,1.481886386871338,6.824312686920166,18.055505752563477,0.000454799213912338
c3,6,pre_writer_W,rephrase,true,2000,6.988492693458684,6.572641611099243,11.8070068359375,23.40993309020996,0.005175288766622543
c3,6,pre_writer_W,rewrite,new,1000,0.15903502917767037,0.05773749761283398,0.2165980041027069,12.094693183898926,0.00030501006403937936
c3,6,pre_writer_W,rewrite,true,1000,9.787074183225632,9.339378356933594,14.836082458496094,23.638254165649414,2.398315191268921
c3,7,accepted_z,rephrase,new,2000,1.397935584532788,0.2916174381971359,4.56369686126709,16.925100326538086,6.4490144723095e-05
c3,7,accepted_z,rephrase,true,2000,8.989127535245848,8.78065299987793,13.845059394836426,22.198955535888672,0.013188510201871395
c3,7,accepted_z,rewrite,new,1000,0.06705356986867991,0.02240411937236786,0.08018886297941208,11.378084182739258,9.083335316972807e-05
c3,7,accepted_z,rewrite,true,1000,10.831875593423844,10.325549602508545,15.90257740020752,23.69135856628418,2.516761302947998
c3,7,post_writer_W,rephrase,new,2000,2.457984994292754,1.2663152813911438,6.69521427154541,18.033363342285156,0.00030596344731748104
c3,7,post_writer_W,rephrase,true,2000,7.286495341314469,6.857173919677734,12.238738059997559,23.627431869506836,0.005065464414656162
c3,7,post_writer_W,rewrite,new,1000,0.0675824429447748,0.02239712607115507,0.07999080419540405,11.385168075561523,9.226373367710039e-05
c3,7,post_writer_W,rewrite,true,1000,10.82649005818367,10.324606895446777,15.87842082977295,23.68230628967285,1.9264161586761475
c3,7,pre_writer_W,rephrase,new,2000,2.512798211633097,1.3468740582466125,6.758779525756836,18.03687286376953,0.0003036991402041167
c3,7,pre_writer_W,rephrase,true,2000,7.155111677723704,6.723764419555664,12.094860076904297,23.561845779418945,0.00519865145906806
c3,7,pre_writer_W,rewrite,new,1000,0.08930733865511865,0.03290347568690777,0.11708247661590576,11.378849983215332,0.00010024998482549563
c3,7,pre_writer_W,rewrite,true,1000,10.379905338525772,9.874856948852539,15.43814754486084,23.687374114990234,2.518174409866333
c3,8,accepted_z,rephrase,new,2000,1.3620822481093455,0.2606342285871506,4.529512882232666,16.866056442260742,6.16293036728166e-05
c3,8,accepted_z,rephrase,true,2000,9.130227011887357,8.915247440338135,14.063182830810547,22.476890563964844,0.013662751764059067
c3,8,accepted_z,rewrite,new,1000,0.05508405067032436,0.01723180804401636,0.06188032776117325,11.384702682495117,8.34430247778073e-05
c3,8,accepted_z,rewrite,true,1000,11.115433525085448,10.549113750457764,16.143753051757812,23.692319869995117,2.4995994567871094
c3,8,post_writer_W,rephrase,new,2000,2.4202302587078592,1.214928925037384,6.677667617797852,18.03108787536621,0.0003046525234822184
c3,8,post_writer_W,rephrase,true,2000,7.371780833522091,6.972059726715088,12.395164489746094,23.671009063720703,0.0049753193743526936
c3,8,post_writer_W,rewrite,new,1000,0.05546167892414087,0.017024449072778225,0.061406999826431274,11.388569831848145,8.284702198579907e-05
c3,8,post_writer_W,rewrite,true,1000,11.114047791957855,10.551687240600586,16.159446716308594,23.68877410888672,2.4923481941223145
c3,8,pre_writer_W,rephrase,new,2000,2.457984994292754,1.2663152813911438,6.69521427154541,18.033363342285156,0.00030596344731748104
c3,8,pre_writer_W,rephrase,true,2000,7.286495341314469,6.857173919677734,12.238738059997559,23.627431869506836,0.005065464414656162
c3,8,pre_writer_W,rewrite,new,1000,0.0675824429447748,0.02239712607115507,0.07999080419540405,11.385168075561523,9.226373367710039e-05
c3,8,pre_writer_W,rewrite,true,1000,10.82649005818367,10.324606895446777,15.87842082977295,23.68230628967285,1.9264161586761475
c3,FINAL_W10,final_W10,rephrase,new,2000,2.393892542697649,1.2248889803886414,6.631929397583008,17.78328514099121,0.00038699767901562154
c3,FINAL_W10,final_W10,rephrase,true,2000,7.279231703103753,6.8872785568237305,12.318639755249023,23.155109405517578,0.004873777274042368
c3,FINAL_W10,final_W10,rewrite,new,1000,0.06232532885675755,0.016336794011294842,0.06379946321249008,11.388569831848145,7.855583680793643e-05
c3,FINAL_W10,final_W10,rewrite,true,1000,11.10129435825348,10.71320915222168,16.08474349975586,22.967220306396484,2.1599831581115723
