phase,arm,unit,K,endpoint,locality_denominator,locality_numerator,rephrase_accuracy_denominator,rephrase_accuracy_numerator,rephrase_strict_accuracy_denominator,rephrase_strict_accuracy_numerator,rephrase_strict_success_denominator,rephrase_strict_success_numerator,rephrase_success_denominator,rephrase_success_numerator,rephrase_target_new_nll_mean,rephrase_target_true_nll_mean,rewrite_accuracy_denominator,rewrite_accuracy_numerator,rewrite_success_denominator,rewrite_success_numerator,rewrite_target_new_nll_mean,rewrite_target_true_nll_mean,endpoint_identity_sha256
3,c0,9,8,accepted_z,1000,850,200,146,100,58,100,99,200,198,1.1675126085348893,9.579652044773102,100,100,100,100,0.017666363207390533,11.24218591451645,73023f61afb785423fa0fae7f75b88c35f288ad4ff0df1e5111073a8583d5e90
3,c0,9,8,post_writer_W,1000,850,200,112,100,37,100,66,200,161,2.3606922680330173,7.125113669261336,100,100,100,100,0.017611665943986735,11.241751554012298,0e4e4d7afc422a39ff3af8ba396926f062ef99625b774f1dfba276936d42a0b5
3,c0,9,8,pre_writer_W,1000,850,200,112,100,37,100,66,200,161,2.3796152380453712,7.067817071378231,100,100,100,100,0.021514733866788448,11.037798464298248,07b3c02959489e77661a59b85b3e5c6c5414964cd2aebb0a7ea6cee9f29533e3
3,c0,10,1,accepted_z,1000,887,200,11,100,1,100,22,200,68,6.551206714734435,4.886823971606791,100,7,100,41,5.685813757199794,4.730933582261205,3e07ebc03bdadd6cc8ce33e392078ec9a39103873f69957163d163cfd5edf6ee
3,c0,10,1,post_writer_W,1000,887,200,3,100,0,100,12,200,44,7.489517211765051,4.563822516966611,100,7,100,42,5.589006089665927,4.738738117218017,18beb3c2417d85b0b535fcb4f926c14834357c1072cd7572ef71995f67c82d93
3,c0,10,1,pre_writer_W,1000,887,200,0,100,0,100,4,200,18,9.989755772352218,4.045774524412118,100,0,100,11,10.765147664546966,4.309249592872802,5cb4378d97cf2c8dc30cb8398aaeb7f64d05872bac4e6cc15b6bb25e5d3cb860
3,c0,10,2,accepted_z,1000,887,200,53,100,15,100,59,200,140,3.8157064942270518,5.814812690094113,100,52,100,82,2.361437716609798,5.794826123565436,72e8eb3389d6e26600629306f73885ffe327765be199e2414546c648ee352ae4
3,c0,10,2,post_writer_W,1000,883,200,26,100,4,100,32,200,93,5.36503981821239,4.995100209368393,100,52,100,83,2.3198593553272078,5.808812813907862,7b7a67863e3feea1407542c02be5209675e8bf655ebdd7fe4582229579099fb7
3,c0,10,2,pre_writer_W,1000,887,200,3,100,0,100,12,200,44,7.489517211765051,4.563822516966611,100,7,100,42,5.589006089665927,4.738738117218017,18beb3c2417d85b0b535fcb4f926c14834357c1072cd7572ef71995f67c82d93
3,c0,10,3,accepted_z,1000,883,200,88,100,32,100,79,200,169,2.506421800540993,6.743112114742399,100,86,100,96,0.7978651972999796,7.320546788573265,9b0da10851767d1115dd2bcf0e1e8985dd23329d72623a368ddac2888ff97978
3,c0,10,3,post_writer_W,1000,882,200,52,100,13,100,44,200,113,4.395570964179933,5.422178761959076,100,85,100,96,0.8156831531081116,7.287491035461426,8bbe5a7b413339f03e68aee67dd912f425a2b05074fa348c2c0f24e245970946
3,c0,10,3,pre_writer_W,1000,883,200,26,100,4,100,32,200,93,5.36503981821239,4.995100209368393,100,52,100,83,2.3198593553272078,5.808812813907862,7b7a67863e3feea1407542c02be5209675e8bf655ebdd7fe4582229579099fb7
3,c0,10,4,accepted_z,1000,882,200,114,100,42,100,88,200,184,2.0193982850026804,7.421416985653341,100,96,100,99,0.37976884763280394,8.505025472640991,73e70c7c190e91bae17bcbeea0011cf1c91b4f693226aaa2afb84c3c59fe3e42
3,c0,10,4,post_writer_W,1000,879,200,66,100,20,100,51,200,130,3.9322439278662205,5.858685019854456,100,95,100,99,0.40207913890597413,8.512632058858872,01152cf932625635c4f30a7f0115ffc5837cabff5832c99e72dfb9941e39c463
3,c0,10,4,pre_writer_W,1000,882,200,52,100,13,100,44,200,113,4.395570964179933,5.422178761959076,100,85,100,96,0.8156831531081116,7.287491035461426,8bbe5a7b413339f03e68aee67dd912f425a2b05074fa348c2c0f24e245970946
3,c0,10,5,accepted_z,1000,879,200,119,100,45,100,88,200,183,1.8569721066241618,7.5222927033901215,100,98,100,99,0.24003269748820458,8.931667704582214,9a2b2148834022418b9d793a64579e426d0036ddcb16c3d864fcccab0d8fc81e
3,c0,10,5,post_writer_W,1000,880,200,72,100,24,100,54,200,134,3.793951193345711,5.977666762731969,100,98,100,99,0.2464361824892694,8.939817459583283,6b2f189d7952fe4c442bd794a58fb6447b684b2163c9dbc5243bb92ac02fa0ba
3,c0,10,5,pre_writer_W,1000,879,200,66,100,20,100,51,200,130,3.9322439278662205,5.858685019854456,100,95,100,99,0.40207913890597413,8.512632058858872,01152cf932625635c4f30a7f0115ffc5837cabff5832c99e72dfb9941e39c463
3,c0,10,6,accepted_z,1000,880,200,124,100,47,100,89,200,185,1.6579541212006006,7.893622446805239,100,99,100,99,0.13439289773901691,9.607009568214416,27ced06970683e63d080c897f27441e7f57837ed58e5c77ca66dc7de71e705bf
3,c0,10,6,post_writer_W,1000,876,200,74,100,25,100,56,200,136,3.5929378715436906,6.142739978162572,100,99,100,100,0.1175107608626422,9.587288875579834,f0610c40425c268d27fce039c9d5a4f6b4cdc3bd26db45ad20f58abab2c56d43
3,c0,10,6,pre_writer_W,1000,880,200,72,100,24,100,54,200,134,3.793951193345711,5.977666762731969,100,98,100,99,0.2464361824892694,8.939817459583283,6b2f189d7952fe4c442bd794a58fb6447b684b2163c9dbc5243bb92ac02fa0ba
3,c0,10,7,accepted_z,1000,876,200,127,100,49,100,89,200,185,1.594187189133372,7.990405459478498,100,100,100,100,0.07223042771584005,9.808267450332641,6231372d7a06a4201a6dcd378e5c04f384640269273c82e5c0caf6b48d0ea5ef
3,c0,10,7,post_writer_W,1000,877,200,74,100,25,100,56,200,136,3.524670321685262,6.183974747089669,100,100,100,100,0.07288251702324487,9.809891395568847,b20d3d81759ea1bf2089a501c68104aab04f55560aedf0ba2f956983625e583a
3,c0,10,7,pre_writer_W,1000,876,200,74,100,25,100,56,200,136,3.5929378715436906,6.142739978162572,100,99,100,100,0.1175107608626422,9.587288875579834,f0610c40425c268d27fce039c9d5a4f6b4cdc3bd26db45ad20f58abab2c56d43
3,c0,10,8,accepted_z,1000,877,200,131,100,49,100,89,200,186,1.5195341782784089,8.147611908242107,100,100,100,100,0.04349666279740631,10.18687339782715,7e8c55cfb943b9506acd77c0e879cdde12ae52a21ac5b202eb1397abe66ce01f
3,c0,10,8,post_writer_W,1000,876,200,77,100,27,100,58,200,141,3.448399358703755,6.272480444302783,100,100,100,100,0.04326085918182798,10.189227900505067,4b63f0de18e78de75a08a463d51c5e1259ec09c7a8f36030463d9f92c6c8a2ea
3,c0,10,8,pre_writer_W,1000,877,200,74,100,25,100,56,200,136,3.524670321685262,6.183974747089669,100,100,100,100,0.07288251702324487,9.809891395568847,b20d3d81759ea1bf2089a501c68104aab04f55560aedf0ba2f956983625e583a
3,c1,1,1,accepted_z,1000,893,200,6,100,1,100,18,200,45,8.13611200273037,5.126287063332274,100,3,100,21,8.171930370330811,4.935172931216657,e5cafd7d99ed5d0cb04d9cf6238707c508397afb3602b1da7c7160d08e7c67fd
3,c1,1,1,post_writer_W,1000,888,200,5,100,0,100,16,200,47,8.201468705236913,5.232113791080192,100,3,100,22,7.805953162908554,4.921080636233091,4e0a73b9e8744f5f09e2762edb8c0e4a20f2b430c04bbada1fa95a7c591a1be6
3,c1,1,1,pre_writer_W,1000,893,200,1,100,0,100,8,200,28,9.821011565327645,5.002348951343447,100,0,100,13,11.102700235843658,4.942956403158605,459bbe0cbf1983aa0dceed51093c0a548392fc0d10648ec47303e99c63aeb311
3,c1,1,2,accepted_z,1000,888,200,24,100,5,100,44,200,109,5.496442826874554,5.591324931234121,100,16,100,56,4.66580893099308,5.114628094136715,d1592cefb48eec89e21f17aabf99db3f0f24a418f68bee2b52627dcf886d3e2b
3,c1,1,2,post_writer_W,1000,890,200,16,100,2,100,30,200,85,6.060389872938394,5.48544118238613,100,18,100,58,4.517134452462196,5.131553889811039,d35b6368595feef5c032c0d14f82f8367ae7bc17c182e045e6f2fcf0832912de
3,c1,1,2,pre_writer_W,1000,888,200,5,100,0,100,16,200,47,8.201468705236913,5.232113791080192,100,3,100,22,7.805953162908554,4.921080636233091,4e0a73b9e8744f5f09e2762edb8c0e4a20f2b430c04bbada1fa95a7c591a1be6
3,c1,1,3,accepted_z,1000,890,200,72,100,19,100,88,200,186,2.984754499387927,7.432273185551167,100,48,100,98,1.7303299281466753,7.273963649272918,02dbf64f5e907e81f82b273cc4fd9225db5da79e0f8c314ed2180d31f7c70aac
3,c1,1,3,post_writer_W,1000,880,200,57,100,15,100,69,200,160,3.6538354839943348,6.698577437736094,100,50,100,97,1.7013853237964214,7.272553164958953,24da6ea75c29a4ab85d5f533c2a3943472aea1741ec94b83872bd3d7e27dc3ac
3,c1,1,3,pre_writer_W,1000,890,200,16,100,2,100,30,200,85,6.060389872938394,5.48544118238613,100,18,100,58,4.517134452462196,5.131553889811039,d35b6368595feef5c032c0d14f82f8367ae7bc17c182e045e6f2fcf0832912de
3,c1,1,4,accepted_z,1000,880,200,101,100,34,100,93,200,191,2.170304910580162,8.274107003509998,100,88,100,99,0.6700648169941269,8.646804184913636,20b98554e1317262971d9e0670f943b751bf289a0e5d04c7a339cd34937db7bf
3,c1,1,4,post_writer_W,1000,880,200,82,100,24,100,80,200,177,2.823049336648546,7.312110260929912,100,89,100,99,0.6613154073338956,8.647044043540955,d1d84231fa1bcc391f88aa7ae5decdd3874b48d4545b730bb6bafb9ad1eb9085
3,c1,1,4,pre_writer_W,1000,880,200,57,100,15,100,69,200,160,3.6538354839943348,6.698577437736094,100,50,100,97,1.7013853237964214,7.272553164958953,24da6ea75c29a4ab85d5f533c2a3943472aea1741ec94b83872bd3d7e27dc3ac
3,c1,1,5,accepted_z,1000,880,200,122,100,45,100,95,200,193,1.7342751466133632,8.795394321382046,100,96,100,99,0.28580584525596353,9.708696610927582,b288ca1139ddddf67a2afe1c65de8756619271449e738b0161132f4f4139949e
3,c1,1,5,post_writer_W,1000,886,200,99,100,32,100,83,200,180,2.4698756707005667,7.69031566940248,100,96,100,99,0.3004358213674277,9.696116380691528,cf496e21abd3c482760651ab8bd62ac49190d232629f618ae639718ec0b26770
3,c1,1,5,pre_writer_W,1000,880,200,82,100,24,100,80,200,177,2.823049336648546,7.312110260929912,100,89,100,99,0.6613154073338956,8.647044043540955,d1d84231fa1bcc391f88aa7ae5decdd3874b48d4545b730bb6bafb9ad1eb9085
3,c1,1,6,accepted_z,1000,886,200,128,100,49,100,95,200,194,1.5708896211744285,9.326733783483505,100,96,100,100,0.17964131789260138,10.667267620563507,87aef4524708cab0fd21ff1ec0a9515b28bfe95a725ced72a8fac7e18216280f
3,c1,1,6,post_writer_W,1000,884,200,110,100,36,100,86,200,184,2.290755361695774,7.950446754060685,100,96,100,100,0.17921739339137274,10.690175812244416,e420a586d2e48c443cc41b0a0632a2719c34c1397af10cfc2c52478a1cf3151b
3,c1,1,6,pre_writer_W,1000,886,200,99,100,32,100,83,200,180,2.4698756707005667,7.69031566940248,100,96,100,99,0.3004358213674277,9.696116380691528,cf496e21abd3c482760651ab8bd62ac49190d232629f618ae639718ec0b26770
3,c1,1,7,accepted_z,1000,884,200,131,100,50,100,96,200,195,1.5208693089202279,9.589499379992485,100,98,100,100,0.11871676416521951,11.126471519470215,acc0dbd173b1e6fc2ad93458c9a003a5b52df13ac08b42c6c7a958266f900247
3,c1,1,7,post_writer_W,1000,889,200,112,100,38,100,87,200,185,2.2105717927985826,8.071899277698249,100,98,100,99,0.1295155810543656,11.077426915168763,c76ff47f37de41b8650056afcc4468b2c8fd9bf660f3297678a0e1aa77b453c4
3,c1,1,7,pre_writer_W,1000,884,200,110,100,36,100,86,200,184,2.290755361695774,7.950446754060685,100,96,100,100,0.17921739339137274,10.690175812244416,e420a586d2e48c443cc41b0a0632a2719c34c1397af10cfc2c52478a1cf3151b
3,c1,1,8,accepted_z,1000,889,200,139,100,54,100,96,200,195,1.41152835804387,9.905250988900661,100,99,100,100,0.0725298073234444,11.709793405532837,61a29afe694580ebc74fdca01259c7be3471c17a7e50b8ae17317f122d8f5fc1
3,c1,1,8,post_writer_W,1000,889,200,115,100,39,100,87,200,185,2.1200091577431888,8.332757570780814,100,99,100,100,0.07488330577260058,11.691292872428894,6297894708c4358a99efc33240a9e8fcc8bc34ce2b1c6684ee12ac9d62680dce
3,c1,1,8,pre_writer_W,1000,889,200,112,100,38,100,87,200,185,2.2105717927985826,8.071899277698249,100,98,100,99,0.1295155810543656,11.077426915168763,c76ff47f37de41b8650056afcc4468b2c8fd9bf660f3297678a0e1aa77b453c4
3,c1,2,1,accepted_z,1000,917,200,12,100,4,100,16,200,42,7.557538395673037,4.543494946202263,100,5,100,21,6.837922734618187,3.8377447823435067,a7a0458d9dc4dc7c5a9a54f89c0a8290e2e9602f4b8654c9cd044389a6729cd5
3,c1,2,1,post_writer_W,1000,914,200,10,100,3,100,10,200,33,8.052271103560924,4.621419306192547,100,5,100,22,6.531252132356167,3.862179031074047,45fa0edf48f08757583630e4d00ff9c2ab31751e18093a5354cc55d0baa1d611
3,c1,2,1,pre_writer_W,1000,917,200,2,100,0,100,1,200,9,10.202661334276199,4.295258007701486,100,0,100,5,10.545960841178895,3.593021080642939,18914ab6d143a161ee4fdb7f623ef17df54637e0784c0f4b8e140caf3ff74414
3,c1,2,2,accepted_z,1000,914,200,46,100,15,100,66,200,148,4.2208614195417615,6.481297017484903,100,34,100,86,2.8427859739214183,5.8987795042991635,66e9627bff173f22b5ef6e6b5e2e83c591f5bb2e1933bd3358e38c08c02a65ef
3,c1,2,2,post_writer_W,1000,909,200,33,100,11,100,43,200,114,4.942383048422634,5.778222245536744,100,34,100,85,2.7896530720591546,5.944504272341728,1ee8ca1a135264f112e92ab2fa6a3b5ab4e1d34c526fee0bb12dfea18e985d22
3,c1,2,2,pre_writer_W,1000,914,200,10,100,3,100,10,200,33,8.052271103560924,4.621419306192547,100,5,100,22,6.531252132356167,3.862179031074047,45fa0edf48f08757583630e4d00ff9c2ab31751e18093a5354cc55d0baa1d611
3,c1,2,3,accepted_z,1000,909,200,96,100,33,100,87,200,183,2.407949372595176,7.685636134743691,100,82,100,96,1.0661456805374474,7.6424592339992525,044b5eb640aff417e5cc3ca1f55a45b0085ba2c08e4ca1a61cc8836209d33350
3,c1,2,3,post_writer_W,1000,909,200,68,100,19,100,69,200,160,3.2269076877087355,6.727600409537554,100,81,100,95,1.1077623335528188,7.628835097551346,7e41655aebb989ff145aac5b2899c2ac23fb2548d95157e317004cc7f8db02cc
3,c1,2,3,pre_writer_W,1000,909,200,33,100,11,100,43,200,114,4.942383048422634,5.778222245536744,100,34,100,85,2.7896530720591546,5.944504272341728,1ee8ca1a135264f112e92ab2fa6a3b5ab4e1d34c526fee0bb12dfea18e985d22
3,c1,2,4,accepted_z,1000,909,200,122,100,45,100,94,200,194,1.8198958399938419,8.517624045014381,100,90,100,100,0.40968585247173905,8.847355613708496,3a955a1f2c6fc470cbbb79046a2d27dc7aae3656750f9b0a38eed0c8a63236b3
3,c1,2,4,post_writer_W,1000,909,200,94,100,29,100,76,200,174,2.555588357895613,7.413679090291262,100,90,100,100,0.4149454618920572,8.838382065296173,d8a5d9fb9c6379150a084e808188157feab09d5801f2d84f07c89a4a0b292968
3,c1,2,4,pre_writer_W,1000,909,200,68,100,19,100,69,200,160,3.2269076877087355,6.727600409537554,100,81,100,95,1.1077623335528188,7.628835097551346,7e41655aebb989ff145aac5b2899c2ac23fb2548d95157e317004cc7f8db02cc
3,c1,2,5,accepted_z,1000,909,200,129,100,47,100,94,200,193,1.6962267923960461,8.678600397408008,100,98,100,99,0.2474143183999695,9.220411529541016,7b2e2e366ee062d6392ff888f6c1a6b4a1fca957815c89852e372d9e9c61adc5
3,c1,2,5,post_writer_W,1000,908,200,100,100,30,100,80,200,178,2.4462901648366824,7.535662733018398,100,98,100,99,0.24255340061034075,9.221067173480987,6dae4f1fea33d2d90a1d103f8122317fbd3f6b380d9235697f1ad8b86fa1c0d1
3,c1,2,5,pre_writer_W,1000,909,200,94,100,29,100,76,200,174,2.555588357895613,7.413679090291262,100,90,100,100,0.4149454618920572,8.838382065296173,d8a5d9fb9c6379150a084e808188157feab09d5801f2d84f07c89a4a0b292968
3,c1,2,6,accepted_z,1000,908,200,131,100,48,100,95,200,195,1.6188510877895168,8.79114609360695,100,99,100,100,0.17032486668322236,9.474977955818176,63e02d5b73533523d359a25dbded79e24a317057cef1599334590fbdf4fcbbea
3,c1,2,6,post_writer_W,1000,907,200,106,100,32,100,81,200,180,2.382272618142888,7.619789014011621,100,99,100,100,0.16910762559971773,9.476768503189087,ff99f61e233bb60ae79afc0dfcf074bc048ebccece9d885c644dc29aa31c5e10
3,c1,2,6,pre_writer_W,1000,908,200,100,100,30,100,80,200,178,2.4462901648366824,7.535662733018398,100,98,100,99,0.24255340061034075,9.221067173480987,6dae4f1fea33d2d90a1d103f8122317fbd3f6b380d9235697f1ad8b86fa1c0d1
3,c1,2,7,accepted_z,1000,907,200,131,100,48,100,95,200,195,1.5897359099960886,8.888621204793454,100,99,100,100,0.1462305584247224,9.679732451438904,3a66320f9987d5797731838e95f9ff5b4a6f85a471310907a7eaff3386ea5047
3,c1,2,7,post_writer_W,1000,907,200,106,100,33,100,83,200,182,2.3464582072477786,7.678032750040293,100,99,100,100,0.1456953457009513,9.680736520290374,042598ce24c4bb039fd1f46599f08e4b12b042e1280c6c4a9e2685f9b9fd79d2
3,c1,2,7,pre_writer_W,1000,907,200,106,100,32,100,81,200,180,2.382272618142888,7.619789014011621,100,99,100,100,0.16910762559971773,9.476768503189087,ff99f61e233bb60ae79afc0dfcf074bc048ebccece9d885c644dc29aa31c5e10
3,c1,2,8,accepted_z,1000,907,200,132,100,49,100,95,200,195,1.5790719621069729,8.9530255651474,100,99,100,100,0.1292013186251279,9.818269209861755,eb64e29825bc3b240e0c279ad7fd9082f8178b03635f390bd3624dfcce5f03a4
3,c1,2,8,post_writer_W,1000,907,200,106,100,34,100,83,200,182,2.3359781542932616,7.721629560738802,100,99,100,100,0.12835403247969224,9.81942945241928,e98e96109b7e05b50ca083613e12ec15fdb9decd03eb93a1e14484100d67bc60
3,c1,2,8,pre_writer_W,1000,907,200,106,100,33,100,83,200,182,2.3464582072477786,7.678032750040293,100,99,100,100,0.1456953457009513,9.680736520290374,042598ce24c4bb039fd1f46599f08e4b12b042e1280c6c4a9e2685f9b9fd79d2
3,c1,3,1,accepted_z,1000,903,200,12,100,3,100,25,200,67,6.522078485190868,4.226557971369475,100,6,100,29,6.332810324132442,4.17277049086988,c828fd95553a95bf7060244c56b9ca84372e831d5f71a56f90ff4d4d3e28914d
3,c1,3,1,post_writer_W,1000,899,200,8,100,0,100,15,200,50,6.869258218705654,4.2016157559119165,100,6,100,31,5.987265458256006,4.162407505363226,06c9b63d99f2836753825dd78eaa0b09c0230df257b27dcfe777557a9ad2c909
3,c1,3,1,pre_writer_W,1000,903,200,1,100,0,100,3,200,12,9.248617753982543,3.714559055613354,100,1,100,6,10.493245718479157,3.9762962343730033,1add69a11e6173935d11f6c8a1b787422addd03c4159971e056f2daba63f4620
3,c1,3,2,accepted_z,1000,899,200,61,100,17,100,65,200,145,3.3916259056329725,5.617176377521828,100,36,100,86,2.5024522079154847,5.675758843421936,af006e6f5dfd346949f93eb9b468f58b90125b087d050e6c429fb398dec1b8be
3,c1,3,2,post_writer_W,1000,894,200,46,100,12,100,50,200,121,4.250123265981674,5.052280554547906,100,37,100,88,2.4109037517011167,5.704618995189667,e0ebcdf4091beead16769ed647b957b566de0c3e23a75e8a19cfa95eab745c4a
3,c1,3,2,pre_writer_W,1000,899,200,8,100,0,100,15,200,50,6.869258218705654,4.2016157559119165,100,6,100,31,5.987265458256006,4.162407505363226,06c9b63d99f2836753825dd78eaa0b09c0230df257b27dcfe777557a9ad2c909
3,c1,3,3,accepted_z,1000,894,200,114,100,39,100,86,200,183,1.935835250876844,6.8742490993440155,100,79,100,99,0.7455054671131074,7.196698596477509,8b6a26617f8fe1042bcb572a363b6a896089b9ec049ac32b49a8e1ebe8568073
3,c1,3,3,post_writer_W,1000,889,200,77,100,23,100,66,200,159,2.946905311299488,5.785312866568566,100,80,100,98,0.7426628837920726,7.170653980970383,c99ed8466563945b05a053fb390f14113352b94b3651ac382f87e92fab9740ff
3,c1,3,3,pre_writer_W,1000,894,200,46,100,12,100,50,200,121,4.250123265981674,5.052280554547906,100,37,100,88,2.4109037517011167,5.704618995189667,e0ebcdf4091beead16769ed647b957b566de0c3e23a75e8a19cfa95eab745c4a
3,c1,3,4,accepted_z,1000,889,200,134,100,51,100,91,200,190,1.4781715455814264,7.827526988834142,100,93,100,100,0.2796316160121933,8.80652485370636,8718f1a3c40c62904658148c3f81aa5154ba3106ca91538d7aeed70ea64e86ce
3,c1,3,4,post_writer_W,1000,881,200,95,100,30,100,73,200,167,2.4292579827806913,6.278615898489952,100,93,100,100,0.2785809942032211,8.833347532749176,aea797feeb23b36f168116f7049a047b1e6a7133aaea7a357d25bf86ea2fe109
3,c1,3,4,pre_writer_W,1000,889,200,77,100,23,100,66,200,159,2.946905311299488,5.785312866568566,100,80,100,98,0.7426628837920726,7.170653980970383,c99ed8466563945b05a053fb390f14113352b94b3651ac382f87e92fab9740ff
3,c1,3,5,accepted_z,1000,881,200,137,100,54,100,93,200,192,1.4127648032538127,8.217748970687389,100,98,100,100,0.11053655592142604,9.608830099105836,a19e7b13386be3f1977f23c9f9ada5a59baecd6510df719f60a9255a79583353
3,c1,3,5,post_writer_W,1000,880,200,106,100,35,100,77,200,173,2.272575076192152,6.50413955539465,100,97,100,100,0.11701961848768405,9.619415028095245,107e1a42d4c0d58ffb4c638edca21523fda912a1ef78099741e5ccf108dd07b4
3,c1,3,5,pre_writer_W,1000,881,200,95,100,30,100,73,200,167,2.4292579827806913,6.278615898489952,100,93,100,100,0.2785809942032211,8.833347532749176,aea797feeb23b36f168116f7049a047b1e6a7133aaea7a357d25bf86ea2fe109
3,c1,3,6,accepted_z,1000,880,200,138,100,55,100,93,200,192,1.3562326883611968,8.442119149565697,100,100,100,100,0.04412474911659956,10.06875216960907,ab72ba41d75a6b9c957eb0d4b9bc039c03902b982cea70dc59dea72fb2499915
3,c1,3,6,post_writer_W,1000,878,200,109,100,35,100,76,200,172,2.215001313063549,6.616757754087448,100,100,100,100,0.04387386239715852,10.075296459197999,78da7b5fe47bc9f30035607bbd576d291f2f9c4c937017f54ea19ee7964b3582
3,c1,3,6,pre_writer_W,1000,880,200,106,100,35,100,77,200,173,2.272575076192152,6.50413955539465,100,97,100,100,0.11701961848768405,9.619415028095245,107e1a42d4c0d58ffb4c638edca21523fda912a1ef78099741e5ccf108dd07b4
3,c1,3,7,accepted_z,1000,878,200,139,100,55,100,94,200,193,1.305442512339796,8.657846487462521,100,100,100,100,0.026506882113171742,10.521321396827698,f8d6db1977c47acfe37e8cfe8ff506798dbd5d37d4e2101026e0d6ca5dc27220
3,c1,3,7,post_writer_W,1000,879,200,113,100,37,100,78,200,176,2.159113621339202,6.730909550189972,100,100,100,100,0.026100850271759554,10.526325783729554,1c3e0afdefc75d2f66c0670afbc46d7fc565409ce0472bca7a00afd2b5643b44
3,c1,3,7,pre_writer_W,1000,878,200,109,100,35,100,76,200,172,2.215001313063549,6.616757754087448,100,100,100,100,0.04387386239715852,10.075296459197999,78da7b5fe47bc9f30035607bbd576d291f2f9c4c937017f54ea19ee7964b3582
3,c1,3,8,accepted_z,1000,879,200,139,100,55,100,94,200,193,1.2799772295507137,8.808030540347099,100,100,100,100,0.01924992576474324,10.83801387310028,0f4e028ec02f1a1cb633bb6eb5416c7b2eea77b34a881df3cf885d5322eac3a2
3,c1,3,8,post_writer_W,1000,879,200,114,100,37,100,78,200,176,2.119391913227737,6.8239359050989155,100,100,100,100,0.01910960826324299,10.840683269500733,55da41c0e12bd6f6c6f2034b9d90ad0134562c36c9f64e9fe545e6a325bef03b
3,c1,3,8,pre_writer_W,1000,879,200,113,100,37,100,78,200,176,2.159113621339202,6.730909550189972,100,100,100,100,0.026100850271759554,10.526325783729554,1c3e0afdefc75d2f66c0670afbc46d7fc565409ce0472bca7a00afd2b5643b44
3,c1,4,1,accepted_z,1000,848,200,22,100,5,100,24,200,66,6.36393451616168,4.8881094160676,100,7,100,37,5.584276562035083,4.558671750426292,19664e31e3d05eebf2ad96cac0b0c42d45553f9987ef4a381df54052bc8060da
3,c1,4,1,post_writer_W,1000,846,200,13,100,3,100,20,200,55,6.8927356426417825,4.757930450960994,100,8,100,40,5.344130274057388,4.5866338437795635,2908350de8fb02f870d66044d73dc78ad8d23f5eb92dfcd523e16b8f264a95da
3,c1,4,1,pre_writer_W,1000,848,200,2,100,0,100,10,200,27,9.404117314219475,4.118363328725099,100,3,100,13,9.767097730636596,3.839593822173774,e807a62a68e23af6aa66163b46dfcf598d5f0d1930fa7aab12666ff218b5258a
3,c1,4,2,accepted_z,1000,846,200,61,100,19,100,69,200,152,3.689409293495119,5.961055641025305,100,48,100,86,2.30053617477417,5.701065672636032,6e1aa775639b9845a270d6f92116070277c639ab39dcb15c49bbdb1b17f10afb
3,c1,4,2,post_writer_W,1000,845,200,33,100,8,100,50,200,118,4.637367229610682,5.459039659425616,100,50,100,85,2.2453143911063673,5.68394487798214,b3f1c59c0f0d3110f9397ed201743a9b0c2373d4fc3f193cd3ff66717008ce8b
3,c1,4,2,pre_writer_W,1000,846,200,13,100,3,100,20,200,55,6.8927356426417825,4.757930450960994,100,8,100,40,5.344130274057388,4.5866338437795635,2908350de8fb02f870d66044d73dc78ad8d23f5eb92dfcd523e16b8f264a95da
3,c1,4,3,accepted_z,1000,845,200,105,100,34,100,89,200,183,2.281894195911009,7.366566612720489,100,81,100,96,0.9244550013914704,8.058622357845307,c7b03783f80973f9d386bdc33541ac1f1edcc5bb5506b9d1d2d3e4907010eb9f
3,c1,4,3,post_writer_W,1000,842,200,72,100,15,100,75,200,166,3.171429025558755,6.350474414825439,100,80,100,96,0.9563146531302482,8.058513548374176,d00f757fc068689f7214d4b8ea323801b519e76e626a2f41671e18f3987a6428
3,c1,4,3,pre_writer_W,1000,845,200,33,100,8,100,50,200,118,4.637367229610682,5.459039659425616,100,50,100,85,2.2453143911063673,5.68394487798214,b3f1c59c0f0d3110f9397ed201743a9b0c2373d4fc3f193cd3ff66717008ce8b
3,c1,4,4,accepted_z,1000,842,200,123,100,45,100,92,200,187,1.7297781916416717,7.860676645636558,100,94,100,98,0.33595192869892343,9.034693262577058,bcc5186fd669dadcbc0508e64222c9ecf47d1a2a4da5e5ac672ca4134fe8bbfc
3,c1,4,4,post_writer_W,1000,839,200,96,100,29,100,79,200,173,2.5658245407184586,6.676642095446587,100,94,100,99,0.35198095578234645,9.099140131473542,db223a5544ee9cbca74c7c164a95d95951f8af961e9d7358e857e82b3d98fa23
3,c1,4,4,pre_writer_W,1000,842,200,72,100,15,100,75,200,166,3.171429025558755,6.350474414825439,100,80,100,96,0.9563146531302482,8.058513548374176,d00f757fc068689f7214d4b8ea323801b519e76e626a2f41671e18f3987a6428
3,c1,4,5,accepted_z,1000,839,200,131,100,49,100,95,200,194,1.5019766662910115,8.177246465384961,100,98,100,100,0.20220755282905883,9.563071277141571,fa3c2fdabea4c550faae644a69c91cde15e411ccb52592f40dfce8eba2190107
3,c1,4,5,post_writer_W,1000,840,200,97,100,30,100,79,200,176,2.464127212964231,6.869193878769875,100,97,100,100,0.21376012914814055,9.572322144508362,6844d31244381328f76e569886cd9000d5fadf9d227c9c902c6bfcc8afc96388
