reference,cell,prompt,prompt_ordinal,cell_target_new_nll,native_target_new_nll,cell_minus_native
OFFICIAL-ALPHAEDIT,Z30,rephrase,158,1.3247371912002563,1.2451560497283936,0.07958114147186279
OFFICIAL-ALPHAEDIT,Z30,rephrase,159,0.875998318195343,1.061156153678894,-0.18515783548355103
OFFICIAL-ALPHAEDIT,Z30,rephrase,160,0.017849527299404144,0.006395705509930849,0.011453821789473295
OFFICIAL-ALPHAEDIT,Z30,rephrase,161,0.0005343916127458215,0.0003401654539629817,0.00019422615878283978
OFFICIAL-ALPHAEDIT,Z30,rephrase,162,0.005833623930811882,0.001029438222758472,0.00480418570805341
OFFICIAL-ALPHAEDIT,Z30,rephrase,163,0.18313229084014893,0.03461099788546562,0.1485212929546833
OFFICIAL-ALPHAEDIT,Z30,rephrase,164,0.0030270253773778677,0.0005814530304633081,0.0024455723469145596
OFFICIAL-ALPHAEDIT,Z30,rephrase,165,0.026427237316966057,0.013116389513015747,0.01331084780395031
OFFICIAL-ALPHAEDIT,Z30,rephrase,166,0.0006090931710787117,0.0005087750032544136,0.00010031816782429814
OFFICIAL-ALPHAEDIT,Z30,rephrase,167,6.198049068450928,1.4759360551834106,4.722113013267517
OFFICIAL-ALPHAEDIT,Z30,rephrase,168,0.0673520490527153,0.03019813448190689,0.03715391457080841
OFFICIAL-ALPHAEDIT,Z30,rephrase,169,0.42816925048828125,0.23390506207942963,0.19426418840885162
OFFICIAL-ALPHAEDIT,Z30,rephrase,170,0.0029954109340906143,0.00038068200228735805,0.0026147289318032563
OFFICIAL-ALPHAEDIT,Z30,rephrase,171,0.003506941255182028,0.00043764073052443564,0.003069300524657592
OFFICIAL-ALPHAEDIT,Z30,rephrase,172,0.0030187058728188276,0.0019293281948193908,0.0010893776779994369
OFFICIAL-ALPHAEDIT,Z30,rephrase,173,0.014584480784833431,0.005475642159581184,0.009108838625252247
OFFICIAL-ALPHAEDIT,Z30,rephrase,174,3.0636746883392334,0.07933758199214935,2.984337106347084
OFFICIAL-ALPHAEDIT,Z30,rephrase,175,1.1678472757339478,0.11295449733734131,1.0548927783966064
OFFICIAL-ALPHAEDIT,Z30,rephrase,176,0.0028721531853079796,0.0004605186404660344,0.002411634544841945
OFFICIAL-ALPHAEDIT,Z30,rephrase,177,1.4189156293869019,0.6622897386550903,0.7566258907318115
OFFICIAL-ALPHAEDIT,Z30,rephrase,178,0.5621622800827026,0.02194386161863804,0.5402184184640646
OFFICIAL-ALPHAEDIT,Z30,rephrase,179,4.196599960327148,2.56026029586792,1.6363396644592285
OFFICIAL-ALPHAEDIT,Z30,rephrase,180,0.012695210054516792,0.007251963950693607,0.005443246103823185
OFFICIAL-ALPHAEDIT,Z30,rephrase,181,0.06994590163230896,0.012324133887887001,0.05762176774442196
OFFICIAL-ALPHAEDIT,Z30,rephrase,182,0.01008604560047388,0.0006896263221278787,0.009396419278346002
OFFICIAL-ALPHAEDIT,Z30,rephrase,183,0.026201395317912102,0.0016368337674066424,0.02456456155050546
OFFICIAL-ALPHAEDIT,Z30,rephrase,184,0.004229054320603609,0.695512592792511,-0.6912835384719074
OFFICIAL-ALPHAEDIT,Z30,rephrase,185,0.002428798470646143,0.9400115013122559,-0.9375827028416097
OFFICIAL-ALPHAEDIT,Z30,rephrase,186,0.0011079132091253996,0.0008914072532206774,0.00021650595590472221
OFFICIAL-ALPHAEDIT,Z30,rephrase,187,0.0035219090059399605,0.0012848464539274573,0.002237062552012503
OFFICIAL-ALPHAEDIT,Z30,rephrase,188,0.22639600932598114,0.6866661310195923,-0.46027012169361115
OFFICIAL-ALPHAEDIT,Z30,rephrase,189,0.030810151249170303,0.005697795655578375,0.02511235559359193
OFFICIAL-ALPHAEDIT,Z30,rephrase,190,0.1479516625404358,0.2782919108867645,-0.13034024834632874
OFFICIAL-ALPHAEDIT,Z30,rephrase,191,0.050576094537973404,2.4356625080108643,-2.385086413472891
OFFICIAL-ALPHAEDIT,Z30,rephrase,192,5.823411464691162,5.282347679138184,0.5410637855529785
OFFICIAL-ALPHAEDIT,Z30,rephrase,193,0.14772780239582062,0.11118818819522858,0.03653961420059204
OFFICIAL-ALPHAEDIT,Z30,rephrase,194,0.0009740613750182092,0.0006575806182809174,0.0003164807567372918
OFFICIAL-ALPHAEDIT,Z30,rephrase,195,0.0005345107638277113,0.00174251280259341,-0.0012080020387656987
OFFICIAL-ALPHAEDIT,Z30,rephrase,196,0.002029028022661805,0.004924549721181393,-0.0028955216985195875
OFFICIAL-ALPHAEDIT,Z30,rephrase,197,0.05878626927733421,0.006698534358292818,0.052087734919041395
OFFICIAL-ALPHAEDIT,Z30,rephrase,198,4.958545207977295,5.010168552398682,-0.05162334442138672
OFFICIAL-ALPHAEDIT,Z30,rephrase,199,1.6748168468475342,0.9250580072402954,0.7497588396072388
OFFICIAL-MEMIT,Z1-REFINE,rewrite,0,0.003641642164438963,0.0008152975351549685,0.0028263446292839944
OFFICIAL-MEMIT,Z1-REFINE,rewrite,1,0.008079110644757748,0.0006428082706406713,0.007436302374117076
OFFICIAL-MEMIT,Z1-REFINE,rewrite,2,0.01745048724114895,0.0006401873542927206,0.016810299886856228
OFFICIAL-MEMIT,Z1-REFINE,rewrite,3,0.00175453198608011,0.00037245964631438255,0.0013820723397657275
OFFICIAL-MEMIT,Z1-REFINE,rewrite,4,0.010454531759023666,0.0007068996201269329,0.009747632138896734
OFFICIAL-MEMIT,Z1-REFINE,rewrite,5,0.009444438852369785,0.0005289109540171921,0.008915527898352593
OFFICIAL-MEMIT,Z1-REFINE,rewrite,6,0.014748708344995975,0.004247928503900766,0.010500779841095209
OFFICIAL-MEMIT,Z1-REFINE,rewrite,7,0.002156077418476343,0.0001110968878492713,0.002044980530627072
OFFICIAL-MEMIT,Z1-REFINE,rewrite,8,0.001383658149279654,0.0004032037395518273,0.0009804544097278267
OFFICIAL-MEMIT,Z1-REFINE,rewrite,9,0.010056187398731709,0.0002669931564014405,0.009789194242330268
OFFICIAL-MEMIT,Z1-REFINE,rewrite,10,0.004530997481197119,0.0015017433324828744,0.0030292541487142444
OFFICIAL-MEMIT,Z1-REFINE,rewrite,11,0.007471948396414518,0.0004027270770166069,0.007069221319397911
OFFICIAL-MEMIT,Z1-REFINE,rewrite,12,0.03313432261347771,0.001301514101214707,0.031832808512263
OFFICIAL-MEMIT,Z1-REFINE,rewrite,13,0.009535009041428566,7.760223525110632e-05,0.00945740680617746
OFFICIAL-MEMIT,Z1-REFINE,rewrite,14,0.0062867263332009315,0.00038890427094884217,0.005897822062252089
OFFICIAL-MEMIT,Z1-REFINE,rewrite,15,0.009793566539883614,0.0005068686441518366,0.009286697895731777
OFFICIAL-MEMIT,Z1-REFINE,rewrite,16,0.009267526678740978,0.0011710221879184246,0.008096504490822554
OFFICIAL-MEMIT,Z1-REFINE,rewrite,17,0.011130976490676403,0.0002851079625543207,0.010845868528122082
OFFICIAL-MEMIT,Z1-REFINE,rewrite,18,0.015206947922706604,0.000673424918204546,0.014533523004502058
OFFICIAL-MEMIT,Z1-REFINE,rewrite,19,0.005039133597165346,0.0001227780303452164,0.00491635556682013
OFFICIAL-MEMIT,Z1-REFINE,rewrite,20,0.024727828800678253,0.0013913960428908467,0.023336432757787406
OFFICIAL-MEMIT,Z1-REFINE,rewrite,21,0.010606229305267334,8.809178689261898e-05,0.010518137518374715
OFFICIAL-MEMIT,Z1-REFINE,rewrite,22,0.008584265597164631,0.0005690624238923192,0.008015203173272312
OFFICIAL-MEMIT,Z1-REFINE,rewrite,23,0.0047050719149410725,0.0006599632324650884,0.004045108682475984
OFFICIAL-MEMIT,Z1-REFINE,rewrite,24,0.0034364950843155384,8.95221673999913e-05,0.003346972916915547
OFFICIAL-MEMIT,Z1-REFINE,rewrite,25,0.006557730957865715,0.00024089295766316354,0.0063168380002025515
OFFICIAL-MEMIT,Z1-REFINE,rewrite,26,0.028927164152264595,0.001951401587575674,0.02697576256468892
OFFICIAL-MEMIT,Z1-REFINE,rewrite,27,0.01819116808474064,0.00016652150952722877,0.01802464657521341
OFFICIAL-MEMIT,Z1-REFINE,rewrite,28,0.008227502927184105,0.00037901371251791716,0.007848489214666188
OFFICIAL-MEMIT,Z1-REFINE,rewrite,29,0.01597651094198227,0.00021073981770314276,0.015765771124279127
OFFICIAL-MEMIT,Z1-REFINE,rewrite,30,0.009150945581495762,0.0008625839254818857,0.008288361656013876
OFFICIAL-MEMIT,Z1-REFINE,rewrite,31,0.006409090012311935,3.1709168979432434e-05,0.006377380843332503
OFFICIAL-MEMIT,Z1-REFINE,rewrite,32,0.011912398040294647,0.0004928089329041541,0.011419589107390493
OFFICIAL-MEMIT,Z1-REFINE,rewrite,33,0.002761838026344776,0.0005990855861455202,0.002162752440199256
OFFICIAL-MEMIT,Z1-REFINE,rewrite,34,0.02451067604124546,0.0012147198431193829,0.023295956198126078
OFFICIAL-MEMIT,Z1-REFINE,rewrite,35,0.06343870609998703,0.0020918408408761024,0.06134686525911093
OFFICIAL-MEMIT,Z1-REFINE,rewrite,36,0.013237803243100643,0.0012663925299420953,0.011971410713158548
OFFICIAL-MEMIT,Z1-REFINE,rewrite,37,0.007519394624978304,0.00021669900161214173,0.007302695623366162
OFFICIAL-MEMIT,Z1-REFINE,rewrite,38,0.02961421012878418,0.000871040450874716,0.028743169677909464
OFFICIAL-MEMIT,Z1-REFINE,rewrite,39,0.009274376556277275,0.0013815154088661075,0.007892861147411168
OFFICIAL-MEMIT,Z1-REFINE,rewrite,40,0.008665104396641254,0.00035565727739594877,0.008309447119245306
OFFICIAL-MEMIT,Z1-REFINE,rewrite,41,0.005611618980765343,0.0008744944934733212,0.0047371244872920215
OFFICIAL-MEMIT,Z1-REFINE,rewrite,42,0.004149399232119322,0.00020287363440729678,0.003946525597712025
OFFICIAL-MEMIT,Z1-REFINE,rewrite,43,0.009333902038633823,0.00023648326168768108,0.009097418776946142
OFFICIAL-MEMIT,Z1-REFINE,rewrite,44,0.00369687145575881,0.0003424296446610242,0.003354441811097786
OFFICIAL-MEMIT,Z1-REFINE,rewrite,45,0.017394958063960075,0.0008431693422608078,0.016551788721699268
OFFICIAL-MEMIT,Z1-REFINE,rewrite,46,0.0015650654677301645,0.0010793342953547835,0.000485731172375381
OFFICIAL-MEMIT,Z1-REFINE,rewrite,47,0.0044069793075323105,0.0011173202656209469,0.0032896590419113636
OFFICIAL-MEMIT,Z1-REFINE,rewrite,48,0.018522392958402634,0.0007613382767885923,0.01776105468161404
OFFICIAL-MEMIT,Z1-REFINE,rewrite,49,0.004706851206719875,0.0007433511782437563,0.003963500028476119
OFFICIAL-MEMIT,Z1-REFINE,rewrite,50,0.001660517300479114,0.0009859706042334437,0.0006745466962456703
OFFICIAL-MEMIT,Z1-REFINE,rewrite,51,0.013167568482458591,0.0003688847064040601,0.012798683776054531
OFFICIAL-MEMIT,Z1-REFINE,rewrite,52,0.006336241960525513,0.0008793777669779956,0.005456864193547517
OFFICIAL-MEMIT,Z1-REFINE,rewrite,53,0.009038013406097889,0.0003588747640606016,0.008679138642037287
OFFICIAL-MEMIT,Z1-REFINE,rewrite,54,0.01748773828148842,0.0012280549854040146,0.016259683296084404
OFFICIAL-MEMIT,Z1-REFINE,rewrite,55,0.006713335867971182,0.00040928093949332833,0.0063040549284778535
OFFICIAL-MEMIT,Z1-REFINE,rewrite,56,0.0013948483392596245,0.0029154198709875345,-0.00152057153172791
OFFICIAL-MEMIT,Z1-REFINE,rewrite,57,0.005366087891161442,0.0009758477681316435,0.004390240123029798
OFFICIAL-MEMIT,Z1-REFINE,rewrite,58,0.0047836145386099815,0.00013839241000823677,0.004645222128601745
OFFICIAL-MEMIT,Z1-REFINE,rewrite,59,0.00750353978946805,0.00028236693469807506,0.007221172854769975
OFFICIAL-MEMIT,Z1-REFINE,rewrite,60,0.010627814568579197,0.0005912224878557026,0.010036592080723494
OFFICIAL-MEMIT,Z1-REFINE,rewrite,61,0.00950371753424406,0.0017865424742922187,0.007717175059951842
OFFICIAL-MEMIT,Z1-REFINE,rewrite,62,0.011151607148349285,0.0009039129945449531,0.010247694153804332
OFFICIAL-MEMIT,Z1-REFINE,rewrite,63,0.030803794041275978,0.0009889479260891676,0.02981484611518681
OFFICIAL-MEMIT,Z1-REFINE,rewrite,64,0.020898966118693352,0.0011092231143265963,0.019789743004366755
OFFICIAL-MEMIT,Z1-REFINE,rewrite,65,0.02602742426097393,0.0007214327342808247,0.025305991526693106
OFFICIAL-MEMIT,Z1-REFINE,rewrite,66,0.014310237020254135,0.0016519484343007207,0.012658288585953414
OFFICIAL-MEMIT,Z1-REFINE,rewrite,67,0.0024403335992246866,0.00011145447206217796,0.0023288791271625087
OFFICIAL-MEMIT,Z1-REFINE,rewrite,68,0.007710102014243603,0.0004894727608188987,0.007220629253424704
OFFICIAL-MEMIT,Z1-REFINE,rewrite,69,0.004702105652540922,0.00036483307485468686,0.004337272577686235
OFFICIAL-MEMIT,Z1-REFINE,rewrite,70,0.012427041307091713,0.00023874769976828247,0.01218829360732343
OFFICIAL-MEMIT,Z1-REFINE,rewrite,71,0.0030288081616163254,0.0007964776013977826,0.002232330560218543
OFFICIAL-MEMIT,Z1-REFINE,rewrite,72,0.07385782152414322,0.001910767168737948,0.07194705435540527
OFFICIAL-MEMIT,Z1-REFINE,rewrite,73,0.010879485867917538,0.000563224486541003,0.010316261381376535
OFFICIAL-MEMIT,Z1-REFINE,rewrite,74,0.001600771676748991,0.00024351492174901068,0.0013572567549999803
OFFICIAL-MEMIT,Z1-REFINE,rewrite,75,0.004598993342369795,0.0017805927200242877,0.002818400622345507
OFFICIAL-MEMIT,Z1-REFINE,rewrite,76,0.03209436684846878,0.0005629861843772233,0.03153138066409156
OFFICIAL-MEMIT,Z1-REFINE,rewrite,77,0.00340679450891912,0.002537604421377182,0.0008691900875419378
OFFICIAL-MEMIT,Z1-REFINE,rewrite,78,0.016897281631827354,0.0027942920569330454,0.014102989574894309
OFFICIAL-MEMIT,Z1-REFINE,rewrite,79,0.003378518857061863,0.001213648240081966,0.002164870616979897
OFFICIAL-MEMIT,Z1-REFINE,rewrite,80,0.00388177833519876,0.00017379203927703202,0.003707986295921728
OFFICIAL-MEMIT,Z1-REFINE,rewrite,81,0.015804152935743332,0.0009034366230480373,0.014900716312695295
OFFICIAL-MEMIT,Z1-REFINE,rewrite,82,0.009678345173597336,0.00039104922325350344,0.009287295950343832
OFFICIAL-MEMIT,Z1-REFINE,rewrite,83,0.008218162693083286,0.00038020533975213766,0.007837957353331149
OFFICIAL-MEMIT,Z1-REFINE,rewrite,84,0.0023850349243730307,0.0005922947311773896,0.001792740193195641
OFFICIAL-MEMIT,Z1-REFINE,rewrite,85,0.007072295527905226,0.000559173640795052,0.006513121887110174
OFFICIAL-MEMIT,Z1-REFINE,rewrite,86,0.00013505500101018697,0.00019965562387369573,-6.460062286350876e-05
OFFICIAL-MEMIT,Z1-REFINE,rewrite,87,0.0038064897526055574,0.0007695574313402176,0.00303693232126534
OFFICIAL-MEMIT,Z1-REFINE,rewrite,88,0.007430653553456068,0.00018940561858471483,0.007241247934871353
OFFICIAL-MEMIT,Z1-REFINE,rewrite,89,0.0030840712133795023,0.0006413786904886365,0.002442692522890866
OFFICIAL-MEMIT,Z1-REFINE,rewrite,90,0.00386800360865891,0.00026842328952625394,0.003599580319132656
OFFICIAL-MEMIT,Z1-REFINE,rewrite,91,0.004246860276907682,9.762764238985255e-05,0.00414923263451783
OFFICIAL-MEMIT,Z1-REFINE,rewrite,92,0.021402589976787567,0.003085735021159053,0.018316854955628514
OFFICIAL-MEMIT,Z1-REFINE,rewrite,93,0.002435457892715931,0.00018618757894728333,0.0022492703137686476
OFFICIAL-MEMIT,Z1-REFINE,rewrite,94,0.012064933776855469,0.0023059463128447533,0.009758987464010715
OFFICIAL-MEMIT,Z1-REFINE,rewrite,95,0.026656391099095345,0.004320453852415085,0.02233593724668026
OFFICIAL-MEMIT,Z1-REFINE,rewrite,96,0.017366137355566025,0.0009919252479448915,0.016374212107621133
OFFICIAL-MEMIT,Z1-REFINE,rewrite,97,0.0005278385942801833,0.00010477947944309562,0.0004230591148370877
OFFICIAL-MEMIT,Z1-REFINE,rewrite,98,0.011396192945539951,0.0005193791585043073,0.010876813787035644
OFFICIAL-MEMIT,Z1-REFINE,rewrite,99,0.027217218652367592,0.005451574455946684,0.021765644196420908
OFFICIAL-MEMIT,Z15,rewrite,0,0.0030204886570572853,0.0008152975351549685,0.002205191121902317
OFFICIAL-MEMIT,Z15,rewrite,1,0.00563959451392293,0.0006428082706406713,0.0049967862432822585
OFFICIAL-MEMIT,Z15,rewrite,2,0.009842436760663986,0.0006401873542927206,0.009202249406371266
OFFICIAL-MEMIT,Z15,rewrite,3,0.0010705222375690937,0.00037245964631438255,0.0006980625912547112
OFFICIAL-MEMIT,Z15,rewrite,4,0.003256258787587285,0.0007068996201269329,0.002549359167460352
OFFICIAL-MEMIT,Z15,rewrite,5,0.0044964635744690895,0.0005289109540171921,0.003967552620451897
OFFICIAL-MEMIT,Z15,rewrite,6,0.00642472505569458,0.004247928503900766,0.0021767965517938137
OFFICIAL-MEMIT,Z15,rewrite,7,0.0012498432770371437,0.0001110968878492713,0.0011387463891878724
OFFICIAL-MEMIT,Z15,rewrite,8,0.0007277462864294648,0.0004032037395518273,0.0003245425468776375
OFFICIAL-MEMIT,Z15,rewrite,9,0.005161412991583347,0.0002669931564014405,0.004894419835181907
OFFICIAL-MEMIT,Z15,rewrite,10,0.003950055688619614,0.0015017433324828744,0.0024483123561367393
OFFICIAL-MEMIT,Z15,rewrite,11,0.004651084542274475,0.0004027270770166069,0.004248357465257868
OFFICIAL-MEMIT,Z15,rewrite,12,0.01684441789984703,0.001301514101214707,0.015542903798632324
OFFICIAL-MEMIT,Z15,rewrite,13,0.005248576868325472,7.760223525110632e-05,0.0051709746330743656
OFFICIAL-MEMIT,Z15,rewrite,14,0.0035217900294810534,0.00038890427094884217,0.003132885758532211
OFFICIAL-MEMIT,Z15,rewrite,15,0.003454077523201704,0.0005068686441518366,0.0029472088790498674
OFFICIAL-MEMIT,Z15,rewrite,16,0.004567903000861406,0.0011710221879184246,0.0033968808129429817
OFFICIAL-MEMIT,Z15,rewrite,17,0.005952369887381792,0.0002851079625543207,0.005667261924827471
OFFICIAL-MEMIT,Z15,rewrite,18,0.008203383535146713,0.000673424918204546,0.007529958616942167
OFFICIAL-MEMIT,Z15,rewrite,19,0.002815095242112875,0.0001227780303452164,0.0026923172117676586
OFFICIAL-MEMIT,Z15,rewrite,20,0.009807024151086807,0.0013913960428908467,0.00841562810819596
OFFICIAL-MEMIT,Z15,rewrite,21,0.0033189947716891766,8.809178689261898e-05,0.0032309029847965576
OFFICIAL-MEMIT,Z15,rewrite,22,0.004208992701023817,0.0005690624238923192,0.003639930277131498
OFFICIAL-MEMIT,Z15,rewrite,23,0.003341212635859847,0.0006599632324650884,0.0026812494033947587
OFFICIAL-MEMIT,Z15,rewrite,24,0.00203390559181571,8.95221673999913e-05,0.0019443834244157188
OFFICIAL-MEMIT,Z15,rewrite,25,0.003983539994806051,0.00024089295766316354,0.0037426470371428877
OFFICIAL-MEMIT,Z15,rewrite,26,0.01630491390824318,0.001951401587575674,0.014353512320667505
OFFICIAL-MEMIT,Z15,rewrite,27,0.00934122409671545,0.00016652150952722877,0.009174702587188222
OFFICIAL-MEMIT,Z15,rewrite,28,0.005070920567959547,0.00037901371251791716,0.00469190685544163
OFFICIAL-MEMIT,Z15,rewrite,29,0.011188269592821598,0.00021073981770314276,0.010977529775118455
OFFICIAL-MEMIT,Z15,rewrite,30,0.0040315077640116215,0.0008625839254818857,0.003168923838529736
OFFICIAL-MEMIT,Z15,rewrite,31,0.004388582892715931,3.1709168979432434e-05,0.0043568737237364985
OFFICIAL-MEMIT,Z15,rewrite,32,0.0061357938684523106,0.0004928089329041541,0.0056429849355481565
OFFICIAL-MEMIT,Z15,rewrite,33,0.0018047487828880548,0.0005990855861455202,0.0012056631967425346
OFFICIAL-MEMIT,Z15,rewrite,34,0.011213967576622963,0.0012147198431193829,0.00999924773350358
OFFICIAL-MEMIT,Z15,rewrite,35,0.02448473684489727,0.0020918408408761024,0.022392896004021168
OFFICIAL-MEMIT,Z15,rewrite,36,0.009110546670854092,0.0012663925299420953,0.007844154140911996
OFFICIAL-MEMIT,Z15,rewrite,37,0.003252931870520115,0.00021669900161214173,0.003036232868907973
OFFICIAL-MEMIT,Z15,rewrite,38,0.016896462067961693,0.000871040450874716,0.016025421617086977
OFFICIAL-MEMIT,Z15,rewrite,39,0.005457265302538872,0.0013815154088661075,0.004075749893672764
OFFICIAL-MEMIT,Z15,rewrite,40,0.0032493670005351305,0.00035565727739594877,0.0028937097231391817
OFFICIAL-MEMIT,Z15,rewrite,41,0.0023529245518147945,0.0008744944934733212,0.0014784300583414733
OFFICIAL-MEMIT,Z15,rewrite,42,0.0024635223671793938,0.00020287363440729678,0.002260648732772097
OFFICIAL-MEMIT,Z15,rewrite,43,0.003773474832996726,0.00023648326168768108,0.003536991571309045
OFFICIAL-MEMIT,Z15,rewrite,44,0.0024717275518924,0.0003424296446610242,0.0021292979072313756
OFFICIAL-MEMIT,Z15,rewrite,45,0.01015567034482956,0.0008431693422608078,0.009312501002568752
OFFICIAL-MEMIT,Z15,rewrite,46,0.0009634620510041714,0.0010793342953547835,-0.00011587224435061216
OFFICIAL-MEMIT,Z15,rewrite,47,0.003994700964540243,0.0011173202656209469,0.0028773806989192963
OFFICIAL-MEMIT,Z15,rewrite,48,0.010631588287651539,0.0007613382767885923,0.009870250010862947
OFFICIAL-MEMIT,Z15,rewrite,49,0.0028117666952311993,0.0007433511782437563,0.002068415516987443
OFFICIAL-MEMIT,Z15,rewrite,50,0.0009168949909508228,0.0009859706042334437,-6.907561328262091e-05
OFFICIAL-MEMIT,Z15,rewrite,51,0.0074804676696658134,0.0003688847064040601,0.007111582963261753
OFFICIAL-MEMIT,Z15,rewrite,52,0.003604939905926585,0.0008793777669779956,0.0027255621389485896
OFFICIAL-MEMIT,Z15,rewrite,53,0.007223560009151697,0.0003588747640606016,0.006864685245091096
OFFICIAL-MEMIT,Z15,rewrite,54,0.009871003217995167,0.0012280549854040146,0.008642948232591152
OFFICIAL-MEMIT,Z15,rewrite,55,0.0038662224542349577,0.00040928093949332833,0.0034569415147416294
OFFICIAL-MEMIT,Z15,rewrite,56,0.0010405131615698338,0.0029154198709875345,-0.0018749067094177008
OFFICIAL-MEMIT,Z15,rewrite,57,0.0027488800697028637,0.0009758477681316435,0.0017730323015712202
OFFICIAL-MEMIT,Z15,rewrite,58,0.0017863045213744044,0.00013839241000823677,0.0016479121113661677
OFFICIAL-MEMIT,Z15,rewrite,59,0.003233563620597124,0.00028236693469807506,0.002951196685899049
OFFICIAL-MEMIT,Z15,rewrite,60,0.012510159984230995,0.0005912224878557026,0.011918937496375293
OFFICIAL-MEMIT,Z15,rewrite,61,0.006990381050854921,0.0017865424742922187,0.005203838576562703
OFFICIAL-MEMIT,Z15,rewrite,62,0.005910300649702549,0.0009039129945449531,0.005006387655157596
OFFICIAL-MEMIT,Z15,rewrite,63,0.01733333244919777,0.0009889479260891676,0.0163443845231086
OFFICIAL-MEMIT,Z15,rewrite,64,0.008134922944009304,0.0011092231143265963,0.007025699829682708
OFFICIAL-MEMIT,Z15,rewrite,65,0.011984487064182758,0.0007214327342808247,0.011263054329901934
OFFICIAL-MEMIT,Z15,rewrite,66,0.008045408874750137,0.0016519484343007207,0.006393460440449417
OFFICIAL-MEMIT,Z15,rewrite,67,0.00153840403072536,0.00011145447206217796,0.001426949558663182
OFFICIAL-MEMIT,Z15,rewrite,68,0.004693206865340471,0.0004894727608188987,0.004203734104521573
OFFICIAL-MEMIT,Z15,rewrite,69,0.0029277815483510494,0.00036483307485468686,0.0025629484734963626
OFFICIAL-MEMIT,Z15,rewrite,70,0.00901001412421465,0.00023874769976828247,0.008771266424446367
OFFICIAL-MEMIT,Z15,rewrite,71,0.0014485353603959084,0.0007964776013977826,0.0006520577589981258
OFFICIAL-MEMIT,Z15,rewrite,72,0.034824125468730927,0.001910767168737948,0.03291335829999298
OFFICIAL-MEMIT,Z15,rewrite,73,0.006648681126534939,0.000563224486541003,0.006085456639993936
OFFICIAL-MEMIT,Z15,rewrite,74,0.0009344025747850537,0.00024351492174901068,0.000690887653036043
OFFICIAL-MEMIT,Z15,rewrite,75,0.002025339985266328,0.0017805927200242877,0.00024474726524204016
OFFICIAL-MEMIT,Z15,rewrite,76,0.014524679630994797,0.0005629861843772233,0.013961693446617573
OFFICIAL-MEMIT,Z15,rewrite,77,0.002211983548477292,0.002537604421377182,-0.00032562087289988995
OFFICIAL-MEMIT,Z15,rewrite,78,0.00974823534488678,0.0027942920569330454,0.006953943287953734
OFFICIAL-MEMIT,Z15,rewrite,79,0.002809864701703191,0.001213648240081966,0.0015962164616212249
OFFICIAL-MEMIT,Z15,rewrite,80,0.001303419005125761,0.00017379203927703202,0.001129626965848729
OFFICIAL-MEMIT,Z15,rewrite,81,0.011114000342786312,0.0009034366230480373,0.010210563719738275
OFFICIAL-MEMIT,Z15,rewrite,82,0.004441516008228064,0.00039104922325350344,0.00405046678497456
OFFICIAL-MEMIT,Z15,rewrite,83,0.0013374679256230593,0.00038020533975213766,0.0009572625858709216
OFFICIAL-MEMIT,Z15,rewrite,84,0.0013585394481197,0.0005922947311773896,0.0007662447169423103
OFFICIAL-MEMIT,Z15,rewrite,85,0.0041683935560286045,0.000559173640795052,0.0036092199152335525
OFFICIAL-MEMIT,Z15,rewrite,86,0.00011646069469861686,0.00019965562387369573,-8.319492917507887e-05
OFFICIAL-MEMIT,Z15,rewrite,87,0.0017309696413576603,0.0007695574313402176,0.0009614122100174427
OFFICIAL-MEMIT,Z15,rewrite,88,0.005275614093989134,0.00018940561858471483,0.005086208475404419
OFFICIAL-MEMIT,Z15,rewrite,89,0.0020111827179789543,0.0006413786904886365,0.0013698040274903178
OFFICIAL-MEMIT,Z15,rewrite,90,0.0025227407459169626,0.00026842328952625394,0.0022543174563907087
OFFICIAL-MEMIT,Z15,rewrite,91,0.0025095418095588684,9.762764238985255e-05,0.002411914167169016
OFFICIAL-MEMIT,Z15,rewrite,92,0.00849207304418087,0.003085735021159053,0.005406338023021817
OFFICIAL-MEMIT,Z15,rewrite,93,0.0014582963194698095,0.00018618757894728333,0.0012721087405225262
OFFICIAL-MEMIT,Z15,rewrite,94,0.004895367659628391,0.0023059463128447533,0.002589421346783638
OFFICIAL-MEMIT,Z15,rewrite,95,0.011037013493478298,0.004320453852415085,0.006716559641063213
OFFICIAL-MEMIT,Z15,rewrite,96,0.008294183760881424,0.0009919252479448915,0.0073022585129365325
OFFICIAL-MEMIT,Z15,rewrite,97,0.00045813556062057614,0.00010477947944309562,0.0003533560811774805
OFFICIAL-MEMIT,Z15,rewrite,98,0.006256162188947201,0.0005193791585043073,0.0057367830304428935
OFFICIAL-MEMIT,Z15,rewrite,99,0.019213400781154633,0.005451574455946684,0.013761826325207949
OFFICIAL-MEMIT,Z20,rewrite,0,0.001259249052964151,0.0008152975351549685,0.0004439515178091824
OFFICIAL-MEMIT,Z20,rewrite,1,0.004851711913943291,0.0006428082706406713,0.0042089036433026195
OFFICIAL-MEMIT,Z20,rewrite,2,0.008818136528134346,0.0006401873542927206,0.008177949173841625
OFFICIAL-MEMIT,Z20,rewrite,3,0.0015586382942274213,0.00037245964631438255,0.0011861786479130387
OFFICIAL-MEMIT,Z20,rewrite,4,0.0024418795946985483,0.0007068996201269329,0.0017349799745716155
OFFICIAL-MEMIT,Z20,rewrite,5,0.003805064596235752,0.0005289109540171921,0.00327615364221856
