arm,batch,after_sha256,before_sha256,compute_ks,compute_ks_seconds,history_append,layer,weight_sha256,selected_layer_changed
C4,8,d53f74def103ac8c757f3b24e1601531f00ab76000032a1043d71bc062416aa1,03fc170d00ed29ef7fca06221870670ebd40e1fb331fffb4e6701c14701072a8,1,3.837110050022602,1,5,499390edc8a328f15c3aa76229c244c205322f4e360e255529b7764c35f98ef5,False
C4,8,1a697e123fe9730f3fbca0e632e17d2982c56bb0f1f1a900b1c7c3913b999fde,a09ce199330865a1590c6f6d8616d21d6218ea5a161706a617ffdd736a285d0e,1,3.8368907645344734,1,6,0897876dda2b8c8adaf4f59d610b4f3f410c9d3c254565c45c13466eba6211fb,False
C4,8,8e2e46510379f3a6d12d705fe947036bbe26454b7abf6af52de26be3a81a39fe,1fadb77b26141daf158fe3ec1f4a0b625ddc082b3ce2d3fd73feb8806a6ba5a8,1,3.831705193966627,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C4,8,fc3b9c0271764d783908adf97365cf362e6d54cd041efa58c47846f7a4d9d2dc,0ae50d51b97e288a57b3a554a2cf4d79f51dd8633785deec713acbdee18755ae,1,3.8426026152446866,1,8,6b460ccfec10ba9e477dda71ee2ba634d374e3150103516f543a0d199f98d5b2,False
C4,9,2cc2d3aa6064722c9eca53038a8a3a34f42ac273dc1f0634bfa3b41e37db5ec1,5f516e2e4afa1d449e9bb060bfe52747254e75d2e8cccc9c81e0dc50a2978d13,1,3.4595444863662124,1,4,9b2cf443ef97f5b8a59c521505cc74c9bbba463d5240878069e3b72aeb0cba2e,True
C4,9,9a8ccc5cd3057a359f65d834656e8b9e64803104f8b73c17215fc740929fcee6,d53f74def103ac8c757f3b24e1601531f00ab76000032a1043d71bc062416aa1,1,3.4635839890688658,1,5,499390edc8a328f15c3aa76229c244c205322f4e360e255529b7764c35f98ef5,False
C4,9,1fba01dde519322315834197c83859bfe9cdcc7a10c7c8b6c9f4ceb3bf7ded17,1a697e123fe9730f3fbca0e632e17d2982c56bb0f1f1a900b1c7c3913b999fde,1,3.4616761645302176,1,6,0897876dda2b8c8adaf4f59d610b4f3f410c9d3c254565c45c13466eba6211fb,False
C4,9,67401022c21891f323a7e5ab99fed741496c3d781788ba9b6bd7600f6388219a,8e2e46510379f3a6d12d705fe947036bbe26454b7abf6af52de26be3a81a39fe,1,3.457614275626838,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C4,9,758b2b37445edc4105a15a540441914ac3a91e42885f7f918927a35b1883a82d,fc3b9c0271764d783908adf97365cf362e6d54cd041efa58c47846f7a4d9d2dc,1,3.4613977279514074,1,8,6b460ccfec10ba9e477dda71ee2ba634d374e3150103516f543a0d199f98d5b2,False
C4,10,f38200b937fcae3d15d5fa760210f31fe65f48a1613f6ba4a1caac56bf7ec0bd,2cc2d3aa6064722c9eca53038a8a3a34f42ac273dc1f0634bfa3b41e37db5ec1,1,3.7573881316930056,1,4,4d155be7c5ce5d113de80f3c13f637fbeb59601458fd086ae5bbce5942b1c16b,True
C4,10,86ce0692f91861ff5e0d6f721a8d213715b11dc3709ade02191a33d496aab1a1,9a8ccc5cd3057a359f65d834656e8b9e64803104f8b73c17215fc740929fcee6,1,3.74564843904227,1,5,499390edc8a328f15c3aa76229c244c205322f4e360e255529b7764c35f98ef5,False
C4,10,7670d32737880dbf0d0ae93bf5af2e2b40d158185f6944dd76cdf9453a908373,1fba01dde519322315834197c83859bfe9cdcc7a10c7c8b6c9f4ceb3bf7ded17,1,3.7409438835456967,1,6,0897876dda2b8c8adaf4f59d610b4f3f410c9d3c254565c45c13466eba6211fb,False
C4,10,9260be2cf1bbf15d7a7e254acf562e234d8524d65fcb622e92d2ea61555507f2,67401022c21891f323a7e5ab99fed741496c3d781788ba9b6bd7600f6388219a,1,3.7449396084994078,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C4,10,f39c71c37db41292dd70ba70e6a45a2d0e7680afcc8bf2c311154b55911d32a7,758b2b37445edc4105a15a540441914ac3a91e42885f7f918927a35b1883a82d,1,3.7413017423823476,1,8,6b460ccfec10ba9e477dda71ee2ba634d374e3150103516f543a0d199f98d5b2,False
C48,1,fa7d22b6e67cda36232c747d31b81cb9bf2b2196082bcad61664926284f6811e,1acbc6ad9de5fde58c6faa370d25575a69e6d5fa78a5333762e896801edd812a,1,4.2045967392623425,1,4,3d33f44b13688fb3c18db8eb4d8be5cc6509aea161c96bed254e89240f265015,True
C48,1,2090429967efe7aca966d1ea16f78977c5f5ae959b6770af682b8a2e171b651b,1acbc6ad9de5fde58c6faa370d25575a69e6d5fa78a5333762e896801edd812a,1,4.202168311923742,1,5,499390edc8a328f15c3aa76229c244c205322f4e360e255529b7764c35f98ef5,False
C48,1,e0eb2f5dd38a9cab08bd0bc3f7fcf4df31038e6482a32cdbe0f96bfdd7ecc8d6,1acbc6ad9de5fde58c6faa370d25575a69e6d5fa78a5333762e896801edd812a,1,4.208886057138443,1,6,0897876dda2b8c8adaf4f59d610b4f3f410c9d3c254565c45c13466eba6211fb,False
C48,1,7d68d5d4ddf7d0c3a07907fab02a1de7031cf6e47ab2056476f3d04b3acdd2a0,1acbc6ad9de5fde58c6faa370d25575a69e6d5fa78a5333762e896801edd812a,1,4.205904335714877,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C48,1,211b572e1e268359001125f96f23264a65ba39b75904ff517d46d2fd055eac5f,1acbc6ad9de5fde58c6faa370d25575a69e6d5fa78a5333762e896801edd812a,1,4.20069289766252,1,8,6b460ccfec10ba9e477dda71ee2ba634d374e3150103516f543a0d199f98d5b2,False
C48,2,1b459da0b64e048bf72751e25add7708ed811e108869dbd3b1e2b768a716ce0c,fa7d22b6e67cda36232c747d31b81cb9bf2b2196082bcad61664926284f6811e,1,3.5847386373206973,1,4,b795fb385e07ed2662eb9bde94f26abe77c5030d2ca318bc9f8f94407079d185,True
C48,2,dbefbdc9c7d69ed9f2de1126270cfd409e6b5db1095d623a908807fa258c6ac0,2090429967efe7aca966d1ea16f78977c5f5ae959b6770af682b8a2e171b651b,1,3.5866485638543963,1,5,499390edc8a328f15c3aa76229c244c205322f4e360e255529b7764c35f98ef5,False
C48,2,60c02e173653378181d89b2c4e267e459cd9a105a6c067c26876a4c179b5599b,e0eb2f5dd38a9cab08bd0bc3f7fcf4df31038e6482a32cdbe0f96bfdd7ecc8d6,1,3.5871405685320497,1,6,0897876dda2b8c8adaf4f59d610b4f3f410c9d3c254565c45c13466eba6211fb,False
C48,2,7944584fa802f676323f1e72060d0891b31d4f43356453db445aba4cfa044936,7d68d5d4ddf7d0c3a07907fab02a1de7031cf6e47ab2056476f3d04b3acdd2a0,1,3.5884120538830757,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C48,2,e6633031a235f7f59fb26e01b928a28d8271b6b829119cdb45228b3593339e10,211b572e1e268359001125f96f23264a65ba39b75904ff517d46d2fd055eac5f,1,3.579405746422708,1,8,0e50b6d9cb033a8b3dfc6932db86148298ec059781bf61d1b70d32d9c1c4c195,True
C48,3,0ada458fda6cb8216b65a2c5ef14948badac9e1cc9679ad08390b29b866f4fbf,1b459da0b64e048bf72751e25add7708ed811e108869dbd3b1e2b768a716ce0c,1,3.635233297944069,1,4,92891fd043bb6a94d10699e2730b11c2d51feb57b5445a057dbe0af92ec5cb08,True
C48,3,1569d5764a3cf8261e89002a0717e9a11d70df8f0fb406cf8bb5e9a264a7480b,dbefbdc9c7d69ed9f2de1126270cfd409e6b5db1095d623a908807fa258c6ac0,1,3.6583273988217115,1,5,499390edc8a328f15c3aa76229c244c205322f4e360e255529b7764c35f98ef5,False
C48,3,f3949d24c885fb69b894ebf89fc1507f617126a5b9498631d8e425e791e96fad,60c02e173653378181d89b2c4e267e459cd9a105a6c067c26876a4c179b5599b,1,3.6443918170407414,1,6,0897876dda2b8c8adaf4f59d610b4f3f410c9d3c254565c45c13466eba6211fb,False
C48,3,c7d4da2e82ff6696101f8cc6abe5e8798b4555e5c19cc373bd87305cc02d2a53,7944584fa802f676323f1e72060d0891b31d4f43356453db445aba4cfa044936,1,3.6445058649405837,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C48,3,48fd1ef806674dce932e84b326dc2b03acc779bdc356eefac1a164ac981a3633,e6633031a235f7f59fb26e01b928a28d8271b6b829119cdb45228b3593339e10,1,3.646075477823615,1,8,282a3b5ba3cb86a17cb9566739cdf739e55b3259cc45e8b63224ab429ae2f868,True
C48,4,e63345787b7767392ad1fa85531cdec80935765736dd30430475638a8399567b,0ada458fda6cb8216b65a2c5ef14948badac9e1cc9679ad08390b29b866f4fbf,1,3.653064246289432,1,4,b81d1d4d55247d149308ddda4bc82005925c842d5ca5c607620b08446e96b419,True
C48,4,e80f0a1ba9a38d0d9da3f2060b52b2ebdf3977ebdf0b0da127c611b57b7264cc,1569d5764a3cf8261e89002a0717e9a11d70df8f0fb406cf8bb5e9a264a7480b,1,3.651928510516882,1,5,499390edc8a328f15c3aa76229c244c205322f4e360e255529b7764c35f98ef5,False
C48,4,fd84265e29bc24f72d33af1094f548a4b31dbb4d3ade84ff9bbd549cacac5dbe,f3949d24c885fb69b894ebf89fc1507f617126a5b9498631d8e425e791e96fad,1,3.648538093082607,1,6,0897876dda2b8c8adaf4f59d610b4f3f410c9d3c254565c45c13466eba6211fb,False
C48,4,d69c6bd7c8e3b10b5802bf3e5864e975b15b5c12b82311798fe1816984e9c421,c7d4da2e82ff6696101f8cc6abe5e8798b4555e5c19cc373bd87305cc02d2a53,1,3.6526455469429493,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C48,4,6174634efa67d96b0c0ad3e3a7ebc831bddcad36c3c7c433e99b6275ee56eafe,48fd1ef806674dce932e84b326dc2b03acc779bdc356eefac1a164ac981a3633,1,3.6495513450354338,1,8,c6e7ab558988cbd0097433f7f17a86f838db92a55405a8ccb55323a00dd4642b,True
C48,5,85652ee2cef8a9271e5ba5db7f765c89c2af1137f92daed20ebbf78cc88ed34b,e63345787b7767392ad1fa85531cdec80935765736dd30430475638a8399567b,1,3.7255218531936407,1,4,29bb3a53356e799fa23caebf5cec1b85a5e29475bec49c57f7e04e0cd4cd2ba5,True
C48,5,e8ebd375d92bcac5fcd0de8d699d2b053aba61949783afc3b9300b42b558f47e,e80f0a1ba9a38d0d9da3f2060b52b2ebdf3977ebdf0b0da127c611b57b7264cc,1,3.7194485347718,1,5,499390edc8a328f15c3aa76229c244c205322f4e360e255529b7764c35f98ef5,False
C48,5,91d268ff9eb8404678f22b0d291e12730181c467d6bd1d7b3578a8bc26f73ff3,fd84265e29bc24f72d33af1094f548a4b31dbb4d3ade84ff9bbd549cacac5dbe,1,3.724814827553928,1,6,0897876dda2b8c8adaf4f59d610b4f3f410c9d3c254565c45c13466eba6211fb,False
C48,5,95fa8937f9a37c544731e9184da464485fc4fee1ed7f7e2206cd54c8f3ddbf54,d69c6bd7c8e3b10b5802bf3e5864e975b15b5c12b82311798fe1816984e9c421,1,3.7219943339005113,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C48,5,00bad2d61688e4c65e7e1a0d521e55b439db185ebbead72cb5a14ee7cc918232,6174634efa67d96b0c0ad3e3a7ebc831bddcad36c3c7c433e99b6275ee56eafe,1,3.7218810291960835,1,8,c8d050b38294ab2851ab6ae0be28b2b87bb554207089b57a3cb6d24edc6043aa,True
C48,6,c9356c214bd02a9c4e389416ab6d33861097173466b03f59163a7f59641f3d1d,85652ee2cef8a9271e5ba5db7f765c89c2af1137f92daed20ebbf78cc88ed34b,1,3.7937476001679897,1,4,248554d60243b483bfa54e6a5b64bab7b2ab1c1804d71f97cc5d906d469776e4,True
C48,6,b90a0d7586c81bf8b4073fd05123f090eafae7c22fe14fa9b8640aa24dc7f9f3,e8ebd375d92bcac5fcd0de8d699d2b053aba61949783afc3b9300b42b558f47e,1,3.795322274789214,1,5,499390edc8a328f15c3aa76229c244c205322f4e360e255529b7764c35f98ef5,False
C48,6,11904f73c1591ee6de6d77a3643392ab4d6495eb189408c6cf8de745796c2c73,91d268ff9eb8404678f22b0d291e12730181c467d6bd1d7b3578a8bc26f73ff3,1,3.7979713855311275,1,6,0897876dda2b8c8adaf4f59d610b4f3f410c9d3c254565c45c13466eba6211fb,False
C48,6,8381c7fee77a18984027b51b1b7ca70d79d583ba310b8a1957e159f40168d61a,95fa8937f9a37c544731e9184da464485fc4fee1ed7f7e2206cd54c8f3ddbf54,1,3.798579310066998,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C48,6,c236adc9509071f50b82a2ddab2db5a5dafd163b343a069885a1e9710d74814a,00bad2d61688e4c65e7e1a0d521e55b439db185ebbead72cb5a14ee7cc918232,1,3.798186299391091,1,8,c8d050b38294ab2851ab6ae0be28b2b87bb554207089b57a3cb6d24edc6043aa,False
C48,7,05806d5375c3d0fca34f243d7886819369e9bdd216263dc1ec282b6d3eb05de7,c9356c214bd02a9c4e389416ab6d33861097173466b03f59163a7f59641f3d1d,1,3.7661212822422385,1,4,f528f875d6d33eac3ce39df5e88392ee6f32f301ad18d0978d53cbcef8717a57,True
C48,7,e10d36ede6758d6f7c424237f0b45e79a40ecf57158521ef101dfe6abd7a3802,b90a0d7586c81bf8b4073fd05123f090eafae7c22fe14fa9b8640aa24dc7f9f3,1,3.7737909657880664,1,5,499390edc8a328f15c3aa76229c244c205322f4e360e255529b7764c35f98ef5,False
C48,7,02c06e24359f4414b9396cfa2d0f7e64d22bbb035108725d1ac136fb734befa1,11904f73c1591ee6de6d77a3643392ab4d6495eb189408c6cf8de745796c2c73,1,3.772096107713878,1,6,0897876dda2b8c8adaf4f59d610b4f3f410c9d3c254565c45c13466eba6211fb,False
C48,7,bc4f11fec912b4d6f4351344481e947f02316263c7464c583a2af81a04ef7ab8,8381c7fee77a18984027b51b1b7ca70d79d583ba310b8a1957e159f40168d61a,1,3.773353802971542,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C48,7,e808d33a063cc355c1e7343bd3903489b43f1ae56cf590ecfcb5a9ddebfbf6ef,c236adc9509071f50b82a2ddab2db5a5dafd163b343a069885a1e9710d74814a,1,3.7723112031817436,1,8,a74738c5fae067a8b4336f36fc385852fec28db349ec3495888819c9b3e1ec10,True
C48,8,5f516e2e4afa1d449e9bb060bfe52747254e75d2e8cccc9c81e0dc50a2978d13,05806d5375c3d0fca34f243d7886819369e9bdd216263dc1ec282b6d3eb05de7,1,3.844378313049674,1,4,6cf1d3a261c066503bcf6e7badfe84b644b2da22d0e95a3af485a59d46134bc0,True
C48,8,e746547aaa7f5e8b960896fcc73152ac5a4ff4a6724f343ecf1b553e3a18f183,e10d36ede6758d6f7c424237f0b45e79a40ecf57158521ef101dfe6abd7a3802,1,3.8454497568309307,1,5,499390edc8a328f15c3aa76229c244c205322f4e360e255529b7764c35f98ef5,False
C48,8,1cee1832bd041cfb5d7ffe8dc9234b45b84fa40518dcaae25c0430456d6fb74e,02c06e24359f4414b9396cfa2d0f7e64d22bbb035108725d1ac136fb734befa1,1,3.847534087486565,1,6,0897876dda2b8c8adaf4f59d610b4f3f410c9d3c254565c45c13466eba6211fb,False
C48,8,6d570d7b23a385fe75da44524a4ad768df9c6b711a19bf73eb3a056a8b600711,bc4f11fec912b4d6f4351344481e947f02316263c7464c583a2af81a04ef7ab8,1,3.8416196620091796,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C48,8,bb4292a5b83fa68fe0734adc8b3a30fccd55f9a35c8a26e8322b34f7fc593ed6,e808d33a063cc355c1e7343bd3903489b43f1ae56cf590ecfcb5a9ddebfbf6ef,1,3.849225727841258,1,8,a74738c5fae067a8b4336f36fc385852fec28db349ec3495888819c9b3e1ec10,False
C48,9,2cc2d3aa6064722c9eca53038a8a3a34f42ac273dc1f0634bfa3b41e37db5ec1,5f516e2e4afa1d449e9bb060bfe52747254e75d2e8cccc9c81e0dc50a2978d13,1,3.4687264561653137,1,4,e080cba76844ce5caee990d779f58119b4b01b5fda9f3a006f6d973f7f0383e0,True
C48,9,665b728c7985bd8c55cc2b70198a1e61f7c89603f7e48e0d46dbebb57f96de8f,e746547aaa7f5e8b960896fcc73152ac5a4ff4a6724f343ecf1b553e3a18f183,1,3.476403954438865,1,5,499390edc8a328f15c3aa76229c244c205322f4e360e255529b7764c35f98ef5,False
C48,9,ea08e3f4374e1b2282a5ea4c4ab76b590941c22f489af193b81534c96210ae60,1cee1832bd041cfb5d7ffe8dc9234b45b84fa40518dcaae25c0430456d6fb74e,1,3.4726848639547825,1,6,0897876dda2b8c8adaf4f59d610b4f3f410c9d3c254565c45c13466eba6211fb,False
C48,9,4642af49d91b2c5d2fd699239c8734c5d4e211175fd98f45b4f6b54bc2570576,6d570d7b23a385fe75da44524a4ad768df9c6b711a19bf73eb3a056a8b600711,1,3.4732922073453665,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C48,9,d1bf4c3b5aea1a402d4c3c411771adb49421a1b0f6d1d27c1b718f49412e6df4,bb4292a5b83fa68fe0734adc8b3a30fccd55f9a35c8a26e8322b34f7fc593ed6,1,3.4724150989204645,1,8,61cc23a01e77e578b01a2f0fc610457966210e26f7654351f414da5bd2b5a7a1,True
C48,10,f38200b937fcae3d15d5fa760210f31fe65f48a1613f6ba4a1caac56bf7ec0bd,2cc2d3aa6064722c9eca53038a8a3a34f42ac273dc1f0634bfa3b41e37db5ec1,1,3.763330436311662,1,4,1c69cb65bd49cf21dd3942d3705223c932d041b577246202dbe1b402b674b634,True
C48,10,0759e9019954535bb4b9a04a3c4bdbd2fe766e562038c63b801b7f39f7e47691,665b728c7985bd8c55cc2b70198a1e61f7c89603f7e48e0d46dbebb57f96de8f,1,3.7560612112283707,1,5,499390edc8a328f15c3aa76229c244c205322f4e360e255529b7764c35f98ef5,False
C48,10,31715db2ea39818610d79f5c6805ce35657584d5d1cff490414f290849572fd5,ea08e3f4374e1b2282a5ea4c4ab76b590941c22f489af193b81534c96210ae60,1,3.765138868242502,1,6,0897876dda2b8c8adaf4f59d610b4f3f410c9d3c254565c45c13466eba6211fb,False
C48,10,befc197c0f0e4b88c94110af4e58a0128e8bd99ea84bd4e72d550212e9f5d8a0,4642af49d91b2c5d2fd699239c8734c5d4e211175fd98f45b4f6b54bc2570576,1,3.7584480717778206,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C48,10,b03f8ec5dc791b01a51b8194e875fcab18e8dc2c735ce2ef41cd5513eb3955d9,d1bf4c3b5aea1a402d4c3c411771adb49421a1b0f6d1d27c1b718f49412e6df4,1,3.763010914437473,1,8,4a315b7bdf787d76ef9ede8722547832d5ff9edad5226cd8811df44b13dfa5a4,True
C45678,1,fa7d22b6e67cda36232c747d31b81cb9bf2b2196082bcad61664926284f6811e,1acbc6ad9de5fde58c6faa370d25575a69e6d5fa78a5333762e896801edd812a,1,4.190946518443525,1,4,ea808554ed4cb01940d433081e18ef0d431f3a4d46dd049e2d7ff8c82401b688,True
C45678,1,750b7ff6a2dec2ac82fdd360d87d853113d2780817d9cb297298138c7c900cec,1acbc6ad9de5fde58c6faa370d25575a69e6d5fa78a5333762e896801edd812a,1,4.193540473468602,1,5,499390edc8a328f15c3aa76229c244c205322f4e360e255529b7764c35f98ef5,False
C45678,1,f89ae84e5992f1c7e70fdf9b1cc166b943203d0b36f5dff1237f7baedd19d6a2,1acbc6ad9de5fde58c6faa370d25575a69e6d5fa78a5333762e896801edd812a,1,4.192330631427467,1,6,0897876dda2b8c8adaf4f59d610b4f3f410c9d3c254565c45c13466eba6211fb,False
C45678,1,bb784b2c0045a5119e90fba6b43d9464c0d102cf8fcaf4300bcafff2a00f56d8,1acbc6ad9de5fde58c6faa370d25575a69e6d5fa78a5333762e896801edd812a,1,4.1937355268746614,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C45678,1,9cf2e45fc33b659d278a0a639532ddb5e148d7765cd34c4e70097714ba56f80f,1acbc6ad9de5fde58c6faa370d25575a69e6d5fa78a5333762e896801edd812a,1,4.19265984557569,1,8,6b460ccfec10ba9e477dda71ee2ba634d374e3150103516f543a0d199f98d5b2,False
C45678,2,1b459da0b64e048bf72751e25add7708ed811e108869dbd3b1e2b768a716ce0c,fa7d22b6e67cda36232c747d31b81cb9bf2b2196082bcad61664926284f6811e,1,3.582559189759195,1,4,be67573bf7c2d98e2b86407017f2104ba2d8061258b270c459ebb9a6c662c73b,True
C45678,2,224fe7c7829eb6a1ae6c79e6d211fb530396fd746e57c48436dc127f57d732f8,750b7ff6a2dec2ac82fdd360d87d853113d2780817d9cb297298138c7c900cec,1,3.577821680344641,1,5,8790ea778ae896a5eec5183656bc5292847980bb7642b54db9b183547a9b44ba,True
C45678,2,7f39972c4e05c28ea1b69e58be3835180d268e4fadb1c16c26c2cf9090387228,f89ae84e5992f1c7e70fdf9b1cc166b943203d0b36f5dff1237f7baedd19d6a2,1,3.579068699851632,1,6,5bbed96390be612bc3f97ef51f547e8c0b763464a7ce38a664a2dcbaf2b9dc57,True
C45678,2,5f6e35d2bffceb447794d65cb0bf64e50a1e99cef57192e2b8bbcc4d92bcfe44,bb784b2c0045a5119e90fba6b43d9464c0d102cf8fcaf4300bcafff2a00f56d8,1,3.5807052748277783,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C45678,2,bcac214a9db2e1b2f2c5e1be0452eaa45b3455325dcd2cfb674ae38695e98cc0,9cf2e45fc33b659d278a0a639532ddb5e148d7765cd34c4e70097714ba56f80f,1,3.575738492421806,1,8,6b460ccfec10ba9e477dda71ee2ba634d374e3150103516f543a0d199f98d5b2,False
C45678,3,0ada458fda6cb8216b65a2c5ef14948badac9e1cc9679ad08390b29b866f4fbf,1b459da0b64e048bf72751e25add7708ed811e108869dbd3b1e2b768a716ce0c,1,3.6254346510395408,1,4,5b5dee070c74c6f0940d1890f671718f83dcba856f92197111c81c3725791674,True
C45678,3,062fa4b590377e1decf2781fe273e0e2c3eba9c16b11734f0180c32440a5063f,224fe7c7829eb6a1ae6c79e6d211fb530396fd746e57c48436dc127f57d732f8,1,3.6216893438249826,1,5,c7a9f8b2781ea174546f12f94bfe896741a3d1c5110caa0d98c05f1a35f56100,True
C45678,3,b5d67175ffe6e81081ce1a25cafd5f3e0c2e6c7120c364b55ac414bb32f27224,7f39972c4e05c28ea1b69e58be3835180d268e4fadb1c16c26c2cf9090387228,1,3.6229060301557183,1,6,5bbed96390be612bc3f97ef51f547e8c0b763464a7ce38a664a2dcbaf2b9dc57,False
C45678,3,fafb6469c63fcbb5233556619c56adb3faa2726cfd9a0aafc6c04a179113301e,5f6e35d2bffceb447794d65cb0bf64e50a1e99cef57192e2b8bbcc4d92bcfe44,1,3.618327814154327,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C45678,3,359c142c8bf2b7ae22e03cfd1334db6fd555c12011af4ace5f37483dfe7495e9,bcac214a9db2e1b2f2c5e1be0452eaa45b3455325dcd2cfb674ae38695e98cc0,1,3.618178484030068,1,8,6b460ccfec10ba9e477dda71ee2ba634d374e3150103516f543a0d199f98d5b2,False
C45678,4,e63345787b7767392ad1fa85531cdec80935765736dd30430475638a8399567b,0ada458fda6cb8216b65a2c5ef14948badac9e1cc9679ad08390b29b866f4fbf,1,3.644881760701537,1,4,f8e6ad18ef031b4239ca53ceaad82d32f4c8400aea2a265bb4e1f916d767d1ec,True
C45678,4,f84aeebb6bc494deed725fb8988589dbf98f50b669ab0da894b37dfa474e84ee,062fa4b590377e1decf2781fe273e0e2c3eba9c16b11734f0180c32440a5063f,1,3.64928235206753,1,5,fea5f5c2699fc6cb12ab190bb9e81f4825862bc3fbe0877399d2060db83437f4,True
C45678,4,1157b13b052da5f5ded20d5a27a0880dea8ca0ddad2457a79b9ff1c8eef2868a,b5d67175ffe6e81081ce1a25cafd5f3e0c2e6c7120c364b55ac414bb32f27224,1,3.6404050663113594,1,6,5bbed96390be612bc3f97ef51f547e8c0b763464a7ce38a664a2dcbaf2b9dc57,False
C45678,4,8fa45d06eccab8a2891ba25c0987f0f2e10b2771f633ed3fe22c0b85aec460e6,fafb6469c63fcbb5233556619c56adb3faa2726cfd9a0aafc6c04a179113301e,1,3.641763189807534,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C45678,4,40b2a64c01647b0a4e21e88a9eef27d8d10be73009cc5dbfbfff1c46bfa76fa8,359c142c8bf2b7ae22e03cfd1334db6fd555c12011af4ace5f37483dfe7495e9,1,3.643970685079694,1,8,6b460ccfec10ba9e477dda71ee2ba634d374e3150103516f543a0d199f98d5b2,False
C45678,5,85652ee2cef8a9271e5ba5db7f765c89c2af1137f92daed20ebbf78cc88ed34b,e63345787b7767392ad1fa85531cdec80935765736dd30430475638a8399567b,1,3.7119185756891966,1,4,8b084a2be98b66b16a6c66325b8dbf30597aa71df4a5050f3d337abba6233e10,True
C45678,5,87a55f2c687d34c4104ae4f8be2d9a19398c9d808def12e368d1e3d25b53417b,f84aeebb6bc494deed725fb8988589dbf98f50b669ab0da894b37dfa474e84ee,1,3.7065504640340805,1,5,bd1e08e0e6f8cfa9f378791456539cf73384aa15482cacbc69472ce5e6c53b40,True
C45678,5,54084867558ead26e5c3f7a7c44ae43558b23eb6e6af016a201eaa4dc606b458,1157b13b052da5f5ded20d5a27a0880dea8ca0ddad2457a79b9ff1c8eef2868a,1,3.7155088586732745,1,6,84d57c62db3903d6381aaa57cb84b7b25b771c42e63d7bd3a6f962ca1476bbc5,True
C45678,5,ff4651ca2b72cefab4df71743f27b728b8865cd126e3474091bb5eb4083d5a05,8fa45d06eccab8a2891ba25c0987f0f2e10b2771f633ed3fe22c0b85aec460e6,1,3.7111575435847044,1,7,4fffb5e77728ea2bc3cf6b5394a3c8e3ac363eca20096b7ce85985ef091dec42,False
C45678,5,6f8491e0ef8387249b30a8aabb5c3e478049e39c42e6aa4299f06373040d2c61,40b2a64c01647b0a4e21e88a9eef27d8d10be73009cc5dbfbfff1c46bfa76fa8,1,3.710459548048675,1,8,6b460ccfec10ba9e477dda71ee2ba634d374e3150103516f543a0d199f98d5b2,False
C45678,6,c9356c214bd02a9c4e389416ab6d33861097173466b03f59163a7f59641f3d1d,85652ee2cef8a9271e5ba5db7f765c89c2af1137f92daed20ebbf78cc88ed34b,1,3.7770770844072104,1,4,9bd09c1c4f8357fafbefd0f028756d7468616b369d8e0dbe410540bf55ab706e,True
C45678,6,e7f86ce1dbe251b2918a8e1923614a8c00b39a500a4918af459eda950a512545,87a55f2c687d34c4104ae4f8be2d9a19398c9d808def12e368d1e3d25b53417b,1,3.779932787641883,1,5,bd1e08e0e6f8cfa9f378791456539cf73384aa15482cacbc69472ce5e6c53b40,False
C45678,6,cb1510eaf98a6c7b484123a02024ae84b49c0d66a1474168c7a3979941266881,54084867558ead26e5c3f7a7c44ae43558b23eb6e6af016a201eaa4dc606b458,1,3.7827313039451838,1,6,84d57c62db3903d6381aaa57cb84b7b25b771c42e63d7bd3a6f962ca1476bbc5,False
