arm,batch,path,layer,targets,Adam,loss,clamp,solve,key,seconds,target_seconds,key_seconds,solve_seconds,input_state,output_state,evidence,evidence_sha,evidence_bytes
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/003-L8/receipt.json,8,100,2169,2269,2077,1,1,259.81401006504893,249.90200539678335,3.609119163826108,0.12004570756107569,a044142a1e7ada3c4402eddf592ca4105b5b778f3bfedbdf3cbc66a7335a8416,777d62be4350a9ddfadb7a7e9ee84b158000dfa2cfc56f1b09ea1614f88a5701,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/003-L8/native-evidence.pt,dbe16a16120876185b80b40df57c7618f74bb65b78ed590850647b597f6a38bb,17841173
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/004-L8/receipt.json,8,100,240,340,240,1,1,45.65074547287077,35.57072610873729,3.6114404443651438,0.12001853436231613,7e01b3b6238dc889ae396dee768554bbcc53e6230a59a0daf1c6921e9cc7a7eb,be92c654ffdef12b7379a1c0a3d6b5d3a5034bb4705523f2c78876a9c94760c5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/004-L8/native-evidence.pt,a7857d33a0b89c0caf0818af532956724163a4ca6481e490d415d6669e830350,17415317
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/005-L8/receipt.json,8,100,933,1033,918,1,1,120.25649795681238,110.63114998210222,3.614364767447114,0.12002186756581068,0e40d4179f37fc7b649bec2f9319ec07a1a2ecbb175074d658c54649a597944d,ec9c6e2f0f2a80fb94b2bf0a2ccf639d59a9fc8ceb807f064311688171bacede,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/005-L8/native-evidence.pt,5857d5376e53fe887749a48532c06f167d17b2eb6ece58e9416ac444f96204ee,17569237
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/006-L8/receipt.json,8,100,691,791,685,1,1,93.24078581761569,83.5353866647929,3.6060751220211387,0.12000786047428846,e60aea2b4caf9bc19a38c955c27c5774bd6420d14042c514b6b3f2f93a4df7cd,60ef725010099f3dad9fadece2d1d31f906fcf4999b64d7cebab36a3643d6c45,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/006-L8/native-evidence.pt,ddfec4673198c1c28f3fb95138c863f40f40f448a68c6de773f75fbe13796197,17515669
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/007-L8/receipt.json,8,100,408,508,408,1,1,61.84812966361642,52.28542174771428,3.6106323366984725,0.11988225765526295,216d601ab9b3e3edd57929a59b661fbf0399ce6a167d1656cde5a05f0a30529e,5a48ffb449c59c56414a44628ce6903feb9f2384804912111fe1bf37d225c1fd,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/007-L8/native-evidence.pt,576d6c2a88168a32a30bd7527753a43014e419fe34b6b3a8c80a5958a0b8a0cb,17452821
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/008-L8/receipt.json,8,100,360,460,360,1,1,57.81519248429686,47.827694891020656,3.6104903891682625,0.1199107700958848,f9a4cb0e216cbcdcfcacbc185ad162a85e0ad6ed136e31d8b066c9339ee7f874,788c7e693f2ea269af6dbf324450e004400b482441f36e5588e3005bd86a3ab4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/008-L8/native-evidence.pt,470199ef575a2fbe7210d03ed525a6fccd24e8093774f1049c8225f0a2aaf014,17442133
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/009-L8/receipt.json,8,100,408,508,408,1,1,62.450939156115055,52.437781629152596,3.6088232584297657,0.11990385223180056,df2ade5cce92a30a7f29a39c585c97583e1dd7841f848f3ebf0c198efa435dd1,c6881db06a940c0d6ffc420dc6869caab24b0857c1d823c91a76cd4d571529bf,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/009-L8/native-evidence.pt,b05e83a4b7a838a458290d6c5892502613b27cc880733ee29708b7010dde615b,17452821
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/010-L8/receipt.json,8,100,667,767,661,1,1,91.01548486296088,81.28259749338031,3.6110045108944178,0.11996643524616957,f74f5a10ce51faa30cc57cbcec2e252015a5ca00054eae84c4ee3bdc15f1f7bb,8f143a0bc7268e2ba81e5e0715302bdd7cec8ca6f068451e223deff2fabf48ed,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/010-L8/native-evidence.pt,c1abef2bcaf4ea66ded187c0cafe826167997f628f0af1e6adafddff4ea20491,17510293
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/011-L8/receipt.json,8,100,576,676,576,1,1,79.7640295708552,70.25665136985481,3.6053713308647275,0.12000536639243364,c60fc61574cfd8be74ab40c40c8a18f1c442f939abb81bb6fe3f2853c0bc0bb5,0013ebe6c11812470a4f9542a22f97c195418130e51286f73545f6071b46f8a5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/011-L8/native-evidence.pt,7c497281021ce27d8471cf70108ee8e3bdc1c77c5946876678412a7f2bd49c79,17490325
C48,2,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/012-L8/receipt.json,8,100,480,580,480,1,1,68.53813831973821,58.94443538505584,3.6103891553357244,0.11996288504451513,f4f736b9964124c07d5fe6bda60d8092fcd5e806b016a700d50dd9fea5333812,ebf4db5c3fecfbbc848969ff60ace584d0954e030521c5836b9003848d94db5a,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B002/episode/fits/012-L8/native-evidence.pt,a0d5b5ea6f5967f33a50fc340f67ba2a57da4db73458864defb7aa35d92a9759,17468885
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/000-L4/receipt.json,4,100,2376,2476,2376,1,1,286.88641162309796,276.80866306927055,3.666102295741439,0.11989991087466478,d2910ea26a0fc67050935b649a5a67487a1c7c80161e24715bcec32001d8bd42,c203003465c10a79f6262dfb50040f57c21830d77fc73f70ad76b3a8a6c5ca67,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/000-L4/native-evidence.pt,4c76f9850c9e6251aa245282da2b6595fa75d3f13b38567413a473993c08c483,17891925
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/001-L8/receipt.json,8,100,24,124,24,1,1,19.853962031193078,10.66062146704644,3.675615712068975,0.11974922101944685,c203003465c10a79f6262dfb50040f57c21830d77fc73f70ad76b3a8a6c5ca67,e1dd51a1c80199a45455fd7d7f94523a31b63fde18c6561370e525a08eca9aa8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/001-L8/native-evidence.pt,5109729f9ea6e5a2b97a59b11f089ec1e79b1bda4df3770994cb72a34b9c0cc3,17367125
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/002-L8/receipt.json,8,100,360,460,356,1,1,54.13795707374811,45.41846552770585,3.668998778797686,0.11996595282107592,9d1ffb102b562aa38b6ce730d77ed66f516563a123a434a6d992c9637f1a94a4,2134e11eb1990d31a8b869493cc3c0607967c18c43b405dcb42d8944fb9d8a1f,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/002-L8/native-evidence.pt,5e5ed1a06b4f6ffc1cc253920cae8abba1f9e95eb5c96ea457b2165faa61740e,17441941
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/003-L8/receipt.json,8,100,24,124,24,1,1,19.219792317599058,10.653243233449757,3.6743909856304526,0.11985948216170073,8ec4c2ed36978b63d87cf920855ab4c2ff4eb1f4f96b8c3c93b1883c299b45e6,e8f1fde3fb983b828db9a63ec21efa19ca91c27002b4d1a66117dc897314eb34,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/003-L8/native-evidence.pt,e20777e6da0fb1f60e7bc6e7f4f0553c1e661712a81934143a01beb41e3df506,17367125
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/004-L8/receipt.json,8,100,24,124,24,1,1,20.953346674330533,10.678672052919865,3.677385689690709,0.119725301861763,050af5acf67fc0d9d97e1e490654a3071c7ead01a0b4ffaf6f97fd74c4f3ba5d,5eae97b7e67eb187f0a43a57bb9c3a4116e2b8776f4ae8a29758ded4bae79375,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/004-L8/native-evidence.pt,be5cb7949dfb8e5caecec8b7221bee7d46bce0fa51163475e5c27d921628c20c,17367125
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/005-L8/receipt.json,8,100,24,124,24,1,1,19.710095301270485,10.669867351651192,3.6753348140046,0.11991394311189651,00161c25a78431c5b719a22d18183b82bc660b6a45005853c32b41bd35d14b74,2299510ebe8b1836789fd0fb645614fa7f35c01e83d96fc67fd43c0af324b8c0,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/005-L8/native-evidence.pt,ba8bac1ce36a935178dd26f7be225712026b6e1d3caacefbc2521bb69131aab1,17367125
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/006-L8/receipt.json,8,100,24,124,24,1,1,19.68137636780739,10.681066437624395,3.6826296588405967,0.1198696680366993,e2bc3fbfe56000709beec44916da6accd20ca540d63e843c916e822faf6aea07,1020f2189e4a05ad347ebad6f9244d874173b3574a54ca92d3082a790e3298e3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/006-L8/native-evidence.pt,653b4780c4d9fed0192f70e2f7c350dba6812051552ec5234f790d41bc9b1ae0,17367125
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/007-L8/receipt.json,8,100,168,268,168,1,1,34.375933720730245,24.982697892934084,3.6734699280932546,0.11999350693076849,bf4de5167901e685b0525f7f71b6107b4c4269fc955446d46a51fc32e4c61c3c,76a6a80accd8d803ee4aa8a464a3fd7d9ef1af82cf539f790564f923e2740c33,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/007-L8/native-evidence.pt,8ceb869dda30338d374527cc9d8f2b7cbd3e58e2b1731ad8df19723e48e8cc69,17399253
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/008-L8/receipt.json,8,100,96,196,96,1,1,27.008066713809967,17.47724768705666,3.670008464716375,0.12007973715662956,969e1433f86c283ce6361ef2a49f04aef864357a52bf02aab73137990a3ec427,d8300d247a6a1ef5c12ebcfcf38178f96040125989db26333802fe9f19ef2894,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/008-L8/native-evidence.pt,1bffd18bf3cd643945f916a67ce699787b66cf58668d7c212696d302ccf46308,17383189
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/009-L8/receipt.json,8,100,96,196,96,1,1,27.1135783335194,17.610237169079483,3.6811590371653438,0.11997769773006439,dab11093f6b3311ce44d4ee4b3d20d3f4172cf2cf6df490618b3f58f111737e3,308c14da2b176e9ce7c2fff7b10599b197806eb5d63dc087ee06ed85f5cfa58c,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/009-L8/native-evidence.pt,28e60ca600b1b764e703dda0b71aad3f3c519fcf0545217217f090774cc297ac,17383189
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/010-L8/receipt.json,8,100,96,196,96,1,1,27.525298653170466,17.66196849849075,3.6759109869599342,0.11995694693177938,6001a5026f99a0a6a34250240c4cbe9832f45787dc71d137e1f9210aba0e38be,75e7877a59bfad90c86b3543c9ec9d1c13b21e69cbe9708e098077fcbf07a27c,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/010-L8/native-evidence.pt,b9a0f3a6748ef82172ffc5be8d0a7dd5bb53b8ecb86c81baa8d419024f921937,17383189
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/011-L8/receipt.json,8,100,240,340,240,1,1,42.0122495489195,32.486085078679025,3.661742036230862,0.11998120881617069,7f5fc7a18845f66b1a5f21c1280a87c794ebd70a48962a1c33bd17cc70f3d8de,a9e84d25e883eca6a126957b47f9ef7c6e5e15d63c7afa6905106d0ef7c1eb90,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/011-L8/native-evidence.pt,b80118d3661cbcb8d2697364f946142068628e6708649721d8aa0334ffe85461,17415317
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/012-L8/receipt.json,8,100,96,196,96,1,1,26.938090017065406,17.526088355109096,3.664680547080934,0.12006997223943472,0fc74cc7eea9c10eb1489bcba395a2f6d679ee4c539408cf28d9f180d14a7fc1,a8ce873a3321319f495f4eac96582e11cb4ee202d4339167b751c76ae762a783,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/012-L8/native-evidence.pt,60c5d93c6191f410b00f8db56f9a2c0088aa936bcdb89c31b3aad261401b56d0,17383189
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/013-L8/receipt.json,8,100,72,172,72,1,1,24.339845984242857,15.252285491675138,3.662643834017217,0.11999469809234142,fd8d5f1938695645e977f091643181885df97b6f220776abb663431407f11dd2,e66b0e1c5d5681ba6861da5b4d14b48272f435b8fc2fd6b5ff8c7236c774d866,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/013-L8/native-evidence.pt,981fd71a2ae9aa189bf5fa3d0f483238f6182d49dfa2ea159bc3bb44cf15d2c3,17377877
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/014-L8/receipt.json,8,100,96,196,96,1,1,27.07939140405506,17.57365574873984,3.6647285614162683,0.1200362453237176,17c7f36a3a02dbb2bbddc8aa60c2cf77c54b943b6ed90c2c362fd420f928d1ed,b515574a7320f037851e5aa04c33e4ff236b3a3494c464dfcebb4e8f1d85bdd3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/014-L8/native-evidence.pt,f4662288ba65c07d7ca350a6517a34a4c05cac2ffb4e43c400b2a480dc4c36f4,17383189
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/015-L8/receipt.json,8,100,72,172,72,1,1,24.448133314028382,15.324160107411444,3.6666182801127434,0.11986668966710567,13b2e1361d6ad9e31d77bf400cc94b7a10ecb9dac53383cf1ac954dfa8b14d34,32b6941c189b7a377f31340d58c715ddff5541b8e40feb217b3fdfabf0059320,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/015-L8/native-evidence.pt,f616026e521abe10233cff9c88a69055850e530785ad0b5ba21fa056e0077c2b,17377877
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/016-L8/receipt.json,8,100,72,172,72,1,1,24.096905827522278,15.250827738083899,3.662191215902567,0.11988488677889109,7b9a6740a7e9882a11b8749639619e706cb07400222a660236dab0e770226819,de0c3ba27b48674ccfe1ff587d7ac0aaf8a651fba74d1dc8ee71c6ecdb7a56c3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/016-L8/native-evidence.pt,bf6fa83d013b0b879a82c394fe88e7e128b70a87ba84be218065f4172e55358d,17377877
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/017-L8/receipt.json,8,100,96,196,96,1,1,26.66621178854257,17.549441516399384,3.666589369997382,0.12000855430960655,a809e56a4e699609c40a0f14b1e9ebc8644bb72ffb00e3b81f91ebf1e7e038c0,3fa137a2c7938e187bd904db45d5bc9593ee863efc3e2c1697a2cbf4d57e4fcc,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/017-L8/native-evidence.pt,25392ae4f10145ed7afefabb39e471a63f6a7f18c6d64311df0dcccece4ec772,17383189
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/018-L8/receipt.json,8,100,72,172,72,1,1,25.629704128950834,15.173109010793269,3.6609374433755875,0.11997769866138697,7673c274f3a0e4b6c49eabf6522ab40721a98eb09060d3ac76a49a20cf478617,c6d9308fe1e014c4c8ccd3a2b103f04b103fdcdec37248f1e5d65e1b09941ddf,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/018-L8/native-evidence.pt,58173d17a0b2ebf1076cc623c58cba2de52e4f7fb0e7fd5b98ac240c1cfebd7d,17377877
C48,3,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/019-L8/receipt.json,8,100,72,172,72,1,1,25.419219561852515,15.155138490721583,3.6656324844807386,0.11996357329189777,3119f775025e405cf500e3c165299be9680168e0916c81eb475c53935f653bea,2b91724217ddd206f34a5da5f884946005315b266bc605764f321c53fcd03491,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B003/episode/fits/019-L8/native-evidence.pt,6d93e758871ef1008c39ec32e616bc5cfbb8c93bba7a39d958b091c73319cede,17377877
C48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/000-L4/receipt.json,4,100,2400,2500,2399,1,1,298.0085232919082,288.2997118746862,3.6864653872326016,0.12011977471411228,2290f909bdf4bc48db067f19d72336975a52f359fecbaf47759a25fb14d9eced,260f0f731330a9b8b00c774c4c7ff10c7d9d62c8e2ac5046032a92fda407f898,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/000-L4/native-evidence.pt,1e137e6a3b871596c5353622ca8069c22d5d6a0fb7eea90b58f6acc1e7028144,17897237
C48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/001-L8/receipt.json,8,100,24,124,21,1,1,19.57906313147396,10.109253510832787,3.676315783523023,0.11997015681117773,260f0f731330a9b8b00c774c4c7ff10c7d9d62c8e2ac5046032a92fda407f898,f61f938af2045dcc32575bb651eb17bd188a39f26b6bbad536244b4372c4c3cb,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/001-L8/native-evidence.pt,4a1a4339fe3ea13ecde0e3a7d02dd0b2fa6d2f5dc96a1106b60d20a89e624abe,17366997
C48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/002-L8/receipt.json,8,100,288,388,276,1,1,50.46014003548771,40.50582506135106,3.678278119303286,0.11994023155421019,9936806b789ea12ed85dde4c1c3c6cb8573fabf7b97af74087ed7237e9a59a17,31611b50ef684d35956f284d6d1813e11e85efb50fe105e9ab7858ef983c8db4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/002-L8/native-evidence.pt,a39dddbafcc96e1f1e8b7ae76df88f8d1c9ed90a0fe586bbcdba815404a0e78d,17425429
C48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/003-L8/receipt.json,8,100,48,148,48,1,1,27.575417895801365,13.140775818377733,3.6787115149199963,0.11999349761754274,4b87193a50ed715dd45a86a4d3aaf97e1e16bac5e9769ceedcaad97d5b39f36e,b822048ce28fbd428b43c0e7130b8a786a9c323a8559f0d5394cee93716edff5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/003-L8/native-evidence.pt,452c75e30b4021ba42bfd4b5b407b3ce022d5889880a62a93290c87c87326526,17372501
C48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/004-L8/receipt.json,8,100,96,196,92,1,1,28.251865532249212,18.584451981820166,3.684679299592972,0.12003327254205942,9c276bd59f88060f05295ffa930548479a23f44ec4606608ad17a1aa5eb7e4c8,c13cb63c0d354a7da9c9a990fc448e6641ee1a0ce813cbd791e91a8ed62866b8,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/004-L8/native-evidence.pt,6bf666b33e560b5cddb55b830ae581f786a8787acd42970e06d2674568a2cd3b,17382997
C48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/005-L8/receipt.json,8,100,120,220,118,1,1,33.954393913038075,20.80331903975457,3.682826199568808,0.11995672807097435,7c603b306298272dbb4c4bf19164675d5d30fcf250ce2504006f1dfbaba52d8a,511df1d2266af58b2483eb3bd718cca4862ce617500ca631f4a871fe89ea488f,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/005-L8/native-evidence.pt,31e1ff97714eb720fb98b803f32a49f1e7ce2356858f3c0fb4bd595ebf129ae7,17388437
C48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/006-L8/receipt.json,8,100,120,220,115,1,1,29.939483641646802,20.770074382424355,3.6821784023195505,0.1199982613325119,df2b07abbf56463186a1af6422bef16487f0b7a2154de1a5bb033bd8b9dc8d98,8ac2dae0a07e73f981523c2a4c2e8b48d5da0ca7968c4aeb269ab2a94bcf3b6d,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/006-L8/native-evidence.pt,cfc4f8820092029677529eb16ebf037fbbc9f098e711409f858a1174f528879b,17388309
C48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/007-L8/receipt.json,8,100,120,220,114,1,1,30.244720570743084,20.84236231073737,3.6796859949827194,0.11997292190790176,c1c76e86ac21e6fe37f94036f1ba1759ca18f69bb15c88e0a56448a644f2062c,c7610c134b894db554861d7670000be958d1ecc1b187593598a5292a943d0234,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/007-L8/native-evidence.pt,48953f64ad525ed4fcddae125fb756309c9add2b4d660c0856a3ddeb9ba162c2,17388245
C48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/008-L8/receipt.json,8,100,96,196,93,1,1,27.629567644558847,18.553579571656883,3.676828281953931,0.11994119733572006,0fa2f9507441f5cc5cf344635f1151b038462f44b3dab2a6948d7d2d2abb679f,c8599d270efb676363ec43a63758f6693e2c7ff6de3385953c865d836818d182,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/008-L8/native-evidence.pt,7b9007203d43a31525fc95d8a59963d86b64a9b7d7f99faf334abb8f4033245c,17383061
C48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/009-L8/receipt.json,8,100,120,220,115,1,1,35.08500090520829,20.84967922139913,3.677313373424113,0.12005800474435091,183205c482e10bb91551ca92a93091c650583a83c7e5ad94bf5fc2a585f6f1e4,2830c70790bb6461b57b4424cacb6f71a898ba243259c5a78edd5f4b40f8d5d9,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/009-L8/native-evidence.pt,d448ff5eb8e759e0a6febe6b64bde4e5e1c4b8de5b6145f10bfe9de3b98fe67f,17388309
C48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/010-L8/receipt.json,8,100,120,220,115,1,1,31.793844716623425,20.797609544359148,3.972098272293806,0.12002271506935358,1e3072052c0859dd9b215042f684ecc84bf1b10ffd1a5981ebd82e1c99600474,7b4c81a23f97102de060df6c5e451f3100067b3e67689dc5e640eb68216fdb04,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/010-L8/native-evidence.pt,e5c2a74081fd202329fbd7561f0fc375879ce3aa8affce0bf2667b050cd00bbd,17388309
C48,4,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/011-L8/receipt.json,8,100,120,220,114,1,1,35.413351831026375,20.794611643999815,3.6796525036916137,0.11990293674170971,07db4dfadae6e786ec4a923a7ba109afe88c6520d1783f1b45553c2da3afc0ea,c1a3fe18fe8dfb1aaadef46e4d52ce76caee52819c44819379e484411f65cfbc,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C48/attempt-v1/output/B004/episode/fits/011-L8/native-evidence.pt,a50297c0f76433044bf7c30e70f2632ef70e439fc079cb11b34f49646cd0a7e8,17388245
