arm,batch,layer,fit,name,shape,dtype,sha256,finite
C45678,2,5,019-L5,target,"(4096, 100)",torch.float32,23ff9d3270beed5b8783575a4df55725d765a7674b23904ba0f6873afb16a3ec,True
C45678,2,5,019-L5,anchors,"(4096, 100)",torch.float32,2bd12bae6690fdc83981cbc6be1e07ec61b6d24ee1c7e8e3a4f1966e223fe63d,True
C45678,2,5,019-L5,radii,"(100,)",torch.float32,d222a2fc21ed32ccfdb807cabbd968ad63c1bcdc6ea2a69391dfbe467695f4df,True
C45678,2,6,020-L6,target,"(4096, 100)",torch.float32,656b4bebeed9dd480504134c0bc2de90df8332609b603207f35a199fc8841ef1,True
C45678,2,6,020-L6,anchors,"(4096, 100)",torch.float32,656b4bebeed9dd480504134c0bc2de90df8332609b603207f35a199fc8841ef1,True
C45678,2,6,020-L6,radii,"(100,)",torch.float32,67bb1de53c30dfdffb0d755b31f2820e8f77ce70d56d9e61596d1c1098289979,True
C45678,2,7,021-L7,target,"(4096, 100)",torch.float32,11d656e56636144e45ac0874b1cd3e8e57e85fc30395ddbbeb65a5870f4c865e,True
C45678,2,7,021-L7,anchors,"(4096, 100)",torch.float32,11d656e56636144e45ac0874b1cd3e8e57e85fc30395ddbbeb65a5870f4c865e,True
C45678,2,7,021-L7,radii,"(100,)",torch.float32,ecc22623a5cf184f7b1f6a575dbcd318f81a2104b756296b9e63f67fcbe8115e,True
C45678,2,8,022-L8,target,"(4096, 100)",torch.float32,d6a0f502616a9af3c0d1b36e734f5d5783072927bd02c66a350cc77a924c7214,True
C45678,2,8,022-L8,anchors,"(4096, 100)",torch.float32,d6a0f502616a9af3c0d1b36e734f5d5783072927bd02c66a350cc77a924c7214,True
C45678,2,8,022-L8,radii,"(100,)",torch.float32,9f25bd3aa27b59dfff82ac7e54dc5da3ed0288a42b456fcb2e0d86aa8d76b744,True
C45678,2,6,023-L6,target,"(4096, 100)",torch.float32,a9a200dd92ea00b127bcd59885d497b2b75210ae962b0b1ac95bfceaf999ed06,True
C45678,2,6,023-L6,anchors,"(4096, 100)",torch.float32,ce49490b32a2194b42818c6644ff07b0e0796e732263e95ccbe57ac3ae48a2e1,True
C45678,2,6,023-L6,radii,"(100,)",torch.float32,4e580190e8467f084318a3cd54967aadd7a79cf3fd4d41e7d3a5e081df96aa47,True
C45678,2,7,024-L7,target,"(4096, 100)",torch.float32,643269228b88b5fbc078a1dedfa58cd943db9c33bc9d5bee9c688a7b66cbf87c,True
C45678,2,7,024-L7,anchors,"(4096, 100)",torch.float32,643269228b88b5fbc078a1dedfa58cd943db9c33bc9d5bee9c688a7b66cbf87c,True
C45678,2,7,024-L7,radii,"(100,)",torch.float32,9b41290d62690326e6ab7b9e45ce35152d86b5847befec092d319e23f930d08a,True
C45678,2,8,025-L8,target,"(4096, 100)",torch.float32,1e2c26f114bfd93a33c66867e451a9673cacba621f7cd0a31060ca6f9909da3c,True
C45678,2,8,025-L8,anchors,"(4096, 100)",torch.float32,1e2c26f114bfd93a33c66867e451a9673cacba621f7cd0a31060ca6f9909da3c,True
C45678,2,8,025-L8,radii,"(100,)",torch.float32,2c8369760efcb19cbb0d676221516dcdd262991dee07ec655141643328f65257,True
C45678,2,5,026-L5,target,"(4096, 100)",torch.float32,9bb83a84e18a622e1b26f260af5a2b49e9f9f4128e4dcf79fc0b54cd3a4db0f7,True
C45678,2,5,026-L5,anchors,"(4096, 100)",torch.float32,ce513798f8f9ecdf39e878b0fa07062e22a8eb30b4036da899067c9b5bda28fa,True
C45678,2,5,026-L5,radii,"(100,)",torch.float32,c39839ba5f5303d86602c062879c6681f26b41d7033b2134bc7eeec528742359,True
C45678,2,6,027-L6,target,"(4096, 100)",torch.float32,83b702dffbbf50c0d5f1be5be6f6583eef6b4a76df05d7427c7166a88e32771a,True
C45678,2,6,027-L6,anchors,"(4096, 100)",torch.float32,83b702dffbbf50c0d5f1be5be6f6583eef6b4a76df05d7427c7166a88e32771a,True
C45678,2,6,027-L6,radii,"(100,)",torch.float32,354ff0a75c0bb7f4caa9fb1b8dc4b70b03b10b589d0036e04ee06b4ab5a55b83,True
C45678,2,7,028-L7,target,"(4096, 100)",torch.float32,0a2ad011b1b5bb573877c13426ae62ff656963516a0302dd476e5d3120dd3101,True
C45678,2,7,028-L7,anchors,"(4096, 100)",torch.float32,0a2ad011b1b5bb573877c13426ae62ff656963516a0302dd476e5d3120dd3101,True
C45678,2,7,028-L7,radii,"(100,)",torch.float32,883f788487b9e4cf23a523b858dc8cfe1dd4e5abca411d4d29ebf58fb5455730,True
C45678,2,8,029-L8,target,"(4096, 100)",torch.float32,ed3bfa3e7739166213064a1793713b7befef4087d697151401675c9af4daa72a,True
C45678,2,8,029-L8,anchors,"(4096, 100)",torch.float32,ed3bfa3e7739166213064a1793713b7befef4087d697151401675c9af4daa72a,True
C45678,2,8,029-L8,radii,"(100,)",torch.float32,3223b63f738341f39e1a85eead1944e64fb66e6d89c1371db996f032f78a9aeb,True
C45678,2,5,030-L5,target,"(4096, 100)",torch.float32,47f0f395ae25c5553544cd2f9ec4e4855ae7b1de63aefbaae65ec829efd5c0f9,True
C45678,2,5,030-L5,anchors,"(4096, 100)",torch.float32,4e1c3c8d35609a56de9a42eb61cbc7cc7d73be920231bd290d1569ed805136e2,True
C45678,2,5,030-L5,radii,"(100,)",torch.float32,ded4114ee3af39fd65ad4e5ed35ecfdb449439c3183ef9c22a0434273407bb12,True
C45678,2,6,031-L6,target,"(4096, 100)",torch.float32,36497433cae29208220db5b09f7a4521cda2a305ecc73e84a01cb27bf7494851,True
C45678,2,6,031-L6,anchors,"(4096, 100)",torch.float32,320258d0ce9cffa7f30b670f585f45d72e68f593d6c0bcada2472808bfb81d7f,True
C45678,2,6,031-L6,radii,"(100,)",torch.float32,9d3dd4e36a95804af4c6aabb974a65c29ce3c1643faedae6768d9694502f1d35,True
C45678,2,7,032-L7,target,"(4096, 100)",torch.float32,cbd1393963b0697af96d36e348d34908723669ce763a68bc6d6da2aa5ee841e5,True
C45678,2,7,032-L7,anchors,"(4096, 100)",torch.float32,cbd1393963b0697af96d36e348d34908723669ce763a68bc6d6da2aa5ee841e5,True
C45678,2,7,032-L7,radii,"(100,)",torch.float32,bf5491a79856eec76be8cb7034338195420e03a41d71736cdeddb12ac71f362f,True
C45678,2,6,033-L6,target,"(4096, 100)",torch.float32,fa78e5ab1ef31124db5eab3628a159fa8ea43b6707e6a87c0ee33054f15988ef,True
C45678,2,6,033-L6,anchors,"(4096, 100)",torch.float32,e9d3d80e68eab3bdee8fada7f5da9ecf8d41d99ab2935852604d1c1fba19650e,True
C45678,2,6,033-L6,radii,"(100,)",torch.float32,bc388c3bc7254f75eb8d01e2fbef1f4974743315e36046d9a8561ea874a89d90,True
C45678,3,4,000-L4,target,"(4096, 100)",torch.float32,3825986caac7d3adaf34ae6baa3b53c471e55cd6d46e3f17b8b76b49e1c1e6ca,True
C45678,3,4,000-L4,anchors,"(4096, 100)",torch.float32,46b74ef445bcc2f3b79f4a5911a684456a515159822c4ddc5d9197a51cdd859c,True
C45678,3,4,000-L4,radii,"(100,)",torch.float32,9316ac33126b6fdde05b2cf291550059b657c36e02c7fdd82691a131a34fa7a4,True
C45678,3,5,001-L5,target,"(4096, 100)",torch.float32,e68dc837db8f8e8f477d6698239a26e31a7d459422431bfc5f40c3807dfb5262,True
C45678,3,5,001-L5,anchors,"(4096, 100)",torch.float32,b4e0e9c454b757999d99e08fe1caf6c2a749d5f1b07987a384c54e2ce98ebad5,True
C45678,3,5,001-L5,radii,"(100,)",torch.float32,7e1653c09d64c5aabba721668637680dbec003dbfabdd3fa96056d18836b2963,True
C45678,3,6,002-L6,target,"(4096, 100)",torch.float32,578c73b2eacb86ecbd77201f0c82f97bff1b3be8ab3078f2323a37840bcc4540,True
C45678,3,6,002-L6,anchors,"(4096, 100)",torch.float32,578c73b2eacb86ecbd77201f0c82f97bff1b3be8ab3078f2323a37840bcc4540,True
C45678,3,6,002-L6,radii,"(100,)",torch.float32,398b4a5c7d9e14bcd20e6188f613285a571ce4f6cd164073c725fbe829263eb1,True
C45678,3,7,003-L7,target,"(4096, 100)",torch.float32,11aa69c552fa9ddc1c241aa5dbaac6e157d578addfb203322f6435054b0e2cf8,True
C45678,3,7,003-L7,anchors,"(4096, 100)",torch.float32,11aa69c552fa9ddc1c241aa5dbaac6e157d578addfb203322f6435054b0e2cf8,True
C45678,3,7,003-L7,radii,"(100,)",torch.float32,30c6a7b4b27aecd556e43b2ebba06bed7a982ef200adfad144d0de764e5cd042,True
C45678,3,8,004-L8,target,"(4096, 100)",torch.float32,9d06bd556954da67b6d944b029dc2d2e0d9feb42643fe82e0d2d1e42f36b84b0,True
C45678,3,8,004-L8,anchors,"(4096, 100)",torch.float32,9d06bd556954da67b6d944b029dc2d2e0d9feb42643fe82e0d2d1e42f36b84b0,True
C45678,3,8,004-L8,radii,"(100,)",torch.float32,7c96f5b40f78cbcedc5dc7d87dfaa8326ea4d6cdb7cb742f27cc35c22582cc8a,True
C45678,3,5,005-L5,target,"(4096, 100)",torch.float32,48155249c48ad0b652b5b21911ea23e7d71a8c6089101dc015825bb0e68f9508,True
C45678,3,5,005-L5,anchors,"(4096, 100)",torch.float32,b2d76b02a952b3de949053c611489f29726fd346991de916417c577a0459315e,True
C45678,3,5,005-L5,radii,"(100,)",torch.float32,6c61d1866977d2c95a1902fa09fda5e2ec5404b11d76d43c7822e57fde8527b7,True
C45678,3,6,006-L6,target,"(4096, 100)",torch.float32,191a704ef2f6267a5fcb7f7deba167a1ba0553fab978a5e0dbef15eb5cadf3ce,True
C45678,3,6,006-L6,anchors,"(4096, 100)",torch.float32,191a704ef2f6267a5fcb7f7deba167a1ba0553fab978a5e0dbef15eb5cadf3ce,True
C45678,3,6,006-L6,radii,"(100,)",torch.float32,88682a6297d78641069731aad85b2ab4f743ade702ec2bf7725517195d7f33df,True
C45678,3,7,007-L7,target,"(4096, 100)",torch.float32,563fc88e4fe3d95bfee7ecbf39a80036e66af2a4e4bd5fc0675380b857069e12,True
C45678,3,7,007-L7,anchors,"(4096, 100)",torch.float32,563fc88e4fe3d95bfee7ecbf39a80036e66af2a4e4bd5fc0675380b857069e12,True
C45678,3,7,007-L7,radii,"(100,)",torch.float32,340ffbffac73161a3c8324f8442c1e5e5d55b9f7fe8b211952098cfb8780385c,True
C45678,3,8,008-L8,target,"(4096, 100)",torch.float32,c63f23c06193e2d280c6a52e03652138700bc3ce7e8efd05093ea3d3ea9c8de3,True
C45678,3,8,008-L8,anchors,"(4096, 100)",torch.float32,c63f23c06193e2d280c6a52e03652138700bc3ce7e8efd05093ea3d3ea9c8de3,True
C45678,3,8,008-L8,radii,"(100,)",torch.float32,5217468f3fec07dcc0f359a2e6f3e79a304d132e00686285969a88011b7a6719,True
C45678,3,6,009-L6,target,"(4096, 100)",torch.float32,90d24bfd654fac1135e060f9aff2d708cfb64385d900bcede80a53fb5d5ede09,True
C45678,3,6,009-L6,anchors,"(4096, 100)",torch.float32,90d24bfd654fac1135e060f9aff2d708cfb64385d900bcede80a53fb5d5ede09,True
C45678,3,6,009-L6,radii,"(100,)",torch.float32,767c9e4644abe63aaf2f7a52cc83bda3eb7553469190cd51c0f8328f6cf9a166,True
C45678,3,7,010-L7,target,"(4096, 100)",torch.float32,0a99dcc804a970c70dd677c06c74754bb4a558cab12ad316577aa93291037703,True
C45678,3,7,010-L7,anchors,"(4096, 100)",torch.float32,0a99dcc804a970c70dd677c06c74754bb4a558cab12ad316577aa93291037703,True
C45678,3,7,010-L7,radii,"(100,)",torch.float32,6216a4b54e7faab5a804b29f3872a0e7ef9a895848338628c82f0106eb0d2c46,True
C45678,3,8,011-L8,target,"(4096, 100)",torch.float32,cf23b33cb7a641ce2a3d2d5b49172dd189c8ede25b1026fe271e5cd0e31bb2e6,True
C45678,3,8,011-L8,anchors,"(4096, 100)",torch.float32,cf23b33cb7a641ce2a3d2d5b49172dd189c8ede25b1026fe271e5cd0e31bb2e6,True
C45678,3,8,011-L8,radii,"(100,)",torch.float32,3d385cba10fd00a0cc1e3cda40485c0f995b7f181ff2114cc4ae3a60999051ba,True
C45678,3,7,012-L7,target,"(4096, 100)",torch.float32,cbe9fc1b147edb37ebcded91bfd6831ad3eb0958b12c87eacfb241a6b51ee566,True
C45678,3,7,012-L7,anchors,"(4096, 100)",torch.float32,cbe9fc1b147edb37ebcded91bfd6831ad3eb0958b12c87eacfb241a6b51ee566,True
C45678,3,7,012-L7,radii,"(100,)",torch.float32,427bb81763abf4842c1931cd2556a2e9dc7b73489f216bf14ce82cab54bfe26f,True
C45678,3,8,013-L8,target,"(4096, 100)",torch.float32,6f6bb811d964fc321a1b72831e24639e27604964c18ab53f906edc644640efe4,True
C45678,3,8,013-L8,anchors,"(4096, 100)",torch.float32,6f6bb811d964fc321a1b72831e24639e27604964c18ab53f906edc644640efe4,True
C45678,3,8,013-L8,radii,"(100,)",torch.float32,220a312b9ac6b27cd2839b1f57032ea8c9931b0a97a5f1960c25a871b2205b19,True
C45678,3,8,014-L8,target,"(4096, 100)",torch.float32,82f698ea68216ef32bb720cbdbe5ccaf52760c6ed1199413251dbbb848702335,True
C45678,3,8,014-L8,anchors,"(4096, 100)",torch.float32,82f698ea68216ef32bb720cbdbe5ccaf52760c6ed1199413251dbbb848702335,True
C45678,3,8,014-L8,radii,"(100,)",torch.float32,4751d2072bbe5ffa8d7d9b4694a46bed69ced817a7eb97aae0dd32d35ab71f6e,True
C45678,3,5,015-L5,target,"(4096, 100)",torch.float32,2f1e7f1e6d24108f89c9e23b4c434cb4b7eef79b99b57077e6ed707f18c66ede,True
C45678,3,5,015-L5,anchors,"(4096, 100)",torch.float32,f29afd6ae0561c123c64ac64d59f6a36159b0306517d8c249fbd141784c640b5,True
C45678,3,5,015-L5,radii,"(100,)",torch.float32,a2fde9465478824fea62251191697880f2df6cacdb7cd2b7e0633b86c8f4238f,True
C45678,3,6,016-L6,target,"(4096, 100)",torch.float32,6754b50a9e3a087cc6f2512fe67f451eab8e6c10c3b9be2b46836f3f4fca1acb,True
C45678,3,6,016-L6,anchors,"(4096, 100)",torch.float32,6754b50a9e3a087cc6f2512fe67f451eab8e6c10c3b9be2b46836f3f4fca1acb,True
C45678,3,6,016-L6,radii,"(100,)",torch.float32,14f3f06670afa5ce271c7d955db8e7fe86cfd579870d0830c0a30a47aacb8f66,True
C45678,3,7,017-L7,target,"(4096, 100)",torch.float32,6ea93cbee612cab56f8ed0b69329a41c5713d64e1c69ddbdf9209b5f3d670b6f,True
C45678,3,7,017-L7,anchors,"(4096, 100)",torch.float32,6ea93cbee612cab56f8ed0b69329a41c5713d64e1c69ddbdf9209b5f3d670b6f,True
C45678,3,7,017-L7,radii,"(100,)",torch.float32,76d19d39c583665518283e916a2b3428c1bc0f52615a300a5f4de7eee03eff12,True
C45678,3,8,018-L8,target,"(4096, 100)",torch.float32,e298b48ba6c144c600f7b1e56ba4efd7801603c8cb696f857cf1978a99311688,True
C45678,3,8,018-L8,anchors,"(4096, 100)",torch.float32,e298b48ba6c144c600f7b1e56ba4efd7801603c8cb696f857cf1978a99311688,True
C45678,3,8,018-L8,radii,"(100,)",torch.float32,f824f52665a929687733af51cee9e9a0a213c671295387913e64b895e71ea07b,True
C45678,3,5,019-L5,target,"(4096, 100)",torch.float32,6e8d030a04273ff1606b53540399befb77620d7401d94731b7e699f70e417b0c,True
C45678,3,5,019-L5,anchors,"(4096, 100)",torch.float32,6fdfe2f9698e3fe6d7ebc0d8dd5b5a076f5607d6b2656e7ba7c35fd59e9f740b,True
C45678,3,5,019-L5,radii,"(100,)",torch.float32,7915ac5d08f3d4ce2d9052fdca46a45a723de7e279c69a428ff24969a3d3f912,True
C45678,3,6,020-L6,target,"(4096, 100)",torch.float32,12afcd52ee42880d7b978ce483a0915242d5e898697dcf31fa4f36971d7b52af,True
C45678,3,6,020-L6,anchors,"(4096, 100)",torch.float32,12afcd52ee42880d7b978ce483a0915242d5e898697dcf31fa4f36971d7b52af,True
C45678,3,6,020-L6,radii,"(100,)",torch.float32,4336644264c453a730777014d72a696755cc6e98776018fc01210df9e9f57c97,True
C45678,3,7,021-L7,target,"(4096, 100)",torch.float32,18cf609a0ba3ca3d2a176a2238dbbd2b8ee409cc9bca55f105665c5b6988d29f,True
C45678,3,7,021-L7,anchors,"(4096, 100)",torch.float32,18cf609a0ba3ca3d2a176a2238dbbd2b8ee409cc9bca55f105665c5b6988d29f,True
C45678,3,7,021-L7,radii,"(100,)",torch.float32,875eebbda66f6630376bbfa4a4a0e968710fdc24ebaf72e45097ae47e5b1d9f5,True
C45678,3,8,022-L8,target,"(4096, 100)",torch.float32,96edf34c3f76adeabb18e4b15ac21cbdd9c36e18ea04801ddeea810dfaff0370,True
C45678,3,8,022-L8,anchors,"(4096, 100)",torch.float32,96edf34c3f76adeabb18e4b15ac21cbdd9c36e18ea04801ddeea810dfaff0370,True
C45678,3,8,022-L8,radii,"(100,)",torch.float32,5d7d3e318a45aed660025eb250465a22f6f45ab512faee98594dbff6e0dbd374,True
C45678,3,5,023-L5,target,"(4096, 100)",torch.float32,20a96492d0923d73e59dba6acc1bd8e4cf442ff4ea3ff3ff6793678329728a5a,True
C45678,3,5,023-L5,anchors,"(4096, 100)",torch.float32,21660f9b227334ccc4f1c81225100e6245fa8408b910d0499a596f178142f8a4,True
C45678,3,5,023-L5,radii,"(100,)",torch.float32,bd2031e9e6fb256222a089e3a4714f65ac8453194e7ddccb795ca703223705ba,True
C45678,3,6,024-L6,target,"(4096, 100)",torch.float32,8be98dc068f75be451161111e16b5ef1fa0758606e5174798277cf002a1d808b,True
C45678,3,6,024-L6,anchors,"(4096, 100)",torch.float32,8be98dc068f75be451161111e16b5ef1fa0758606e5174798277cf002a1d808b,True
C45678,3,6,024-L6,radii,"(100,)",torch.float32,a36e1c4fd48beb7d2f47f584b39c7d33eb17eee5b81d3d08638c4f9a9c8b19dd,True
C45678,3,7,025-L7,target,"(4096, 100)",torch.float32,43e78edb75ebe3e8da08eb78f64caab82eb78f07223498d775170e10e01e6043,True
C45678,3,7,025-L7,anchors,"(4096, 100)",torch.float32,43e78edb75ebe3e8da08eb78f64caab82eb78f07223498d775170e10e01e6043,True
C45678,3,7,025-L7,radii,"(100,)",torch.float32,b595a8e460b63d9400c88448e972cf007b2acebb55660ed6cff23305af204400,True
C45678,3,8,026-L8,target,"(4096, 100)",torch.float32,ebaae69154f49e4c76295b2222082467ebd124e1657203bc7ac5bdb4fda02fd6,True
C45678,3,8,026-L8,anchors,"(4096, 100)",torch.float32,ebaae69154f49e4c76295b2222082467ebd124e1657203bc7ac5bdb4fda02fd6,True
C45678,3,8,026-L8,radii,"(100,)",torch.float32,274650b0aa67f02bbf56807a5536a8f05e25158fa42c411094bdacf3518364d9,True
C45678,3,5,027-L5,target,"(4096, 100)",torch.float32,7c9624b63b1967130667ea3c1591f29a6e11f108f624c4302568de8a44e6133c,True
C45678,3,5,027-L5,anchors,"(4096, 100)",torch.float32,ae8ede2e41fa6223a3446e62965228cc7947c6ae759582f1eefc48cb5260de2c,True
C45678,3,5,027-L5,radii,"(100,)",torch.float32,f0a2b2c8d15e861d54d16fe8513a5a52c777ba14c77c8f0077b6429d77be6e8b,True
C45678,3,6,028-L6,target,"(4096, 100)",torch.float32,889212f2712dd323b4946a0109fbd460c6766c39d95a4fb5e7add39e6248a442,True
C45678,3,6,028-L6,anchors,"(4096, 100)",torch.float32,889212f2712dd323b4946a0109fbd460c6766c39d95a4fb5e7add39e6248a442,True
C45678,3,6,028-L6,radii,"(100,)",torch.float32,d888248eab8e4a1b09a000662ab4195e60c7b651287a783f401457644e966852,True
C45678,3,7,029-L7,target,"(4096, 100)",torch.float32,94500333f36fe4c38f115358208fd29eded2199e746d78052737fe2095aba053,True
C45678,3,7,029-L7,anchors,"(4096, 100)",torch.float32,94500333f36fe4c38f115358208fd29eded2199e746d78052737fe2095aba053,True
C45678,3,7,029-L7,radii,"(100,)",torch.float32,811e21dd806cdf293e6d8f632028934ef905ad583d2d0b3090936388815aeef8,True
C45678,3,8,030-L8,target,"(4096, 100)",torch.float32,5cdad175c17a386da26a0b39d0f6005e97fd791b98a4ebc08b15ecb60fb4b251,True
C45678,3,8,030-L8,anchors,"(4096, 100)",torch.float32,5cdad175c17a386da26a0b39d0f6005e97fd791b98a4ebc08b15ecb60fb4b251,True
C45678,3,8,030-L8,radii,"(100,)",torch.float32,5a3274b04cf248cc0e8e5cfd55966902c6b48bdb4d40b44e6de3e7c0cff4f4a9,True
C45678,3,5,031-L5,target,"(4096, 100)",torch.float32,a76c5fff555571ad0f38f6e5b1ce6b3ebe89bf1f4843657ce2fb03b2816cdfc5,True
C45678,3,5,031-L5,anchors,"(4096, 100)",torch.float32,2cd306bd3fbc301526d0144e20e9387d6e62f0d5637f97d704c47bb18b261392,True
C45678,3,5,031-L5,radii,"(100,)",torch.float32,b74badf92276bdd11d1a55f23df6f4ebfb08cdcd44dd84a97dec5993c6dc4065,True
C45678,3,6,032-L6,target,"(4096, 100)",torch.float32,de50c9f93e93ee0f991c4c5a1af3c5ee4eca032f6f7cfc08eb35b5d947496c9a,True
C45678,3,6,032-L6,anchors,"(4096, 100)",torch.float32,de50c9f93e93ee0f991c4c5a1af3c5ee4eca032f6f7cfc08eb35b5d947496c9a,True
C45678,3,6,032-L6,radii,"(100,)",torch.float32,a85b8b744548c1ce6195f20ab10b5b2036a0b0a00fa3b46259a5bed37fa5f237,True
C45678,4,4,000-L4,target,"(4096, 100)",torch.float32,a3c7c1bc53b2d5b4f89adf8a4bf6066c30a1a46f3616958b0cc7edc5b6918f20,True
C45678,4,4,000-L4,anchors,"(4096, 100)",torch.float32,ec0e0af8541887bfe3c9cc1b7f0c9d53b86bd3df4e420f91f44886921d2896d7,True
C45678,4,4,000-L4,radii,"(100,)",torch.float32,c4b95b784d1b24315e1e99b4df20400942c217d168241df7d3da37334c2e7426,True
C45678,4,5,001-L5,target,"(4096, 100)",torch.float32,7eb429d4da5226f758dd6613ed5085963bca68aff45d99b9f28becdcf1065a32,True
C45678,4,5,001-L5,anchors,"(4096, 100)",torch.float32,2feefa5b5d97a2252657146c86f09c32287e9414c681a4e3febadd11d46a29cc,True
C45678,4,5,001-L5,radii,"(100,)",torch.float32,c448a56e16f0da868b67dfb4ced41b9a03e2d8b47b48a1f6aeeac5a576f1a404,True
C45678,4,6,002-L6,target,"(4096, 100)",torch.float32,cf806a718e01f890c249d85ddd210525fc3644d248f63ee8da3650b361c40fd7,True
C45678,4,6,002-L6,anchors,"(4096, 100)",torch.float32,cf806a718e01f890c249d85ddd210525fc3644d248f63ee8da3650b361c40fd7,True
C45678,4,6,002-L6,radii,"(100,)",torch.float32,8e9e183e094b0197f91f1d3d3caba54b41075757f988de7e6ff850325de2cdbe,True
C45678,4,7,003-L7,target,"(4096, 100)",torch.float32,f16edd1bb0f87d1087b2d480378d0b66aa97ad17ffff6033e6105e3bfb1d1409,True
C45678,4,7,003-L7,anchors,"(4096, 100)",torch.float32,f16edd1bb0f87d1087b2d480378d0b66aa97ad17ffff6033e6105e3bfb1d1409,True
C45678,4,7,003-L7,radii,"(100,)",torch.float32,1adeeb5ed1cd5665992349d17aaecc9a99c96ca070aad97078c059202753abdc,True
C45678,4,8,004-L8,target,"(4096, 100)",torch.float32,a2239f3191e57b98b37459f3f207dadd4f02785e83dd78537daa2d187eb8f2f0,True
C45678,4,8,004-L8,anchors,"(4096, 100)",torch.float32,a2239f3191e57b98b37459f3f207dadd4f02785e83dd78537daa2d187eb8f2f0,True
C45678,4,8,004-L8,radii,"(100,)",torch.float32,27573a32aeeb92eaa1250cdcd303a6ebbe0220a474cb7b947cd66135b08c45f0,True
C45678,4,5,005-L5,target,"(4096, 100)",torch.float32,4d866899a102cab62cd1ffa181f45fbf727e48819a7656e91c372c020b9a5f08,True
C45678,4,5,005-L5,anchors,"(4096, 100)",torch.float32,16d5778d5b3095113d26e2f1db22dad52d3512268f14f0fd0b309171aa623e33,True
C45678,4,5,005-L5,radii,"(100,)",torch.float32,4dbee0fedd7d80f122ecdb29ebe0b716519ecb1346f146801b341433b989ee38,True
C45678,4,6,006-L6,target,"(4096, 100)",torch.float32,fee39178562028efafafe323d9ad69087a987b2499bb1d4d51b22b6929f0db34,True
C45678,4,6,006-L6,anchors,"(4096, 100)",torch.float32,fee39178562028efafafe323d9ad69087a987b2499bb1d4d51b22b6929f0db34,True
C45678,4,6,006-L6,radii,"(100,)",torch.float32,7d35dff58bd87579e6bbe74ca48b479799bbbaaff6985e4cd38017df500de752,True
C45678,4,7,007-L7,target,"(4096, 100)",torch.float32,54a592993fac3ac20ede5541e48044fd1fe84f33c0f82f3677827c9b965550e2,True
C45678,4,7,007-L7,anchors,"(4096, 100)",torch.float32,54a592993fac3ac20ede5541e48044fd1fe84f33c0f82f3677827c9b965550e2,True
C45678,4,7,007-L7,radii,"(100,)",torch.float32,2df4fa6bae586a6da6935de3e45f352385e8a96a65bd26b4dcfca127df9e75f4,True
C45678,4,8,008-L8,target,"(4096, 100)",torch.float32,f9217cfaefb0afe5d3644a1a84254f1bc7f23aaf130bb2f1d5aee94f5101187e,True
C45678,4,8,008-L8,anchors,"(4096, 100)",torch.float32,f9217cfaefb0afe5d3644a1a84254f1bc7f23aaf130bb2f1d5aee94f5101187e,True
C45678,4,8,008-L8,radii,"(100,)",torch.float32,1d04aa05d44b1e6ab7ac9c4d7f177f589aa2d5962531f1b160471d5060616e9b,True
C45678,4,6,009-L6,target,"(4096, 100)",torch.float32,b1d83058f61652602302a0238625d90dcff3db25f456260ed82a8fe06485f96d,True
C45678,4,6,009-L6,anchors,"(4096, 100)",torch.float32,b1d83058f61652602302a0238625d90dcff3db25f456260ed82a8fe06485f96d,True
C45678,4,6,009-L6,radii,"(100,)",torch.float32,fe41fba4cfd287ba6da67e35de2ddf9a51be063f4c63bfefb0b35a9dc23d58c8,True
C45678,4,7,010-L7,target,"(4096, 100)",torch.float32,a638c4b2024ed7ec43e13d70f2b15eb32b71fa2a333e43e95bc427832add22c3,True
C45678,4,7,010-L7,anchors,"(4096, 100)",torch.float32,a638c4b2024ed7ec43e13d70f2b15eb32b71fa2a333e43e95bc427832add22c3,True
C45678,4,7,010-L7,radii,"(100,)",torch.float32,f2c82446142a1fc082bf6d3c608da1540d171778cc7d803e221bdd2de64a85e7,True
C45678,4,8,011-L8,target,"(4096, 100)",torch.float32,b7cc32266a5d7c967d45dab6ad00a3d2dce223cf856d13817b64fb1236058484,True
C45678,4,8,011-L8,anchors,"(4096, 100)",torch.float32,b7cc32266a5d7c967d45dab6ad00a3d2dce223cf856d13817b64fb1236058484,True
C45678,4,8,011-L8,radii,"(100,)",torch.float32,07ff07a3b1857b36cafd86d289423968ab4f2e2e0ebbccc8f159deafc5f15553,True
C45678,4,7,012-L7,target,"(4096, 100)",torch.float32,3e9b20e74349728ff989c35e1e2ddd71b72183a106b07ceb2e64aa5d9ca36b35,True
C45678,4,7,012-L7,anchors,"(4096, 100)",torch.float32,3e9b20e74349728ff989c35e1e2ddd71b72183a106b07ceb2e64aa5d9ca36b35,True
C45678,4,7,012-L7,radii,"(100,)",torch.float32,3f97622e0574797e2da2912923bcb61758b19985a36b223800fc6c9e59f69294,True
C45678,4,8,013-L8,target,"(4096, 100)",torch.float32,6df01ae0765e1ab603340a0cf99633b57f2350e789c4cae3767aaab289dc5ea1,True
C45678,4,8,013-L8,anchors,"(4096, 100)",torch.float32,6df01ae0765e1ab603340a0cf99633b57f2350e789c4cae3767aaab289dc5ea1,True
C45678,4,8,013-L8,radii,"(100,)",torch.float32,014b91cb84c5011b035930af82f61fffc3a2781c92f6cf7ad287e0219eca7dcc,True
