arm,view,batch,population,metric,n,count,percent,strict_count,strict_percent,token_correct,token_count,ties,new_nll_mean,new_nll_p00,new_nll_p50,new_nll_p95,new_nll_p99,new_nll_p100,true_nll_mean,true_nll_p00,true_nll_p50,true_nll_p95,true_nll_p99,true_nll_p100,desired_margin_mean,desired_margin_p00,desired_margin_p50,desired_margin_p95,desired_margin_p99,desired_margin_p100,two_P_n,two_P_strict
F48,AT_WRITE,10,CURRENT100,RS,100,100,100.0,100,100.0,101,101,0,0.007995562005853572,4.8636207793606445e-05,0.0032485340489074588,0.027628120034933083,0.04116913199424766,0.08466020971536636,13.177043209075928,4.168083667755127,12.537061214447021,22.386855030059813,24.511638679504397,24.728227615356445,13.169047647070075,4.14141265116632,12.531321638030931,22.3860233971267,24.509657681005777,24.727927491418086,,
F48,ENTRY,10,CURRENT100,PS,200,25,12.5,0,0.0,2,202,0,9.262017887234688,1.3453530073165894,9.117027759552002,15.41958327293396,17.883762893676757,18.49813461303711,4.689129373274045,0.0020592452492564917,3.913390636444092,10.800146150588988,12.95412259101867,14.219087600708008,-4.572888513960643,-18.496075367787853,-4.464945077896118,2.260044670104978,4.128402218818664,7.66055154800415,100,0
F48,AT_WRITE,10,CURRENT100,PS,200,196,98.0,127,63.5,129,202,0,1.5368174022604943,0.0011263700434938073,0.4284777343273163,6.127088737487788,9.063064422607416,9.689764022827148,9.649285638332367,1.7150392532348633,9.446980953216553,16.80872869491577,19.33871707916259,20.624845504760742,8.112468236071873,-4.6911187171936035,7.94403238222003,16.2920774991624,19.31012098477221,20.618642890360206,100,44
F48,ENTRY,10,CURRENT100,NS,1000,861,86.1,211,21.1,211,1000,0,10.05807668682933,0.10642269253730774,9.929773330688477,16.685133647918697,19.86432147979736,21.50941276550293,4.992013265244197,0.00269906735047698,4.433565616607666,12.061157464981072,14.98225746154785,22.729890823364258,5.066063421585131,-11.70157214999199,5.1357777919620275,12.799930587410927,16.199495883565394,19.8406765460968,,
F48,AT_WRITE,10,CURRENT100,NS,1000,833,83.3,197,19.7,197,1000,0,9.771699371807276,0.10936512053012848,9.75342082977295,16.499330043792718,19.482311401367184,21.465349197387695,5.093572422437836,0.003125071059912443,4.440081596374512,12.322910118103026,14.969879169464111,22.694963455200195,4.6781269493694415,-11.724252089858055,4.87520170211792,12.461240193247786,15.988406109008938,19.86210094206035,,
F48,W10_ALL1000,0,ALL,RS,1000,1000,100.0,998,99.8,1013,1015,0,0.03418291980115009,8.821448318485636e-06,0.0030244700610637665,0.0292031083256006,0.09082363843917841,13.805705070495605,13.738587224960327,2.078953742980957,13.317170143127441,21.663088321685787,25.165678291320795,29.072124481201172,13.704404305159176,1.278476595878601,13.29899678835136,21.66252267386007,25.160363315902355,29.07167647386086,,
F48,W10_FIRST500,0,ALL,RS,500,500,100.0,499,99.8,506,507,0,0.040087607371799096,2.1457441107486375e-05,0.0030214980943128467,0.031040178798138834,0.14220211341977088,13.805705070495605,13.809106219291687,2.078953742980957,13.342784404754639,21.92698535919189,25.793306255340575,29.072124481201172,13.769018611919888,1.278476595878601,13.324891481286613,21.923951649491205,25.79310303135724,29.07167647386086,,
F48,W10_LAST500,0,ALL,RS,500,500,100.0,499,99.8,507,508,0,0.02827823223050109,8.821448318485636e-06,0.0030244700610637665,0.027122904639691112,0.06652067936956882,10.470361709594727,13.668068230628966,3.762938976287842,13.237432956695557,21.49164800643921,24.511638679504394,26.893779754638672,13.639789998398467,3.729677226394415,13.210608099034289,21.490477438244852,24.509657681005773,26.893663651528186,,
F48,W5_FIRST500,0,ALL,RS,500,500,100.0,500,100.0,507,507,0,0.007312547995141358,2.1576648578047752e-05,0.002937587327323854,0.02950438605621456,0.05848508019000288,0.09786321967840195,13.781001643180847,3.626081943511963,13.349087715148926,21.416931724548327,25.77284469604492,29.72882080078125,13.773689095185706,3.5352325215935707,13.347551522485446,21.416109197758473,25.772651011641283,29.72848099283874,,
F48,POOLED_ATWRITE,0,ALL,RS,1000,1000,100.0,1000,100.0,1015,1015,0,0.007214702121677874,8.4638240878121e-06,0.00305245874915272,0.02751094326376915,0.061557049900293336,0.18622295558452606,13.724944682598114,3.7281007766723633,13.299500465393066,21.549372005462647,25.17874563217163,30.1627197265625,13.717729980476436,3.685804307460785,13.288674741866998,21.54772130069905,25.171515522685947,30.16249385046831,,
F48,POOLED_ENTRY,0,ALL,RS,1000,92,9.2,8,0.8,21,1015,0,10.476364703961707,0.0004204819560982287,10.330852508544922,16.920518016815183,19.74278829574585,21.87885093688965,4.543969289644912,0.0002798642381094396,4.073147535324097,11.077871704101563,14.292106428146361,18.677688598632812,-5.932395414316794,-21.3685880099074,-6.074527978897095,1.4355415344238263,4.408641912937163,18.677268116676714,,
F48,W10,0,ACTIVE,RS,999,999,100.0,998,99.89989989989989,1013,1014,0,0.020397612342997484,8.821448318485636e-06,0.0030204886570572853,0.027675510942935792,0.08741189971566193,10.470361709594727,13.734106966921756,2.078953742980957,13.31612491607666,21.668919563293446,25.170576629638663,29.072124481201172,13.713709354578757,1.278476595878601,13.307327154827362,21.66823662466485,25.165314189753836,29.07167647386086,,
F48,W10,0,SUPERSEDED,RS,1,1,100.0,0,0.0,0,1,0,13.805705070495605,13.805705070495605,13.805705070495605,13.805705070495605,13.805705070495605,13.805705070495605,18.214365005493164,18.214365005493164,18.214365005493164,18.214365005493164,18.214365005493164,18.214365005493164,4.408659934997559,4.408659934997559,4.408659934997559,4.408659934997559,4.408659934997559,4.408659934997559,,
F48,W10_COHORT,1,ALL,RS,100,100,100.0,99,99.0,100,101,0,0.1448379650075367,7.414542778860778e-05,0.0032061730744317174,0.029542716126888968,0.19547530461109758,13.805705070495605,14.217085032463073,6.0193891525268555,13.503437995910645,22.502595996856687,28.1660092163086,29.072124481201172,14.072247067455537,4.408659934997559,13.329254380660132,22.49926800493704,28.16589215423323,29.07167647386086,,
F48,W10_COHORT,2,ALL,RS,100,100,100.0,100,100.0,102,102,0,0.019074062918662094,6.48477507638745e-05,0.003462742082774639,0.045011361874639964,0.1842540870606931,0.800477147102356,13.265111231803894,2.078953742980957,12.54874849319458,22.05752639770508,25.048970851898197,25.884689331054688,13.246037168885232,1.278476595878601,12.542062360444106,22.056839094310998,25.048446620722174,25.88458121407166,,
F48,W10_COHORT,3,ALL,RS,100,100,100.0,100,100.0,102,102,0,0.02292429230927155,2.1457441107486375e-05,0.00205781776458025,0.04172928519546977,0.15465352535248458,1.423170804977417,13.851041917800904,4.323777198791504,13.780081748962402,22.938707733154295,25.974987430572515,26.887441635131836,13.828117625491632,4.286713555455208,13.775393449119292,22.93844987478005,25.974715695654726,26.88742017769073,,
F48,W10_COHORT,4,ALL,RS,100,100,100.0,100,100.0,101,101,0,0.0048127575879334476,0.00010334911348763853,0.0020037469221279025,0.014483229164034123,0.04851482532918453,0.048891838639974594,14.229457125663757,6.668649673461914,13.814180850982666,21.160223770141595,24.027881755828858,24.288288116455078,14.224644368075824,6.66395373782143,13.812826119275996,21.158320945984446,24.02741714930191,24.284941557329148,,
F48,W10_COHORT,5,ALL,RS,100,100,100.0,100,100.0,101,101,0,0.008788959035591688,4.2437604861333966e-05,0.003766938578337431,0.021992570254951705,0.09759427867829841,0.17878077924251556,13.482835788726806,4.7612457275390625,13.289609909057617,20.189217281341552,21.556561470031742,22.10576629638672,13.474046829691215,4.736337769776583,13.278196997474879,20.187599800547467,21.55271770573338,22.10434573504608,,
F48,W10_COHORT,6,ALL,RS,100,100,100.0,100,100.0,104,104,0,0.006103118496830575,8.749579137656838e-05,0.003043723525479436,0.02405093461275099,0.040115056373179116,0.07038220763206482,14.005464191436767,3.762938976287842,13.529563426971436,21.409927654266358,22.725660324096694,25.16077995300293,13.999361072939937,3.729677226394415,13.525335679587442,21.408523306323332,22.723771884612518,25.155412442050874,,
F48,W10_COHORT,7,ALL,RS,100,100,100.0,100,100.0,101,101,0,0.00925087338895537,0.00013958434283267707,0.002875536447390914,0.020374578703194847,0.06951077252626521,0.2680112421512604,13.344144978523254,4.599770545959473,12.925387382507324,20.573473358154295,22.657220153808595,22.657907485961914,13.3348941051343,4.582149390131235,12.921590615675086,20.569706221184607,22.649496184099988,22.657734051492298,,
F48,W10_COHORT,8,ALL,RS,100,100,100.0,99,99.0,101,102,0,0.1114232800831087,3.9457496313843876e-05,0.003374702064320445,0.02562183197587728,0.17054923929279403,10.470361709594727,13.832106323242188,6.506234645843506,13.226313591003418,21.097346115112302,23.418583068847674,26.893779754638672,13.72068304315908,6.498333990573883,13.151718913868535,21.09480788238579,23.415033125872597,26.893663651528186,,
F48,W10_COHORT,9,ALL,RS,100,100,100.0,100,100.0,100,100,0,0.006618327177757237,8.821448318485636e-06,0.0026440098881721497,0.03134493669494986,0.04985450319945815,0.05613239109516144,13.9815824508667,3.8122167587280273,13.623183250427246,22.963063430786132,25.734162921905522,26.748130798339844,13.974964123688942,3.7790087461471558,13.620705769222695,22.959078360786222,25.73400090219308,26.74796606466407,,
F48,W10_COHORT,10,ALL,RS,100,100,100.0,100,100.0,101,101,0,0.007995562005853572,4.8636207793606445e-05,0.0032485340489074588,0.027628120034933083,0.04116913199424766,0.08466020971536636,13.177043209075928,4.168083667755127,12.537061214447021,22.386855030059813,24.511638679504397,24.728227615356445,13.169047647070075,4.14141265116632,12.531321638030931,22.3860233971267,24.509657681005777,24.727927491418086,,
F48,W10_ALL1000,0,ALL,PS,2000,1909,95.45,1280,64.0,1309,2030,0,1.7161024605408857,6.663577369181439e-05,0.4284777343273163,7.3449037075042725,10.823511695861816,16.288799285888672,9.726291351985186,0.11401379853487015,9.526868343353271,16.808728694915768,20.624910411834716,24.883399963378906,8.010188891444301,-10.644185364246368,7.776561320293695,16.26837176438421,20.149943460540378,24.876095809508115,1000,457
F48,W10_FIRST500,0,ALL,PS,1000,940,94.0,631,63.1,645,1014,0,1.7790055611666684,6.663577369181439e-05,0.4499012678861618,7.803764748573302,10.864169397354125,13.254902839660645,9.705398330196738,0.12948571145534515,9.489500999450684,17.618680000305172,21.532090167999264,24.883399963378906,7.92639276903007,-10.644185364246368,7.74603364802897,16.756624657043716,21.344362001245898,24.876095809508115,500,228
F48,W10_LAST500,0,ALL,PS,1000,969,96.9,649,64.9,664,1016,0,1.653199359915103,7.509902934543788e-05,0.405131071805954,6.89619071483612,9.689898023605346,16.288799285888672,9.747184373773635,0.11401379853487015,9.535654544830322,16.478530216217038,19.39156337738037,22.009489059448242,8.093985013858532,-6.986222267150879,7.793791018426418,16.06874846378341,19.35913546262076,22.007742500514723,500,229
F48,W5_FIRST500,0,ALL,PS,1000,939,93.9,625,62.5,639,1014,0,1.8308849536113265,3.635817120084539e-05,0.502061739563942,7.849661254882806,11.004753036499023,13.841294288635254,9.651783241175115,0.06262779980897903,9.408161640167236,17.58901147842407,21.30110054016113,23.4029541015625,7.8208982875637885,-10.472120642662048,7.80991131067276,16.382545120641588,20.969515359234357,23.39176040980965,500,225
F48,POOLED_ATWRITE,0,ALL,PS,2000,1907,95.35,1271,63.55,1300,2030,0,1.7702960791183542,4.053033626405522e-05,0.4635279029607773,7.451296401023865,11.016160507202148,15.946451187133789,9.68919020043686,0.07528931647539139,9.496484756469727,16.80626001358032,20.255077781677247,23.544795989990234,7.918894121318506,-10.423428058624268,7.738065958023071,16.128707659011706,20.18820751452353,23.534171831794083,1000,450
F48,POOLED_ENTRY,0,ALL,PS,2000,248,12.4,12,0.6,39,2030,0,9.726345709204674,0.2787243723869324,9.694483757019043,15.415255260467529,17.88201042175293,21.603721618652344,4.6667736597128675,0.0020592452492564917,4.273066520690918,10.968165445327758,13.34436689376831,18.12643814086914,-5.059572049491806,-21.562840040773153,-4.957704067230225,2.0235500574111933,5.0001602077484115,8.97711443901062,1000,0
F48,W10,0,ACTIVE,PS,1998,1908,95.49549549549549,1280,64.06406406406407,1309,2028,0,1.7089420354536893,6.663577369181439e-05,0.427078515291214,7.286213088035583,10.823966789245604,16.288799285888672,9.727306147069633,0.11401379853487015,9.526868343353271,16.81435060501098,20.625040225982666,24.883399963378906,8.018364111615945,-10.644185364246368,7.785372339189053,16.269297625310717,20.151917112946972,24.876095809508115,999,457
F48,W10,0,SUPERSEDED,PS,2,1,50.0,0,0.0,0,2,0,8.869367122650146,8.043481826782227,8.869367122650146,9.612663888931275,9.678734712600708,9.695252418518066,8.71251106262207,6.667047500610352,8.71251106262207,10.553428268432617,10.717065353393554,10.757974624633789,-0.15685606002807617,-1.376434326171875,-0.15685606002807617,0.9407643795013426,1.0383306407928468,1.0627222061157227,1,0
F48,W10_COHORT,1,ALL,PS,200,189,94.5,129,64.5,131,202,0,1.622181513857504,0.0007796823629178107,0.4634798467159271,6.585984921455376,10.85074928283691,11.323549270629883,9.753746791779996,0.5567509531974792,9.598942279815674,16.347132587432856,20.152193202972395,23.692873001098633,8.13156527792249,-7.451797008514404,8.266377925872803,16.2074459483847,20.119459812957775,23.692093318735715,100,46
F48,W10_COHORT,2,ALL,PS,200,185,92.5,119,59.5,123,204,0,2.0165287001919934,0.0017269235104322433,0.47947052121162415,7.972529363632198,10.96949501037597,13.254902839660645,9.119355900883674,0.49873948097229004,8.631955623626709,17.11942358016967,19.373416271209702,21.787099838256836,7.1028272006916815,-9.835429430007935,6.993323445320129,15.615262678638098,19.06338790382724,21.781033120583743,100,42
F48,W10_COHORT,3,ALL,PS,200,187,93.5,118,59.0,122,204,0,1.9167941208916819,6.663577369181439e-05,0.6536570191383362,7.621617102622981,9.869414472579953,11.601410865783691,9.87632034085691,0.12948571145534515,9.704642295837402,18.37560243606567,22.09960031509398,23.590648651123047,7.959526219965228,-4.4257878214120865,7.423058174550533,18.06145990788936,21.498843120061775,23.589863846777007,100,41
F48,W10_COHORT,4,ALL,PS,200,190,95.0,143,71.5,145,202,0,1.5486321712628706,0.00034481301554478705,0.2117209956049919,8.013221502304077,10.870351800918579,11.564706802368164,10.376953943669797,0.2279612421989441,10.194148540496826,19.485731983184813,22.556625728607177,24.883399963378906,8.828321772406925,-10.644185364246368,8.422955334186554,18.988075616210693,22.545311425281685,24.876095809508115,100,55
F48,W10_COHORT,5,ALL,PS,200,189,94.5,122,61.0,124,202,0,1.790891299629293,0.0001864259538706392,0.6192663311958313,7.828839993476865,10.319559516906734,11.487889289855957,9.400614673793315,0.8519125580787659,9.119325160980225,16.33395948410034,18.49061429977416,20.631336212158203,7.609723374164023,-7.938669204711914,7.667579293251038,16.13831887332053,17.27422828411681,20.627335099503398,100,44
F48,W10_COHORT,6,ALL,PS,200,194,97.0,118,59.0,125,208,0,1.8406038470886414,0.0014826982514932752,0.5747569501399994,6.908519148826597,9.450861272811887,11.808008193969727,9.964432814717293,1.097023606300354,10.060043334960938,16.37935333251953,19.36538444519043,20.152223587036133,8.12382896762865,-2.280019760131836,7.973845871165395,14.708095561154185,18.737659311396996,20.148956634337083,100,40
F48,W10_COHORT,7,ALL,PS,200,192,96.0,133,66.5,135,202,0,1.7203116274204513,0.0001720042055239901,0.3747362494468689,7.186848115921019,8.92352939605712,13.328060150146484,9.386310626901686,0.11401379853487015,8.989848613739014,15.889097690582272,18.86903829574585,20.065025329589844,7.665998999481235,-5.426870219409466,7.342854663729668,15.470682675757413,18.868812549767753,20.055702410638332,100,51
F48,W10_COHORT,8,ALL,PS,200,192,96.0,133,66.5,137,204,0,1.7569971970794722,0.0005511910421773791,0.414731428027153,7.051708269119257,13.013914709091177,16.288799285888672,9.523314076960087,0.4781755805015564,9.350457668304443,15.28563356399536,17.27932790756225,18.146272659301758,7.766316879880614,-6.986222267150879,7.432210823055357,14.978675922314865,16.53769842601846,18.137125493958592,100,47
F48,W10_COHORT,9,ALL,PS,200,195,97.5,138,69.0,138,200,0,1.4112667257264548,7.509902934543788e-05,0.21079829335212708,6.246080517768852,8.879299354553218,12.928014755249023,10.21257871195674,0.3938722312450409,9.955114364624023,18.02046184539795,20.283595390319817,22.009489059448242,8.801311986230285,-2.3190975189208984,8.311776205897331,18.00972296237014,20.264843430885804,22.007742500514723,100,47
F48,W10_COHORT,10,ALL,PS,200,196,98.0,127,63.5,129,202,0,1.5368174022604943,0.0011263700434938073,0.4284777343273163,6.127088737487788,9.063064422607416,9.689764022827148,9.649285638332367,1.7150392532348633,9.446980953216553,16.80872869491577,19.33871707916259,20.624845504760742,8.112468236071873,-4.6911187171936035,7.94403238222003,16.2920774991624,19.31012098477221,20.618642890360206,100,44
F48,W10_ALL1000,0,ALL,NS,10000,8324,83.24,1972,19.72,2082,10110,0,9.736775764819994,0.0004817279113922268,9.703821182250977,16.064991855621336,18.79479181289673,27.581546783447266,5.175986754918605,0.00035851728171110153,4.58621072769165,12.240137290954578,15.039061012268075,23.720996856689453,4.56078900990139,-20.220112779643387,4.581022500991821,12.407860749401141,15.868053547143939,20.39920547604561,,
F48,W10_FIRST500,0,ALL,NS,5000,4141,82.82,923,18.46,993,5070,0,9.779339617081062,0.0004817279113922268,9.73606252670288,16.20283880233765,19.058665199279787,27.581546783447266,5.284807503193885,0.00035851728171110153,4.789561033248901,12.30862021446228,15.683493366241464,23.720996856689453,4.494532113887177,-19.129694982082583,4.500315308570862,12.373721150029452,15.722541580796252,19.201382517814636,,
F48,W10_LAST500,0,ALL,NS,5000,4183,83.66,1049,20.98,1089,5040,0,9.694211912558925,0.0018242637161165476,9.674469947814941,15.914813899993904,18.603211307525637,26.7045841217041,5.067166006643325,0.003125071059912443,4.405832529067993,12.137292146682743,14.93513047218323,23.387771606445312,4.627045905915601,-20.220112779643387,4.696996331214905,12.435777775570752,15.98824204742909,20.39920547604561,,
F48,W5_FIRST500,0,ALL,NS,5000,4281,85.62,940,18.8,1010,5070,0,10.219805801047583,0.000902007392141968,10.131011009216309,16.644439125061037,19.82567378997803,27.48892593383789,5.1569788353071315,0.0005292683490552008,4.694377422332764,11.907071924209598,14.71215231895447,23.685710906982422,5.062826965740451,-18.710073639580514,5.0351574420928955,12.653456898033625,16.034505550861365,20.175176579505205,,
F48,POOLED_ATWRITE,0,ALL,NS,10000,8529,85.29,2018,20.18,2128,10110,0,10.149221721559465,0.0006162413046695292,10.069339275360107,16.508634471893306,19.48044424057007,27.62657356262207,5.117848813839688,0.0007615765207447112,4.577812433242798,12.043857002258301,14.965247688293458,23.480195999145508,5.031372907719779,-20.135870136786252,5.061772912740707,12.825211048126219,16.171077849222346,20.250443294644356,,
F48,POOLED_ENTRY,0,ALL,NS,10000,8697,86.97,2077,20.77,2186,10110,0,10.477375616964371,0.0008079125545918941,10.365198135375977,16.733055686950678,19.71256935119629,26.960311889648438,5.07834002482504,0.0006337541271932423,4.550670385360718,11.982078599929809,14.875467805862433,23.262556076049805,5.399035592139332,-18.8562820837833,5.422388076782227,13.196877126395698,16.448922458961608,20.51468249410391,,
F48,W10,0,ACTIVE,NS,9990,8317,83.25325325325325,1972,19.73973973973974,2082,10100,0,9.738560181525033,0.0004817279113922268,9.705991268157959,16.065286540985106,18.79486448287964,27.581546783447266,5.174994574868077,0.00035851728171110153,4.582346677780151,12.234645938873289,15.04316600799563,23.720996856689453,4.563565606656957,-20.220112779643387,4.590965032577515,12.414871382527043,15.869230059385307,20.39920547604561,,
F48,W10,0,SUPERSEDED,NS,10,7,70.0,0,0.0,0,10,0,7.954143476486206,2.316073417663574,7.634393692016602,12.836592197418213,12.909764575958253,12.928057670593262,6.167174625396728,2.7166309356689453,4.746811151504517,13.349692249298096,13.4844114112854,13.518091201782227,1.7869688510894775,-2.1480932235717773,2.6426620483398438,3.6661427974700924,3.7476809215545654,3.7680654525756836,,
F48,W10_COHORT,1,ALL,NS,1000,849,84.9,164,16.4,194,1030,0,10.427450723657385,0.010465385392308235,10.44902229309082,16.677565097808834,19.513049392700193,24.039508819580078,5.457247997485509,0.0008474572678096592,5.121453762054443,12.091575813293456,13.892196435928344,18.118236541748047,4.970202726171876,-10.613186120986938,4.838658452033997,13.142772257328028,16.118872260600323,19.201382517814636,,
F48,W10_COHORT,2,ALL,NS,1000,839,83.9,193,19.3,203,1010,0,9.953907303697429,0.0008954567601904273,9.871304035186768,16.007357025146483,17.58820623397827,21.98614501953125,5.030306222023326,0.0007540719816461205,4.398669719696045,12.43576145172119,15.90387294769287,20.369108200073242,4.923601081674104,-19.129694982082583,5.334819853305817,12.707025861740112,15.88136950585991,18.788868598639965,,
F48,W10_COHORT,3,ALL,NS,1000,839,83.9,165,16.5,195,1030,0,9.605744243924272,0.0012865131720900536,9.579574584960938,16.102886867523193,18.924089164733886,25.237279891967773,5.309691545265727,0.00035851728171110153,4.793715715408325,11.915975904464721,14.838123159408568,18.982709884643555,4.2960526986585466,-18.311553704319522,4.3220055103302,11.644868332147594,14.0939707450103,18.412324209115468,,
F48,W10_COHORT,4,ALL,NS,1000,789,78.9,178,17.8,178,1000,0,9.475946312991116,0.0004817279113922268,9.518246173858643,16.191878223419184,20.729458999633785,27.581546783447266,5.61352174624498,0.0027898934204131365,5.30824089050293,12.443947839736936,15.788248348236083,23.720996856689453,3.8624245667461365,-19.099572059320053,3.696605682373047,12.230718803405757,16.182242571413514,18.454535484313965,,
F48,W10_COHORT,5,ALL,NS,1000,825,82.5,223,22.3,223,1000,0,9.433649501135108,0.006741517689079046,9.252689361572266,15.956411123275755,19.095543403625488,20.812448501586914,5.013270004949882,0.0014352031284943223,4.237869501113892,12.595511531829834,16.12063386917114,21.892623901367188,4.420379496185226,-12.713317877147347,4.572950482368469,11.930122494697569,14.672319701910018,18.625844717025757,,
F48,W10_COHORT,6,ALL,NS,1000,795,79.5,150,15.0,170,1020,0,9.926114218462258,0.031215567141771317,10.013205528259277,15.67133731842041,17.160809364318848,19.193801879882812,5.656505303946323,0.003259585704654455,5.180068016052246,12.392994976043699,14.649767217636107,18.118236541748047,4.269608914515935,-14.900268383324146,4.276491045951843,12.306183783337472,15.061537891402837,17.06652061175555,,
F48,W10_COHORT,7,ALL,NS,1000,855,85.5,254,25.4,264,1010,0,9.648410740584135,0.04047674313187599,9.616405963897705,16.046061038970947,18.574787292480465,24.83324432373047,4.656050141245126,0.003401567228138447,3.9447619915008545,11.803712224960327,15.039061012268066,23.387771606445312,4.992360599339008,-11.856368143111467,4.991478502750397,12.512949313619172,15.913012492358682,20.39920547604561,,
F48,W10_COHORT,8,ALL,NS,1000,851,85.1,218,21.8,218,1000,0,9.614670170332305,0.003584034275263548,9.435683250427246,16.01949300765991,18.484036769866943,21.923892974853516,4.998933560518548,0.005670651327818632,4.268980026245117,11.946945095062254,13.942255344390869,18.341136932373047,4.615736609813757,-12.713323599193245,4.384437561035156,12.57426538709551,15.71523812174797,18.202812433242798,,
F48,W10_COHORT,9,ALL,NS,1000,849,84.9,230,23.0,240,1010,0,9.510165061608655,0.0018242637161165476,9.49448537826538,15.809111070632934,18.67390184402466,26.7045841217041,4.930768605068792,0.004028302151709795,4.17368483543396,11.852419662475587,15.654163856506347,22.667551040649414,4.579396456539864,-20.220112779643387,4.823104381561279,12.113312184810631,16.565173705816267,19.50432875007391,,
F48,W10_COHORT,10,ALL,NS,1000,833,83.3,197,19.7,197,1000,0,9.771699371807276,0.10936512053012848,9.75342082977295,16.499330043792718,19.482311401367184,21.465349197387695,5.093572422437836,0.003125071059912443,4.440081596374512,12.322910118103026,14.969879169464111,22.694963455200195,4.6781269493694415,-11.724252089858055,4.87520170211792,12.461240193247786,15.988406109008938,19.86210094206035,,
G48,ENTRY,1,CURRENT100,RS,100,5,5.0,0,0.0,0,101,0,11.743398172855377,2.6649434566497803,11.794809341430664,17.85722961425781,20.54955348968506,21.15650177001953,4.899285252303816,0.0032719431910663843,4.411774158477783,12.17257852554321,14.300750102996831,15.272205352783203,-6.844112920551561,-19.781265690922737,-6.767649173736572,-0.6172097682952927,3.8515192222595243,4.406447410583496,,
G48,AT_WRITE,1,CURRENT100,RS,100,100,100.0,100,100.0,101,101,0,0.0014505088787700516,6.8662193370983e-05,0.0008624052279628813,0.004103520512580871,0.006732942759990713,0.010831019841134548,15.203706488609313,4.724857807159424,15.342006206512451,21.524964427948,25.840298042297373,27.617387771606445,15.202255979730545,4.72220047051087,15.34120729303686,21.524486787123898,25.838240918931852,27.617319109413074,,
G48,ENTRY,1,CURRENT100,PS,200,20,10.0,0,0.0,0,202,0,10.184146780967712,2.29310941696167,10.16865348815918,15.584749317169189,18.057230358123775,18.510713577270508,5.011512103741989,0.015909049659967422,4.745984792709351,11.626846599578851,13.519330320358273,18.12643814086914,-5.172634677225724,-18.461957179009914,-5.06204891204834,2.190676355361932,6.111190600395202,8.01390027999878,100,0
G48,AT_WRITE,1,CURRENT100,PS,200,194,97.0,125,62.5,127,202,0,1.6400640051125084,0.0004923323867842555,0.3955034166574478,6.829371380805961,9.776966915130611,10.714134216308594,10.153915958404541,0.8843942880630493,10.02016544342041,17.06114339828491,19.595753707885738,21.306928634643555,8.513851953292033,-5.414586901664734,8.348864717409015,16.832523868849965,19.594074323917734,21.037090569734573,100,44
G48,ENTRY,1,CURRENT100,NS,1000,886,88.6,171,17.1,200,1030,0,11.702866309762001,1.4505696296691895,11.753228187561035,17.844212245941154,20.694358615875245,23.890642166137695,5.548876543793653,0.0006337541271932423,5.327509164810181,12.224353837966918,15.0020481300354,19.437641143798828,6.1539897659683485,-7.564944267272949,6.283679723739624,14.603695090115068,17.407033039331434,19.776073440909386,,
G48,AT_WRITE,1,CURRENT100,NS,1000,865,86.5,160,16.0,190,1030,0,11.133724765693536,0.002092316746711731,11.104583740234375,17.2749960899353,20.17293081283569,23.542463302612305,5.526177989302028,0.0007858763565309346,5.322661638259888,12.1157244682312,14.517468338012694,18.67910385131836,5.607546776391508,-12.937066122889519,5.614887028932571,13.982353086210786,16.518053651452064,19.899939574301243,,
G48,ENTRY,2,CURRENT100,RS,100,11,11.0,0,0.0,2,102,0,10.965584667921066,1.1150139570236206,10.927775382995605,16.995656871795653,20.07482517242432,20.642995834350586,4.46991860230919,0.005240275990217924,4.096575498580933,10.98032808303833,12.770781593322758,13.515713691711426,-6.495666065611877,-16.340905904769897,-6.807186603546143,1.4905673027038564,2.8143024921417257,3.1762895584106445,,
G48,AT_WRITE,2,CURRENT100,RS,100,100,100.0,100,100.0,102,102,0,0.008310651236097328,3.659658250398934e-05,0.0033806280698627234,0.02905304655432701,0.03472914353013078,0.11002539843320847,13.229665460586547,5.273678302764893,12.477504253387451,20.46257038116455,22.178228969573983,24.023509979248047,13.221354809350451,5.255632417276502,12.475472035293933,20.462333729008968,22.178044246999352,24.023128105618525,,
G48,ENTRY,2,CURRENT100,PS,200,28,14.0,1,0.5,5,204,0,10.14515511214733,0.8896776437759399,10.0947847366333,15.43471655845642,17.579542331695553,18.917821884155273,4.811316930409521,0.0058114612475037575,4.220985412597656,11.809185695648189,14.323035831451406,17.353605270385742,-5.333838181737811,-16.213018647395074,-5.140179991722107,2.16500821113586,4.850699132680892,5.460019111633301,100,0
G48,AT_WRITE,2,CURRENT100,PS,200,181,90.5,126,63.0,130,204,0,1.98849157155375,0.0025007424410432577,0.5761804282665253,7.862876033782956,11.309877681732164,13.793129920959473,8.880002608103677,0.025382718071341515,8.81290054321289,14.98098669052124,17.617057495117184,18.16206169128418,6.891511036549928,-11.114199915900826,7.108007371425629,14.201925270864736,16.636162680396804,17.9228818716947,100,47
G48,ENTRY,2,CURRENT100,NS,1000,881,88.1,186,18.6,196,1010,0,11.04870445394516,0.674769401550293,10.940295696258545,16.927821350097656,18.644108085632325,22.007766723632812,4.9906412647319955,0.0010901705827564,4.560280084609985,11.886250114440914,14.846976976394652,17.886899948120117,6.058063189213164,-11.158666610717773,6.518204092979431,13.679417268279938,17.041792438426054,18.420170418918133,,
