arm,batch,layer,targets,zero_adam,cap_stop,loss_stop,Adam,loss_evaluations,clamp_hits,loss_mean,loss_p00,loss_p50,loss_p95,loss_p99,loss_p100,nll_mean,nll_p00,nll_p50,nll_p95,nll_p99,nll_p100,kl_mean,kl_p00,kl_p50,kl_p95,kl_p99,kl_p100,decay_mean,decay_p00,decay_p50,decay_p95,decay_p99,decay_p100,delta_norm_mean,delta_norm_p00,delta_norm_p50,delta_norm_p95,delta_norm_p99,delta_norm_p100,radius_mean,radius_p00,radius_p50,radius_p95,radius_p99,radius_p100,loss_component_residual_mean,loss_component_residual_p00,loss_component_residual_p50,loss_component_residual_p95,loss_component_residual_p99,loss_component_residual_p100
C48,4,8,2300,2190,110,2190,2640,4940,2538,0.007212217523774597,0.0002606334746815264,0.0028282039565965533,0.038676002994179164,0.07352591104805457,0.09072443097829819,0.003925727512763368,5.5470329243689775e-05,0.002533606835640967,0.011880415724590414,0.02181006809696545,0.049490831792354584,0.00036597707152870263,0.0,0.0,0.0,0.010268979631364201,0.0343451052904129,0.002920512955473817,0.0,0.0,0.0,0.06394191354513168,0.07219044119119644,0.21708735978569813,0.0,0.0,0.0,4.888199662501119,5.819305030191539,4.622727302986642,3.3775105476379395,4.570504426956177,5.372604393959046,5.797961292266845,5.9323015213012695,-1.5991289452042268e-11,-4.6566128730773926e-09,0.0,0.0,1.862645149230957e-09,4.190951585769653e-09
C48,5,4,100,0,100,0,2400,2500,2400,0.13494331389665604,0.09269484132528305,0.13236599415540695,0.1572683684527874,0.23411455750465424,0.2928428649902344,0.0010339057201053947,0.00014697186998091638,0.0007302783487830311,0.002308041322976351,0.00576803505420685,0.006209721788764,0.010964343333616853,0.0008480536052957177,0.005470891250297427,0.03236249983310698,0.10428690209984821,0.18649551272392273,0.12294506475329399,0.09095514565706253,0.12077435106039047,0.1459885649383068,0.1477306029200554,0.15030328929424286,2.317762389086427,1.8712167045880983,2.3287251503535082,2.740090049053452,3.048832959954872,3.0921837533346066,2.3177623879909515,1.8712166547775269,2.328725218772888,2.740090036392212,3.0488330411911013,3.0921835899353027,8.963979780673981e-11,-8.847564458847046e-09,-4.3655745685100555e-11,5.366746336221694e-09,6.898771971464232e-09,2.1420419216156006e-08
C48,5,8,1300,1037,257,1043,6303,7603,6135,0.024452846792253416,0.00035571266198530793,0.011487498413771391,0.07358815893530844,0.11056540727615352,0.3070313632488251,0.009931259151666242,1.7841410226537846e-05,0.00659243599511683,0.03348318357020616,0.04489030640572309,0.0495707243680954,0.0019163155734825592,0.0,0.0,0.008404178265482187,0.0398389913514256,0.24234364926815033,0.012605272052952877,0.0,0.0,0.06599822342395782,0.07170932874083517,0.08378679305315018,0.8888107763541135,0.0,0.0,4.673719302869833,5.065073189151352,5.316137752659966,4.56908041037046,3.35673451423645,4.562396287918091,5.275708532333374,5.49436240196228,5.727166652679443,1.4151737559586764e-11,-6.752088665962219e-09,0.0,1.6229023458436128e-09,3.3038668334484095e-09,6.51925802230835e-09
C48,6,4,100,0,100,0,2400,2500,2400,0.13357270911335944,0.0915786474943161,0.1343480423092842,0.16153558865189552,0.20201395094394703,0.236948162317276,0.0011830018358887173,0.00010888824181165546,0.0007263733423314989,0.003532840602565555,0.005047573833726354,0.006541564129292965,0.012023963715182617,0.0009768693707883358,0.006736135808750987,0.033814334683120235,0.09856843121349813,0.10115513950586319,0.12036574386060238,0.08834916353225708,0.12184569984674454,0.14131410494446753,0.1468135032057762,0.1482377052307129,2.3721010931135926,1.8972905796937611,2.3083159879643524,2.8461191994996544,3.146643104882131,3.1833915945815328,2.3721011018753053,1.897290587425232,2.3083159923553467,2.8461191773414614,3.1466431403160096,3.183391571044922,-2.9831426218152046e-10,-7.654307410120964e-09,-4.656612873077393e-10,5.664333002641797e-09,6.638292688876391e-09,6.897607818245888e-09
C48,6,8,2000,1985,15,1985,360,2360,351,0.003502533073988161,0.0003808408509939909,0.0016772564267739654,0.010735299391672014,0.02364503450691699,0.11305428296327591,0.0029837579465674933,0.00020160354324616492,0.0016717416001483798,0.00943583403714001,0.016543958466500037,0.041324153542518616,5.101992067648098e-05,0.0,0.0,0.0,0.0,0.05187707394361496,0.0004677552040666342,0.0,0.0,0.0,0.0,0.07160148024559021,0.03343387075735654,0.0,0.0,0.0,0.0,5.553086410092503,4.710788952112198,3.6546435356140137,4.701066970825195,5.624235224723816,5.962699851989746,6.188565731048584,2.6775524020195007e-12,-3.346940502524376e-09,0.0,0.0,0.0,4.307366907596588e-09
C48,7,4,100,0,100,0,2400,2500,2400,0.13069199956953526,0.10044007748365402,0.1319441869854927,0.1553209401667118,0.1703543470799923,0.1712685525417328,0.0015647831720707473,0.0001666321186348796,0.0006977328157518059,0.0041950845625251506,0.012208995753899306,0.029614537954330444,0.009034784891409799,0.0010256593814119697,0.006032170029357076,0.027985986415296784,0.038781158849596986,0.04056139662861824,0.12009243175387382,0.09264138340950012,0.1200043074786663,0.14449628069996834,0.14975673362612726,0.15210862457752228,2.383582193555446,1.8490076885745823,2.343666192234416,2.958768768532556,3.0150882223883952,3.0359000398112816,2.3835821878910064,1.8490076065063477,2.343666195869446,2.9587686896324157,3.015088255405426,3.035900115966797,-2.478191163390875e-10,-8.149072527885437e-09,-9.313225746154785e-10,6.059417501091957e-09,7.031485438346872e-09,8.760252967476845e-09
C48,7,8,1800,1680,120,1680,2880,4680,2868,0.012139439744237784,0.0003394292143639177,0.004146455088630319,0.06747166849672794,0.1737526088953018,0.2034195065498352,0.005801051703668539,3.296049908385612e-05,0.003503930405713618,0.020648412592709064,0.03330313030630349,0.046515993773937225,0.002105659336795927,0.0,0.0,0.0035298450384288974,0.11444252379238605,0.13219685852527618,0.004232728690322903,0.0,0.0,0.05799921285361052,0.07114409178495407,0.0794086679816246,0.2976826434802353,0.0,0.0,4.287189438076584,4.85506996072628,5.009851643213373,4.57207522365782,3.5418052673339844,4.5593321323394775,5.253448867797852,5.469072985649109,5.611924648284912,1.3450416089552973e-11,-1.1052179615944624e-08,0.0,0.0,3.0414958018809556e-09,1.0826624929904938e-08
C48,8,4,100,0,100,0,2400,2500,2400,0.13333578571677207,0.09842032939195633,0.13287010043859482,0.15976398736238479,0.1962536381185055,0.19855011999607086,0.0009913699666503817,0.00018381727568339556,0.0006907119823154062,0.0025757512194104493,0.003625834225676971,0.006972299888730049,0.010571839989861474,0.0011867887806147337,0.006495763082057238,0.03531831875443458,0.06620108895003805,0.0838702917098999,0.12177257575094699,0.0907355472445488,0.12308666855096817,0.1437504068017006,0.14731933474540712,0.15173494815826416,2.34463115550555,1.853560853170092,2.284981838026959,2.8933222274911587,3.043296571809494,3.099667416707001,2.3446311712265016,1.8535609245300293,2.284981846809387,2.8933223843574525,3.043296632766724,3.0996673107147217,9.313225746154785e-12,-7.799826562404633e-09,-1.4551915228366852e-11,5.4889824241399755e-09,6.929622031748296e-09,7.2177499532699585e-09
C48,8,8,400,390,10,390,240,640,239,0.006356939014804084,0.00031484750797972083,0.0020019933581352234,0.020238007232546706,0.07338085778057571,0.31103143095970154,0.0038570156444438907,6.446884071920067e-05,0.001953951723407954,0.014167894236743427,0.027190874665975563,0.035679031163454056,0.0009638227653340437,0.0,0.0,0.0,0.011544841825962064,0.2491384744644165,0.0015361005347222089,0.0,0.0,0.0,0.0617632884532213,0.0686127170920372,0.11480414503238505,0.0,0.0,0.0,4.611637687642757,5.07207615258127,4.799462990760803,3.593827247619629,4.754099607467651,5.634318256378172,6.0839578771591185,6.433060169219971,7.030394044704735e-11,-2.6921043172478676e-09,0.0,0.0,3.0452792998403275e-09,9.669747669249773e-09
C48,9,4,100,0,100,0,2400,2500,2397,0.1257087255269289,0.0957440733909607,0.12474187836050987,0.1526617296040058,0.16101417317986494,0.1696106195449829,0.000982342573115602,0.00014228445070330054,0.0007058005430735648,0.0022262932499870648,0.004819821771234284,0.0068123964592814445,0.008625194487976842,0.0008714029681868851,0.005547922803089023,0.02806013291701674,0.0459202673658729,0.05379972606897354,0.11610118806362152,0.07769059389829636,0.11425399780273438,0.1385696344077587,0.1502447934448719,0.1517840474843979,2.4624264718846693,1.8529615892402889,2.46162321069607,2.951278769735896,3.1431095899436268,3.6201291428309994,2.4637565886974335,1.852961540222168,2.461623191833496,2.951278805732727,3.143109736442568,3.620129108428955,4.022149369120598e-10,-7.159542292356491e-09,5.238689482212067e-10,5.9662852436304076e-09,6.8111694417893895e-09,6.897607818245888e-09
C48,9,8,1500,1356,142,1358,3452,4952,3390,0.014244311830145307,0.0002600908628664911,0.006149510387331247,0.06697837635874748,0.07635083265602588,0.14326836168766022,0.0077641695874020415,3.689428194775246e-05,0.004208704456686974,0.026723847072571513,0.04056286036968231,0.04790257662534714,0.0005499699293674591,0.0,0.0,0.0015708821767475435,0.01061565483920276,0.08286979794502258,0.005930172314246495,0.0,0.0,0.060889463871717446,0.0712146870046854,0.07650972157716751,0.43182433253602054,0.0,0.0,4.424020035337569,5.125730999854043,5.282980913991275,4.581699084758759,3.6610071659088135,4.61684775352478,5.351827669143677,5.508545384407044,5.742654323577881,-8.706895944972833e-13,-4.540197551250458e-09,0.0,0.0,2.7939677238464355e-09,3.841705620288849e-09
C48,10,4,100,0,100,0,2400,2500,2400,0.1285373391211033,0.09080430120229721,0.12756185978651047,0.15525930300354956,0.17730405732989332,0.2187146246433258,0.0009564143212628551,0.00012478062126319855,0.0007139228109735996,0.0023912091157399116,0.0036894276854582174,0.004506886936724186,0.009221231755800545,0.0010664097499102354,0.006105815526098013,0.02071338398382065,0.046450987122953195,0.09643013030290604,0.11835969321429729,0.08669202029705048,0.11895963922142982,0.14448962807655333,0.1516746206581593,0.15552860498428345,2.4241068135597668,1.8083488379538804,2.364247318533076,3.014281945832576,3.1783772236889045,3.244243377363291,2.4241068160533903,1.8083488941192627,2.3642473220825195,3.0142820358276365,3.1783770418167117,3.2442433834075928,-1.7025740817189216e-10,-7.275957614183426e-09,-2.0372681319713593e-10,6.759364623576403e-09,7.574562914669517e-09,8.32369551062584e-09
C48,10,8,1000,667,323,677,7980,8980,7755,0.03312849103330518,0.00013773408136330545,0.02073120977729559,0.08101710602641106,0.11177602663636194,0.29669225215911865,0.0094718641653526,3.069588274229318e-05,0.003604427445679903,0.037196945585310455,0.04721984665840864,0.04972587525844574,0.0029458144057134634,0.0,0.0,0.011996809439733625,0.04987029924988741,0.23438820242881775,0.020710812393575907,0.0,0.0,0.06928297579288482,0.07371784932911396,0.08003679662942886,1.4730226610040063,0.0,0.0,4.945916424207317,5.799066180967105,6.149989707268797,4.541054941415787,3.353908061981201,4.504402160644531,5.352513027191162,5.814180054664611,6.149990081787109,6.866321200504899e-11,-4.190951585769653e-09,0.0,2.387969288974999e-09,3.5806442610919468e-09,8.651113603264093e-09
C45678,1,4,100,0,100,0,2400,2500,2400,0.13699554868042468,0.1010408028960228,0.1340358555316925,0.1735701732337475,0.2127826869487766,0.2835404872894287,0.0013409716775640845,0.00018465425819158554,0.0009206025570165366,0.0035810322733595946,0.006947249327786276,0.008854210376739502,0.011168086056131869,0.0006822175346314907,0.006353119621053338,0.02504801154136654,0.0732975257933144,0.1547127068042755,0.12448649019002915,0.089842788875103,0.12560584396123886,0.15038599595427513,0.1525848600268364,0.15774312615394592,2.2963063782977344,1.7829619037385918,2.2391483624568607,2.8824150530036983,2.944582682122434,3.130468439133629,2.296306382417679,1.7829619646072388,2.2391483783721924,2.882414972782135,2.9445825505256664,3.1304683685302734,7.566995918750763e-10,-7.8580342233181e-09,1.3387762010097504e-09,6.199115887284277e-09,8.551287464797554e-09,1.955777406692505e-08
C45678,1,5,600,563,37,563,888,1488,884,0.010963772873704631,0.0002749470295384526,0.002952479408122599,0.0875825215131044,0.10359909705817699,0.13657452166080475,0.005105971922603203,9.154794679488987e-05,0.002540303044952452,0.01884302394464612,0.033679404258727993,0.047816209495067596,0.0003491391569453602,0.0,0.0,0.001228681934298936,0.006842293730005619,0.05837005749344826,0.005508661791682243,0.0,0.0,0.07980970628559589,0.09758163340389728,0.11049702018499374,0.1952847339915851,0.0,0.0,2.8834476257627273,3.5194892556002215,3.917753062642846,3.5131704703966777,2.467019557952881,3.4543418884277344,4.350527358055115,4.79883318901062,5.803927898406982,2.473825588822365e-12,-4.831235855817795e-09,0.0,0.0,2.1001324057579e-09,3.4051481634378433e-09
C45678,1,6,700,700,0,700,0,700,0,0.0048382848726032535,8.977992547443137e-05,0.0025168649153783917,0.017269109003245773,0.029785450510680673,0.048865221440792084,0.0048382848726032535,8.977992547443137e-05,0.0025168649153783917,0.017269109003245773,0.029785450510680673,0.048865221440792084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.239278876440865,3.1115198135375977,4.137216329574585,5.18492772579193,5.816896133422851,7.6348772048950195,0.0,0.0,0.0,0.0,0.0,0.0
C45678,1,7,900,900,0,900,0,900,0,0.0045196873907035395,8.977992547443137e-05,0.002477496163919568,0.016754577122628688,0.028599392343312494,0.04886527359485626,0.0045196873907035395,8.977992547443137e-05,0.002477496163919568,0.016754577122628688,0.028599392343312494,0.04886527359485626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.718031739923689,3.5649142265319824,4.641701698303223,5.66507773399353,6.101436138153076,8.30931282043457,0.0,0.0,0.0,0.0,0.0,0.0
C45678,1,8,1000,1000,0,1000,0,1000,0,0.0044081685189376,8.977992547443137e-05,0.002431645756587386,0.01541102076880632,0.027279095388948904,0.048865050077438354,0.0044081685189376,8.977992547443137e-05,0.002431645756587386,0.01541102076880632,0.027279095388948904,0.048865050077438354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.830719156742096,3.6652944087982178,4.694759845733643,5.874387288093567,6.401807794570923,9.067899703979492,0.0,0.0,0.0,0.0,0.0,0.0
C45678,2,4,100,0,100,0,2400,2500,2400,0.13522639587521554,0.09897203743457794,0.1336558312177658,0.1598738580942154,0.1887089869380002,0.2804787755012512,0.0013240782209322788,0.00018151654512621462,0.0009053302637767047,0.004343595099635421,0.007524192407727244,0.008016829378902912,0.010332023591035976,0.001022713491693139,0.005507624242454767,0.03133822362869977,0.05120383523404656,0.16367675364017487,0.1235702946037054,0.09277119487524033,0.12131445482373238,0.14676946327090262,0.1549840845167637,0.15738403797149658,2.310799440020561,1.7870298904182862,2.3183627371774307,2.73867903631879,2.8840933550822414,3.031652208717443,2.3107994520664215,1.7870299816131592,2.318362832069397,2.7386790037155153,2.8840934228897104,3.0316522121429443,-5.404581315815449e-10,-2.0838342607021332e-08,-2.1827872842550278e-10,4.956382326781749e-09,7.450580596923828e-09,7.450580596923828e-09
C45678,2,5,600,425,174,426,4193,4793,4068,0.036922268666385205,0.00040003209142014384,0.012733956798911095,0.11300522387027738,0.13294220283627506,0.24750667810440063,0.007966279906650015,8.665984205435961e-05,0.0036852407502010465,0.03375010434538123,0.04494840618222951,0.048705749213695526,0.002323728439490272,0.0,0.0,0.009272405644878742,0.05205191273242231,0.17486082017421722,0.026632260313878456,0.0,0.0,0.10401441417634485,0.11223387762904166,0.11919841915369034,0.8595954311359411,0.0,0.0,3.3360766866169964,3.5961346371882383,3.8899676703933936,3.220299768447876,2.359510898590088,3.2006449699401855,3.9021334052085876,4.190311889648436,4.903763771057129,6.366462912410498e-12,-6.170012056827545e-09,0.0,2.2118911147117615e-09,3.4933327697217457e-09,1.0884832590818405e-08
C45678,2,6,900,870,27,873,711,1611,674,0.01238736278777651,8.628341311123222e-05,0.006366089452058077,0.041022016108035984,0.08697631500661372,0.15280520915985107,0.00966956115985037,8.628341311123222e-05,0.005636576563119888,0.03702447470277546,0.04337853424251079,0.04700165614485741,0.000295826576055131,0.0,0.0,0.0,0.006840987903997292,0.086432546377182,0.0024219750406013593,0.0,0.0,0.0,0.08011904813349245,0.09757858514785767,0.11378289807365452,0.0,0.0,0.0,3.767347827071072,4.304493146296124,3.993957167201572,2.8822922706604004,3.941176652908325,4.937963700294494,5.278204145431519,6.326873779296875,1.1269649904635218e-11,-3.055902197957039e-09,0.0,0.0,2.0978040993213632e-09,4.773028194904327e-09
C45678,2,7,900,900,0,900,0,900,0,0.009631551272064422,8.628341311123222e-05,0.005671891616657376,0.03717317953705788,0.04195139240473508,0.046987563371658325,0.009631551272064422,8.628341311123222e-05,0.005671891616657376,0.03717317953705788,0.04195139240473508,0.046987563371658325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.608044243123796,3.322828769683838,4.520493507385254,5.65566782951355,6.167407007217407,6.60078763961792,0.0,0.0,0.0,0.0,0.0,0.0
C45678,2,8,900,900,0,900,0,900,0,0.009654585875582091,8.628341311123222e-05,0.005748336901888251,0.03747983016073704,0.04192120373249054,0.04698791727423668,0.009654585875582091,8.628341311123222e-05,0.005748336901888251,0.03747983016073704,0.04192120373249054,0.04698791727423668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.763717554675209,3.75278902053833,4.674582242965698,5.790415477752686,6.474138164520263,6.741481304168701,0.0,0.0,0.0,0.0,0.0,0.0
C45678,3,4,100,1,99,1,2376,2476,2376,0.13796328246127815,0.0006865779869258404,0.13684668391942978,0.17578652426600452,0.2286935111880305,0.2800365090370178,0.0010676374462491368,0.00020657811546698213,0.0007371353567577899,0.0032933886162936684,0.004657752551138413,0.0070199607871472836,0.01372968495823443,0.0,0.006779366871342063,0.05017582494765517,0.10282182067632707,0.1647108942270279,0.12316596060991288,0.0,0.12333852797746658,0.14708314463496208,0.1504115962982178,0.1531279981136322,2.267499680793553,0.0,2.2713581686978994,2.7462038637848494,2.8202908497195045,2.896042270624149,2.293667986392975,1.8366990089416504,2.280310034751892,2.7462037324905397,2.820290884971619,2.8960423469543457,-5.53118297830224e-10,-9.487848728895187e-09,-9.022187441587448e-10,6.076879799365996e-09,8.881615940481441e-09,1.225271262228489e-08
C45678,3,5,700,679,21,679,504,1204,498,0.0068304142608290675,0.0002969084307551384,0.002035020967014134,0.02964678900316357,0.09307073719799516,0.11145690083503723,0.0040852893781681944,0.00010990061855409294,0.0019407217623665929,0.01548912934958934,0.03933203667402267,0.049629416316747665,0.0002580516480208774,0.0,0.0,0.0,0.00930194134823978,0.04038982838392258,0.0024870732320206508,0.0,0.0,0.0,0.08638595134019851,0.10828479379415512,0.10195318698827717,0.0,0.0,0.0,3.6535716087137384,4.091614515165676,3.436737562588283,2.33941388130188,3.4548709392547607,3.995133018493652,4.3766652822494505,4.710501670837402,2.6193447411060332e-12,-3.521563485264778e-09,0.0,0.0,4.193861968815218e-10,3.4924596548080444e-09
C45678,3,6,800,800,0,800,0,800,0,0.005068017096418771,0.00017486533033661544,0.002285271999426186,0.02172701861709355,0.04442414466291665,0.04891229793429375,0.005068017096418771,0.00017486533033661544,0.002285271999426186,0.02172701861709355,0.04442414466291665,0.04891229793429375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.056755847334862,2.973733425140381,4.020230770111084,5.044378328323364,5.861169104576111,6.913574695587158,0.0,0.0,0.0,0.0,0.0,0.0
C45678,3,7,800,800,0,800,0,800,0,0.006100476250030624,0.00017486533033661544,0.0026557922828942537,0.02653085887432096,0.045908759124577043,0.04891294240951538,0.006100476250030624,0.00017486533033661544,0.0026557922828942537,0.02653085887432096,0.045908759124577043,0.04891294240951538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5748280429840085,3.4205851554870605,4.501136541366577,5.798015594482422,6.877144317626952,8.248435974121094,0.0,0.0,0.0,0.0,0.0,0.0
C45678,3,8,900,900,0,900,0,900,0,0.006695602467548775,0.00017486533033661544,0.0030276853358373046,0.02794513674452901,0.04620645616203547,0.04891321808099747,0.006695602467548775,0.00017486533033661544,0.0030276853358373046,0.02794513674452901,0.04620645616203547,0.04891321808099747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.703815167480045,3.882923126220703,4.635216474533081,5.58176326751709,6.9371919393539425,7.250532150268555,0.0,0.0,0.0,0.0,0.0,0.0
C45678,4,4,100,0,100,0,2400,2500,2400,0.13559963643550874,0.10063215345144272,0.13286924362182617,0.1635048061609268,0.18606192827224738,0.19839566946029663,0.0011294565960997716,0.00013494926679413766,0.0008031148172449321,0.002363395527936518,0.006110382452607186,0.012260295450687408,0.009590554344467818,0.001358287176117301,0.0061894068494439125,0.02399119222536683,0.04512508787214772,0.07738196849822998,0.12487962536513805,0.0956968292593956,0.1246582381427288,0.14717249870300292,0.1497512210905552,0.15132871270179749,2.283354058036491,1.8585368162888292,2.2561707875582844,2.7464721109346835,2.9123459251535406,2.938969239247305,2.2833540523052216,1.858536958694458,2.256170868873596,2.7464719176292416,2.9123458719253543,2.938969135284424,1.2980308383703232e-10,-7.683411240577698e-09,-1.4551915228366852e-11,6.990740075707435e-09,8.151400834321977e-09,8.381903171539307e-09
C45678,4,5,700,670,30,670,720,1420,698,0.00820909622655433,0.00017305175424553454,0.002568015828728676,0.03916507102549074,0.08926786020398139,0.11766652762889862,0.004519203383752029,6.437042611651123e-05,0.002317629521712661,0.018608073145151137,0.03286000076681371,0.04279455170035362,0.0002810779992640684,0.0,0.0,0.0,0.008643027395009995,0.02674899250268936,0.0034088148389543804,0.0,0.0,0.0,0.08190924353897568,0.10047000646591187,0.148932616017711,0.0,0.0,0.0,3.7608110735294056,4.135452172360022,3.4638685716901505,2.515348434448242,3.424143075942993,4.1867009639739985,4.462131104469299,4.710227966308594,4.583853296935558e-12,-3.536115400493145e-09,0.0,0.0,2.183078322559595e-09,3.7834979593753815e-09
C45678,4,6,800,800,0,800,0,800,0,0.005199028261158673,0.00017329014372080564,0.002662808168679476,0.02065139329060912,0.033839883469045144,0.04228992387652397,0.005199028261158673,0.00017329014372080564,0.002662808168679476,0.02065139329060912,0.033839883469045144,0.04228992387652397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.090081605911255,3.0063233375549316,4.0330774784088135,5.017174482345581,5.584025297164917,5.985416412353516,0.0,0.0,0.0,0.0,0.0,0.0
C45678,4,7,800,800,0,800,0,800,0,0.005823995343998831,0.00017329014372080564,0.003026191843673587,0.022943037003278707,0.03640787024050951,0.04228977859020233,0.005823995343998831,0.00017329014372080564,0.003026191843673587,0.022943037003278707,0.03640787024050951,0.04228977859020233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.588994577229023,3.083442211151123,4.550818204879761,5.555443382263183,6.3848724460601805,6.709151268005371,0.0,0.0,0.0,0.0,0.0,0.0
C45678,4,8,900,900,0,900,0,900,0,0.006187497814923214,0.00017329014372080564,0.0032756796572357416,0.02361465394496918,0.03640813913196325,0.042289625853300095,0.006187497814923214,0.00017329014372080564,0.0032756796572357416,0.02361465394496918,0.03640813913196325,0.042289625853300095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.709884197976854,3.3377203941345215,4.624248027801514,5.559315681457519,6.5414500379562375,6.778844833374023,0.0,0.0,0.0,0.0,0.0,0.0
C45678,5,4,100,0,100,0,2400,2500,2400,0.1358897613734007,0.09214746206998825,0.1311802715063095,0.16444996744394302,0.2562283882498743,0.2981363832950592,0.001131206806312548,0.00014370132703334093,0.0007732697122264653,0.0033250180305913076,0.004521932136267425,0.004725203849375248,0.011842591298045591,0.0005948476027697325,0.0058973743580281734,0.03521695993840692,0.12607871413230928,0.19101661443710327,0.12291596315801144,0.09077915549278259,0.12065102905035019,0.1458071582019329,0.1475639678537846,0.15039822459220886,2.318239856157275,1.870035372320455,2.331107098612936,2.740095584940069,3.045985258940819,3.098178005322105,2.318239859342575,1.8700354099273682,2.3311071395874023,2.740095567703247,3.045985279083252,3.0981781482696533,1.1103111319243908e-10,-8.149072527885437e-09,-4.0745362639427185e-10,6.51925802230835e-09,9.280047379434152e-09,1.752050593495369e-08
C45678,5,5,700,409,289,411,6983,7683,6789,0.04899594946217673,0.00012291579332668334,0.030882108956575394,0.10899471007287502,0.12766966372728347,0.2793593108654022,0.008861729972606034,4.0271872421726584e-05,0.0021118319127708673,0.04036930911242961,0.048239362500607966,0.049865782260894775,0.002383928654474273,0.0,0.0,0.009253649460151791,0.020835935529321427,0.16904014348983765,0.037750290914305616,0.0,0.0,0.10281752832233904,0.11454930908977981,0.13256865739822388,1.2321996194444547,0.0,0.0,3.527174818627635,3.812929098040498,4.101666282489685,3.2024978412900653,2.12154221534729,3.176159381866455,3.9252661943435663,4.179577722549437,4.729249954223633,-7.92091928555497e-11,-6.606569513678551e-09,0.0,2.803790266625581e-09,3.624445525929331e-09,5.3551048040390015e-09
C45678,5,6,800,788,12,788,288,1088,288,0.011352923254798952,3.522561746649444e-05,0.00659262971021235,0.04244989715516567,0.0661337904632091,0.07787787914276123,0.010298962304514134,3.522561746649444e-05,0.006047302391380072,0.03600756861269474,0.04664537943899631,0.04976470768451691,6.05970888864249e-05,0.0,0.0,0.0,0.00216844696085899,0.006873586215078831,0.0009933638619259,0.0,0.0,0.0,0.06345471344888207,0.07345056533813477,0.06400463389521542,0.0,0.0,0.0,4.1238748498616715,4.856281132403783,3.9567860019207,2.8314669132232666,3.9379056692123413,4.810473227500916,5.451558699607849,6.2007622718811035,-5.275069270282983e-13,-2.7939677238464355e-09,0.0,0.0,0.0,1.8044374883174896e-09
C45678,5,7,800,800,0,800,0,800,0,0.009941212597582308,3.552362977643497e-05,0.005750469863414764,0.03462480772286652,0.046776741445064544,0.049416862428188324,0.009941212597582308,3.552362977643497e-05,0.005750469863414764,0.03462480772286652,0.046776741445064544,0.049416862428188324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.565767332911491,3.267768383026123,4.537697076797485,5.512917518615721,6.338790636062622,7.353435516357422,0.0,0.0,0.0,0.0,0.0,0.0
C45678,5,8,900,900,0,900,0,900,0,0.010034340417239744,3.552362977643497e-05,0.0062661494594067335,0.033645118772983505,0.046776734329760074,0.04941638931632042,0.010034340417239744,3.552362977643497e-05,0.0062661494594067335,0.033645118772983505,0.046776734329760074,0.04941638931632042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.704162415663402,3.4579687118530273,4.672374725341797,5.628401112556457,6.502704620361328,7.301369667053223,0.0,0.0,0.0,0.0,0.0,0.0
