endpoint,panel,metric,quantity,population,denominator,mean,median,p90,p95,p99,min,max
Late-B100,Current100,PS,true_nll,replay,200,9.708913906812668,9.2058424949646,14.871878337860107,16.441575241088863,18.039078216552713,1.5325796604156494,21.87600326538086
Late-B100,Current100,PS,true_nll,paired_delta,200,-0.027778066396713257,-0.0388188362121582,1.0832674980163575,1.664470601081848,3.1398400497436283,-5.301477432250977,6.541827201843262
Late-B100,Current100,PS,desired_margin,baseline,200,8.455168171379192,8.295953564345837,15.10504624294408,16.715349493610844,18.92922150966711,-1.896988868713379,23.046770135872066
Late-B100,Current100,PS,desired_margin,replay,200,8.469246614071235,8.398188794963062,14.586518679186701,16.33828021047229,18.025099198147636,-1.8259782791137695,21.85694540850818
Late-B100,Current100,PS,desired_margin,paired_delta,200,0.014078442692043608,-0.07781228050589561,1.125937680900097,1.7594365995377275,3.914057896090654,-5.344513609074056,9.687891187146306
Late-B100,Current100,NS,new_nll,baseline,1000,7.927853240629658,7.847806453704834,12.901280593872071,14.205716037750244,16.317077083587645,0.011749587953090668,21.683298110961914
Late-B100,Current100,NS,new_nll,replay,1000,7.924728717105463,7.8412559032440186,12.814696216583252,14.211064291000364,16.481893768310545,0.011379928328096867,22.08369255065918
Late-B100,Current100,NS,new_nll,paired_delta,1000,-0.003124523524194956,-0.0036280155181884766,0.2315207481384278,0.3436132371425628,0.5496151590347287,-1.4834461212158203,1.1634154319763184
Late-B100,Current100,NS,true_nll,baseline,1000,6.34725646365434,6.2710840702056885,10.807473278045654,12.689725875854492,15.199295845031738,0.028392622247338295,19.14751625061035
Late-B100,Current100,NS,true_nll,replay,1000,6.338215475171804,6.276796817779541,10.841370010375977,12.66307940483093,15.22361891746521,0.04144386202096939,19.225589752197266
Late-B100,Current100,NS,true_nll,paired_delta,1000,-0.009040988482534885,-0.005577519536018372,0.22803773880004885,0.3393346309661864,0.6310324811935424,-1.1531696319580078,2.2492733001708984
Late-B100,Current100,NS,desired_margin,baseline,1000,1.5805967769753189,1.6316237449645996,7.1204719066619875,8.78867647051811,12.011302456855772,-15.984308630228043,17.08560846745968
Late-B100,Current100,NS,desired_margin,replay,1000,1.5865132419336587,1.651648998260498,7.026284795999528,8.809306028485297,11.885176641941069,-16.631446063518524,16.996904000639915
Late-B100,Current100,NS,desired_margin,paired_delta,1000,0.00591646495833993,0.0014755725860595703,0.29225602149963387,0.4206593871116638,0.7138382673263549,-1.8577799797058105,0.9985380172729492
Late-B100,entry_old,RS,new_nll,baseline,9000,0.24447508473957735,0.008007625583559275,0.29719548523426065,1.35881431102752,5.54393270969391,1.3351351299206726e-05,15.90229320526123
Late-B100,entry_old,RS,new_nll,replay,9000,0.24430742233574962,0.007885714527219534,0.291441038250924,1.2918416082859019,5.445873417854317,1.3947389561508317e-05,15.880550384521484
Late-B100,entry_old,RS,new_nll,paired_delta,9000,-0.00016766240382771178,-1.5965430065989494e-05,0.005320084653794767,0.02760806381702419,0.203191431760788,-1.501938819885254,1.5589170455932617
Late-B100,entry_old,RS,true_nll,baseline,9000,12.142395945514863,11.932013511657715,17.630271911621094,19.17634878158569,22.271496810913103,0.013875922188162804,28.295740127563477
Late-B100,entry_old,RS,true_nll,replay,9000,12.142101479559413,11.89917278289795,17.599747848510745,19.157219791412352,22.30393159866333,0.015361213125288486,28.25912094116211
Late-B100,entry_old,RS,true_nll,paired_delta,9000,-0.000294465955450303,-0.0014905929565429688,0.24229421615600585,0.34218411445617597,0.5961393928527837,-1.5017423629760742,2.0539941787719727
Late-B100,entry_old,RS,desired_margin,baseline,9000,11.897920860775285,11.83856948139146,17.609534652234288,19.157137065407003,22.2679508944275,-10.794507026672363,28.29553653881885
Late-B100,entry_old,RS,desired_margin,replay,9000,11.897794057223663,11.820441959425807,17.577965163235785,19.145176945818818,22.294878223820124,-10.878839015960693,28.2588956609834
Late-B100,entry_old,RS,desired_margin,paired_delta,9000,-0.00012680355162259123,-0.002414999413304031,0.25593142174184325,0.3640747198238382,0.6303323702886704,-1.531425330787897,2.127900719642639
Late-B100,entry_old,PS,new_nll,baseline,18000,1.6056339825744856,0.4335709512233734,5.0684804916381845,6.813166737556454,10.103401632308936,7.879423355916515e-05,19.732791900634766
Late-B100,entry_old,PS,new_nll,replay,18000,1.6012778076371226,0.4306882470846176,5.083994007110596,6.796866083145141,10.087644157409654,8.105902816168964e-05,19.509702682495117
Late-B100,entry_old,PS,new_nll,paired_delta,18000,-0.004356174937362893,-0.00030007248278707266,0.09890521764755253,0.18379584550857542,0.43637028455734,-2.6809218525886536,1.829298496246338
Late-B100,entry_old,PS,true_nll,baseline,18000,9.454800987081706,9.24266242980957,14.277085113525391,15.852963066101074,18.970023136138888,0.008563108742237091,25.18805694580078
Late-B100,entry_old,PS,true_nll,replay,18000,9.459537540853852,9.246585845947266,14.271359825134278,15.865276813507078,18.970486774444574,0.0071891192346811295,25.285865783691406
Late-B100,entry_old,PS,true_nll,paired_delta,18000,0.004736553772145676,0.0035686492919921875,0.2403354644775391,0.33588364124298087,0.5810700321197487,-1.726607322692871,1.527914047241211
Late-B100,entry_old,PS,desired_margin,baseline,18000,7.849167004507219,7.822860658168793,13.747813894599677,15.420195806864648,18.828380513340235,-13.06935739517212,25.18765290794545
Late-B100,entry_old,PS,desired_margin,replay,18000,7.8582597332167285,7.834205061197281,13.73363378457725,15.416780042904424,18.841785676527056,-12.670708656311035,25.283695907797664
Late-B100,entry_old,PS,desired_margin,paired_delta,18000,0.009092728709508568,0.008262038230895996,0.27778778672218324,0.38796032071113573,0.6658987203240385,-2.0720499753952026,2.4349787831306458
Late-B100,entry_old,NS,new_nll,baseline,90000,8.02346639786509,8.037321090698242,12.943225288391117,14.373749351501466,17.255455112457277,0.00010322991875000298,26.574810028076172
Late-B100,entry_old,NS,new_nll,replay,90000,8.016901101793264,8.034421443939209,12.945017528533937,14.381398868560792,17.292557926177977,0.00010024998482549563,26.27935791015625
Late-B100,entry_old,NS,new_nll,paired_delta,90000,-0.006565296071824155,-0.004635341465473175,0.22379283905029307,0.3181900978088379,0.5492690086364744,-2.9992029666900635,7.240903854370117
Late-B100,entry_old,NS,true_nll,baseline,90000,6.4654597363197865,6.259690284729004,11.269958972930912,12.741570949554445,15.779127693176259,0.0005719218170270324,26.55191421508789
Late-B100,entry_old,NS,true_nll,replay,90000,6.459323872910236,6.257555246353149,11.246701526641855,12.75241894721985,15.74048331260681,0.0004549183649942279,26.729507446289062
Late-B100,entry_old,NS,true_nll,paired_delta,90000,-0.006135863409550317,-0.004178881645202637,0.22889881134033208,0.32340693473815924,0.5528206253051735,-4.70035457611084,5.125795364379883
Late-B100,entry_old,NS,desired_margin,baseline,90000,1.5580066615453032,1.602975845336914,7.209163212776186,8.840038990974428,12.13905500590799,-24.52338182926178,24.119784423150122
Late-B100,entry_old,NS,desired_margin,replay,90000,1.5575772288830294,1.613204836845398,7.199378681182867,8.842834930866957,12.131693332195281,-24.47989153477829,24.939826909918338
Late-B100,entry_old,NS,desired_margin,paired_delta,90000,-0.00042943266227383803,0.0002741813659667969,0.2716816663742066,0.38216614723205605,0.6469479870796192,-3.8471126556396484,9.474252700805664
Late-B100,new_window1000,RS,new_nll,baseline,1000,0.10499121975914022,0.0033566581550985575,0.03521348759531976,0.18089251294732073,3.5701360034942615,3.349725011503324e-05,7.103618621826172
Late-B100,new_window1000,RS,new_nll,replay,1000,0.10708165458739222,0.0034846675116568804,0.028530858084559442,0.17373167425394012,3.647317316532132,1.4066597032069694e-05,6.8536810874938965
Late-B100,new_window1000,RS,new_nll,paired_delta,1000,0.0020904348282520004,8.819939466775395e-06,0.0021492096595466144,0.006014748057350512,0.15200884401798234,-0.38400842249393463,1.4159639477729797
Late-B100,new_window1000,RS,true_nll,baseline,1000,13.102854819536208,12.935455799102783,18.20241222381592,19.97461004257202,22.666892261505126,1.7334017753601074,25.9990177154541
Late-B100,new_window1000,RS,true_nll,replay,1000,13.094745379447938,12.884889125823975,18.356880378723144,20.02288064956665,22.616580753326417,1.8040330410003662,27.34534454345703
Late-B100,new_window1000,RS,true_nll,paired_delta,1000,-0.008109440088272095,-0.005871295928955078,0.7472414970397949,1.3546648025512689,2.5719922924041745,-7.171728134155273,6.038324356079102
Late-B100,new_window1000,RS,desired_margin,baseline,1000,12.99786359977707,12.911671745270723,18.194167580991053,19.951390320334756,22.665647760240827,-1.6752595901489258,25.993375275749713
Late-B100,new_window1000,RS,desired_margin,replay,1000,12.987663724860544,12.862839902634732,18.354461032641122,20.020704565831693,22.603272507372314,-1.4184436798095703,27.345218785558245
Late-B100,new_window1000,RS,desired_margin,paired_delta,1000,-0.010199874916524096,-0.0058308606676291674,0.7504987967287893,1.372852834383957,2.5985427940363297,-7.176817033672705,6.039276140509173
Late-B100,new_window1000,PS,new_nll,baseline,2000,1.4416025217466704,0.2961590737104416,4.836309051513672,6.713035893440246,9.650053262710571,0.00010668662434909493,14.404792785644531
Late-B100,new_window1000,PS,new_nll,replay,2000,1.4288596101753102,0.29332487285137177,4.795897436141969,6.623404026031493,9.690309524536133,9.7508447652217e-05,14.60568618774414
Late-B100,new_window1000,PS,new_nll,paired_delta,2000,-0.012742911571360309,0.00014126510359346867,0.1885041356086732,0.389983984827995,1.0637421655654906,-4.773809432983398,4.0766167640686035
Late-B100,new_window1000,PS,true_nll,baseline,2000,9.965176785718649,9.70918321609497,14.851937675476076,16.479068756103516,19.122287616729736,0.007571570575237274,26.362638473510742
Late-B100,new_window1000,PS,true_nll,replay,2000,9.969583840439096,9.76712703704834,14.832312870025635,16.328276443481446,19.266680850982667,0.008767325431108475,26.12999725341797
Late-B100,new_window1000,PS,true_nll,paired_delta,2000,0.004407054720446468,-0.0055561065673828125,0.6928994655609135,1.0906950950622558,2.7551992607116693,-5.301477432250977,6.541827201843262
Late-B100,new_window1000,PS,desired_margin,baseline,2000,8.523574263971978,8.621760420501232,14.429559697327205,16.195910839550198,18.926490237237886,-11.31280005723238,26.35475887078792
Late-B100,new_window1000,PS,desired_margin,replay,2000,8.540724230263786,8.636383630335331,14.42711282335222,16.14982546661049,19.20289001313504,-11.139684479683638,26.12259334232658
Late-B100,new_window1000,PS,desired_margin,paired_delta,2000,0.017149966291806776,0.008144855499267578,0.7245712807402015,1.2542134024202822,2.949001043252647,-5.83804726600647,9.687891187146306
Late-B100,new_window1000,NS,new_nll,baseline,10000,7.989790982438106,7.973910093307495,13.104906272888183,14.486597871780393,17.22321796417237,0.0006852186052128673,25.37483787536621
Late-B100,new_window1000,NS,new_nll,replay,10000,7.982759942895035,7.965721368789673,13.104761695861818,14.523956441879271,17.252012863159184,0.0007360848248936236,25.17807388305664
Late-B100,new_window1000,NS,new_nll,paired_delta,10000,-0.007031039543071529,-0.004714608192443848,0.22747869491577163,0.3186618566513057,0.5500455999374391,-1.8538222312927246,1.763676643371582
Late-B100,new_window1000,NS,true_nll,baseline,10000,6.392048316330742,6.1298911571502686,11.053664398193359,12.602284240722653,15.930825061798098,0.010182221420109272,22.92542266845703
Late-B100,new_window1000,NS,true_nll,replay,10000,6.383823315016833,6.136581897735596,11.047367000579834,12.652834796905516,15.94266224861145,0.010770522989332676,22.976425170898438
Late-B100,new_window1000,NS,true_nll,paired_delta,10000,-0.008225001313909889,-0.005133867263793945,0.22822303771972657,0.32694073915481564,0.5649726867675791,-1.3215742111206055,2.2492733001708984
Late-B100,new_window1000,NS,desired_margin,baseline,10000,1.5977426661073637,1.6130404472351074,7.337328577041627,8.956462204456328,12.189517493247987,-19.69044065917842,20.594792410731316
Late-B100,new_window1000,NS,desired_margin,replay,10000,1.5989366278782022,1.616788387298584,7.3400730252265936,8.934203368425369,12.25340790867806,-19.78776207775809,20.451645642518997
Late-B100,new_window1000,NS,desired_margin,paired_delta,10000,0.0011939617708383594,0.0023691654205322266,0.2762092411518097,0.3849500507116315,0.6554028643295179,-1.8577799797058105,1.3289942741394043
Late-B100,cohort_B001,RS,new_nll,baseline,100,0.7678097838486428,0.04356324300169945,2.732318711280825,4.601664090156555,7.503472890853925,0.00027891082572750747,15.90229320526123
Late-B100,cohort_B001,RS,new_nll,replay,100,0.7664354935754091,0.048672182485461235,2.8205353975296057,4.367076563835144,7.641244945526165,0.00025340684805996716,15.880550384521484
Late-B100,cohort_B001,RS,new_nll,paired_delta,100,-0.0013742902732337824,-2.377931377850473e-05,0.0442956387996675,0.09493744820356365,0.24252862334251757,-1.140772819519043,0.9265391826629639
Late-B100,cohort_B001,RS,true_nll,baseline,100,10.697475160360336,10.175459861755371,15.999898338317871,17.75157537460327,19.86412038803104,1.2660313844680786,26.39508819580078
Late-B100,cohort_B001,RS,true_nll,replay,100,10.667891263961792,10.07899808883667,16.022815132141115,17.1555456161499,19.90608297348026,1.3475401401519775,26.571208953857422
Late-B100,cohort_B001,RS,true_nll,paired_delta,100,-0.02958389639854431,-0.010473251342773438,0.20616950988769533,0.2964774131774902,0.5420248889923099,-1.0071101188659668,0.6191883087158203
Late-B100,cohort_B001,RS,desired_margin,baseline,100,9.929665376511693,9.87797889392823,15.99262416260899,17.748636379779782,19.860114769556418,-10.794507026672363,26.394809284975054
Late-B100,cohort_B001,RS,desired_margin,replay,100,9.901455770386383,9.756572056561708,16.021933778261882,17.151198782026764,19.902690188216255,-10.878839015960693,26.570955547009362
Late-B100,cohort_B001,RS,desired_margin,paired_delta,100,-0.028209606125310527,-0.0029463861137628555,0.21022270992398265,0.2942122275009751,0.6003378282141058,-1.356384515762329,0.6193373690184671
Late-B100,cohort_B001,PS,new_nll,baseline,200,2.093991973960074,1.0933324098587036,5.842634487152098,8.048348140716545,10.672811803817744,0.0020976699888706207,12.16492748260498
Late-B100,cohort_B001,PS,new_nll,replay,200,2.0931707383017057,1.0746371746063232,6.127638483047486,8.125714445114129,10.390261840820308,0.002619527978822589,12.53072738647461
Late-B100,cohort_B001,PS,new_nll,paired_delta,200,-0.0008212356583680957,-0.0012170521076768637,0.16786656379699702,0.24697198867797837,0.5985740089416489,-0.9326553344726562,0.9588017463684082
Late-B100,cohort_B001,PS,true_nll,baseline,200,8.91474340930581,8.742342948913574,13.979870510101318,15.439368152618407,17.06762008666991,0.3715185225009918,18.58731460571289
Late-B100,cohort_B001,PS,true_nll,replay,200,8.90517922282219,8.536966323852539,14.045397472381591,15.61983733177185,16.907812976837146,0.5403895974159241,18.45961570739746
Late-B100,cohort_B001,PS,true_nll,paired_delta,200,-0.009564186483621596,-0.005610466003417969,0.25768928527832025,0.3267370223999022,0.4675777387619018,-0.6411190032958984,0.5605812072753906
Late-B100,cohort_B001,PS,desired_margin,baseline,200,6.820751435345738,7.03204239346087,12.277725703269242,14.828546104021369,16.819688700996338,-4.350406646728516,18.58521693572402
Late-B100,cohort_B001,PS,desired_margin,replay,200,6.812008484520484,6.98992969468236,12.19717116896063,15.083071090700104,16.551271641477936,-4.039615511894226,18.04938433249481
Late-B100,cohort_B001,PS,desired_margin,paired_delta,200,-0.008742950825253502,-0.0027700066566467285,0.2862415283918381,0.43359559327363945,0.5251450788974751,-1.4893059730529785,0.8428393602371216
Late-B100,cohort_B001,NS,new_nll,baseline,1000,8.510329518654967,8.414082527160645,13.796035766601564,14.957726526260375,17.520560359954832,0.0008435266790911555,22.856346130371094
Late-B100,cohort_B001,NS,new_nll,replay,1000,8.493637577968707,8.454312801361084,13.681671524047852,14.93851294517517,17.707484245300293,0.0008322112844325602,22.762720108032227
Late-B100,cohort_B001,NS,new_nll,paired_delta,1000,-0.01669194068625802,-0.020135879516601562,0.22746751308441163,0.32021892070770264,0.5175610542297362,-0.9556703567504883,1.8408193588256836
Late-B100,cohort_B001,NS,true_nll,baseline,1000,6.995555140785873,6.795515060424805,11.81337013244629,13.110730695724486,16.577265701293946,0.016203029081225395,19.57520866394043
Late-B100,cohort_B001,NS,true_nll,replay,1000,6.980428915780037,6.760777473449707,11.742222213745118,13.030764675140373,16.59621313095093,0.012364167720079422,19.467317581176758
Late-B100,cohort_B001,NS,true_nll,paired_delta,1000,-0.015126225005835294,-0.0031647682189941406,0.22298226356506354,0.30723423957824686,0.4994011878967282,-1.300079345703125,1.2194156646728516
Late-B100,cohort_B001,NS,desired_margin,baseline,1000,1.514774377869093,1.6139698028564453,6.773265254497529,8.74359436035156,12.359823170900343,-16.576348779839464,17.34150293469429
Late-B100,cohort_B001,NS,desired_margin,replay,1000,1.5132086621886702,1.6155602931976318,6.826299142837525,8.646004760265347,12.445385693907738,-16.616414416523185,17.18075716495514
Late-B100,cohort_B001,NS,desired_margin,paired_delta,1000,-0.001565715680422727,-0.0013833045959472656,0.2849656105041505,0.39186649322509765,0.7089640305936329,-2.1560420989990234,1.984363317489624
Late-B100,cohort_B002,RS,new_nll,baseline,100,0.7347315835912014,0.04268645495176315,2.651771450042729,3.675231146812436,6.665971136093154,0.0003057250869460404,9.58801555633545
Late-B100,cohort_B002,RS,new_nll,replay,100,0.7390359183261171,0.03859241306781769,2.5486878633499175,3.908707046508788,7.031939315795914,0.0003095386200584471,10.030879020690918
Late-B100,cohort_B002,RS,new_nll,paired_delta,100,0.004304334734915756,3.7711404729634523e-05,0.09951862692832995,0.2660799503326415,0.4222273313999177,-0.44441747665405273,0.44286346435546875
Late-B100,cohort_B002,RS,true_nll,baseline,100,10.198636260032654,9.927335262298584,15.441137790679933,17.000228786468504,18.68922565460205,2.5252866744995117,19.00111961364746
Late-B100,cohort_B002,RS,true_nll,replay,100,10.174158637523652,9.865802764892578,15.455420970916752,16.5782657623291,18.340345516204838,2.3876917362213135,19.1751651763916
Late-B100,cohort_B002,RS,true_nll,paired_delta,100,-0.024477622509002685,-0.02345132827758789,0.1864806652069092,0.22978248596191403,0.47757265090942447,-0.7084770202636719,0.6022195816040039
Late-B100,cohort_B002,RS,desired_margin,baseline,100,9.463904676441452,9.504697196185589,15.43329763854854,16.87297182257753,18.68880581150705,-6.890103578567505,18.996091392356902
Late-B100,cohort_B002,RS,desired_margin,replay,100,9.435122719197533,9.388731512473896,15.45296128454502,16.553458696324377,18.339885154555674,-7.443623065948486,19.170650555752218
Late-B100,cohort_B002,RS,desired_margin,paired_delta,100,-0.02878195724391844,-0.03244863939471543,0.23061255319044005,0.35469353199005127,0.6236276150681082,-0.8023257851600647,0.6933963298797607
Late-B100,cohort_B002,PS,new_nll,baseline,200,1.9841801751282764,0.790298342704773,5.642869234085081,7.839005517959592,11.0841708946228,0.0009866851614788175,11.501028060913086
Late-B100,cohort_B002,PS,new_nll,replay,200,1.977518103820621,0.7437116503715515,5.512149763107298,7.738006305694577,10.974408941268917,0.0011093420907855034,12.091171264648438
Late-B100,cohort_B002,PS,new_nll,paired_delta,200,-0.006662071307655424,-0.0013686241582036018,0.10446952581405633,0.203127908706665,0.5180823135375976,-0.8035087585449219,0.5901432037353516
Late-B100,cohort_B002,PS,true_nll,baseline,200,8.44084374628961,8.362480640411377,13.015911960601805,14.9948890209198,16.83286888122558,0.07836885750293732,19.102468490600586
Late-B100,cohort_B002,PS,true_nll,replay,200,8.425703668147326,8.298821926116943,13.24255952835083,15.13364014625549,16.62468454360961,0.06952375173568726,18.66910743713379
Late-B100,cohort_B002,PS,true_nll,paired_delta,200,-0.015140078142285346,-0.006278514862060547,0.19840631484985352,0.2819915294647216,0.3927425670623766,-0.7246379852294922,0.5824947357177734
Late-B100,cohort_B002,PS,desired_margin,baseline,200,6.456663571161334,6.602531758137047,12.44995633936487,14.950250204559415,16.82108748451806,-11.002241417765617,19.100411743624136
Late-B100,cohort_B002,PS,desired_margin,replay,200,6.448185564326704,6.5650526732206345,12.478410042682663,14.580861757742232,16.60702847887761,-11.266379415988922,18.666938037145883
Late-B100,cohort_B002,PS,desired_margin,paired_delta,200,-0.008478006834629924,0.012196481227874756,0.22945979833602903,0.2749784678220741,0.600590701103207,-1.121044397354126,1.048501968383789
Late-B100,cohort_B002,NS,new_nll,baseline,1000,8.051219176071463,8.25019359588623,12.614338207244874,13.751725149154657,16.230515632629395,0.0023450751323252916,18.869237899780273
Late-B100,cohort_B002,NS,new_nll,replay,1000,8.043701623504516,8.260276794433594,12.570197010040284,13.845706748962401,16.012943820953367,0.002168924082070589,18.754087448120117
Late-B100,cohort_B002,NS,new_nll,paired_delta,1000,-0.0075175525669474155,-0.01123114675283432,0.24417481422424317,0.33949773311614984,0.5905237007141113,-1.4403495788574219,1.056081771850586
Late-B100,cohort_B002,NS,true_nll,baseline,1000,6.807242374531925,6.564636945724487,11.320412826538085,12.899644088745116,16.202733287811277,0.12372749298810959,19.088359832763672
Late-B100,cohort_B002,NS,true_nll,replay,1000,6.803972176164389,6.522879362106323,11.394638442993164,12.77136058807373,16.144734535217285,0.13033878803253174,19.163005828857422
Late-B100,cohort_B002,NS,true_nll,paired_delta,1000,-0.0032701983675360678,-0.0035800933837890625,0.22980473041534424,0.3278765678405761,0.5233140850067136,-1.2091426849365234,0.842808723449707
Late-B100,cohort_B002,NS,desired_margin,baseline,1000,1.2439768015395385,1.3187847137451172,6.699323749542237,8.397796607017517,11.18173101365566,-19.076844727620482,15.170149326324463
Late-B100,cohort_B002,NS,desired_margin,replay,1000,1.239729447340127,1.3511857986450195,6.747091895341873,8.406565088033675,11.27032011091709,-19.15067663230002,15.097575962543488
Late-B100,cohort_B002,NS,desired_margin,paired_delta,1000,-0.004247354199411348,-0.002367734909057617,0.2780864119529724,0.38756082057952856,0.5830771970748901,-1.3631658554077148,1.5817279815673828
Late-B100,cohort_B003,RS,new_nll,baseline,100,0.549165942204636,0.01753352675586939,1.254083156585695,3.4599920272827127,6.083202543258671,4.482168878894299e-05,6.82266902923584
Late-B100,cohort_B003,RS,new_nll,replay,100,0.5371435517947611,0.01596992928534746,1.2376975893974305,3.2624475836753835,6.398488011360172,4.589452510117553e-05,6.9817728996276855
Late-B100,cohort_B003,RS,new_nll,paired_delta,100,-0.012022390409874788,-4.815628926735371e-06,0.043568205833435195,0.15064882636070248,0.3186114478111276,-1.501938819885254,0.4917018413543701
Late-B100,cohort_B003,RS,true_nll,baseline,100,11.423023918867111,11.203592300415039,16.1745740890503,19.946657276153566,20.74618818283081,1.911230206489563,20.8227596282959
Late-B100,cohort_B003,RS,true_nll,replay,100,11.429905141592025,11.093185901641846,16.188340950012215,19.862537097930907,20.582801189422607,1.8053416013717651,20.720016479492188
Late-B100,cohort_B003,RS,true_nll,paired_delta,100,0.0068812227249145505,0.0062885284423828125,0.2532293319702149,0.3356688022613524,0.7800030040740975,-1.1184043884277344,0.9492330551147461
Late-B100,cohort_B003,RS,desired_margin,baseline,100,10.873857976662475,10.779745936393738,16.164689404051757,19.940840544569074,20.739242513029893,0.22367477416992188,20.82249048995436
Late-B100,cohort_B003,RS,desired_margin,replay,100,10.892761589797265,10.755995098501444,16.177940344694075,19.856265495263504,20.575693487482205,0.2608218193054199,20.71973876041011
Late-B100,cohort_B003,RS,desired_margin,paired_delta,100,0.01890361313478934,0.008806937141343951,0.2580232504478777,0.38557726982980955,0.8348857474327107,-0.6142121846787632,1.213774174451828
Late-B100,cohort_B003,PS,new_nll,baseline,200,2.013420125302982,1.011879801750183,6.089489078521726,7.224612164497367,10.852625446319577,7.879423355916515e-05,14.315987586975098
Late-B100,cohort_B003,PS,new_nll,replay,200,1.9997042858169152,0.9750465154647827,5.851387119293211,7.5144286870956405,10.53753676414489,8.105902816168964e-05,14.076080322265625
Late-B100,cohort_B003,PS,new_nll,paired_delta,200,-0.013715839486067125,-0.0019209955353289843,0.12240031659603115,0.2190611183643341,0.3831021487712853,-0.7695508003234863,0.46428346633911133
Late-B100,cohort_B003,PS,true_nll,baseline,200,9.078878552615642,9.05141019821167,14.110533428192138,15.195711946487426,17.098625812530514,0.5968299508094788,21.675827026367188
Late-B100,cohort_B003,PS,true_nll,replay,200,9.10477361291647,8.968222618103027,14.116059303283691,15.214190912246703,17.251453838348382,0.6503992080688477,21.71573829650879
Late-B100,cohort_B003,PS,true_nll,paired_delta,200,0.025895060300827027,0.015569210052490234,0.28477087020874026,0.37458038330078064,0.593483057022094,-0.774144172668457,0.9455094337463379
Late-B100,cohort_B003,PS,desired_margin,baseline,200,7.06545842731266,7.0691772401332855,12.698516926914452,14.27883304022252,17.06002748358994,-5.543302536010742,21.674467415432446
Late-B100,cohort_B003,PS,desired_margin,replay,200,7.105069327099554,7.052313600666821,12.757358209975061,14.30970768779516,17.211453749835485,-4.892303466796875,21.714235481922515
Late-B100,cohort_B003,PS,desired_margin,paired_delta,200,0.03961089978689415,0.013918130658566952,0.3000400543023716,0.4256754994392395,0.6511888845171777,-0.49645137786865234,1.11806058883667
Late-B100,cohort_B003,NS,new_nll,baseline,1000,7.746543707481702,7.769320726394653,12.67951250076294,14.264837312698358,17.19636987686157,0.0007961202645674348,19.7952880859375
Late-B100,cohort_B003,NS,new_nll,replay,1000,7.742175680486543,7.7653234004974365,12.74830436706543,14.395014429092404,17.272624950408936,0.0007552632014267147,19.75546646118164
Late-B100,cohort_B003,NS,new_nll,paired_delta,1000,-0.004368026995158289,-0.00744175910949707,0.21851170063018802,0.3129087448120115,0.5178093886375427,-1.026677131652832,0.9536600112915039
Late-B100,cohort_B003,NS,true_nll,baseline,1000,6.625404470510781,6.470763921737671,11.202306175231934,12.669950389862061,16.14959575653076,0.016706794500350952,18.100448608398438
Late-B100,cohort_B003,NS,true_nll,replay,1000,6.624464524555951,6.437821626663208,11.222236442565919,12.804033851623535,15.955251502990722,0.011332547292113304,18.110149383544922
Late-B100,cohort_B003,NS,true_nll,paired_delta,1000,-0.0009399459548294544,-0.0016881376504898071,0.2359555721282959,0.3300732612609863,0.5023568534851073,-1.191793441772461,1.0822944641113281
Late-B100,cohort_B003,NS,desired_margin,baseline,1000,1.121139236970921,1.192575454711914,6.929770004749298,8.280489747226238,11.257890969738364,-14.68181429267861,15.450690507888794
Late-B100,cohort_B003,NS,desired_margin,replay,1000,1.1177111559305921,1.1705937385559082,6.8925727844238285,8.294868874549863,11.36813356757164,-14.892161444411613,15.201689422130585
Late-B100,cohort_B003,NS,desired_margin,paired_delta,1000,-0.0034280810403288344,-0.0036826133728027344,0.262629508972168,0.361698460578918,0.6231041061878202,-1.214365005493164,1.1926703453063965
Late-B100,cohort_B004,RS,new_nll,baseline,100,0.4977127308311174,0.019813567399978638,1.4663780570030218,2.9976976037025445,4.619045410156297,0.0005254556890577078,13.739051818847656
Late-B100,cohort_B004,RS,new_nll,replay,100,0.4997259179298999,0.019259064458310604,1.1428899049758916,3.0100913524627666,5.0777812385559535,0.0004960260121151805,13.808083534240723
Late-B100,cohort_B004,RS,new_nll,paired_delta,100,0.0020131870987825096,-4.968495341017842e-05,0.04021984934806829,0.06987260282039638,0.46326596975326567,-0.3886905461549759,0.5220458507537842
Late-B100,cohort_B004,RS,true_nll,baseline,100,11.259483115673065,11.187961101531982,17.030226707458496,18.18471231460571,23.120708827972415,2.394940137863159,23.27501678466797
Late-B100,cohort_B004,RS,true_nll,replay,100,11.272812736034393,11.213801860809326,17.23253650665283,18.17078342437744,23.130969486236573,2.5005736351013184,23.34334945678711
Late-B100,cohort_B004,RS,true_nll,paired_delta,100,0.013329620361328126,0.04509782791137695,0.23705163002014162,0.3281090974807737,0.7114251041412356,-0.7078771591186523,0.7548828125
Late-B100,cohort_B004,RS,desired_margin,baseline,100,10.761770384841947,11.024387567304075,16.847483168309555,18.18283193522948,23.11942753964686,-0.4771575927734375,23.272696922998875
Late-B100,cohort_B004,RS,desired_margin,replay,100,10.773086818104494,11.11676524230279,17.07050956694875,18.169178150530207,23.12862886037794,-1.1607840061187744,23.342202844214626
Late-B100,cohort_B004,RS,desired_margin,paired_delta,100,0.011316433262545616,0.03794166445732117,0.30136418472975507,0.4474747657775878,0.8365539988875393,-0.7256178855895996,0.9250455647706985
