cohort,view,start_batch,end_batch,age_batches,metric_tag,anchor_is_arrival_current,joint_margin_definition,rows,requests,n11,n10,n01,n00,start_success,end_success,loss_numerator,loss_denominator,gain_numerator,gain_denominator,net_success_delta,margin_delta_mean,strict_start,strict_end,strict_lost,strict_gained,token_correct_start,token_correct_end,token_denominator_start,token_denominator_end
age,interval_target_conflict_free,57,100,43.0,RP_JOINT,True,minimum RS/PS safety margin,96,96,90,4,0,2,94,90,4,94,0,2,-4,-0.9880949670538636,55,50,11,6,237,229,288,288
age,separate_active_version,57,100,43.0,RS,True,paired_target_mean_NLL,96,96,96,0,0,0,96,96,0,96,0,0,0,-1.237001690327891,96,95,1,0,96,95,96,96
age,separate_active_version,57,100,43.0,PS,True,paired_target_mean_NLL,192,96,185,5,0,2,190,185,5,190,0,2,-5,-0.943715146937014,141,134,16,9,141,134,192,192
age,separate_active_version,57,100,43.0,NS,True,paired_target_mean_NLL,960,96,630,74,41,215,704,671,74,704,41,256,-33,-0.5585191680580465,91,80,50,39,101,85,970,970
age,separate_active_version,57,100,43.0,RP_JOINT,True,minimum RS/PS safety margin,96,96,90,4,0,2,94,90,4,94,0,2,-4,-0.9880949670538636,55,50,11,6,237,229,288,288
age,original_all_case,58,100,42.0,RS,True,paired_target_mean_NLL,100,100,99,1,0,0,100,99,1,100,0,0,-1,-1.458297600721926,98,96,2,0,99,97,101,101
age,original_all_case,58,100,42.0,PS,True,paired_target_mean_NLL,200,100,191,4,1,4,195,192,4,195,1,5,-3,-0.3511311045700859,135,126,16,7,137,128,202,202
age,original_all_case,58,100,42.0,NS,True,paired_target_mean_NLL,1000,100,598,114,53,235,712,651,114,712,53,288,-61,-0.6202968122964375,124,109,51,36,164,134,1040,1040
age,original_all_case,58,100,42.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,93,2,1,4,95,94,2,95,1,5,-1,-0.4887076077773236,53,47,10,4,236,225,303,303
age,interval_target_conflict_free,58,100,42.0,RS,True,paired_target_mean_NLL,99,99,98,1,0,0,99,98,1,99,0,0,-1,-1.4444854692734557,97,96,1,0,98,97,100,100
age,interval_target_conflict_free,58,100,42.0,PS,True,paired_target_mean_NLL,198,99,189,4,1,4,193,190,4,193,1,5,-3,-0.3475104429319,135,126,16,7,137,128,200,200
age,interval_target_conflict_free,58,100,42.0,NS,True,paired_target_mean_NLL,990,99,593,111,53,233,704,646,111,704,53,286,-58,-0.6148635645110673,124,109,51,36,164,134,1030,1030
age,interval_target_conflict_free,58,100,42.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,92,2,1,4,94,93,2,94,1,5,-1,-0.501476411658311,53,47,10,4,235,225,300,300
age,separate_active_version,58,100,42.0,RS,True,paired_target_mean_NLL,99,99,98,1,0,0,99,98,1,99,0,0,-1,-1.4444854692734557,97,96,1,0,98,97,100,100
age,separate_active_version,58,100,42.0,PS,True,paired_target_mean_NLL,198,99,189,4,1,4,193,190,4,193,1,5,-3,-0.3475104429319,135,126,16,7,137,128,200,200
age,separate_active_version,58,100,42.0,NS,True,paired_target_mean_NLL,990,99,593,111,53,233,704,646,111,704,53,286,-58,-0.6148635645110673,124,109,51,36,164,134,1030,1030
age,separate_active_version,58,100,42.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,92,2,1,4,94,93,2,94,1,5,-1,-0.501476411658311,53,47,10,4,235,225,300,300
age,original_all_case,59,100,41.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-1.7988973767064818,99,97,2,0,102,100,103,103
age,original_all_case,59,100,41.0,PS,True,paired_target_mean_NLL,200,100,191,3,3,3,194,194,3,194,3,6,0,-0.8068089567408606,139,136,13,10,145,141,206,206
age,original_all_case,59,100,41.0,NS,True,paired_target_mean_NLL,1000,100,587,86,65,262,673,652,86,673,65,327,-21,-0.5618901914486196,107,81,61,35,115,89,1010,1010
age,original_all_case,59,100,41.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,93,2,2,3,95,95,2,95,2,5,0,-0.9271325997449458,55,52,8,5,247,241,309,309
age,interval_target_conflict_free,59,100,41.0,RS,True,paired_target_mean_NLL,97,97,97,0,0,0,97,97,0,97,0,0,0,-1.6928673791637978,96,95,1,0,99,98,100,100
age,interval_target_conflict_free,59,100,41.0,PS,True,paired_target_mean_NLL,194,97,188,1,3,2,189,191,1,189,3,5,2,-0.6339653050147427,139,136,13,10,145,141,200,200
age,interval_target_conflict_free,59,100,41.0,NS,True,paired_target_mean_NLL,970,97,564,84,65,257,648,629,84,648,65,322,-19,-0.5387124297945981,101,77,57,33,109,85,980,980
age,interval_target_conflict_free,59,100,41.0,RP_JOINT,True,minimum RS/PS safety margin,97,97,92,1,2,2,93,94,1,93,2,4,1,-0.783997021788328,55,52,8,5,244,239,300,300
age,separate_active_version,59,100,41.0,RS,True,paired_target_mean_NLL,97,97,97,0,0,0,97,97,0,97,0,0,0,-1.6928673791637978,96,95,1,0,99,98,100,100
age,separate_active_version,59,100,41.0,PS,True,paired_target_mean_NLL,194,97,188,1,3,2,189,191,1,189,3,5,2,-0.6339653050147427,139,136,13,10,145,141,200,200
age,separate_active_version,59,100,41.0,NS,True,paired_target_mean_NLL,970,97,564,84,65,257,648,629,84,648,65,322,-19,-0.5387124297945981,101,77,57,33,109,85,980,980
age,separate_active_version,59,100,41.0,RP_JOINT,True,minimum RS/PS safety margin,97,97,92,1,2,2,93,94,1,93,2,4,1,-0.783997021788328,55,52,8,5,244,239,300,300
age,original_all_case,60,100,40.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-1.6993825064539851,100,98,2,0,100,98,100,100
age,original_all_case,60,100,40.0,PS,True,paired_target_mean_NLL,200,100,194,1,1,4,195,195,1,195,1,5,0,-0.6885317081585527,155,150,11,6,155,150,200,200
age,original_all_case,60,100,40.0,NS,True,paired_target_mean_NLL,1000,100,637,97,43,223,734,680,97,734,43,266,-54,-0.6558495064242743,114,97,51,34,120,103,1010,1010
age,original_all_case,60,100,40.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,95,1,1,3,96,96,1,96,1,4,0,-0.9369907060498373,68,63,8,3,255,248,300,300
age,interval_target_conflict_free,60,100,40.0,RS,True,paired_target_mean_NLL,97,97,97,0,0,0,97,97,0,97,0,0,0,-1.6445206932676415,97,96,1,0,97,96,97,97
age,interval_target_conflict_free,60,100,40.0,PS,True,paired_target_mean_NLL,194,97,188,1,1,4,189,189,1,189,1,5,0,-0.6435243790710018,152,147,11,6,152,147,194,194
age,interval_target_conflict_free,60,100,40.0,NS,True,paired_target_mean_NLL,970,97,612,94,43,221,706,655,94,706,43,264,-51,-0.6730788524171395,111,92,50,31,117,98,980,980
age,interval_target_conflict_free,60,100,40.0,RP_JOINT,True,minimum RS/PS safety margin,97,97,92,1,1,3,93,93,1,93,1,4,0,-0.8910300814853885,67,62,8,3,249,243,291,291
age,separate_active_version,60,100,40.0,RS,True,paired_target_mean_NLL,97,97,97,0,0,0,97,97,0,97,0,0,0,-1.6445206932676415,97,96,1,0,97,96,97,97
age,separate_active_version,60,100,40.0,PS,True,paired_target_mean_NLL,194,97,188,1,1,4,189,189,1,189,1,5,0,-0.6435243790710018,152,147,11,6,152,147,194,194
age,separate_active_version,60,100,40.0,NS,True,paired_target_mean_NLL,970,97,612,94,43,221,706,655,94,706,43,264,-51,-0.6730788524171395,111,92,50,31,117,98,980,980
age,separate_active_version,60,100,40.0,RP_JOINT,True,minimum RS/PS safety margin,97,97,92,1,1,3,93,93,1,93,1,4,0,-0.8910300814853885,67,62,8,3,249,243,291,291
age,original_all_case,61,100,39.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-1.7685116168421515,99,97,3,1,101,99,102,102
age,original_all_case,61,100,39.0,PS,True,paired_target_mean_NLL,200,100,190,5,0,5,195,190,5,195,0,5,-5,-0.6011471931944834,141,133,19,11,145,136,204,204
age,original_all_case,61,100,39.0,NS,True,paired_target_mean_NLL,1000,100,590,94,56,260,684,646,94,684,56,316,-38,-0.3236374371522106,87,68,40,21,87,68,1000,1000
age,original_all_case,61,100,39.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,91,5,0,4,96,91,5,96,0,4,-5,-0.8862018227321096,55,49,13,7,246,235,306,306
age,interval_target_conflict_free,61,100,39.0,RS,True,paired_target_mean_NLL,97,97,97,0,0,0,97,97,0,97,0,0,0,-1.6538417843782844,96,96,1,1,98,98,99,99
age,interval_target_conflict_free,61,100,39.0,PS,True,paired_target_mean_NLL,194,97,187,4,0,3,191,187,4,191,0,3,-4,-0.6454205136948995,141,133,19,11,145,136,198,198
age,interval_target_conflict_free,61,100,39.0,NS,True,paired_target_mean_NLL,970,97,577,92,53,248,669,630,92,669,53,301,-39,-0.344336750121912,87,67,40,20,87,67,970,970
age,interval_target_conflict_free,61,100,39.0,RP_JOINT,True,minimum RS/PS safety margin,97,97,90,4,0,3,94,90,4,94,0,3,-4,-0.9104377928204336,55,49,13,7,243,234,297,297
age,separate_active_version,61,100,39.0,RS,True,paired_target_mean_NLL,97,97,97,0,0,0,97,97,0,97,0,0,0,-1.6538417843782844,96,96,1,1,98,98,99,99
age,separate_active_version,61,100,39.0,PS,True,paired_target_mean_NLL,194,97,187,4,0,3,191,187,4,191,0,3,-4,-0.6454205136948995,141,133,19,11,145,136,198,198
age,separate_active_version,61,100,39.0,NS,True,paired_target_mean_NLL,970,97,577,92,53,248,669,630,92,669,53,301,-39,-0.344336750121912,87,67,40,20,87,67,970,970
age,separate_active_version,61,100,39.0,RP_JOINT,True,minimum RS/PS safety margin,97,97,90,4,0,3,94,90,4,94,0,3,-4,-0.9104377928204336,55,49,13,7,243,234,297,297
age,original_all_case,62,100,38.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-1.6117434394868906,100,98,2,0,104,102,104,104
age,original_all_case,62,100,38.0,PS,True,paired_target_mean_NLL,200,100,191,4,0,5,195,191,4,195,0,5,-4,-0.7302844768288924,155,145,12,2,163,152,208,208
age,original_all_case,62,100,38.0,NS,True,paired_target_mean_NLL,1000,100,634,68,45,253,702,679,68,702,45,298,-23,-0.5069625385187974,116,90,53,27,126,100,1010,1010
age,original_all_case,62,100,38.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,93,3,0,4,96,93,3,96,0,4,-3,-0.883398852145765,64,56,9,1,267,254,312,312
age,interval_target_conflict_free,62,100,38.0,RS,True,paired_target_mean_NLL,99,99,99,0,0,0,99,99,0,99,0,0,0,-1.5105166543281583,99,97,2,0,103,101,103,103
age,interval_target_conflict_free,62,100,38.0,PS,True,paired_target_mean_NLL,198,99,190,4,0,4,194,190,4,194,0,4,-4,-0.7066571766201488,154,144,12,2,162,151,206,206
age,interval_target_conflict_free,62,100,38.0,NS,True,paired_target_mean_NLL,990,99,632,68,43,247,700,675,68,700,43,290,-25,-0.5198922203428928,116,90,53,27,126,100,1000,1000
age,interval_target_conflict_free,62,100,38.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,93,3,0,3,96,93,3,96,0,3,-3,-0.8807654041594666,64,56,9,1,265,252,309,309
age,separate_active_version,62,100,38.0,RS,True,paired_target_mean_NLL,99,99,99,0,0,0,99,99,0,99,0,0,0,-1.5105166543281583,99,97,2,0,103,101,103,103
age,separate_active_version,62,100,38.0,PS,True,paired_target_mean_NLL,198,99,190,4,0,4,194,190,4,194,0,4,-4,-0.7066571766201488,154,144,12,2,162,151,206,206
age,separate_active_version,62,100,38.0,NS,True,paired_target_mean_NLL,990,99,632,68,43,247,700,675,68,700,43,290,-25,-0.5198922203428928,116,90,53,27,126,100,1000,1000
age,separate_active_version,62,100,38.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,93,3,0,3,96,93,3,96,0,3,-3,-0.8807654041594666,64,56,9,1,265,252,309,309
age,original_all_case,63,100,37.0,RS,True,paired_target_mean_NLL,100,100,99,1,0,0,100,99,1,100,0,0,-1,-1.0243453948815295,99,98,1,0,103,102,104,104
age,original_all_case,63,100,37.0,PS,True,paired_target_mean_NLL,200,100,192,3,2,3,195,194,3,195,2,5,-1,-0.5214488453773083,142,136,11,5,149,144,208,208
age,original_all_case,63,100,37.0,NS,True,paired_target_mean_NLL,1000,100,598,91,42,269,689,640,91,689,42,311,-49,-0.640185594940267,100,86,47,33,130,102,1030,1030
age,original_all_case,63,100,37.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,93,2,2,3,95,95,2,95,2,5,0,-0.5716270049614832,57,54,6,3,252,246,312,312
age,interval_target_conflict_free,63,100,37.0,RS,True,paired_target_mean_NLL,100,100,99,1,0,0,100,99,1,100,0,0,-1,-1.0243453948815295,99,98,1,0,103,102,104,104
age,interval_target_conflict_free,63,100,37.0,PS,True,paired_target_mean_NLL,200,100,192,3,2,3,195,194,3,195,2,5,-1,-0.5214488453773083,142,136,11,5,149,144,208,208
age,interval_target_conflict_free,63,100,37.0,NS,True,paired_target_mean_NLL,1000,100,598,91,42,269,689,640,91,689,42,311,-49,-0.640185594940267,100,86,47,33,130,102,1030,1030
age,interval_target_conflict_free,63,100,37.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,93,2,2,3,95,95,2,95,2,5,0,-0.5716270049614832,57,54,6,3,252,246,312,312
age,separate_active_version,63,100,37.0,RS,True,paired_target_mean_NLL,100,100,99,1,0,0,100,99,1,100,0,0,-1,-1.0243453948815295,99,98,1,0,103,102,104,104
age,separate_active_version,63,100,37.0,PS,True,paired_target_mean_NLL,200,100,192,3,2,3,195,194,3,195,2,5,-1,-0.5214488453773083,142,136,11,5,149,144,208,208
age,separate_active_version,63,100,37.0,NS,True,paired_target_mean_NLL,1000,100,598,91,42,269,689,640,91,689,42,311,-49,-0.640185594940267,100,86,47,33,130,102,1030,1030
age,separate_active_version,63,100,37.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,93,2,2,3,95,95,2,95,2,5,0,-0.5716270049614832,57,54,6,3,252,246,312,312
age,original_all_case,64,100,36.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-1.2606301043753048,100,98,2,0,102,100,102,102
age,original_all_case,64,100,36.0,PS,True,paired_target_mean_NLL,200,100,190,1,1,8,191,191,1,191,1,9,0,-0.3732705056978739,145,134,13,2,149,138,204,204
age,original_all_case,64,100,36.0,NS,True,paired_target_mean_NLL,1000,100,577,75,60,288,652,637,75,652,60,348,-15,-0.3065289634197543,87,69,45,27,87,69,1000,1000
age,original_all_case,64,100,36.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,93,1,0,6,94,93,1,94,0,6,-1,-0.3772190189961111,60,55,6,1,251,238,306,306
age,interval_target_conflict_free,64,100,36.0,RS,True,paired_target_mean_NLL,99,99,99,0,0,0,99,99,0,99,0,0,0,-1.240078408046475,99,97,2,0,101,99,101,101
age,interval_target_conflict_free,64,100,36.0,PS,True,paired_target_mean_NLL,198,99,188,1,1,8,189,189,1,189,1,9,0,-0.3231024971226526,145,134,13,2,149,138,202,202
age,interval_target_conflict_free,64,100,36.0,NS,True,paired_target_mean_NLL,990,99,577,75,59,279,652,636,75,652,59,338,-16,-0.3062551979193372,87,69,45,27,87,69,990,990
age,interval_target_conflict_free,64,100,36.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,92,1,0,6,93,92,1,93,0,6,-1,-0.3559470321798481,60,55,6,1,250,237,303,303
age,separate_active_version,64,100,36.0,RS,True,paired_target_mean_NLL,99,99,99,0,0,0,99,99,0,99,0,0,0,-1.240078408046475,99,97,2,0,101,99,101,101
age,separate_active_version,64,100,36.0,PS,True,paired_target_mean_NLL,198,99,188,1,1,8,189,189,1,189,1,9,0,-0.3231024971226526,145,134,13,2,149,138,202,202
age,separate_active_version,64,100,36.0,NS,True,paired_target_mean_NLL,990,99,577,75,59,279,652,636,75,652,59,338,-16,-0.3062551979193372,87,69,45,27,87,69,990,990
age,separate_active_version,64,100,36.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,92,1,0,6,93,92,1,93,0,6,-1,-0.3559470321798481,60,55,6,1,250,237,303,303
age,original_all_case,65,100,35.0,RS,True,paired_target_mean_NLL,100,100,99,0,0,1,99,99,0,99,0,1,0,-1.367486665712022,98,94,4,0,101,97,103,103
age,original_all_case,65,100,35.0,PS,True,paired_target_mean_NLL,200,100,185,4,0,11,189,185,4,189,0,11,-4,-0.385197945011605,148,139,13,4,154,145,206,206
age,original_all_case,65,100,35.0,NS,True,paired_target_mean_NLL,1000,100,627,76,55,242,703,682,76,703,55,297,-21,-0.6327813982828521,93,81,41,29,103,86,1010,1010
age,original_all_case,65,100,35.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,90,2,0,8,92,90,2,92,0,8,-2,-0.4142893722513691,63,56,10,3,255,242,309,309
age,interval_target_conflict_free,65,100,35.0,RS,True,paired_target_mean_NLL,99,99,98,0,0,1,98,98,0,98,0,1,0,-1.3577364507209404,98,94,4,0,100,96,101,101
age,interval_target_conflict_free,65,100,35.0,PS,True,paired_target_mean_NLL,198,99,183,4,0,11,187,183,4,187,0,11,-4,-0.3816705295663783,148,139,13,4,152,143,202,202
age,interval_target_conflict_free,65,100,35.0,NS,True,paired_target_mean_NLL,990,99,622,75,54,239,697,676,75,697,54,293,-21,-0.6407137543127656,91,81,39,29,101,86,1000,1000
age,interval_target_conflict_free,65,100,35.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,89,2,0,8,91,89,2,91,0,8,-2,-0.4115851506299217,63,56,10,3,252,239,303,303
age,separate_active_version,65,100,35.0,RS,True,paired_target_mean_NLL,99,99,98,0,0,1,98,98,0,98,0,1,0,-1.3577364507209404,98,94,4,0,100,96,101,101
age,separate_active_version,65,100,35.0,PS,True,paired_target_mean_NLL,198,99,183,4,0,11,187,183,4,187,0,11,-4,-0.3816705295663783,148,139,13,4,152,143,202,202
age,separate_active_version,65,100,35.0,NS,True,paired_target_mean_NLL,990,99,622,75,54,239,697,676,75,697,54,293,-21,-0.6407137543127656,91,81,39,29,101,86,1000,1000
age,separate_active_version,65,100,35.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,89,2,0,8,91,89,2,91,0,8,-2,-0.4115851506299217,63,56,10,3,252,239,303,303
age,original_all_case,66,100,34.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-1.3130080970596465,99,95,4,0,102,98,103,103
age,original_all_case,66,100,34.0,PS,True,paired_target_mean_NLL,200,100,194,3,1,2,197,195,3,197,1,3,-2,-0.4703941750782542,143,145,7,9,149,151,206,206
age,original_all_case,66,100,34.0,NS,True,paired_target_mean_NLL,1000,100,622,95,53,230,717,675,95,717,53,283,-42,-0.5312975138605689,104,97,41,34,110,102,1010,1010
age,original_all_case,66,100,34.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,94,3,1,2,97,95,3,97,1,3,-2,-0.4003013133234344,55,56,6,7,251,249,309,309
age,interval_target_conflict_free,66,100,34.0,RS,True,paired_target_mean_NLL,98,98,98,0,0,0,98,98,0,98,0,0,0,-1.311466013312866,97,93,4,0,100,96,101,101
age,interval_target_conflict_free,66,100,34.0,PS,True,paired_target_mean_NLL,196,98,190,3,1,2,193,191,3,193,1,3,-2,-0.4815186867561685,142,144,7,9,148,150,202,202
age,interval_target_conflict_free,66,100,34.0,NS,True,paired_target_mean_NLL,980,98,609,93,52,226,702,661,93,702,52,278,-41,-0.5418595218112127,104,97,41,34,110,102,990,990
age,interval_target_conflict_free,66,100,34.0,RP_JOINT,True,minimum RS/PS safety margin,98,98,92,3,1,2,95,93,3,95,1,3,-2,-0.4194376954442954,55,56,6,7,248,246,303,303
age,separate_active_version,66,100,34.0,RS,True,paired_target_mean_NLL,98,98,98,0,0,0,98,98,0,98,0,0,0,-1.311466013312866,97,93,4,0,100,96,101,101
age,separate_active_version,66,100,34.0,PS,True,paired_target_mean_NLL,196,98,190,3,1,2,193,191,3,193,1,3,-2,-0.4815186867561685,142,144,7,9,148,150,202,202
age,separate_active_version,66,100,34.0,NS,True,paired_target_mean_NLL,980,98,609,93,52,226,702,661,93,702,52,278,-41,-0.5418595218112127,104,97,41,34,110,102,990,990
age,separate_active_version,66,100,34.0,RP_JOINT,True,minimum RS/PS safety margin,98,98,92,3,1,2,95,93,3,95,1,3,-2,-0.4194376954442954,55,56,6,7,248,246,303,303
age,original_all_case,67,100,33.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-1.257073976192696,99,97,3,1,100,98,101,101
age,original_all_case,67,100,33.0,PS,True,paired_target_mean_NLL,200,100,188,2,3,7,190,191,2,190,3,10,1,-0.2552214885837747,148,148,6,6,150,150,202,202
age,original_all_case,67,100,33.0,NS,True,paired_target_mean_NLL,1000,100,589,87,55,269,676,644,87,676,55,324,-32,-0.3461359301425982,96,82,39,25,115,95,1020,1020
age,original_all_case,67,100,33.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,90,2,1,7,92,91,2,92,1,8,-1,-0.4071212517473032,62,62,4,4,250,248,303,303
age,interval_target_conflict_free,67,100,33.0,RS,True,paired_target_mean_NLL,99,99,99,0,0,0,99,99,0,99,0,0,0,-1.226236570758273,98,97,2,1,99,98,100,100
age,interval_target_conflict_free,67,100,33.0,PS,True,paired_target_mean_NLL,198,99,186,2,3,7,188,189,2,188,3,10,1,-0.2623490927081832,148,148,6,6,150,150,200,200
age,interval_target_conflict_free,67,100,33.0,NS,True,paired_target_mean_NLL,990,99,587,86,53,264,673,640,86,673,53,317,-33,-0.361664702757638,96,82,39,25,115,95,1010,1010
age,interval_target_conflict_free,67,100,33.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,89,2,1,7,91,90,2,91,1,8,-1,-0.4025942230919926,62,62,4,4,249,248,300,300
age,separate_active_version,67,100,33.0,RS,True,paired_target_mean_NLL,99,99,99,0,0,0,99,99,0,99,0,0,0,-1.226236570758273,98,97,2,1,99,98,100,100
age,separate_active_version,67,100,33.0,PS,True,paired_target_mean_NLL,198,99,186,2,3,7,188,189,2,188,3,10,1,-0.2623490927081832,148,148,6,6,150,150,200,200
age,separate_active_version,67,100,33.0,NS,True,paired_target_mean_NLL,990,99,587,86,53,264,673,640,86,673,53,317,-33,-0.361664702757638,96,82,39,25,115,95,1010,1010
age,separate_active_version,67,100,33.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,89,2,1,7,91,90,2,91,1,8,-1,-0.4025942230919926,62,62,4,4,249,248,300,300
age,original_all_case,68,100,32.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-1.2012052375950952,98,95,3,0,98,95,100,100
age,original_all_case,68,100,32.0,PS,True,paired_target_mean_NLL,200,100,195,2,2,1,197,197,2,197,2,3,0,-0.329197603089342,147,145,8,6,147,145,200,200
age,original_all_case,68,100,32.0,NS,True,paired_target_mean_NLL,1000,100,632,64,46,258,696,678,64,696,46,304,-18,-0.3675560508243506,100,93,40,33,127,107,1030,1030
age,original_all_case,68,100,32.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,95,2,2,1,97,97,2,97,2,3,0,-0.6087664619809948,61,56,6,1,245,240,300,300
age,interval_target_conflict_free,68,100,32.0,RS,True,paired_target_mean_NLL,98,98,98,0,0,0,98,98,0,98,0,0,0,-1.1785125415902498,96,94,2,0,96,94,98,98
age,interval_target_conflict_free,68,100,32.0,PS,True,paired_target_mean_NLL,196,98,193,1,2,0,194,195,1,194,2,2,1,-0.3277615560385742,146,145,7,6,146,145,196,196
age,interval_target_conflict_free,68,100,32.0,NS,True,paired_target_mean_NLL,980,98,625,62,46,247,687,671,62,687,46,293,-16,-0.3636869960772206,99,92,40,33,126,106,1010,1010
age,interval_target_conflict_free,68,100,32.0,RP_JOINT,True,minimum RS/PS safety margin,98,98,95,1,2,0,96,97,1,96,2,2,1,-0.5917196727657158,61,56,6,1,242,239,294,294
age,separate_active_version,68,100,32.0,RS,True,paired_target_mean_NLL,98,98,98,0,0,0,98,98,0,98,0,0,0,-1.1785125415902498,96,94,2,0,96,94,98,98
age,separate_active_version,68,100,32.0,PS,True,paired_target_mean_NLL,196,98,193,1,2,0,194,195,1,194,2,2,1,-0.3277615560385742,146,145,7,6,146,145,196,196
age,separate_active_version,68,100,32.0,NS,True,paired_target_mean_NLL,980,98,625,62,46,247,687,671,62,687,46,293,-16,-0.3636869960772206,99,92,40,33,126,106,1010,1010
age,separate_active_version,68,100,32.0,RP_JOINT,True,minimum RS/PS safety margin,98,98,95,1,2,0,96,97,1,96,2,2,1,-0.5917196727657158,61,56,6,1,242,239,294,294
age,original_all_case,69,100,31.0,RS,True,paired_target_mean_NLL,100,100,99,1,0,0,100,99,1,100,0,0,-1,-1.0798828477881033,100,98,2,0,100,98,100,100
age,original_all_case,69,100,31.0,PS,True,paired_target_mean_NLL,200,100,192,3,1,4,195,193,3,195,1,5,-2,-0.4082157468529476,150,142,12,4,150,142,200,200
age,original_all_case,69,100,31.0,NS,True,paired_target_mean_NLL,1000,100,596,77,43,284,673,639,77,673,43,327,-34,-0.5539715581666678,109,81,48,20,136,105,1030,1030
age,original_all_case,69,100,31.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,92,4,1,3,96,93,4,96,1,4,-3,-0.4452408698247745,61,56,7,2,250,240,300,300
age,interval_target_conflict_free,69,100,31.0,RS,True,paired_target_mean_NLL,99,99,98,1,0,0,99,98,1,99,0,0,-1,-1.1029159163005504,99,97,2,0,99,97,99,99
age,interval_target_conflict_free,69,100,31.0,PS,True,paired_target_mean_NLL,198,99,190,3,1,4,193,191,3,193,1,5,-2,-0.4012173450085384,150,142,12,4,150,142,198,198
age,interval_target_conflict_free,69,100,31.0,NS,True,paired_target_mean_NLL,990,99,591,76,43,280,667,634,76,667,43,323,-33,-0.5427073975535806,109,81,48,20,136,105,1020,1020
age,interval_target_conflict_free,69,100,31.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,91,4,1,3,95,92,4,95,1,4,-3,-0.4489439765057254,61,56,7,2,249,239,297,297
age,separate_active_version,69,100,31.0,RS,True,paired_target_mean_NLL,99,99,98,1,0,0,99,98,1,99,0,0,-1,-1.1029159163005504,99,97,2,0,99,97,99,99
age,separate_active_version,69,100,31.0,PS,True,paired_target_mean_NLL,198,99,190,3,1,4,193,191,3,193,1,5,-2,-0.4012173450085384,150,142,12,4,150,142,198,198
age,separate_active_version,69,100,31.0,NS,True,paired_target_mean_NLL,990,99,591,76,43,280,667,634,76,667,43,323,-33,-0.5427073975535806,109,81,48,20,136,105,1020,1020
age,separate_active_version,69,100,31.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,91,4,1,3,95,92,4,95,1,4,-3,-0.4489439765057254,61,56,7,2,249,239,297,297
age,original_all_case,70,100,30.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-1.110654780563782,100,97,3,0,102,99,102,102
age,original_all_case,70,100,30.0,PS,True,paired_target_mean_NLL,200,100,194,2,0,4,196,194,2,196,0,4,-2,-0.3218762341019465,147,148,9,10,150,151,204,204
age,original_all_case,70,100,30.0,NS,True,paired_target_mean_NLL,1000,100,595,76,51,278,671,646,76,671,51,329,-25,-0.2739726222850731,119,122,42,45,142,139,1030,1030
age,original_all_case,70,100,30.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,95,1,0,4,96,95,1,96,0,4,-1,-0.4355396488960832,57,60,4,7,252,250,306,306
age,interval_target_conflict_free,70,100,30.0,RS,True,paired_target_mean_NLL,99,99,99,0,0,0,99,99,0,99,0,0,0,-1.0711644720662423,99,97,2,0,101,99,101,101
