accepted_index,accepted_request_count,active_count,actual,alias,arm,capacity,carried_mask_influence,case,count_lt_005,energy,entropy,equality_residual,finite_demand,held_count,identity_sha256,inner_heldout,k,negative_actual,nstm_status,old_rho,per_request_python_model_calls,persistent_mask_influence,physical_h_count,pi,predicted,q,reactivated_count,realization,receipt_sha256,rejected_request_count,remaining_divisions,second_h_count,selection_added_backward,selection_added_forward,structural_p,target_current_mean,target_selected_mean,target_selected_median,target_selected_p90,target_selected_worst,target_trial_mean,top1,velocity
3,10,10,1.463812959194183,llama3-8b-inst,Soft,0.08308818790814944,0,9,0,0.15741188595912828,1.602390196190274,2.220446049250313e-16,1.911752852797508,0,ea32bacbc95a22b0845dc537adbf920cdbbba0c815acf389668a646f07edd660,0,2,False,FINITE_SEMANTIC_WRITE,2.5983266132847787,0,0,1,"[0.15667552083054595, 0.21907097343155635, 0.20696602207527237, 0.19741889635597687, 0.21986858730664852]",1.9117528527975083,12.699721336364746,0,0.7656915260000209,ab61fb031b7b69cce831c36e7902a4395dd8fa12dc531696d4d279f68a8a76f6,0,0,0,0,0,0.0018153429856012226,5.140763849020004,3.5232332795858383,2.654613971710205,7.134285640716552,9.542391777038574,3.5232332795858383,0.21986858730664852,"[0.14030429159316707, 0.17445583125450873, 0.15488570497298776, 0.14364672937910042, 0.14094469581058844]"
4,10,10,1.2152181945741178,llama3-8b-inst,Soft,0.133855315983742,0,9,1,0.24610569322195022,1.6009042316231252,0.0,1.6014151096343996,0,eb0e7d7872c2d8dd0316d929ee26217ddf3a62eeec8aaee465a08fabd4221aea,0,3,False,FINITE_SEMANTIC_WRITE,1.8653437990286894,0,0,1,"[0.15544448752208734, 0.20497400738991203, 0.20073410598622216, 0.20277905622160605, 0.2360683428801724]",1.6014151096343996,9.992360472679138,0,0.758840220291659,bf162ae112adaff5c025d10810980e0cfc0113a7262369d5a586a0dd1e465d86,0,0,0,0,0,0.0036833384887363088,3.488797497749329,2.3697580635547637,1.326249599456787,4.842872524261473,8.198963165283203,2.3697580635547637,0.2360683428801724,"[0.1538594616662741, 0.17757438325748284, 0.1604678373602498, 0.15443523962577052, 0.15621883554735363]"
5,10,10,0.9846450712531805,llama3-8b-inst,Soft,0.18510240025021885,0,9,1,0.32647532510676863,1.57434026305854,0.0,1.277912783063948,0,d0802cfb681c1bedcb2f84fb7e529d88d5c8a9acfca81d60231a44027c788b33,0,4,False,FINITE_SEMANTIC_WRITE,1.4218928947960214,0,0,1,"[0.13202156822430436, 0.16527526479720095, 0.1892316418520492, 0.2259696288353891, 0.28750189629105644]",1.277912783063948,7.6071765422821045,0,0.7705103856083246,47ee608a9f1be0592037d63c76237bdce253285a590af71eb73d51f13c3dd2b1,0,0,0,0,0,0.006607196760227576,2.343910725414753,1.4780421955510974,0.5219424962997437,2.9558479785919176,6.691437721252441,1.4780421955510974,0.28750189629105644,"[0.1472327089269836, 0.15742597733832203, 0.15904470716015734, 0.1745312446427659, 0.1889294191740211]"
6,10,10,0.7148652527481316,llama3-8b-inst,Soft,0.1780603169411578,0,9,1,0.2973193803296367,1.5506797004539947,0.0,0.9216051794588566,0,3979f4b8b532e5497d22b12b1c617676990de48dbdbfab1f3ae4ec086d43d7a7,0,5,False,FINITE_SEMANTIC_WRITE,1.0761358115751238,0,0,1,"[0.1125989192900055, 0.14769352478559092, 0.18818076743471718, 0.24942052934852926, 0.3021062591411572]",0.9216051794588566,5.929649174213409,0,0.7756740833065922,70442600407bee1455e8fd620d087957b683c31b15795dab6bb06becf3891fef,0,0,0,0,0,0.010098360203221178,1.4653121719136835,0.8497047279030084,0.34225520491600037,1.5861491441726672,4.607493877410889,0.8497047279030084,0.3021062591411572,"[0.1173513642572011, 0.1339791450413018, 0.14768250901309057, 0.1745012867820128, 0.18105135943388015]"
7,9,10,0.4892303634434939,llama3-8b-inst,Soft,0.18198117849158518,0,9,2,0.28861449164407654,1.5085510061679164,0.0,0.6344068704638631,0,de94dd20d9b11b234aef4af772be788a4c165f44178de8f5fc3fb72575e1bcf7,0,6,False,FINITE_SEMANTIC_WRITE,0.836535344564406,0,0,1,"[0.08313563103576081, 0.1543185151547556, 0.1710105754622222, 0.24368807990772273, 0.3478471984395387]",0.6344068704638631,3.8475940227508545,0,0.7711618303960189,c17b7cb3ae5fe1900d7c9f852ce3aff80b017c8d08913b1e469098bce153dfce,1,0,0,0,0,0.0139039206647116,0.8333661972545088,0.42203778414987025,0.1155678853392601,0.7718248784542078,2.3603479862213135,0.43247830285690725,0.3478471984395387,"[0.09609725475207224, 0.14945767898865855, 0.144420832776387, 0.17981071628090337, 0.21368313816098372]"
8,9,10,,llama3-8b-inst,Soft,0.11503701811426775,0,9,3,0.17321767189359358,1.502096434619014,0.0,0.3608117329888046,0,9b51d3b331c94d61429c413abbf7e461b52efa3944062a8a71abe0170ca6bd92,0,7,False,FINITE_SEMANTIC_WRITE,0.39503816390976854,0,0,1,"[0.09392687737077823, 0.1381594532254488, 0.16798012412959373, 0.23194478703478436, 0.36798875823939486]",0.3608117329888046,2.4083900153636932,0,,76a3e2a328f3d7706ae0aa2d96f2677354dfc3f0df0c997c6ba8091bbd92cdb4,1,0,0,0,0,0.016872800715466228,0.4199710929300636,0.20640255818143488,0.07576365768909454,0.37685552835464453,1.0039520263671875,0.21000586906448007,0.36798875823939486,"[0.10034520301773546, 0.12473524151587768, 0.13050823008357929, 0.1558863667850931, 0.19824522194007657]"
1,10,10,1.5379868507385268,llama3-8b-inst,Soft,0.037656092388579046,0,10,0,0.07531218477698436,1.6074814389733256,0.0,2.036826205253602,0,b8f0f68f62081b3e9f3f28c6518c24cfb3a1eb9ac3b374d8323e86c932766422,0,0,False,FINITE_SEMANTIC_WRITE,2.3221728340055625,0,0,1,"[0.18504521897619786, 0.21653556622947495, 0.20349700643114255, 0.18609464857509725, 0.2088275597880874]",2.036826205253602,10.950304508209229,0,0.7550898779536662,18fb4905f74986360886f5ed226868369cba1f969e8f59b2548a07d520ac40d3,0,0,0,0,0,0.00012825872264946343,10.394703912734986,8.357877707481384,6.765031337738037,13.823578548431396,14.289267539978027,8.357877707481384,0.21653556622947495,"[0.17818100447715388, 0.20344213017256316, 0.19346488712548177, 0.17594614650648593, 0.17944481074623775]"
2,10,10,1.9971442222595206,llama3-8b-inst,Soft,0.07484105902611293,0,10,0,0.14741234549017798,1.604844124243138,4.440892098500626e-16,2.3559130728244773,0,9294fc1d004594117b99b49a43f035297e3b35ed4ac66cf55f1db360de484dd1,0,1,False,FINITE_SEMANTIC_WRITE,2.70305945621991,0,0,1,"[0.17243861843692537, 0.20971286868356306, 0.2150554487652787, 0.18233871711393965, 0.22045434700029332]",2.3559130728244777,13.669855833053589,0,0.8477155822495265,8a3cc42c6fc87f9cb1a2a6301584d096cc65da192baf5da4e98f640f033b53e7,0,0,0,0,0,0.0006824689808140924,8.291556692123413,6.500803989171982,5.034423351287842,11.688673210144042,13.137565612792969,6.500803989171982,0.22045434700029332,"[0.16539962346679876, 0.18748472285086254, 0.1835175952921348, 0.15862610863118312, 0.16702309302086005]"
3,10,10,1.6931185245513918,llama3-8b-inst,Soft,0.14854958016412548,0,10,0,0.2842129751795386,1.597803344400369,2.220446049250313e-16,1.9173628330230716,0,c99a24f9dc87cc9123f4e328df4650f3a699b948eb6593246c07ffd6f2a78d73,0,2,False,FINITE_SEMANTIC_WRITE,2.073031589834337,0,0,1,"[0.15718852812967088, 0.19812272432673983, 0.18744133338099744, 0.20541728104305887, 0.25183013311953284]",1.9173628330230714,9.71420443058014,0,0.8830454494004137,1d68c2c8008ec3668ade966166256c45a9b9daafabe2319e4b6eedef4a5611c8,0,0,0,0,0,0.0020682868198779072,6.417990219593048,4.942210006713867,3.9455933570861816,8.82874822616577,12.178973197937012,4.942210006713867,0.25183013311953284,"[0.19260740990814262, 0.21181792899398338, 0.18961866042272363, 0.19162461645100845, 0.20074261649775837]"
4,10,10,1.4063122659921645,llama3-8b-inst,Soft,0.19301658564641921,0,10,0,0.3498283424463166,1.5934548297504905,0.0,1.6720398545265196,0,6470c095f2a8b4ab1dd8638f91886e7d053042c7b2e6563f48d21568bdaf0b08,0,3,False,FINITE_SEMANTIC_WRITE,1.9000632946113039,0,0,1,"[0.1500264597604667, 0.1938162685104188, 0.18524782333622025, 0.21099819064614608, 0.2599112577467482]",1.6720398545265196,8.428205847740173,0,0.8410758046132556,4287dc4faae71b46c59fdc75ff070b8128dc55e7dd63c368cc6d4b2ad20055cc,0,0,0,0,0,0.004353743340837908,4.908920282125473,3.4944144606590273,2.734189510345459,6.729196643829344,11.016225814819336,3.4944144606590273,0.2599112577467482,"[0.19490270091807327, 0.2111806239953318, 0.18881535468450159, 0.19295662293488566, 0.20328737657588256]"
5,10,10,1.0560479670763017,llama3-8b-inst,Soft,0.17659774238348175,0,10,0,0.3018913013940734,1.5580072748671074,2.220446049250313e-16,1.381551402807236,0,273fb784a6ac54e6b9e581f188feadf8c53bab0bc990b7ef0e6c719d3928edeb,0,4,False,FINITE_SEMANTIC_WRITE,1.772557454655241,0,0,1,"[0.11090079855721206, 0.1681898207646907, 0.18985092943945614, 0.22792863065570637, 0.3031298205829348]",1.3815514028072362,7.806252360343933,0,0.7643928158805429,0728dc48fd80d6d0d3e9602ed136c44dd43c82952e7cd4e5e1812d56b44db9fd,0,0,0,0,0,0.00720168018945491,3.4740819215774534,2.3785906463861464,1.2811082601547241,4.379202818870542,10.117587089538574,2.3785906463861464,0.3031298205829348,"[0.13914037053040412, 0.16824532260563946, 0.170195790312531, 0.18082605043662026, 0.20514058126268522]"
6,10,10,0.7969159692525865,llama3-8b-inst,Soft,0.20972868481885595,0,10,0,0.34066639736840393,1.5201455575909828,0.0,1.069636383652687,0,0d097a516342c9460720a32ca8c7bc6d74d12b42f89064db81d716705a70c432,0,5,False,FINITE_SEMANTIC_WRITE,1.2354251721697294,0,0,1,"[0.0968104171395208, 0.15264770801451755, 0.1743494236872215, 0.22393250663027817, 0.35225994452846204]",1.069636383652687,5.851516962051392,0,0.7450344635159695,52241623e010888decdc8d77314f276247ab2c9493ddf9fca9a855e6c6a5ace9,0,0,0,0,0,0.011015013474125554,2.390831360220909,1.6344576984643937,0.6943161487579346,2.55599031448364,9.375350952148438,1.6344576984643937,0.35225994452846204,"[0.12919517370994588, 0.161200762906788, 0.1626038719399761, 0.18335552420815998, 0.23789229285111407]"
7,10,10,0.5669367134571075,llama3-8b-inst,Soft,0.17054454900283997,0,10,0,0.2609182523308635,1.4245590332574078,1.1102230246251565e-16,0.7683879889547824,0,ea70a2f08c9794f2fd239381e2a44b9e542b8aea0ef366e277d662fae1d7b754,0,6,False,FINITE_SEMANTIC_WRITE,0.9816953108566076,0,0,1,"[0.06175685062601756, 0.10628988718384512, 0.1694764073584417, 0.2533796271294257, 0.4090972277022699]",0.7683879889547823,4.41168999671936,0,0.7378261003631231,c440e55edbd1da6d9328dc3abf204ed55c706beb426ea7a34c0d759da674fa45,0,0,0,0,0,0.014804054168061746,1.6566276356577874,1.1387901239097118,0.1920294165611267,1.9052246332168554,8.40582275390625,1.1387901239097118,0.4090972277022699,"[0.083863568723436, 0.11331712935398049, 0.15063464070211263, 0.19306444086407062, 0.2510395612348249]"
8,10,10,,llama3-8b-inst,Soft,0.11407026909539991,0,10,3,0.16476611951637857,1.3563715499491513,0.0,0.3983330899849533,0,f1994acc0169b7011ded94fceb64e709553c4a358eb36ae222226af7b162f1a1,0,7,False,FINITE_SEMANTIC_WRITE,0.4280415109779925,0,0,1,"[0.05671035486069853, 0.07777400802299643, 0.17186024948044348, 0.22709731807527206, 0.46655806956058954]",0.3983330899849533,2.329998344182968,0,,44fa635bd599533c541dc5091abbd00858d1acc8f83d5f7a71c5c668a783da71,0,0,0,0,0,0.017675332269552316,1.150230957567692,0.9419083094224334,0.10720705986022949,1.5568190753459907,7.575244903564453,0.9419083094224334,0.46655806956058954,"[0.08138888052393084, 0.08958145961987404, 0.14898269105193002, 0.1680436302084538, 0.2621968868256749]"
1,10,10,2.0186681747436523,qwen2.5-7b-inst,Neutral,0.12667276978872333,0,1,0,0.2533455395773661,1.5934189941340966,4.440892098500626e-16,3.234889793395997,0,7f6a64aacf74c33c3b9230af69ad7f46deb66a554741249c7071c941ed9cd363,0,0,False,FINITE_SEMANTIC_WRITE,6.556176568907769,0,0,1,"[0.1511083307058566, 0.1730193029878981, 0.1979810037056189, 0.22876979708055267, 0.2491215655200737]",3.2348897933959972,25.49430251121521,0,0.6240299681504218,769796f3d03d4c8bee6ee0f63596c83b0f877d7a32aec431cbff67bfafc12ed7,0,0,0,0,0,0.0024245304509002055,12.716672229766846,9.48178243637085,10.029765129089355,12.013813686370849,13.205089569091797,9.48178243637085,0.2491215655200737,"[0.12688677370063117, 0.12688677370063114, 0.12688677370063114, 0.12688677370063117, 0.12688677370063114]"
2,10,10,3.2865924596786504,qwen2.5-7b-inst,Neutral,0.6612740382768831,0,1,0,1.2465666995440299,1.5925503741735638,0.0,4.171970176696778,0,d6ae20b9bb508039b51a58872ae2713209ed451d200d5ae2bfd55c4012279e13,0,1,False,FINITE_SEMANTIC_WRITE,4.439696656029749,0,0,1,"[0.1537721186394592, 0.171796490566516, 0.19224153370745356, 0.22622553542988977, 0.2559643216566815]",4.171970176696778,23.60881209373474,0,0.7877794712041957,85ac9766a8bec337795d7ff1e6384d91a009e769bbc549fe1b3269c056d6c774,0,0,0,0,0,0.023762700880974645,9.441150283813476,6.526033878326416,6.378981590270996,8.048589706420898,9.726940155029297,6.526033878326416,0.2559643216566815,"[0.1767124139974805, 0.1767124139974805, 0.1767124139974805, 0.1767124139974805, 0.1767124139974805]"
3,10,10,2.708989202976227,qwen2.5-7b-inst,Neutral,1.2789082123772404,0,1,0,1.8763633142117517,1.580869279985155,0.0,3.3258817195892334,0,b2f63484db32c798fc04340a21ed436753785fa1aa3fc433bd4cf10b56873728,0,2,False,FINITE_SEMANTIC_WRITE,4.062348329033096,0,0,1,"[0.13892071697841263, 0.16041879657704952, 0.1956116504061152, 0.2355818650033409, 0.2694669710350817]",3.3258817195892334,19.026481866836548,0,0.8145176020601205,7cf5be4a04d83508436f9322baeae63ebf67cdabb7f61b04aa24de325b8ace8a,0,0,0,0,0,0.07172189603762907,6.473056817054749,4.08552987575531,3.911633253097534,5.947908782958984,6.899345397949219,4.08552987575531,0.2694669710350817,"[0.17480276925952853, 0.1748027692595286, 0.17480276925952856, 0.17480276925952856, 0.17480276925952856]"
4,10,10,1.9414003610610964,qwen2.5-7b-inst,Neutral,1.948097379311615,0,1,1,2.127283507868031,1.58278434204491,4.440892098500626e-16,2.559210892766714,0,bcc10905c4e4e48b2709804308facbdeef1b0d48fcb398eb7fdac2e794fca74f,0,3,False,FINITE_SEMANTIC_WRITE,3.5027648553373623,0,0,1,"[0.1419393232225568, 0.165568351036281, 0.19186514136534435, 0.2266717967849912, 0.2739553875908266]",2.5592108927667137,16.52625560760498,0,0.7585933486558143,7e8ed75878eec9daff08ed03c1b87b6a42a3991bdb431fe3fedeb6ef33557e13,0,0,0,0,0,0.14841656822617544,4.031488513946533,2.1432114996016027,1.476867914199829,3.868758106231689,5.069047927856445,2.1432114996016027,0.2739553875908266,"[0.15485727399671995, 0.15485727399671995, 0.15485727399671997, 0.15485727399671995, 0.15485727399671995]"
5,10,10,1.1637994129210711,qwen2.5-7b-inst,Neutral,2.5795377973562696,0,1,1,2.1823040625729644,1.5796235419936948,0.0,1.6557330265641212,0,b8c62702f49530a34826214a918ee80e452eb38ed34543f442d1b7efe19f0ae4,0,4,False,FINITE_SEMANTIC_WRITE,2.048157019585842,0,0,1,"[0.1387834429292144, 0.15982704755477858, 0.19321866136621027, 0.23525920851977225, 0.27291163963002446]",1.6557330265641212,11.547401785850525,0,0.702890740384285,12ee20a609268f78cbf425d69fbead280a471e51748555b48afb660cf44201d4,0,0,0,0,0,0.25387697139226756,2.10563285946846,1.1052890047430992,0.5154330730438232,2.550986719131469,4.280144214630127,1.1052890047430992,0.27291163963002446,"[0.1433857639380795, 0.14338576393807953, 0.14338576393807953, 0.14338576393807953, 0.1433857639380795]"
6,10,10,0.6695942819118499,qwen2.5-7b-inst,Neutral,2.339242864704271,0,1,4,1.609573534633939,1.5537232878957687,1.1102230246251565e-16,0.9278718376532196,0,c238ef726df2a881c7dd80685e54a8580e4a41fdfe1f913515bedd35b44f1172,0,5,False,FINITE_SEMANTIC_WRITE,0.870778347762007,0,0,1,"[0.11660987561017107, 0.14185264829870933, 0.1936535787224021, 0.2555543093511049, 0.2923295880176126]",0.9278718376532195,7.805152475833893,0,0.7216452259233033,d1475f34c82f286b62327aed3a3214db19663b8c5857341cddd0ab2e0485fdad,0,0,0,0,0,0.36385057657097125,1.114607297629118,0.6693507807329298,0.14757148921489716,1.887657499313354,3.438689708709717,0.6693507807329298,0.2923295880176126,"[0.11887939928477655, 0.11887939928477655, 0.11887939928477653, 0.11887939928477655, 0.11887939928477653]"
7,10,10,0.34418403990566726,qwen2.5-7b-inst,Neutral,2.9730955779189623,0,1,6,1.799405747660945,1.5434532834696881,0.0,0.5401349207386374,0,0646c15b9ceb074381d40dbb7829647346335197bbfe61ab781a2f7eae92926a,0,6,False,FINITE_SEMANTIC_WRITE,0.5146954041304338,0,0,1,"[0.10991172768474806, 0.13072734883034107, 0.20359258562427288, 0.2615707029765953, 0.2941976348840427]",0.5401349207386374,4.503027319908142,0,0.6372186405469887,98028b4510b3ed7cd3d0c41ed8b5727d5b09da822c3236c10a12f64380868ff9,0,0,0,0,0,0.5005625981649937,0.6744143240153789,0.387493415735662,0.030522629618644714,1.2792451620101926,2.2284233570098877,0.387493415735662,0.2941976348840427,"[0.1199492879713765, 0.1199492879713765, 0.11994928797137651, 0.1199492879713765, 0.11994928797137648]"
8,8,9,,qwen2.5-7b-inst,Neutral,5.321673061284538,0,1,8,2.875467886178969,1.5514283762129328,5.551115123125783e-17,0.41651277095079425,1,23aca1510668ef5d7f94c474b0747b8686992d23e5f9e57afc1a87af74e9ebc6,0,7,False,FINITE_SEMANTIC_WRITE,0.4200085566369184,0,0,1,"[0.11806775907492241, 0.13094450076701916, 0.2055935671016884, 0.2567635840542628, 0.2886305890021072]",0.4165127709507942,2.620518445968628,0,,60b1d43a030544573e8a88bdb35d9783947adf4e8277cfde1eb67ffc9fd10d02,1,0,0,0,0,0.70241816435885,0.3983578093349934,0.16693152561783792,0.014819350093603134,0.7407592415809632,0.7668806314468384,0.1675628620199859,0.2886305890021072,"[0.1589428884164323, 0.15894288841643234, 0.1589428884164323, 0.15894288841643234, 0.1589428884164323]"
1,10,10,1.990053260326384,qwen2.5-7b-inst,Neutral,0.2575187711326413,0,2,0,0.5150375422651783,1.5948642580350005,0.0,3.119914919137954,0,f53f318df4d20de34ade131fb5c1a4178fdc55ba393ff2809f5896649a92fc42,0,0,False,FINITE_SEMANTIC_WRITE,5.670181345397782,0,0,1,"[0.15376550637367453, 0.17472429687015048, 0.19880044372810546, 0.22219435415144112, 0.2505153988766284]",3.119914919137954,21.589672803878784,0,0.6378549774285532,b711a991f32916100ed81063f4c84ea2b53ff0a022c600d5b3be5e5beb88cf90,0,0,0,0,0,0.004967386416806403,10.752805423736572,7.632890504598618,7.976107597351074,10.83759889602661,15.890315055847168,7.632890504598618,0.2505153988766284,"[0.14450959713374778, 0.14450959713374778, 0.14450959713374778, 0.14450959713374778, 0.14450959713374778]"
2,10,10,2.438223189115525,qwen2.5-7b-inst,Neutral,0.9087201368245909,0,2,0,1.5997806884987709,1.5747354973118548,0.0,3.2755583286285406,0,9350e9b505e87e82f13ce2ed0920cea031348dc7a089c4f57f686eaa616311c1,0,1,False,FINITE_SEMANTIC_WRITE,4.554981974976153,0,0,1,"[0.13780358265309287, 0.1533830687649398, 0.19200122679313983, 0.23480307204793358, 0.28200904974089397]",3.2755583286285406,20.485300064086914,0,0.7443687287765844,10e07c68153009645787892fb375e55c47fc5c7d137df864557a42d0bf2c20d4,0,0,0,0,0,0.034489948356649765,7.747531807422638,5.487193834781647,4.388526439666748,9.386337757110594,14.517489433288574,5.487193834781647,0.28200904974089397,"[0.1598979911634768, 0.1598979911634768, 0.15989799116347683, 0.15989799116347683, 0.15989799116347683]"
3,9,10,1.575473889708519,qwen2.5-7b-inst,Neutral,1.7521393631690247,0,2,0,2.241195099744034,1.5628373606630555,0.0,2.2585229039192205,0,92e8066406f07408454bede21c00ce2b9bfad8b20d0b9e234d339dea7f2ca82d,0,2,False,FINITE_SEMANTIC_WRITE,2.8786795939704293,0,0,1,"[0.131778188709903, 0.14319011223366843, 0.18724846531196154, 0.242567199063198, 0.29521603468126906]",2.2585229039192205,14.493009328842163,0,0.6975682588712727,7cfa2e0afd59db6455af4d8d6bc4b308b651cda6f94ecbdc064799e790b652ba,1,0,0,0,0,0.09869533716880435,5.509866279363632,4.066006070375442,2.5904932022094727,9.173687171936034,12.327125549316406,4.4151788532733915,0.29521603468126906,"[0.15583533086014045, 0.15583533086014045, 0.15583533086014045, 0.15583533086014043, 0.15583533086014045]"
4,9,10,1.5450182557106018,qwen2.5-7b-inst,Neutral,5.404416931434045,0,2,0,4.960408859866661,1.5474417188037553,0.0,1.9517752915620807,0,ad691e0463a9092cb1fcbf030cc1194a6ff4c686e2c66077954e7fc46b2cb217,0,3,False,FINITE_SEMANTIC_WRITE,2.104648729810762,0,0,1,"[0.11692894996352468, 0.13564401853241403, 0.19220855025850925, 0.2487316891813788, 0.30648679206417323]",1.9517752915620807,9.650719404220581,0,0.79159638017206,4b4fd6d65f53820c4c632e40e83d38d05e3e30aa3e411def4b674f50e909a22c,1,0,0,0,0,0.2549279972670935,4.095968426764012,2.797279793024063,1.4749631881713867,8.739865493774413,8.782310485839844,3.3172844469547274,0.30648679206417323,"[0.20224142986775726, 0.20224142986775728, 0.20224142986775728, 0.20224142986775726, 0.20224142986775726]"
5,9,10,0.9831269569694996,qwen2.5-7b-inst,Neutral,7.014763483466913,0,2,1,3.9197019437347813,1.5399284103487765,2.220446049250313e-16,1.3497448284178974,0,57c09814823bcdff615e5d263856acb64d8ee94f3e9bb09620efe3f08b6a0917,0,4,False,FINITE_SEMANTIC_WRITE,1.7925584108749226,0,0,1,"[0.10481724282417546, 0.13949196860090243, 0.1933200968118796, 0.2548961272011135, 0.30747456456192906]",1.3497448284178977,7.899330675601959,0,0.728379865786293,0e8a3f7c6ae0f31f2bbd4cc0659e67730a6022494a866c9368e02530c9899f23,1,0,0,0,0,0.43841012837662086,2.825043739378452,1.8542920004576444,0.49781084060668945,5.761228227615355,8.677275657653809,2.373823155090213,0.30747456456192906,"[0.1708682524947016, 0.17086825249470164, 0.1708682524947016, 0.17086825249470164, 0.1708682524947016]"
6,9,10,0.7571467936038974,qwen2.5-7b-inst,Neutral,9.560150795042581,0,2,2,4.031196170551358,1.5249776847758592,0.0,1.0048453301191331,0,18d8674d2c89f3e87fb96b75e07349aa0e766ac1b1c573ca8591586ad178a1c4,0,5,False,FINITE_SEMANTIC_WRITE,1.201377803102642,0,0,1,"[0.09079764858476858, 0.13439777978719947, 0.20027137742808773, 0.26809515682875346, 0.3064380373711908]",1.0048453301191331,5.932187736034393,0,0.7534958574304937,744972578492a12df951c785ece972a177c92d1bddad5ea7bd01a2c831ab12ff,1,0,0,0,0,0.6703598442363179,1.8770362555980682,1.2160645417869091,0.06188278645277023,2.5713917732238745,8.66716194152832,1.7307751588523388,0.3064380373711908,"[0.16938865977138848, 0.16938865977138848, 0.16938865977138848, 0.16938865977138848, 0.16938865977138848]"
7,8,9,0.3743469095788896,qwen2.5-7b-inst,Neutral,6.333631538711843,0,2,6,2.1393750900791813,1.5378194870280613,0.0,0.512739978544414,1,8ab156e06a0242c380bdad28ec5a48664d83f42d1cf743bb1ffb9aa424d87baa,0,6,False,FINITE_SEMANTIC_WRITE,0.8649735380599103,0,0,1,"[0.10078818219350091, 0.1407923891346354, 0.19483323832273328, 0.2581778333490755, 0.30540835700005486]",0.512739978544414,4.0809988379478455,0,0.7300911285304297,afb8f8f0689d91d51194739f4e2219dd50a5cdc6458e3be6210568b7ed21ab38,1,0,0,0,0,0.8610075488604987,1.2508049512282013,0.9510230997577309,0.032571256160736084,1.1162196964025468,8.679097175598145,1.4779404619708658,0.30540835700005486,"[0.12564080483841752, 0.12564080483841755, 0.12564080483841752, 0.12564080483841755, 0.12564080483841752]"
8,6,7,,qwen2.5-7b-inst,Neutral,2.525601011427959,0,2,7,0.7821406353937166,1.5340062312987395,0.0,0.19155227239243677,3,6638fdd9f93fd8ad80c22f315dadf10333b18119c643f02ba513f90e71209814,0,7,False,FINITE_SEMANTIC_WRITE,0.2074258015874846,0,0,1,"[0.09928005529839928, 0.14137505223410093, 0.19064870176025814, 0.2550543583623039, 0.31364183234493775]",0.19155227239243677,2.38052536547184,0,,677f798aeb7018f30b505416ca1353555266d609e07af0113998b5bde90433b6,1,0,0,0,0,0.9813061461129031,0.9530112837906927,0.8978638963308185,0.021314315497875214,0.9736162900924652,8.658663749694824,1.4332196549978107,0.31364183234493775,"[0.0804663857696259, 0.0804663857696259, 0.08046638576962592, 0.0804663857696259, 0.08046638576962592]"
1,10,10,1.5280976533889774,qwen2.5-7b-inst,Neutral,0.11091949001677488,0,3,0,0.22183898003347455,1.5887174989287571,0.0,2.6997249722480774,0,c6dc1976af2b64ce735b9e6a035c0d885c5385646eff205ee20826607b0ff19e,0,0,False,FINITE_SEMANTIC_WRITE,5.729364932359822,0,0,1,"[0.14624155011928333, 0.16454696849998723, 0.20172693108555892, 0.23323415785268314, 0.25425039244248737]",2.6997249722480774,22.01093053817749,0,0.5660197498250924,c56d550053fd647432cae9b60dac4e9b466e58b86a2867f5e06627fa03894b2a,0,0,0,0,0,0.002059744166661168,9.537273788452149,6.837548816204071,5.22150182723999,12.151268005371092,18.72660255432129,6.837548816204071,0.25425039244248737,"[0.12265383181167476, 0.12265383181167476, 0.12265383181167475, 0.12265383181167476, 0.12265383181167473]"
2,10,10,2.9042090967297556,qwen2.5-7b-inst,Neutral,0.5748744336613866,0,3,0,1.0951500659230264,1.5747697232299598,4.440892098500626e-16,3.727043098211288,0,a63e586895fa6a0eb0140ab1681967c0e18c0a2173868627b6322be4e1945ac0,0,1,False,FINITE_SEMANTIC_WRITE,4.24172520415123,0,0,1,"[0.13569054953563636, 0.15286073392211474, 0.19359639810194335, 0.24306058256682359, 0.274791735873482]",3.7270430982112885,21.37201738357544,0,0.7792260567426191,d0119c6f5863bd81726b45bc38e76b16b45f81c51d0eb639c43abbf878214718,0,0,0,0,0,0.02009129991051717,6.880685222148895,4.282133036851883,2.3673110008239746,9.387349224090574,15.772518157958984,4.282133036851883,0.274791735873482,"[0.1743889232036443, 0.17438892320364427, 0.1743889232036443, 0.1743889232036443, 0.1743889232036443]"
3,10,10,1.7565659821033477,qwen2.5-7b-inst,Neutral,0.6285963443286755,0,3,1,0.9697489641383271,1.5609691760783209,0.0,2.2941849566996098,0,40b70c1f3521376dfaf248f77ecf4ad945d17c7f2b1c16c4e10dccd6efb6b8f3,0,2,False,FINITE_SEMANTIC_WRITE,3.3974815433521988,0,0,1,"[0.12325113280565632, 0.14382024131793938, 0.1953196011945482, 0.25062150714569137, 0.2869875175361647]",2.2941849566996098,15.493289232254028,0,0.7656601430381442,a8016743264f4a43bc6bbec8e0a045fc2250c013bd6b8977a42fdd1e78eba507,0,0,0,0,0,0.04933841290180619,4.409189642965794,2.810782081633806,0.6498817801475525,6.989365768432615,13.961085319519043,2.810782081633806,0.2869875175361647,"[0.14807604262131507, 0.1480760426213151, 0.1480760426213151, 0.14807604262131507, 0.1480760426213151]"
