P_terminal,W0_restore_bytes,W0_restore_pointer,accepted_steps,action_freeze_sha256,actual_recorded_steps,actual_sum,alias,arm,backwards,capacity_terminal,case,delta_eff_correct_vs_r36,delta_eff_nll_vs_r36,delta_gen_correct_vs_r36,delta_loc_correct_vs_r36,delta_w8_full6_nll_vs_r36,delta_z8_full6_nll_vs_official_eff_nll,delta_z8_full6_nll_vs_r36,direct_z_runtime,edit_core_wall,eff_correct,eff_denominator,eff_margin_mean,eff_nll_mean,energy_terminal,finite_demand_sum,functional_p_mean,gen_correct,gen_denominator,gen_margin_mean,gen_nll_mean,held_request_steps,loc_correct,loc_denominator,loc_margin_mean,loc_nll_mean,manifest_sha256,materializations,model_forwards,negative_actual_steps,official_direct_z_eff_margin_mean,official_direct_z_eff_nll_mean,official_eff_correct,official_gen_correct,official_loc_correct,official_matched,old_rho_sum,predicted_sum,r36_eff_correct,r36_eff_nll_mean,r36_endpoint_matched,r36_failure_class,r36_gen_correct,r36_identity_matched,r36_loc_correct,r36_status,r36_w8_full6_nll,r36_z8_full6_nll,reactivated_request_steps,realization_mean,rejected_request_steps,status,target_terminal_count_lt_005,target_terminal_mean,target_terminal_median,target_terminal_p90,target_terminal_worst,terminal_evaluator_wall,terminal_sha256,tokens,w8_full6_nll,z8_full6_nll,z_w_full6_gap
0.5052767617722375,True,True,8,3f7e02417c2ec96b77ce100a91b87d6ce635d540426f47ed05e0556bc9f46716,7,8.215269793663174,qwen2.5-7b-inst,Neutral,125,1.8081420348707515,5,0,-0.03251342773437499,2,0,-0.043118991330266004,0.10705170053988695,-0.10156958813313394,NOT_RECORDED,145.01149802096188,10,10,11.365420532226562,0.2486419677734375,1.140460639714372,11.546425083559008,0.0020184039933888774,19,20,5.626963806152344,2.562879943847656,1,82,100,3.240537109375,8.379296875,81990f7340b62c84be090fc457793c5c33cd55a0affbff789b06a8882b2d639b,8,220,0,13.773269271850586,0.026730728149414063,10,19,77,True,19.365902891511862,11.546425083559008,10,0.2811553955078125,True,,17,True,82,,0.24971311381086708,0.23535201682243495,0,0.7042925874994452,1,CASE_COMPLETE,8,0.12702791823539883,0.011802002787590027,0.4289834976196288,0.806871771812439,21.428424095734954,77c498422e4540525e5d7467c62c420cd4f6ef538acc3ce1a6dd9fa515effdb7,32234,0.20659412248060108,0.13378242868930101,0.07281169379130006
0.4462541567844515,True,True,8,a8e5d31644ed15a740cf750e4f08cb311bb119e1a0a7b87c811cde07c201ce10,7,9.472830798500219,qwen2.5-7b-inst,Neutral,125,1.4943141157669992,6,1,-0.06380043029785155,2,0,-0.03517578188329935,-0.046956535615026954,-0.0012678283732384457,NOT_RECORDED,145.8705212622881,10,10,13.025194931030274,0.11386756896972657,0.9865850165737412,12.62501940095099,0.0017439391472589185,18,20,7.135076904296875,2.414239501953125,2,85,100,5.8354248046875,10.22484375,d46a4e515dea4cacd67405118127ac0072a79c6a35e9007fc8c7c64cf76dacb9,8,220,0,12.884268951416015,0.06885604858398438,10,19,85,True,19.664412392577038,12.62501940095099,9,0.17766799926757812,True,,16,True,85,,0.09692533388733864,0.02316734134219587,0,0.7227952899837032,3,CASE_COMPLETE,10,0.021790754224639386,0.019197529647499323,0.03411038555204868,0.045527003705501556,21.151243621483445,747894cedeb8dc4dae73bf19a0b8795bb4b659c9a25a6580a7f36dd0c6170582,33275,0.06174955200403929,0.021899512968957424,0.039850039035081865
0.7107398886457988,True,True,8,f0c11b2455704af9d39a07e359337cb7e9f4ed94a4cb735fb847c90faca876b4,7,10.548875896446406,qwen2.5-7b-inst,Neutral,125,2.909780239208334,7,0,-0.36539993286132816,2,0,-0.32468872927129266,0.016971122520044443,-0.25941169704310596,NOT_RECORDED,126.84804032649845,10,10,12.384942626953125,0.295880126953125,1.351973992206102,15.06469202430453,0.00197271967050016,18,20,6.21673583984375,3.47418212890625,1,96,100,6.000653686523438,11.0175,1a3d17317ba882eb614172fcd1cde066f203a6c0dc0b78109245af8063f09857,8,220,0,13.74496841430664,0.08706283569335938,10,17,96,True,21.1731105423463,15.06469202430453,10,0.6612800598144531,True,,16,True,96,,0.5461576610337943,0.3634456552565098,0,0.7056653323006155,1,CASE_COMPLETE,7,0.10185453484300525,0.025024055503308773,0.14514496475458122,0.7669503092765808,21.148271911777556,15bba1bbc4aaa15a8afa1eaf9ed38679d1357897b889e575b66305ada1176076,36166,0.2214689317625016,0.10403395821340382,0.11743497354909778
0.676846276533519,True,True,8,cc4f34511214f84e2f7483609545f8077ca4e5960e035b44d91d9be2be34eff1,7,9.689451099559665,qwen2.5-7b-inst,Neutral,125,1.1875643533296854,8,0,0.0030227661132812556,3,-1,0.017624367889948186,0.001874466286972163,0.011951516731642185,NOT_RECORDED,126.86655636690557,10,10,11.510643005371094,0.12998199462890625,0.5475704411927678,13.217288436368106,0.0020921748038431514,18,20,6.980462646484375,3.846099853515625,4,74,100,4.624628906250001,9.72703125,954339201dcbd7e8676e33934a941f67337f35957c5c4610208e5b6b6fbd4417,8,220,0,13.78700523376465,0.025494766235351563,10,20,73,True,18.542202824707587,13.217288436368106,10,0.126959228515625,True,,15,True,75,,0.08722549818921835,0.015417715790681541,0,0.7556552313174156,4,CASE_COMPLETE,9,0.02708291932940483,0.023149244487285614,0.04966617412865162,0.053122036159038544,21.291372211650014,a656633df74d0b04f0abfffec9960df14f41f6217c1e4ca2ded75d9ac7413ac4,33224,0.10484986607916653,0.027369232522323726,0.07748063355684282
0.5829397066643488,True,True,8,34ba93bbba6c486d6f55ee8a02187529022c08c5f8d3e71aa18779d971dcfde2,7,9.418377255275844,qwen2.5-7b-inst,Neutral,125,3.2131539427593334,9,,,,,,0.006191053194925189,,NOT_RECORDED,153.03379965666682,10,10,11.42733154296875,0.11016845703125,1.9028005510382175,12.968407785682938,0.0029067266026948754,18,20,7.134642028808594,1.1630142211914063,7,85,100,3.7751904296875005,8.903046875,1c7a7398085c57db76be6491e5342affbfc96d8772a7a71a3ff5197585e35474,8,220,0,12.701441955566406,0.03293304443359375,10,19,85,True,18.105524981065045,12.968407785682938,,,False,P1R34NonSemanticTargetMove,,True,,TYPED_CASE_FAILURE,,,0,0.7004321853011983,3,CASE_COMPLETE,8,0.03775503465440124,0.028682704083621502,0.06166724376380439,0.16366654634475708,21.249896185472608,ee14f7eb60a6741261f9c92718d4eca4487eb3ff2636fb1e0ed4978844b41dee,33292,0.07015110962092877,0.03912409762851894,0.031027011992409828
0.7011071514376536,True,True,8,71df53d10b45cf217218cebca6450f0b039c7231002a8351dc8f454ec9aa35b0,7,9.367483464279212,qwen2.5-7b-inst,Neutral,125,3.844236893138269,10,0,0.011434936523437411,-1,1,-0.003591951983980879,0.632513468968682,-0.027391854743473276,NOT_RECORDED,163.72599615249783,9,10,10.22041015625,0.97490234375,1.9997382126257808,13.754623992147389,0.0014473347454199699,12,20,4.318936157226562,4.677157592773438,1,78,100,3.944052734375,10.60421875,5fe3b4ba4aff28e196cbffa3337c38fd97e2227968ab0132909d8ec2e84bd22b,8,220,0,14.741691970825196,0.014558029174804688,10,20,75,True,21.275065236285208,13.754623992147389,9,0.9634674072265625,True,,13,True,77,,0.8454171281307936,0.6744633528869599,0,0.7398007342314908,2,CASE_COMPLETE,3,0.647231426765211,0.13901251554489136,1.3891228675842275,4.0877203941345215,21.47477087378502,e7e5fcb33ec51cd15756577112bcd0955ba82077bb4b296a971e2316743c5e7b,34887,0.8418251761468127,0.6470714981434866,0.1947536780033261
0.4419324117028203,True,True,8,c086bb6efcabafc5e5b4ddf04dcb38edf27fa278cefd60252e10ba1e174e5262,7,12.149184098467233,qwen2.5-7b-inst,Soft,125,1.516337357877155,1,0,0.15800704956054687,3,-1,0.22148365199100228,0.17372333733364942,0.16533461342332886,NOT_RECORDED,112.25697228964418,10,10,13.156749725341797,0.3151252746582031,1.1886324075955232,16.75609525390901,0.002764071248041747,19,20,7.499267578125,3.399951171875,1,91,100,7.0263671875,12.5078125,f46d4eb3db51a9a690eeca01a02c89da8d1838e7dffc715dc9a5faa736414fa6,8,220,0,15.373890686035157,0.00735931396484375,10,20,92,True,22.459211867069644,16.75609525390901,10,0.15711822509765624,True,,16,True,92,,0.06411505520809442,0.0157480378751643,0,0.7256228809016709,4,CASE_COMPLETE,7,0.17373077082447708,0.025924602523446083,0.7172953248023987,0.8249203562736511,21.063509569503367,5adeb10772733d9a3d81984610d4ccb00eeac9174e0bc8a5cdcb5b71985d8d7a,33232,0.2855987071990967,0.18108265129849316,0.10451605590060353
0.49840060448649304,True,True,8,fb2749a4aff9a8d97fe18c60a8581678083697616d37107176e8f486d33e4df2,7,9.652808564621955,qwen2.5-7b-inst,Soft,125,0.4977822445357458,2,-1,0.9443405151367188,-1,0,0.8860138646326959,0.8905682316049933,0.8497832936060149,NOT_RECORDED,163.26866284571588,9,10,12.019219970703125,1.008905029296875,0.28780967167948635,13.653393023042005,0.4033442883027982,17,20,6.40465087890625,2.47620849609375,4,77,100,4.388222656249999,9.799199218750001,c4260e60e608aef5401b3d8c3f46dce66414daabd5a1badbc6220c9e80ed0d89,8,220,0,15.872895812988281,0.02397918701171875,10,20,76,True,19.398825542000544,13.653393023042003,10,0.06456451416015625,True,,18,True,77,,0.09598741875961422,0.06476412501069717,0,0.7284760870661531,6,CASE_COMPLETE,7,0.9129386992193759,0.02763861045241356,1.012936159968373,8.775530815124512,21.024617198854685,0ea1b97adb9b18c356739437b3a328501590228fa0ceb07a721157d54420e18b,34793,0.9820012833923102,0.9145474186167121,0.06745386477559812
0.26582786096829414,True,True,8,4813d1e3c6b444a386084c79d6fa7e2ad645e52c85c6d8510c19d9d3583720b0,7,9.083930456032977,qwen2.5-7b-inst,Soft,125,0.2955563443959732,3,0,0.3138810157775879,1,1,0.11675608030054718,0.13344568107277155,0.11654805194120853,NOT_RECORDED,91.6505425479263,10,10,12.531196451187133,0.7125535488128663,0.29429168896936964,12.959939212887546,0.0014224377330037945,18,20,7.364423227310181,3.5363580226898192,10,78,100,3.356259078979492,8.830555953979493,8fc9fb346fdfedd67c8958123b312b280d7652dc3a65398f37bf3ea58d02ea43,8,220,0,15.896947288513184,0.021802711486816406,10,20,79,True,19.037663112255117,12.959939212887546,10,0.39867253303527833,True,,17,True,77,,0.13026599364820868,0.03870034061837942,1,0.7210849411166322,2,CASE_COMPLETE,7,0.14711775947362185,0.011134236119687557,0.4988610506057738,0.8484363555908203,21.200294695794582,b3eee850116a9b484cf196610f1d83b5c0b49acbd2badc19d15af1fcd3e8db37,35165,0.24702207394875586,0.15524839255958794,0.09177368138916792
0.5459430861437129,True,True,8,bfc57d8360642dc0d784bd4b5dec39728734be2f0536f7171007ff114cbdc7ff,7,10.58714994092006,qwen2.5-7b-inst,Soft,125,2.7778665053577933,4,0,-0.03868179321289067,1,-1,-0.05547576609533267,0.865896888775751,-0.07665597421582782,NOT_RECORDED,107.85609429702163,10,10,9.424374389648438,1.2037506103515625,1.432130077817801,14.021418524277394,0.010907090854974646,16,20,5.956605529785156,2.8832382202148437,0,97,100,5.7379785156250005,10.4909375,d8a82f2470441b787eb88f86b83f00a06dd396236f03712fb8284490fa9bec8e,8,220,0,14.047941589355469,0.01768341064453125,10,18,90,True,18.620300786579676,14.021418524277394,10,1.2424324035644532,True,,15,True,98,,1.025688252504915,0.9602362736361101,0,0.7643886695200476,1,CASE_COMPLETE,5,0.8796762667130679,0.0441746823489666,3.0872278213500968,5.735018730163574,17.498925847001374,471b171f2e0171e2873d841436ae4b3d932f4d5adbcb600c07a40be4379a0085,34459,0.9702124864095822,0.8835802994202823,0.08663218698929998
0.34988250534475623,True,True,8,970140f8c7f604425144418eb8cdd66938dba394589ece19ce4c49615c9aff28,7,8.204924537241459,qwen2.5-7b-inst,Soft,125,0.8302071990383066,5,0,0.1241973876953125,2,0,0.0733844277448952,0.10776738091371953,0.039972573006525625,NOT_RECORDED,112.55734414141625,10,10,11.18145751953125,0.28260498046875,0.6636415857059373,11.51899156526197,0.0014036580807979457,19,20,5.491424942016602,2.5773250579833986,1,82,100,3.266650390625,8.395,a0953ef9bd3d85908740cd298374b81092bc25ef24782b77c9ef72ec861c352c,8,220,0,13.773269271850586,0.026730728149414063,10,19,77,True,19.509055195264498,11.51899156526197,10,0.1584075927734375,True,,17,True,82,,0.13504592645913363,0.09452553605660796,0,0.7072841631728144,2,CASE_COMPLETE,8,0.12797633146401494,0.014939608983695507,0.4742952167987823,0.7366368770599365,20.980973440222442,45f0f5c6820138899f114fe24c2f0887e47657d01da176fba1d9311a0891e1e0,32234,0.20843035420402883,0.1344981090631336,0.07393224514089525
0.26557670926513877,True,True,8,c84c971fc922fde317c32005990879d080797fd9134248b7719ab2b10c8c1568,7,9.477010857546702,qwen2.5-7b-inst,Soft,125,0.3986930861304996,6,0,-0.0873077392578125,2,0,-0.04055246724747122,-0.04253528732806444,0.006339039956219494,NOT_RECORDED,132.0529070040211,10,10,12.771327209472656,0.08179779052734375,0.35111464849345886,12.517573764518604,0.000909701186477052,18,20,7.462049102783203,2.3349235534667967,2,85,100,5.82553466796875,10.216875,a5914a1672735b7867bbab6d097a70c41bc56f872b8fc7ae987bb3fc0fb556d5,8,220,0,12.884268951416015,0.06885604858398438,10,19,85,True,19.27377101873052,12.517573764518604,10,0.16910552978515625,True,,16,True,85,,0.10652558819856495,0.01998172129970044,0,0.7273463059705312,3,CASE_COMPLETE,7,0.025863108289195226,0.023540090769529343,0.054849281907081604,0.054975613951683044,17.65959128830582,99e61e3f49a9c2dacdd27e415f911759c8d461f68af74c47fe9268b96bd69313,33275,0.06597312095109373,0.026320761255919933,0.03965235969517379
0.46549027883199073,True,True,8,eb6e6f4b05ddc94213f10912a8ddaf25b1b99b6bf80ca71b742984c9f4e66db0,7,10.586410284787418,qwen2.5-7b-inst,Soft,125,1.3049763908521623,7,0,-0.38822402954101565,2,0,-0.4202837109100073,0.006986282905563718,-0.4496866935864091,NOT_RECORDED,162.20805847924203,10,10,12.3099853515625,0.288330078125,0.7235639267821823,14.458993470482529,0.0022878472476630745,18,20,6.0131103515625,3.5497802734375,2,96,100,6.002703094482422,11.0171875,d03956bc421928999641fad322c284209a430439793206781ed22886846a0b92,8,220,0,13.74496841430664,0.08706283569335938,10,17,96,True,20.897209529864124,14.458993470482529,10,0.6765541076660156,True,,16,True,96,,0.623286031326279,0.5437358121853322,0,0.7283542227220837,0,CASE_COMPLETE,7,0.09112783302552999,0.02414017729461193,0.12952258735895134,0.6747921705245972,21.05601213220507,d55f17986959e7e34a73c77a1f0e9dc39aaa0150f94870e0405900f90f580c9c,36166,0.2030023204162717,0.09404911859892309,0.1089532018173486
0.4566557945003878,True,True,8,a9cae06c0c9568aebeff218633e59f099b3c128853561e82d2e822e9f94870bf,7,9.580005478300153,qwen2.5-7b-inst,Soft,125,0.7322945878336146,8,0,0.22065296173095703,5,0,0.06262709858128801,0.011260814126580952,0.024318885907996444,NOT_RECORDED,199.35950284264982,10,10,10.999551391601562,0.3348236083984375,0.5332667216212602,13.25396129279397,0.001386570602631545,18,20,6.61141357421875,3.93780517578125,5,74,100,4.61576171875,9.7190625,20f4a3ea9695371a71e09c44bd988ffda1c5ac0ba9822dfca7967d42901559d5,8,220,0,13.78700523376465,0.025494766235351563,10,20,73,True,19.040707255804882,13.25396129279397,10,0.11417064666748047,True,,13,True,74,,0.06546308038523421,0.012436694453936071,0,0.7472280110279143,4,CASE_COMPLETE,7,0.03602674445137381,0.03619966842234135,0.053176926076412195,0.0676063522696495,19.993404776789248,0142e9c91b08367cff439145435bed1c00f539605d6eab121e14938ec1d71b53,33224,0.12809017896652222,0.036755580361932515,0.0913345986045897
0.39935274292945305,True,True,8,51525bfc884486ef83bd355c3e815fd9ed185aa6865279657370dba3ee21810c,7,9.414305467763917,qwen2.5-7b-inst,Soft,125,1.0705762668867607,9,,,,,,0.004158652899786827,,NOT_RECORDED,178.65180051419884,10,10,11.2883544921875,0.1553955078125,0.98501379609058,12.944717223756015,0.0026194632871274406,17,20,6.855642700195313,1.3185760498046875,9,85,100,3.8012792968749998,8.884609375,58f84975c33b50a514e7580262765a85b8fc9d8db7d38e48db0330db8e3be651,8,220,0,12.701441955566406,0.03293304443359375,10,19,85,True,18.35550249951444,12.944717223756015,,,False,P1R34NonSemanticTargetMove,,True,,TYPED_CASE_FAILURE,,,0,0.6985161035462032,3,CASE_COMPLETE,9,0.035629444476217034,0.02796502597630024,0.057789176702499355,0.14827457070350647,17.43336127512157,8c9713c140fb8698c51e078b4b04585dd768766e78d344cbe185021b8c3e2d09,33292,0.0801359902601689,0.03709169733338058,0.043044292926788325
0.5340232774024821,True,True,8,9bdb6f17fbf3c376e3637bec616ab4cfc4c7d7416532cdee60020fe0459a2635,7,9.365748824179173,qwen2.5-7b-inst,Soft,125,2.030564003868522,10,0,-0.2450408935546875,1,0,-0.15073005009908225,0.49885711872484534,-0.2498050696216524,NOT_RECORDED,189.08354049175978,9,10,10.814266967773438,0.8872955322265625,1.2815764773207872,13.863473842886743,0.001391374318421978,15,20,4.685693359375,4.240087890625,0,77,100,3.9366162109375002,10.610781249999999,da493a3c3beab391790937a258a3bae0106085cdeb6e515991ac3e88337a125d,8,220,0,14.741691970825196,0.014558029174804688,10,20,75,True,22.555801035010845,13.863473842886743,9,1.13233642578125,True,,14,True,77,,0.8647788396338001,0.7632202175213024,0,0.7399860324445219,3,CASE_COMPLETE,4,0.5144852449069731,0.10208460316061974,0.9452851116657246,3.665454626083374,20.103892092593014,462c2daec4f7ca2e3f85a96314b50438c74d88e56a39c409dde9e5fad5f5f645,34887,0.7140487895347178,0.51341514789965,0.2006336416350678
