actual_progress,alias,alpha_apply,alpha_apply_over_req,alpha_req,arm,case_index,cumulative_structural_p,depth,fallback_to_neutral,final_full_current_residual_norm,finite_demand_status,identity_sha256,inner_count,inner_heldout_access_count,inner_writer_materialization_count,negative_actual,outer_net_target_displacement_norm,outer_writer_materialization_expected_count,predicted_progress,realization_ratio,realized_bf16_step_energy,receipt_sha256,rho_write,selected_capacity,selected_energy,simplex_entropy,simplex_top1_share,structural_p,tau_after,tau_before,transition_index
0.04112046575173736,llama3-8b-inst,0.06835085871862248,1.0,0.06835085871862248,neutral,4,0.007869134959866287,IL3-FULL,False,4.004320221106592,FINITE_SEMANTIC_WRITE,63909edfab2c5d276554366d7939920cbf831c1cc0433e86e8c33f1aed4e8531,3,0,0,False,0.1612242814709527,1,0.06835085871862248,0.6016086194471455,0.19170926540641908,d4fe1b9328d23bda41068ef568445c12c79be28e5378330b4bc5f957ec639555,0.06835085871862248,0.07387456941979174,0.09550715552482328,1.4065962130190657,0.41417129102247857,0.007869134959866287,0.625,0.5,5
0.021087966696359213,llama3-8b-inst,0.028683695860672744,1.0000000000000002,0.02868369586067274,neutral,4,0.010251704049766502,IL3-FULL,False,3.4248886081303653,FINITE_SEMANTIC_WRITE,118b7b1940053e87e136b2ac1375f4e2d987ef56aa5a10a65a671739b7bc4f1a,3,0,0,False,0.15944916845421003,1,0.028683695860672744,0.7351900117331888,0.33465975121019764,bd2f0dd39c0806afaba5714e4d72e914e2330947c37d7535f01c60539f0f0c6f,0.02868369586067274,0.16912036993935917,0.2158176990683595,1.3318864418689116,0.4036507043526547,0.010251704049766502,0.75,0.625,6
0.005774935637600719,llama3-8b-inst,0.008183380542322993,1.0,0.008183380542322993,neutral,4,0.012455204096447943,IL3-FULL,False,2.8508074709636175,FINITE_SEMANTIC_WRITE,a7958e8c1dd7bf7bdfd2e961fd998dbe0de649090b7290e38c98ba9b13a97537,3,0,0,False,0.11040759056906246,1,0.008183380542322993,0.7056907115260956,0.29407110463030006,be14342f0c17e6636f39e761df4dd350eb6ebb86d8532df8921cfac173fd395c,0.008183380542322993,0.15402466048402427,0.19570728695816858,1.2523048226152258,0.48671972121575363,0.012455204096447943,0.875,0.75,7
0.0008865527343004951,llama3-8b-inst,0.0027281307731755085,1.0,0.0027281307731755085,neutral,4,0.015167957747768622,IL3-FULL,False,2.348440832088717,FINITE_SEMANTIC_WRITE,b3475525ce1cb71d40dee06c3f080fd113f79dfb19d027e468263fabb6979446,3,0,0,False,0.0889376795576494,1,0.0027281307731755085,0.32496709579231764,0.4172724261328203,f829f902d7eb4deebc5e851e87c558c33a441b97c304505a76f2330b1ac0f263,0.0027281307731755085,0.253303368248579,0.31156791750640755,0.9715523009301056,0.6657716566745414,0.015167957747768622,1.0,0.875,8
7.455627796798944,llama3-8b-inst,7.339297941327095,1.0,7.339297941327095,neutral,5,0.001983706177226891,IL3-FULL,False,5.9459708412874415,FINITE_SEMANTIC_WRITE,a19d19cf90c79cd76e4dba13b584c7519e5b6d904389dcf90797911ea6cae687,3,0,0,False,5.9459708412874415,1,7.339297941327095,1.0158502702032035,1.298539237544744,c9d8f742ccd725010fc95396266a5dc5a42911a80bd8e6564988d3d52381242a,7.339297941327095,0.626577231476835,1.2531544629532376,1.6088033875352088,0.20905998172686127,0.001983706177226891,0.125,0.0,1
1.3997008420526984,llama3-8b-inst,2.2226891208440067,1.0,2.2226891208440067,neutral,5,0.0038453016989910107,IL3-FULL,False,8.52270868647472,FINITE_SEMANTIC_WRITE,42f72048528ee45faf99877bd98f9699db5870053690232cb042b504ea21b6c5,3,0,0,False,4.237997859650536,1,2.2226891208440067,0.6297330692477585,1.4745978480244806,d404ffefff7efad1015aef8b4f7848b2eb99adb6f5888b345a6645974fdaa381,2.2226891208440067,0.842742870929297,1.3395508948541839,1.6047001915686652,0.21704594235594257,0.0038453016989910107,0.25,0.125,2
0.7414609529078006,llama3-8b-inst,1.154976655449718,1.0,1.154976655449718,neutral,5,0.004038191918536805,IL3-FULL,False,7.196411802841331,FINITE_SEMANTIC_WRITE,8815b2b0eefa8b69df5b869755bae50d71560011f5caa3592632c6fb7054400c,3,0,0,False,3.343492999118393,1,1.154976655449718,0.6419705103209162,0.13336764349677488,bf9c9f57922f803cd5389c28910719a10ea45fa7e45629e86f131adb489f4780,1.154976655449718,0.04255939841171215,0.055431803268236365,1.60923259285723,0.20362966166470953,0.004038191918536805,0.375,0.25,3
0.2531020250171423,llama3-8b-inst,0.41835897383280096,0.9999999999999999,0.418358973832801,neutral,5,0.004445169668330846,IL3-FULL,False,5.8515234699594165,FINITE_SEMANTIC_WRITE,260b57bbd214b8cded0e8f64bb4068cd0b2f130c46777e03fe94cd8b21d912c4,3,0,0,False,0.23915919849069056,1,0.41835897383280096,0.6049876800737533,0.1435006272622799,9116d208385ce9b6c727b64891731c433265fafd8cd23ca4be8d96cb09e59fa5,0.418358973832801,0.04792889526427517,0.06194959107691688,1.5842752470452761,0.264686164000429,0.004445169668330846,0.5,0.375,4
0.10525928735733031,llama3-8b-inst,0.16763979336246848,1.0,0.16763979336246848,neutral,5,0.005205488962452575,IL3-FULL,False,4.89122133565118,FINITE_SEMANTIC_WRITE,a64618ed1417f39542193fabffe3f2638866a37549491ad0decf616ca2c1b30e,3,0,0,False,0.16863896243357632,1,0.16763979336246848,0.6278896271945416,0.18853822775623907,e229dbaaef118f9abe9abda409f4376e6fe02421a6c68bcb9f575a11cc2428a4,0.16763979336246848,0.07399580978397179,0.09483201815850345,1.5663422430412506,0.29322414039815026,0.005205488962452575,0.625,0.5,5
0.03701860029250384,llama3-8b-inst,0.06392867346294225,1.0,0.06392867346294225,neutral,5,0.006327934566210293,IL3-FULL,False,4.153737841553915,FINITE_SEMANTIC_WRITE,50bb9c85581f5b387f0ae38cdcd40efa1fbe118fd4214aa69081a103d9ff9b68,3,0,0,False,0.1376353326835473,1,0.06392867346294225,0.5790609797959055,0.22567689518690423,efd9839e354117db1d86fd2312c72462a439b0738646061c05d84aa01dc2c51b,0.06392867346294225,0.09820091211138247,0.12422254605413251,1.5490788042673167,0.3143591187489791,0.006327934566210293,0.75,0.625,6
