index,role,source_row_id,actual_T,TF_tokens,score_positions,capsule_sha256
121,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|42641,256,384,256,6be1cd9355c12e0b04ebb03a21ac874bc3699c390be3a2fc76afa4e43d4254c1
122,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|118663,256,384,256,089e4f654d2a48f576dda24f4072d8b40a18a78ce3c0b63778ae9e30e245cc95
123,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|254665,256,384,256,a024f04fb3dd1f72f603f9882685ac7bff7a8d1878db0f95e4bf2bb8ddb31c06
124,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|288374,256,384,256,3230938dbe51be17f83cf5e21c5c4e1258760f3c82197ae1ff71dd4dc5eec6a3
125,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|130162,256,384,256,a2892cb489134726016f3cc06c98a7438e693b12e529bfaa33e025c0273dff2c
126,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|101735,256,384,256,e4069676d0f449cab89ca47e3aad9422db3dfed60e666713b157f7f964f61304
127,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|69107,256,384,256,f519ea138751c1db22a21e6cb9b24ad2876d7f3bcc701bb22a14c07cb2d4f958
128,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|4100,256,384,256,d499451f3400364526f89cc8da4a7178596bb73885d079a1ba99751209aea3ff
129,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|126995,256,384,256,2114991979785664f3b54e68336b94cc0e9e8fe755c23896bb13a1a46d474676
130,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|134845,256,384,256,c2cc0ed1d77ced00448cf83093d77446aaeae0fd645e80d683ec1b66c52de2d8
131,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|38214,256,384,256,800507b8d6bfca570003467f03557d246cd222fbf0833edfee01949e6140137c
132,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|342615,256,384,256,b6ec6c9c61075d5e277aa14cf76a502751b5fe89896c3205a40f2bb090acaba5
133,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|230743,256,384,256,a85d473b294916949cc2f69bf01d6f04e4b8afc3db528a9344ce15f6c8edf054
134,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|148406,256,384,256,7984cc8db94723e49e1360e5bbd14da4d4293893a9cd8ad73323804fba4cdcc2
135,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|141010,256,384,256,a4547bf61a2756660a39a57d1d80c2fd6ae7ce48b14410aa9f023cbb7b68d6e6
136,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|135029,256,384,256,5918a2b36f0282335219b60cf2d907910375434a2aa1994ccc9d65cfeca8230b
137,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|52174,256,384,256,adcabc9f4e63629b98a44ab6e048558c312dafd77986db71161b3af288e37c4a
138,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|349114,256,384,256,2df725f917903ccd4c9b6dc2da65fece98ea7a67f529aad3108363fc7158c40a
139,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|287509,256,384,256,669f1ed531a0f15112f608c09690e1fbe6370a7afa1127d60fe11bdd4a8a5b6c
140,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|80536,256,384,256,9ddba56dc99b42e8c400498134aba5441acb580df1ba45b6fe8df3c5894e6c6d
141,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|68379,256,384,256,bd42850695ca2659424cd65bfef356c779d7d98d87d451a1e7c1fec0c3aaa286
142,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|295429,256,384,256,deb6120959f9318ce8e0d57b286f3728a5a5efebbe2bc2ec4f1e92108e1a5958
143,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|298957,256,384,256,ee7ac166576ee4585bca7b4710f7495dcd9dd59ff6e44e04ea585bd5531b0d14
144,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|84265,256,384,256,4808550e619227df5e6b51ba896897e6baca854350d9b19dd537d008b1f8e275
145,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|297596,256,384,256,867c51e19c73af0c56b76874f64f4ff7f81cf86cb7b018b393b4f3f6da99a326
146,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|72834,256,384,256,7fdff84675ccc5d03c1103efdb364ba35bf9bb0060037c7bdb35135f513c9e8d
147,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|161328,256,384,256,70d568ed79670cdcda9be2f4cb1a5622da6f80ef550d27ae3522e7211f359d51
148,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|149682,256,384,256,8e938d259aa3b4980d0322576a298b472102ef6755222a99466f24383be9a6dc
149,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|231407,256,384,256,3f54a89459818f2ae4ad33a900bf1743bdb8a6545341ecfe41f575c29180d75d
150,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|63941,256,384,256,71e85431a2e45853c385803953da7b1e9ddc3aeb7758080846919ec7e6dbc1f9
151,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|30100,256,384,256,75d77215ad113b401fa596ff40be496055be65ea662616cb1819de93174098d9
152,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|259490,256,384,256,fe869898ff14e9cc33beed35ca9c66127b586f2ef03ae070b0310c9665029b72
153,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|300186,256,384,256,312d841d78a80a6fed0b9f2ec16ac83161f719923f21344a16ac126a41490774
154,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|109693,256,384,256,93e7f2ec8926e59d4055da129ffc83c33a080e00607f176a450578df3e3bc097
155,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|331045,256,384,256,3ef4f97d094e2b9dc6e5012a3f7d7eafecddb6842ca19036b5744072356ea565
156,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|284339,256,384,256,4a0b1fb3beb40b1f9645ddfdb94c07697eccf2fa98849ee13570ff38acffa122
157,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|313019,256,384,256,4e1885e1206382c2e1fa0cf9c36c2d54d7f823071c37516335f2b019b2c8c25b
158,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|261791,256,384,256,e201d6e045e33315b9029a8950ebee714853c0dcd99675673d8bb69ab034cb1d
159,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|293156,256,384,256,d8bd48a2bc8880327dd4a8864b4da24acd0b3737c1a06988f9ebe1f90165b617
160,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|158453,256,384,256,c5f65185c752b977e106782b3c23ca1a5e0d7554873a72edb50bf5cf43d887d3
161,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|87952,256,384,256,af37a615409fa1b2643436fadf218d6defc86952e09471c975f46d2a954db3ff
162,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|201544,256,384,256,3498bb30b265c13b1d7c245cfc69e3bde89f89d810c194406eaa1a50a3a93cbf
163,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|25157,256,384,256,beaf103405c3ec568fbfc611cead8c03e43874591d8188627ad3939432c96e06
164,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|72954,138,266,138,4ff0d878c10885d26b8917f83ac91dac48dde3f869342eae4f70f73c8c134cd1
165,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|249009,253,381,253,e2257b398a377443dc15dc351fdc223810c9d802b603e1423b2bfa087879db6b
166,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|354198,256,384,256,fcbaca330bd84af3be4673b6d21a8459cfcdb5cbbe83f54732d965925d23ef77
167,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|6433,256,384,256,a4289ab178dd4fa068de61d49db2062170fc449bebb294081db9da29ee962007
168,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|242182,256,384,256,2619848a0fb62eb631c85d86500cd5704030115a9611ebfc2067e371c060aad5
169,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|318064,256,384,256,e518b2938d071733858f2d07bd9793570ca30a214d389276bc5fb7d6483f7924
170,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|514,256,384,256,ad7defd7d218cacad7614fa6bf1fb60056e6e04bdb66d3798a4c41cf196273da
171,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|88107,256,384,256,a568e2402c9b600a8f825a49504678cadbf5996698053bcb064d27d6a81951a0
172,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|288928,256,384,256,34fad9e62457789693ca459819bbf526abb98c92e95b1b901284b59283218499
173,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|114540,256,384,256,cdd6ddf23506ef2094a2f967d53e29b5a0c0646a4dd74ffd1d67b63201813722
174,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|242778,256,384,256,a8768293ea1c39f5f863ceea605c02baf3e6cb22bac52da99c12df3440ba3024
175,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|101984,256,384,256,7d264c744c41d3d7a08c8defbe4bdc95ae2e8018b9b05ed3d1de0cb076735a11
176,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|175911,256,384,256,bb6c7eec0a4e6b38dde408e85ac15ff8abf8654868eb2b1ab4b88ad21a805a50
177,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|39507,256,384,256,919b47c38f2475f94586605cb24c06bd7262046116026c754770f4cbd147eece
178,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|222360,256,384,256,c2cc4e21f3f898d0c4bb03cdc2dbcab691ef8b752334f0671a846ded6c325ac8
179,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|204842,256,384,256,9f0b8ba335400bc54104482dff401752e0aff40ac14fa79c66c6f110ead0a31e
180,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|57141,256,384,256,0874a406fe7cfac51bf237e0be3fd3adc42c874913c2a7d5938af6b2c6a084d6
181,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|17074,256,384,256,43f390b25a227908ecc7d0602a9bea73d0eb8d058fa42a547bc57b98836ce0a6
182,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|287031,256,384,256,1b8c0065da01f4a95de97c76907c978e6c4a74daa9b87a2f3471503cf05e2a2d
183,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|294151,256,384,256,1b71fd91544e80e6180c3aafa43b0541cfcac117ff852d64fce2a451ee7939fe
184,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|243224,256,384,256,2b9032d896fbd54de7c28e7901d6d858937c439c6d3f4068bba87769ebc16b81
185,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|329632,256,384,256,dce9a2af934d52cc66d40b92d1d52efd3bf3edcadb4fd9a6235dc0b73be58a58
186,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|236846,256,384,256,fcd03fa9ed8f72341018c2d438d9c2c314bb0e2f63c6b9b9a84d12e2711e3ee0
187,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|153246,256,384,256,3b66bacc8545da169f8a458675359246ba066d77b8ac8ead1c0720985e126070
188,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|274581,256,384,256,49892072b33a861d43a7061b993398af6db40d9cc8d90c78f0e4200852ec9e44
189,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|9756,256,384,256,35e536afd1e2ef7eb665384ced2ebee91449043c25692ce175e1086b7df17e49
190,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|306248,256,384,256,2ad800fa493790bd6b27330042c42ccf76a6bfad1f2830adab7312d4e77be474
191,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|334074,256,384,256,b7c255ebd27c4075fd7e229dc6f2f5979aea853e8ef60f733ee926b802575183
192,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|291303,256,384,256,8e94b2292c67fb15faa6f58b5d87ef72aff88b046ab22116c2455c44a05ac9bf
193,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|248637,256,384,256,5389e568e8f3289d37f4ae7c503b89cb571bd9315811fc1fe1971c45dd0e0c85
194,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|197388,256,384,256,e08ed223fde97d6e9b877c0c32321729fadd580b3b9921de10424ed2cb41fc0c
195,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|346404,256,384,256,5d4769c10562b083407370531161d73bfa8b8ff368e75bd3b969d7ab3662909b
196,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|103028,256,384,256,a3c3491a70cce09f38acc04a6d56460779e408d9fc1c0765a03caca4f0a28097
197,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|64808,256,384,256,c99ad5dbda630caca9e48df9cb418a38969bac4307b1ae07149e2ffff54c85bd
198,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|216208,256,384,256,a374f604a44e71b068e4f02a3a8ba20c57dd927d114dbb6086a615371e5daa38
199,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|225419,256,384,256,a88725bfbb32da84a368f7cf7243c6a540e393a56cb728521587c3f6d70480b5
200,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|308428,256,384,256,76e4eb88942fef3844e82964eac830a146a2291d4476d4306d25381334b078a3
201,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|23544,256,384,256,9332dbd0c309a4e355fcf771981a1b0e8ff5a051fa9afcbe5dcbae253bc874f5
202,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|63350,256,384,256,2da96c495042e5f392080545a34731ffb7ea166d93631ec5f29f92a4e8aca5a0
203,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|246660,256,384,256,7d43a4d63fd7011d3d4e6f29814ccedef343ac713ef5f7d2d5b606af6bc3cb61
204,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|188482,256,384,256,6debe3651afb19d1775de9ae25aedc164e25127104a21956221ecd43ebd3b114
205,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|193274,256,384,256,b88b856abe83b0fe792a884c8e1d3c0cae6f798540db1d83e4b4c28ab83366fa
206,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|133214,256,384,256,2c37090775b0ea7a3cbd9b64049b0e80d2dedde6e17779e409560116de5ecea3
207,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|278443,256,384,256,e0dac6de4408275d2ec524b7fe8b837b4430f3d207e99be0cc332ad3a5b69964
208,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|328207,256,384,256,58e028fcd60d71391caf24d9cb8ede0af19ab15c9b8e17886902546345b7a8ad
209,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|292536,256,384,256,44fb20bbc31d9330c2353c25d7294ad6897b309331830f72379a404158681d6d
210,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|289289,256,384,256,1e4d8afd2dec5f1b26d2a439d92ecb91b201cc84c925a31777a96872aa8afb50
211,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|265625,256,384,256,52a6f2c73cd9489ca0a50207d4e522e9cc0b228fbd2c883874536331a97a8a34
212,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|27081,256,384,256,d0424f247bb8232c83a41de0c8177f6d1f8e85ceaa74bba8ff167c66d74ee8ae
213,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|262862,256,384,256,ae7ab2a1f07ef0df5d63cc2d9274da43eeab3f74d11096aba3508c56e7576366
214,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|288058,256,384,256,5f96c54fdab79ca431aeb1ca83ec92d497ae5f974b3602b72ea35ffee4eb6d42
215,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|3584,256,384,256,0c8fab22dd30eb12fd3be45b42b1dc3b051d49e14c11bf76071f180f0c698911
216,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|24649,256,384,256,4fb1d477f55e0a02754a3ec7bad3bf37f8dbaeb6751cb39954735efa2bed4f40
217,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|348034,256,384,256,443ef0832c138ca5c277ed35314e7730201a15d9a4f37fb25e0786ed8f2c2d40
218,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|59535,256,384,256,e193bfd79316cc0a8f130646cc37cc5ad3c2461bed95f79b68fd9ae28576f830
219,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|136272,256,384,256,eb967b68dd3d13d111a10e7e2ad259f84d71c5bb55c3f9af966b396ea83c673f
220,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|26735,256,384,256,7ec3907bd9e054023bed551e72b8ad34e4d92e36f2afe7e7b4206292ae0c1297
221,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|66715,256,384,256,a59e47ddc8011a73214730bf49ef180a641eb1f86bb44cd05d882584533ac343
222,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|262756,256,384,256,82993387a621c319048fcf3278cdcf43d5adc01d8a1d007c946a759ad1522ba7
223,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|37798,256,384,256,6efea2e8bc3826f76b090e56705c4810164767ef1f8d47e3c19cd63c461069d8
224,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|27707,256,384,256,6c8aeb3f6eddf91ffffdfb33a9f759da19d20fae9b7a10a4756d14d6452907c9
225,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|233667,256,384,256,f592d57299e57631c1c84906496d0fbaac71266cfb0dc3ddc4dbf74726fbaccc
226,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|248635,256,384,256,450a1950cd6a292150f7003757c8e31ecc8f0013c3e5b12d772ffa9893597c86
227,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|11586,256,384,256,98a96945130cc10be81052e7333e36bcb132c60845e5f026a0012a7f7827bd2d
228,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|1994,256,384,256,0c4d4523ca0c970b56c53ab73f46f8eacd6cfd7533ddda06b28a46a952262aff
229,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|167720,256,384,256,c98bc813435d0ad0b9eb6bb75d896eaf90b10aafc99a4395850f6fd4930145cd
230,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|332528,256,384,256,73fb38c34f1c6bf8167215b3d665e1fdcd19f2072fa462c3119e52f814c64c66
231,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|265780,256,384,256,f7f6ee20869231def0bf42cbfe2dddd73d09a6b9d128704d9d9752b03825935f
232,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|268559,256,384,256,b2ac2776482d56030f500304ffaab96053633b11ef423ffb5b1de2978a9d5316
233,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|132633,256,384,256,0bec36048d561f4bf365279072e0057979b2d9fa8a72116a9fa2f37ee03292c0
234,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|165425,256,384,256,1ca934f4189990b4c3b9301f09238d45a1fbf9e153c4dad4c5197df04a18214a
235,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|236687,256,384,256,7dd41c6a310a0a836e49ce82bd1e80749d286423e9e488d73e63b6f1a726109d
236,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|10409,256,384,256,be6b6e59c6b1dfdb64bb17712c3ed68a14dac7e5651edf9b8dfedbdf1922370b
237,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|341476,256,384,256,37bc5c7925e1036ae9066f71cbb419bd2939e1d50ff09084cc40ce2baba1cfdb
238,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|121149,223,351,223,e73ad0dfb0107d90c7c87c676ad006f88098fe0eed99944a11f80ae85a735e10
239,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|145442,256,384,256,6227c4de9b30c3bba3a6a620ae1f59c191e4957fbe1c02cc8980d1c9e3c7a9b5
240,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|187017,256,384,256,a4692f9e3ee4283d132475c0b974f18dfa2a4f4455149477c71363de26873cb9
241,R512,allenai/c4@1588ec454efa1a09f29cd18ddd04fe05fc8653a2|train|en/c4-train.00000-of-01024.json.gz|326809,256,384,256,4f1003612a7c7e8d8c9c8084cb01b28d2e19a5dcdd58fa387fa3ae9524ca3244
