alias,allocation,arm,method,case,status,success,accepted_steps,restore_pointer,restore_bytes,request_order,w_eff,w_gen,w_loc,w_eff_nll_mean,w_eff_nll_median,w_eff_nll_p90,w_eff_nll_worst,w_eff_margin_mean,w_gen_nll_mean,z_eff,z_gen,z_eff_nll_mean,z_eff_nll_median,z_eff_nll_p90,z_eff_nll_worst,z_eff_margin_mean,z_gen_nll_mean,z_full6_new_loss,w_full6_new_loss,z_first_hit_eff10_k,z_best_nll_k,z_plateau_k,z_w_eff_gap,z_w_gen_gap,w_minus_z_eff_nll,z_class,alpha_matched,alpha_eff,alpha_gen,alpha_loc,alpha_eff_nll_mean,alpha_eff_nll_median,alpha_eff_nll_p90,alpha_eff_nll_worst,alpha_eff_margin_mean,z_alpha_eff_gap,z_alpha_gen_gap,z_minus_alpha_eff_nll,predicted_sum,actual_sum,realization_mean,negative_actual_steps,equality_max,dof_min,dof_max,entropy_mean,neff_mean,v_gt1_total,v_max,capacity_terminal,energy_terminal,P_terminal,P_auc,bf16_capacity_terminal,functional_p_mean,functional_p_smoothmax,edit_core_wall,stepwise_eval_wall,w0_eval_wall,forwards,backwards,target_backwards,slope_backwards,tokens,scientific_materializations,eval_materializations,routing_wall,field_slope_wall,target_wall,materialization_wall,failure_class,failure_message_sha,target_old_stepwise
qwen2.5-7b-inst,BG,Neutral,BG-P1R24-NEUTRAL,8,SUCCESS,1,8,True,True,c363db241e2c07ca144d278b90b21023234c7c63d6bc7156eb180b7cd6ebb572,10,18,74,0.213311767578125,0.0545654296875,0.26166992187499943,1.671875,9.989813232421875,3.9733642578125,10,18,0.125762939453125,0.0509033203125,0.18906249999999977,0.765625,10.474237060546875,4.0770263671875,0.35598229095339773,0.16833758037537336,7,7,7,0,0,0.087548828125,BOTH_WEAK_OR_TYPED_INCOMPLETE,1,10,20,73,0.025494766235351563,0.016204833984375,0.0572021484375,0.064453125,13.78700523376465,0,-2,0.10026817321777344,37.254334311622614,0.26203525173477826,0.21442279933198363,0,2.220446049250313e-16,4,4,1.5754384676745057,4.833208404928366,0,0.5253864886878342,31.368417488754886,4.1388940509110945,0.5867829796290827,1.7383353242960677,63.03405172638781,0.0017731417347328308,0.0018793904124394406,123.91530765220523,471.3599117156118,,180,125,85,40,25632,8,8,0.0037805289030075073,80.05722647439688,7.872002325952053,15.48006864450872,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,BG,Neutral,BG-P1R24-NEUTRAL,9,SUCCESS,1,8,True,True,1702d290642650ce9a2ff4a5687d48c469441e4d2b7c3f204e05d71d6918eefd,9,15,85,2.2144775390625,0.52734375,7.668749999999998,10.875,5.7698974609375,2.9577880859375,10,18,0.08492889404296874,0.049072265625,0.16357421874999994,0.30859375,11.34319610595703,1.7717529296875,0.1851299736648798,1.9187000833451748,4,8,6,1,3,2.1295486450195313,BOTH_WEAK_OR_TYPED_INCOMPLETE,1,10,19,85,0.03293304443359375,0.027587890625,0.06181640625,0.0732421875,12.701441955566406,0,-1,0.05199584960937499,35.55990658440917,-0.29932338679209347,-0.14553064724063897,1,4.440892098500626e-16,2,4,1.4971614343629722,4.535123688088108,3,2.944683957853483,3942.3152720285702,392.0433628014043,4.377713081307823,7.767631600326984,485.2307687294949,0.006839022009947615,0.008688510263843301,112.9261727547273,469.1871511442587,,180,125,85,40,25668,8,8,0.003275764174759388,70.8623966993764,7.691445901989937,15.392422681674361,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,BG,Neutral,BG-P1R24-NEUTRAL,10,SUCCESS,1,8,True,True,add78cd5df75ad1ee941a84527fba9b0a63cfde5a3338450ffbe6bc248af08d9,8,15,77,2.046630859375,0.195556640625,5.765624999999997,11.8125,8.099462890625,4.328488159179687,8,15,1.68424072265625,0.096435546875,4.1484374999999964,11.8125,8.86966552734375,4.24849853515625,1.860998392989859,1.914257991220802,,8,8,0,0,0.3623901367187501,BOTH_WEAK_OR_TYPED_INCOMPLETE,1,10,20,75,0.014558029174804688,0.00714111328125,0.030676269531249984,0.068359375,14.741691970825196,-2,-5,1.6696826934814453,50.88952875666959,0.5269111675210296,0.09479277406661678,0,8.881784197001252e-16,4,4,1.5823581767234776,4.8667118506512095,0,0.4974418412549406,19.56861233839819,7.432744905299116,0.3689283049218386,1.0550243067481155,40.50657195931841,0.0011170349576491258,0.0011466468635365219,143.14765721466392,473.17521029524505,,180,125,85,40,26919,8,8,0.004018377512693405,83.50525519810617,9.238854327239096,15.359505807980895,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,BG,Soft,BG-P1R24-SOFT,1,SUCCESS,1,8,True,True,20933669138b5090645da9ea81b662085081fbc7eb756f542ec90bb9f51435ac,10,19,92,0.38168811798095703,0.0262451171875,0.7003906249999989,3.171875,12.065186882019043,4.108299255371094,10,19,0.43640899658203125,0.0235595703125,0.7726562499999988,3.71875,12.062028503417968,4.06063404083252,0.2605725791770965,0.2527525926241651,5,7,8,0,0,-0.05472087860107422,Z_TARGET_WEAK,1,10,20,92,0.00735931396484375,0.004852294921875,0.015765380859374997,0.017578125,15.373890686035157,0,-1,0.4290496826171875,45.80998939869184,-0.08529370615724474,-0.043672132261033586,1,8.881784197001252e-16,4,4,1.3952062419475668,4.06637768022526,0,0.5056138288493726,2.1482188779034432,1.4888189334412771,0.1904958019842068,0.6561124690960703,17.699490986208083,0.0013559492107893044,0.0014537032341799812,96.96567911375314,467.9914535600692,,180,125,85,40,25632,8,8,0.06872425228357315,56.75741416681558,6.4565838212147355,15.580128898844123,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,BG,Soft,BG-P1R24-SOFT,2,SUCCESS,1,8,True,True,d926188b4b11b462acfbf3c3cb3623bbd37a6043dc2673072e40004eb2e0e22a,10,17,76,0.107171630859375,0.034423828125,0.16713867187499978,0.7265625,14.395953369140624,2.55712890625,10,17,0.0462921142578125,0.050048828125,0.082666015625,0.0927734375,14.916207885742187,2.617431640625,0.04668980985879898,0.07026721860747784,6,8,6,0,0,0.0608795166015625,BOTH_WEAK_OR_TYPED_INCOMPLETE,1,10,20,76,0.02397918701171875,0.0174560546875,0.04121093749999998,0.0869140625,15.872895812988281,0,-3,0.022312927246093753,45.08520322247465,0.4452281666686758,0.12099012437651473,0,8.881784197001252e-16,4,4,1.350288187420798,3.872800199970336,3,1.271471413078947,34.661357619167255,6.872207044461141,0.46067204074525037,1.750227031732397,41.58328385068936,0.03782496814666373,0.3457909687950924,93.76505022030324,473.87979933898896,,180,125,85,40,26865,8,8,0.08142126258462667,49.03539727721363,6.747274124994874,15.660709131509066,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,BG,Soft,BG-P1R24-SOFT,3,SUCCESS,1,8,True,True,38bed59f6dc2b193082c30197e61ca9cfddaaecf3e524a0dbcb358f780c4db1a,10,18,77,0.9232643127441407,0.06724929809570312,2.7437499999999986,6.34375,10.38611068725586,4.468579816818237,10,17,0.32259597778320315,0.033420562744140625,0.7218749999999994,2.4375,11.955529022216798,4.2925691366195675,0.0974250734783709,0.6738129807636142,4,8,8,0,-1,0.6006683349609375,BOTH_WEAK_OR_TYPED_INCOMPLETE,1,10,20,79,0.021802711486816406,0.015472412109375,0.033459472656249975,0.1005859375,15.896947288513184,0,-3,0.30079326629638675,38.03395935285959,0.09575762171298263,0.02067361626042329,0,1.7763568394002505e-15,4,4,1.4968961774316858,4.4705330336620355,0,0.7382672540711005,26.071896013623405,10.50241176644976,0.24913257934999158,0.7993542062729956,25.47053095968727,0.001474400395621608,0.0015718597458856858,95.97584782447666,473.8382816258818,,180,125,85,40,27117,8,8,0.08259147219359875,54.933338256552815,7.029379723593593,15.701817437075078,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,BG,Soft,BG-P1R24-SOFT,4,SUCCESS,1,8,True,True,d866c44874892d760da97cd7ede76979ae2281c2934a83d9c10695159e88d3d3,8,15,98,2.6781005859375,0.353515625,11.875,12.4375,5.6273681640625,3.82008056640625,8,15,2.0506500244140624,0.0447998046875,8.649999999999999,11.6875,7.577474975585938,4.224847412109375,1.8848321221768856,2.487685886025429,,8,5,0,0,0.6274505615234376,BOTH_WEAK_OR_TYPED_INCOMPLETE,1,10,18,90,0.01768341064453125,0.010467529296875,0.04052734374999999,0.05810546875,14.047941589355469,-2,-3,2.0329666137695312,44.1645460410391,-0.10641061561182141,-0.01404954882745772,1,8.881784197001252e-16,4,4,1.271627656817137,3.6143330940210223,2,1.6274774298711012,58.37143679890149,21.897839423357276,0.4746541413913371,1.0917276070898194,44.22545741092131,0.13618253249598494,1.2968384695829889,94.24045759998262,475.9425359275192,,180,125,85,40,26595,8,8,0.07780357543379068,53.4562425725162,6.885059845633805,15.945069923065603,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,BG,Soft,BG-P1R24-SOFT,5,SUCCESS,1,8,True,True,bb5f940c463a8c24798c3f75045c109b1f6752da1086e9ec5cb36de0c434c1b0,10,18,82,1.5002197265625,0.703125,4.6,5.5,6.2388427734375,3.59324951171875,10,18,0.9285491943359375,0.15771484375,2.1265624999999986,6.5,7.680825805664062,3.25576171875,0.9641833088826388,1.5069590037688614,3,7,8,0,0,0.5716705322265624,BOTH_WEAK_OR_TYPED_INCOMPLETE,1,10,19,77,0.026730728149414063,0.0106201171875,0.048754882812499956,0.16015625,13.773269271850586,0,-1,0.9018184661865235,45.88834415225832,-0.47279517976567154,-0.11605144273124904,1,0.0,4,4,1.4378496574604303,4.218598075767245,1,1.0311713989483422,59.164672394959155,32.00825788331877,0.5225381559369898,1.0940440935698472,52.32860403596679,0.0023716718380628046,0.002544771411394862,89.84165175911039,475.09210143610835,,180,125,85,40,24858,8,8,0.07896589022129774,49.707053899765015,6.17863595765084,15.578487437218428,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,BG,Soft,BG-P1R24-SOFT,6,SUCCESS,1,8,True,True,36f62d08abd69321360044edb1500c6afd302f7c10c546e78467e866c2ef3dd5,9,15,85,2.4936737060546874,0.630859375,8.153125,11.5,7.959451293945312,5.2014404296875,10,15,0.830181884765625,0.042236328125,3.7375,4.1875,11.354193115234375,4.238165283203125,0.6488855361938477,1.8845737255178392,6,7,8,1,0,1.6634918212890624,BOTH_WEAK_OR_TYPED_INCOMPLETE,1,10,19,85,0.06885604858398438,0.0149993896484375,0.23183593749999998,0.33203125,12.884268951416015,0,-4,0.7613258361816406,57.98871634361556,-0.5090851320885121,-0.0577832951853054,1,1.7763568394002505e-15,4,4,1.3653114643308302,3.9213807006498658,0,0.9244365247193436,113.30358346973837,26.925689657546155,0.4800611590119691,1.2154719930307905,43.52141654154328,0.0014004351859084304,0.001436494754994562,96.209055156447,473.96783686243,,180,125,85,40,25659,8,8,0.08088934049010277,54.73795763775706,6.264319879934192,15.754234816879034,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,BG,Soft,BG-P1R24-SOFT,7,SUCCESS,1,8,True,True,badf5694b025745be31e42e3bd18a603f8fde0db206462b01c0794d5bb0431fc,10,16,96,0.36282958984375,0.10302734375,1.296875,1.3671875,10.48555908203125,3.496826171875,9,16,0.35670166015625,0.101318359375,1.21484375,1.4609375,10.547189331054687,3.53861083984375,0.4019517175853252,0.5605455761775374,,8,6,-1,0,0.006127929687500033,BOTH_WEAK_OR_TYPED_INCOMPLETE,1,10,17,96,0.08706283569335938,0.01727294921875,0.1316894531249998,0.609375,13.74496841430664,-1,-1,0.2696388244628906,50.4030967343343,1.1131079318001866,0.24680994993355668,0,8.881784197001252e-16,4,4,1.338019350763403,3.8239046343016603,0,0.5047527259185363,7.372524708566444,3.659329593490892,0.29030138959782464,0.855213788553203,25.739886987553838,0.0012628155444521037,0.0013613783131577943,104.31188861187547,476.30976709350944,,180,125,85,40,27918,8,8,0.07998952735215425,62.797637979499996,7.091494805179536,15.745758935809135,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,BG,Soft,BG-P1R24-SOFT,8,SUCCESS,1,8,True,True,c363db241e2c07ca144d278b90b21023234c7c63d6bc7156eb180b7cd6ebb572,9,14,74,2.005809020996094,0.16259765625,4.737499999999995,15.3125,6.308253479003906,5.6678466796875,9,17,1.4549264907836914,0.08740234375,1.8535156249999953,13.4375,8.270073509216308,4.48837890625,1.0471434939652682,1.936359278857708,7,7,8,0,3,0.5508825302124025,BOTH_WEAK_OR_TYPED_INCOMPLETE,1,10,20,73,0.025494766235351563,0.016204833984375,0.0572021484375,0.064453125,13.78700523376465,-1,-3,1.4294317245483399,47.25829509416967,-1.5915222170064225,-0.12871226876595934,1,8.881784197001252e-16,4,4,1.2804388965576048,3.638299055965983,2,2.7983593012555397,294.051458743871,77.47209782719173,1.209479118276459,1.8932789998488087,107.0613645760005,0.003973790390231288,0.005175117886988082,116.84475076850504,473.4175232257694,,180,125,85,40,25632,8,8,0.07965980097651482,71.85145799536258,6.50883018784225,15.556735768914223,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,BG,Soft,BG-P1R24-SOFT,9,SUCCESS,1,8,True,True,1702d290642650ce9a2ff4a5687d48c469441e4d2b7c3f204e05d71d6918eefd,10,17,85,0.2233001708984375,0.0626220703125,0.2778808593749994,1.7109375,9.511074829101563,1.965521240234375,10,17,0.22986297607421874,0.0517578125,0.27163085937499937,1.859375,9.61388702392578,1.9653594970703125,0.1359915636945516,0.11297748028300703,4,7,8,0,0,-0.006562805175781228,Z_TARGET_WEAK,1,10,19,85,0.03293304443359375,0.027587890625,0.06181640625,0.0732421875,12.701441955566406,0,-2,0.196929931640625,40.92935141833626,-0.06704500336199999,-0.05505813813941204,1,1.7763568394002505e-15,4,4,1.2740669197134944,3.623154639872566,2,1.4685743491318186,50.37919788261002,5.55683301654359,0.5388686648969052,1.9868573874471471,47.680029230282514,0.002600102131217976,0.0028248081037358617,137.1984658855945,471.1353239417076,,180,125,85,40,25668,8,8,0.08124661259353161,84.7180334534496,8.333395974710584,15.568187327124178,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,BG,Soft,BG-P1R24-SOFT,10,SUCCESS,1,8,True,True,add78cd5df75ad1ee941a84527fba9b0a63cfde5a3338450ffbe6bc248af08d9,8,15,77,2.0560791015625,0.155029296875,5.734374999999998,12.0625,8.4419677734375,4.623486328125,9,15,1.956182861328125,0.091064453125,5.709374999999998,11.8125,8.961004638671875,4.49951171875,2.161412950232625,2.0980237756855784,,8,7,1,0,0.09989624023437527,BOTH_WEAK_OR_TYPED_INCOMPLETE,1,10,20,75,0.014558029174804688,0.00714111328125,0.030676269531249984,0.068359375,14.741691970825196,-1,-5,1.9416248321533203,48.219797075876386,-0.053251860290765674,-0.013074546998100414,1,1.7763568394002505e-15,4,4,1.4963781486081427,4.46720788219437,0,0.5367616099916197,4.347707557300604,3.1728930981366177,0.23589506232981097,0.7123736058476301,23.17986023888063,0.0012740615452344047,0.0013650863653204381,118.5385091882199,475.4622198631987,,180,125,85,40,26919,8,8,0.0783954905346036,68.65191141888499,8.353401395492256,15.560617201961577,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,RS,Neutral,RS-P1R24-NEUTRAL,1,SUCCESS,1,8,True,True,20933669138b5090645da9ea81b662085081fbc7eb756f542ec90bb9f51435ac,10,18,92,0.028194236755371093,0.0063018798828125,0.057592773437499946,0.2001953125,15.28118076324463,3.6637420654296875,10,18,0.02092399597167969,0.00970458984375,0.027508544921874954,0.1416015625,14.97907600402832,3.4765914916992187,0.013944248188636266,0.031175674879341385,4,8,6,0,0,0.007270240783691404,BOTH_WEAK_OR_TYPED_INCOMPLETE,1,10,20,92,0.00735931396484375,0.004852294921875,0.015765380859374997,0.017578125,15.373890686035157,0,-2,0.01356468200683594,30.784114357705626,0.23754242855357008,0.4763698165591215,0,1.7763568394002505e-15,4,4,1.5900331703447015,4.903961653249659,0,0.5679112064256451,1.149100128062743,0.5769536190956847,0.21511205222677285,0.8787453451740741,23.212060671137472,0.0011707354200538725,0.0012102771041918787,85.42185792792588,462.9933248432353,,180,125,85,40,25632,8,8,0.0029788604006171227,46.65411385986954,6.319036524742842,15.212607901543379,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,RS,Neutral,RS-P1R24-NEUTRAL,2,SUCCESS,1,8,True,True,d926188b4b11b462acfbf3c3cb3623bbd37a6043dc2673072e40004eb2e0e22a,10,17,76,0.47364273071289065,0.03167724609375,0.5342773437499985,4.4375,13.91385726928711,2.671142578125,10,16,0.38380088806152346,0.03314208984375,0.4136718749999987,3.609375,14.597449111938477,2.4161865234375,0.25480194699775893,0.376501792477211,5,7,8,0,-1,0.08984184265136719,BOTH_WEAK_OR_TYPED_INCOMPLETE,1,10,20,76,0.02397918701171875,0.0174560546875,0.04121093749999998,0.0869140625,15.872895812988281,0,-4,0.3598217010498047,35.501164040371656,-0.3447454344801372,-1.6776746671958238,1,8.881784197001252e-16,4,4,1.5828534722268,4.86891642389018,0,0.48344499107172817,22.88642131911429,6.447535885811482,0.5080597776094263,1.8288924943896654,52.910995607006925,0.04242269882106908,0.3894085711506375,112.81769732479006,468.39115453511477,,180,125,85,40,26865,8,8,0.003451783210039139,67.91481413971633,7.105837146751583,15.78084483742714,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,RS,Neutral,RS-P1R24-NEUTRAL,3,SUCCESS,1,8,True,True,38bed59f6dc2b193082c30197e61ca9cfddaaecf3e524a0dbcb358f780c4db1a,10,16,77,0.33332233428955077,0.0059871673583984375,0.7660156249999992,2.703125,12.36667766571045,4.55809895992279,10,16,0.3498800277709961,0.0063323974609375,0.3771240234374988,3.421875,12.956369972229004,4.5852518558502195,0.21771064666099846,0.13835542906308546,4,8,4,0,0,-0.016557693481445312,Z_TARGET_WEAK,1,10,20,79,0.021802711486816406,0.015472412109375,0.033459472656249975,0.1005859375,15.896947288513184,0,-4,0.3280773162841797,27.454415697014483,0.49816737798973915,0.3310748413272723,0,8.881784197001252e-16,4,4,1.5864841063897712,4.886694528975609,0,0.37915876251960523,2.45754363089176,1.7569480946101035,0.15051338591745222,0.6130300233858136,16.51050204142177,0.001263675484559741,0.0012797055705260857,87.8261776426807,471.16936840768903,,180,125,85,40,27117,8,8,0.002954822964966297,46.93696530722082,7.536169873550534,15.437807477079332,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,RS,Neutral,RS-P1R24-NEUTRAL,4,SUCCESS,1,8,True,True,d866c44874892d760da97cd7ede76979ae2281c2934a83d9c10695159e88d3d3,10,14,98,1.0068790435791015,0.02349853515625,3.1765624999999984,7.15625,10.127495956420898,3.558392333984375,10,14,1.0647522926330566,0.0146484375,3.817187499999999,7.09375,10.560247707366944,3.3373786926269533,1.021873376981239,0.8774897655064706,8,8,8,0,0,-0.05787324905395508,Z_TARGET_WEAK,1,10,18,90,0.01768341064453125,0.010467529296875,0.04052734374999999,0.05810546875,14.047941589355469,0,-4,1.0470688819885254,26.77702773919077,0.7258916014747228,0.4208096184874467,0,8.881784197001252e-16,4,4,1.5549987549637798,4.738106012159755,0,0.4200218667854611,6.006735090057816,2.11948106408569,0.4002637681874154,1.458512466778215,42.973267859445826,0.006652191233419966,0.02979072481988679,91.41905279457569,473.79964127764106,,180,125,85,40,26595,8,8,0.0030463198199868202,51.68375415354967,6.310300155542791,15.766230604611337,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,RS,Neutral,RS-P1R24-NEUTRAL,5,SUCCESS,1,8,True,True,bb5f940c463a8c24798c3f75045c109b1f6752da1086e9ec5cb36de0c434c1b0,10,18,82,0.2993476867675781,0.04150390625,0.7628906249999998,1.265625,10.278777313232421,2.9194015502929687,10,19,0.09229049682617188,0.02392578125,0.3166015625,0.423828125,11.182709503173829,2.258380126953125,0.21207732897019013,0.33800485108513384,3,8,6,0,1,0.20705718994140623,MIXED_NOT_IDENTIFIABLE,1,10,19,77,0.026730728149414063,0.0106201171875,0.048754882812499956,0.16015625,13.773269271850586,0,0,0.06555976867675782,38.089052481634674,-0.09700087953824549,-0.04526131494641557,1,8.881784197001252e-16,4,4,1.588131146758192,4.894683765858479,0,0.3968399908202255,9.998018307515622,4.50970778795939,0.27852709944035503,0.9544527087885472,29.9529796939036,0.0019198974804757504,0.0021686538385790677,99.9947046013549,474.74748598225415,,180,125,85,40,24858,8,8,0.0030968524515628815,57.675094122998416,6.768917853944004,15.423135259188712,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,RS,Neutral,RS-P1R24-NEUTRAL,6,SUCCESS,1,8,True,True,36f62d08abd69321360044edb1500c6afd302f7c10c546e78467e866c2ef3dd5,9,12,85,1.25208740234375,0.0364990234375,3.5515624999999993,5.28125,8.56197509765625,4.623193359375,10,15,0.0707611083984375,0.0106964111328125,0.14785156249999987,0.494140625,13.304238891601562,3.5360889434814453,0.04196684951311909,1.125053343689069,6,8,8,1,3,1.1813262939453126,BOTH_WEAK_OR_TYPED_INCOMPLETE,1,10,19,85,0.06885604858398438,0.0149993896484375,0.23183593749999998,0.33203125,12.884268951416015,0,-4,0.0019050598144531167,35.61772983666309,3.1701424025464804,0.45675249734696166,0,8.881784197001252e-16,4,4,1.5788699966699262,4.850092592176564,5,1.4205196736746144,255.9543623304963,36.500136287393154,0.7108103333264922,1.7481011364750252,76.39730631237029,0.0030072089898215823,0.0038706526452206153,94.49416417255998,471.0406193928793,,180,125,85,40,25659,8,8,0.0031476300209760666,54.68865168746561,6.485946709290147,15.617212639190257,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,RS,Neutral,RS-P1R24-NEUTRAL,7,SUCCESS,1,8,True,True,badf5694b025745be31e42e3bd18a603f8fde0db206462b01c0794d5bb0431fc,10,16,96,0.47013015747070314,0.1220703125,0.823437499999999,3.171875,10.710381317138673,4.566949462890625,9,17,0.40031280517578127,0.03326416015625,0.9949218749999993,2.53125,11.194923400878906,3.935894775390625,0.37832957729697225,0.621376886148937,7,8,8,-1,1,0.06981735229492186,BOTH_WEAK_OR_TYPED_INCOMPLETE,1,10,17,96,0.08706283569335938,0.01727294921875,0.1316894531249998,0.609375,13.74496841430664,-1,0,0.3132499694824219,35.9889906736233,0.6257763018598781,0.3074864578872003,0,8.881784197001252e-16,4,4,1.559791844081476,4.758683944738739,0,0.5677733710936104,14.486541057442981,4.422413772258798,0.4463506678776905,1.452990370849893,46.86569465707269,0.001761335915229765,0.001922818887041793,93.47639023698866,476.07179577928036,,180,125,85,40,27918,8,8,0.003087506629526615,53.14762887265533,6.483741099946201,15.658155747689307,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,RS,Neutral,RS-P1R24-NEUTRAL,8,SUCCESS,1,8,True,True,c363db241e2c07ca144d278b90b21023234c7c63d6bc7156eb180b7cd6ebb572,10,14,74,0.01978139877319336,0.008056640625,0.05292968749999999,0.0810546875,12.198968601226806,4.6336181640625,10,15,0.014643287658691407,0.006744384765625,0.027636718749999983,0.06982421875,12.529106712341308,4.6040771484375,0.041459745285101234,0.0787024956312962,6,8,7,0,1,0.005138111114501952,MIXED_NOT_IDENTIFIABLE,1,10,20,73,0.025494766235351563,0.016204833984375,0.0572021484375,0.064453125,13.78700523376465,0,-5,-0.010851478576660157,24.20218982271415,0.1696244992199354,0.10114180710932262,0,2.220446049250313e-16,4,4,1.5691094865648094,4.803011705985995,0,0.3652513661243494,6.404739604054773,2.8837888009124137,0.29118980343889245,0.9723858002154893,30.764672746236812,0.0013122210067088229,0.00136185441294018,86.20107843261212,474.29373947624117,,180,125,85,40,25632,8,8,0.002963048405945301,46.34695590287447,6.251139321364462,15.626196993514895,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,RS,Neutral,RS-P1R24-NEUTRAL,9,SUCCESS,1,8,True,True,1702d290642650ce9a2ff4a5687d48c469441e4d2b7c3f204e05d71d6918eefd,10,16,86,0.11678504943847656,0.03375244140625,0.1520019531249997,0.8828125,11.230089950561524,2.276422119140625,10,16,0.08258628845214844,0.020263671875,0.1245605468749998,0.6171875,12.542413711547852,1.76651611328125,0.04922524167923257,0.07111496510915458,4,8,8,0,0,0.034198760986328125,BOTH_WEAK_OR_TYPED_INCOMPLETE,1,10,19,85,0.03293304443359375,0.027587890625,0.06181640625,0.0732421875,12.701441955566406,0,-3,0.049653244018554685,26.81348709241703,0.07595578201580794,0.18166078140458963,0,8.881784197001252e-16,4,4,1.5684170459548876,4.79994302422199,0,0.4307653737113941,9.572390011898682,4.261572577334133,0.30682595214986064,1.0590386312629922,34.34068288201041,0.0014197472968765375,0.0015238167856301684,146.43308822158724,471.3902107430622,,180,125,85,40,25668,8,8,0.0034097516909241676,76.11231083609164,8.983477887697518,15.526020620018244,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,RS,Neutral,RS-P1R24-NEUTRAL,10,SUCCESS,1,8,True,True,add78cd5df75ad1ee941a84527fba9b0a63cfde5a3338450ffbe6bc248af08d9,9,14,77,1.85096435546875,0.5712890625,7.471875,7.78125,7.50372314453125,4.738623046875,10,16,0.8690887451171875,0.0599365234375,1.7242187499999981,6.625,10.537161254882813,4.334130859375,0.6473729103105142,1.9450331456027925,8,8,8,1,2,0.9818756103515626,BOTH_WEAK_OR_TYPED_INCOMPLETE,1,10,20,75,0.014558029174804688,0.00714111328125,0.030676269531249984,0.068359375,14.741691970825196,0,-4,0.8545307159423828,44.465904549406616,-1.0029173746937885,-0.21829915155433716,1,0.0,4,4,1.5795353133991183,4.853023093828125,0,0.4824805500587535,23.253015180937794,11.525918385491103,0.4414756318157253,1.235473681728875,46.07096454962153,0.0011653257897687804,0.0011936394346142203,127.25459752231836,470.43988993112,,180,125,85,40,26919,8,8,0.0037318123504519463,70.22318756114691,7.656210917048156,15.332883852533996,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
qwen2.5-7b-inst,RS,Soft,RS-P1R24-SOFT,1,SUCCESS,1,8,True,True,20933669138b5090645da9ea81b662085081fbc7eb756f542ec90bb9f51435ac,10,17,92,0.08070716857910157,0.01129150390625,0.21474609374999987,0.5390625,14.488042831420898,3.7829681396484376,10,17,0.049579620361328125,0.009521484375,0.07888183593749988,0.38671875,14.437920379638673,3.685669708251953,0.031786991201806815,0.08499739777180366,4,7,6,0,0,0.031127548217773443,BOTH_WEAK_OR_TYPED_INCOMPLETE,1,10,20,92,0.00735931396484375,0.004852294921875,0.015765380859374997,0.017578125,15.373890686035157,0,-3,0.04222030639648437,28.977412869954065,0.20145884398370983,0.848358078370992,0,8.881784197001252e-16,4,4,1.3917021298185643,4.070569919932497,0,0.5426417740691122,0.023302041276952824,0.016809221229712932,0.13774958804510765,0.5880093760853528,12.930951159700905,0.0008736181604395807,0.0008881848793265755,104.05757434573025,465.295187888667,,180,125,85,40,25632,8,8,0.07644376996904612,64.97161165438592,6.210360410623252,15.393579582683742,,,NOT_RECORDED_BY_FROZEN_TARGET_NEW_PLAN
