amplitude,central_curvature_max,central_curvature_mean,central_curvature_median,central_curvature_p90,denominator,derivative_along_GFminus_max,derivative_along_GFminus_mean,derivative_along_GFminus_median,derivative_along_GFminus_p90,entry,metric,panel,quantity,resolution
0.3,0.00839490899692943,-0.0044399765159378775,-0.004075231835445503,0.0004657927189053993,100,0.14623817222699118,-0.02654703896122828,-0.030984360699417277,0.05086750739227089,Late,RS,Past100,margin,curve
0.3,0.0074451859073298935,0.0001822833654421233,2.1128216398350226e-05,0.00036811610622562805,100,0.047296983538394725,-0.0007128353751655549,4.574559021646913e-05,0.0004215248809406614,Late,RS,Past100,new_nll,curve
0.3,0.008761194494169863,-0.0042576931504957555,-0.003623566924020462,0.0004976727901229599,100,0.14610334839117567,-0.027259874336393833,-0.03145977346562278,0.05029493992457363,Late,RS,Past100,true_nll,curve
0.03,0.03861861942397628,-0.0011724626440073422,-0.0010685639808229708,0.008612023273524493,200,0.4050221059068008,-0.048187627875314956,-0.03915274961762252,0.056693708108532886,Middle,NS,Current100,margin,curve
0.03,0.05871278579409372,0.0008866011608724672,0.0008433766721126267,0.010641921915430399,200,0.43173874808367446,0.018381918126127553,0.021675996576577247,0.10770970905344776,Middle,NS,Current100,new_nll,curve
0.03,0.0530030683513285,-0.00028586148313487536,0.00030493517090330685,0.010003078429445766,200,0.4191905769833108,-0.029805709749187403,-0.020662615628245593,0.05118296840079965,Middle,NS,Current100,true_nll,curve
0.03,0.029367544688927258,-0.004827140667418937,-0.0045314284357235056,0.004383536312149467,200,0.2098228658807996,-0.07957813945530987,-0.07681588818557293,0.012224917256151104,Middle,PS,Current100,margin,curve
0.03,0.03137820200760801,0.0020566310877601396,0.0005036235272033096,0.005866459284140155,200,0.2095253873970442,0.018364003376918386,0.004365573583121825,0.06127533652088239,Middle,PS,Current100,new_nll,curve
0.03,0.04458536594776629,-0.002770509579658797,-0.0029741936518584058,0.00538292332546225,200,0.20975062425745808,-0.06121413607839148,-0.05532098375531108,0.02689357701106411,Middle,PS,Current100,true_nll,curve
0.03,0.008230067230050426,-0.008788785985894712,-0.006732643622969513,-0.00047819689264263636,100,0.13503850417194144,-0.09138124206693002,-0.08078347472744833,0.009822231677424484,Middle,RS,Current100,margin,curve
0.03,0.01052212800445277,0.0002671703967181824,1.5707980162726936e-05,0.00011401228061326981,100,0.08144587063388888,0.0014114026509735587,8.534979418029523e-05,0.0005934138312119797,Middle,RS,Current100,new_nll,curve
0.03,0.008261649032940016,-0.008521615589176527,-0.006545061956095813,-0.00046357030684829586,100,0.1344926648084367,-0.08996983941595645,-0.08055342967464643,0.009821658563465502,Middle,RS,Current100,true_nll,curve
0.03,0.06505589632938433,-0.0002087869134311847,-0.0007458433154737514,0.0073320987716088025,200,0.4049841965830037,-0.05132531028356205,-0.036567518658192494,0.05289222699716969,Middle,NS,Fixed100,margin,curve
0.03,0.032872183541064665,0.0008106626575554349,0.000523237772086201,0.010996254862843158,200,0.28765077111337045,0.012537050059275022,0.012156133215242646,0.11280224419646347,Middle,NS,Fixed100,new_nll,curve
0.03,0.037517066219584276,0.0006018757441242504,0.0004608451101186853,0.008985461284325928,200,0.3069050091316719,-0.038788260224287024,-0.023592497818050277,0.050383007699269004,Middle,NS,Fixed100,true_nll,curve
0.03,0.020298699556245435,-0.008114303808137612,-0.007000989498020453,0.0040083699528958424,100,0.6265127392045046,-0.021545535558760823,-0.027010406117559387,0.14652187719857182,Middle,RS,Fixed100,margin,curve
0.03,0.13001081694836605,0.0027574391006667605,3.071000887000245e-05,0.0031923169637827807,100,0.20063167511071892,-0.005567540135558986,4.08423663011287e-05,0.0014824504638311247,Middle,RS,Fixed100,new_nll,curve
0.03,0.11926608340052573,-0.005356864707470852,-0.006572600786205613,0.008086318481240959,100,0.41763130177230123,-0.027113075694319807,-0.027503306876545702,0.12977208485510622,Middle,RS,Fixed100,true_nll,curve
0.03,0.07939903701157186,-0.0003378576372374834,-0.0007699397918198266,0.00803284725277776,200,0.15729373614589895,-0.06016543914658854,-0.04619833613795757,0.045332191304783144,Middle,NS,Past100,margin,curve
0.03,0.03555262967175187,0.0003314679473528273,0.0007183044853639514,0.00823709357609211,200,0.3635581820022715,0.02292750718616337,0.019863006281423318,0.11803018034867051,Middle,NS,Past100,new_nll,curve
0.03,0.06904443689028704,-6.389689884656047e-06,9.638590538430019e-05,0.009494929641357225,200,0.2801902161901054,-0.03723793196042516,-0.03567729678131866,0.050154664123539076,Middle,NS,Past100,true_nll,curve
0.03,0.020764282385020705,-0.00968848693167406,-0.00748148190947907,0.0007718662549027034,100,0.5841716875982629,-0.055188029231044405,-0.0611991533536137,0.07992755739353044,Middle,RS,Past100,margin,curve
0.03,0.023346043225582997,0.00040106237519417677,2.458447929662916e-05,0.0003792747726127924,100,0.012431484352480938,-0.0019097959676359505,7.780991645300048e-05,0.0004342478367793317,Middle,RS,Past100,new_nll,curve
0.03,0.02076427790278924,-0.009287424556479884,-0.007297789979097014,0.0009069454716160879,100,0.58200021220345,-0.05709782519868036,-0.06114237650229658,0.06442129261015404,Middle,RS,Past100,true_nll,curve
0.1,0.09107559277422743,-0.0009741433670169768,-0.0010895566015254204,0.00792143432576355,1000,0.4037677511055912,-0.05178826202359297,-0.0396334213510164,0.056292311243522276,Middle,NS,Current100,margin,full
0.1,0.057857980507485515,0.0010158035084087771,0.0008554937573609386,0.00972449791895754,1000,0.46025676735797294,0.01609513912649251,0.016714128400366485,0.10456018763850403,Middle,NS,Current100,new_nll,full
0.1,0.12274559163587387,4.1660141391800216e-05,0.0001242668193993704,0.00850627646080537,1000,0.4158773390681523,-0.035693122897100464,-0.022896935695786175,0.05164011046414505,Middle,NS,Current100,true_nll,full
0.1,0.02855843915858213,-0.004817185927194496,-0.0044872372192816855,0.0042315094914109775,200,0.2084573166237759,-0.07962446209225052,-0.07669543484875965,0.012380001179220368,Middle,PS,Current100,margin,full
0.1,0.031402850694870345,0.0020491059608221365,0.0005034297155148415,0.005924924220463258,200,0.20932404265679902,0.01839501989322156,0.004381947405994789,0.06118316323623158,Middle,PS,Current100,new_nll,full
0.1,0.04421386712958508,-0.00276807996637236,-0.0030212850513461637,0.005286567253810569,200,0.20838514890664037,-0.06122944219902896,-0.05521187887218777,0.02675809463551927,Middle,PS,Current100,true_nll,full
0.1,0.009160733073970504,-0.008758138586859542,-0.006789190362565117,-0.0005574942677421804,100,0.13491060787972403,-0.09141908976856944,-0.08076940490910248,0.009812193990930577,Middle,RS,Current100,margin,full
0.1,0.010605272322359274,0.0002695792324053146,1.655110751071442e-05,0.00010950807725145368,100,0.0816834234014485,0.001421698965618459,8.590847453264293e-05,0.0005964692085775324,Middle,RS,Current100,new_nll,full
0.1,0.00918943221933918,-0.00848855935445423,-0.006730352384684583,-0.0005562981376330085,100,0.13423184866071278,-0.08999739080295097,-0.08053870976160132,0.009811495166217269,Middle,RS,Current100,true_nll,full
0.1,0.06367624683893353,-0.0004937197929520137,-0.0006984449727753944,0.007370020888121258,1000,0.4037531051619584,-0.05445816842595447,-0.04136325153440669,0.0482064910289601,Middle,NS,Fixed100,margin,full
0.1,0.04885526155629078,0.0007493045579883746,0.0005840985866288591,0.00921958723830941,1000,0.36942928219431387,0.014634009889367618,0.014671463080061474,0.10090125367502235,Middle,NS,Fixed100,new_nll,full
0.1,0.04995039477091343,0.00025558476503636087,0.00019487164656447261,0.008294757591439524,1000,0.3058985073386829,-0.03982415853658685,-0.02610639452550604,0.0519436143596998,Middle,NS,Fixed100,true_nll,full
0.1,0.019033600124538853,-0.00628860823612449,-0.0038875512245164588,0.005715416546283869,200,0.440279663835983,-0.05918092077927048,-0.062189796166008726,0.07610722476570204,Middle,PS,Fixed100,margin,full
0.1,0.03527543413492791,0.001967668459344193,0.0005915211619318911,0.006732211255716992,200,0.4036501952171141,0.01598440582926818,0.003261706083893918,0.08087404084602781,Middle,PS,Fixed100,new_nll,full
0.1,0.017754283771788094,-0.004320939776780297,-0.0025637962361471102,0.005524440783591492,200,0.43250802997145904,-0.0431965149500023,-0.04809816652313642,0.05728476809435325,Middle,PS,Fixed100,true_nll,full
0.1,0.020433007291279368,-0.008054697282100075,-0.00705713368280556,0.0033345367696533852,100,0.6257883290114485,-0.021660919081018228,-0.027008813274032227,0.14629720857394615,Middle,RS,Fixed100,margin,full
0.1,0.12546718536855012,0.0027161343073945714,3.0213310390409755e-05,0.003250918393018402,100,0.20055977684197593,-0.00557813225505576,4.115582432695176e-05,0.0014904406484146549,Middle,RS,Fixed100,new_nll,full
0.1,0.11593035080737582,-0.0053385629747055045,-0.006643605069838713,0.007690149461086399,100,0.41252696850802567,-0.02723905133607399,-0.02755079523923394,0.12959627435598248,Middle,RS,Fixed100,true_nll,full
0.1,0.07914143420491976,-0.0006868949576905706,-0.0005332894450762781,0.009212945647016522,1000,0.1892433443950151,-0.05911831642354688,-0.04507810637357737,0.04791455964795768,Middle,NS,Past100,margin,full
0.1,0.06429256585679084,0.001128123172672545,0.0008070275678387928,0.010029414730640774,1000,0.5889785235433099,0.020189812212119657,0.01849810419355085,0.1178210826894,Middle,NS,Past100,new_nll,full
0.1,0.09749902489733829,0.0004412282149819742,0.0002731507711515793,0.008936393400052164,1000,0.2666790003264714,-0.038928504211427226,-0.026712314966254855,0.05331540669832676,Middle,NS,Past100,true_nll,full
0.1,0.03515311009393394,-0.004820934539507964,-0.0029053637883527236,0.003115814452316262,200,0.1484188860597068,-0.07978769075778033,-0.05874660755572485,0.026541551030284407,Middle,PS,Past100,margin,full
0.1,0.0438711248741576,0.001140914905992829,0.00029664080158068554,0.003957797831743023,200,0.20088021233600314,0.01478835229397296,0.0026431659124172124,0.06953912344293646,Middle,PS,Past100,new_nll,full
0.1,0.025271558226860214,-0.0036800196335151345,-0.0023591138813560215,0.003969681052082513,200,0.1283455107697393,-0.0649993384638074,-0.04602676408615791,0.028796366172734428,Middle,PS,Past100,true_nll,full
0.1,0.0199520932419098,-0.009740352196220764,-0.007331599742368852,0.00038020766392945745,100,0.5811592877614922,-0.05526594105202214,-0.061341340343054274,0.07998210806892789,Middle,RS,Past100,margin,full
0.1,0.02317118886615458,0.0004010536634240525,2.6130893973742136e-05,0.0003861326136448521,100,0.012471048741877936,-0.0019145346091712047,7.805860609572606e-05,0.0004342693052454759,Middle,RS,Past100,new_nll,full
0.1,0.019951882414550138,-0.00933929853279671,-0.007166360912397992,0.0006472175852405299,100,0.5788742648402021,-0.05718047566119335,-0.06128439777388757,0.06435724989299597,Middle,RS,Past100,true_nll,full
0.3,0.05080606638321883,-0.0010006889491569653,-0.0009780645003746404,0.008174110550454115,200,0.3930916718607988,-0.047966398536076725,-0.03934667892428592,0.056016929362746985,Middle,NS,Current100,margin,curve
0.3,0.05062674270115385,0.0009950304636198244,0.0008509670621616402,0.010877264167743731,200,0.42390634892484275,0.017956191646547725,0.021917358768869674,0.10461853471091598,Middle,NS,Current100,new_nll,curve
0.3,0.04590539387102936,-5.658485537140961e-06,0.00020688546119987288,0.009941621513976356,200,0.38743373302261447,-0.030010206889529,-0.02059095776009258,0.05133665464870832,Middle,NS,Current100,true_nll,curve
0.3,0.02804554350808482,-0.004841006410110212,-0.004451886039020815,0.0038658410882013825,200,0.19689902517409377,-0.07999635757759492,-0.07675546211036685,0.011360521597317163,Middle,PS,Current100,margin,curve
0.3,0.032259253807350535,0.0020518265363430994,0.0005000359491401774,0.005954860147959569,200,0.20736348338413257,0.01866218449171471,0.004454715104275125,0.061791363321805313,Middle,PS,Current100,new_nll,curve
0.3,0.043810377370426326,-0.0027891798737671126,-0.0030061386947857734,0.005182899622764735,200,0.19682964731916802,-0.061334173085880205,-0.0551948474150087,0.026177937741070013,Middle,PS,Current100,true_nll,curve
0.3,0.008831542598849225,-0.008743856528343396,-0.006731826136786889,-0.000580849398832125,100,0.13351447404952513,-0.09173083771657048,-0.0823326500707496,0.009172782060143152,Middle,RS,Current100,margin,curve
0.3,0.010693396578710634,0.00027977185016875186,1.7161057972408436e-05,0.00011321242416754896,100,0.08351927024499912,0.001511359670780789,8.787923746676702e-05,0.00063199115153411,Middle,RS,Current100,new_nll,curve
0.3,0.008853733880300717,-0.008464084678174647,-0.006683903557899387,-0.0005795730388808082,100,0.13313014823411048,-0.09021947804578966,-0.08204520779694414,0.00917213315417351,Middle,RS,Current100,true_nll,curve
0.3,0.0524447185708523,-0.0003745688627841202,-0.0008740136206097792,0.006859748167760496,200,0.39309447345228915,-0.05220613312184759,-0.036777739727912095,0.04740251008987163,Middle,NS,Fixed100,margin,curve
0.3,0.029010964171369596,0.0009779515804138347,0.0008052812904607364,0.010521907693811887,200,0.2824399218954017,0.01324856751090435,0.012882882690962246,0.11332844780159061,Middle,NS,Fixed100,new_nll,curve
0.3,0.03131858044042029,0.0006033827176297144,0.00042069292209296943,0.008333325723008296,200,0.2971163409260864,-0.03895756561094325,-0.02486219202613286,0.04736203772593882,Middle,NS,Fixed100,true_nll,curve
0.3,0.018377136090226155,-0.007990062033500687,-0.0069152786543781285,0.0031997891484236425,100,0.6160544397787499,-0.022574663223685443,-0.027138322048872433,0.14511146880094208,Middle,RS,Fixed100,margin,curve
0.3,0.09733551022493322,0.0023912863742645636,3.0876366890758504e-05,0.0036734100166686177,100,0.20061939618827926,-0.0055502322945196955,4.309119174152446e-05,0.0015427325876262443,Middle,RS,Fixed100,new_nll,curve
0.3,0.09223433494914746,-0.005598775659236125,-0.006634517255902479,0.007353005333467169,100,0.37504607554691355,-0.02812489551820515,-0.027656423559979756,0.12866101990090836,Middle,RS,Fixed100,true_nll,curve
0.3,0.07606711969384342,-0.0003873223234336897,-0.0007364686387238736,0.007865396248843864,200,0.14730564640478774,-0.0599176587946245,-0.0454072332735483,0.04272942127308221,Middle,NS,Past100,margin,curve
0.3,0.032579399878947306,0.0005480109722088301,0.0006889526822719228,0.008530058535507689,200,0.3249822458616629,0.022295916153618495,0.021411958136330598,0.11720849852922179,Middle,NS,Past100,new_nll,curve
0.3,0.06373853623028812,0.00016068864877514047,0.00012543937115013922,0.009487490714873816,200,0.226366151431246,-0.03762174264100601,-0.034518075890486694,0.04906966599023116,Middle,NS,Past100,true_nll,curve
0.3,0.019306870221096166,-0.009616913012414866,-0.007480585855381685,0.00037669360566789994,100,0.5546285950436349,-0.055919215763122594,-0.062457789563459175,0.08009029698101738,Middle,RS,Past100,margin,curve
0.3,0.022470928051768823,0.00039929021065328736,2.663561564765392e-05,0.0003959488215694737,100,0.012862185124786695,-0.001953397606393029,8.157076264108962e-05,0.0004778674059743225,Middle,RS,Past100,new_nll,curve
0.3,0.01930719840167972,-0.009217622801761576,-0.007231604990733127,0.0006033023308254335,100,0.55128115909714,-0.05787261336951561,-0.06239808124528038,0.06362570719936018,Middle,RS,Past100,true_nll,curve
