cell_id,model,writer_family,arm,layer,weight_name,terminal_net_frobenius_squared,terminal_net_energy_share,sum_applied_update_frobenius_squared,sum_resolution_stable_path_increment_frobenius_squared,visit_count,factor_rank_mean,factor_rank_min
1,llama3-8b-inst,AlphaEdit,ORBFH,6,model.layers.6.mlp.down_proj.weight,5.1002047049577186,0.090112018115753673,1.9944587349172089,7.9778349396688375,4,100,100
1,llama3-8b-inst,AlphaEdit,ORBFH,7,model.layers.7.mlp.down_proj.weight,16.370306670749098,0.28923571829205924,5.3289943509314961,21.315977403725981,4,100,100
1,llama3-8b-inst,AlphaEdit,ORBFH,8,model.layers.8.mlp.down_proj.weight,32.679627818709065,0.5773939252189314,10.138135348795556,40.552541395182224,4,100,100
1,llama3-8b-inst,AlphaEdit,JAC,4,model.layers.4.mlp.down_proj.weight,0.33646993684943227,0.0053578864513715158,0.33646995571196459,1.3458798228478581,4,100,100
1,llama3-8b-inst,AlphaEdit,JAC,5,model.layers.5.mlp.down_proj.weight,1.0846624359994357,0.017271968558527119,0.84484741838338628,3.3793896735335456,4,100,100
1,llama3-8b-inst,AlphaEdit,JAC,6,model.layers.6.mlp.down_proj.weight,4.0750372655408036,0.064890156779877375,2.1383833019008556,8.5535332076034205,4,100,100
1,llama3-8b-inst,AlphaEdit,JAC,7,model.layers.7.mlp.down_proj.weight,16.367985166356178,0.26064083698007706,6.2287961618343743,24.915184647337494,4,100,100
1,llama3-8b-inst,AlphaEdit,JAC,8,model.layers.8.mlp.down_proj.weight,40.934849971345002,0.65183915123014691,15.189338781546551,60.757355126186205,4,100,100
2,qwen2.5-7b-inst,MEMIT,O,4,model.layers.4.mlp.down_proj.weight,3201.0210245048056,0.61585935133252223,3201.0210245048056,3201.0210245048056,1,,
2,qwen2.5-7b-inst,MEMIT,O,5,model.layers.5.mlp.down_proj.weight,947.09352708254141,0.18221573703362876,947.09352708254141,947.09352708254141,1,,
2,qwen2.5-7b-inst,MEMIT,O,6,model.layers.6.mlp.down_proj.weight,215.91210448900938,0.041540335910793223,215.91210448900938,215.91210448900938,1,,
2,qwen2.5-7b-inst,MEMIT,O,7,model.layers.7.mlp.down_proj.weight,366.3941777864195,0.070492283223433233,366.3941777864195,366.3941777864195,1,,
2,qwen2.5-7b-inst,MEMIT,O,8,model.layers.8.mlp.down_proj.weight,467.22862551268497,0.089892292499622772,467.22862551268497,467.22862551268497,1,,
2,qwen2.5-7b-inst,MEMIT,QCL,4,model.layers.4.mlp.down_proj.weight,1265.9210499870687,0.48425611687596587,372.55100350675508,1490.2040140270203,4,100,100
2,qwen2.5-7b-inst,MEMIT,QCL,5,model.layers.5.mlp.down_proj.weight,348.75900202064304,0.1334117005525573,102.5059044416696,410.0236177666784,4,100,100
2,qwen2.5-7b-inst,MEMIT,QCL,6,model.layers.6.mlp.down_proj.weight,100.48543774806899,0.038438959433495914,30.332184977333728,121.32873990933491,4,100,100
2,qwen2.5-7b-inst,MEMIT,QCL,7,model.layers.7.mlp.down_proj.weight,237.59767605677303,0.090888865452693007,73.523015249881311,294.09206099952524,4,100,100
2,qwen2.5-7b-inst,MEMIT,QCL,8,model.layers.8.mlp.down_proj.weight,661.39286829968705,0.2530043576852879,210.97208686068905,843.88834744275619,4,100,100
2,qwen2.5-7b-inst,MEMIT,NQFIX,4,model.layers.4.mlp.down_proj.weight,14704.551237652311,0.81318401171094956,6549.7750786940787,26199.100314776315,4,100,100
2,qwen2.5-7b-inst,MEMIT,NQFIX,5,model.layers.5.mlp.down_proj.weight,2656.5374116887078,0.14691055271144379,1253.7379331651837,5014.9517326607347,4,100,100
2,qwen2.5-7b-inst,MEMIT,NQFIX,6,model.layers.6.mlp.down_proj.weight,316.78522759894952,0.017518704111830378,150.43941403661029,601.75765614644115,4,100,100
2,qwen2.5-7b-inst,MEMIT,NQFIX,7,model.layers.7.mlp.down_proj.weight,265.04234210086395,0.014657243974298743,126.0967631504769,504.38705260190761,4,100,100
2,qwen2.5-7b-inst,MEMIT,NQFIX,8,model.layers.8.mlp.down_proj.weight,139.7698961396018,0.0077294874914775429,66.420248161483542,265.68099264593417,4,100,100
2,qwen2.5-7b-inst,MEMIT,ORBFH,4,model.layers.4.mlp.down_proj.weight,1218.4734657799022,0.43147390426375398,527.60482942076339,2110.4193176830536,4,100,100
2,qwen2.5-7b-inst,MEMIT,ORBFH,5,model.layers.5.mlp.down_proj.weight,359.05963415319377,0.12714668522751268,117.80219026879473,471.20876107517893,4,100,100
2,qwen2.5-7b-inst,MEMIT,ORBFH,6,model.layers.6.mlp.down_proj.weight,307.56253473370282,0.10891103613968914,88.727704163965612,354.91081665586245,4,100,100
2,qwen2.5-7b-inst,MEMIT,ORBFH,7,model.layers.7.mlp.down_proj.weight,570.13368608226142,0.20189016371295723,200.17811689616011,800.71246758464042,4,100,100
2,qwen2.5-7b-inst,MEMIT,ORBFH,8,model.layers.8.mlp.down_proj.weight,368.75019165979734,0.13057821065608688,139.0566710126277,556.22668405051081,4,100,100
2,qwen2.5-7b-inst,MEMIT,JAC,4,model.layers.4.mlp.down_proj.weight,350.60536648009781,0.166762005683953,350.60539234285608,1402.4215693714243,4,100,100
2,qwen2.5-7b-inst,MEMIT,JAC,5,model.layers.5.mlp.down_proj.weight,94.030217125544183,0.044724551024929761,72.296478985683194,289.18591594273272,4,100,100
2,qwen2.5-7b-inst,MEMIT,JAC,6,model.layers.6.mlp.down_proj.weight,251.77029082040423,0.11975207079788402,73.143300276643004,292.57320110657201,4,100,100
2,qwen2.5-7b-inst,MEMIT,JAC,7,model.layers.7.mlp.down_proj.weight,781.46896035887153,0.37169805048205551,273.42898288071012,1093.7159315228405,4,100,100
2,qwen2.5-7b-inst,MEMIT,JAC,8,model.layers.8.mlp.down_proj.weight,624.55470269956413,0.29706332201117774,281.28505667097068,1125.1402266838827,4,100,100
3,qwen2.5-7b-inst,AlphaEdit,O,4,model.layers.4.mlp.down_proj.weight,560.80535318355408,0.24547555387460662,560.80535318355408,560.80535318355408,1,,
3,qwen2.5-7b-inst,AlphaEdit,O,5,model.layers.5.mlp.down_proj.weight,715.46004049813689,0.31317095801499034,715.46004049813689,715.46004049813689,1,,
3,qwen2.5-7b-inst,AlphaEdit,O,6,model.layers.6.mlp.down_proj.weight,225.92090139580185,0.098890030359309308,225.92090139580185,225.92090139580185,1,,
3,qwen2.5-7b-inst,AlphaEdit,O,7,model.layers.7.mlp.down_proj.weight,427.34057508964077,0.18705539055167988,427.34057508964077,427.34057508964077,1,,
3,qwen2.5-7b-inst,AlphaEdit,O,8,model.layers.8.mlp.down_proj.weight,355.04014407015268,0.15540806719941397,355.04014407015268,355.04014407015268,1,,
3,qwen2.5-7b-inst,AlphaEdit,QCL,4,model.layers.4.mlp.down_proj.weight,156.96841748029917,0.089404313233558574,53.409067176234132,213.63626870493653,4,100,100
3,qwen2.5-7b-inst,AlphaEdit,QCL,5,model.layers.5.mlp.down_proj.weight,275.32607264660231,0.15681714089620458,95.418158893750558,381.67263557500223,4,100,100
3,qwen2.5-7b-inst,AlphaEdit,QCL,6,model.layers.6.mlp.down_proj.weight,109.24147871236596,0.062220537976203298,38.950643697212648,155.80257478885059,4,100,100
3,qwen2.5-7b-inst,AlphaEdit,QCL,7,model.layers.7.mlp.down_proj.weight,333.92918501379256,0.19019564530264221,119.47588633580865,477.90354534323461,4,100,100
3,qwen2.5-7b-inst,AlphaEdit,QCL,8,model.layers.8.mlp.down_proj.weight,880.24899240112654,0.50136236259139133,327.35969826704718,1309.4387930681887,4,100,100
3,qwen2.5-7b-inst,AlphaEdit,NQFIX,4,model.layers.4.mlp.down_proj.weight,1683.704490201924,0.51845864427641231,996.84584181881257,3987.3833672752503,4,100,100
3,qwen2.5-7b-inst,AlphaEdit,NQFIX,5,model.layers.5.mlp.down_proj.weight,1017.0257402336509,0.3131700304561858,664.14811289534885,2656.5924515813954,4,100,100
3,qwen2.5-7b-inst,AlphaEdit,NQFIX,6,model.layers.6.mlp.down_proj.weight,212.93128902144733,0.065567365337874037,131.94914399634894,527.79657598539575,4,100,100
3,qwen2.5-7b-inst,AlphaEdit,NQFIX,7,model.layers.7.mlp.down_proj.weight,228.3173368202828,0.070305150102942665,139.12237924747464,556.48951698989856,4,100,100
3,qwen2.5-7b-inst,AlphaEdit,NQFIX,8,model.layers.8.mlp.down_proj.weight,105.54051443699578,0.03249880982658522,62.531197973402556,250.12479189361022,4,100,100
3,qwen2.5-7b-inst,AlphaEdit,ORBFH,4,model.layers.4.mlp.down_proj.weight,106.84295428112938,0.063344534265755856,52.328615994613799,209.31446397845522,4,100,100
3,qwen2.5-7b-inst,AlphaEdit,ORBFH,5,model.layers.5.mlp.down_proj.weight,177.8928334889377,0.10546824320228167,67.072864879126115,268.2914595165044,4,100,100
3,qwen2.5-7b-inst,AlphaEdit,ORBFH,6,model.layers.6.mlp.down_proj.weight,247.23928857764176,0.14658203428125932,76.160543700254337,304.64217480101729,4,100,100
3,qwen2.5-7b-inst,AlphaEdit,ORBFH,7,model.layers.7.mlp.down_proj.weight,580.49302415203169,0.34415989811248715,209.50998075974707,838.03992303898826,4,100,100
3,qwen2.5-7b-inst,AlphaEdit,ORBFH,8,model.layers.8.mlp.down_proj.weight,574.22761081262183,0.34044529013821601,244.26152614493449,977.0461045797382,4,100,100
3,qwen2.5-7b-inst,AlphaEdit,JAC,4,model.layers.4.mlp.down_proj.weight,37.772522305360809,0.015400526830677299,37.772523999357247,151.09009599742899,4,100,100
3,qwen2.5-7b-inst,AlphaEdit,JAC,5,model.layers.5.mlp.down_proj.weight,55.669090537443843,0.022697274900798241,53.232218784999276,212.9288751399971,4,100,100
3,qwen2.5-7b-inst,AlphaEdit,JAC,6,model.layers.6.mlp.down_proj.weight,183.30089682200975,0.074735024491439164,63.126000896788454,252.50400358715382,4,100,100
3,qwen2.5-7b-inst,AlphaEdit,JAC,7,model.layers.7.mlp.down_proj.weight,961.31098219015416,0.39194352588265152,338.92245232196188,1355.6898092878475,4,100,100
3,qwen2.5-7b-inst,AlphaEdit,JAC,8,model.layers.8.mlp.down_proj.weight,1214.6237912441586,0.49522364789443379,630.84576452307419,2523.3830580922972,4,100,100
