cell,arm,case_id,metric,prompt_index,target_new_nll,target_true_nll,nll_advantage,success,strict_teacher_forced
0,ORBFH_HIST,582,NS,5,15.01286506652832,0.5268611311912537,-14.486003935337067,1,True
0,ORBFH_HIST,582,NS,6,11.977127075195312,1.6010469198226929,-10.37608015537262,1,True
0,ORBFH_HIST,582,NS,7,13.718981742858887,1.0154953002929688,-12.703486442565918,1,True
0,ORBFH_HIST,582,NS,8,15.47721004486084,3.830933094024658,-11.646276950836182,1,False
0,ORBFH_HIST,582,NS,9,13.189875602722168,1.9142301082611084,-11.27564549446106,1,False
0,ORBFH_HIST,14027,NS,0,11.360331535339355,2.914210081100464,-8.446121454238892,1,False
0,ORBFH_HIST,14027,NS,1,8.897438049316406,1.3937658071517944,-7.503672242164612,1,False
0,ORBFH_HIST,14027,NS,2,10.73395824432373,4.749200344085693,-5.984757900238037,1,False
0,ORBFH_HIST,14027,NS,3,7.039759635925293,7.933408737182617,0.8936491012573242,0,False
0,ORBFH_HIST,14027,NS,4,11.941912651062012,0.8203431963920593,-11.121569454669952,1,False
0,ORBFH_HIST,14027,NS,5,5.823445796966553,0.8296521902084351,-4.993793606758118,1,True
0,ORBFH_HIST,14027,NS,6,13.13786792755127,9.104305267333984,-4.033562660217285,1,False
0,ORBFH_HIST,14027,NS,7,12.46590518951416,9.498080253601074,-2.967824935913086,1,False
0,ORBFH_HIST,14027,NS,8,4.061766624450684,0.9281227588653564,-3.133643865585327,1,True
0,ORBFH_HIST,14027,NS,9,12.128194808959961,10.42416000366211,-1.7040348052978516,1,False
0,ORBFH_HIST,8619,NS,0,16.55324935913086,3.1438913345336914,-13.409358024597168,1,False
0,ORBFH_HIST,8619,NS,1,13.92838191986084,8.095573425292969,-5.832808494567871,1,False
0,ORBFH_HIST,8619,NS,2,10.817227363586426,9.174065589904785,-1.6431617736816406,1,False
0,ORBFH_HIST,8619,NS,3,18.04730987548828,0.5370010137557983,-17.510308861732483,1,True
0,ORBFH_HIST,8619,NS,4,21.205385208129883,6.22865629196167,-14.976728916168213,1,False
0,ORBFH_HIST,8619,NS,5,20.481536865234375,12.439264297485352,-8.042272567749023,1,False
0,ORBFH_HIST,8619,NS,6,10.741838455200195,2.2006168365478516,-8.541221618652344,1,False
0,ORBFH_HIST,8619,NS,7,10.193954467773438,8.327279090881348,-1.8666753768920898,1,False
0,ORBFH_HIST,8619,NS,8,13.972777366638184,1.2263591289520264,-12.746418237686157,1,False
0,ORBFH_HIST,8619,NS,9,10.34587574005127,10.107560157775879,-0.23831558227539062,1,False
0,ORBFH_HIST,8475,NS,0,11.581626892089844,5.243161201477051,-6.338465690612793,1,False
0,ORBFH_HIST,8475,NS,1,13.313453674316406,0.8114491105079651,-12.502004563808441,1,True
0,ORBFH_HIST,8475,NS,2,13.903814315795898,3.2532310485839844,-10.650583267211914,1,False
0,ORBFH_HIST,8475,NS,3,9.382826805114746,2.1433446407318115,-7.239482164382935,1,True
0,ORBFH_HIST,8475,NS,4,14.52737808227539,0.4417896270751953,-14.085588455200195,1,True
0,ORBFH_HIST,8475,NS,5,16.131736755371094,1.0420825481414795,-15.089654207229614,1,False
0,ORBFH_HIST,8475,NS,6,14.882379531860352,0.27008259296417236,-14.61229693889618,1,True
0,ORBFH_HIST,8475,NS,7,13.794309616088867,2.0992703437805176,-11.69503927230835,1,False
0,ORBFH_HIST,8475,NS,8,10.634068489074707,2.2009284496307373,-8.43314003944397,1,False
0,ORBFH_HIST,8475,NS,9,12.2704496383667,0.7117684483528137,-11.558681190013885,1,True
