family,comparison,max_nll,max_margin,warning_count,flip_count,rows
BASE_MEMIT,BASE_MEMIT__03d-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__03e-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__03e-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__05f-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__05f-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__06f-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__06f-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__077-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__077-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__07b-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__07b-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__07d-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__07d-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__07e-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__07e-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__0bf-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__0bf-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__0df-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__0df-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__0ef-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__0ef-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__0f7-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__0f7-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__0fb-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__0fb-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__0fd-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__0fd-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__0fe-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__0fe-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__17f-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__17f-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__1bf-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__1bf-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__1df-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__1df-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__1ef-repeat,0.0,0.0,0,0,48
