family,cohort_id,anchor,eval_t,panel,epsilon,subset,total_raw,anchor_eligible,active_denominator,censored,retained,lost,retained_decreased,retained_stable,retained_increased,lost_decreased,lost_stable,lost_increased,lost_maintained_or_increased,retained_reversal,weak_given_retained,lost_maintained_rate,reversal_given_retained,weak_of_all_active,lost_stable_increase_of_all_active,reversal_of_all_active,M_mean,B_mean,C_mean,delta_B_mean,delta_C_mean,delta_C_p05,delta_C_p95,target_tf_token_micro,target_tf_prompt_macro,target_tf_strict
BASE_MEMIT,U005_010,10,10,paraphrase_1,0.05,both_arm_eligible,500,457,457,0,457,0,0,457,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,8.881378628369385,-4.8573873742510045,13.73876600262039,0.0,0.0,0.0,0.0,0.771551724137931,0.7724288840262582,0.7680525164113785
BASE_MEMIT,U005_010,10,10,paraphrase_1,0.1,initial_effective,500,470,470,0,470,0,0,470,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,8.798889186900867,-4.9221563838620455,13.721045570762913,0.0,0.0,0.0,0.0,0.7651991614255765,0.7659574468085106,0.7617021276595745
BASE_MEMIT,U005_010,10,10,paraphrase_1,0.1,all_anchor_success,500,474,474,0,474,0,0,474,0,0,0,0,0,4,0.0,,0.008438818565400843,0.0,0.0,0.008438818565400843,8.740415935135227,-4.856212518610186,13.596628453745414,0.0,0.0,0.0,0.0,0.7588357588357588,0.759493670886076,0.7552742616033755
BASE_MEMIT,U005_010,10,10,paraphrase_1,0.1,all_facts,500,500,500,0,474,26,0,474,0,0,26,0,26,4,0.0,1.0,0.008438818565400843,0.0,0.052,0.008,8.138126135395657,-4.96367875770852,13.101804893104177,0.0,0.0,0.0,0.0,0.718503937007874,0.72,0.716
BASE_MEMIT,U005_010,10,10,paraphrase_1,0.1,both_arm_eligible,500,457,457,0,457,0,0,457,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,8.881378628369385,-4.8573873742510045,13.73876600262039,0.0,0.0,0.0,0.0,0.771551724137931,0.7724288840262582,0.7680525164113785
BASE_MEMIT,U005_010,10,10,paraphrase_1,0.2,initial_effective,500,470,470,0,470,0,0,470,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,8.798889186900867,-4.9221563838620455,13.721045570762913,0.0,0.0,0.0,0.0,0.7651991614255765,0.7659574468085106,0.7617021276595745
BASE_MEMIT,U005_010,10,10,paraphrase_1,0.2,all_anchor_success,500,474,474,0,474,0,0,474,0,0,0,0,0,4,0.0,,0.008438818565400843,0.0,0.0,0.008438818565400843,8.740415935135227,-4.856212518610186,13.596628453745414,0.0,0.0,0.0,0.0,0.7588357588357588,0.759493670886076,0.7552742616033755
BASE_MEMIT,U005_010,10,10,paraphrase_1,0.2,all_facts,500,500,500,0,474,26,0,474,0,0,26,0,26,4,0.0,1.0,0.008438818565400843,0.0,0.052,0.008,8.138126135395657,-4.96367875770852,13.101804893104177,0.0,0.0,0.0,0.0,0.718503937007874,0.72,0.716
BASE_MEMIT,U005_010,10,10,paraphrase_1,0.2,both_arm_eligible,500,456,456,0,456,0,0,456,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,8.899517282719827,-4.868089699468232,13.76760698218806,0.0,0.0,0.0,0.0,0.7732181425485961,0.7741228070175439,0.7697368421052632
BASE_MEMIT,U005_010,10,10,rewrite,0.025,initial_effective,500,494,494,0,494,0,0,494,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,11.338757680470426,-5.880552401897207,17.219310082367635,0.0,0.0,0.0,0.0,0.9661354581673307,0.9686234817813765,0.9655870445344129
BASE_MEMIT,U005_010,10,10,rewrite,0.025,all_anchor_success,500,494,494,0,494,0,0,494,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,11.338757680470426,-5.880552401897207,17.219310082367635,0.0,0.0,0.0,0.0,0.9661354581673307,0.9686234817813765,0.9655870445344129
BASE_MEMIT,U005_010,10,10,rewrite,0.025,all_facts,500,500,500,0,494,6,0,494,0,0,6,0,6,0,0.0,1.0,0.0,0.0,0.012,0.0,11.186929755722783,-5.915097702073864,17.10202745779665,0.0,0.0,0.0,0.0,0.9547244094488189,0.957,0.954
BASE_MEMIT,U005_010,10,10,rewrite,0.025,both_arm_eligible,500,493,493,0,493,0,0,493,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,11.35508521766186,-5.856159143757196,17.21124436141906,0.0,0.0,0.0,0.0,0.9680638722554891,0.9705882352941176,0.9675456389452333
BASE_MEMIT,U005_010,10,10,rewrite,0.05,initial_effective,500,494,494,0,494,0,0,494,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,11.338757680470426,-5.880552401897207,17.219310082367635,0.0,0.0,0.0,0.0,0.9661354581673307,0.9686234817813765,0.9655870445344129
BASE_MEMIT,U005_010,10,10,rewrite,0.05,all_anchor_success,500,494,494,0,494,0,0,494,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,11.338757680470426,-5.880552401897207,17.219310082367635,0.0,0.0,0.0,0.0,0.9661354581673307,0.9686234817813765,0.9655870445344129
BASE_MEMIT,U005_010,10,10,rewrite,0.05,all_facts,500,500,500,0,494,6,0,494,0,0,6,0,6,0,0.0,1.0,0.0,0.0,0.012,0.0,11.186929755722783,-5.915097702073864,17.10202745779665,0.0,0.0,0.0,0.0,0.9547244094488189,0.957,0.954
BASE_MEMIT,U005_010,10,10,rewrite,0.05,both_arm_eligible,500,493,493,0,493,0,0,493,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,11.35508521766186,-5.856159143757196,17.21124436141906,0.0,0.0,0.0,0.0,0.9680638722554891,0.9705882352941176,0.9675456389452333
BASE_MEMIT,U005_010,10,10,rewrite,0.1,initial_effective,500,494,494,0,494,0,0,494,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,11.338757680470426,-5.880552401897207,17.219310082367635,0.0,0.0,0.0,0.0,0.9661354581673307,0.9686234817813765,0.9655870445344129
BASE_MEMIT,U005_010,10,10,rewrite,0.1,all_anchor_success,500,494,494,0,494,0,0,494,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,11.338757680470426,-5.880552401897207,17.219310082367635,0.0,0.0,0.0,0.0,0.9661354581673307,0.9686234817813765,0.9655870445344129
BASE_MEMIT,U005_010,10,10,rewrite,0.1,all_facts,500,500,500,0,494,6,0,494,0,0,6,0,6,0,0.0,1.0,0.0,0.0,0.012,0.0,11.186929755722783,-5.915097702073864,17.10202745779665,0.0,0.0,0.0,0.0,0.9547244094488189,0.957,0.954
BASE_MEMIT,U005_010,10,10,rewrite,0.1,both_arm_eligible,500,493,493,0,493,0,0,493,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,11.35508521766186,-5.856159143757196,17.21124436141906,0.0,0.0,0.0,0.0,0.9680638722554891,0.9705882352941176,0.9675456389452333
BASE_MEMIT,U005_010,10,10,rewrite,0.2,initial_effective,500,494,494,0,494,0,0,494,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,11.338757680470426,-5.880552401897207,17.219310082367635,0.0,0.0,0.0,0.0,0.9661354581673307,0.9686234817813765,0.9655870445344129
BASE_MEMIT,U005_010,10,10,rewrite,0.2,all_anchor_success,500,494,494,0,494,0,0,494,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,11.338757680470426,-5.880552401897207,17.219310082367635,0.0,0.0,0.0,0.0,0.9661354581673307,0.9686234817813765,0.9655870445344129
BASE_MEMIT,U005_010,10,10,rewrite,0.2,all_facts,500,500,500,0,494,6,0,494,0,0,6,0,6,0,0.0,1.0,0.0,0.0,0.012,0.0,11.186929755722783,-5.915097702073864,17.10202745779665,0.0,0.0,0.0,0.0,0.9547244094488189,0.957,0.954
BASE_MEMIT,U005_010,10,10,rewrite,0.2,both_arm_eligible,500,493,493,0,493,0,0,493,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,11.35508521766186,-5.856159143757196,17.21124436141906,0.0,0.0,0.0,0.0,0.9680638722554891,0.9705882352941176,0.9675456389452333
BASE_MEMIT,U005_010,10,20,paraphrase_0,0.025,initial_effective,500,471,464,7,247,217,247,0,0,215,0,2,2,58,1.0,0.009216589861751152,0.23481781376518218,0.5323275862068966,0.004310344827586207,0.125,0.27543884780707545,0.012265946459153602,0.2631729013479218,4.901047664447607,-13.276210906980756,-24.990507496881765,-3.474796938896184,0.006369426751592357,0.00646551724137931,0.00646551724137931
BASE_MEMIT,U005_010,10,20,paraphrase_0,0.025,all_anchor_success,500,471,464,7,247,217,247,0,0,215,0,2,2,58,1.0,0.009216589861751152,0.23481781376518218,0.5323275862068966,0.004310344827586207,0.125,0.27543884780707545,0.012265946459153602,0.2631729013479218,4.901047664447607,-13.276210906980756,-24.990507496881765,-3.474796938896184,0.006369426751592357,0.00646551724137931,0.00646551724137931
BASE_MEMIT,U005_010,10,20,paraphrase_0,0.025,all_facts,500,500,493,7,254,239,253,0,1,234,0,5,5,60,0.9960629921259843,0.02092050209205021,0.23622047244094488,0.513184584178499,0.010141987829614604,0.12170385395537525,0.18121425092643464,-0.07447410101339251,0.25568835193982714,4.951187661590157,-12.735356471657289,-24.943137265834956,-2.6754311934113506,0.005988023952095809,0.006085192697768763,0.006085192697768763
BASE_MEMIT,U005_010,10,20,paraphrase_0,0.025,both_arm_eligible,500,457,452,5,239,213,239,0,0,211,0,2,2,54,1.0,0.009389671361502348,0.22594142259414227,0.5287610619469026,0.004424778761061947,0.11946902654867257,0.28811013601324725,0.020422517330245634,0.2676876186830016,4.878849923588023,-13.32296002868,-25.16931969821453,-3.6046961307525636,0.006535947712418301,0.00663716814159292,0.00663716814159292
BASE_MEMIT,U005_010,10,20,paraphrase_0,0.05,initial_effective,500,471,464,7,247,217,247,0,0,215,1,1,2,50,1.0,0.009216589861751152,0.20242914979757085,0.5323275862068966,0.004310344827586207,0.10775862068965517,0.27543884780707545,0.012265946459153602,0.2631729013479218,4.901047664447607,-13.276210906980756,-24.990507496881765,-3.474796938896184,0.006369426751592357,0.00646551724137931,0.00646551724137931
BASE_MEMIT,U005_010,10,20,paraphrase_0,0.05,all_anchor_success,500,471,464,7,247,217,247,0,0,215,1,1,2,50,1.0,0.009216589861751152,0.20242914979757085,0.5323275862068966,0.004310344827586207,0.10775862068965517,0.27543884780707545,0.012265946459153602,0.2631729013479218,4.901047664447607,-13.276210906980756,-24.990507496881765,-3.474796938896184,0.006369426751592357,0.00646551724137931,0.00646551724137931
BASE_MEMIT,U005_010,10,20,paraphrase_0,0.05,all_facts,500,500,493,7,254,239,253,0,1,234,1,4,5,52,0.9960629921259843,0.02092050209205021,0.2047244094488189,0.513184584178499,0.010141987829614604,0.10547667342799188,0.18121425092643464,-0.07447410101339251,0.25568835193982714,4.951187661590157,-12.735356471657289,-24.943137265834956,-2.6754311934113506,0.005988023952095809,0.006085192697768763,0.006085192697768763
BASE_MEMIT,U005_010,10,20,paraphrase_0,0.05,both_arm_eligible,500,457,452,5,239,213,239,0,0,211,1,1,2,46,1.0,0.009389671361502348,0.19246861924686193,0.5287610619469026,0.004424778761061947,0.10176991150442478,0.28811013601324725,0.020422517330245634,0.2676876186830016,4.878849923588023,-13.32296002868,-25.16931969821453,-3.6046961307525636,0.006535947712418301,0.00663716814159292,0.00663716814159292
BASE_MEMIT,U005_010,10,20,paraphrase_0,0.1,initial_effective,500,471,464,7,247,217,247,0,0,215,2,0,2,37,1.0,0.009216589861751152,0.14979757085020243,0.5323275862068966,0.004310344827586207,0.07974137931034483,0.27543884780707545,0.012265946459153602,0.2631729013479218,4.901047664447607,-13.276210906980756,-24.990507496881765,-3.474796938896184,0.006369426751592357,0.00646551724137931,0.00646551724137931
BASE_MEMIT,U005_010,10,20,paraphrase_0,0.1,all_anchor_success,500,471,464,7,247,217,247,0,0,215,2,0,2,37,1.0,0.009216589861751152,0.14979757085020243,0.5323275862068966,0.004310344827586207,0.07974137931034483,0.27543884780707545,0.012265946459153602,0.2631729013479218,4.901047664447607,-13.276210906980756,-24.990507496881765,-3.474796938896184,0.006369426751592357,0.00646551724137931,0.00646551724137931
BASE_MEMIT,U005_010,10,20,paraphrase_0,0.1,all_facts,500,500,493,7,254,239,253,1,0,234,2,3,5,39,0.9960629921259843,0.02092050209205021,0.15354330708661418,0.513184584178499,0.010141987829614604,0.07910750507099391,0.18121425092643464,-0.07447410101339251,0.25568835193982714,4.951187661590157,-12.735356471657289,-24.943137265834956,-2.6754311934113506,0.005988023952095809,0.006085192697768763,0.006085192697768763
BASE_MEMIT,U005_010,10,20,paraphrase_0,0.1,both_arm_eligible,500,457,452,5,239,213,239,0,0,211,2,0,2,33,1.0,0.009389671361502348,0.13807531380753138,0.5287610619469026,0.004424778761061947,0.07300884955752213,0.28811013601324725,0.020422517330245634,0.2676876186830016,4.878849923588023,-13.32296002868,-25.16931969821453,-3.6046961307525636,0.006535947712418301,0.00663716814159292,0.00663716814159292
BASE_MEMIT,U005_010,10,20,paraphrase_0,0.2,initial_effective,500,471,464,7,247,217,247,0,0,215,2,0,2,22,1.0,0.009216589861751152,0.08906882591093117,0.5323275862068966,0.004310344827586207,0.04741379310344827,0.27543884780707545,0.012265946459153602,0.2631729013479218,4.901047664447607,-13.276210906980756,-24.990507496881765,-3.474796938896184,0.006369426751592357,0.00646551724137931,0.00646551724137931
BASE_MEMIT,U005_010,10,20,paraphrase_0,0.2,all_anchor_success,500,471,464,7,247,217,247,0,0,215,2,0,2,22,1.0,0.009216589861751152,0.08906882591093117,0.5323275862068966,0.004310344827586207,0.04741379310344827,0.27543884780707545,0.012265946459153602,0.2631729013479218,4.901047664447607,-13.276210906980756,-24.990507496881765,-3.474796938896184,0.006369426751592357,0.00646551724137931,0.00646551724137931
BASE_MEMIT,U005_010,10,20,paraphrase_0,0.2,all_facts,500,500,493,7,254,239,253,1,0,234,2,3,5,23,0.9960629921259843,0.02092050209205021,0.09055118110236221,0.513184584178499,0.010141987829614604,0.04665314401622718,0.18121425092643464,-0.07447410101339251,0.25568835193982714,4.951187661590157,-12.735356471657289,-24.943137265834956,-2.6754311934113506,0.005988023952095809,0.006085192697768763,0.006085192697768763
BASE_MEMIT,U005_010,10,20,paraphrase_0,0.2,both_arm_eligible,500,457,452,5,239,213,239,0,0,211,2,0,2,21,1.0,0.009389671361502348,0.08786610878661087,0.5287610619469026,0.004424778761061947,0.046460176991150445,0.28811013601324725,0.020422517330245634,0.2676876186830016,4.878849923588023,-13.32296002868,-25.16931969821453,-3.6046961307525636,0.006535947712418301,0.00663716814159292,0.00663716814159292
BASE_MEMIT,U005_010,10,20,paraphrase_1,0.025,initial_effective,500,470,464,6,238,226,238,0,0,226,0,0,0,56,1.0,0.0,0.23529411764705882,0.5129310344827587,0.0,0.1206896551724138,0.13181892345691548,-0.1287161335349083,0.2605350569918238,4.838833749523097,-13.499356283735818,-23.525942431832664,-4.122268557548525,0.006369426751592357,0.00646551724137931,0.00646551724137931
BASE_MEMIT,U005_010,10,20,paraphrase_1,0.025,all_anchor_success,500,474,467,7,239,228,238,0,1,226,0,2,2,57,0.99581589958159,0.008771929824561403,0.2384937238493724,0.5096359743040685,0.004282655246252677,0.12205567451820129,0.11304574145494743,-0.14689092181734661,0.25993666327229403,4.775050492279184,-13.409123854693508,-23.50059740492143,-3.8603575050830847,0.006329113924050633,0.006423982869379015,0.006423982869379015
BASE_MEMIT,U005_010,10,20,paraphrase_1,0.025,all_facts,500,500,493,7,245,248,242,0,3,245,0,3,3,57,0.9877551020408163,0.012096774193548387,0.23265306122448978,0.4908722109533469,0.006085192697768763,0.11561866125760649,0.03393419277353654,-0.22580434995539048,0.25973854272892705,4.801662760422118,-12.903652575662134,-23.361184340715408,-2.6983122348785464,0.005988023952095809,0.006085192697768763,0.006085192697768763
BASE_MEMIT,U005_010,10,20,paraphrase_1,0.025,both_arm_eligible,500,457,452,5,235,217,235,0,0,217,0,0,0,56,1.0,0.0,0.23829787234042554,0.5199115044247787,0.0,0.12389380530973451,0.18555605939004274,-0.07733448390412119,0.26289054329416395,4.835875671031365,-13.520640535806352,-23.787941287481225,-4.146218180656434,0.006535947712418301,0.00663716814159292,0.00663716814159292
BASE_MEMIT,U005_010,10,20,paraphrase_1,0.05,initial_effective,500,470,464,6,238,226,238,0,0,226,0,0,0,48,1.0,0.0,0.20168067226890757,0.5129310344827587,0.0,0.10344827586206896,0.13181892345691548,-0.1287161335349083,0.2605350569918238,4.838833749523097,-13.499356283735818,-23.525942431832664,-4.122268557548525,0.006369426751592357,0.00646551724137931,0.00646551724137931
BASE_MEMIT,U005_010,10,20,paraphrase_1,0.05,all_anchor_success,500,474,467,7,239,228,238,0,1,226,0,2,2,49,0.99581589958159,0.008771929824561403,0.20502092050209206,0.5096359743040685,0.004282655246252677,0.10492505353319058,0.11304574145494743,-0.14689092181734661,0.25993666327229403,4.775050492279184,-13.409123854693508,-23.50059740492143,-3.8603575050830847,0.006329113924050633,0.006423982869379015,0.006423982869379015
BASE_MEMIT,U005_010,10,20,paraphrase_1,0.05,all_facts,500,500,493,7,245,248,242,0,3,245,0,3,3,49,0.9877551020408163,0.012096774193548387,0.2,0.4908722109533469,0.006085192697768763,0.09939148073022312,0.03393419277353654,-0.22580434995539048,0.25973854272892705,4.801662760422118,-12.903652575662134,-23.361184340715408,-2.6983122348785464,0.005988023952095809,0.006085192697768763,0.006085192697768763
BASE_MEMIT,U005_010,10,20,paraphrase_1,0.05,both_arm_eligible,500,457,452,5,235,217,235,0,0,217,0,0,0,48,1.0,0.0,0.20425531914893616,0.5199115044247787,0.0,0.10619469026548672,0.18555605939004274,-0.07733448390412119,0.26289054329416395,4.835875671031365,-13.520640535806352,-23.787941287481225,-4.146218180656434,0.006535947712418301,0.00663716814159292,0.00663716814159292
BASE_MEMIT,U005_010,10,20,paraphrase_1,0.1,initial_effective,500,470,464,6,238,226,238,0,0,226,0,0,0,40,1.0,0.0,0.16806722689075632,0.5129310344827587,0.0,0.08620689655172414,0.13181892345691548,-0.1287161335349083,0.2605350569918238,4.838833749523097,-13.499356283735818,-23.525942431832664,-4.122268557548525,0.006369426751592357,0.00646551724137931,0.00646551724137931
BASE_MEMIT,U005_010,10,20,paraphrase_1,0.1,all_anchor_success,500,474,467,7,239,228,238,1,0,226,0,2,2,41,0.99581589958159,0.008771929824561403,0.17154811715481172,0.5096359743040685,0.004282655246252677,0.08779443254817987,0.11304574145494743,-0.14689092181734661,0.25993666327229403,4.775050492279184,-13.409123854693508,-23.50059740492143,-3.8603575050830847,0.006329113924050633,0.006423982869379015,0.006423982869379015
BASE_MEMIT,U005_010,10,20,paraphrase_1,0.1,all_facts,500,500,493,7,245,248,241,2,2,245,0,3,3,41,0.9836734693877551,0.012096774193548387,0.1673469387755102,0.48884381338742394,0.006085192697768763,0.08316430020283976,0.03393419277353654,-0.22580434995539048,0.25973854272892705,4.801662760422118,-12.903652575662134,-23.361184340715408,-2.6983122348785464,0.005988023952095809,0.006085192697768763,0.006085192697768763
BASE_MEMIT,U005_010,10,20,paraphrase_1,0.1,both_arm_eligible,500,457,452,5,235,217,235,0,0,217,0,0,0,40,1.0,0.0,0.1702127659574468,0.5199115044247787,0.0,0.08849557522123894,0.18555605939004274,-0.07733448390412119,0.26289054329416395,4.835875671031365,-13.520640535806352,-23.787941287481225,-4.146218180656434,0.006535947712418301,0.00663716814159292,0.00663716814159292
BASE_MEMIT,U005_010,10,20,paraphrase_1,0.2,initial_effective,500,470,464,6,238,226,238,0,0,226,0,0,0,23,1.0,0.0,0.09663865546218488,0.5129310344827587,0.0,0.04956896551724138,0.13181892345691548,-0.1287161335349083,0.2605350569918238,4.838833749523097,-13.499356283735818,-23.525942431832664,-4.122268557548525,0.006369426751592357,0.00646551724137931,0.00646551724137931
BASE_MEMIT,U005_010,10,20,paraphrase_1,0.2,all_anchor_success,500,474,467,7,239,228,238,1,0,226,0,2,2,23,0.99581589958159,0.008771929824561403,0.09623430962343096,0.5096359743040685,0.004282655246252677,0.04925053533190578,0.11304574145494743,-0.14689092181734661,0.25993666327229403,4.775050492279184,-13.409123854693508,-23.50059740492143,-3.8603575050830847,0.006329113924050633,0.006423982869379015,0.006423982869379015
BASE_MEMIT,U005_010,10,20,paraphrase_1,0.2,all_facts,500,500,493,7,245,248,241,2,2,245,0,3,3,23,0.9836734693877551,0.012096774193548387,0.09387755102040816,0.48884381338742394,0.006085192697768763,0.04665314401622718,0.03393419277353654,-0.22580434995539048,0.25973854272892705,4.801662760422118,-12.903652575662134,-23.361184340715408,-2.6983122348785464,0.005988023952095809,0.006085192697768763,0.006085192697768763
BASE_MEMIT,U005_010,10,20,paraphrase_1,0.2,both_arm_eligible,500,456,451,5,234,217,234,0,0,217,0,0,0,23,1.0,0.0,0.09829059829059829,0.5188470066518847,0.0,0.050997782705099776,0.17985947856353285,-0.08284142461425714,0.26270090317779,4.841313482161008,-13.550090157650747,-23.81423615734093,-4.346497416496277,0.006550218340611353,0.0066518847006651885,0.0066518847006651885
BASE_MEMIT,U005_010,10,20,rewrite,0.025,initial_effective,500,494,487,7,258,229,258,0,0,229,0,0,0,46,1.0,0.0,0.17829457364341086,0.5297741273100616,0.0,0.0944558521560575,0.252354396105547,-0.16977871030385489,0.4221331064094019,5.770861650810403,-16.844498210972098,-27.846262762043626,-7.223555309604854,0.028282828282828285,0.028747433264887063,0.028747433264887063
BASE_MEMIT,U005_010,10,20,rewrite,0.025,all_anchor_success,500,494,487,7,258,229,258,0,0,229,0,0,0,46,1.0,0.0,0.17829457364341086,0.5297741273100616,0.0,0.0944558521560575,0.252354396105547,-0.16977871030385489,0.4221331064094019,5.770861650810403,-16.844498210972098,-27.846262762043626,-7.223555309604854,0.028282828282828285,0.028747433264887063,0.028747433264887063
BASE_MEMIT,U005_010,10,20,rewrite,0.025,all_facts,500,500,493,7,258,235,258,0,0,235,0,0,0,46,1.0,0.0,0.17829457364341086,0.5233265720081136,0.0,0.09330628803245436,0.2233103171867483,-0.19690765863620727,0.42021797582295556,5.778037210252952,-16.726889528788615,-27.83021157924086,-7.065327016660012,0.027944111776447105,0.028397565922920892,0.028397565922920892
BASE_MEMIT,U005_010,10,20,rewrite,0.025,both_arm_eligible,500,493,486,7,258,228,258,0,0,228,0,0,0,46,1.0,0.0,0.17829457364341086,0.5308641975308642,0.0,0.09465020576131687,0.2725361025443784,-0.14808773948454562,0.420623842028924,5.767931658041629,-16.83792295026485,-27.84893795917742,-7.2212482241448015,0.02834008097165992,0.02880658436213992,0.02880658436213992
BASE_MEMIT,U005_010,10,20,rewrite,0.05,initial_effective,500,494,487,7,258,229,258,0,0,229,0,0,0,39,1.0,0.0,0.1511627906976744,0.5297741273100616,0.0,0.08008213552361396,0.252354396105547,-0.16977871030385489,0.4221331064094019,5.770861650810403,-16.844498210972098,-27.846262762043626,-7.223555309604854,0.028282828282828285,0.028747433264887063,0.028747433264887063
BASE_MEMIT,U005_010,10,20,rewrite,0.05,all_anchor_success,500,494,487,7,258,229,258,0,0,229,0,0,0,39,1.0,0.0,0.1511627906976744,0.5297741273100616,0.0,0.08008213552361396,0.252354396105547,-0.16977871030385489,0.4221331064094019,5.770861650810403,-16.844498210972098,-27.846262762043626,-7.223555309604854,0.028282828282828285,0.028747433264887063,0.028747433264887063
BASE_MEMIT,U005_010,10,20,rewrite,0.05,all_facts,500,500,493,7,258,235,258,0,0,235,0,0,0,39,1.0,0.0,0.1511627906976744,0.5233265720081136,0.0,0.07910750507099391,0.2233103171867483,-0.19690765863620727,0.42021797582295556,5.778037210252952,-16.726889528788615,-27.83021157924086,-7.065327016660012,0.027944111776447105,0.028397565922920892,0.028397565922920892
BASE_MEMIT,U005_010,10,20,rewrite,0.05,both_arm_eligible,500,493,486,7,258,228,258,0,0,228,0,0,0,39,1.0,0.0,0.1511627906976744,0.5308641975308642,0.0,0.08024691358024691,0.2725361025443784,-0.14808773948454562,0.420623842028924,5.767931658041629,-16.83792295026485,-27.84893795917742,-7.2212482241448015,0.02834008097165992,0.02880658436213992,0.02880658436213992
BASE_MEMIT,U005_010,10,20,rewrite,0.1,initial_effective,500,494,487,7,258,229,258,0,0,229,0,0,0,25,1.0,0.0,0.09689922480620156,0.5297741273100616,0.0,0.0513347022587269,0.252354396105547,-0.16977871030385489,0.4221331064094019,5.770861650810403,-16.844498210972098,-27.846262762043626,-7.223555309604854,0.028282828282828285,0.028747433264887063,0.028747433264887063
BASE_MEMIT,U005_010,10,20,rewrite,0.1,all_anchor_success,500,494,487,7,258,229,258,0,0,229,0,0,0,25,1.0,0.0,0.09689922480620156,0.5297741273100616,0.0,0.0513347022587269,0.252354396105547,-0.16977871030385489,0.4221331064094019,5.770861650810403,-16.844498210972098,-27.846262762043626,-7.223555309604854,0.028282828282828285,0.028747433264887063,0.028747433264887063
BASE_MEMIT,U005_010,10,20,rewrite,0.1,all_facts,500,500,493,7,258,235,258,0,0,235,0,0,0,25,1.0,0.0,0.09689922480620156,0.5233265720081136,0.0,0.05070993914807302,0.2233103171867483,-0.19690765863620727,0.42021797582295556,5.778037210252952,-16.726889528788615,-27.83021157924086,-7.065327016660012,0.027944111776447105,0.028397565922920892,0.028397565922920892
BASE_MEMIT,U005_010,10,20,rewrite,0.1,both_arm_eligible,500,493,486,7,258,228,258,0,0,228,0,0,0,25,1.0,0.0,0.09689922480620156,0.5308641975308642,0.0,0.051440329218107,0.2725361025443784,-0.14808773948454562,0.420623842028924,5.767931658041629,-16.83792295026485,-27.84893795917742,-7.2212482241448015,0.02834008097165992,0.02880658436213992,0.02880658436213992
BASE_MEMIT,U005_010,10,20,rewrite,0.2,initial_effective,500,494,487,7,258,229,258,0,0,229,0,0,0,15,1.0,0.0,0.05813953488372093,0.5297741273100616,0.0,0.030800821355236138,0.252354396105547,-0.16977871030385489,0.4221331064094019,5.770861650810403,-16.844498210972098,-27.846262762043626,-7.223555309604854,0.028282828282828285,0.028747433264887063,0.028747433264887063
BASE_MEMIT,U005_010,10,20,rewrite,0.2,all_anchor_success,500,494,487,7,258,229,258,0,0,229,0,0,0,15,1.0,0.0,0.05813953488372093,0.5297741273100616,0.0,0.030800821355236138,0.252354396105547,-0.16977871030385489,0.4221331064094019,5.770861650810403,-16.844498210972098,-27.846262762043626,-7.223555309604854,0.028282828282828285,0.028747433264887063,0.028747433264887063
BASE_MEMIT,U005_010,10,20,rewrite,0.2,all_facts,500,500,493,7,258,235,258,0,0,235,0,0,0,15,1.0,0.0,0.05813953488372093,0.5233265720081136,0.0,0.030425963488843813,0.2233103171867483,-0.19690765863620727,0.42021797582295556,5.778037210252952,-16.726889528788615,-27.83021157924086,-7.065327016660012,0.027944111776447105,0.028397565922920892,0.028397565922920892
BASE_MEMIT,U005_010,10,20,rewrite,0.2,both_arm_eligible,500,493,486,7,258,228,258,0,0,228,0,0,0,15,1.0,0.0,0.05813953488372093,0.5308641975308642,0.0,0.030864197530864196,0.2725361025443784,-0.14808773948454562,0.420623842028924,5.767931658041629,-16.83792295026485,-27.84893795917742,-7.2212482241448015,0.02834008097165992,0.02880658436213992,0.02880658436213992
BASE_MEMIT,U005_010,10,30,paraphrase_0,0.025,initial_effective,500,471,461,10,235,226,235,0,0,226,0,0,0,63,1.0,0.0,0.2680851063829787,0.5097613882863341,0.0,0.13665943600867678,0.07830164825580126,0.02502913847404033,0.05327250978176092,4.936657173621697,-13.545412158485611,-25.544843554496765,-3.618482530117035,0.0,0.0,0.0
