family,cohort_id,anchor,eval_t,panel,epsilon,subset,total_raw,anchor_eligible,active_denominator,censored,retained,lost,retained_decreased,retained_stable,retained_increased,lost_decreased,lost_stable,lost_increased,lost_maintained_or_increased,retained_reversal,weak_given_retained,lost_maintained_rate,reversal_given_retained,weak_of_all_active,lost_stable_increase_of_all_active,reversal_of_all_active,M_mean,B_mean,C_mean,delta_B_mean,delta_C_mean,delta_C_p05,delta_C_p95,target_tf_token_micro,target_tf_prompt_macro,target_tf_strict,age
BASE_MEMIT,U020_030,30,40,paraphrase_1,0.1,initial_effective,1000,567,562,5,429,133,347,13,69,126,0,7,7,110,0.8088578088578089,0.05263157894736842,0.2564102564102564,0.6174377224199288,0.012455516014234875,0.19572953736654805,1.6861641639114433,0.6031406460283489,1.0830235178830945,0.9660010509643691,-2.8284688595238263,-8.016635048389436,1.4265413284301744,0.027777777777777776,0.028469750889679714,0.028469750889679714,10
BASE_MEMIT,U020_030,30,40,rewrite,0.1,initial_effective,1000,758,753,5,551,202,492,10,49,189,5,8,13,123,0.8929219600725953,0.06435643564356436,0.22323049001814882,0.6533864541832669,0.017264276228419653,0.16334661354581673,1.6952009581729452,0.2207959825457488,1.4744049756271964,0.8548344590467405,-4.0355660568259015,-10.099825859069824,0.5593306541442855,0.027379400260756193,0.027888446215139442,0.027888446215139442,10
BASE_MEMIT,U020_030,30,80,paraphrase_0,0.1,initial_effective,1000,564,552,12,313,239,271,4,38,221,5,13,18,81,0.865814696485623,0.07531380753138076,0.25878594249201275,0.49094202898550726,0.03260869565217391,0.14673913043478262,0.5912937796640925,0.08257852505514587,0.5087152546089466,0.4759966798288667,-3.550648681660422,-9.855772805213928,0.9180168151855383,0.026690391459074734,0.02717391304347826,0.02717391304347826,50
BASE_MEMIT,U020_030,30,80,paraphrase_1,0.1,initial_effective,1000,567,557,10,343,214,281,6,56,203,1,10,11,77,0.8192419825072886,0.0514018691588785,0.22448979591836735,0.5044883303411131,0.019748653500897665,0.13824057450628366,0.6448726363787746,0.10233834102295031,0.5425342953558242,0.469473120340111,-3.375389167520634,-9.368032741546632,0.8493923187255813,0.017513134851138354,0.017953321364452424,0.017953321364452424,50
BASE_MEMIT,U020_030,30,80,rewrite,0.1,initial_effective,1000,758,745,13,456,289,397,9,50,275,1,13,14,86,0.8706140350877193,0.04844290657439446,0.18859649122807018,0.5328859060402684,0.01879194630872483,0.11543624161073826,0.9446771295128653,-0.1861013118852705,1.1307784413981357,0.44760736481805374,-4.3917893369397545,-11.097182369232177,0.8118979930877656,0.034255599472990776,0.0348993288590604,0.0348993288590604,50
BASE_MEMIT,U020_030,30,100,paraphrase_0,0.1,initial_effective,1000,564,550,14,321,229,268,4,49,214,4,11,15,76,0.8348909657320872,0.06550218340611354,0.2367601246105919,0.48727272727272725,0.02727272727272727,0.13818181818181818,0.7837481834349984,0.2093552513556047,0.5743929320793938,0.6024329490282319,-3.492159255334515,-9.74921715259552,1.477526605129239,0.02142857142857143,0.02181818181818182,0.02181818181818182,70
BASE_MEMIT,U020_030,30,100,paraphrase_1,0.1,initial_effective,1000,567,555,12,332,223,276,8,48,209,1,13,14,77,0.8313253012048193,0.06278026905829596,0.2319277108433735,0.4972972972972973,0.025225225225225224,0.13873873873873874,0.7627632680743396,0.1624998132387797,0.6002634548355599,0.5337299818391199,-3.323877406170642,-9.415626430511475,1.2931278705596916,0.01757469244288225,0.018018018018018018,0.018018018018018018,70
BASE_MEMIT,U020_030,30,100,rewrite,0.1,initial_effective,1000,758,743,15,455,288,381,7,67,278,2,8,10,89,0.8373626373626374,0.034722222222222224,0.1956043956043956,0.5127860026917901,0.013458950201884253,0.11978465679676985,1.015646521541043,-0.1751326768587608,1.190779198399804,0.45443195432254074,-4.336129199788344,-11.62016753256321,1.7693039894103955,0.052840158520475564,0.05383580080753701,0.05383580080753701,70
BASE_MEMIT,U030_040,40,50,paraphrase_0,0.1,initial_effective,1000,436,432,4,346,86,186,14,146,57,6,23,29,51,0.5375722543352601,0.3372093023255814,0.14739884393063585,0.4305555555555556,0.06712962962962964,0.11805555555555555,1.8445819288112775,0.07070471125620383,1.7738772175550737,-0.3362770610385471,-0.7874046659756763,-5.698637580871582,2.8724004507064813,0.0481651376146789,0.047453703703703706,0.046296296296296294,10
BASE_MEMIT,U030_040,40,50,paraphrase_1,0.1,initial_effective,1000,438,434,4,353,81,230,8,115,60,1,20,21,73,0.6515580736543909,0.25925925925925924,0.20679886685552407,0.5299539170506913,0.04838709677419355,0.16820276497695852,1.9199127260732898,0.40018998203189693,1.519722744041393,-0.11810171604156494,-0.9915014955339618,-5.910730934143066,2.9703749060630775,0.047619047619047616,0.04723502304147465,0.04608294930875576,10
BASE_MEMIT,U030_040,40,50,rewrite,0.1,initial_effective,1000,517,512,5,401,111,252,10,139,82,3,26,29,75,0.628428927680798,0.26126126126126126,0.18703241895261846,0.4921875,0.056640625,0.146484375,1.9948421413255346,0.17822239868110046,1.8166197426444342,-0.22907263151137158,-1.2586394104050669,-6.673525178432465,3.153272867202757,0.07115384615384615,0.0712890625,0.0703125,10
BASE_MEMIT,U030_040,40,90,paraphrase_0,0.1,initial_effective,1000,436,426,10,259,167,180,7,72,123,7,37,44,72,0.694980694980695,0.2634730538922156,0.277992277992278,0.4225352112676056,0.10328638497652583,0.16901408450704225,0.7134967118921415,-0.0789621329643357,0.7924588448564771,-0.459156312852958,-1.7872352867973138,-7.15832612849772,2.229921817779541,0.020930232558139535,0.02112676056338028,0.02112676056338028,50
BASE_MEMIT,U030_040,40,90,paraphrase_1,0.1,initial_effective,1000,438,428,10,276,152,181,8,87,119,2,31,33,72,0.6557971014492754,0.21710526315789475,0.2608695652173913,0.42289719626168226,0.07710280373831775,0.16822429906542055,0.9613038249592357,0.0904630412147424,0.8708407837444934,-0.42617784085396293,-1.6428358979853932,-7.286787024140358,2.394105231761932,0.020689655172413793,0.02102803738317757,0.02102803738317757,50
BASE_MEMIT,U030_040,40,90,rewrite,0.1,initial_effective,1000,517,505,12,329,176,212,9,108,134,9,33,42,83,0.6443768996960486,0.23863636363636365,0.25227963525835867,0.4198019801980198,0.08316831683168317,0.16435643564356436,1.2811017863747507,-0.03974745157774132,1.320849237952492,-0.43035390367454823,-1.7646442390927621,-7.766054105758667,3.0259147644042947,0.06627680311890838,0.06732673267326733,0.06732673267326733,50
BASE_MEMIT,U030_040,40,100,paraphrase_0,0.1,initial_effective,1000,436,425,11,261,164,178,7,76,126,6,32,38,76,0.6819923371647509,0.23170731707317074,0.29118773946360155,0.4188235294117647,0.08941176470588236,0.17882352941176471,0.8954311252341551,0.0378941120820887,0.8575370131520664,-0.3375645845076617,-1.7268669734215911,-7.617858123779297,2.793934631347655,0.037296037296037296,0.03764705882352941,0.03764705882352941,60
BASE_MEMIT,U030_040,40,100,paraphrase_1,0.1,initial_effective,1000,438,428,10,286,142,181,10,95,114,0,28,28,72,0.6328671328671329,0.19718309859154928,0.2517482517482518,0.42289719626168226,0.06542056074766354,0.16822429906542055,1.1555575240886482,0.20819387844302387,0.9473636456456245,-0.30844700362568145,-1.566313036084262,-7.438806825876235,2.9016215801238943,0.01839080459770115,0.018691588785046728,0.018691588785046728,60
BASE_MEMIT,U030_040,40,100,rewrite,0.1,initial_effective,1000,517,504,13,337,167,220,6,111,132,2,33,35,84,0.6528189910979229,0.20958083832335328,0.24925816023738873,0.4365079365079365,0.06944444444444445,0.16666666666666666,1.4450905385781967,0.02843670437615069,1.416653834202046,-0.3620728789163487,-1.6678296192572268,-8.009953448176384,3.8898885488510113,0.080078125,0.08134920634920635,0.08134920634920635,60
BASE_MEMIT,U040_050,50,60,paraphrase_0,0.1,initial_effective,1000,613,610,3,486,124,294,41,151,105,4,15,19,41,0.6049382716049383,0.1532258064516129,0.08436213991769548,0.4819672131147541,0.03114754098360656,0.06721311475409836,2.2706353188385484,0.49059817673730066,1.7800371421012477,-0.138530825005203,-1.1529711154925057,-6.005411215871573,2.1608718872070205,0.038461538461538464,0.038524590163934426,0.03770491803278689,10
BASE_MEMIT,U040_050,50,60,paraphrase_1,0.1,initial_effective,1000,593,588,5,483,105,298,30,155,92,2,11,13,41,0.6169772256728778,0.12380952380952381,0.08488612836438923,0.5068027210884354,0.022108843537414966,0.06972789115646258,2.446668133210885,0.49187161798785334,1.9547965152230315,-0.07204743119932357,-1.164936800562574,-6.1203347682952876,2.1411368370056145,0.029900332225913623,0.030612244897959183,0.030612244897959183,10
BASE_MEMIT,U040_050,50,60,rewrite,0.1,initial_effective,1000,702,696,6,574,122,350,44,180,109,4,9,13,30,0.6097560975609756,0.10655737704918032,0.05226480836236934,0.5028735632183908,0.01867816091954023,0.04310344827586207,2.6177229650436376,0.4424349660503453,2.175287998993292,-0.19469786049990817,-1.2779507902363465,-6.941133573418483,1.9695208072662354,0.05352112676056338,0.05387931034482758,0.05316091954022988,10
BASE_MEMIT,U040_050,50,100,paraphrase_0,0.1,initial_effective,1000,613,602,11,372,230,268,16,88,204,2,24,26,115,0.7204301075268817,0.11304347826086956,0.30913978494623656,0.44518272425249167,0.04318936877076412,0.19102990033222592,0.934359734454053,0.4438518755249308,0.4905078589291222,-0.1961554516403877,-2.4427191897450506,-8.336271667480469,1.9633188724517785,0.032467532467532464,0.03322259136212625,0.03322259136212625,50
BASE_MEMIT,U040_050,50,100,paraphrase_1,0.1,initial_effective,1000,593,582,11,371,211,275,14,82,188,4,19,23,107,0.7412398921832885,0.10900473933649289,0.2884097035040431,0.4725085910652921,0.03951890034364261,0.18384879725085912,1.0215585149722206,0.4146035647474204,0.6069549502248002,-0.13944076513711529,-2.5192801992823384,-8.631635553762317,2.0655516386032073,0.031879194630872486,0.03264604810996564,0.03264604810996564,50
BASE_MEMIT,U040_050,50,100,rewrite,0.1,initial_effective,1000,702,685,17,480,205,338,16,126,176,2,27,29,103,0.7041666666666667,0.14146341463414633,0.21458333333333332,0.49343065693430654,0.042335766423357665,0.15036496350364964,1.7669472715102754,0.31586394309997556,1.4510833284103,-0.31721803428482837,-2.0176788906526437,-8.997406470775605,3.106658554077144,0.06294706723891273,0.06423357664233577,0.06423357664233577,50
BASE_MEMIT,U050_060,60,70,paraphrase_0,0.1,initial_effective,1000,624,620,4,499,121,323,23,153,115,1,5,6,64,0.6472945891783567,0.049586776859504134,0.1282565130260521,0.5209677419354839,0.00967741935483871,0.1032258064516129,2.326054674723456,0.33332024735789145,1.9927344273655645,-0.2972557974198172,-1.334683947059356,-6.419555538147688,2.546757555007934,0.06962025316455696,0.07096774193548387,0.07096774193548387,10
BASE_MEMIT,U050_060,60,70,paraphrase_1,0.1,initial_effective,1000,614,611,3,490,121,299,20,171,110,1,10,11,51,0.610204081632653,0.09090909090909091,0.10408163265306122,0.48936170212765956,0.01800327332242226,0.08346972176759411,2.491066487594439,0.4779866643115854,2.0130798232828537,-0.2995000206507169,-1.378002634399255,-6.810376867651939,2.276264190673828,0.06581059390048154,0.06710310965630115,0.06710310965630115,10
BASE_MEMIT,U050_060,60,70,rewrite,0.1,initial_effective,1000,768,763,5,643,120,385,40,218,111,2,7,9,39,0.5987558320373251,0.075,0.060653188180404355,0.5045871559633027,0.011795543905635648,0.05111402359108781,2.9865138997124854,0.165970034111257,2.8205438656012283,-0.2579590920920375,-1.146135546477282,-6.619833040237427,3.002281296253204,0.09114249037227215,0.09239842726081259,0.09174311926605505,10
BASE_MEMIT,U050_060,60,100,paraphrase_0,0.1,initial_effective,1000,624,608,16,408,200,318,7,83,184,2,14,16,106,0.7794117647058824,0.08,0.25980392156862747,0.5230263157894737,0.02631578947368421,0.17434210526315788,1.4591576607689556,0.41056839357081215,1.0485892671981434,-0.19644295470789075,-2.293914645534977,-8.244389724731445,1.671899557113645,0.04032258064516129,0.04111842105263158,0.04111842105263158,40
BASE_MEMIT,U050_060,60,100,paraphrase_1,0.1,initial_effective,1000,614,601,13,399,202,285,11,103,182,5,15,20,94,0.7142857142857143,0.09900990099009901,0.23558897243107768,0.47420965058236275,0.033277870216306155,0.15640599001663893,1.5234735729529238,0.36006764706825456,1.1634059258846694,-0.4204210876649906,-2.2345665388092857,-8.525087058544159,2.0001039505004883,0.04404567699836868,0.04492512479201331,0.04492512479201331,40
BASE_MEMIT,U050_060,60,100,rewrite,0.1,initial_effective,1000,768,747,21,519,228,358,17,144,200,5,23,28,67,0.6897880539499036,0.12280701754385964,0.12909441233140656,0.47925033467202144,0.03748326639892905,0.08969210174029452,1.9472033738868044,0.011137707829674883,1.9360656660571296,-0.40876956746341236,-2.0342064230697208,-8.751520824432372,3.0546547949314067,0.08781127129750983,0.08969210174029452,0.08969210174029452,40
BASE_MEMIT,U060_070,70,80,paraphrase_0,0.1,initial_effective,1000,675,674,1,560,114,402,29,129,106,5,3,8,70,0.7178571428571429,0.07017543859649122,0.125,0.5964391691394659,0.011869436201780416,0.10385756676557864,2.8646598869025466,0.5374454056197441,2.327214481282802,0.1698668736035905,-1.520914192636185,-4.953927993774414,1.5708929777145397,0.08104196816208394,0.0830860534124629,0.0830860534124629,10
BASE_MEMIT,U060_070,70,80,paraphrase_1,0.1,initial_effective,1000,665,663,2,558,105,405,28,125,94,4,7,11,71,0.7258064516129032,0.10476190476190476,0.12724014336917563,0.6108597285067874,0.016591251885369532,0.10708898944193061,2.97878633712792,0.7075525969927106,2.2712337401352096,0.08406613769254129,-1.477288162538383,-5.38599214553833,1.745073223114012,0.09171597633136094,0.09351432880844646,0.09351432880844646,10
BASE_MEMIT,U060_070,70,80,rewrite,0.1,initial_effective,1000,818,816,2,719,97,468,35,216,84,1,12,13,34,0.650904033379694,0.13402061855670103,0.04728789986091794,0.5735294117647058,0.015931372549019607,0.041666666666666664,4.044347383967939,0.4070465450583701,3.637300838909569,-0.0340279354451352,-1.1605890757254753,-5.53999850153923,2.327922523021698,0.2036144578313253,0.20649509803921567,0.20588235294117646,10
BASE_MEMIT,U060_070,70,100,paraphrase_0,0.1,initial_effective,1000,675,667,8,479,188,378,17,84,183,0,5,5,100,0.7891440501043842,0.026595744680851064,0.20876826722338204,0.5667166416791605,0.0074962518740629685,0.14992503748125938,1.7333603548570193,0.4981905940635272,1.2351697607934922,0.11940168453076075,-2.582745797085999,-8.042665195465087,1.5145263195037832,0.0527086383601757,0.053973013493253376,0.053973013493253376,30
BASE_MEMIT,U060_070,70,100,paraphrase_1,0.1,initial_effective,1000,665,657,8,456,201,355,13,88,190,3,8,11,118,0.7785087719298246,0.05472636815920398,0.25877192982456143,0.5403348554033486,0.0167427701674277,0.1796042617960426,1.7319107967410434,0.5343666826594548,1.1975441140815888,-0.10115570772320168,-2.53139909164827,-7.438581848144531,1.66411075592041,0.043348281016442454,0.0441400304414003,0.0441400304414003,30
BASE_MEMIT,U060_070,70,100,rewrite,0.1,initial_effective,1000,818,808,10,624,184,442,16,166,175,1,8,9,95,0.7083333333333334,0.04891304347826087,0.15224358974358973,0.5470297029702971,0.011138613861386138,0.11757425742574257,2.8993643610051145,0.23661068218326806,2.662753678821846,-0.2279655688469953,-2.1047740401900947,-7.807861615717411,3.255874958634376,0.14859926918392205,0.15099009900990099,0.15099009900990099,30
BASE_MEMIT,U070_080,80,90,paraphrase_0,0.1,initial_effective,1000,717,713,4,585,128,429,20,136,109,2,17,19,82,0.7333333333333333,0.1484375,0.14017094017094017,0.6016830294530154,0.02664796633941094,0.1150070126227209,2.9133279728944848,0.2562227354477699,2.657105237446715,-0.031297074126662244,-1.6441123900082104,-6.255219650268555,2.0620445251464834,0.11643835616438356,0.11921458625525946,0.11921458625525946,10
BASE_MEMIT,U070_080,80,90,paraphrase_1,0.1,initial_effective,1000,723,719,4,581,138,428,22,131,124,3,11,14,72,0.7366609294320138,0.10144927536231885,0.12392426850258176,0.5952712100139083,0.019471488178025034,0.10013908205841446,2.9495760415860754,0.26879720478959807,2.680778836796477,0.006805889298090185,-1.6374824107151804,-6.0420088291168215,2.107116460800172,0.11292517006802721,0.11543810848400557,0.11543810848400557,10
BASE_MEMIT,U070_080,80,90,rewrite,0.1,initial_effective,1000,872,867,5,749,118,510,32,207,109,2,7,9,55,0.6809078771695594,0.07627118644067797,0.07343124165554073,0.5882352941176471,0.010380622837370242,0.06343713956170703,4.199505200643066,-0.02803683521563344,4.2275420358587,-0.14718599969815493,-1.3706483253980895,-5.823300235217903,2.6115433156490284,0.24549549549549549,0.25144175317185696,0.25144175317185696,10
BASE_MEMIT,U070_080,80,100,paraphrase_0,0.1,initial_effective,1000,717,708,9,530,178,393,8,129,165,2,11,13,76,0.7415094339622641,0.07303370786516854,0.14339622641509434,0.5550847457627118,0.018361581920903956,0.10734463276836158,2.4255908463586984,0.1724383626448906,2.2531524837138077,-0.1147346393031589,-2.058676350707225,-7.412842547893524,2.068181800842285,0.09793103448275862,0.10028248587570622,0.10028248587570622,20
BASE_MEMIT,U070_080,80,100,paraphrase_1,0.1,initial_effective,1000,723,716,7,536,180,414,17,105,169,3,8,11,89,0.7723880597014925,0.06111111111111111,0.166044776119403,0.5782122905027933,0.015363128491620111,0.12430167597765363,2.4780380355627356,0.23770447075366974,2.240333564809066,-0.01511577495982527,-2.0805167500599544,-6.747360110282898,2.287604123353958,0.08333333333333333,0.08449720670391062,0.08379888268156424,20
BASE_MEMIT,U070_080,80,100,rewrite,0.1,initial_effective,1000,872,861,11,716,145,503,21,192,142,2,1,3,56,0.702513966480447,0.020689655172413793,0.0782122905027933,0.5842044134727061,0.003484320557491289,0.06504065040650407,3.774832282335693,-0.08953503120374735,3.8643673135394407,-0.20437309457449962,-1.748843036994052,-6.822954177856445,2.886538326740265,0.1927437641723356,0.19744483159117304,0.19744483159117304,20
BASE_MEMIT,U080_090,90,100,paraphrase_0,0.1,initial_effective,1000,641,635,6,549,86,354,36,159,77,2,7,9,32,0.644808743169399,0.10465116279069768,0.058287795992714025,0.5574803149606299,0.014173228346456693,0.050393700787401574,3.2148728423931554,0.3332389226109963,2.881633919782159,-0.21497655630581022,-0.7297763309170177,-3.595060205459595,1.6852822956629088,0.11846153846153847,0.12125984251968504,0.12125984251968504,10
BASE_MEMIT,U080_090,90,100,paraphrase_1,0.1,initial_effective,1000,633,627,6,545,82,334,41,170,71,2,9,11,28,0.6128440366972477,0.13414634146341464,0.05137614678899083,0.532695374800638,0.017543859649122806,0.044657097288676235,3.2478309091153825,0.3158984500350374,2.931932459080345,-0.07122218998615441,-0.6835734977578504,-3.555707883834839,1.7214974708855146,0.13260530421216848,0.13476874003189793,0.1339712918660287,10
BASE_MEMIT,U080_090,90,100,rewrite,0.1,initial_effective,1000,815,808,7,741,67,454,69,218,64,2,1,3,15,0.6126855600539811,0.04477611940298507,0.020242914979757085,0.5618811881188119,0.0037128712871287127,0.018564356435643563,4.701761612974115,0.10069384033524312,4.6010677726388725,-0.2518953857159629,-0.6823145498371856,-3.6984245451167226,1.9552593231201167,0.28484848484848485,0.2908415841584158,0.2908415841584158,10
