family,cohort,anchor,eval_t,panel,subset,n,anchor_success,final_success,retained,lost,gained,both_failed,lost_case_ids_sha256,gained_case_ids_sha256
BASE_ALPHAEDIT,U090_100,100,100,rewrite,active_both,992,988,988,988,0,0,4,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,1,paraphrase_0,raw,100,89,89,89,0,0,11,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,1,paraphrase_0,active_both,100,89,89,89,0,0,11,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,1,paraphrase_1,raw,100,85,85,85,0,0,15,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,1,paraphrase_1,active_both,100,85,85,85,0,0,15,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,1,rewrite,raw,100,100,100,100,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,1,rewrite,active_both,100,100,100,100,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,5,paraphrase_0,raw,100,89,94,87,2,7,4,5b7ebde2c37ba498751b9b801ebbbb95e7b8792b05a087cfd557416aa7c94f9b,b4f1ee985033b5a77944e09fe8a80eb27d8e7fe208a19eb8514b91870275389d
BASE_MEMIT,U000_001,1,5,paraphrase_0,active_both,100,89,94,87,2,7,4,5b7ebde2c37ba498751b9b801ebbbb95e7b8792b05a087cfd557416aa7c94f9b,b4f1ee985033b5a77944e09fe8a80eb27d8e7fe208a19eb8514b91870275389d
BASE_MEMIT,U000_001,1,5,paraphrase_1,raw,100,85,90,81,4,9,6,25068c3ca43d695730bbf566207d71b0db9a05ebe44d2b7071a5c893fa685a8f,2bf22f687c48f53ad1941e3306f5e51b07167fba666f8b431de2dd184cab429b
BASE_MEMIT,U000_001,1,5,paraphrase_1,active_both,100,85,90,81,4,9,6,25068c3ca43d695730bbf566207d71b0db9a05ebe44d2b7071a5c893fa685a8f,2bf22f687c48f53ad1941e3306f5e51b07167fba666f8b431de2dd184cab429b
BASE_MEMIT,U000_001,1,5,rewrite,raw,100,100,99,99,1,0,0,79a6f9fca603bf51069e8e9d8abbdddcc7126bfdd50b55a5f86f9362ddaaa048,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,5,rewrite,active_both,100,100,99,99,1,0,0,79a6f9fca603bf51069e8e9d8abbdddcc7126bfdd50b55a5f86f9362ddaaa048,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,10,paraphrase_0,raw,100,89,82,78,11,4,7,dc5cb4904522cbd4b0a3c3fab616fdf839ca13ff0fe48b0aaafbc1f4a983724a,8395182d567483f90b8a119d072ed457b1ee1b4208516b5fc4576d10420e5899
BASE_MEMIT,U000_001,1,10,paraphrase_0,active_both,99,88,82,78,10,4,7,c9c6f762c139cfb801a1bc33f7ff2744a0a34b7635263724a1943dca3d01bbaf,8395182d567483f90b8a119d072ed457b1ee1b4208516b5fc4576d10420e5899
BASE_MEMIT,U000_001,1,10,paraphrase_1,raw,100,85,77,68,17,9,6,a60c29304d4600d7a5d1d299823d10df33817aed4418569d18c9ebdff3db5074,c5ddc10efe4652e7ba4b0dae3c635db00cc0ca16be161b012c2ac347ac9c01ad
BASE_MEMIT,U000_001,1,10,paraphrase_1,active_both,99,85,76,68,17,8,6,a60c29304d4600d7a5d1d299823d10df33817aed4418569d18c9ebdff3db5074,d51eeb69a6de1e92b3c0a70bbb1df7de67c237a75dd28796874b29187ee79da1
BASE_MEMIT,U000_001,1,10,rewrite,raw,100,100,84,84,16,0,0,b14e5117a59894012f7ff9729e56d1c95ac538dc24fd68cfa77a23b86f907b5f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,10,rewrite,active_both,99,99,84,84,15,0,0,f47abd8715d1980ded697c6f77d035cff86f01c47053d1cf6ddc589c39610f8c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,20,paraphrase_0,raw,100,89,52,45,44,7,4,3d086339d2f558d7b455d1c3415e5b32a9b6a495c3e6f29c0755822f0a9547ba,31b45eee56f3378af55a4a791c82da7ff2b4707e09ba89f77c237d914dc22d2e
BASE_MEMIT,U000_001,1,20,paraphrase_0,active_both,98,87,52,45,42,7,4,a4665353d2d9ab6ea66c6978f3446f88d1510e49f513a50371157f32a79acfab,31b45eee56f3378af55a4a791c82da7ff2b4707e09ba89f77c237d914dc22d2e
BASE_MEMIT,U000_001,1,20,paraphrase_1,raw,100,85,55,47,38,8,7,f40e27030e2c383af9cf41adea624c3d1d7d75a182963deb42a3db690202dc24,9f2a9356a633d820dfdd48034e81711dc4ef1b06342436edf07c3f59a2c3e27d
BASE_MEMIT,U000_001,1,20,paraphrase_1,active_both,98,85,54,47,38,7,6,f40e27030e2c383af9cf41adea624c3d1d7d75a182963deb42a3db690202dc24,596f05fb51d201e7a26fcb730e7d805d292c19a1b2b1a92f9657a18c99b54424
BASE_MEMIT,U000_001,1,20,rewrite,raw,100,100,53,53,47,0,0,edfb8c8d8d5b80cbb56e3a4e2c220b4976e0d681510596af7cbc5c26eda5c815,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,20,rewrite,active_both,98,98,52,52,46,0,0,77f964e55e88fe5b4e05ec230cbe246f9c733e5a35ff36afcf9f0986da3e46f5,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,30,paraphrase_0,raw,100,89,48,43,46,5,6,c83ee0d7d5ce8cffb36e6a4c1fde5fd7aaf5c8394eac31624fd5fdc3d8993c0d,2878348976d84ff9a29b36e8c8b30f4fe896838339f5bbf0970babbf959b4d1a
BASE_MEMIT,U000_001,1,30,paraphrase_0,active_both,98,87,47,42,45,5,6,652150576029af8cc99d22927d6ed7419648266f104ca9d175082fb7aeadf8dc,2878348976d84ff9a29b36e8c8b30f4fe896838339f5bbf0970babbf959b4d1a
BASE_MEMIT,U000_001,1,30,paraphrase_1,raw,100,85,49,41,44,8,7,4b71ae96edc057a2d3d0b34c79c0987a198fa1673c2f812a7424e862b5875189,763227c3abe2f71e439fe9e28d070988093ea07281572d1a2ee1450ec1f55b9f
BASE_MEMIT,U000_001,1,30,paraphrase_1,active_both,98,85,47,41,44,6,7,4b71ae96edc057a2d3d0b34c79c0987a198fa1673c2f812a7424e862b5875189,97430ac495c4ce3d79411d95bf0d444655a9d200e7905e633a4b4615473af0f7
BASE_MEMIT,U000_001,1,30,rewrite,raw,100,100,49,49,51,0,0,98a1a0fb88e35741f558b57f00bed38ed5e120fd5387fbc095bf3b6267e7e3fd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,30,rewrite,active_both,98,98,47,47,51,0,0,98a1a0fb88e35741f558b57f00bed38ed5e120fd5387fbc095bf3b6267e7e3fd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,40,paraphrase_0,raw,100,89,48,43,46,5,6,9d50d0df989c69563b769d8c4f883d567d81da084dad646db9af9cc671bac3c2,b9ea0908bc1bfc6a7c069d94dd9db46d645efdf43d78e141d9885d7e3b387298
BASE_MEMIT,U000_001,1,40,paraphrase_0,active_both,98,87,46,41,46,5,6,9d50d0df989c69563b769d8c4f883d567d81da084dad646db9af9cc671bac3c2,b9ea0908bc1bfc6a7c069d94dd9db46d645efdf43d78e141d9885d7e3b387298
BASE_MEMIT,U000_001,1,40,paraphrase_1,raw,100,85,49,40,45,9,6,48a6bf413f0322c839783a9fea056a88f00714c2ece425b74a8624fd6ce5ca43,3c92edfd942e64838ec82283cdda3c03ecaf850b324ece02808c1fe1bf502ed6
BASE_MEMIT,U000_001,1,40,paraphrase_1,active_both,98,85,47,40,45,7,6,48a6bf413f0322c839783a9fea056a88f00714c2ece425b74a8624fd6ce5ca43,931a66eb975edf3972d786f5ca39206696a8d629c1134db1fcb6f0f6c1349492
BASE_MEMIT,U000_001,1,40,rewrite,raw,100,100,50,50,50,0,0,3e5521a4ad0f5648294e320cd7aed31a09d367da5403ffeccb7bc72915ce96b8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,40,rewrite,active_both,98,98,48,48,50,0,0,3e5521a4ad0f5648294e320cd7aed31a09d367da5403ffeccb7bc72915ce96b8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,50,paraphrase_0,raw,100,89,49,45,44,4,7,f31c545b6338f413d669df4b6eef7feaab0f3b7126822aebe3ab32ce51abdfd0,05cba4f6d7e1d3d8b8129a0db6d2cccf18fec05cd0e54640b11fe6c235c7c4c7
BASE_MEMIT,U000_001,1,50,paraphrase_0,active_both,98,87,47,43,44,4,7,f31c545b6338f413d669df4b6eef7feaab0f3b7126822aebe3ab32ce51abdfd0,05cba4f6d7e1d3d8b8129a0db6d2cccf18fec05cd0e54640b11fe6c235c7c4c7
BASE_MEMIT,U000_001,1,50,paraphrase_1,raw,100,85,51,41,44,10,5,2db0985a59e71edf2e8c3969840d3fdab559a0f7a3f08e42dc638362ba32bc15,01c6524eaef4f6c7160a9afc3cb44354a52aeef4eba60854ed4ef0989f3826d5
BASE_MEMIT,U000_001,1,50,paraphrase_1,active_both,98,85,49,41,44,8,5,2db0985a59e71edf2e8c3969840d3fdab559a0f7a3f08e42dc638362ba32bc15,de2e007d9bdf86c8ae583a92b7a99b36eb9bd2951a9c2eae8b52e142ff776e12
BASE_MEMIT,U000_001,1,50,rewrite,raw,100,100,54,54,46,0,0,f0b5b61a7f204991825fe47479d255110d8464868f91c52e1eb4ffceb6146173,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,50,rewrite,active_both,98,98,52,52,46,0,0,f0b5b61a7f204991825fe47479d255110d8464868f91c52e1eb4ffceb6146173,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,60,paraphrase_0,raw,100,89,49,45,44,4,7,fc9f83e31d85c69ae57227068bce3052b53a564046f59f9325971183daacce41,0a9a8d897f26d3cd4a7dbfd0d49bb49aee50b6d7d3152a6e96be06c76ffd490c
BASE_MEMIT,U000_001,1,60,paraphrase_0,active_both,98,87,47,43,44,4,7,fc9f83e31d85c69ae57227068bce3052b53a564046f59f9325971183daacce41,0a9a8d897f26d3cd4a7dbfd0d49bb49aee50b6d7d3152a6e96be06c76ffd490c
BASE_MEMIT,U000_001,1,60,paraphrase_1,raw,100,85,52,42,43,10,5,41010c75be265f9873a4f9abf592545bc74315286995858449b649ca9bcd19e3,44433df327115a84da482561c49dbb39cc1cc7846e4f322bdcaced4654b35fbb
BASE_MEMIT,U000_001,1,60,paraphrase_1,active_both,98,85,50,42,43,8,5,41010c75be265f9873a4f9abf592545bc74315286995858449b649ca9bcd19e3,ee1d89788c97785634904eff978b4704460d4ba98be529bd2d5f9041cc0e3a23
BASE_MEMIT,U000_001,1,60,rewrite,raw,100,100,48,48,52,0,0,d7acbb8bc1e8203d7e4a5833d36277fe52dfc10029b620a8835511f551524c7b,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,60,rewrite,active_both,98,98,46,46,52,0,0,d7acbb8bc1e8203d7e4a5833d36277fe52dfc10029b620a8835511f551524c7b,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,70,paraphrase_0,raw,100,89,48,44,45,4,7,5108f66bb82515ce71c3a945bf2b09e5cae8ecd4a28b98c1afacc3588f2f8a0f,0a9a8d897f26d3cd4a7dbfd0d49bb49aee50b6d7d3152a6e96be06c76ffd490c
BASE_MEMIT,U000_001,1,70,paraphrase_0,active_both,95,85,45,41,44,4,6,2349d3bece9593684a23dc975738954d5faa489b19e898f77f296d4c4e2acead,0a9a8d897f26d3cd4a7dbfd0d49bb49aee50b6d7d3152a6e96be06c76ffd490c
BASE_MEMIT,U000_001,1,70,paraphrase_1,raw,100,85,48,38,47,10,5,aced961658414cc830293e4b408115a70c1eb915210cf07d13614d03d31d0043,01c6524eaef4f6c7160a9afc3cb44354a52aeef4eba60854ed4ef0989f3826d5
BASE_MEMIT,U000_001,1,70,paraphrase_1,active_both,95,84,45,38,46,7,4,80d6bce5685208bf49be336388b09783dd1f469f112f4a1b08c3d1790f84a55a,0074e3b2319cc130049d4fd4476532b1eef1245dce0c40317d102f46ee06747a
BASE_MEMIT,U000_001,1,70,rewrite,raw,100,100,49,49,51,0,0,f144db6e1a94995127e908b9c0e1e97e527c37f40c91c4ed4b0ecc468f38fff6,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,70,rewrite,active_both,95,95,47,47,48,0,0,46c48388d9d5a3d15f747d5d58f890362afec08632a8c31dd7809e6376ff7c5a,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,80,paraphrase_0,raw,100,89,43,39,50,4,7,aec40005ecb4e9a819be17c969d19d40251936a0eb36609e3c5e392993f607b2,0a9a8d897f26d3cd4a7dbfd0d49bb49aee50b6d7d3152a6e96be06c76ffd490c
BASE_MEMIT,U000_001,1,80,paraphrase_0,active_both,95,85,40,36,49,4,6,8b5bd7baa5670461b7229ae2168d22d8a55ff90690b722c31e5c6c4286c84e94,0a9a8d897f26d3cd4a7dbfd0d49bb49aee50b6d7d3152a6e96be06c76ffd490c
BASE_MEMIT,U000_001,1,80,paraphrase_1,raw,100,85,47,38,47,9,6,da86f59f96af6886ab4be95e4b8a7f1b600d11332a7264aee407da3ae9219ac9,43cb516cbec920dafc8c59cc12c46ffeb6e9fcf5ad69edd2210b2790c0bf523e
BASE_MEMIT,U000_001,1,80,paraphrase_1,active_both,95,84,45,38,46,7,4,bea3caf944fae402668b6d9606bd08ac8b683c4e11743375575014facc10f1c2,0074e3b2319cc130049d4fd4476532b1eef1245dce0c40317d102f46ee06747a
BASE_MEMIT,U000_001,1,80,rewrite,raw,100,100,54,54,46,0,0,c08bc7a7966b3c0cc9eac553a255afea1777f239683890b324449b038688923e,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,80,rewrite,active_both,95,95,52,52,43,0,0,c8f4db6a1511c52413856a8759fbbb3f6cfeb43f928f652adc866a8476ea1f8c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,90,paraphrase_0,raw,100,89,44,40,49,4,7,dd1c1079e05bee722b2b50e62faa0726f8c15d572010e70a281b632c476e0509,09d6ee7b4a5ad4d02836df86f54557ac953580eadaad28cc6d4425fa67ce5303
BASE_MEMIT,U000_001,1,90,paraphrase_0,active_both,95,85,43,39,46,4,6,4895e0711feafd926c5a4cbfd4b0639665c70a6d24dac82b1d43654eb9d158be,09d6ee7b4a5ad4d02836df86f54557ac953580eadaad28cc6d4425fa67ce5303
BASE_MEMIT,U000_001,1,90,paraphrase_1,raw,100,85,49,41,44,8,7,afeac9a53974f8f23f1bb5f0ad5a8c0ded09787cb7bb34a9eb1b84ddc3adefde,31b2562605762ab325cef54c83ed1110bc39280825c126f015e40bd7fd94e8ff
BASE_MEMIT,U000_001,1,90,paraphrase_1,active_both,95,84,47,41,43,6,5,84f6c126a68673f2e513369861ea880f60c6b108d8e2ba07dc62d1e89447435a,efc76c0175a14dcdcc85da77f769f6b13082478a9f77819193e83bb0fce550bb
BASE_MEMIT,U000_001,1,90,rewrite,raw,100,100,52,52,48,0,0,8aeca9cbe1aa1bffae9bb3bc8172721738bd76aa7ca2364b46b8a0506c5f7bf2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,90,rewrite,active_both,95,95,51,51,44,0,0,e91510c4ece3f3c9d0e88de37b59bb871891a2792800fc03cc83d931fa492204,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,100,paraphrase_0,raw,100,89,52,46,43,6,5,6de48d31adb096a75709768c1dce6d5720977026cfd166b7bf9b987e2e5b0af0,50df4b2787786b3f40fcb960c2709a27513541466e9130c4558b0ff42eadb3ef
BASE_MEMIT,U000_001,1,100,paraphrase_0,active_both,95,85,51,45,40,6,4,ae581bc923154e46be1c350ffb2666d2fb6560ec627d9975c205e06df5a65fe8,50df4b2787786b3f40fcb960c2709a27513541466e9130c4558b0ff42eadb3ef
BASE_MEMIT,U000_001,1,100,paraphrase_1,raw,100,85,49,40,45,9,6,cd8f2e4a94f225573d745bec747c7e9a46fd845103a973b180a542aaf5f06366,e01bcc916f3c387c8bca95ce08deee2c85987c747164d6a650e0e64fd2e63cd2
BASE_MEMIT,U000_001,1,100,paraphrase_1,active_both,95,84,47,40,44,7,4,a5e7c6ff0ab1abe8cdb24fc3495083c136d43026701c1ab3a08afdab37bc37aa,f228847194adb4e77d229caaaabb56db8533c99ad16d4fe6b5a38a46c9c56aa1
BASE_MEMIT,U000_001,1,100,rewrite,raw,100,100,54,54,46,0,0,8309c53a87f6fd31d993e997d9aa08a5f14796268424161772ede2b2283facfd,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U000_001,1,100,rewrite,active_both,95,95,52,52,43,0,0,28eea5ca2da711bd40c64775ba7e15bca78f3a80bff11b2c44dd8fb68e92ce84,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U001_005,5,5,paraphrase_0,raw,400,361,361,361,0,0,39,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U001_005,5,5,paraphrase_0,active_both,400,361,361,361,0,0,39,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U001_005,5,5,paraphrase_1,raw,400,357,357,357,0,0,43,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U001_005,5,5,paraphrase_1,active_both,400,357,357,357,0,0,43,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U001_005,5,5,rewrite,raw,400,395,395,395,0,0,5,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U001_005,5,5,rewrite,active_both,400,395,395,395,0,0,5,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
BASE_MEMIT,U001_005,5,10,paraphrase_0,raw,400,361,344,328,33,16,23,b6994935258a63b76862ca2f6e48f880af2dac9923b0fe86a2f2d687e5c40dbd,223d5e800c2fb482c95403624c842ae6d78143f5c322c81858153c9682963b12
BASE_MEMIT,U001_005,5,10,paraphrase_0,active_both,400,361,344,328,33,16,23,b6994935258a63b76862ca2f6e48f880af2dac9923b0fe86a2f2d687e5c40dbd,223d5e800c2fb482c95403624c842ae6d78143f5c322c81858153c9682963b12
BASE_MEMIT,U001_005,5,10,paraphrase_1,raw,400,357,335,316,41,19,24,0b8d87120083ab1e441cba5ab4d2052388f58ae63926e3ffbec4283266816255,de6e94f97f003c6f5188b3e4eb3da1a8a078cb0b01e937496f07ab6f23b7d387
BASE_MEMIT,U001_005,5,10,paraphrase_1,active_both,400,357,335,316,41,19,24,0b8d87120083ab1e441cba5ab4d2052388f58ae63926e3ffbec4283266816255,de6e94f97f003c6f5188b3e4eb3da1a8a078cb0b01e937496f07ab6f23b7d387
BASE_MEMIT,U001_005,5,10,rewrite,raw,400,395,371,370,25,1,4,ea34eb854e45188ce1771ff8d35cb89a6a6d2d18258a223cea718f72fa5d8bab,9e9b24aab6ca375e2ae7eb9d0cb69fe7346cb0b8439a828e237999fd1b7a3358
BASE_MEMIT,U001_005,5,10,rewrite,active_both,400,395,371,370,25,1,4,ea34eb854e45188ce1771ff8d35cb89a6a6d2d18258a223cea718f72fa5d8bab,9e9b24aab6ca375e2ae7eb9d0cb69fe7346cb0b8439a828e237999fd1b7a3358
BASE_MEMIT,U001_005,5,20,paraphrase_0,raw,400,361,200,182,179,18,21,6c948cbb31e24463c194c319b919976312a2fe57d55b4a16baea578f99ee016d,bb8e39934c430a213716333a78b98d4224993d589b921283e4c10e297a5d15b7
BASE_MEMIT,U001_005,5,20,paraphrase_0,active_both,398,360,198,181,179,17,21,6c948cbb31e24463c194c319b919976312a2fe57d55b4a16baea578f99ee016d,c16a578dd96f1696203797f788cc8e95391ec826d4bb5d32809f42870b7e516a
BASE_MEMIT,U001_005,5,20,paraphrase_1,raw,400,357,196,177,180,19,24,09cacafe10e6f12a359e715754dc43aff44625fe0ca129aa364e255dfbd96009,bdc7e47961d0e8b94b2fa694983e4e3065795d35397acd4419b5f3107d028188
BASE_MEMIT,U001_005,5,20,paraphrase_1,active_both,398,355,195,176,179,19,24,5b8acfb8c6d10ab85de3acd6d6366f3c7895579c5d15b7b5fbb6bec95cfaa082,bdc7e47961d0e8b94b2fa694983e4e3065795d35397acd4419b5f3107d028188
BASE_MEMIT,U001_005,5,20,rewrite,raw,400,395,196,195,200,1,4,cb30c3729ccd379077815e1c01048a7cf0039174eed445c11de377014fa9d714,25d193e6e1d6bb002bb567710397a3426d17d2b610cc3275c8439c033ae55525
BASE_MEMIT,U001_005,5,20,rewrite,active_both,398,393,195,194,199,1,4,3d80654ae2fc6e6def9c4d8283834529f7350f741f335ed58991e5b43dc16162,25d193e6e1d6bb002bb567710397a3426d17d2b610cc3275c8439c033ae55525
BASE_MEMIT,U001_005,5,30,paraphrase_0,raw,400,361,198,180,181,18,21,e9b30531fe27671f485f418aea916032e7386e1d09c13c92aea58f52184557ba,0b29ee128a5965534328a01a9843a782914f0e69bb0aefba57c409b7d76b8a0c
BASE_MEMIT,U001_005,5,30,paraphrase_0,active_both,398,360,197,180,180,17,21,aa29ceed298a018fa13a0a6dafc7900af64debf7cef1e4613d82b60999d17774,6c3a118d42e49454401d8051e068d0dca5f421a147a689b5fcea6e67e06fb4cb
BASE_MEMIT,U001_005,5,30,paraphrase_1,raw,400,357,200,179,178,21,22,4abdf33632dfae388fd3f07ec2f28ccdb9abd9b39c0949d6ef92fe558a0a851e,4a47f6c799eeaca8fbd630c01eab9755c010526f7fd7165ccb7fa3186a54a1eb
BASE_MEMIT,U001_005,5,30,paraphrase_1,active_both,398,355,200,179,176,21,22,227bec40c9145e4fefa5c19400ce5db2e23853e2b79912c3091476df13862e26,4a47f6c799eeaca8fbd630c01eab9755c010526f7fd7165ccb7fa3186a54a1eb
BASE_MEMIT,U001_005,5,30,rewrite,raw,400,395,204,203,192,1,4,b1510916b044176b46738be9d41ba6ee4f497a4b2f7ddadb3d849baa2a753ba3,9e9b24aab6ca375e2ae7eb9d0cb69fe7346cb0b8439a828e237999fd1b7a3358
BASE_MEMIT,U001_005,5,30,rewrite,active_both,398,393,204,203,190,1,4,0693a6a808806d725310c0e038cfa5060977697ecfbc9920e350831a9b32e425,9e9b24aab6ca375e2ae7eb9d0cb69fe7346cb0b8439a828e237999fd1b7a3358
BASE_MEMIT,U001_005,5,40,paraphrase_0,raw,400,361,202,186,175,16,23,6ae9a7d94aaf8cd6e1a7931c068f24538cfdd80b6f78750c0ec7d4eb220c4194,55d7ba76f07cab8410a6a78b155a2183845143821df38ccacd6483cd2e03e8c6
BASE_MEMIT,U001_005,5,40,paraphrase_0,active_both,397,359,201,185,174,16,22,211bd26ae5bbb787980292a3901fad9388fc2213a075b753030a385adc8e1ced,55d7ba76f07cab8410a6a78b155a2183845143821df38ccacd6483cd2e03e8c6
BASE_MEMIT,U001_005,5,40,paraphrase_1,raw,400,357,206,189,168,17,26,9f45fa54eedc9c1422ab4c70af7e1a9b2736d733367ad983f8707f5aa5df8ac1,bd5c0502b6e393e44cf5aafc834e9ce42b42138d757e3d58add2e41d055f1c7f
BASE_MEMIT,U001_005,5,40,paraphrase_1,active_both,397,354,205,188,166,17,26,bdef3fb5c7e8e9e15ce625c874727400bfbd25b35fc51a703a2923b9b98aa759,bd5c0502b6e393e44cf5aafc834e9ce42b42138d757e3d58add2e41d055f1c7f
BASE_MEMIT,U001_005,5,40,rewrite,raw,400,395,204,203,192,1,4,38966f8eea3e8cbb81d69f030cd91b13dd7c86a54a054c951bb9ac993ea484d7,9e9b24aab6ca375e2ae7eb9d0cb69fe7346cb0b8439a828e237999fd1b7a3358
BASE_MEMIT,U001_005,5,40,rewrite,active_both,397,392,203,202,190,1,4,5ff8245673679d6e141cfb9273a5277dcf043d0a9ba43466c1316bc65b37e9bd,9e9b24aab6ca375e2ae7eb9d0cb69fe7346cb0b8439a828e237999fd1b7a3358
BASE_MEMIT,U001_005,5,50,paraphrase_0,raw,400,361,198,185,176,13,26,1cda32b43630073d8061af0420059e930b0cdcf73be0b47a3b4a1e9ec47268e1,781b514b41871f979548257db36bd78ec100f457283e77744b21da0efc5a07c0
BASE_MEMIT,U001_005,5,50,paraphrase_0,active_both,396,358,196,183,175,13,25,100a5a9825fe4df5d13c1c4aede8158ffc4ec8313d4cffe37b47007a24e98694,781b514b41871f979548257db36bd78ec100f457283e77744b21da0efc5a07c0
